ID;Inkomensgroepen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;HuishoudensInVanTotaal_2;Vermogenssom_3;Vermogensaandeel_4;GemiddeldBedrag_5;MediaanVermogen_6
1382;3e 25%-groep van inkomens;Eenpersoonshuishouden;1999;233;13.7;37.0;22.9;160.0;81.0
1383;3e 25%-groep van inkomens;Eenpersoonshuishouden;2000;245;14.3;42.0;22.6;172.0;91.0
1384;3e 25%-groep van inkomens;Meerpersoonshuishouden;1993;1376;87.1;64.0;76.8;47.0;25.0
1385;3e 25%-groep van inkomens;Meerpersoonshuishouden;1994;1384;86.5;73.0;77.4;53.0;29.0
1386;3e 25%-groep van inkomens;Meerpersoonshuishouden;1995;1396;86.5;79.0;78.0;57.0;35.0
1387;3e 25%-groep van inkomens;Meerpersoonshuishouden;1996;1417;86.6;90.0;77.7;63.0;38.0
1388;3e 25%-groep van inkomens;Meerpersoonshuishouden;1997;1429;86.4;98.0;76.8;68.0;43.0
1389;3e 25%-groep van inkomens;Meerpersoonshuishouden;1998;1443;86.1;113.0;76.9;79.0;41.0
1390;3e 25%-groep van inkomens;Meerpersoonshuishouden;1999;1463;86.3;125.0;77.1;86.0;48.0
1391;3e 25%-groep van inkomens;Meerpersoonshuishouden;2000;1469;85.7;145.0;77.4;98.0;55.0
1392;3e 25%-groep van inkomens;Met minderjarige kinderen;1993;644;40.8;26.0;30.9;40.0;26.0
1393;3e 25%-groep van inkomens;Met minderjarige kinderen;1994;643;40.2;31.0;33.1;49.0;30.0
1394;3e 25%-groep van inkomens;Met minderjarige kinderen;1995;639;39.6;32.0;31.6;50.0;37.0
1395;3e 25%-groep van inkomens;Met minderjarige kinderen;1996;644;39.3;34.0;29.8;53.0;41.0
1396;3e 25%-groep van inkomens;Met minderjarige kinderen;1997;637;38.5;37.0;29.5;59.0;45.0
1397;3e 25%-groep van inkomens;Met minderjarige kinderen;1998;639;38.1;45.0;30.8;71.0;45.0
1398;3e 25%-groep van inkomens;Met minderjarige kinderen;1999;632;37.3;46.0;28.4;73.0;52.0
1399;3e 25%-groep van inkomens;Met minderjarige kinderen;2000;630;36.8;53.0;28.6;85.0;59.0
1400;3e 25%-groep van inkomens;Eén volwassene met kind;1993;18;1.1;1.0;1.1;51.0;28.0
1401;3e 25%-groep van inkomens;Eén volwassene met kind;1994;19;1.2;4.0;4.5;231.0;33.0
1402;3e 25%-groep van inkomens;Eén volwassene met kind;1995;19;1.2;1.0;1.0;57.0;32.0
1403;3e 25%-groep van inkomens;Eén volwassene met kind;1996;19;1.2;1.0;1.0;61.0;32.0
1404;3e 25%-groep van inkomens;Eén volwassene met kind;1997;20;1.2;1.0;1.1;73.0;48.0
1405;3e 25%-groep van inkomens;Eén volwassene met kind;1998;21;1.2;6.0;4.4;308.0;31.0
1406;3e 25%-groep van inkomens;Eén volwassene met kind;1999;22;1.3;2.0;1.1;84.0;40.0
1407;3e 25%-groep van inkomens;Eén volwassene met kind;2000;23;1.3;2.0;1.1;91.0;39.0
1408;3e 25%-groep van inkomens;Twee volwassenen met kind;1993;540;34.2;22.0;26.2;40.0;27.0
1409;3e 25%-groep van inkomens;Twee volwassenen met kind;1994;541;33.8;23.0;24.8;43.0;31.0
1410;3e 25%-groep van inkomens;Twee volwassenen met kind;1995;538;33.3;27.0;26.6;50.0;39.0
1411;3e 25%-groep van inkomens;Twee volwassenen met kind;1996;545;33.3;29.0;25.3;53.0;42.0
1412;3e 25%-groep van inkomens;Twee volwassenen met kind;1997;543;32.8;31.0;24.8;58.0;47.0
1413;3e 25%-groep van inkomens;Twee volwassenen met kind;1998;547;32.7;35.0;23.5;63.0;47.0
1414;3e 25%-groep van inkomens;Twee volwassenen met kind;1999;545;32.1;40.0;24.6;73.0;55.0
1415;3e 25%-groep van inkomens;Twee volwassenen met kind;2000;543;31.7;46.0;24.8;85.0;63.0
1416;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1993;87;5.5;3.0;3.6;34.0;13.0
1417;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1994;84;5.3;4.0;3.8;43.0;20.0
1418;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1995;83;5.1;4.0;4.0;49.0;21.0
1419;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1996;80;4.9;4.0;3.5;51.0;24.0
1420;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1997;74;4.5;5.0;3.6;62.0;27.0
1421;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1998;70;4.2;4.0;2.9;61.0;25.0
1422;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;1999;66;3.9;4.0;2.6;65.0;30.0
1423;3e 25%-groep van inkomens;Drie of meer volwassenen met kind;2000;65;3.8;5.0;2.7;77.0;22.0
1424;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1993;732;46.3;38.0;45.9;52.0;24.0
1425;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1994;741;46.3;42.0;44.3;57.0;27.0
1426;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1995;757;46.9;47.0;46.4;62.0;32.0
1427;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1996;774;47.2;55.0;47.9;71.0;36.0
1428;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1997;793;47.9;60.0;47.3;76.0;40.0
1429;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1998;804;48.0;68.0;46.1;85.0;37.0
1430;3e 25%-groep van inkomens;Zonder minderjarige kinderen;1999;831;49.0;79.0;48.7;95.0;43.0
1431;3e 25%-groep van inkomens;Zonder minderjarige kinderen;2000;838;48.9;91.0;48.9;109.0;51.0
1432;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1993;584;37.0;32.0;38.2;54.0;26.0
1433;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1994;602;37.6;35.0;37.2;58.0;28.0
1434;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1995;618;38.3;40.0;39.2;64.0;33.0
1435;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1996;636;38.8;46.0;40.1;73.0;37.0
1436;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1997;663;40.1;51.0;40.5;78.0;41.0
1437;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1998;690;41.1;60.0;40.8;87.0;38.0
1438;3e 25%-groep van inkomens;Twee volwassenen zonder kind;1999;722;42.6;69.0;42.4;95.0;45.0
1439;3e 25%-groep van inkomens;Twee volwassenen zonder kind;2000;733;42.8;81.0;43.4;111.0;53.0
1440;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1993;148;9.3;6.0;7.8;44.0;17.0
1441;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1994;138;8.7;7.0;7.1;49.0;22.0
1442;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1995;139;8.6;7.0;7.1;52.0;27.0
1443;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1996;138;8.4;9.0;7.8;65.0;29.0
1444;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1997;130;7.8;9.0;6.8;67.0;33.0
1445;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1998;115;6.8;8.0;5.3;69.0;29.0
1446;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1999;109;6.4;10.0;6.3;93.0;31.0
1447;3e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;2000;105;6.2;10.0;5.4;96.0;40.0
1448;3e 25%-groep van inkomens;Winst;1993;68;4.3;8.0;9.6;118.0;83.0
1449;3e 25%-groep van inkomens;Winst;1994;69;4.3;9.0;9.0;124.0;86.0
1450;3e 25%-groep van inkomens;Winst;1995;67;4.2;9.0;8.5;129.0;85.0
1451;3e 25%-groep van inkomens;Winst;1996;73;4.5;10.0;8.9;139.0;88.0
1452;3e 25%-groep van inkomens;Winst;1997;68;4.1;10.0;7.8;146.0;100.0
1453;3e 25%-groep van inkomens;Winst;1998;71;4.2;11.0;7.3;151.0;104.0
1454;3e 25%-groep van inkomens;Winst;1999;69;4.1;10.0;6.3;148.0;108.0
1455;3e 25%-groep van inkomens;Winst;2000;72;4.2;13.0;7.2;187.0;120.0
1456;3e 25%-groep van inkomens;Loon;1993;1149;72.7;39.0;46.3;34.0;21.0
1457;3e 25%-groep van inkomens;Loon;1994;1149;71.8;43.0;45.2;37.0;25.0
1458;3e 25%-groep van inkomens;Loon;1995;1158;71.8;49.0;48.2;42.0;31.0
1459;3e 25%-groep van inkomens;Loon;1996;1168;71.4;53.0;45.7;45.0;32.0
1460;3e 25%-groep van inkomens;Loon;1997;1184;71.6;58.0;45.8;49.0;36.0
1461;3e 25%-groep van inkomens;Loon;1998;1188;70.9;67.0;45.7;57.0;32.0
1462;3e 25%-groep van inkomens;Loon;1999;1218;71.8;74.0;45.3;60.0;37.0
1463;3e 25%-groep van inkomens;Loon;2000;1240;72.3;86.0;46.2;70.0;42.0
1464;3e 25%-groep van inkomens;Pensioen;1993;259;16.4;30.0;36.2;117.0;77.0
1465;3e 25%-groep van inkomens;Pensioen;1994;275;17.2;33.0;35.1;121.0;83.0
1466;3e 25%-groep van inkomens;Pensioen;1995;282;17.5;35.0;34.5;124.0;89.0
1467;3e 25%-groep van inkomens;Pensioen;1996;282;17.2;42.0;36.2;148.0;98.0
1468;3e 25%-groep van inkomens;Pensioen;1997;288;17.4;48.0;37.5;165.0;107.0
1469;3e 25%-groep van inkomens;Pensioen;1998;306;18.2;57.0;38.5;185.0;121.0
1470;3e 25%-groep van inkomens;Pensioen;1999;311;18.3;63.0;39.1;204.0;138.0
1471;3e 25%-groep van inkomens;Pensioen;2000;309;18.0;70.0;37.6;228.0;163.0
1472;3e 25%-groep van inkomens;Uitkering;1993;91;5.7;5.0;5.5;51.0;19.0
1473;3e 25%-groep van inkomens;Uitkering;1994;93;5.8;5.0;5.7;58.0;20.0
1474;3e 25%-groep van inkomens;Uitkering;1995;93;5.8;7.0;6.6;72.0;37.0
1475;3e 25%-groep van inkomens;Uitkering;1996;94;5.7;7.0;5.8;72.0;37.0
1476;3e 25%-groep van inkomens;Uitkering;1997;88;5.3;7.0;5.4;79.0;46.0
1477;3e 25%-groep van inkomens;Uitkering;1998;86;5.1;8.0;5.2;90.0;54.0
1478;3e 25%-groep van inkomens;Uitkering;1999;71;4.2;8.0;4.9;111.0;50.0
1479;3e 25%-groep van inkomens;Uitkering;2000;64;3.7;8.0;4.1;120.0;67.0
1480;3e 25%-groep van inkomens;Overige inkomsten;1993;14;0.9;2.0;2.4;148.0;37.0
1481;3e 25%-groep van inkomens;Overige inkomsten;1994;14;0.9;5.0;5.0;351.0;28.0
1482;3e 25%-groep van inkomens;Overige inkomsten;1995;14;0.8;2.0;2.2;166.0;32.0
1483;3e 25%-groep van inkomens;Overige inkomsten;1996;20;1.2;4.0;3.4;198.0;80.0
1484;3e 25%-groep van inkomens;Overige inkomsten;1997;26;1.6;4.0;3.4;168.0;77.0
1485;3e 25%-groep van inkomens;Overige inkomsten;1998;25;1.5;5.0;3.3;194.0;79.0
1486;3e 25%-groep van inkomens;Overige inkomsten;1999;27;1.6;7.0;4.4;269.0;113.0
1487;3e 25%-groep van inkomens;Overige inkomsten;2000;30;1.7;9.0;4.9;311.0;123.0
1488;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1993;61;3.9;1.0;1.7;23.0;5.0
1489;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1994;53;3.3;1.0;1.1;19.0;5.0
1490;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1995;48;3.0;1.0;1.4;29.0;7.0
1491;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1996;42;2.5;2.0;1.3;36.0;7.0
1492;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1997;39;2.4;2.0;1.2;39.0;11.0
1493;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1998;35;2.1;1.0;0.8;31.0;4.0
1494;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1999;37;2.2;1.0;0.7;30.0;6.0
1495;3e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;2000;41;2.4;1.0;0.7;32.0;3.0
1496;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1993;417;26.4;12.0;14.4;29.0;17.0
1497;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1994;408;25.5;13.0;13.3;31.0;20.0
1498;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1995;412;25.5;15.0;14.6;36.0;25.0
1499;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1996;414;25.3;15.0;13.2;37.0;26.0
1500;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1997;416;25.1;16.0;12.4;38.0;27.0
1501;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1998;416;24.8;14.0;9.6;34.0;19.0
1502;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1999;410;24.2;15.0;9.4;37.0;20.0
1503;3e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;2000;396;23.1;16.0;8.3;39.0;20.0
1504;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1993;441;27.9;17.0;20.9;39.0;27.0
1505;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1994;449;28.0;23.0;23.8;50.0;30.0
1506;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1995;449;27.8;22.0;21.7;49.0;37.0
1507;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1996;451;27.6;24.0;20.8;53.0;41.0
1508;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1997;455;27.5;26.0;20.5;57.0;45.0
1509;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1998;458;27.3;29.0;19.5;63.0;45.0
1510;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1999;457;26.9;32.0;19.7;70.0;52.0
1511;3e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;2000;472;27.6;39.0;20.8;82.0;59.0
1512;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1993;285;18.0;14.0;16.3;48.0;27.0
1513;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1994;297;18.5;15.0;16.3;52.0;31.0
1514;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1995;304;18.8;18.0;17.3;58.0;39.0
1515;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1996;321;19.6;20.0;17.6;63.0;41.0
1516;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1997;324;19.6;23.0;18.0;70.0;47.0
1517;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1998;324;19.3;29.0;19.8;90.0;50.0
1518;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1999;331;19.5;30.0;18.3;90.0;59.0
1519;3e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;2000;336;19.6;34.0;18.2;102.0;70.0
1520;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1993;195;12.3;15.0;17.5;75.0;49.0
1521;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1994;202;12.7;16.0;17.2;80.0;52.0
1522;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1995;205;12.7;18.0;17.3;86.0;55.0
1523;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1996;208;12.7;20.0;17.3;96.0;63.0
1524;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1997;212;12.8;22.0;17.2;103.0;75.0
1525;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1998;219;13.1;27.0;18.4;124.0;84.0
1526;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1999;224;13.2;31.0;19.2;139.0;98.0
1527;3e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;2000;230;13.4;37.0;20.0;163.0;117.0
1528;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1993;181;11.5;24.0;29.3;135.0;91.0
1529;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1994;192;12.0;27.0;28.4;140.0;97.0
1530;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1995;196;12.2;28.0;27.7;144.0;100.0
1531;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1996;202;12.3;34.0;29.8;170.0;108.0
1532;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1997;207;12.5;39.0;30.8;189.0;117.0
1533;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1998;223;13.3;47.0;32.0;212.0;132.0
1534;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1999;236;13.9;53.0;32.7;225.0;145.0
1535;3e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;2000;239;13.9;60.0;31.9;249.0;172.0
1536;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1993;120;7.6;15.0;17.9;125.0;84.0
1537;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1994;123;7.7;16.0;16.6;127.0;93.0
1538;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1995;125;7.7;17.0;16.4;134.0;97.0
1539;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1996;128;7.8;19.0;16.7;151.0;103.0
1540;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1997;131;7.9;21.0;16.2;158.0;111.0
1541;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1998;139;8.3;25.0;17.1;181.0;123.0
1542;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1999;147;8.7;28.0;17.2;190.0;141.0
1543;3e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;2000;151;8.8;34.0;18.0;222.0;169.0
1544;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1993;61;3.9;9.0;11.4;155.0;118.0
1545;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1994;69;4.3;11.0;11.8;163.0;112.0
1546;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1995;71;4.4;11.0;11.3;161.0;113.0
1547;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1996;74;4.5;15.0;13.1;204.0;128.0
1548;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1997;76;4.6;18.0;14.6;243.0;139.0
1549;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1998;84;5.0;22.0;14.9;263.0;155.0
1550;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1999;89;5.2;25.0;15.5;284.0;164.0
1551;3e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;2000;88;5.1;26.0;13.9;295.0;178.0
1552;3e 25%-groep van inkomens;Vermogen negatief;1993;183;11.6;-2.0;-2.2;-10.0;-5.0
1553;3e 25%-groep van inkomens;Vermogen negatief;1994;169;10.5;-2.0;-2.2;-12.0;-6.0
1554;3e 25%-groep van inkomens;Vermogen negatief;1995;169;10.5;-2.0;-2.1;-13.0;-6.0
1555;3e 25%-groep van inkomens;Vermogen negatief;1996;173;10.6;-3.0;-2.3;-15.0;-6.0
1556;3e 25%-groep van inkomens;Vermogen negatief;1997;168;10.2;-3.0;-2.5;-19.0;-7.0
1557;3e 25%-groep van inkomens;Vermogen negatief;1998;209;12.5;-5.0;-3.1;-22.0;-9.0
1558;3e 25%-groep van inkomens;Vermogen negatief;1999;214;12.6;-6.0;-3.5;-26.0;-10.0
1559;3e 25%-groep van inkomens;Vermogen negatief;2000;229;13.4;-7.0;-3.7;-30.0;-11.0
1560;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1993;249;15.7;0.0;0.5;2.0;1.0
1561;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1994;232;14.5;0.0;0.5;2.0;2.0
1562;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1995;215;13.4;0.0;0.4;2.0;1.0
1563;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1996;189;11.5;0.0;0.3;2.0;2.0
1564;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1997;182;11.0;0.0;0.3;2.0;2.0
1565;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1998;183;10.9;0.0;0.2;2.0;2.0
1566;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1999;163;9.6;0.0;0.2;2.0;2.0
1567;3e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;2000;158;9.2;0.0;0.2;2.0;2.0
1568;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1993;101;6.4;1.0;0.9;7.0;7.0
1569;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1994;100;6.2;1.0;0.8;7.0;7.0
1570;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1995;91;5.7;1.0;0.7;7.0;7.0
1571;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1996;83;5.1;1.0;0.5;7.0;7.0
1572;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1997;88;5.3;1.0;0.5;7.0;7.0
1573;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1998;91;5.4;1.0;0.5;7.0;7.0
1574;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1999;86;5.1;1.0;0.4;7.0;7.0
1575;3e 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;2000;81;4.7;1.0;0.3;7.0;7.0
1576;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1993;149;9.4;2.0;2.7;15.0;15.0
1577;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1994;155;9.7;2.0;2.4;15.0;15.0
1578;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1995;135;8.4;2.0;2.0;15.0;15.0
1579;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1996;132;8.1;2.0;1.7;15.0;15.0
1580;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1997;120;7.3;2.0;1.4;15.0;15.0
1581;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1998;129;7.7;2.0;1.3;15.0;15.0
1582;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1999;124;7.3;2.0;1.1;15.0;15.0
1583;3e 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;2000;111;6.5;2.0;0.9;15.0;14.0
1584;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1993;369;23.4;12.0;14.9;34.0;33.0
1585;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1994;360;22.5;12.0;13.0;34.0;34.0
1586;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1995;338;20.9;12.0;11.6;35.0;35.0
1587;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1996;345;21.1;12.0;10.4;35.0;35.0
1588;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1997;317;19.2;11.0;8.7;35.0;35.0
1589;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1998;269;16.1;9.0;6.2;34.0;34.0
1590;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1999;253;14.9;9.0;5.3;34.0;34.0
1591;3e 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;2000;220;12.8;8.0;4.0;34.0;34.0
1592;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1993;297;18.8;21.0;25.4;71.0;70.0
1593;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1994;321;20.1;23.0;24.3;72.0;70.0
1594;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1995;365;22.6;26.0;25.8;72.0;70.0
1595;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1996;376;23.0;27.0;23.4;72.0;70.0
1596;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1997;382;23.1;28.0;21.8;72.0;71.0
1597;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1998;334;19.9;24.0;16.6;73.0;72.0
1598;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1999;316;18.7;23.0;14.4;74.0;74.0
1599;3e 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;2000;289;16.9;21.0;11.5;74.0;74.0
1600;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1993;157;9.9;21.0;25.6;136.0;129.0
1601;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1994;179;11.2;25.0;25.9;137.0;132.0
1602;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1995;206;12.8;28.0;27.5;136.0;130.0
1603;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1996;228;13.9;31.0;26.9;136.0;130.0
1604;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1997;266;16.1;36.0;28.7;137.0;132.0
1605;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1998;302;18.0;42.0;28.5;139.0;134.0
1606;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1999;339;20.0;48.0;29.4;141.0;137.0
1607;3e 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;2000;363;21.2;52.0;27.7;143.0;139.0
1608;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1993;67;4.2;19.0;23.3;289.0;270.0
1609;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1994;75;4.7;22.0;23.2;293.0;274.0
1610;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1995;82;5.1;24.0;23.7;295.0;278.0
1611;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1996;94;5.7;27.0;23.8;293.0;275.0
1612;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1997;109;6.6;32.0;25.0;291.0;268.0
1613;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1998;131;7.8;38.0;25.9;292.0;271.0
1614;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1999;166;9.8;48.0;29.6;290.0;265.0
1615;3e 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;2000;218;12.7;63.0;34.0;292.0;272.0
1616;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1993;5;;;;;
1617;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1994;7;;;;;
1618;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1995;10;0.6;6.0;6.0;632.0;598.0
1619;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1996;13;0.8;9.0;7.6;651.0;613.0
1620;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1997;16;0.9;10.0;8.2;664.0;636.0
1621;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1998;22;1.3;15.0;10.1;679.0;655.0
1622;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1999;25;1.5;17.0;10.2;666.0;639.0
1623;3e 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;2000;33;1.9;22.0;11.8;663.0;636.0
1624;3e 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1993;2;;;;;
1625;3e 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1994;3;;;;;
1626;3e 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1995;2;;;;;
