ID;Geslacht;Persoonskenmerken;Onderwijsniveau;BedrijfstakkenSBI2008;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
1709;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;R Cultuur, sport en recreatie;2010;5.6;21.6
1710;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;S Overige dienstverlening;2010;3.7;21.4
1711;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A-U Alle economische activiteiten;2010;287.7;36.1
1712;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A-F Landbouw en nijverheid;2010;46.6;37.8
1713;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1714;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B-F Nijverheid en energie;2010;45.7;37.9
1715;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B-E Nijverheid (geen bouw) en energie;2010;38.1;38.4
1716;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B Delfstoffenwinning;2010;0.0;0.0
1717;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;C Industrie;2010;34.0;37.8
1718;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;D Energievoorziening;2010;0.0;0.0
1719;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1720;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;F Bouwnijverheid;2010;0.0;0.0
1721;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G-N Commerciële dienstverlening;2010;111.4;38.8
1722;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G-I Handel, vervoer en horeca;2010;32.3;36.8
1723;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G Handel;2010;20.9;35.6
1724;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;H Vervoer en opslag;2010;9.4;41.6
1725;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;I Horeca;2010;0.0;0.0
1726;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;J Informatie en communicatie;2010;18.4;36.1
1727;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;K Financiële dienstverlening;2010;18.3;43.7
1728;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1729;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;M-N Zakelijke dienstverlening;2010;38.7;39.2
1730;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;M Specialistische zakelijke diensten;2010;28.8;41.9
1731;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;N Verhuur en overige zakelijke diensten;2010;9.9;30.2
1732;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O-U Niet-commerciële dienstverlening;2010;129.7;32.7
1733;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O-Q Overheid en zorg;2010;119.3;32.7
1734;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O Openbaar bestuur en overheidsdiensten;2010;45.4;32.6
1735;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;P Onderwijs;2010;43.0;32.0
1736;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Q Gezondheids- en welzijnszorg;2010;30.9;34.0
1737;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;R-U Cultuur, recreatie, overige diensten;2010;10.4;32.5
1738;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;R Cultuur, sport en recreatie;2010;4.4;30.1
1739;Mannen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;S Overige dienstverlening;2010;6.1;34.0
1740;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;A-U Alle economische activiteiten;2010;567.3;26.0
1741;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;A-F Landbouw en nijverheid;2010;161.2;23.4
1742;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;A Landbouw, bosbouw en visserij;2010;5.3;19.1
1743;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;B-F Nijverheid en energie;2010;155.9;23.5
1744;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2010;111.9;23.0
1745;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;B Delfstoffenwinning;2010;0.0;0.0
1746;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;C Industrie;2010;101.4;22.5
1747;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;D Energievoorziening;2010;0.0;0.0
1748;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1749;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;F Bouwnijverheid;2010;44.0;24.7
1750;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;G-N Commerciële dienstverlening;2010;215.7;25.1
1751;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;G-I Handel, vervoer en horeca;2010;120.0;21.8
1752;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;G Handel;2010;59.3;23.3
1753;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;H Vervoer en opslag;2010;52.7;20.6
1754;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;I Horeca;2010;8.0;17.7
1755;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;J Informatie en communicatie;2010;12.6;30.4
1756;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;K Financiële dienstverlening;2010;16.9;35.6
1757;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;L Verhuur en handel van onroerend goed;2010;5.0;32.2
1758;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;M-N Zakelijke dienstverlening;2010;61.2;26.6
1759;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;M Specialistische zakelijke diensten;2010;28.8;34.1
1760;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;N Verhuur en overige zakelijke diensten;2010;32.4;19.0
1761;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;O-U Niet-commerciële dienstverlening;2010;190.4;29.6
1762;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;O-Q Overheid en zorg;2010;173.0;29.8
1763;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;O Openbaar bestuur en overheidsdiensten;2010;71.9;28.2
1764;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;P Onderwijs;2010;60.6;31.7
1765;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;Q Gezondheids- en welzijnszorg;2010;40.5;30.6
1766;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;R-U Cultuur, recreatie, overige diensten;2010;17.4;27.3
1767;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;R Cultuur, sport en recreatie;2010;8.1;25.7
1768;Mannen;Leeftijd: 55 tot 65 jaar;Totaal;S Overige dienstverlening;2010;9.3;28.7
1769;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A-U Alle economische activiteiten;2010;159.7;18.7
1770;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A-F Landbouw en nijverheid;2010;67.1;19.1
1771;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A Landbouw, bosbouw en visserij;2010;3.1;15.6
1772;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B-F Nijverheid en energie;2010;64.1;19.2
1773;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B-E Nijverheid (geen bouw) en energie;2010;45.5;17.8
1774;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B Delfstoffenwinning;2010;0.0;0.0
1775;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;C Industrie;2010;41.9;17.6
1776;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;D Energievoorziening;2010;0.0;0.0
1777;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1778;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;F Bouwnijverheid;2010;0.0;0.0
1779;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G-N Commerciële dienstverlening;2010;72.7;18.3
1780;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G-I Handel, vervoer en horeca;2010;51.9;18.2
1781;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G Handel;2010;22.6;18.9
1782;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;H Vervoer en opslag;2010;25.8;17.7
1783;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;I Horeca;2010;3.5;16.6
1784;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;J Informatie en communicatie;2010;0.0;0.0
1785;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;K Financiële dienstverlening;2010;0.0;0.0
1786;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1787;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;M-N Zakelijke dienstverlening;2010;15.9;16.4
1788;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;M Specialistische zakelijke diensten;2010;3.0;20.7
1789;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;N Verhuur en overige zakelijke diensten;2010;12.9;15.3
1790;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O-U Niet-commerciële dienstverlening;2010;19.9;18.7
1791;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O-Q Overheid en zorg;2010;17.1;18.9
1792;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O Openbaar bestuur en overheidsdiensten;2010;9.0;19.5
1793;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;P Onderwijs;2010;3.3;17.9
1794;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Q Gezondheids- en welzijnszorg;2010;4.8;18.3
1795;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;R-U Cultuur, recreatie, overige diensten;2010;2.8;17.2
1796;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;R Cultuur, sport en recreatie;2010;0.0;0.0
1797;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;S Overige dienstverlening;2010;0.0;0.0
1798;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A-U Alle economische activiteiten;2010;216.2;23.1
1799;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A-F Landbouw en nijverheid;2010;70.8;23.2
1800;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1801;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B-F Nijverheid en energie;2010;69.1;23.2
1802;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B-E Nijverheid (geen bouw) en energie;2010;47.3;22.3
1803;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B Delfstoffenwinning;2010;0.0;0.0
1804;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;C Industrie;2010;42.9;21.8
1805;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;D Energievoorziening;2010;0.0;0.0
1806;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1807;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;F Bouwnijverheid;2010;0.0;0.0
1808;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G-N Commerciële dienstverlening;2010;92.0;22.7
1809;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G-I Handel, vervoer en horeca;2010;52.6;21.2
1810;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G Handel;2010;27.9;22.1
1811;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;H Vervoer en opslag;2010;20.8;20.6
1812;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;I Horeca;2010;3.9;18.3
1813;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;J Informatie en communicatie;2010;0.0;0.0
1814;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;K Financiële dienstverlening;2010;7.2;28.9
1815;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1816;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;M-N Zakelijke dienstverlening;2010;25.1;22.5
1817;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;M Specialistische zakelijke diensten;2010;11.0;26.3
1818;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;N Verhuur en overige zakelijke diensten;2010;14.2;19.2
1819;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O-U Niet-commerciële dienstverlening;2010;53.4;23.5
1820;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O-Q Overheid en zorg;2010;47.6;23.5
1821;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O Openbaar bestuur en overheidsdiensten;2010;29.2;24.3
1822;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;P Onderwijs;2010;5.9;22.3
1823;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Q Gezondheids- en welzijnszorg;2010;12.5;21.9
1824;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;R-U Cultuur, recreatie, overige diensten;2010;5.9;23.4
1825;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;R Cultuur, sport en recreatie;2010;3.4;22.6
1826;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;S Overige dienstverlening;2010;0.0;0.0
1827;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A-U Alle economische activiteiten;2010;191.3;35.8
1828;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A-F Landbouw en nijverheid;2010;23.3;36.1
1829;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A Landbouw, bosbouw en visserij;2010;0.0;0.0
1830;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B-F Nijverheid en energie;2010;22.8;36.2
1831;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B-E Nijverheid (geen bouw) en energie;2010;0.0;0.0
1832;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B Delfstoffenwinning;2010;0.0;0.0
1833;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;C Industrie;2010;0.0;0.0
1834;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;D Energievoorziening;2010;0.0;0.0
1835;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1836;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;F Bouwnijverheid;2010;0.0;0.0
1837;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G-N Commerciële dienstverlening;2010;51.0;38.5
1838;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G-I Handel, vervoer en horeca;2010;15.5;35.6
1839;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G Handel;2010;8.8;37.5
1840;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;H Vervoer en opslag;2010;0.0;0.0
1841;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;I Horeca;2010;0.0;0.0
1842;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;J Informatie en communicatie;2010;0.0;0.0
1843;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;K Financiële dienstverlening;2010;0.0;0.0
1844;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;L Verhuur en handel van onroerend goed;2010;0.0;0.0
1845;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;M-N Zakelijke dienstverlening;2010;20.2;38.9
1846;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;M Specialistische zakelijke diensten;2010;14.9;42.4
1847;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;N Verhuur en overige zakelijke diensten;2010;5.3;27.8
1848;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O-U Niet-commerciële dienstverlening;2010;117.1;34.4
1849;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O-Q Overheid en zorg;2010;108.4;34.5
1850;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O Openbaar bestuur en overheidsdiensten;2010;33.6;34.0
1851;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;P Onderwijs;2010;51.5;33.6
1852;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Q Gezondheids- en welzijnszorg;2010;23.3;37.1
1853;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;R-U Cultuur, recreatie, overige diensten;2010;8.7;33.3
1854;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;R Cultuur, sport en recreatie;2010;3.2;33.2
1855;Mannen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;S Overige dienstverlening;2010;5.5;33.3
1856;Mannen;Herkomst: autochtoon;Totaal;A-U Alle economische activiteiten;2010;3126.1;22.2
1857;Mannen;Herkomst: autochtoon;Totaal;A-F Landbouw en nijverheid;2010;839.9;21.3
1858;Mannen;Herkomst: autochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;50.8;16.0
1859;Mannen;Herkomst: autochtoon;Totaal;B-F Nijverheid en energie;2010;789.1;21.6
1860;Mannen;Herkomst: autochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;508.4;22.0
1861;Mannen;Herkomst: autochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
1862;Mannen;Herkomst: autochtoon;Totaal;C Industrie;2010;464.4;21.6
1863;Mannen;Herkomst: autochtoon;Totaal;D Energievoorziening;2010;15.2;28.8
1864;Mannen;Herkomst: autochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;23.2;21.1
1865;Mannen;Herkomst: autochtoon;Totaal;F Bouwnijverheid;2010;280.7;20.8
1866;Mannen;Herkomst: autochtoon;Totaal;G-N Commerciële dienstverlening;2010;1592.0;21.5
1867;Mannen;Herkomst: autochtoon;Totaal;G-I Handel, vervoer en horeca;2010;852.6;18.8
1868;Mannen;Herkomst: autochtoon;Totaal;G Handel;2010;528.7;19.1
1869;Mannen;Herkomst: autochtoon;Totaal;H Vervoer en opslag;2010;220.9;19.7
1870;Mannen;Herkomst: autochtoon;Totaal;I Horeca;2010;103.0;13.7
1871;Mannen;Herkomst: autochtoon;Totaal;J Informatie en communicatie;2010;123.8;26.3
1872;Mannen;Herkomst: autochtoon;Totaal;K Financiële dienstverlening;2010;105.9;32.0
1873;Mannen;Herkomst: autochtoon;Totaal;L Verhuur en handel van onroerend goed;2010;27.8;26.9
1874;Mannen;Herkomst: autochtoon;Totaal;M-N Zakelijke dienstverlening;2010;481.9;21.6
1875;Mannen;Herkomst: autochtoon;Totaal;M Specialistische zakelijke diensten;2010;204.2;27.2
1876;Mannen;Herkomst: autochtoon;Totaal;N Verhuur en overige zakelijke diensten;2010;277.7;16.6
1877;Mannen;Herkomst: autochtoon;Totaal;O-U Niet-commerciële dienstverlening;2010;694.2;25.0
1878;Mannen;Herkomst: autochtoon;Totaal;O-Q Overheid en zorg;2010;603.5;25.5
1879;Mannen;Herkomst: autochtoon;Totaal;O Openbaar bestuur en overheidsdiensten;2010;269.8;24.7
1880;Mannen;Herkomst: autochtoon;Totaal;P Onderwijs;2010;168.2;27.2
1881;Mannen;Herkomst: autochtoon;Totaal;Q Gezondheids- en welzijnszorg;2010;165.5;25.3
1882;Mannen;Herkomst: autochtoon;Totaal;R-U Cultuur, recreatie, overige diensten;2010;90.7;21.0
1883;Mannen;Herkomst: autochtoon;Totaal;R Cultuur, sport en recreatie;2010;49.8;19.7
1884;Mannen;Herkomst: autochtoon;Totaal;S Overige dienstverlening;2010;40.9;22.3
1885;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A-U Alle economische activiteiten;2010;856.8;15.7
1886;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A-F Landbouw en nijverheid;2010;292.5;17.0
1887;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A Landbouw, bosbouw en visserij;2010;24.5;13.6
1888;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B-F Nijverheid en energie;2010;268.0;17.2
1889;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B-E Nijverheid (geen bouw) en energie;2010;167.3;16.4
1890;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B Delfstoffenwinning;2010;0.0;0.0
1891;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;C Industrie;2010;155.0;16.2
1892;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;D Energievoorziening;2010;0.0;0.0
1893;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1894;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;F Bouwnijverheid;2010;100.7;18.6
1895;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G-N Commerciële dienstverlening;2010;477.0;14.7
1896;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G-I Handel, vervoer en horeca;2010;334.9;14.7
1897;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G Handel;2010;192.8;14.4
1898;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;H Vervoer en opslag;2010;96.2;16.2
1899;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;I Horeca;2010;46.0;10.2
1900;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;J Informatie en communicatie;2010;8.8;18.9
1901;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;K Financiële dienstverlening;2010;7.5;22.8
1902;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;L Verhuur en handel van onroerend goed;2010;4.3;18.0
1903;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;M-N Zakelijke dienstverlening;2010;121.6;13.7
1904;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;M Specialistische zakelijke diensten;2010;20.4;16.3
1905;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;N Verhuur en overige zakelijke diensten;2010;101.2;13.1
1906;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;O-U Niet-commerciële dienstverlening;2010;87.4;15.4
1907;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;O-Q Overheid en zorg;2010;65.7;16.0
1908;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;O Openbaar bestuur en overheidsdiensten;2010;35.1;16.6
1909;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;P Onderwijs;2010;12.3;14.3
1910;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;Q Gezondheids- en welzijnszorg;2010;18.3;15.8
1911;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;R-U Cultuur, recreatie, overige diensten;2010;21.6;12.9
1912;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;R Cultuur, sport en recreatie;2010;11.2;13.7
1913;Mannen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;S Overige dienstverlening;2010;10.5;12.3
1914;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;A-U Alle economische activiteiten;2010;1350.5;19.8
1915;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;A-F Landbouw en nijverheid;2010;405.7;20.6
1916;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;A Landbouw, bosbouw en visserij;2010;22.4;16.5
1917;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;B-F Nijverheid en energie;2010;383.3;20.8
1918;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;B-E Nijverheid (geen bouw) en energie;2010;233.6;20.8
1919;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;B Delfstoffenwinning;2010;0.0;0.0
1920;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;C Industrie;2010;215.0;20.6
1921;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;D Energievoorziening;2010;0.0;0.0
1922;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
1923;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;F Bouwnijverheid;2010;149.7;20.7
1924;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;G-N Commerciële dienstverlening;2010;693.8;19.0
1925;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;G-I Handel, vervoer en horeca;2010;401.0;18.1
1926;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;G Handel;2010;256.2;18.3
1927;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;H Vervoer en opslag;2010;96.1;18.9
1928;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;I Horeca;2010;48.7;14.9
1929;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;J Informatie en communicatie;2010;45.0;22.4
1930;Mannen;Herkomst: autochtoon;Onderwijsniveau: middelbaar;K Financiële dienstverlening;2010;36.1;25.5
