ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
4225;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;500
4226;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;600
4227;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;600
4228;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;2400
4229;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;3000
4230;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;3700
4231;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;3800
4232;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;3300
4233;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;2900
4234;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;3000
4235;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;2800
4236;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;2400
4237;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;2400
4238;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;1900
4239;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;700
4240;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;600
4241;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;600
4242;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2005;65600
4243;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2006;64100
4244;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2007;64400
4245;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2008;63100
4246;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2009;54700
4247;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2010;51000
4248;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2011;47200
4249;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2012;47100
4250;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2013;40800
4251;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2014;38500
4252;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2015;43900
4253;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2016;46900
4254;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2017;49000
4255;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2018;53100
4256;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;4700
4257;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;2800
4258;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;1500
4259;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;1400
4260;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;1800
4261;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;1500
4262;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;1100
4263;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;1100
4264;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;1400
4265;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;900
4266;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;1300
4267;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;2100
4268;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;2000
4269;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;1900
4270;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;60800
4271;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;61300
4272;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;62900
4273;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;61700
4274;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;52900
4275;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;49500
4276;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;46000
4277;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;46000
4278;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;39400
4279;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;37600
4280;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;42700
4281;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;44700
4282;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;46900
4283;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;51200
4284;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2005;900
4285;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2006;1000
4286;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2007;1000
4287;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2008;1100
4288;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2009;1200
4289;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2010;1200
4290;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2011;1000
4291;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2012;1100
4292;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2013;1100
4293;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2014;1200
4294;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2015;1200
4295;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2016;1300
4296;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2017;1400
4297;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2018;1600
4298;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;0
4299;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;0
4300;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;0
4301;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;0
4302;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;0
4303;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;0
4304;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;0
4305;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;0
4306;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;0
4307;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;0
4308;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;0
4309;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;0
4310;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;0
4311;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;0
4312;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;800
4313;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;1000
4314;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;1000
4315;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;1100
4316;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;1200
4317;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;1200
4318;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;1000
4319;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;1000
4320;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;1100
4321;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;1100
4322;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;1200
4323;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;1200
4324;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;1300
4325;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;1600
4326;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2005;0
4327;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2006;0
4328;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2007;0
4329;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2008;0
4330;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2009;100
4331;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2010;0
4332;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2011;0
4333;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2012;100
4334;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2013;100
4335;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2014;0
4336;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2015;0
4337;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2016;0
4338;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2017;0
4339;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Totaal;2018;0
4340;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;0
4341;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;0
4342;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;0
4343;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;0
4344;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;0
