ID;Geslacht;Migratieachtergrond;Regiokenmerken;Perioden;LeerlingenSpeciaalBasisonderwijs_1;TotaalLeerlingenBasisonderwijs_2;TotaalLeerlingenAchterstandscategorie_3;Achterstandscategorie030_4;Achterstandscategorie120_5;LeerlingenGeenAchterstandscategorie_6;LeerlingenSpeciaalBasisonderwijs_7
2170;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2014/'15;3425;3311;352.0;199.0;153.0;2959.0;114
2171;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2015/'16;3392;3273;310.0;166.0;144.0;2963.0;119
2172;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2016/'17;3402;3280;295.0;156.0;139.0;2985.0;122
2173;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2017/'18;3387;3263;261.0;133.0;128.0;3002.0;124
2174;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2018/'19;3335;3204;242.0;126.0;116.0;2962.0;131
2175;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2019/'20;3430;3288;;;;;142
2176;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2020/'21;3422;3282;;;;;140
2177;Mannen;Westerse migratieachtergrond;Noord-Nederland (LD);2021/'22;3481;3333;;;;;148
2178;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2011/'12;8954;8662;1055.0;523.0;532.0;7607.0;292
2179;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2012/'13;9006;8728;1058.0;526.0;532.0;7670.0;278
2180;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2013/'14;8987;8707;1039.0;511.0;528.0;7668.0;280
2181;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2014/'15;8988;8696;990.0;493.0;497.0;7706.0;292
2182;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2015/'16;9046;8752;892.0;446.0;446.0;7860.0;294
2183;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2016/'17;9057;8780;838.0;431.0;407.0;7942.0;277
2184;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2017/'18;9172;8895;820.0;428.0;392.0;8075.0;277
2185;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2018/'19;9268;8977;786.0;411.0;375.0;8191.0;291
2186;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2019/'20;9343;9055;;;;;288
2187;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2020/'21;9552;9251;;;;;301
2188;Mannen;Westerse migratieachtergrond;Oost-Nederland (LD);2021/'22;9558;9248;;;;;310
2189;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2011/'12;27716;27059;3015.0;1396.0;1619.0;24044.0;657
2190;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2012/'13;28665;28041;3213.0;1484.0;1729.0;24828.0;624
2191;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2013/'14;29566;28952;3215.0;1459.0;1756.0;25737.0;614
2192;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2014/'15;30570;29924;3122.0;1390.0;1732.0;26802.0;646
2193;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2015/'16;31583;30940;2968.0;1335.0;1633.0;27972.0;643
2194;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2016/'17;32562;31841;2774.0;1258.0;1516.0;29067.0;721
2195;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2017/'18;33428;32676;2703.0;1254.0;1449.0;29973.0;752
2196;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2018/'19;34524;33710;2620.0;1245.0;1375.0;31090.0;814
2197;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2019/'20;35522;34631;;;;;891
2198;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2020/'21;36085;35163;;;;;922
2199;Mannen;Westerse migratieachtergrond;West-Nederland (LD);2021/'22;36574;35682;;;;;892
2200;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2011/'12;11396;10973;1605.0;889.0;716.0;9368.0;423
2201;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2012/'13;11527;11120;1540.0;870.0;670.0;9580.0;407
2202;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2013/'14;11564;11181;1464.0;827.0;637.0;9717.0;383
2203;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2014/'15;11762;11383;1393.0;769.0;624.0;9990.0;379
2204;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2015/'16;11965;11605;1295.0;712.0;583.0;10310.0;360
2205;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2016/'17;12096;11755;1256.0;692.0;564.0;10499.0;341
2206;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2017/'18;12176;11825;1175.0;655.0;520.0;10650.0;351
2207;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2018/'19;12466;12110;1162.0;655.0;507.0;10948.0;356
2208;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2019/'20;12599;12199;;;;;400
2209;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2020/'21;12712;12314;;;;;398
2210;Mannen;Westerse migratieachtergrond;Zuid-Nederland (LD);2021/'22;12832;12431;;;;;401
2211;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2011/'12;224;214;71.0;31.0;40.0;143.0;10
2212;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2012/'13;245;232;80.0;17.0;63.0;152.0;13
2213;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2013/'14;266;253;86.0;29.0;57.0;167.0;13
2214;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2014/'15;261;255;70.0;26.0;44.0;185.0;6
2215;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2015/'16;246;232;58.0;24.0;34.0;174.0;14
2216;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2016/'17;290;283;73.0;35.0;38.0;210.0;7
2217;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2017/'18;320;313;77.0;27.0;50.0;236.0;7
2218;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2018/'19;450;440;67.0;34.0;33.0;373.0;10
2219;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2019/'20;468;452;;;;;16
2220;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2020/'21;678;657;;;;;21
2221;Mannen;Westerse migratieachtergrond;Niet in te delen (LD);2021/'22;761;745;;;;;16
2222;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2011/'12;8820;8675;1283.0;446.0;837.0;7392.0;145
2223;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2012/'13;9556;9391;1410.0;492.0;918.0;7981.0;165
2224;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2013/'14;10177;10008;1451.0;508.0;943.0;8557.0;169
2225;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2014/'15;10811;10634;1426.0;482.0;944.0;9208.0;177
2226;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2015/'16;11437;11259;1355.0;466.0;889.0;9904.0;178
2227;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2016/'17;11882;11679;1271.0;424.0;847.0;10408.0;203
2228;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;12452;12233;1228.0;421.0;807.0;11005.0;219
2229;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;13005;12737;1191.0;433.0;758.0;11546.0;268
2230;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;13400;13093;;;;;307
2231;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;13564;13249;;;;;315
2232;Mannen;Westerse migratieachtergrond;Vier grootste gemeenten (G4);2021/'22;13713;13403;;;;;310
2233;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;10671;10348;1109.0;576.0;533.0;9239.0;323
2234;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;11130;10807;1128.0;599.0;529.0;9679.0;323
2235;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;11793;11459;1127.0;598.0;529.0;10332.0;334
2236;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;13019;12675;1159.0;610.0;549.0;11516.0;344
2237;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;13689;13328;1111.0;569.0;542.0;12217.0;361
2238;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;13981;13608;997.0;525.0;472.0;12611.0;373
2239;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;14258;13875;965.0;499.0;466.0;12910.0;383
2240;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;14654;14247;992.0;522.0;470.0;13255.0;407
2241;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;15181;14750;;;;;431
2242;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;15660;15212;;;;;448
2243;Mannen;Westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;15667;15219;;;;;448
2244;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12;32094;31076;3712.0;2031.0;1681.0;27364.0;1018
2245;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13;32016;31080;3681.0;2012.0;1669.0;27399.0;936
2246;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14;31620;30734;3524.0;1904.0;1620.0;27210.0;886
2247;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15;30915;30005;3272.0;1759.0;1513.0;26733.0;910
2248;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16;30860;29983;2999.0;1624.0;1375.0;26984.0;877
2249;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17;31254;30369;2895.0;1588.0;1307.0;27474.0;885
2250;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18;31453;30551;2766.0;1550.0;1216.0;27785.0;902
2251;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2018/'19;31934;31017;2627.0;1482.0;1145.0;28390.0;917
2252;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2019/'20;32313;31330;;;;;983
2253;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2020/'21;32547;31549;;;;;998
2254;Mannen;Westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2021/'22;33065;32072;;;;;993
2255;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2011/'12;224;214;71.0;31.0;40.0;143.0;10
2256;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2012/'13;245;232;80.0;17.0;63.0;152.0;13
2257;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2013/'14;266;253;86.0;29.0;57.0;167.0;13
2258;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2014/'15;261;255;70.0;26.0;44.0;185.0;6
2259;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2015/'16;246;232;58.0;24.0;34.0;174.0;14
2260;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17;290;283;73.0;35.0;38.0;210.0;7
2261;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18;320;313;77.0;27.0;50.0;236.0;7
2262;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19;450;440;67.0;34.0;33.0;373.0;10
2263;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20;468;452;;;;;16
2264;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21;678;657;;;;;21
2265;Mannen;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2021/'22;761;745;;;;;16
2266;Mannen;Westerse migratieachtergrond;Amsterdam;2011/'12;3217;3174;321.0;103.0;218.0;2853.0;43
2267;Mannen;Westerse migratieachtergrond;Amsterdam;2012/'13;3455;3408;341.0;116.0;225.0;3067.0;47
2268;Mannen;Westerse migratieachtergrond;Amsterdam;2013/'14;3633;3581;341.0;112.0;229.0;3240.0;52
2269;Mannen;Westerse migratieachtergrond;Amsterdam;2014/'15;3803;3750;329.0;102.0;227.0;3421.0;53
2270;Mannen;Westerse migratieachtergrond;Amsterdam;2015/'16;4042;3990;334.0;99.0;235.0;3656.0;52
2271;Mannen;Westerse migratieachtergrond;Amsterdam;2016/'17;4154;4094;317.0;93.0;224.0;3777.0;60
2272;Mannen;Westerse migratieachtergrond;Amsterdam;2017/'18;4303;4239;317.0;104.0;213.0;3922.0;64
2273;Mannen;Westerse migratieachtergrond;Amsterdam;2018/'19;4443;4363;305.0;105.0;200.0;4058.0;80
2274;Mannen;Westerse migratieachtergrond;Amsterdam;2019/'20;4614;4523;;;;;91
2275;Mannen;Westerse migratieachtergrond;Amsterdam;2020/'21;4703;4607;;;;;96
2276;Mannen;Westerse migratieachtergrond;Amsterdam;2021/'22;4694;4610;;;;;84
2277;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2011/'12;2301;2266;377.0;147.0;230.0;1889.0;35
2278;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2012/'13;2514;2464;424.0;163.0;261.0;2040.0;50
2279;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2013/'14;2792;2747;447.0;166.0;281.0;2300.0;45
2280;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2014/'15;3026;2974;431.0;158.0;273.0;2543.0;52
2281;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2015/'16;3316;3259;414.0;147.0;267.0;2845.0;57
2282;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2016/'17;3495;3427;364.0;130.0;234.0;3063.0;68
2283;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2017/'18;3758;3676;359.0;133.0;226.0;3317.0;82
2284;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2018/'19;4020;3920;345.0;132.0;213.0;3575.0;100
2285;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2019/'20;4170;4060;;;;;110
2286;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2020/'21;4226;4118;;;;;108
2287;Mannen;Westerse migratieachtergrond;'s-Gravenhage;2021/'22;4345;4233;;;;;112
2288;Mannen;Westerse migratieachtergrond;Rotterdam;2011/'12;2245;2194;494.0;164.0;330.0;1700.0;51
2289;Mannen;Westerse migratieachtergrond;Rotterdam;2012/'13;2425;2378;553.0;177.0;376.0;1825.0;47
2290;Mannen;Westerse migratieachtergrond;Rotterdam;2013/'14;2569;2519;578.0;196.0;382.0;1941.0;50
2291;Mannen;Westerse migratieachtergrond;Rotterdam;2014/'15;2750;2703;577.0;193.0;384.0;2126.0;47
2292;Mannen;Westerse migratieachtergrond;Rotterdam;2015/'16;2801;2754;524.0;187.0;337.0;2230.0;47
2293;Mannen;Westerse migratieachtergrond;Rotterdam;2016/'17;2911;2861;500.0;165.0;335.0;2361.0;50
2294;Mannen;Westerse migratieachtergrond;Rotterdam;2017/'18;3011;2956;469.0;148.0;321.0;2487.0;55
2295;Mannen;Westerse migratieachtergrond;Rotterdam;2018/'19;3128;3065;463.0;168.0;295.0;2602.0;63
2296;Mannen;Westerse migratieachtergrond;Rotterdam;2019/'20;3154;3073;;;;;81
2297;Mannen;Westerse migratieachtergrond;Rotterdam;2020/'21;3142;3066;;;;;76
2298;Mannen;Westerse migratieachtergrond;Rotterdam;2021/'22;3137;3057;;;;;80
2299;Mannen;Westerse migratieachtergrond;Utrecht;2011/'12;1057;1041;91.0;32.0;59.0;950.0;16
2300;Mannen;Westerse migratieachtergrond;Utrecht;2012/'13;1162;1141;92.0;36.0;56.0;1049.0;21
2301;Mannen;Westerse migratieachtergrond;Utrecht;2013/'14;1183;1161;85.0;34.0;51.0;1076.0;22
2302;Mannen;Westerse migratieachtergrond;Utrecht;2014/'15;1232;1207;89.0;29.0;60.0;1118.0;25
2303;Mannen;Westerse migratieachtergrond;Utrecht;2015/'16;1278;1256;83.0;33.0;50.0;1173.0;22
2304;Mannen;Westerse migratieachtergrond;Utrecht;2016/'17;1322;1297;90.0;36.0;54.0;1207.0;25
2305;Mannen;Westerse migratieachtergrond;Utrecht;2017/'18;1380;1362;83.0;36.0;47.0;1279.0;18
2306;Mannen;Westerse migratieachtergrond;Utrecht;2018/'19;1414;1389;78.0;28.0;50.0;1311.0;25
2307;Mannen;Westerse migratieachtergrond;Utrecht;2019/'20;1462;1437;;;;;25
2308;Mannen;Westerse migratieachtergrond;Utrecht;2020/'21;1493;1458;;;;;35
2309;Mannen;Westerse migratieachtergrond;Utrecht;2021/'22;1537;1503;;;;;34
2310;Mannen;Niet-westerse migratieachtergrond;Nederland;2011/'12;131079;125403;43073.0;10768.0;32305.0;82330.0;5676
2311;Mannen;Niet-westerse migratieachtergrond;Nederland;2012/'13;129992;124416;40443.0;10126.0;30317.0;83973.0;5576
2312;Mannen;Niet-westerse migratieachtergrond;Nederland;2013/'14;128631;123238;37389.0;9109.0;28280.0;85849.0;5393
2313;Mannen;Niet-westerse migratieachtergrond;Nederland;2014/'15;127883;122608;34430.0;8238.0;26192.0;88178.0;5275
2314;Mannen;Niet-westerse migratieachtergrond;Nederland;2015/'16;128719;123612;32196.0;7765.0;24431.0;91416.0;5107
2315;Mannen;Niet-westerse migratieachtergrond;Nederland;2016/'17;130108;125031;30672.0;7451.0;23221.0;94359.0;5077
2316;Mannen;Niet-westerse migratieachtergrond;Nederland;2017/'18;132137;126927;30258.0;7469.0;22789.0;96669.0;5210
2317;Mannen;Niet-westerse migratieachtergrond;Nederland;2018/'19;133089;127635;29180.0;7208.0;21972.0;98455.0;5454
2318;Mannen;Niet-westerse migratieachtergrond;Nederland;2019/'20;134066;128311;;;;;5755
2319;Mannen;Niet-westerse migratieachtergrond;Nederland;2020/'21;133979;128096;;;;;5883
2320;Mannen;Niet-westerse migratieachtergrond;Nederland;2021/'22;133901;127948;;;;;5953
2321;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2011/'12;5527;5311;1508.0;499.0;1009.0;3803.0;216
2322;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2012/'13;5484;5264;1428.0;473.0;955.0;3836.0;220
2323;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2013/'14;5504;5294;1423.0;445.0;978.0;3871.0;210
2324;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2014/'15;5694;5473;1440.0;430.0;1010.0;4033.0;221
2325;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2015/'16;5870;5637;1416.0;395.0;1021.0;4221.0;233
2326;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2016/'17;6101;5861;1497.0;377.0;1120.0;4364.0;240
2327;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2017/'18;6498;6244;1639.0;402.0;1237.0;4605.0;254
2328;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2018/'19;6722;6451;1687.0;396.0;1291.0;4764.0;271
2329;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2019/'20;6798;6510;;;;;288
2330;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2020/'21;6822;6517;;;;;305
2331;Mannen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2021/'22;7012;6668;;;;;344
2332;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2011/'12;21313;20222;6057.0;1653.0;4404.0;14165.0;1091
2333;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2012/'13;21290;20182;5708.0;1546.0;4162.0;14474.0;1108
2334;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2013/'14;20923;19851;5332.0;1405.0;3927.0;14519.0;1072
2335;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2014/'15;20717;19648;4850.0;1275.0;3575.0;14798.0;1069
2336;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2015/'16;20724;19753;4540.0;1213.0;3327.0;15213.0;971
2337;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2016/'17;20944;19988;4477.0;1182.0;3295.0;15511.0;956
2338;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2017/'18;21553;20552;4692.0;1247.0;3445.0;15860.0;1001
2339;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2018/'19;21619;20583;4577.0;1236.0;3341.0;16006.0;1036
2340;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2019/'20;21733;20648;;;;;1085
2341;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2020/'21;21787;20708;;;;;1079
2342;Mannen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2021/'22;21850;20745;;;;;1105
2343;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2011/'12;85255;81819;28615.0;6784.0;21831.0;53204.0;3436
2344;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2012/'13;84360;81044;26774.0;6381.0;20393.0;54270.0;3316
2345;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2013/'14;83444;80211;24605.0;5805.0;18800.0;55606.0;3233
2346;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2014/'15;82831;79694;22365.0;5179.0;17186.0;57329.0;3137
2347;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2015/'16;83196;80130;20727.0;4879.0;15848.0;59403.0;3066
2348;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2016/'17;83889;80835;19304.0;4601.0;14703.0;61531.0;3054
2349;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2017/'18;84495;81329;18575.0;4528.0;14047.0;62754.0;3166
2350;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2018/'19;85048;81704;17723.0;4335.0;13388.0;63981.0;3344
2351;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2019/'20;85654;82082;;;;;3572
2352;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2020/'21;85449;81800;;;;;3649
2353;Mannen;Niet-westerse migratieachtergrond;West-Nederland (LD);2021/'22;85108;81477;;;;;3631
2354;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2011/'12;18677;17755;6779.0;1788.0;4991.0;10976.0;922
2355;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2012/'13;18516;17597;6421.0;1690.0;4731.0;11176.0;919
2356;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2013/'14;18366;17505;5904.0;1417.0;4487.0;11601.0;861
2357;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2014/'15;18286;17455;5649.0;1307.0;4342.0;11806.0;831
2358;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2015/'16;18591;17778;5393.0;1246.0;4147.0;12385.0;813
2359;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2016/'17;18809;18002;5308.0;1262.0;4046.0;12694.0;807
2360;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2017/'18;19237;18459;5257.0;1263.0;3994.0;13202.0;778
2361;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2018/'19;19343;18552;5088.0;1215.0;3873.0;13464.0;791
2362;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2019/'20;19543;18744;;;;;799
2363;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2020/'21;19596;18762;;;;;834
2364;Mannen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2021/'22;19592;18731;;;;;861
2365;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2011/'12;307;296;114.0;44.0;70.0;182.0;11
2366;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2012/'13;342;329;112.0;36.0;76.0;217.0;13
2367;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2013/'14;394;377;125.0;37.0;88.0;252.0;17
2368;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2014/'15;355;338;126.0;47.0;79.0;212.0;17
2369;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2015/'16;338;314;120.0;32.0;88.0;194.0;24
2370;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2016/'17;365;345;86.0;29.0;57.0;259.0;20
2371;Mannen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2017/'18;354;343;95.0;29.0;66.0;248.0;11
