ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
5850;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;1999, vrijdag 24 september;0.3;0.1;0.3;0.2;0.1;27.0;41.0;24.2;28.2;16.3
5851;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2000, vrijdag 29 september;0.4;0.1;0.3;0.2;0.1;26.8;47.5;23.2;29.5;8.0
5852;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2001, vrijdag 28 september;0.4;0.1;0.3;0.2;0.1;25.9;46.7;22.3;29.6;5.4
5853;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2002, vrijdag 27 september;0.4;0.1;0.4;0.3;0.1;27.4;51.0;23.0;30.0;5.7
5854;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2003, vrijdag 26 september;0.5;0.1;0.4;0.3;0.1;27.1;59.2;21.6;29.1;4.7
5855;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2004, vrijdag 24 september;0.5;0.1;0.4;0.3;0.1;27.9;60.7;22.6;28.8;8.3
5856;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2005, vrijdag 30 september;0.5;0.1;0.5;0.3;0.1;30.2;76.0;21.9;27.3;9.0
5857;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2006, vrijdag 29 september;0.7;0.2;0.6;0.4;0.2;35.0;65.2;26.5;32.2;15.1
5858;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2007, vrijdag 28 september;0.9;0.2;0.7;0.5;0.2;36.7;63.6;28.9;35.7;13.7
5859;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Overig niet-westers, 2e generatie;2008, vrijdag 26 september;1.0;0.2;0.7;0.5;0.2;37.1;64.3;28.5;36.6;12.0
5860;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;0.3;0.0;0.2;0.1;0.1;28.1;;25.0;28.1;18.4
5861;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;0.3;0.1;0.3;0.2;0.1;28.6;49.0;24.4;31.4;7.6
5862;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;0.3;0.0;0.3;0.2;0.1;27.6;;23.6;30.7;6.2
5863;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;0.3;0.1;0.3;0.2;0.1;28.9;53.2;23.8;30.0;5.1
5864;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;0.3;0.1;0.3;0.2;0.1;29.0;60.7;22.7;29.3;6.0
5865;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.4;0.1;0.3;0.2;0.1;31.3;62.5;25.0;30.3;11.0
5866;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.4;0.1;0.3;0.2;0.1;33.8;81.7;23.1;27.6;10.5
5867;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.5;0.1;0.4;0.3;0.1;38.8;69.9;28.4;34.2;16.1
5868;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.6;0.1;0.4;0.3;0.1;41.0;67.6;32.2;37.8;17.3
5869;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.6;0.2;0.5;0.3;0.1;40.5;68.4;30.3;37.4;12.7
5870;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;21.5;;21.1;;
5871;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.1;0.0;0.1;0.0;0.0;19.6;;18.6;;
5872;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;20.2;;18.3;26.2;
5873;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;22.3;;20.6;30.0;
5874;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;21.5;;18.8;28.3;
5875;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;18.3;;16.7;24.6;
5876;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.1;20.6;;19.1;26.4;6.4
5877;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.2;0.0;0.2;0.1;0.1;25.9;;22.4;27.8;13.3
5878;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.3;0.0;0.2;0.1;0.1;27.3;;22.6;31.1;8.7
5879;Totaal mannen en vrouwen;0;65-74 Onr.goed,financiële+zakl.diensten;Ov. niet-west. 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.3;0.1;0.3;0.2;0.1;30.1;51.8;25.3;34.8;10.9
5880;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;1999, vrijdag 24 september;152.5;27.5;125.0;86.3;38.7;25.9;44.4;21.9;27.6;9.1
5881;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2000, vrijdag 29 september;164.4;29.2;135.3;94.1;41.2;27.3;45.6;23.4;29.6;9.4
5882;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2001, vrijdag 28 september;170.8;31.4;139.4;98.6;40.8;28.0;48.0;23.5;29.4;9.4
5883;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2002, vrijdag 27 september;172.6;31.7;140.9;101.0;39.9;29.2;49.7;24.5;30.3;9.8
5884;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2003, vrijdag 26 september;177.4;34.6;142.8;103.5;39.3;29.7;50.9;24.5;30.1;10.0
5885;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2004, vrijdag 24 september;174.0;34.1;139.9;104.4;35.5;30.8;52.1;25.6;30.9;10.3
5886;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2005, vrijdag 30 september;182.5;35.9;146.6;107.9;38.7;32.2;53.6;26.9;31.9;13.0
5887;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2006, vrijdag 29 september;216.1;51.7;164.4;119.5;44.9;37.9;62.5;30.2;34.9;17.5
5888;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2007, vrijdag 28 september;234.5;57.8;176.8;129.8;47.0;39.0;62.0;31.5;36.3;18.3
5889;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;0;2008, vrijdag 26 september;249.9;61.5;188.3;140.4;48.0;41.1;66.8;32.7;37.5;18.9
5890;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;1999, vrijdag 24 september;131.1;24.4;106.7;73.4;33.3;26.3;44.3;22.2;28.0;9.2
5891;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2000, vrijdag 29 september;140.8;25.9;114.9;79.6;35.2;27.6;45.7;23.5;29.9;9.2
5892;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2001, vrijdag 28 september;145.3;27.9;117.4;82.9;34.6;28.3;48.0;23.7;29.7;9.3
5893;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2002, vrijdag 27 september;146.5;28.1;118.4;84.6;33.8;29.6;49.9;24.8;30.8;9.9
5894;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2003, vrijdag 26 september;150.6;30.6;120.0;86.6;33.4;30.2;51.1;24.9;30.7;9.9
5895;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2004, vrijdag 24 september;148.0;30.3;117.7;87.6;30.2;31.4;52.2;26.1;31.5;10.4
5896;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2005, vrijdag 30 september;155.3;31.9;123.5;90.6;32.9;32.8;53.6;27.4;32.5;13.3
5897;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2006, vrijdag 29 september;184.3;45.7;138.6;100.3;38.3;38.5;62.5;30.6;35.5;17.9
5898;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2007, vrijdag 28 september;199.3;51.0;148.4;108.6;39.7;39.7;62.1;32.0;36.9;18.7
5899;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;1;2008, vrijdag 26 september;212.0;54.2;157.8;117.3;40.4;41.8;66.6;33.3;38.1;19.3
5900;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;1999, vrijdag 24 september;21.4;3.1;18.3;12.9;5.4;23.9;44.8;20.4;25.2;8.9
5901;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2000, vrijdag 29 september;23.7;3.3;20.4;14.4;6.0;25.7;45.0;22.7;27.7;10.5
5902;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2001, vrijdag 28 september;25.5;3.5;22.0;15.7;6.3;26.3;48.0;22.9;27.9;10.3
5903;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2002, vrijdag 27 september;26.1;3.6;22.5;16.4;6.1;26.4;48.9;22.8;27.8;9.5
5904;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2003, vrijdag 26 september;26.8;4.0;22.8;16.8;6.0;26.5;49.1;22.5;26.9;10.0
5905;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2004, vrijdag 24 september;26.0;3.8;22.2;16.9;5.3;27.4;51.2;23.3;27.4;10.1
5906;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2005, vrijdag 30 september;27.2;4.0;23.2;17.4;5.8;28.6;53.4;24.2;28.4;11.6
5907;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2006, vrijdag 29 september;31.8;6.0;25.8;19.2;6.6;34.2;62.6;27.6;31.9;15.2
5908;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2007, vrijdag 28 september;35.2;6.8;28.4;21.1;7.2;35.3;61.9;28.9;33.3;16.1
5909;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;2;2008, vrijdag 26 september;37.9;7.3;30.6;23.1;7.5;37.2;68.3;29.9;34.2;16.6
5910;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;1999, vrijdag 24 september;10.0;1.2;8.8;6.3;2.6;22.6;44.6;19.7;23.9;9.4
5911;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2000, vrijdag 29 september;11.3;1.2;10.1;7.2;2.9;24.4;44.2;22.0;26.2;11.5
5912;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2001, vrijdag 28 september;12.6;1.3;11.2;8.1;3.1;25.3;47.8;22.6;26.9;11.4
5913;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2002, vrijdag 27 september;12.9;1.4;11.5;8.5;3.0;24.8;47.5;22.1;26.5;9.6
5914;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2003, vrijdag 26 september;13.1;1.6;11.5;8.6;2.9;23.7;46.0;20.6;24.2;9.9
5915;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2004, vrijdag 24 september;12.6;1.5;11.0;8.5;2.6;24.5;48.9;21.1;24.5;9.9
5916;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2005, vrijdag 30 september;13.1;1.6;11.5;8.7;2.8;25.5;51.2;22.0;25.7;10.7
5917;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2006, vrijdag 29 september;15.1;2.3;12.8;9.6;3.1;30.5;58.3;25.4;29.5;13.2
5918;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2007, vrijdag 28 september;16.8;2.7;14.1;10.6;3.5;31.5;56.5;26.7;30.8;14.3
5919;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;3;2008, vrijdag 26 september;18.3;3.0;15.3;11.6;3.6;33.1;61.2;27.6;31.4;15.5
5920;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;1999, vrijdag 24 september;11.4;1.9;9.5;6.7;2.8;25.0;44.9;21.0;26.4;8.4
5921;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2000, vrijdag 29 september;12.4;2.0;10.3;7.3;3.1;27.0;45.4;23.3;29.1;9.4
5922;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2001, vrijdag 28 september;13.0;2.2;10.8;7.6;3.2;27.4;48.1;23.2;29.0;9.3
5923;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2002, vrijdag 27 september;13.2;2.2;11.0;7.9;3.1;28.0;49.8;23.6;29.2;9.3
5924;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2003, vrijdag 26 september;13.7;2.4;11.3;8.2;3.1;29.1;51.2;24.4;29.7;10.1
5925;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2004, vrijdag 24 september;13.5;2.3;11.1;8.4;2.8;30.1;52.7;25.4;30.4;10.3
5926;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2005, vrijdag 30 september;14.1;2.5;11.6;8.6;3.0;31.4;54.9;26.4;31.2;12.5
5927;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2006, vrijdag 29 september;16.7;3.7;13.0;9.6;3.4;37.6;65.3;29.8;34.4;17.0
5928;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2007, vrijdag 28 september;18.4;4.1;14.2;10.5;3.7;38.8;65.4;31.1;35.8;17.7
5929;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;4;2008, vrijdag 26 september;19.6;4.3;15.3;11.4;3.9;41.1;73.2;32.1;37.0;17.6
5930;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;1999, vrijdag 24 september;9.6;1.6;8.0;5.7;2.3;25.3;45.2;21.2;26.4;8.6
5931;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2000, vrijdag 29 september;10.3;1.8;8.6;6.0;2.5;27.3;45.9;23.5;29.5;8.9
5932;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2001, vrijdag 28 september;10.7;1.9;8.8;6.3;2.5;27.9;48.5;23.6;29.2;9.4
5933;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2002, vrijdag 27 september;10.8;1.9;8.9;6.5;2.4;28.7;49.9;24.2;29.7;9.4
5934;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2003, vrijdag 26 september;11.2;2.0;9.1;6.7;2.4;29.9;51.3;25.1;30.4;10.7
5935;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2004, vrijdag 24 september;11.0;2.0;9.0;6.9;2.2;31.4;53.2;26.6;31.4;11.2
5936;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2005, vrijdag 30 september;11.5;2.1;9.4;7.1;2.4;32.3;55.2;27.2;31.8;13.5
5937;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2006, vrijdag 29 september;13.6;3.1;10.5;7.8;2.7;38.5;66.2;30.4;34.7;18.0
5938;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2007, vrijdag 28 september;14.7;3.4;11.3;8.4;2.8;39.7;65.3;31.9;36.1;19.2
5939;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;5;2008, vrijdag 26 september;15.6;3.6;12.0;9.1;2.9;42.4;74.9;32.6;37.0;18.8
5940;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;1999, vrijdag 24 september;1.7;0.2;1.5;1.0;0.5;23.0;42.7;19.9;26.0;7.7
5941;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2000, vrijdag 29 september;2.1;0.3;1.8;1.2;0.6;25.1;42.6;22.3;27.2;11.8
5942;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2001, vrijdag 28 september;2.3;0.3;2.0;1.3;0.7;24.8;46.2;21.5;27.7;9.2
5943;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2002, vrijdag 27 september;2.4;0.3;2.1;1.4;0.7;24.8;49.5;21.1;26.7;9.2
5944;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2003, vrijdag 26 september;2.5;0.4;2.1;1.5;0.6;25.5;50.8;21.2;26.9;7.9
5945;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2004, vrijdag 24 september;2.5;0.4;2.1;1.5;0.6;24.6;49.7;20.3;25.5;6.8
5946;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2005, vrijdag 30 september;2.6;0.4;2.2;1.6;0.6;27.3;53.0;22.9;28.7;8.5
5947;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2006, vrijdag 29 september;3.1;0.6;2.5;1.8;0.8;33.5;60.6;27.1;33.0;13.2
5948;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2007, vrijdag 28 september;3.7;0.7;3.0;2.1;0.9;35.1;65.7;28.2;34.5;13.1
5949;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;6;2008, vrijdag 26 september;4.0;0.7;3.3;2.4;1.0;36.2;64.3;30.3;37.1;13.8
5950;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;1999, vrijdag 24 september;16.8;2.6;14.2;10.2;4.0;24.4;45.3;20.5;25.1;8.8
5951;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2000, vrijdag 29 september;18.0;2.8;15.2;11.0;4.2;25.9;45.4;22.2;27.4;9.0
5952;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2001, vrijdag 28 september;18.7;2.9;15.7;11.5;4.3;26.7;48.5;22.6;27.6;9.1
5953;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2002, vrijdag 27 september;18.7;3.0;15.8;11.7;4.0;27.3;49.8;23.1;27.9;9.2
5954;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2003, vrijdag 26 september;19.2;3.2;16.0;12.0;4.0;28.0;50.7;23.4;27.6;10.4
5955;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2004, vrijdag 24 september;18.8;3.1;15.6;12.1;3.5;29.1;52.3;24.5;28.5;10.4
5956;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2005, vrijdag 30 september;19.6;3.3;16.3;12.5;3.9;30.3;54.7;25.4;29.5;12.2
5957;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2006, vrijdag 29 september;22.8;4.8;18.0;13.8;4.3;36.1;64.6;28.6;32.5;16.1
5958;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2007, vrijdag 28 september;24.7;5.3;19.4;14.8;4.6;37.1;64.1;29.7;33.6;17.3
5959;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;7;2008, vrijdag 26 september;26.3;5.6;20.6;15.8;4.8;39.3;71.5;30.6;34.5;17.6
5960;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;1999, vrijdag 24 september;6.3;0.9;5.5;4.0;1.4;23.1;46.0;19.5;23.2;9.0
5961;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2000, vrijdag 29 september;6.7;0.9;5.8;4.4;1.5;23.4;44.9;20.2;24.1;8.7
5962;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2001, vrijdag 28 september;7.0;0.9;6.1;4.6;1.5;24.5;48.6;20.9;25.0;8.4
5963;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2002, vrijdag 27 september;7.0;0.9;6.1;4.7;1.4;24.9;49.0;21.3;25.1;8.5
5964;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2003, vrijdag 26 september;7.1;1.0;6.1;4.8;1.3;24.4;48.8;20.4;23.4;9.7
5965;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2004, vrijdag 24 september;6.9;0.9;5.9;4.7;1.2;25.5;50.9;21.4;24.5;9.3
5966;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2005, vrijdag 30 september;7.2;1.0;6.2;4.9;1.3;26.7;53.8;22.4;25.7;10.2
5967;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2006, vrijdag 29 september;8.3;1.4;6.9;5.4;1.5;31.3;61.2;25.3;28.6;13.3
5968;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2007, vrijdag 28 september;9.0;1.6;7.4;5.8;1.7;31.7;59.0;25.9;29.5;13.5
5969;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;8;2008, vrijdag 26 september;9.6;1.7;7.9;6.2;1.7;33.2;63.7;26.6;29.8;14.9
5970;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;1999, vrijdag 24 september;10.5;1.8;8.7;6.2;2.6;25.2;45.0;21.2;26.4;8.6
5971;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2000, vrijdag 29 september;11.3;1.9;9.3;6.6;2.7;27.3;45.6;23.5;29.5;9.2
5972;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2001, vrijdag 28 september;11.7;2.0;9.6;6.9;2.8;28.0;48.5;23.7;29.4;9.4
5973;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2002, vrijdag 27 september;11.8;2.1;9.7;7.1;2.6;28.8;50.1;24.3;29.8;9.6
5974;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2003, vrijdag 26 september;12.2;2.2;9.9;7.3;2.6;30.1;51.6;25.2;30.4;10.8
5975;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2004, vrijdag 24 september;11.9;2.2;9.7;7.4;2.3;31.2;52.9;26.3;31.1;11.0
5976;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2005, vrijdag 30 september;12.4;2.3;10.1;7.6;2.5;32.5;55.2;27.3;31.9;13.3
5977;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2006, vrijdag 29 september;14.5;3.4;11.1;8.4;2.8;38.9;65.9;30.6;35.0;17.6
5978;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2007, vrijdag 28 september;15.7;3.7;12.0;9.0;3.0;40.2;66.3;32.0;36.2;19.4
5979;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;9;2008, vrijdag 26 september;16.6;3.9;12.7;9.7;3.1;42.8;75.0;33.0;37.5;19.1
5980;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;West. alloch. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;9.1;1.6;7.5;5.3;2.2;25.4;45.3;21.3;26.4;8.7
5981;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;West. alloch. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;9.6;1.7;8.0;5.6;2.3;27.4;45.9;23.6;29.6;9.0
5982;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;West. alloch. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;10.0;1.8;8.2;5.9;2.3;28.2;48.6;23.8;29.4;9.6
5983;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;West. alloch. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;10.0;1.8;8.2;6.0;2.2;28.9;49.8;24.3;29.8;9.5
5984;Totaal mannen en vrouwen;0;70-74 Onroer.goed, zakelijke dienstv.;West. alloch. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;10.3;1.9;8.4;6.2;2.2;30.2;51.3;25.4;30.6;11.0
