ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
4254;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Noorden (GG);2010;8380.0;1303.0;7260;1129
4255;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Hollands-Noorden (GG);2011;;;7800;1210
4256;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Veiligh. en Gez. Gelderland-Midden (GG);2008;10300.0;1584.0;8765;1348
4257;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Veiligh. en Gez. Gelderland-Midden (GG);2009;10305.0;1574.0;8795;1344
4258;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Veiligh. en Gez. Gelderland-Midden (GG);2010;10705.0;1627.0;9175;1394
4259;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;Veiligh. en Gez. Gelderland-Midden (GG);2011;;;9475;1433
4260;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD IJsselland (GG);2008;6555.0;1304.0;5545;1103
4261;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD IJsselland (GG);2009;6670.0;1319.0;5765;1140
4262;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD IJsselland (GG);2010;6620.0;1303.0;5485;1080
4263;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD IJsselland (GG);2011;;;6420;1259
4264;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Kennemerland (GG);2008;8290.0;1609.0;7135;1385
4265;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Kennemerland (GG);2009;8315.0;1603.0;6670;1286
4266;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Kennemerland (GG);2010;8460.0;1622.0;6885;1320
4267;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Kennemerland (GG);2011;;;7915;1510
4268;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Limburg-Noord (GG);2008;8430.0;1642.0;6880;1340
4269;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Limburg-Noord (GG);2009;8540.0;1661.0;7685;1495
4270;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Limburg-Noord (GG);2010;8460.0;1642.0;7375;1432
4271;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Limburg-Noord (GG);2011;;;8535;1655
4272;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Midden-Nederland (GG);2008;16780.0;1846.0;13940;1534
4273;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Midden-Nederland (GG);2009;15860.0;1738.0;13560;1486
4274;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Midden-Nederland (GG);2010;15745.0;1720.0;13385;1462
4275;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Midden-Nederland (GG);2011;;;14225;1548
4276;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Nijmegen (GG);2008;4485.0;1429.0;3525;1122
4277;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Nijmegen (GG);2009;4620.0;1466.0;3615;1147
4278;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Nijmegen (GG);2010;5385.0;1702.0;4285;1353
4279;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Nijmegen (GG);2011;;;4400;1385
4280;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Twente (GG);2008;11230.0;1811.0;9220;1487
4281;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Twente (GG);2009;11110.0;1785.0;9795;1574
4282;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Twente (GG);2010;10395.0;1665.0;9385;1503
4283;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Regio Twente (GG);2011;;;9355;1494
4284;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rivierenland (GG);2008;3480.0;1614.0;2800;1299
4285;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rivierenland (GG);2009;3560.0;1648.0;2865;1326
4286;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rivierenland (GG);2010;3775.0;1742.0;3070;1417
4287;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rivierenland (GG);2011;;;3185;1467
4288;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rotterdam-Rijnmond (GG);2008;20210.0;1638.0;17380;1408
4289;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rotterdam-Rijnmond (GG);2009;21000.0;1690.0;18395;1480
4290;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rotterdam-Rijnmond (GG);2010;21225.0;1695.0;18490;1476
4291;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Rotterdam-Rijnmond (GG);2011;;;20515;1627
4292;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GG en GD Utrecht (GG);2008;5960.0;2004.0;4835;1627
4293;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GG en GD Utrecht (GG);2009;5270.0;1736.0;4365;1438
4294;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GG en GD Utrecht (GG);2010;5275.0;1706.0;4415;1428
4295;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GG en GD Utrecht (GG);2011;;;4525;1442
4296;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD West-Brabant (GG);2008;10950.0;1610.0;9045;1330
4297;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD West-Brabant (GG);2009;10920.0;1599.0;9280;1359
4298;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD West-Brabant (GG);2010;11320.0;1653.0;9260;1352
4299;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD West-Brabant (GG);2011;;;10790;1571
4300;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zaanstreek/Waterland (GG);2008;5285.0;1663.0;4330;1363
4301;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zaanstreek/Waterland (GG);2009;5805.0;1819.0;4855;1521
4302;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zaanstreek/Waterland (GG);2010;5765.0;1797.0;4910;1530
4303;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zaanstreek/Waterland (GG);2011;;;5820;1803
4304;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zeeland (GG);2008;5715.0;1501.0;4845;1273
4305;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zeeland (GG);2009;5690.0;1493.0;4965;1303
4306;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zeeland (GG);2010;5660.0;1484.0;4980;1305
4307;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zeeland (GG);2011;;;5605;1469
4308;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-West (GG);2008;8725.0;1666.0;7280;1390
4309;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-West (GG);2009;9080.0;1722.0;7805;1481
4310;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-West (GG);2010;8860.0;1672.0;7525;1420
4311;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-West (GG);2011;;;7945;1488
4312;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-Zuid (GG);2008;6590.0;1381.0;5860;1228
4313;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-Zuid (GG);2009;6940.0;1449.0;6230;1301
4314;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-Zuid (GG);2010;7740.0;1611.0;6895;1435
4315;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Holland-Zuid (GG);2011;;;7260;1506
4316;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Limburg (GG);2008;8910.0;1461.0;7415;1216
4317;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Limburg (GG);2009;8490.0;1396.0;7265;1194
4318;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Limburg (GG);2010;8955.0;1474.0;7900;1301
4319;Totaal mannen en vrouwen;Totaal alle leeftijden;KO3 Totaal mondholte/pharynx/larynx;GGD Zuid-Limburg (GG);2011;;;8815;1451
4320;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Nederland;2008;8560.0;52.0;6855;42
4321;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Nederland;2009;8730.0;53.0;7020;42
4322;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Nederland;2010;9225.0;56.0;7455;45
4323;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Nederland;2011;;;7960;48
4324;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Nederland (LD);2008;645.0;38.0;535;31
4325;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Nederland (LD);2009;600.0;35.0;480;28
4326;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Nederland (LD);2010;645.0;38.0;540;31
4327;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Nederland (LD);2011;;;555;32
4328;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Oost-Nederland (LD);2008;1670.0;48.0;1310;38
4329;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Oost-Nederland (LD);2009;1770.0;50.0;1440;41
4330;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Oost-Nederland (LD);2010;1810.0;51.0;1465;42
4331;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Oost-Nederland (LD);2011;;;1665;47
4332;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;West-Nederland (LD);2008;4695.0;61.0;3765;49
4333;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;West-Nederland (LD);2009;4825.0;62.0;3875;50
4334;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;West-Nederland (LD);2010;5050.0;65.0;4045;52
4335;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;West-Nederland (LD);2011;;;4335;55
4336;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Nederland (LD);2008;1555.0;44.0;1245;35
4337;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Nederland (LD);2009;1540.0;43.0;1230;35
4338;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Nederland (LD);2010;1720.0;48.0;1405;39
4339;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Nederland (LD);2011;;;1410;39
4340;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Groningen (PV);2008;230.0;40.0;180;32
4341;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Groningen (PV);2009;235.0;40.0;175;30
4342;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Groningen (PV);2010;235.0;41.0;185;32
4343;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Groningen (PV);2011;;;200;34
4344;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Friesland (PV);2008;285.0;44.0;245;38
4345;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Friesland (PV);2009;255.0;39.0;210;33
4346;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Friesland (PV);2010;265.0;41.0;235;36
4347;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Friesland (PV);2011;;;220;34
4348;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Drenthe (PV);2008;130.0;27.0;105;22
4349;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Drenthe (PV);2009;115.0;24.0;95;19
4350;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Drenthe (PV);2010;145.0;29.0;120;24
4351;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Drenthe (PV);2011;;;130;27
4352;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Overijssel (PV);2008;475.0;42.0;375;33
4353;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Overijssel (PV);2009;530.0;47.0;425;38
4354;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Overijssel (PV);2010;490.0;43.0;425;38
4355;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Overijssel (PV);2011;;;430;38
4356;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Flevoland (PV);2008;190.0;50.0;160;42
4357;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Flevoland (PV);2009;195.0;51.0;155;40
4358;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Flevoland (PV);2010;225.0;57.0;165;43
4359;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Flevoland (PV);2011;;;245;62
4360;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Gelderland (PV);2008;1000.0;50.0;775;39
4361;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Gelderland (PV);2009;1045.0;52.0;860;43
4362;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Gelderland (PV);2010;1095.0;55.0;875;44
4363;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Gelderland (PV);2011;;;995;49
4364;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Utrecht (PV);2008;855.0;71.0;720;60
4365;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Utrecht (PV);2009;795.0;66.0;640;53
4366;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Utrecht (PV);2010;855.0;70.0;680;56
4367;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Utrecht (PV);2011;;;725;59
4368;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Holland (PV);2008;1645.0;62.0;1270;48
4369;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Holland (PV);2009;1630.0;61.0;1230;46
4370;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Holland (PV);2010;1690.0;63.0;1300;48
4371;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Holland (PV);2011;;;1440;53
4372;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Holland (PV);2008;2025.0;58.0;1635;47
4373;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Holland (PV);2009;2210.0;63.0;1835;53
4374;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Holland (PV);2010;2345.0;67.0;1930;55
4375;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zuid-Holland (PV);2011;;;2030;57
4376;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zeeland (PV);2008;175.0;45.0;140;36
4377;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zeeland (PV);2009;190.0;50.0;165;44
4378;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zeeland (PV);2010;160.0;42.0;135;35
4379;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Zeeland (PV);2011;;;145;38
4380;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Brabant (PV);2008;950.0;39.0;770;32
4381;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Brabant (PV);2009;950.0;39.0;780;32
4382;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Brabant (PV);2010;1115.0;46.0;905;37
4383;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Noord-Brabant (PV);2011;;;885;36
4384;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Limburg (PV);2008;605.0;54.0;475;42
4385;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Limburg (PV);2009;585.0;52.0;450;40
4386;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Limburg (PV);2010;605.0;54.0;505;45
4387;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;Limburg (PV);2011;;;520;46
4388;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Amsterdam (GG);2008;715.0;77.0;565;61
4389;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Amsterdam (GG);2009;640.0;68.0;465;50
4390;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Amsterdam (GG);2010;675.0;71.0;495;52
4391;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Amsterdam (GG);2011;;;600;62
4392;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Brabant-Zuidoost (GG);2008;210.0;29.0;165;23
4393;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Brabant-Zuidoost (GG);2009;200.0;27.0;170;23
4394;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Brabant-Zuidoost (GG);2010;220.0;30.0;185;25
4395;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Brabant-Zuidoost (GG);2011;;;205;28
4396;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Den Haag (GG);2008;315.0;66.0;260;54
4397;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Den Haag (GG);2009;365.0;75.0;335;69
4398;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Den Haag (GG);2010;410.0;84.0;355;72
4399;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Den Haag (GG);2011;;;405;81
4400;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Drenthe (GG);2008;130.0;27.0;105;22
4401;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Drenthe (GG);2009;115.0;24.0;95;19
4402;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Drenthe (GG);2010;145.0;29.0;120;24
4403;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Drenthe (GG);2011;;;130;27
4404;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Flevoland (GG);2008;190.0;50.0;160;42
4405;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Flevoland (GG);2009;195.0;51.0;155;40
4406;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Flevoland (GG);2010;225.0;57.0;165;43
4407;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Flevoland (GG);2011;;;245;62
4408;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Fryslân (GG);2008;285.0;44.0;245;38
4409;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Fryslân (GG);2009;255.0;39.0;210;33
4410;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Fryslân (GG);2010;265.0;41.0;235;36
4411;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Fryslân (GG);2011;;;220;34
4412;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Noord- en Oost-Gelderland (GG);2008;400.0;50.0;305;38
4413;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Noord- en Oost-Gelderland (GG);2009;400.0;50.0;340;42
4414;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Noord- en Oost-Gelderland (GG);2010;420.0;52.0;340;42
4415;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Noord- en Oost-Gelderland (GG);2011;;;390;48
4416;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Gooi en Vechtstreek (GG);2008;150.0;61.0;110;44
4417;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Gooi en Vechtstreek (GG);2009;180.0;75.0;135;55
4418;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Gooi en Vechtstreek (GG);2010;200.0;82.0;150;62
4419;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Gooi en Vechtstreek (GG);2011;;;165;68
4420;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Groningen (GG);2008;230.0;40.0;180;32
4421;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Groningen (GG);2009;235.0;40.0;175;30
4422;Totaal mannen en vrouwen;Totaal alle leeftijden;KO4 Totaal speekselklieren;GGD Groningen (GG);2010;235.0;41.0;185;32
