ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
1059;189;2009;127;14.9;16.4;0.088;0.221;0.18;0.497;3.05;4.3;6.6;7.4;8.0;8.6;9.6;10.5;12.0;14.1;19.0
1060;189;2010;150;15.2;16.3;0.065;0.196;0.16;0.452;2.66;5.0;6.8;7.5;8.2;9.0;9.7;10.7;11.8;13.5;17.8
1061;189;2011;143;15.4;16.6;0.088;0.215;0.173;0.489;3.024;4.0;6.6;7.5;8.2;8.9;9.8;10.8;12.0;13.8;18.3
1062;189;2012;165;15.2;16.3;0.092;0.218;0.181;0.512;3.087;3.6;6.7;7.5;8.2;8.8;9.9;11.0;12.3;14.0;17.9
1063;189;2013;217;15.4;16.4;0.073;0.204;0.159;0.441;2.811;4.6;6.8;7.6;8.3;9.0;9.7;10.6;11.8;13.6;18.1
1064;189;2014;224;15.5;16.6;0.072;0.2;0.156;0.449;2.772;4.5;6.8;7.7;8.3;9.0;9.7;10.6;11.9;13.6;17.9
1065;190;2000;523;11.5;12.4;0.055;0.18;0.146;0.416;2.426;5.5;7.1;7.8;8.3;9.0;9.7;10.5;11.6;13.2;17.3
1066;190;2001;509;12.3;13.3;0.087;0.194;0.147;0.409;2.611;5.1;7.0;7.7;8.2;8.9;9.6;10.4;11.5;13.1;18.5
1067;190;2002;518;12.8;14.0;0.06;0.183;0.149;0.417;2.453;5.6;7.1;7.7;8.2;8.9;9.6;10.5;11.6;13.2;17.8
1068;190;2003;516;13.3;14.2;0.073;0.193;0.145;0.409;2.63;4.8;7.1;7.8;8.3;9.0;9.7;10.5;11.6;13.2;18.1
1069;190;2004;502;13.4;14.3;0.066;0.185;0.138;0.379;2.519;5.2;7.1;7.9;8.4;9.0;9.6;10.4;11.4;13.1;17.9
1070;190;2005;505;13.6;14.6;0.067;0.184;0.137;0.379;2.499;5.2;7.2;7.8;8.4;9.0;9.7;10.4;11.4;13.0;17.9
1071;190;2006;464;13.9;14.9;0.063;0.18;0.136;0.384;2.447;5.2;7.3;7.9;8.4;9.0;9.7;10.4;11.5;13.1;17.4
1072;190;2007;438;14.7;15.8;0.058;0.179;0.138;0.383;2.421;5.5;7.2;7.8;8.4;9.0;9.7;10.5;11.4;13.0;17.6
1073;190;2008;428;15.3;16.4;0.052;0.174;0.14;0.392;2.359;5.7;7.1;7.8;8.4;9.0;9.7;10.5;11.5;13.0;17.3
1074;190;2009;445;15.3;16.5;0.058;0.18;0.144;0.4;2.425;5.5;7.1;7.8;8.3;8.9;9.6;10.5;11.5;13.1;17.5
1075;190;2010;451;15.4;16.5;0.057;0.177;0.143;0.403;2.405;5.4;7.2;7.8;8.4;9.0;9.7;10.6;11.6;13.1;17.1
1076;190;2011;453;15.3;16.4;0.049;0.17;0.138;0.392;2.308;5.7;7.3;7.9;8.4;9.0;9.7;10.5;11.5;13.1;16.9
1077;190;2012;464;15.2;16.5;0.053;0.174;0.139;0.38;2.373;5.5;7.2;7.9;8.4;9.0;9.6;10.5;11.5;13.2;17.1
1078;190;2013;470;15.4;16.5;0.055;0.179;0.146;0.404;2.424;5.5;7.1;7.8;8.3;9.0;9.7;10.5;11.7;13.3;17.2
1079;190;2014;463;15.7;16.9;0.052;0.174;0.142;0.406;2.353;5.6;7.2;7.9;8.4;8.9;9.6;10.5;11.7;13.2;17.1
1080;191;2000;2373;13.9;15.8;0.08;0.209;0.176;0.498;2.722;5.4;6.8;7.3;7.8;8.4;9.2;10.3;11.7;13.8;19.3
1081;191;2001;2415;14.7;16.8;0.08;0.209;0.171;0.483;2.713;5.5;6.8;7.3;7.8;8.4;9.1;10.1;11.6;13.7;19.7
1082;191;2002;2443;15.5;17.9;0.084;0.212;0.173;0.489;2.734;5.6;6.7;7.3;7.8;8.3;9.1;10.1;11.5;13.6;20.0
1083;191;2003;2496;16.0;18.4;0.083;0.212;0.173;0.485;2.742;5.5;6.7;7.3;7.7;8.3;9.1;10.1;11.5;13.7;20.0
1084;191;2004;2552;16.3;18.8;0.084;0.212;0.172;0.49;2.736;5.5;6.7;7.3;7.8;8.4;9.1;10.1;11.5;13.6;20.0
1085;191;2005;2607;16.7;19.2;0.086;0.216;0.175;0.493;2.797;5.4;6.7;7.2;7.8;8.3;9.1;10.1;11.5;13.6;20.1
1086;191;2006;2658;17.3;19.8;0.083;0.212;0.17;0.477;2.751;5.5;6.7;7.3;7.8;8.4;9.1;10.2;11.5;13.5;20.0
1087;191;2007;2670;18.0;20.5;0.081;0.211;0.172;0.484;2.748;5.4;6.7;7.3;7.8;8.4;9.2;10.2;11.6;13.6;19.8
1088;191;2008;2695;18.8;21.5;0.086;0.216;0.173;0.482;2.82;5.3;6.6;7.3;7.8;8.4;9.2;10.2;11.5;13.6;20.1
1089;191;2009;2761;19.1;21.8;0.082;0.211;0.169;0.469;2.742;5.4;6.8;7.3;7.8;8.4;9.2;10.2;11.5;13.5;19.9
1090;191;2010;2819;19.1;21.8;0.085;0.211;0.164;0.459;2.748;5.4;6.8;7.4;7.9;8.4;9.2;10.1;11.4;13.4;20.0
1091;191;2011;2857;19.4;22.0;0.081;0.208;0.164;0.459;2.717;5.4;6.8;7.4;7.9;8.5;9.2;10.2;11.5;13.4;19.7
1092;191;2012;2900;19.8;22.3;0.083;0.209;0.164;0.457;2.745;5.3;6.8;7.4;7.9;8.5;9.2;10.2;11.5;13.4;19.7
1093;191;2013;2918;19.6;22.3;0.081;0.207;0.161;0.446;2.71;5.3;6.9;7.5;8.0;8.5;9.2;10.2;11.4;13.4;19.7
1094;191;2014;2963;19.9;23.0;0.094;0.214;0.162;0.455;2.771;5.4;6.8;7.4;7.8;8.3;9.0;10.0;11.3;13.2;20.6
1095;192;2000;659;9.3;9.4;0.047;0.148;0.093;0.255;2.161;5.1;7.7;8.6;9.2;9.7;10.1;10.6;11.1;12.0;15.9
1096;192;2001;638;9.9;10.0;0.046;0.146;0.092;0.245;2.153;5.0;7.8;8.7;9.2;9.7;10.2;10.6;11.1;11.9;15.7
1097;192;2002;628;10.4;10.6;0.04;0.138;0.088;0.239;2.041;5.6;7.9;8.6;9.2;9.7;10.1;10.5;11.0;11.9;15.6
1098;192;2003;646;10.6;10.7;0.045;0.144;0.093;0.249;2.12;5.2;7.9;8.6;9.2;9.7;10.1;10.6;11.1;12.0;15.6
1099;192;2004;644;10.8;10.7;0.044;0.14;0.09;0.247;2.086;5.0;8.0;8.7;9.3;9.8;10.2;10.7;11.2;12.0;15.1
1100;192;2005;637;10.8;10.8;0.041;0.138;0.089;0.246;2.058;5.2;8.0;8.7;9.3;9.8;10.2;10.7;11.2;11.9;15.1
1101;192;2006;616;11.2;11.2;0.046;0.143;0.088;0.237;2.133;4.9;8.0;8.7;9.3;9.8;10.2;10.6;11.1;11.9;15.4
1102;192;2007;570;11.6;11.6;0.051;0.147;0.087;0.237;2.17;4.9;7.8;8.7;9.3;9.8;10.2;10.6;11.1;11.9;15.8
1103;192;2008;534;12.0;11.9;0.046;0.14;0.086;0.228;2.099;4.9;8.0;8.8;9.3;9.8;10.3;10.6;11.1;11.9;15.3
1104;192;2009;545;12.0;12.1;0.046;0.141;0.085;0.226;2.109;4.9;8.0;8.8;9.4;9.8;10.2;10.6;11.1;11.9;15.3
1105;192;2010;577;12.2;12.2;0.043;0.138;0.085;0.228;2.067;5.1;8.0;8.8;9.3;9.8;10.2;10.6;11.1;11.8;15.3
1106;192;2011;611;12.3;12.1;0.048;0.139;0.085;0.23;2.112;4.7;8.0;8.9;9.5;9.9;10.3;10.8;11.2;11.9;14.9
1107;192;2012;639;12.3;12.1;0.042;0.134;0.086;0.234;2.058;4.9;8.0;8.9;9.5;9.9;10.4;10.8;11.3;11.9;14.5
1108;192;2013;679;12.5;12.3;0.045;0.137;0.09;0.246;2.07;4.9;8.0;8.8;9.3;9.9;10.4;10.8;11.3;11.9;14.7
1109;192;2014;732;12.8;12.5;0.048;0.137;0.087;0.236;2.089;4.6;8.1;8.9;9.5;10.0;10.5;10.9;11.3;11.9;14.5
1110;193;2000;585;9.3;9.1;0.035;0.133;0.092;0.25;2.028;5.1;7.9;8.7;9.3;9.9;10.4;10.8;11.3;12.1;14.3
1111;193;2001;563;9.8;9.6;0.034;0.13;0.09;0.244;2.007;5.1;7.9;8.8;9.4;9.9;10.4;10.9;11.3;12.0;14.1
1112;193;2002;550;10.4;10.2;0.03;0.123;0.086;0.233;1.902;5.6;8.1;8.8;9.4;9.9;10.3;10.8;11.2;11.9;14.0
1113;193;2003;566;10.5;10.4;0.036;0.131;0.091;0.246;1.998;5.2;8.0;8.8;9.3;9.9;10.3;10.8;11.3;12.0;14.3
1114;193;2004;571;10.7;10.5;0.038;0.13;0.089;0.239;1.999;5.0;8.1;8.9;9.4;9.9;10.4;10.8;11.3;12.1;14.1
1115;193;2005;565;10.6;10.5;0.034;0.127;0.087;0.243;1.969;5.1;8.1;8.9;9.4;9.9;10.4;10.8;11.3;12.0;14.0
1116;193;2006;538;11.1;10.9;0.037;0.129;0.085;0.235;2.004;4.9;8.1;8.9;9.5;10.0;10.4;10.8;11.3;12.0;14.1
1117;193;2007;488;11.5;11.2;0.035;0.128;0.084;0.232;1.997;5.0;8.0;8.9;9.5;10.0;10.4;10.8;11.3;12.0;14.1
1118;193;2008;445;11.8;11.5;0.034;0.123;0.082;0.223;1.938;5.1;8.2;9.0;9.5;10.0;10.4;10.9;11.3;11.9;13.8
1119;193;2009;450;11.9;11.6;0.039;0.128;0.082;0.221;2.011;4.7;8.2;9.0;9.6;10.0;10.5;10.9;11.3;11.9;14.0
1120;193;2010;474;12.1;11.9;0.037;0.127;0.082;0.225;1.98;5.0;8.2;9.0;9.5;10.0;10.4;10.8;11.3;11.8;14.2
1121;193;2011;499;12.1;11.7;0.045;0.13;0.082;0.226;2.048;4.5;8.1;9.0;9.6;10.1;10.5;11.0;11.4;11.9;13.9
1122;193;2012;516;12.1;11.8;0.04;0.127;0.085;0.232;2.007;4.7;8.1;9.0;9.6;10.1;10.6;11.0;11.4;11.9;13.7
1123;193;2013;551;12.3;11.9;0.044;0.131;0.088;0.241;2.027;4.7;8.1;8.9;9.5;10.0;10.5;11.0;11.4;12.0;13.9
1124;193;2014;588;12.6;12.1;0.044;0.129;0.086;0.233;2.026;4.5;8.1;9.0;9.6;10.1;10.6;11.0;11.4;11.9;13.7
1125;194;2000;74;10.2;11.9;0.089;0.207;0.142;0.355;2.641;5.8;7.1;7.4;7.8;8.4;8.9;9.8;10.5;12.8;21.4
1126;194;2001;76;10.9;12.5;0.086;0.206;0.141;0.372;2.676;5.3;7.2;7.6;7.9;8.4;9.0;9.9;10.8;13.1;20.6
1127;194;2002;78;11.3;13.0;0.076;0.199;0.142;0.39;2.557;5.7;7.4;7.5;8.0;8.4;9.0;9.7;10.9;13.1;20.3
1128;194;2003;80;11.5;13.0;0.078;0.197;0.127;0.348;2.599;5.3;7.3;7.7;8.3;8.6;9.1;9.8;10.9;12.8;20.2
1129;194;2004;73;11.6;12.7;0.066;0.184;0.113;0.304;2.505;5.1;7.5;8.0;8.7;9.0;9.4;10.0;10.8;12.5;19.1
1130;194;2005;73;11.9;13.1;0.065;0.179;0.114;0.289;2.425;5.7;7.4;8.1;8.6;8.8;9.2;9.9;10.6;12.7;19.0
1131;194;2006;78;12.0;13.4;0.082;0.203;0.118;0.336;2.74;4.9;7.2;7.8;8.5;8.8;9.1;9.7;10.8;12.8;20.4
1132;194;2007;82;12.5;14.0;0.104;0.214;0.122;0.304;2.905;4.6;7.0;7.8;8.4;8.7;9.2;9.9;10.5;12.5;21.3
1133;194;2008;89;12.9;14.0;0.081;0.19;0.114;0.281;2.659;4.5;7.4;8.3;8.7;9.0;9.6;10.0;10.8;12.7;19.0
1134;194;2009;95;13.0;14.1;0.061;0.171;0.111;0.279;2.336;5.7;7.5;8.2;8.5;9.0;9.5;10.1;10.8;12.2;18.6
1135;194;2010;103;12.8;13.8;0.055;0.167;0.113;0.274;2.302;5.6;7.5;8.3;8.6;9.0;9.6;10.2;10.9;12.4;17.9
1136;194;2011;111;13.0;13.8;0.05;0.156;0.101;0.262;2.175;5.7;7.8;8.3;8.9;9.2;9.7;10.1;10.9;12.2;17.1
1137;194;2012;123;13.2;13.7;0.041;0.145;0.095;0.238;2.106;5.7;7.7;8.5;9.0;9.4;9.9;10.5;10.8;12.2;16.2
1138;194;2013;128;13.5;14.0;0.038;0.144;0.098;0.258;2.065;5.9;7.8;8.4;8.9;9.4;9.9;10.4;11.0;12.0;16.2
1139;194;2014;144;13.7;13.9;0.052;0.148;0.091;0.239;2.179;5.0;7.9;8.6;9.2;9.6;10.1;10.5;11.0;12.1;16.0
1140;195;2000;101;5.6;7.1;0.276;0.392;0.32;0.858;8.022;2.0;3.7;5.0;6.0;7.3;8.5;9.8;11.8;16.0;29.8
1141;195;2001;96;5.7;6.8;0.274;0.386;0.301;0.846;8.796;1.4;3.7;5.1;6.5;7.8;9.1;10.2;12.0;15.4;28.9
1142;195;2002;98;5.4;7.1;0.319;0.418;0.35;0.977;9.192;1.9;3.3;4.5;5.7;7.1;8.2;9.9;11.9;15.9;31.7
1143;195;2003;123;5.6;7.1;0.31;0.412;0.337;0.912;10.63;0.8;3.6;4.9;6.3;7.2;8.7;10.1;12.1;16.0;30.4
1144;195;2004;133;5.5;7.2;0.314;0.412;0.335;0.929;9.778;1.3;3.5;4.7;6.2;7.2;8.4;9.9;11.9;16.0;31.0
1145;195;2005;149;5.9;7.2;0.298;0.399;0.315;0.912;9.256;1.4;3.5;4.8;6.5;7.5;8.9;10.2;12.2;15.1;30.0
1146;195;2006;167;6.5;7.8;0.283;0.384;0.293;0.793;9.454;0.7;3.9;5.5;6.8;7.8;9.0;10.5;12.2;15.4;28.2
1147;195;2007;167;6.6;7.8;0.249;0.362;0.269;0.732;7.689;1.5;4.1;5.8;7.0;7.9;9.1;10.2;11.9;15.0;27.6
1148;195;2008;145;6.1;7.5;0.302;0.408;0.331;0.907;9.864;1.1;3.6;4.7;6.0;7.4;8.7;10.3;12.1;16.1;30.0
1149;195;2009;166;6.6;7.6;0.28;0.376;0.266;0.729;10.312;0.2;3.9;5.9;7.3;8.2;9.3;10.7;12.2;14.5;27.8
1150;195;2010;177;6.2;7.2;0.242;0.36;0.282;0.779;7.537;1.5;4.1;5.5;6.9;8.0;9.3;10.6;12.2;15.0;27.0
1151;195;2011;192;6.9;7.7;0.218;0.34;0.266;0.747;7.16;1.4;4.2;5.9;7.3;8.4;9.6;11.0;12.6;14.9;24.8
1152;195;2012;154;5.1;6.6;0.326;0.424;0.388;1.13;10.257;1.1;3.5;4.5;5.4;6.8;8.4;10.2;13.1;16.6;30.3
1153;195;2013;165;5.1;6.8;0.323;0.424;0.406;1.132;10.549;1.0;3.4;4.6;5.5;6.7;8.4;10.4;13.0;17.0;29.9
1154;195;2014;174;5.0;6.6;0.329;0.426;0.405;1.239;10.906;0.9;3.4;4.6;5.5;6.8;8.2;10.2;13.6;17.2;29.6
1155;211;2000;2727;14.9;16.8;0.173;0.293;0.232;0.656;4.539;2.8;5.5;6.4;7.3;8.3;9.4;10.6;12.2;14.5;23.0
1156;211;2001;2779;16.3;18.8;0.171;0.297;0.236;0.665;4.531;3.1;5.4;6.3;7.2;8.2;9.2;10.5;12.1;14.5;23.7
1157;211;2002;2804;17.0;19.5;0.17;0.294;0.231;0.657;4.496;3.1;5.4;6.3;7.3;8.2;9.3;10.5;12.1;14.4;23.6
1158;211;2003;2805;17.1;19.4;0.17;0.295;0.232;0.654;4.646;2.7;5.4;6.4;7.3;8.3;9.4;10.6;12.2;14.5;23.2
1159;211;2004;2815;17.3;19.8;0.185;0.307;0.234;0.657;4.98;2.4;5.3;6.3;7.2;8.2;9.3;10.5;12.1;14.6;24.0
1160;211;2005;2823;17.5;20.2;0.177;0.303;0.237;0.664;4.741;2.9;5.3;6.3;7.2;8.1;9.2;10.4;12.0;14.5;24.1
1161;211;2006;2826;18.3;21.1;0.182;0.303;0.235;0.663;4.755;2.9;5.3;6.2;7.2;8.2;9.2;10.4;12.0;14.4;24.1
1162;211;2007;2831;19.2;22.5;0.2;0.316;0.242;0.675;5.082;2.7;5.1;6.1;7.1;8.0;9.1;10.3;11.9;14.4;25.2
1163;211;2008;3057;19.9;22.9;0.179;0.306;0.242;0.683;4.909;2.6;5.2;6.3;7.2;8.2;9.2;10.6;12.2;14.5;24.0
1164;211;2009;3124;20.2;23.1;0.177;0.306;0.246;0.695;5.001;2.5;5.2;6.3;7.2;8.2;9.3;10.6;12.3;14.7;23.7
1165;211;2010;3157;20.1;23.1;0.176;0.307;0.247;0.7;5.01;2.5;5.2;6.2;7.2;8.1;9.3;10.6;12.3;14.7;23.8
1166;211;2011;3199;20.2;23.3;0.178;0.307;0.247;0.698;4.974;2.6;5.2;6.2;7.2;8.2;9.3;10.6;12.3;14.7;23.7
1167;211;2012;3227;20.4;23.3;0.184;0.314;0.25;0.702;5.273;2.3;5.1;6.1;7.2;8.2;9.3;10.7;12.3;14.8;24.1
1168;211;2013;3252;20.5;23.6;0.193;0.318;0.256;0.723;5.393;2.2;5.0;6.1;7.1;8.1;9.3;10.7;12.4;14.9;24.2
1169;211;2014;3403;21.1;24.6;0.21;0.327;0.26;0.731;5.548;2.3;4.9;6.0;6.9;8.0;9.2;10.5;12.2;14.7;25.3
1170;212;2000;4046;16.2;18.1;0.202;0.273;0.198;0.565;3.93;3.5;5.8;6.7;7.5;8.4;9.4;10.4;11.7;13.6;23.0
1171;212;2001;4195;17.6;19.6;0.138;0.262;0.201;0.57;3.747;3.7;5.8;6.7;7.6;8.5;9.5;10.5;11.9;13.8;21.9
1172;212;2002;4301;18.3;20.1;0.137;0.258;0.197;0.559;3.726;3.5;5.9;6.9;7.7;8.6;9.6;10.6;12.0;13.9;21.4
1173;212;2003;4337;18.3;20.2;0.126;0.254;0.198;0.561;3.65;3.6;6.0;6.9;7.7;8.6;9.6;10.7;12.0;13.9;21.0
1174;212;2004;4270;18.7;20.6;0.132;0.258;0.197;0.561;3.768;3.4;5.9;6.9;7.7;8.6;9.6;10.7;12.0;13.9;21.3
1175;212;2005;4297;18.9;20.9;0.131;0.258;0.198;0.556;3.722;3.6;5.9;6.9;7.7;8.6;9.5;10.6;11.9;13.8;21.4
1176;212;2006;4552;19.7;21.7;0.121;0.251;0.195;0.555;3.601;3.7;6.0;6.9;7.8;8.6;9.6;10.6;12.0;13.9;21.0
1177;212;2007;4569;20.7;23.2;0.14;0.265;0.199;0.557;3.836;3.6;5.8;6.8;7.6;8.5;9.4;10.5;11.8;13.8;22.3
1178;212;2008;4551;21.5;23.8;0.125;0.257;0.198;0.555;3.704;3.6;5.9;6.9;7.7;8.6;9.5;10.6;11.9;13.9;21.3
1179;212;2009;4552;21.9;24.1;0.13;0.259;0.199;0.561;3.792;3.4;5.9;6.9;7.7;8.6;9.6;10.7;12.0;13.9;21.3
1180;212;2010;4545;21.7;24.0;0.126;0.258;0.2;0.561;3.747;3.5;5.9;6.9;7.7;8.6;9.5;10.6;12.0;14.0;21.2
1181;212;2011;4574;22.0;24.3;0.13;0.26;0.2;0.563;3.834;3.4;5.9;6.9;7.7;8.6;9.5;10.6;12.0;14.0;21.3
1182;212;2012;4588;22.0;24.3;0.131;0.262;0.201;0.565;3.882;3.3;5.8;6.9;7.7;8.6;9.5;10.6;12.0;14.0;21.4
1183;212;2013;4632;22.3;24.6;0.133;0.264;0.204;0.574;3.921;3.3;5.8;6.8;7.7;8.6;9.6;10.7;12.0;14.1;21.4
1184;212;2014;4521;22.9;25.6;0.151;0.276;0.21;0.588;4.107;3.3;5.6;6.6;7.5;8.4;9.4;10.5;11.9;14.0;22.7
1185;213;2000;3299;16.5;18.3;0.165;0.267;0.195;0.561;3.887;3.3;5.9;6.8;7.7;8.6;9.5;10.5;11.9;13.7;22.1
1186;213;2001;3218;18.0;20.2;0.143;0.265;0.199;0.563;3.8;3.6;5.9;6.8;7.6;8.5;9.4;10.5;11.8;13.8;22.2
1187;213;2002;3161;18.8;20.8;0.14;0.263;0.198;0.561;3.804;3.4;5.9;6.8;7.7;8.6;9.5;10.6;11.9;13.9;21.8
1188;213;2003;3241;18.9;20.9;0.131;0.258;0.198;0.558;3.723;3.5;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.9;21.4
1189;213;2004;3379;19.1;21.3;0.143;0.265;0.198;0.558;3.882;3.2;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.9;21.8
1190;213;2005;3391;19.4;21.8;0.148;0.265;0.197;0.554;3.819;3.5;5.9;6.8;7.6;8.5;9.4;10.4;11.8;13.8;22.2
1191;213;2006;3172;20.2;22.8;0.148;0.261;0.193;0.541;3.698;3.8;6.0;6.9;7.6;8.5;9.3;10.3;11.7;13.7;22.3
1192;213;2007;3190;21.3;24.7;0.177;0.282;0.199;0.55;4.034;3.6;5.8;6.6;7.4;8.2;9.1;10.1;11.4;13.6;24.3
1193;213;2008;3082;21.9;24.6;0.138;0.263;0.197;0.547;3.787;3.6;5.9;6.8;7.6;8.5;9.4;10.4;11.7;13.9;22.1
1194;213;2009;3155;22.3;24.8;0.14;0.265;0.199;0.555;3.881;3.3;6.0;6.9;7.7;8.5;9.5;10.6;11.9;14.0;21.8
1195;213;2010;3137;22.3;25.1;0.143;0.264;0.197;0.555;3.774;3.6;5.9;6.8;7.6;8.4;9.4;10.4;11.8;13.8;22.2
1196;213;2011;3146;22.5;25.0;0.135;0.26;0.197;0.552;3.755;3.5;6.0;6.9;7.7;8.5;9.5;10.5;11.9;13.9;21.7
1197;213;2012;3321;22.6;25.2;0.136;0.26;0.194;0.543;3.745;3.6;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;21.9
1198;213;2013;3239;22.8;25.4;0.131;0.258;0.197;0.552;3.706;3.6;6.0;6.9;7.7;8.5;9.5;10.5;11.9;13.9;21.7
1199;213;2014;3332;23.4;26.5;0.148;0.27;0.199;0.557;3.868;3.6;5.8;6.7;7.5;8.4;9.3;10.4;11.7;13.7;22.9
1200;214;2000;3379;16.5;18.6;0.221;0.282;0.195;0.554;4.164;3.0;5.9;6.7;7.6;8.4;9.3;10.4;11.6;13.5;23.6
1201;214;2001;3415;18.0;20.2;0.142;0.261;0.193;0.544;3.729;3.6;6.0;6.8;7.7;8.5;9.4;10.4;11.7;13.7;22.1
1202;214;2002;3446;18.7;20.6;0.157;0.27;0.192;0.542;4.079;2.7;6.1;6.9;7.8;8.6;9.5;10.6;11.9;13.8;22.0
1203;214;2003;3404;18.8;20.6;0.168;0.278;0.194;0.551;4.416;2.1;6.1;7.0;7.8;8.7;9.6;10.7;12.0;14.0;22.1
1204;214;2004;3422;19.2;21.5;0.146;0.265;0.193;0.543;3.858;3.3;6.0;6.9;7.7;8.5;9.4;10.4;11.7;13.8;22.2
1205;214;2005;3421;19.4;22.0;0.152;0.267;0.194;0.542;3.825;3.5;6.0;6.8;7.6;8.4;9.3;10.4;11.7;13.7;22.6
1206;214;2006;3481;20.4;22.8;0.137;0.257;0.189;0.525;3.627;3.8;6.1;6.9;7.7;8.5;9.4;10.4;11.6;13.6;22.1
1207;214;2007;3491;21.5;24.7;0.164;0.277;0.197;0.544;3.942;3.6;5.9;6.7;7.4;8.3;9.1;10.1;11.4;13.5;23.9
1208;214;2008;3512;22.2;25.2;0.15;0.267;0.196;0.546;3.808;3.6;6.0;6.8;7.6;8.4;9.3;10.3;11.6;13.6;22.8
1209;214;2009;3539;22.5;25.2;0.146;0.266;0.196;0.547;3.864;3.3;6.0;6.9;7.6;8.5;9.4;10.5;11.8;13.8;22.3
1210;214;2010;3648;22.3;25.0;0.136;0.26;0.194;0.541;3.693;3.7;6.0;6.9;7.6;8.5;9.4;10.4;11.7;13.7;22.1
1211;214;2011;3659;22.6;25.4;0.137;0.26;0.195;0.544;3.696;3.7;6.0;6.9;7.6;8.5;9.4;10.4;11.7;13.7;22.1
1212;214;2012;3540;22.7;25.4;0.133;0.257;0.19;0.533;3.669;3.6;6.1;6.9;7.7;8.5;9.4;10.4;11.7;13.8;21.8
1213;214;2013;3612;22.9;25.6;0.141;0.263;0.194;0.543;3.803;3.4;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;22.1
1214;214;2014;3621;23.5;26.8;0.15;0.272;0.197;0.549;3.865;3.7;5.9;6.7;7.5;8.3;9.2;10.2;11.5;13.6;23.3
1215;215;2000;2200;16.0;17.8;0.193;0.277;0.192;0.544;4.155;2.8;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.6;22.8
1216;215;2001;2179;17.2;19.0;0.135;0.257;0.193;0.543;3.742;3.2;6.1;7.0;7.8;8.6;9.6;10.6;12.0;13.9;21.1
1217;215;2002;2152;17.8;19.7;0.15;0.263;0.193;0.546;3.919;2.9;6.1;7.0;7.8;8.6;9.5;10.7;12.0;13.9;21.5
1218;215;2003;2118;18.1;19.7;0.144;0.261;0.189;0.535;3.94;2.7;6.2;7.1;7.9;8.7;9.6;10.7;12.0;13.9;21.1
1219;215;2004;2069;18.6;20.6;0.158;0.269;0.19;0.528;4.004;2.8;6.1;7.0;7.8;8.6;9.5;10.5;11.8;13.7;22.2
1220;215;2005;2075;18.8;20.9;0.139;0.26;0.19;0.533;3.801;3.2;6.1;7.0;7.8;8.6;9.4;10.5;11.8;13.9;21.6
1221;215;2006;2003;19.7;21.8;0.126;0.249;0.183;0.522;3.539;3.7;6.2;7.0;7.8;8.6;9.5;10.5;11.8;13.7;21.2
1222;215;2007;2008;20.7;23.4;0.151;0.268;0.19;0.536;3.857;3.4;6.1;6.9;7.7;8.4;9.3;10.3;11.6;13.6;22.7
1223;215;2008;1985;21.6;24.0;0.143;0.261;0.187;0.529;3.787;3.3;6.1;7.0;7.8;8.6;9.4;10.4;11.7;13.8;21.9
1224;215;2009;1887;21.8;24.0;0.139;0.259;0.187;0.528;3.845;3.0;6.2;7.1;7.9;8.7;9.5;10.5;11.9;13.9;21.4
1225;215;2010;1815;21.9;24.2;0.125;0.25;0.189;0.53;3.544;3.7;6.2;7.0;7.8;8.6;9.5;10.5;11.8;13.8;21.2
1226;215;2011;1814;22.1;24.5;0.128;0.252;0.186;0.517;3.618;3.5;6.2;7.1;7.8;8.6;9.5;10.5;11.7;13.8;21.2
1227;215;2012;1766;22.3;24.5;0.122;0.247;0.183;0.508;3.504;3.7;6.2;7.1;7.9;8.6;9.5;10.5;11.8;13.7;21.0
1228;215;2013;1717;22.5;24.8;0.117;0.246;0.187;0.525;3.5;3.7;6.2;7.1;7.9;8.6;9.5;10.6;11.9;13.8;20.7
1229;215;2014;1646;23.0;25.9;0.139;0.259;0.189;0.536;3.634;3.8;6.0;6.9;7.7;8.5;9.3;10.3;11.7;13.5;22.3
1230;221;2000;1636;14.8;16.6;0.213;0.271;0.191;0.542;3.964;3.1;6.0;6.9;7.7;8.5;9.4;10.4;11.7;13.6;22.6
1231;221;2001;1648;16.1;17.8;0.139;0.257;0.189;0.536;3.732;3.3;6.1;7.0;7.8;8.6;9.5;10.6;11.9;13.8;21.3
1232;221;2002;1658;16.8;18.4;0.133;0.253;0.187;0.527;3.679;3.3;6.2;7.1;7.8;8.7;9.6;10.6;11.9;13.9;21.0
1233;221;2003;1662;16.9;18.4;0.133;0.256;0.189;0.529;3.809;2.9;6.2;7.1;7.9;8.7;9.6;10.6;12.0;14.0;20.9
