ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
3606;Mannen;Werkkring: zelfstandige;2013;854;218;102;76;25;116;54;63;636;41.8
3607;Mannen;Werkkring: zelfstandige;2014 1e kwartaal;869;226;101;76;25;125;56;69;642;41.8
3608;Mannen;Werkkring: zelfstandige;2014 2e kwartaal;880;224;103;74;29;121;53;68;657;42.3
3609;Mannen;Werkkring: zelfstandige;2014 3e kwartaal;876;219;98;74;24;122;54;68;657;42.8
3610;Mannen;Werkkring: zelfstandige;2014 4e kwartaal;888;226;106;76;30;121;56;64;662;42.5
3611;Mannen;Werkkring: zelfstandige;2014;878;224;102;75;27;122;55;67;654;42.4
3612;Mannen;Werkkring: zelfstandige;2015 1e kwartaal;870;226;101;75;26;125;55;71;644;42.2
3613;Mannen;Werkkring: zelfstandige;2015 2e kwartaal;872;220;99;79;21;121;58;63;652;42.2
3614;Mannen;Werkkring: zelfstandige;2015 3e kwartaal;885;229;104;79;25;125;59;67;656;41.9
3615;Mannen;Werkkring: zelfstandige;2015 4e kwartaal;878;224;101;72;29;123;55;68;654;42.1
3616;Mannen;Werkkring: zelfstandige;2015;876;225;101;76;25;124;57;67;651;42.1
3617;Mannen;Werkkring: zelfstandige;2016 1e kwartaal;880;223;104;80;24;119;53;66;657;41.9
3618;Mannen;Werkkring: zelfstandige;2016 2e kwartaal;887;210;90;67;23;120;53;67;677;42.6
3619;Mannen;Werkkring: zelfstandige;2016 3e kwartaal;895;204;87;60;27;117;49;68;691;43.1
3620;Mannen;Werkkring: zelfstandige;2016 4e kwartaal;898;218;91;68;23;128;54;74;680;42.7
3621;Mannen;Werkkring: zelfstandige;2016;890;214;93;69;24;121;52;69;676;42.6
3622;Mannen;Werkkring: zelfstandige;2017 1e kwartaal ;899;224;94;65;29;130;57;74;674;42.4
3623;Mannen;Werkkring: zelfstandige;2017 2e kwartaal;896;214;92;65;27;123;53;70;682;42.5
3624;Mannen;Werkkring: zelfstandige;2017 3e kwartaal;900;227;99;68;31;128;50;78;673;42.0
3625;Mannen;Werkkring: zelfstandige;2017 4e kwartaal;907;230;98;66;32;131;57;75;677;41.8
3626;Mannen;Werkkring: zelfstandige;2017;900;224;96;66;30;128;54;74;676;42.2
3627;Mannen;Werkkring: zelfstandige;2018 1e kwartaal;918;225;97;67;29;128;54;73;693;41.8
3628;Mannen;Werkkring: zelfstandige;2018 2e kwartaal;917;219;93;66;27;126;59;67;698;42.1
3629;Mannen;Werkkring: zelfstandige;2018 3e kwartaal;919;215;91;64;26;125;59;65;703;42.5
3630;Mannen;Werkkring: zelfstandige;2018 4e kwartaal;913;214;87;62;25;127;57;70;699;42.3
3631;Mannen;Werkkring: zelfstandige;2018;917;218;92;65;27;126;57;69;698;42.1
3632;Mannen;Werkkring: zelfstandige;2019 1e kwartaal;925;227;92;64;28;134;55;79;698;41.8
3633;Mannen;Werkkring: zelfstandige;2019 2e kwartaal;921;223;89;61;28;134;52;81;698;42.3
3634;Mannen;Werkkring: zelfstandige;2019 3e kwartaal;922;226;92;69;23;134;51;84;695;42.1
3635;Mannen;Werkkring: zelfstandige;2019 4e kwartaal;943;231;92;69;23;139;58;82;712;41.9
3636;Mannen;Werkkring: zelfstandige;2019;928;227;91;66;26;135;54;81;701;42.0
3637;Mannen;Werkkring: zelfstandige;2020 1e kwartaal;942;249;99;72;27;150;61;89;694;41.2
3638;Mannen;Werkkring: zelfstandige;2020 2e kwartaal;955;265;100;78;21;165;73;92;690;40.4
3639;Mannen;Werkkring: zelfstandige;2020 3e kwartaal;957;261;109;83;26;152;68;84;697;40.5
3640;Mannen;Werkkring: zelfstandige;2020 4e kwartaal;968;278;115;90;26;163;73;90;691;39.6
3641;Mannen;Werkkring: zelfstandige;2020;956;263;106;81;25;157;69;89;693;40.4
3642;Mannen;Werkkring: zelfstandige;2021 1e kwartaal;953;233;98;69;28;135;56;79;720;42.1
3643;Mannen;Werkkring: zelfstandige;2021 2e kwartaal;930;213;87;59;28;127;50;77;717;42.6
3644;Mannen;Werkkring: zelfstandige;2021 3e kwartaal;927;211;84;56;28;127;52;75;716;42.5
3645;Mannen;Werkkring: zelfstandige;2021 4e kwartaal;943;214;79;54;24;135;50;85;729;42.5
3646;Mannen;Werkkring: zelfstandige;2021;938;218;87;60;27;131;52;79;720;42.4
3647;Mannen;Werkkring: zelfstandige;2022 1e kwartaal;942;219;77;49;28;142;58;83;723;42.4
3648;Mannen;Werkkring: zelfst. zonder personeel(zzp);2003 1e kwartaal;415;121;59;44;15;62;33;29;294;42.4
3649;Mannen;Werkkring: zelfst. zonder personeel(zzp);2003 2e kwartaal;412;116;54;41;12;62;29;33;296;43.4
3650;Mannen;Werkkring: zelfst. zonder personeel(zzp);2003 3e kwartaal;412;118;51;39;12;67;32;35;294;43.2
3651;Mannen;Werkkring: zelfst. zonder personeel(zzp);2003 4e kwartaal;399;109;49;37;12;60;28;32;290;43.3
3652;Mannen;Werkkring: zelfst. zonder personeel(zzp);2003;409;116;53;40;13;63;30;32;294;43.1
3653;Mannen;Werkkring: zelfst. zonder personeel(zzp);2004 1e kwartaal;405;109;50;40;11;59;27;32;295;42.8
3654;Mannen;Werkkring: zelfst. zonder personeel(zzp);2004 2e kwartaal;409;106;49;35;13;57;25;32;304;43.7
3655;Mannen;Werkkring: zelfst. zonder personeel(zzp);2004 3e kwartaal;407;102;45;34;11;57;30;27;304;43.7
3656;Mannen;Werkkring: zelfst. zonder personeel(zzp);2004 4e kwartaal;411;105;48;37;12;57;31;26;306;43.3
3657;Mannen;Werkkring: zelfst. zonder personeel(zzp);2004;408;106;48;36;12;58;28;29;302;43.4
3658;Mannen;Werkkring: zelfst. zonder personeel(zzp);2005 1e kwartaal;427;110;51;38;12;60;31;29;317;43.3
3659;Mannen;Werkkring: zelfst. zonder personeel(zzp);2005 2e kwartaal;427;105;50;35;14;56;29;27;322;43.7
3660;Mannen;Werkkring: zelfst. zonder personeel(zzp);2005 3e kwartaal;422;112;50;37;13;62;31;31;311;43.4
3661;Mannen;Werkkring: zelfst. zonder personeel(zzp);2005 4e kwartaal;434;116;52;38;14;64;30;33;318;43.4
3662;Mannen;Werkkring: zelfst. zonder personeel(zzp);2005;428;111;51;37;14;60;30;30;317;43.5
3663;Mannen;Werkkring: zelfst. zonder personeel(zzp);2006 1e kwartaal;448;114;54;38;16;60;28;32;334;43.6
3664;Mannen;Werkkring: zelfst. zonder personeel(zzp);2006 2e kwartaal;448;113;54;40;14;59;31;28;335;43.6
3665;Mannen;Werkkring: zelfst. zonder personeel(zzp);2006 3e kwartaal;449;113;52;38;14;61;30;31;336;43.8
3666;Mannen;Werkkring: zelfst. zonder personeel(zzp);2006 4e kwartaal;455;113;55;42;14;58;29;29;342;43.5
3667;Mannen;Werkkring: zelfst. zonder personeel(zzp);2006;450;113;54;39;14;59;29;30;337;43.6
3668;Mannen;Werkkring: zelfst. zonder personeel(zzp);2007 1e kwartaal;478;121;61;44;16;61;31;30;357;43.4
3669;Mannen;Werkkring: zelfst. zonder personeel(zzp);2007 2e kwartaal;480;120;59;42;16;62;30;32;360;43.4
3670;Mannen;Werkkring: zelfst. zonder personeel(zzp);2007 3e kwartaal;482;122;57;40;17;65;32;33;360;43.2
3671;Mannen;Werkkring: zelfst. zonder personeel(zzp);2007 4e kwartaal;485;120;59;41;18;61;30;31;366;43.2
3672;Mannen;Werkkring: zelfst. zonder personeel(zzp);2007;482;121;59;42;17;62;31;31;361;43.3
3673;Mannen;Werkkring: zelfst. zonder personeel(zzp);2008 1e kwartaal;492;123;60;41;19;63;31;32;369;43.0
3674;Mannen;Werkkring: zelfst. zonder personeel(zzp);2008 2e kwartaal;503;124;58;39;19;65;30;36;379;43.1
3675;Mannen;Werkkring: zelfst. zonder personeel(zzp);2008 3e kwartaal;508;126;57;36;21;69;33;36;383;43.4
3676;Mannen;Werkkring: zelfst. zonder personeel(zzp);2008 4e kwartaal;519;130;62;41;22;68;33;35;389;42.9
3677;Mannen;Werkkring: zelfst. zonder personeel(zzp);2008;506;126;59;39;20;66;32;35;380;43.1
3678;Mannen;Werkkring: zelfst. zonder personeel(zzp);2009 1e kwartaal;519;137;62;42;20;75;35;39;382;42.7
3679;Mannen;Werkkring: zelfst. zonder personeel(zzp);2009 2e kwartaal;523;128;58;40;18;71;36;35;395;43.0
3680;Mannen;Werkkring: zelfst. zonder personeel(zzp);2009 3e kwartaal;524;137;64;47;18;73;35;37;387;42.1
3681;Mannen;Werkkring: zelfst. zonder personeel(zzp);2009 4e kwartaal;532;142;68;50;17;75;37;37;390;42.4
3682;Mannen;Werkkring: zelfst. zonder personeel(zzp);2009;524;136;63;45;18;73;36;37;388;42.6
3683;Mannen;Werkkring: zelfst. zonder personeel(zzp);2010 1e kwartaal;539;140;65;47;18;75;36;39;398;42.2
3684;Mannen;Werkkring: zelfst. zonder personeel(zzp);2010 2e kwartaal;552;151;72;52;20;79;37;42;401;41.9
3685;Mannen;Werkkring: zelfst. zonder personeel(zzp);2010 3e kwartaal;547;156;65;47;17;91;43;48;392;41.2
3686;Mannen;Werkkring: zelfst. zonder personeel(zzp);2010 4e kwartaal;546;155;63;48;16;92;44;47;391;41.2
3687;Mannen;Werkkring: zelfst. zonder personeel(zzp);2010;546;150;66;49;18;84;40;44;396;41.6
3688;Mannen;Werkkring: zelfst. zonder personeel(zzp);2011 1e kwartaal;543;151;64;46;18;87;41;46;392;40.9
3689;Mannen;Werkkring: zelfst. zonder personeel(zzp);2011 2e kwartaal;539;146;62;45;16;84;40;44;394;41.2
3690;Mannen;Werkkring: zelfst. zonder personeel(zzp);2011 3e kwartaal;557;157;69;51;18;87;42;46;400;41.1
3691;Mannen;Werkkring: zelfst. zonder personeel(zzp);2011 4e kwartaal;566;159;78;59;19;81;37;44;407;40.2
3692;Mannen;Werkkring: zelfst. zonder personeel(zzp);2011;551;153;68;51;18;85;40;45;398;40.8
3693;Mannen;Werkkring: zelfst. zonder personeel(zzp);2012 1e kwartaal;570;163;77;55;22;86;44;42;407;40.0
3694;Mannen;Werkkring: zelfst. zonder personeel(zzp);2012 2e kwartaal;571;161;74;53;21;87;43;44;410;40.2
3695;Mannen;Werkkring: zelfst. zonder personeel(zzp);2012 3e kwartaal;567;158;71;53;18;87;46;41;409;40.2
3696;Mannen;Werkkring: zelfst. zonder personeel(zzp);2012 4e kwartaal;566;179;80;61;20;98;52;46;388;38.8
3697;Mannen;Werkkring: zelfst. zonder personeel(zzp);2012;569;165;76;55;20;90;47;43;403;39.8
3698;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 1e kwartaal;594;194;95;70;25;99;48;50;400;38.5
3699;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 2e kwartaal;596;195;101;77;24;93;44;50;402;38.1
3700;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 3e kwartaal;610;197;92;72;20;106;50;56;413;38.2
3701;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013 4e kwartaal;599;194;90;66;24;104;48;56;405;38.4
3702;Mannen;Werkkring: zelfst. zonder personeel(zzp);2013;600;195;94;71;23;100;47;53;405;38.3
3703;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 1e kwartaal;607;204;95;71;24;109;51;58;403;38.0
3704;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 2e kwartaal;619;204;96;69;27;107;49;59;416;38.5
3705;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 3e kwartaal;617;200;91;68;23;110;50;59;417;39.5
3706;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014 4e kwartaal;637;204;99;70;28;105;51;54;433;39.2
3707;Mannen;Werkkring: zelfst. zonder personeel(zzp);2014;620;203;95;70;26;108;50;58;417;38.8
3708;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 1e kwartaal;621;202;94;70;25;107;49;58;419;39.0
3709;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 2e kwartaal;620;198;93;74;20;104;51;53;422;39.0
3710;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 3e kwartaal;637;209;97;73;24;112;54;59;428;38.7
3711;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015 4e kwartaal;627;199;93;67;26;107;49;58;428;39.0
3712;Mannen;Werkkring: zelfst. zonder personeel(zzp);2015;626;202;94;71;23;108;51;57;424;39.0
3713;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 1e kwartaal;625;201;95;73;22;106;48;58;424;38.7
3714;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 2e kwartaal;630;189;81;61;20;107;49;59;442;39.5
3715;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 3e kwartaal;631;183;79;54;24;104;43;61;448;40.0
3716;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016 4e kwartaal;634;194;82;61;21;112;47;65;440;39.6
3717;Mannen;Werkkring: zelfst. zonder personeel(zzp);2016;630;192;84;63;22;107;47;61;438;39.4
3718;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 1e kwartaal ;640;202;86;60;26;116;52;64;438;39.3
3719;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 2e kwartaal;646;192;84;59;25;108;48;60;454;39.7
3720;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 3e kwartaal;643;201;90;62;28;111;47;64;443;39.1
3721;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017 4e kwartaal;648;205;92;61;30;114;52;62;443;38.8
3722;Mannen;Werkkring: zelfst. zonder personeel(zzp);2017;644;200;88;61;27;112;50;63;444;39.2
3723;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 1e kwartaal;652;201;88;62;26;112;49;63;451;38.7
3724;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 2e kwartaal;647;196;87;63;24;109;54;55;451;38.7
3725;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 3e kwartaal;653;193;84;59;25;109;54;56;459;39.2
3726;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018 4e kwartaal;650;194;81;57;24;113;52;61;456;39.1
3727;Mannen;Werkkring: zelfst. zonder personeel(zzp);2018;650;196;85;61;25;111;52;59;454;38.9
3728;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 1e kwartaal;670;205;85;59;26;120;50;70;465;38.8
3729;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 2e kwartaal;658;201;82;57;25;120;47;72;456;39.2
3730;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 3e kwartaal;664;205;85;65;21;119;47;73;459;39.2
3731;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019 4e kwartaal;675;208;86;65;21;122;52;70;468;38.8
3732;Mannen;Werkkring: zelfst. zonder personeel(zzp);2019;667;205;85;61;23;120;49;71;462;39.0
3733;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 1e kwartaal;674;223;94;68;25;130;55;75;450;38.0
3734;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 2e kwartaal;681;230;92;71;20;138;61;77;451;37.7
3735;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 3e kwartaal;688;232;99;75;24;132;61;71;456;37.6
3736;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020 4e kwartaal;696;244;106;83;23;139;62;77;452;36.8
3737;Mannen;Werkkring: zelfst. zonder personeel(zzp);2020;685;232;98;75;23;135;60;75;452;37.5
3738;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 1e kwartaal;685;209;89;62;27;120;49;70;476;39.3
3739;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 2e kwartaal;660;191;76;52;24;115;46;69;470;39.6
3740;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 3e kwartaal;661;193;77;51;26;116;49;67;468;39.5
3741;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021 4e kwartaal;667;191;71;50;20;120;44;76;477;39.5
3742;Mannen;Werkkring: zelfst. zonder personeel(zzp);2021;668;196;78;54;24;117;47;70;473;39.5
3743;Mannen;Werkkring: zelfst. zonder personeel(zzp);2022 1e kwartaal;680;197;68;45;23;129;54;75;483;39.4
3744;Mannen;Werkkring: zelfstandige met personeel;2003 1e kwartaal;253;18;6;3;2;13;5;7;235;53.9
3745;Mannen;Werkkring: zelfstandige met personeel;2003 2e kwartaal;250;18;5;4;1;13;5;8;233;54.0
3746;Mannen;Werkkring: zelfstandige met personeel;2003 3e kwartaal;246;17;5;3;2;12;6;6;229;53.8
3747;Mannen;Werkkring: zelfstandige met personeel;2003 4e kwartaal;245;13;3;2;1;11;6;5;232;54.2
3748;Mannen;Werkkring: zelfstandige met personeel;2003;249;17;5;3;2;12;6;6;232;54.0
3749;Mannen;Werkkring: zelfstandige met personeel;2004 1e kwartaal;248;14;3;3;1;10;5;5;235;54.7
3750;Mannen;Werkkring: zelfstandige met personeel;2004 2e kwartaal;249;16;4;2;2;13;5;8;233;54.5
3751;Mannen;Werkkring: zelfstandige met personeel;2004 3e kwartaal;247;16;4;3;2;12;5;7;231;54.7
3752;Mannen;Werkkring: zelfstandige met personeel;2004 4e kwartaal;247;13;4;2;2;10;4;6;233;54.8
3753;Mannen;Werkkring: zelfstandige met personeel;2004;248;15;4;2;1;11;5;6;233;54.7
3754;Mannen;Werkkring: zelfstandige met personeel;2005 1e kwartaal;248;16;5;3;2;11;5;6;232;53.9
3755;Mannen;Werkkring: zelfstandige met personeel;2005 2e kwartaal;257;15;5;3;2;10;4;6;242;54.5
3756;Mannen;Werkkring: zelfstandige met personeel;2005 3e kwartaal;257;14;4;3;1;10;4;6;243;54.6
3757;Mannen;Werkkring: zelfstandige met personeel;2005 4e kwartaal;253;11;3;2;1;8;3;5;242;55.2
3758;Mannen;Werkkring: zelfstandige met personeel;2005;254;14;4;3;1;10;4;6;240;54.6
3759;Mannen;Werkkring: zelfstandige met personeel;2006 1e kwartaal;254;13;4;3;1;9;5;4;241;55.0
3760;Mannen;Werkkring: zelfstandige met personeel;2006 2e kwartaal;254;13;4;3;1;9;4;5;241;54.9
3761;Mannen;Werkkring: zelfstandige met personeel;2006 3e kwartaal;260;13;5;3;2;9;4;5;246;54.8
3762;Mannen;Werkkring: zelfstandige met personeel;2006 4e kwartaal;259;14;4;2;2;11;4;6;244;54.4
3763;Mannen;Werkkring: zelfstandige met personeel;2006;257;13;4;3;1;9;4;5;243;54.8
3764;Mannen;Werkkring: zelfstandige met personeel;2007 1e kwartaal;262;14;4;2;2;10;4;6;248;54.2
3765;Mannen;Werkkring: zelfstandige met personeel;2007 2e kwartaal;266;17;5;3;2;12;5;8;249;53.8
3766;Mannen;Werkkring: zelfstandige met personeel;2007 3e kwartaal;268;16;4;2;2;11;4;7;252;54.4
3767;Mannen;Werkkring: zelfstandige met personeel;2007 4e kwartaal;263;13;2;1;1;10;4;7;251;54.4
3768;Mannen;Werkkring: zelfstandige met personeel;2007;265;15;4;2;2;11;4;7;250;54.2
3769;Mannen;Werkkring: zelfstandige met personeel;2008 1e kwartaal;271;14;3;2;1;11;5;6;258;54.0
3770;Mannen;Werkkring: zelfstandige met personeel;2008 2e kwartaal;269;14;3;3;1;11;4;6;255;53.9
3771;Mannen;Werkkring: zelfstandige met personeel;2008 3e kwartaal;261;14;3;2;1;11;5;6;248;54.1
3772;Mannen;Werkkring: zelfstandige met personeel;2008 4e kwartaal;257;14;3;2;1;10;4;6;243;53.7
3773;Mannen;Werkkring: zelfstandige met personeel;2008;265;14;3;2;1;11;4;6;251;53.9
3774;Mannen;Werkkring: zelfstandige met personeel;2009 1e kwartaal;264;14;2;1;1;12;6;6;250;53.9
3775;Mannen;Werkkring: zelfstandige met personeel;2009 2e kwartaal;251;14;3;3;0;11;5;6;237;53.7
3776;Mannen;Werkkring: zelfstandige met personeel;2009 3e kwartaal;263;16;4;2;2;12;5;7;247;53.1
3777;Mannen;Werkkring: zelfstandige met personeel;2009 4e kwartaal;259;15;4;3;1;11;5;6;245;53.3
3778;Mannen;Werkkring: zelfstandige met personeel;2009;259;15;3;2;1;12;5;7;245;53.5
3779;Mannen;Werkkring: zelfstandige met personeel;2010 1e kwartaal;258;16;5;4;1;11;6;6;242;53.6
3780;Mannen;Werkkring: zelfstandige met personeel;2010 2e kwartaal;248;13;5;3;1;8;4;4;235;54.0
3781;Mannen;Werkkring: zelfstandige met personeel;2010 3e kwartaal;256;19;5;4;1;14;5;9;237;52.0
3782;Mannen;Werkkring: zelfstandige met personeel;2010 4e kwartaal;253;19;6;4;2;13;6;7;234;51.6
3783;Mannen;Werkkring: zelfstandige met personeel;2010;254;17;5;4;1;12;5;6;237;52.8
3784;Mannen;Werkkring: zelfstandige met personeel;2011 1e kwartaal;250;21;6;3;2;15;7;8;229;50.8
3785;Mannen;Werkkring: zelfstandige met personeel;2011 2e kwartaal;244;16;3;1;2;13;7;6;229;51.5
3786;Mannen;Werkkring: zelfstandige met personeel;2011 3e kwartaal;243;18;4;2;2;15;5;10;224;51.2
3787;Mannen;Werkkring: zelfstandige met personeel;2011 4e kwartaal;241;17;4;2;2;13;3;10;224;51.4
3788;Mannen;Werkkring: zelfstandige met personeel;2011;245;18;4;2;2;14;5;8;227;51.2
3789;Mannen;Werkkring: zelfstandige met personeel;2012 1e kwartaal;241;17;3;2;1;14;4;10;224;51.0
3790;Mannen;Werkkring: zelfstandige met personeel;2012 2e kwartaal;241;18;2;1;1;15;4;11;224;51.9
3791;Mannen;Werkkring: zelfstandige met personeel;2012 3e kwartaal;243;19;4;3;1;15;6;10;224;51.2
3792;Mannen;Werkkring: zelfstandige met personeel;2012 4e kwartaal;247;21;5;3;1;16;7;9;227;50.4
3793;Mannen;Werkkring: zelfstandige met personeel;2012;243;19;3;2;1;15;5;10;224;51.1
3794;Mannen;Werkkring: zelfstandige met personeel;2013 1e kwartaal;237;18;4;3;1;14;5;9;219;50.4
3795;Mannen;Werkkring: zelfstandige met personeel;2013 2e kwartaal;245;18;3;2;1;15;5;10;227;50.7
3796;Mannen;Werkkring: zelfstandige met personeel;2013 3e kwartaal;242;20;6;3;2;14;6;8;223;51.0
3797;Mannen;Werkkring: zelfstandige met personeel;2013 4e kwartaal;245;18;4;3;2;14;5;8;227;51.3
3798;Mannen;Werkkring: zelfstandige met personeel;2013;242;18;4;3;1;14;5;9;224;50.9
3799;Mannen;Werkkring: zelfstandige met personeel;2014 1e kwartaal;252;17;3;2;1;14;4;10;235;51.4
3800;Mannen;Werkkring: zelfstandige met personeel;2014 2e kwartaal;252;16;4;3;1;12;4;9;236;51.9
3801;Mannen;Werkkring: zelfstandige met personeel;2014 3e kwartaal;248;15;4;3;1;11;2;9;234;51.6
3802;Mannen;Werkkring: zelfstandige met personeel;2014 4e kwartaal;238;18;4;3;1;14;5;9;220;51.3
3803;Mannen;Werkkring: zelfstandige met personeel;2014;248;16;4;3;1;13;4;9;231;51.6
3804;Mannen;Werkkring: zelfstandige met personeel;2015 1e kwartaal;237;20;4;3;1;16;4;12;218;50.6
3805;Mannen;Werkkring: zelfstandige met personeel;2015 2e kwartaal;239;16;2;1;1;13;5;9;223;50.7
3806;Mannen;Werkkring: zelfstandige met personeel;2015 3e kwartaal;234;14;4;3;1;10;3;7;220;50.8
3807;Mannen;Werkkring: zelfstandige met personeel;2015 4e kwartaal;238;18;4;2;2;15;6;9;219;50.7
3808;Mannen;Werkkring: zelfstandige met personeel;2015;237;17;3;2;1;14;4;9;220;50.7
3809;Mannen;Werkkring: zelfstandige met personeel;2016 1e kwartaal;242;16;5;3;2;11;4;7;227;50.6
3810;Mannen;Werkkring: zelfstandige met personeel;2016 2e kwartaal;246;15;4;2;2;11;3;8;231;51.2
3811;Mannen;Werkkring: zelfstandige met personeel;2016 3e kwartaal;257;17;5;2;3;12;6;7;240;51.3
3812;Mannen;Werkkring: zelfstandige met personeel;2016 4e kwartaal;256;19;5;3;2;14;5;8;237;51.3
3813;Mannen;Werkkring: zelfstandige met personeel;2016;250;17;5;3;2;12;4;8;234;51.1
3814;Mannen;Werkkring: zelfstandige met personeel;2017 1e kwartaal ;251;18;5;2;2;13;4;9;233;50.6
3815;Mannen;Werkkring: zelfstandige met personeel;2017 2e kwartaal;243;18;5;3;2;13;4;10;225;50.4
3816;Mannen;Werkkring: zelfstandige met personeel;2017 3e kwartaal;250;23;7;4;3;17;3;14;227;49.6
3817;Mannen;Werkkring: zelfstandige met personeel;2017 4e kwartaal;251;22;5;3;2;17;5;12;229;49.7
3818;Mannen;Werkkring: zelfstandige met personeel;2017;249;20;5;3;2;15;4;11;229;50.1
3819;Mannen;Werkkring: zelfstandige met personeel;2018 1e kwartaal;258;21;6;3;3;15;5;10;237;49.7
3820;Mannen;Werkkring: zelfstandige met personeel;2018 2e kwartaal;263;19;4;2;2;15;4;12;243;50.7
3821;Mannen;Werkkring: zelfstandige met personeel;2018 3e kwartaal;258;19;5;3;2;14;5;9;239;50.8
3822;Mannen;Werkkring: zelfstandige met personeel;2018 4e kwartaal;256;18;5;3;2;13;5;8;238;50.7
3823;Mannen;Werkkring: zelfstandige met personeel;2018;259;19;5;3;2;14;5;10;239;50.5
3824;Mannen;Werkkring: zelfstandige met personeel;2019 1e kwartaal;247;18;5;3;2;14;5;8;229;49.8
3825;Mannen;Werkkring: zelfstandige met personeel;2019 2e kwartaal;255;18;5;2;3;13;5;9;236;50.4
3826;Mannen;Werkkring: zelfstandige met personeel;2019 3e kwartaal;249;19;5;3;2;14;4;10;230;50.1
3827;Mannen;Werkkring: zelfstandige met personeel;2019 4e kwartaal;259;19;3;2;1;17;5;11;240;50.3
3828;Mannen;Werkkring: zelfstandige met personeel;2019;253;19;4;2;2;14;5;10;234;50.2
3829;Mannen;Werkkring: zelfstandige met personeel;2020 1e kwartaal;260;20;3;2;1;17;4;13;239;49.8
3830;Mannen;Werkkring: zelfstandige met personeel;2020 2e kwartaal;264;30;6;5;1;24;9;15;234;47.6
3831;Mannen;Werkkring: zelfstandige met personeel;2020 3e kwartaal;262;24;7;6;1;17;6;11;238;48.4
3832;Mannen;Werkkring: zelfstandige met personeel;2020 4e kwartaal;264;29;8;5;3;22;10;12;234;47.0
3833;Mannen;Werkkring: zelfstandige met personeel;2020;262;26;6;5;1;20;7;13;236;48.2
3834;Mannen;Werkkring: zelfstandige met personeel;2021 1e kwartaal;256;16;2;2;0;14;5;8;240;50.5
3835;Mannen;Werkkring: zelfstandige met personeel;2021 2e kwartaal;260;16;5;2;2;11;3;8;244;51.0
