ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
4307;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2017 3e kwartaal;3.6
4308;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2017 4e kwartaal;3.9
4309;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2017;3.5
4310;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2018 1e kwartaal;3.9
4311;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2018 2e kwartaal;4.0
4312;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2018 3e kwartaal;4.2
4313;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2018 4e kwartaal;4.8
4314;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2018;4.2
4315;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2019 1e kwartaal;4.4
4316;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2019 2e kwartaal;4.6
4317;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2019 3e kwartaal;4.5
4318;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2019 4e kwartaal;4.8
4319;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2019;4.6
4320;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2020 1e kwartaal;4.2
4321;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2020 2e kwartaal;3.6
4322;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2020 3e kwartaal;3.8
4323;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2020 4e kwartaal;4.3
4324;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2020;4.0
4325;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2021 1e kwartaal;3.9
4326;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2021 2e kwartaal;4.2
4327;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2021 3e kwartaal;5.1
4328;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2021 4e kwartaal;6.4
4329;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2021;4.9
4330;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2022 1e kwartaal;6.0
4331;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2022 2e kwartaal;6.4
4332;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2022 3e kwartaal;6.4
4333;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2022 4e kwartaal;6.6
4334;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2022;6.4
4335;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2023 1e kwartaal;5.3
4336;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2023 2e kwartaal;5.1
4337;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2023 3e kwartaal;5.1
4338;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2023 4e kwartaal;5.3
4339;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Spanje;2023;5.2
4340;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2010 1e kwartaal;3.9
4341;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2010 2e kwartaal;4.3
4342;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2010 3e kwartaal;4.2
4343;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2010 4e kwartaal;4.3
4344;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2010;4.2
4345;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2011 1e kwartaal;4.0
4346;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2011 2e kwartaal;4.3
4347;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2011 3e kwartaal;4.2
4348;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2011 4e kwartaal;4.1
4349;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2011;4.2
4350;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2012 1e kwartaal;3.9
4351;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2012 2e kwartaal;4.1
4352;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2012 3e kwartaal;3.8
4353;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2012 4e kwartaal;3.9
4354;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2012 ;3.9
4355;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2013 1e kwartaal;3.4
4356;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2013 2e kwartaal;3.4
4357;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2013 3e kwartaal;3.4
4358;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2013 4e kwartaal;3.4
4359;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2013;3.4
4360;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2014 1e kwartaal;3.1
4361;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2014 2e kwartaal;3.3
4362;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2014 3e kwartaal;3.3
4363;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2014 4e kwartaal;3.3
4364;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2014;3.3
4365;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2015 1e kwartaal;3.0
4366;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2015 2e kwartaal;3.1
4367;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2015 3e kwartaal;3.2
4368;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2015 4e kwartaal;3.2
4369;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2015;3.1
4370;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2016 1e kwartaal;3.1
4371;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2016 2e kwartaal;3.3
4372;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2016 3e kwartaal;3.4
4373;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2016 4e kwartaal;3.5
4374;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2016;3.3
4375;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2017 1e kwartaal;3.3
4376;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2017 2e kwartaal;3.5
4377;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2017 3e kwartaal;3.6
4378;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2017 4e kwartaal;3.8
4379;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2017;3.5
4380;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2018 1e kwartaal;3.7
4381;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2018 2e kwartaal;3.9
4382;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2018 3e kwartaal;3.8
4383;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2018 4e kwartaal;4.0
4384;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2018;3.8
4385;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2019 1e kwartaal;3.8
4386;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2019 2e kwartaal;4.0
4387;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2019 3e kwartaal;4.0
4388;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2019 4e kwartaal;4.1
4389;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2019;4.0
4390;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2020 1e kwartaal;3.7
4391;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2020 2e kwartaal;3.2
4392;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2020 3e kwartaal;3.3
4393;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2020 4e kwartaal;3.3
4394;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2020;3.4
4395;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2021 1e kwartaal;3.0
4396;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2021 2e kwartaal;3.1
4397;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2021 3e kwartaal;3.2
4398;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2021 4e kwartaal;3.1
4399;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2021;3.1
4400;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2022 1e kwartaal;2.8
4401;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2022 2e kwartaal;2.6
4402;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2022 3e kwartaal;2.3
4403;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2022 4e kwartaal;2.3
4404;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2022;2.5
4405;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2023 1e kwartaal;1.9
4406;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2023 2e kwartaal;1.8
4407;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2023 3e kwartaal;1.6
4408;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2023 4e kwartaal;1.5
4409;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Verenigd Koninkrijk;2023;1.7
4410;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2010 1e kwartaal;158.3
4411;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2010 2e kwartaal;163.9
4412;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2010 3e kwartaal;165.9
4413;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2010 4e kwartaal;163.5
4414;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2010;163.0
4415;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2011 1e kwartaal;158.4
4416;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2011 2e kwartaal;163.9
4417;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2011 3e kwartaal;163.1
4418;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2011 4e kwartaal;160.0
4419;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2011;161.3
4420;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2012 1e kwartaal;157.7
4421;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2012 2e kwartaal;159.7
4422;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2012 3e kwartaal;158.7
4423;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2012 4e kwartaal;155.6
4424;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2012 ;157.9
4425;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2013 1e kwartaal;144.9
4426;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2013 2e kwartaal;145.8
4427;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2013 3e kwartaal;146.4
4428;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2013 4e kwartaal;144.7
4429;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2013;145.5
4430;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2014 1e kwartaal;138.9
4431;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2014 2e kwartaal;141.8
4432;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2014 3e kwartaal;144.5
4433;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2014 4e kwartaal;142.9
4434;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2014;142.0
4435;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2015 1e kwartaal;135.6
4436;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2015 2e kwartaal;137.8
4437;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2015 3e kwartaal;141.8
4438;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2015 4e kwartaal;140.7
4439;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2015;139.0
4440;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2016 1e kwartaal;138.1
4441;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2016 2e kwartaal;142.0
4442;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2016 3e kwartaal;146.7
4443;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2016 4e kwartaal;148.0
4444;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2016;143.7
4445;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2017 1e kwartaal;146.3
4446;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2017 2e kwartaal;150.7
4447;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2017 3e kwartaal;156.0
4448;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2017 4e kwartaal;159.5
4449;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2017;153.2
4450;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2018 1e kwartaal;155.5
4451;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2018 2e kwartaal;161.1
4452;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2018 3e kwartaal;165.7
4453;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2018 4e kwartaal;169.7
4454;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2018;163.0
4455;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2019 1e kwartaal;165.6
4456;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2019 2e kwartaal;170.1
4457;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2019 3e kwartaal;173.8
4458;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2019 4e kwartaal;176.1
4459;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2019;171.4
4460;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2020 1e kwartaal;164.7
4461;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2020 2e kwartaal;150.4
4462;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2020 3e kwartaal;152.0
4463;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2020 4e kwartaal;151.7
4464;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2020;154.7
4465;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 10 tot 15 euro;Buiten Europa;2021 1e kwartaal;143.4
