ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
3890;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 februari;127.0;127.9;127.0;127.9;;;100.0;2.9;2.9;2.9;2.9;;;0.0;
3891;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 maart;126.9;127.9;126.9;127.9;;;100.0;2.8;2.9;2.8;2.9;;;0.0;
3892;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 1e kwartaal;126.9;127.9;126.9;127.9;;;100.0;2.8;2.8;2.8;2.8;;;0.0;
3893;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 april;126.8;127.8;126.8;127.8;;;100.0;2.8;2.7;2.8;2.7;;;0.0;
3894;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 mei;126.5;127.5;126.5;127.5;;;100.0;2.5;2.5;2.5;2.5;;;0.0;
3895;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 juni;126.5;127.5;126.5;127.5;;;100.0;2.5;2.5;2.5;2.5;;;0.0;
3896;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 2e kwartaal;126.5;127.5;126.5;127.5;;;100.0;2.5;2.5;2.5;2.5;;;0.0;
3897;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 juli;126.5;127.5;126.5;127.5;;;100.0;1.0;1.0;1.0;1.0;;;0.0;
3898;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 augustus;;;;;;;;;;;;;;;
3899;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 september;;;;;;;;;;;;;;;
3900;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 3e kwartaal;;;;;;;;;;;;;;;
3901;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 oktober;;;;;;;;;;;;;;;
3902;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 november;;;;;;;;;;;;;;;
3903;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 december;;;;;;;;;;;;;;;
3904;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 4e kwartaal;;;;;;;;;;;;;;;
3905;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2013 jaar;;;;;;;;;;;;;;;
3906;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 januari;;;;;;;;;;;;;;;
3907;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 februari;;;;;;;;;;;;;;;
3908;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 maart;;;;;;;;;;;;;;;
3909;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 1e kwartaal;;;;;;;;;;;;;;;
3910;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 april;;;;;;;;;;;;;;;
3911;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 mei;;;;;;;;;;;;;;;
3912;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 juni;;;;;;;;;;;;;;;
3913;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 2e kwartaal;;;;;;;;;;;;;;;
3914;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 juli;;;;;;;;;;;;;;;
3915;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 augustus;;;;;;;;;;;;;;;
3916;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 september;;;;;;;;;;;;;;;
3917;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 3e kwartaal;;;;;;;;;;;;;;;
3918;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 oktober;;;;;;;;;;;;;;;
3919;Totaal cao-sectoren;22 Grafische industrie;Eerst-gepubliceerde cijfers;2014 november;;;;;;;;;;;;;;;
3920;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1972 jaar;;;;;;;;;;;;;;;
3921;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1973 jaar;;;;;;;;;;;;;;;
3922;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1974 jaar;;;;;;;;;;;;;;;
3923;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1975 jaar;;;;;;;;;;;;;;;
3924;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1976 jaar;;;;;;;;;;;;;;;
3925;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1977 jaar;;;;;;;;;;;;;;;
3926;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1978 jaar;;;;;;;;;;;;;;;
3927;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1979 jaar;;;;;;;;;;;;;;;
3928;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1980 jaar;;;;;;;;;;;;;;;
3929;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1981 jaar;;;;;;;;;;;;;;;
3930;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1982 jaar;;;;;;;;;;;;;;;
3931;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1983 jaar;;;;;;;;;;;;;;;
3932;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1984 jaar;;;;;;;;;;;;;;;
3933;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1985 jaar;;;;;;;;;;;;;;;
3934;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1986 jaar;;;;;;;;;;;;;;;
3935;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1987 jaar;;;;;;;;;;;;;;;
3936;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1988 jaar;;;;;;;;;;;;;;;
3937;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1989 jaar;;;;;;;;;;;;;;;
3938;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1990 jaar;;;;;;;;;;;;;;;
3939;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1991 jaar;;;;;;;;;;;;;;;
3940;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1992 jaar;;;;;;;;;;;;;;;
3941;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1993 jaar;;;;;;;;;;;;;;;
3942;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1994 jaar;;;;;;;;;;;;;;;
3943;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1995 jaar;;;;;;;;;;;;;;;
3944;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1996 jaar;;;;;;;;;;;;;;;
3945;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1997 jaar;;;;;;;;;;;;;;;
3946;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1998 jaar;;;;;;;;;;;;;;;
3947;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;1999 jaar;;;;;;;;;;;;;;;
3948;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 januari;98.4;98.4;98.4;98.4;;;100.0;;;;;;;;
3949;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 februari;98.4;98.4;98.4;98.4;;;100.0;;;;;;;;
3950;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 maart;98.4;98.4;98.4;98.4;;;100.0;;;;;;;;
3951;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 1e kwartaal;98.4;98.4;98.4;98.4;;;100.0;;;;;;;;
3952;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 april;100.4;100.3;100.4;100.3;;;100.0;;;;;;;;
3953;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 mei;100.5;100.5;100.5;100.5;;;100.0;;;;;;;;
3954;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 juni;100.5;100.5;100.5;100.5;;;100.0;;;;;;;;
3955;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 2e kwartaal;100.4;100.4;100.4;100.4;;;100.0;;;;;;;;
3956;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 juli;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3957;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 augustus;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3958;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 september;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3959;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 3e kwartaal;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3960;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 oktober;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3961;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 november;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3962;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 december;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3963;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 4e kwartaal;100.6;100.6;100.6;100.6;;;100.0;;;;;;;;
3964;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2000 jaar;100.0;100.0;100.0;100.0;;;100.0;;;;;;;;
3965;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 januari;101.4;101.2;101.4;101.2;;;100.0;3.0;2.8;3.0;2.8;;;0.0;
3966;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 februari;101.4;101.2;101.4;101.2;;;100.0;3.0;2.8;3.0;2.8;;;0.0;
3967;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 maart;101.4;101.2;101.4;101.2;;;100.0;3.0;2.8;3.0;2.8;;;0.0;
3968;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 1e kwartaal;101.4;101.2;101.4;101.2;;;100.0;3.0;2.8;3.0;2.8;;;0.0;
3969;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 april;105.1;104.9;105.1;104.9;;;100.0;4.7;4.6;4.7;4.6;;;0.0;
3970;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 mei;105.1;104.9;105.1;104.9;;;100.0;4.6;4.4;4.6;4.4;;;0.0;
3971;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 juni;105.3;105.1;105.3;105.1;;;100.0;4.8;4.6;4.8;4.6;;;0.0;
3972;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 2e kwartaal;105.1;105.0;105.1;105.0;;;100.0;4.7;4.6;4.7;4.6;;;0.0;
3973;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 juli;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3974;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 augustus;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3975;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 september;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3976;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 3e kwartaal;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3977;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 oktober;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3978;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 november;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3979;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 december;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3980;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 4e kwartaal;105.8;105.6;105.8;105.6;;;100.0;5.2;5.0;5.2;5.0;;;0.0;
3981;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2001 jaar;104.5;104.4;104.5;104.4;;;100.0;4.5;4.4;4.5;4.4;;;0.0;
3982;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 januari;106.1;106.3;106.3;106.5;;;99.9;4.6;5.0;4.8;5.2;;;-0.1;
3983;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 februari;106.1;106.3;106.3;106.5;;;99.9;4.6;5.0;4.8;5.2;;;-0.1;
3984;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 maart;106.1;106.3;106.3;106.5;;;99.9;4.6;5.0;4.8;5.2;;;-0.1;
3985;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 1e kwartaal;106.1;106.3;106.3;106.5;;;99.9;4.6;5.0;4.8;5.2;;;-0.1;
3986;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 april;109.4;109.5;109.6;109.7;;;99.9;4.1;4.4;4.3;4.6;;;-0.1;
3987;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 mei;109.4;109.5;109.6;109.7;;;99.9;4.1;4.4;4.3;4.6;;;-0.1;
3988;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 juni;109.4;109.5;109.6;109.7;;;99.9;3.9;4.2;4.1;4.4;;;-0.1;
3989;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 2e kwartaal;109.4;109.5;109.6;109.7;;;99.9;4.1;4.3;4.3;4.5;;;-0.1;
3990;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 juli;109.7;109.8;109.9;110.0;;;99.9;3.7;4.0;3.9;4.2;;;-0.1;
3991;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 augustus;109.7;109.8;109.9;110.0;;;99.9;3.7;4.0;3.9;4.2;;;-0.1;
3992;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 september;109.7;109.8;109.9;110.0;;;99.9;3.7;4.0;3.9;4.2;;;-0.1;
3993;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 3e kwartaal;109.7;109.8;109.9;110.0;;;99.9;3.7;4.0;3.9;4.2;;;-0.1;
3994;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 oktober;109.8;109.9;110.0;110.1;;;99.9;3.8;4.1;4.0;4.3;;;-0.1;
3995;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 november;109.8;109.9;110.0;110.1;;;99.9;3.8;4.1;4.0;4.3;;;-0.1;
3996;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 december;109.8;109.9;110.0;110.1;;;99.9;3.8;4.1;4.0;4.3;;;-0.1;
3997;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 4e kwartaal;109.8;109.9;110.0;110.1;;;99.9;3.8;4.1;4.0;4.3;;;-0.1;
3998;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2002 jaar;108.8;108.9;108.9;109.1;;;99.9;4.1;4.3;4.2;4.5;;;-0.1;
3999;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 januari;109.9;110.0;110.1;110.2;;;99.8;3.6;3.5;3.6;3.5;;;-0.1;
4000;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 februari;109.9;110.0;110.1;110.2;;;99.8;3.6;3.5;3.6;3.5;;;-0.1;
4001;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 maart;109.9;110.0;110.1;110.2;;;99.8;3.6;3.5;3.6;3.5;;;-0.1;
4002;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 1e kwartaal;109.9;110.0;110.1;110.2;;;99.8;3.6;3.5;3.6;3.5;;;-0.1;
4003;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 april;111.0;111.1;111.2;111.3;;;99.8;1.5;1.5;1.5;1.5;;;-0.1;
4004;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 mei;111.5;111.5;111.7;111.7;;;99.8;1.9;1.8;1.9;1.8;;;-0.1;
4005;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 juni;111.5;112.4;111.7;112.6;;;99.8;1.9;2.6;1.9;2.6;;;-0.1;
4006;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 2e kwartaal;111.3;111.7;111.5;111.9;;;99.8;1.7;2.0;1.7;2.0;;;-0.1;
4007;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 juli;111.7;112.6;111.9;112.8;;;99.8;1.8;2.6;1.8;2.5;;;-0.1;
4008;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 augustus;111.7;112.6;111.9;112.8;;;99.8;1.8;2.6;1.8;2.5;;;-0.1;
4009;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 september;111.7;112.6;111.9;112.8;;;99.8;1.8;2.6;1.8;2.5;;;-0.1;
4010;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 3e kwartaal;111.7;112.6;111.9;112.8;;;99.8;1.8;2.6;1.8;2.5;;;-0.1;
4011;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 oktober;111.7;112.7;111.9;112.9;;;99.8;1.7;2.5;1.7;2.5;;;-0.1;
4012;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 november;111.7;112.7;111.9;112.9;;;99.8;1.7;2.5;1.7;2.5;;;-0.1;
4013;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 december;111.8;112.7;112.0;112.9;;;99.8;1.8;2.5;1.8;2.5;;;-0.1;
4014;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 4e kwartaal;111.8;112.7;112.0;112.9;;;99.8;1.8;2.5;1.8;2.5;;;-0.1;
4015;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2003 jaar;111.2;111.8;111.4;112.0;;;99.8;2.2;2.7;2.3;2.7;;;-0.1;
4016;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 januari;112.8;113.1;113.0;113.3;;;99.8;2.6;2.8;2.6;2.8;;;0.0;
4017;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 februari;112.9;113.2;113.1;113.4;;;99.8;2.7;2.9;2.7;2.9;;;0.0;
4018;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 maart;112.9;113.2;113.1;113.4;;;99.8;2.7;2.9;2.7;2.9;;;0.0;
4019;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 1e kwartaal;112.9;113.1;113.1;113.3;;;99.8;2.7;2.8;2.7;2.8;;;0.0;
4020;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 april;112.9;113.2;113.1;113.4;;;99.8;1.7;1.9;1.7;1.9;;;0.0;
4021;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 mei;112.9;113.4;113.1;113.6;;;99.8;1.3;1.7;1.3;1.7;;;0.0;
4022;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 juni;112.9;113.4;113.1;113.6;;;99.8;1.3;0.9;1.3;0.9;;;0.0;
4023;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 2e kwartaal;112.9;113.3;113.1;113.5;;;99.8;1.4;1.4;1.4;1.4;;;0.0;
4024;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 juli;113.0;113.5;113.2;113.7;;;99.8;1.2;0.8;1.2;0.8;;;0.0;
4025;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 augustus;113.0;113.5;113.2;113.7;;;99.8;1.2;0.8;1.2;0.8;;;0.0;
4026;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 september;113.0;113.5;113.2;113.7;;;99.8;1.2;0.8;1.2;0.8;;;0.0;
4027;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 3e kwartaal;113.0;113.5;113.2;113.7;;;99.8;1.2;0.8;1.2;0.8;;;0.0;
4028;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 oktober;113.0;113.5;113.2;113.7;;;99.8;1.2;0.7;1.2;0.7;;;0.0;
4029;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 november;113.0;113.5;113.2;113.7;;;99.8;1.2;0.7;1.2;0.7;;;0.0;
4030;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 december;113.0;113.5;113.2;113.7;;;99.8;1.1;0.7;1.1;0.7;;;0.0;
4031;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 4e kwartaal;113.0;113.5;113.2;113.7;;;99.8;1.1;0.7;1.1;0.7;;;0.0;
4032;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2004 jaar;112.9;113.4;113.1;113.6;;;99.8;1.5;1.4;1.5;1.4;;;0.0;
4033;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 januari;113.5;114.5;113.7;114.7;;;99.8;0.6;1.2;0.6;1.2;;;0.0;
4034;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 februari;113.5;114.5;113.7;114.7;;;99.8;0.5;1.1;0.5;1.1;;;0.0;
4035;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 maart;113.5;114.5;113.7;114.7;;;99.8;0.5;1.1;0.5;1.1;;;0.0;
4036;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 1e kwartaal;113.5;114.5;113.7;114.7;;;99.8;0.5;1.2;0.5;1.2;;;0.0;
4037;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 april;113.7;115.0;113.9;115.2;;;99.8;0.7;1.6;0.7;1.6;;;0.0;
4038;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 mei;113.7;115.0;113.9;115.2;;;99.8;0.7;1.4;0.7;1.4;;;0.0;
4039;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 juni;113.7;115.0;113.9;115.2;;;99.8;0.7;1.4;0.7;1.4;;;0.0;
4040;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 2e kwartaal;113.7;115.0;113.9;115.2;;;99.8;0.7;1.5;0.7;1.5;;;0.0;
4041;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 juli;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4042;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 augustus;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4043;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 september;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4044;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 3e kwartaal;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4045;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 oktober;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4046;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 november;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4047;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 december;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4048;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 4e kwartaal;114.2;115.4;114.4;115.6;;;99.8;1.1;1.7;1.1;1.7;;;0.0;
4049;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2005 jaar;113.9;115.1;114.1;115.3;;;99.8;0.9;1.5;0.9;1.5;;;0.0;
4050;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2006 januari;115.4;118.0;115.4;118.0;;;100.1;1.7;3.1;1.5;2.9;;;0.3;
4051;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2006 februari;115.4;118.0;115.4;118.0;;;100.1;1.7;3.1;1.5;2.9;;;0.3;
4052;Totaal cao-sectoren;23-25 Aardolie- en chemische ind.;Huidige cijfers;2006 maart;115.6;118.2;115.5;118.2;;;100.1;1.9;3.2;1.6;3.1;;;0.3;
