ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
4121;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 2e kwartaal;510
4122;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 3e kwartaal;478
4123;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 4e kwartaal;453
4124;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;497
4125;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 1e kwartaal;480
4126;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 2e kwartaal;479
4127;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 3e kwartaal;456
4128;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 4e kwartaal;448
4129;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;466
4130;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 1e kwartaal;468
4131;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 2e kwartaal;451
4132;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 3e kwartaal;434
4133;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 4e kwartaal;404
4134;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;439
4135;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 1e kwartaal;430
4136;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 2e kwartaal;418
4137;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 3e kwartaal;421
4138;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 4e kwartaal;414
4139;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;421
4140;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 1e kwartaal;311
4141;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 2e kwartaal;292
4142;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 3e kwartaal;280
4143;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 4e kwartaal;271
4144;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021;288
4145;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 1e kwartaal;285
4146;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 2e kwartaal;266
4147;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 3e kwartaal;263
4148;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 4e kwartaal;255
4149;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022;267
4150;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 1e kwartaal;276
4151;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 2e kwartaal;263
4152;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 3e kwartaal;245
4153;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 4e kwartaal;232
4154;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023;254
4155;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 1e kwartaal;251
4156;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 2e kwartaal;248
4157;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 3e kwartaal;244
4158;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 4e kwartaal;247
4159;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024;247
4160;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;33
4161;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;29
4162;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;24
4163;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;19
4164;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2021;26
4165;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;24
4166;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;19
4167;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;23
4168;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;17
4169;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2022;21
4170;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;15
4171;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;16
4172;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;16
4173;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;17
4174;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2023;16
4175;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;12
4176;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;10
4177;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;13
4178;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;14
4179;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Totaal mannen en vrouwen;Onderwijsniveau: weet niet of onbekend;2024;12
4180;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2021 1e kwartaal;566
4181;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2021 2e kwartaal;548
4182;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2021 3e kwartaal;525
4183;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2021 4e kwartaal;505
4184;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2021;536
4185;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2022 1e kwartaal;543
4186;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2022 2e kwartaal;534
4187;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2022 3e kwartaal;502
4188;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2022 4e kwartaal;481
4189;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2022;515
4190;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2023 1e kwartaal;509
4191;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2023 2e kwartaal;481
4192;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2023 3e kwartaal;450
4193;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2023 4e kwartaal;430
4194;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2023;467
4195;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2024 1e kwartaal;457
4196;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2024 2e kwartaal;450
4197;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2024 3e kwartaal;443
4198;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2024 4e kwartaal;434
4199;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Totaal personen;2024;446
4200;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;14
4201;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;12
4202;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;8
4203;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;4
4204;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2021;9
4205;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;4
4206;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;4
4207;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;5
4208;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;5
4209;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2022;5
4210;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;6
4211;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;4
4212;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;3
4213;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;2
4214;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2023;4
4215;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;3
4216;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;4
4217;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;8
4218;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;5
4219;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 15 tot 25 jaar;2024;5
4220;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;9
4221;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;12
4222;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;10
4223;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;9
4224;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2021;10
4225;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;11
4226;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;14
4227;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;11
4228;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;12
4229;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2022;12
4230;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;13
4231;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;10
4232;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;8
4233;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;11
4234;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2023;11
4235;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;12
4236;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;11
4237;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;13
4238;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;13
4239;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 25 tot 35 jaar;2024;12
4240;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;25
4241;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;23
4242;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;27
4243;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;26
4244;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2021;25
4245;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;25
4246;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;21
4247;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;19
4248;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;17
4249;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2022;20
4250;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;20
4251;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;20
4252;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;21
4253;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;19
4254;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2023;20
4255;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;24
4256;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;22
4257;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;20
4258;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;23
4259;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 35 tot 45 jaar;2024;22
4260;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;49
4261;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;53
4262;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;52
4263;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;46
4264;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2021;50
4265;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;51
4266;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;51
4267;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;45
4268;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;46
4269;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2022;48
4270;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;44
4271;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;46
4272;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;45
4273;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;50
4274;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2023;46
4275;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;51
4276;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;48
4277;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;46
4278;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;44
4279;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 45 tot 55 jaar;2024;47
4280;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;85
4281;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;81
4282;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;81
4283;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;86
4284;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2021;83
4285;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;93
4286;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;94
4287;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;90
4288;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;96
4289;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2022;93
4290;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;95
4291;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;93
4292;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;86
4293;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;82
4294;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2023;89
4295;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;79
4296;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;84
4297;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;77
4298;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;83
4299;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 55 tot 65 jaar;2024;81
4300;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;383
4301;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;367
4302;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;347
4303;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;334
4304;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2021;358
4305;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;359
4306;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;350
4307;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;331
4308;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;306
4309;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2022;336
4310;Niet-werkzame bevolking;Gewerkt: 8 jaar of langer geleden;Mannen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;332
