ID;Geslacht;Leeftijdsklassen;Herkomstgroepering;Perioden;TotaleBevolking_1;Werknemers_2;Zelfstandigen_3;PersonenMetEenUitkeringTotaal_4;PersonenMetEenAOUitkering_5;PersonenMetEenWWUitkering_6;PersonenMetEenBijstandsuitkering_7;PersonenMetEenAndereUitkering_8;PersonenMetPensioen_9;TotaleBevolking_10;Werknemers_11;Zelfstandigen_12;PersonenMetEenUitkeringTotaal_13;PersonenMetEenAOUitkering_14;PersonenMetEenWWUitkering_15;PersonenMetEenBijstandsuitkering_16;PersonenMetEenAndereUitkering_17;PersonenMetPensioen_18
5785;Totaal mannen en vrouwen;9;Antillen;2004, vrijdag 24 september;7.9;4.9;0.2;2.5;0.5;0.4;1.5;0.3;0.0;100.0;62.0;3.0;32.0;6.0;5.0;19.0;4.0;
5786;Totaal mannen en vrouwen;9;Antillen;2005, vrijdag 30 september;8.1;5.0;0.3;2.7;0.5;0.4;1.6;0.3;0.0;100.0;62.0;3.0;33.0;6.0;5.0;20.0;4.0;
5787;Totaal mannen en vrouwen;9;Antillen;2006, vrijdag 29 september;8.3;5.3;0.3;2.6;0.4;0.4;1.6;0.5;0.0;100.0;65.0;4.0;32.0;5.0;5.0;19.0;6.0;
5788;Totaal mannen en vrouwen;9;Antillen;2007, vrijdag 28 september;8.5;5.8;0.3;2.4;0.4;0.3;1.4;;0.0;100.0;69.0;4.0;28.0;5.0;3.0;17.0;;
5789;Totaal mannen en vrouwen;9;Antillen;2008, vrijdag 26 september;8.6;6.0;0.4;2.2;0.4;0.2;1.2;;0.0;100.0;69.0;5.0;25.0;5.0;3.0;14.0;;
5790;Totaal mannen en vrouwen;9;Antillen, 1e generatie;1999, vrijdag 24 september;5.5;3.5;0.2;1.8;0.4;0.1;1.1;0.3;0.0;100.0;64.0;3.0;33.0;7.0;2.0;20.0;5.0;
5791;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2000, vrijdag 29 september;6.1;4.0;0.2;1.9;0.4;0.1;1.2;0.3;0.0;100.0;65.0;3.0;31.0;7.0;2.0;20.0;5.0;
5792;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2001, vrijdag 28 september;6.6;4.4;0.2;2.0;0.4;0.1;1.3;0.3;0.0;100.0;66.0;3.0;30.0;6.0;2.0;19.0;5.0;
5793;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2002, vrijdag 27 september;7.1;4.7;0.2;2.1;0.5;0.2;1.3;0.3;0.0;100.0;66.0;3.0;29.0;6.0;2.0;18.0;5.0;
5794;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2003, vrijdag 26 september;7.4;4.7;0.2;2.3;0.5;0.3;1.4;0.3;0.0;100.0;64.0;3.0;31.0;7.0;4.0;19.0;4.0;
5795;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2004, vrijdag 24 september;7.6;4.7;0.2;2.5;0.5;0.4;1.5;0.3;0.0;100.0;62.0;3.0;33.0;6.0;5.0;20.0;4.0;
5796;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2005, vrijdag 30 september;7.7;4.8;0.2;2.6;0.4;0.4;1.6;0.3;0.0;100.0;62.0;3.0;34.0;6.0;5.0;20.0;4.0;
5797;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2006, vrijdag 29 september;7.8;5.0;0.2;2.6;0.4;0.4;1.5;0.4;0.0;100.0;64.0;3.0;33.0;5.0;5.0;20.0;5.0;
5798;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2007, vrijdag 28 september;7.9;5.4;0.3;2.3;0.4;0.3;1.4;;0.0;100.0;68.0;4.0;29.0;5.0;3.0;18.0;;
5799;Totaal mannen en vrouwen;9;Antillen, 1e generatie;2008, vrijdag 26 september;8.0;5.5;0.3;2.1;0.3;0.2;1.2;;0.0;100.0;69.0;4.0;26.0;4.0;3.0;15.0;;
5800;Totaal mannen en vrouwen;9;Antillen, 2e generatie;1999, vrijdag 24 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;66.0;;;;;;;
5801;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2000, vrijdag 29 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;69.0;;;;;;;
5802;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2001, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;71.0;;;;;;;
5803;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2002, vrijdag 27 september;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;65.0;;23.0;;;;;
5804;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2003, vrijdag 26 september;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;66.0;;22.0;;;;;
5805;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2004, vrijdag 24 september;0.4;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;66.0;;20.0;;;;;
5806;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2005, vrijdag 30 september;0.4;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;69.0;;20.0;;;;;
5807;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2006, vrijdag 29 september;0.5;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;70.0;12.0;18.0;;;;;
5808;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2007, vrijdag 28 september;0.6;0.4;0.1;0.1;0.0;0.0;0.0;;0.0;100.0;73.0;12.0;15.0;;;;;
5809;Totaal mannen en vrouwen;9;Antillen, 2e generatie;2008, vrijdag 26 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;;0.0;100.0;72.0;12.0;14.0;7.0;;;;
5810;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;68.0;;;;;;;
5811;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;69.0;;;;;;;
5812;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;70.0;;;;;;;
5813;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.2;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;65.0;;22.0;;;;;
5814;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;67.0;;21.0;;;;;
5815;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.3;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;67.0;;21.0;;;;;
5816;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.4;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0;100.0;70.0;;20.0;;;;;
5817;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.4;0.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;72.0;12.0;18.0;;;;;
5818;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.5;0.4;0.1;0.1;0.0;0.0;0.0;;0.0;100.0;74.0;12.0;16.0;;;;;
5819;Totaal mannen en vrouwen;9;Antillen, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.6;0.4;0.1;0.1;0.0;0.0;0.0;;0.0;100.0;73.0;12.0;14.0;;;;;
5820;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5821;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5822;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5823;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5824;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5825;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5826;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5827;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;
5828;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
5829;Totaal mannen en vrouwen;9;Antillen, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;;;;;;;;
5830;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;1999, vrijdag 24 september;21.7;9.1;2.3;7.3;1.0;0.5;5.3;1.0;0.0;100.0;42.0;11.0;34.0;5.0;2.0;24.0;4.0;
5831;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2000, vrijdag 29 september;24.2;10.8;2.5;7.6;1.2;0.4;5.5;1.0;0.0;100.0;45.0;11.0;32.0;5.0;2.0;23.0;4.0;
5832;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2001, vrijdag 28 september;27.2;12.5;2.8;8.2;1.3;0.4;5.8;1.2;0.0;100.0;46.0;10.0;30.0;5.0;1.0;21.0;4.0;
5833;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2002, vrijdag 27 september;29.9;13.9;3.0;8.8;1.5;0.6;6.1;1.1;0.0;100.0;47.0;10.0;29.0;5.0;2.0;20.0;4.0;
5834;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2003, vrijdag 26 september;32.6;14.9;3.1;10.1;1.7;1.0;6.8;1.3;0.0;100.0;46.0;10.0;31.0;5.0;3.0;21.0;4.0;
5835;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2004, vrijdag 24 september;34.5;15.4;3.1;11.1;1.8;1.5;7.3;1.3;0.0;100.0;45.0;9.0;32.0;5.0;4.0;21.0;4.0;
5836;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2005, vrijdag 30 september;36.8;16.4;3.3;12.1;1.8;1.7;8.0;1.6;0.0;100.0;44.0;9.0;33.0;5.0;5.0;22.0;4.0;
5837;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2006, vrijdag 29 september;37.9;17.6;3.5;12.4;1.7;1.5;8.1;2.0;0.0;100.0;46.0;9.0;33.0;4.0;4.0;21.0;5.0;
5838;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2007, vrijdag 28 september;39.6;19.6;3.9;11.8;1.6;1.1;8.0;;0.0;100.0;49.0;10.0;30.0;4.0;3.0;20.0;;
5839;Totaal mannen en vrouwen;9;Overige niet-westerse allochtonen;2008, vrijdag 26 september;41.8;21.2;4.2;12.0;1.6;1.0;8.2;;0.0;100.0;51.0;10.0;29.0;4.0;2.0;19.0;;
5840;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;1999, vrijdag 24 september;21.0;8.6;2.2;7.2;0.9;0.5;5.3;0.9;0.0;100.0;41.0;10.0;34.0;5.0;2.0;25.0;4.0;
5841;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2000, vrijdag 29 september;23.5;10.3;2.4;7.5;1.1;0.4;5.4;1.0;0.0;100.0;44.0;10.0;32.0;5.0;2.0;23.0;4.0;
5842;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2001, vrijdag 28 september;26.5;12.0;2.7;8.1;1.3;0.4;5.8;1.2;0.0;100.0;45.0;10.0;31.0;5.0;1.0;22.0;4.0;
5843;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2002, vrijdag 27 september;29.2;13.4;2.9;8.7;1.5;0.6;6.1;1.1;0.0;100.0;46.0;10.0;30.0;5.0;2.0;21.0;4.0;
5844;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2003, vrijdag 26 september;31.8;14.3;3.0;9.9;1.6;1.0;6.8;1.3;0.0;100.0;45.0;10.0;31.0;5.0;3.0;21.0;4.0;
5845;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2004, vrijdag 24 september;33.7;14.8;3.0;10.9;1.7;1.4;7.3;1.3;0.0;100.0;44.0;9.0;32.0;5.0;4.0;22.0;4.0;
5846;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2005, vrijdag 30 september;35.9;15.8;3.2;11.9;1.7;1.7;8.0;1.5;0.0;100.0;44.0;9.0;33.0;5.0;5.0;22.0;4.0;
5847;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2006, vrijdag 29 september;37.0;17.0;3.4;12.2;1.6;1.5;8.1;1.9;0.0;100.0;46.0;9.0;33.0;4.0;4.0;22.0;5.0;
5848;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2007, vrijdag 28 september;38.7;18.9;3.7;11.7;1.5;1.1;7.9;;0.0;100.0;49.0;10.0;30.0;4.0;3.0;21.0;;
5849;Totaal mannen en vrouwen;9;Overig niet-westers, 1e generatie;2008, vrijdag 26 september;40.8;20.5;4.0;11.8;1.6;0.9;8.1;;0.0;100.0;50.0;10.0;29.0;4.0;2.0;20.0;;
5850;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;1999, vrijdag 24 september;0.7;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;63.0;14.0;16.0;;;;;
5851;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2000, vrijdag 29 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;66.0;13.0;16.0;8.0;;;;
5852;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2001, vrijdag 28 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;68.0;14.0;17.0;8.0;;;;
5853;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2002, vrijdag 27 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;69.0;12.0;17.0;9.0;;;;
5854;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2003, vrijdag 26 september;0.8;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;70.0;11.0;19.0;9.0;;;;
5855;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2004, vrijdag 24 september;0.8;0.6;0.1;0.2;0.1;0.0;0.0;0.0;0.0;100.0;69.0;10.0;20.0;10.0;;;;
5856;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2005, vrijdag 30 september;0.9;0.6;0.1;0.2;0.1;0.0;0.0;0.0;0.0;100.0;69.0;11.0;19.0;9.0;;;;
5857;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2006, vrijdag 29 september;0.9;0.6;0.1;0.2;0.1;0.0;0.0;0.0;0.0;100.0;67.0;12.0;18.0;9.0;;;;
5858;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2007, vrijdag 28 september;0.9;0.6;0.1;0.1;0.1;0.0;0.0;;0.0;100.0;69.0;14.0;16.0;8.0;;;;
5859;Totaal mannen en vrouwen;9;Overig niet-westers, 2e generatie;2008, vrijdag 26 september;1.0;0.7;0.1;0.1;0.1;0.0;0.0;;0.0;100.0;71.0;14.0;15.0;7.0;;;;
5860;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;0.6;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;63.0;14.0;16.0;;;;;
5861;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;0.6;0.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;100.0;66.0;13.0;16.0;;;;;
5862;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;0.6;0.4;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;67.0;14.0;17.0;8.0;;;;
5863;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;0.6;0.4;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;69.0;12.0;17.0;9.0;;;;
5864;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;0.6;0.4;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;70.0;12.0;20.0;9.0;;;;
5865;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;68.0;11.0;20.0;10.0;;;;
5866;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;67.0;11.0;20.0;10.0;;;;
5867;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.7;0.5;0.1;0.1;0.1;0.0;0.0;0.0;0.0;100.0;66.0;12.0;19.0;10.0;;;;
5868;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.8;0.5;0.1;0.1;0.1;0.0;0.0;;0.0;100.0;67.0;14.0;17.0;8.0;;;;
5869;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.8;0.6;0.1;0.1;0.1;0.0;0.0;;0.0;100.0;69.0;14.0;16.0;7.0;;;;
5870;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;58.0;;;;;;;
5871;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;65.0;;;;;;;
5872;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;68.0;;;;;;;
5873;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;66.0;;;;;;;
5874;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;69.0;;;;;;;
5875;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;72.0;;;;;;;
5876;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;74.0;;;;;;;
5877;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;72.0;;;;;;;
5878;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;74.0;;;;;;;
5879;Totaal mannen en vrouwen;9;Ov. niet-west. 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.2;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;100.0;76.0;;;;;;;
5880;Totaal mannen en vrouwen;45 tot 55 jaar;0;1999, vrijdag 24 september;2271.6;1403.4;223.4;471.8;261.0;37.7;96.6;127.7;0.0;100.0;62.0;10.0;21.0;11.0;2.0;4.0;6.0;
5881;Totaal mannen en vrouwen;45 tot 55 jaar;0;2000, vrijdag 29 september;2308.6;1460.6;229.1;464.6;266.7;29.7;92.2;129.5;0.0;100.0;63.0;10.0;20.0;12.0;1.0;4.0;6.0;
5882;Totaal mannen en vrouwen;45 tot 55 jaar;0;2001, vrijdag 28 september;2307.5;1495.2;228.5;456.5;267.9;25.0;88.0;132.4;0.0;100.0;65.0;10.0;20.0;12.0;1.0;4.0;6.0;
5883;Totaal mannen en vrouwen;45 tot 55 jaar;0;2002, vrijdag 27 september;2293.6;1514.1;223.6;449.8;264.7;30.0;85.3;131.2;0.0;100.0;66.0;10.0;20.0;12.0;1.0;4.0;6.0;
5884;Totaal mannen en vrouwen;45 tot 55 jaar;0;2003, vrijdag 26 september;2294.1;1525.0;221.4;456.1;257.1;45.3;87.3;135.2;0.0;100.0;66.0;10.0;20.0;11.0;2.0;4.0;6.0;
5885;Totaal mannen en vrouwen;45 tot 55 jaar;0;2004, vrijdag 24 september;2311.1;1537.6;216.3;462.5;249.9;59.2;89.4;138.4;0.0;100.0;67.0;9.0;20.0;11.0;3.0;4.0;6.0;
5886;Totaal mannen en vrouwen;45 tot 55 jaar;0;2005, vrijdag 30 september;2333.8;1563.3;222.1;463.7;235.9;66.4;92.1;152.7;0.0;100.0;67.0;10.0;20.0;10.0;3.0;4.0;7.0;
5887;Totaal mannen en vrouwen;45 tot 55 jaar;0;2006, vrijdag 29 september;2360.7;1604.3;232.6;450.1;218.2;62.0;91.1;154.1;0.0;100.0;68.0;10.0;19.0;9.0;3.0;4.0;7.0;
5888;Totaal mannen en vrouwen;45 tot 55 jaar;0;2007, vrijdag 28 september;2388.9;1664.3;244.3;418.0;206.8;45.0;88.8;;0.0;100.0;70.0;10.0;17.0;9.0;2.0;4.0;;
5889;Totaal mannen en vrouwen;45 tot 55 jaar;0;2008, vrijdag 26 september;2421.2;1703.7;255.0;405.1;200.8;35.9;86.9;;0.0;100.0;70.0;11.0;17.0;8.0;1.0;4.0;;
5890;Totaal mannen en vrouwen;45 tot 55 jaar;1;1999, vrijdag 24 september;1929.1;1218.7;198.6;370.8;217.5;30.3;58.0;106.0;0.0;100.0;63.0;10.0;19.0;11.0;2.0;3.0;5.0;
5891;Totaal mannen en vrouwen;45 tot 55 jaar;1;2000, vrijdag 29 september;1953.5;1263.7;202.8;363.6;222.0;23.6;53.7;107.4;0.0;100.0;65.0;10.0;19.0;11.0;1.0;3.0;5.0;
5892;Totaal mannen en vrouwen;45 tot 55 jaar;1;2001, vrijdag 28 september;1941.8;1289.2;201.2;355.0;222.2;19.7;49.6;109.2;0.0;100.0;66.0;10.0;18.0;11.0;1.0;3.0;6.0;
5893;Totaal mannen en vrouwen;45 tot 55 jaar;1;2002, vrijdag 27 september;1922.6;1304.0;196.4;347.4;218.7;23.0;46.5;108.5;0.0;100.0;68.0;10.0;18.0;11.0;1.0;2.0;6.0;
5894;Totaal mannen en vrouwen;45 tot 55 jaar;1;2003, vrijdag 26 september;1917.5;1314.0;194.1;349.2;211.8;34.4;46.5;111.6;0.0;100.0;69.0;10.0;18.0;11.0;2.0;2.0;6.0;
5895;Totaal mannen en vrouwen;45 tot 55 jaar;1;2004, vrijdag 24 september;1927.5;1326.0;189.5;351.1;205.1;44.7;46.6;114.5;0.0;100.0;69.0;10.0;18.0;11.0;2.0;2.0;6.0;
5896;Totaal mannen en vrouwen;45 tot 55 jaar;1;2005, vrijdag 30 september;1941.4;1346.9;194.0;348.9;192.9;49.9;47.2;126.1;0.0;100.0;69.0;10.0;18.0;10.0;3.0;2.0;6.0;
5897;Totaal mannen en vrouwen;45 tot 55 jaar;1;2006, vrijdag 29 september;1959.9;1379.0;203.0;335.7;177.7;46.5;45.8;126.3;0.0;100.0;70.0;10.0;17.0;9.0;2.0;2.0;6.0;
5898;Totaal mannen en vrouwen;45 tot 55 jaar;1;2007, vrijdag 28 september;1976.4;1423.8;211.8;308.0;167.1;33.5;43.7;;0.0;100.0;72.0;11.0;16.0;8.0;2.0;2.0;;
5899;Totaal mannen en vrouwen;45 tot 55 jaar;1;2008, vrijdag 26 september;1994.5;1452.0;220.0;295.4;161.0;26.3;41.1;;0.0;100.0;73.0;11.0;15.0;8.0;1.0;2.0;;
5900;Totaal mannen en vrouwen;45 tot 55 jaar;2;1999, vrijdag 24 september;342.5;184.8;24.8;101.0;43.5;7.4;38.6;21.7;0.0;100.0;54.0;7.0;29.0;13.0;2.0;11.0;6.0;
5901;Totaal mannen en vrouwen;45 tot 55 jaar;2;2000, vrijdag 29 september;355.1;196.9;26.3;100.9;44.7;6.0;38.4;22.1;0.0;100.0;55.0;7.0;28.0;13.0;2.0;11.0;6.0;
5902;Totaal mannen en vrouwen;45 tot 55 jaar;2;2001, vrijdag 28 september;365.7;206.0;27.3;101.5;45.6;5.4;38.4;23.2;0.0;100.0;56.0;7.0;28.0;12.0;1.0;11.0;6.0;
5903;Totaal mannen en vrouwen;45 tot 55 jaar;2;2002, vrijdag 27 september;370.9;210.1;27.2;102.4;45.9;7.0;38.7;22.8;0.0;100.0;57.0;7.0;28.0;12.0;2.0;10.0;6.0;
5904;Totaal mannen en vrouwen;45 tot 55 jaar;2;2003, vrijdag 26 september;376.7;211.0;27.3;107.0;45.3;10.8;40.8;23.6;0.0;100.0;56.0;7.0;28.0;12.0;3.0;11.0;6.0;
5905;Totaal mannen en vrouwen;45 tot 55 jaar;2;2004, vrijdag 24 september;383.6;211.6;26.9;111.4;44.8;14.5;42.8;23.9;0.0;100.0;55.0;7.0;29.0;12.0;4.0;11.0;6.0;
5906;Totaal mannen en vrouwen;45 tot 55 jaar;2;2005, vrijdag 30 september;392.4;216.3;28.0;114.8;43.0;16.5;44.9;26.6;0.0;100.0;55.0;7.0;29.0;11.0;4.0;11.0;7.0;
5907;Totaal mannen en vrouwen;45 tot 55 jaar;2;2006, vrijdag 29 september;400.8;225.2;29.7;114.5;40.5;15.5;45.3;27.8;0.0;100.0;56.0;7.0;29.0;10.0;4.0;11.0;7.0;
5908;Totaal mannen en vrouwen;45 tot 55 jaar;2;2007, vrijdag 28 september;412.4;240.5;32.5;110.0;39.7;11.5;45.1;;0.0;100.0;58.0;8.0;27.0;10.0;3.0;11.0;;
