ID;TotaalHerkomstgroeperingen;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
2333;Marokko;18 tot 25 jaar;Totaal mannen en vrouwen;2004;46.9;21.5;33.5;13.7;22.8;23.2;57.1;19.7;72.0;19.2;8.8;46.4;21.8;33.9;14.0;23.2;22.2;57.5;20.3;71.5;19.5;9.0
2334;Marokko;18 tot 25 jaar;Totaal mannen en vrouwen;2005;44.9;21.1;34.1;11.8;22.3;22.4;59.6;17.9;72.8;21.2;6.0;44.2;21.5;34.5;12.2;22.8;21.3;60.1;18.6;72.0;21.8;6.2
2335;Marokko;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;46.0;19.1;35.0;13.7;20.0;22.7;59.2;18.1;74.4;19.2;6.4;45.7;19.3;35.3;13.9;20.3;21.8;59.7;18.5;74.0;19.5;6.6
2336;Marokko;18 tot 25 jaar;Mannen;1999;45.5;22.2;35.3;15.6;21.8;15.5;61.1;23.4;70.8;20.1;9.1;45.5;22.2;35.3;15.6;21.8;15.5;61.1;23.4;70.8;20.1;9.1
2337;Marokko;18 tot 25 jaar;Mannen;2000;42.0;24.3;38.1;15.7;20.0;16.5;60.7;22.7;70.4;21.2;8.4;42.0;24.3;38.1;15.7;20.0;16.5;60.7;22.7;70.4;21.2;8.4
2338;Marokko;18 tot 25 jaar;Mannen;2001;44.5;23.2;35.9;14.1;20.0;16.8;58.7;24.5;71.3;21.3;7.3;44.5;23.2;35.9;14.1;20.0;16.8;58.7;24.5;71.3;21.3;7.3
2339;Marokko;18 tot 25 jaar;Mannen;2002;43.3;24.6;36.9;15.2;21.6;16.1;61.1;22.7;69.2;21.9;8.9;43.3;24.6;36.9;15.2;21.6;16.1;61.1;22.7;69.2;21.9;8.9
2340;Marokko;18 tot 25 jaar;Mannen;2003;44.2;23.7;35.3;15.1;21.5;18.2;60.8;21.0;69.9;21.8;8.3;44.2;23.7;35.3;15.1;21.5;18.2;60.8;21.0;69.9;21.8;8.3
2341;Marokko;18 tot 25 jaar;Mannen;2004;44.8;22.7;35.0;14.9;24.4;19.1;58.9;22.1;69.9;20.4;9.8;44.8;22.7;35.0;14.9;24.4;19.1;58.9;22.1;69.9;20.4;9.8
2342;Marokko;18 tot 25 jaar;Mannen;2005;41.9;23.0;35.8;13.2;24.6;17.7;61.6;20.7;69.4;23.8;6.8;41.9;23.0;35.8;13.2;24.6;17.7;61.6;20.7;69.4;23.8;6.8
2343;Marokko;18 tot 25 jaar;Mannen;2006*;44.5;20.3;36.0;14.5;21.3;18.4;61.5;20.1;72.5;20.5;7.0;44.5;20.3;36.0;14.5;21.3;18.4;61.5;20.1;72.5;20.5;7.0
2344;Marokko;18 tot 25 jaar;Vrouwen;1999;71.1;9.2;18.3;;;64.8;33.8;;93.0;;;71.1;9.2;18.3;;;64.8;33.8;;93.0;;
2345;Marokko;18 tot 25 jaar;Vrouwen;2000;71.3;8.4;18.9;;7.0;66.4;32.9;;90.2;7.7;;71.3;8.4;18.9;;7.0;66.4;32.9;;90.2;7.7;
2346;Marokko;18 tot 25 jaar;Vrouwen;2001;72.0;8.9;11.3;6.5;;64.3;35.7;;95.8;;;72.0;8.9;11.3;6.5;;64.3;35.7;;95.8;;
2347;Marokko;18 tot 25 jaar;Vrouwen;2002;75.4;8.4;15.6;;;58.1;41.3;;93.3;5.6;;75.4;8.4;15.6;;;58.1;41.3;;93.3;5.6;
2348;Marokko;18 tot 25 jaar;Vrouwen;2003;70.5;10.1;16.9;6.8;6.3;57.0;42.5;;91.3;6.8;;70.5;10.1;16.9;6.8;6.3;57.0;42.5;;91.3;6.8;
2349;Marokko;18 tot 25 jaar;Vrouwen;2004;62.7;12.7;22.5;4.9;10.8;53.4;44.1;;87.7;10.8;;62.7;12.7;22.5;4.9;10.8;53.4;44.1;;87.7;10.8;
2350;Marokko;18 tot 25 jaar;Vrouwen;2005;63.2;9.3;23.5;;7.8;51.5;47.5;;93.6;5.4;;63.2;9.3;23.5;;7.8;51.5;47.5;;93.6;5.4;
2351;Marokko;18 tot 25 jaar;Vrouwen;2006*;57.9;9.9;27.6;7.2;9.9;55.9;41.4;;89.5;8.6;;57.9;9.9;27.6;7.2;9.9;55.9;41.4;;89.5;8.6;
2352;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;1999;36.1;17.4;30.5;25.8;19.9;24.2;45.2;30.7;76.4;18.1;5.5;36.8;17.2;30.2;25.4;19.7;24.8;45.0;30.1;76.7;17.9;5.4
2353;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2000;34.4;16.7;31.9;25.0;20.7;27.2;44.4;28.4;76.8;18.3;4.8;35.0;16.6;31.6;24.7;20.5;28.0;44.2;27.9;77.0;18.2;4.8
2354;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2001;32.3;17.8;31.4;25.3;20.1;23.5;46.3;30.2;79.2;15.6;5.2;32.9;17.7;31.2;25.0;19.9;24.2;46.1;29.7;79.4;15.5;5.1
2355;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2002;33.7;17.7;32.9;24.8;21.3;23.9;45.9;30.2;76.8;17.0;6.2;34.2;17.6;32.7;24.6;21.2;24.5;45.8;29.8;77.0;16.9;6.1
2356;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2003;31.4;15.9;36.4;23.6;21.6;24.9;45.9;29.2;78.2;15.7;6.1;31.9;15.8;36.2;23.5;21.4;25.5;45.7;28.8;78.4;15.6;6.0
2357;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2004;30.9;16.6;38.4;21.6;22.4;22.3;48.2;29.5;76.9;17.5;5.6;31.1;16.6;38.3;21.4;22.3;22.8;48.1;29.1;77.1;17.4;5.6
2358;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2005;29.9;16.5;39.3;21.8;21.8;23.7;46.0;30.3;77.6;16.7;5.7;30.1;16.4;39.2;21.7;21.7;24.1;45.9;30.0;77.8;16.6;5.6
2359;Marokko;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;31.1;14.8;38.4;20.1;20.4;22.9;45.8;31.3;80.4;15.2;4.4;31.3;14.7;38.3;20.1;20.3;23.2;45.7;31.1;80.5;15.1;4.4
2360;Marokko;25 tot 45 jaar;Mannen;1999;32.6;18.4;32.0;27.7;21.1;20.7;45.9;33.4;74.9;19.2;5.9;32.6;18.4;32.0;27.7;21.1;20.7;45.9;33.4;74.9;19.2;5.9
2361;Marokko;25 tot 45 jaar;Mannen;2000;31.1;17.4;33.3;26.7;21.7;23.3;45.7;31.0;75.8;19.0;5.3;31.1;17.4;33.3;26.7;21.7;23.3;45.7;31.0;75.8;19.0;5.3
2362;Marokko;25 tot 45 jaar;Mannen;2001;29.0;18.6;32.5;27.2;21.4;19.4;47.5;33.1;78.0;16.3;5.7;29.0;18.6;32.5;27.2;21.4;19.4;47.5;33.1;78.0;16.3;5.7
2363;Marokko;25 tot 45 jaar;Mannen;2002;31.1;18.1;34.5;26.2;22.4;20.4;46.5;33.1;75.4;18.0;6.6;31.1;18.1;34.5;26.2;22.4;20.4;46.5;33.1;75.4;18.0;6.6
2364;Marokko;25 tot 45 jaar;Mannen;2003;28.4;16.6;37.9;25.0;22.8;20.6;47.4;32.0;76.9;16.5;6.5;28.4;16.6;37.9;25.0;22.8;20.6;47.4;32.0;76.9;16.5;6.5
2365;Marokko;25 tot 45 jaar;Mannen;2004;28.8;17.3;39.4;22.7;23.5;18.6;49.4;32.0;75.8;18.2;6.1;28.8;17.3;39.4;22.7;23.5;18.6;49.4;32.0;75.8;18.2;6.1
2366;Marokko;25 tot 45 jaar;Mannen;2005;28.0;17.1;40.6;22.8;23.2;19.7;47.1;33.3;76.0;17.9;6.2;28.0;17.1;40.6;22.8;23.2;19.7;47.1;33.3;76.0;17.9;6.2
2367;Marokko;25 tot 45 jaar;Mannen;2006*;28.5;15.5;39.6;21.5;22.0;18.3;46.6;35.1;78.8;16.3;4.9;28.5;15.5;39.6;21.5;22.0;18.3;46.6;35.1;78.8;16.3;4.9
2368;Marokko;25 tot 45 jaar;Vrouwen;1999;72.5;7.3;15.4;6.1;7.7;59.5;37.7;;92.3;6.5;;72.5;7.3;15.4;6.1;7.7;59.5;37.7;;92.3;6.5;
2369;Marokko;25 tot 45 jaar;Vrouwen;2000;66.8;10.0;17.5;8.6;10.7;65.4;31.8;;87.1;12.1;;66.8;10.0;17.5;8.6;10.7;65.4;31.8;;87.1;12.1;
2370;Marokko;25 tot 45 jaar;Vrouwen;2001;62.5;10.5;21.3;7.6;8.3;61.3;35.2;3.5;90.2;9.5;;62.5;10.5;21.3;7.6;8.3;61.3;35.2;3.5;90.2;9.5;
2371;Marokko;25 tot 45 jaar;Vrouwen;2002;59.2;13.4;17.6;11.6;11.0;57.7;39.9;;89.9;7.7;;59.2;13.4;17.6;11.6;11.0;57.7;39.9;;89.9;7.7;
2372;Marokko;25 tot 45 jaar;Vrouwen;2003;60.7;9.3;21.6;10.5;9.8;65.8;31.4;2.8;90.0;8.2;;60.7;9.3;21.6;10.5;9.8;65.8;31.4;2.8;90.0;8.2;
2373;Marokko;25 tot 45 jaar;Vrouwen;2004;52.2;10.1;28.4;10.3;11.6;59.9;36.7;3.4;88.6;10.3;;52.2;10.1;28.4;10.3;11.6;59.9;36.7;3.4;88.6;10.3;
2374;Marokko;25 tot 45 jaar;Vrouwen;2005;47.2;11.3;27.7;12.9;9.4;60.1;36.9;3.1;92.7;6.1;;47.2;11.3;27.7;12.9;9.4;60.1;36.9;3.1;92.7;6.1;
2375;Marokko;25 tot 45 jaar;Vrouwen;2006*;51.4;9.0;29.4;10.0;8.8;58.4;39.4;2.2;92.4;6.5;;51.4;9.0;29.4;10.0;8.8;58.4;39.4;2.2;92.4;6.5;
2376;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;1999;27.9;15.9;24.9;26.9;14.4;46.8;42.8;10.4;91.0;8.0;;30.8;15.7;24.3;25.1;14.3;48.0;42.1;10.0;90.8;8.3;
2377;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2000;31.5;14.1;32.5;22.2;16.1;52.1;38.3;9.6;85.2;13.2;;34.6;13.6;31.3;20.8;15.8;52.9;37.9;9.2;85.4;13.1;
2378;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2001;29.0;12.1;42.0;19.1;12.7;44.3;45.5;10.2;88.9;7.6;3.5;30.8;12.2;41.2;18.2;12.2;44.3;46.0;9.8;89.2;7.4;3.5
2379;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2002;30.1;10.3;36.5;21.4;17.8;42.1;45.4;12.5;85.5;12.8;;31.1;10.2;36.2;20.9;17.7;42.7;45.2;12.0;85.5;13.0;
2380;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2003;25.6;11.8;38.1;20.4;16.6;45.7;43.3;10.9;90.2;7.7;2.2;26.8;11.7;38.0;19.7;16.3;46.7;42.7;10.6;90.1;7.8;2.2
2381;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2004;25.6;14.0;33.8;21.7;18.5;42.7;44.0;13.3;88.1;10.2;;27.1;14.2;33.1;21.2;18.0;43.6;43.6;12.8;88.1;10.3;
2382;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2005;30.5;11.7;39.2;16.0;16.7;44.7;41.5;13.8;88.0;10.2;1.8;31.5;11.6;38.8;15.5;16.6;45.2;41.4;13.5;87.9;10.3;1.7
2383;Marokko;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;30.6;10.7;40.6;15.6;15.6;38.8;44.5;16.7;88.5;10.1;1.4;31.2;10.6;40.3;15.4;15.2;39.5;44.3;16.2;88.8;9.8;1.3
2384;Marokko;45 tot 80 jaar;Mannen;1999;22.6;16.4;26.0;29.9;14.7;44.6;44.1;11.3;91.5;7.3;;22.6;16.4;26.0;29.9;14.7;44.6;44.1;11.3;91.5;7.3;
2385;Marokko;45 tot 80 jaar;Mannen;2000;25.6;15.2;34.7;24.9;16.6;50.5;39.0;10.5;84.8;13.4;;25.6;15.2;34.7;24.9;16.6;50.5;39.0;10.5;84.8;13.4;
2386;Marokko;45 tot 80 jaar;Mannen;2001;25.0;11.8;43.9;21.1;13.9;44.3;44.6;11.1;88.2;8.2;3.6;25.0;11.8;43.9;21.1;13.9;44.3;44.6;11.1;88.2;8.2;3.6
2387;Marokko;45 tot 80 jaar;Mannen;2002;27.7;10.6;37.1;22.7;18.1;40.5;45.8;13.7;85.7;12.5;;27.7;10.6;37.1;22.7;18.1;40.5;45.8;13.7;85.7;12.5;
2388;Marokko;45 tot 80 jaar;Mannen;2003;22.5;12.1;38.3;22.0;17.5;43.2;44.9;11.9;90.4;7.4;;22.5;12.1;38.3;22.0;17.5;43.2;44.9;11.9;90.4;7.4;
2389;Marokko;45 tot 80 jaar;Mannen;2004;21.3;13.7;35.9;23.3;19.8;40.2;45.2;14.6;88.0;10.0;;21.3;13.7;35.9;23.3;19.8;40.2;45.2;14.6;88.0;10.0;
2390;Marokko;45 tot 80 jaar;Mannen;2005;27.3;11.8;40.4;17.6;17.1;43.5;41.8;14.7;88.2;9.8;2.0;27.3;11.8;40.4;17.6;17.1;43.5;41.8;14.7;88.2;9.8;2.0
2391;Marokko;45 tot 80 jaar;Mannen;2006*;28.7;11.0;41.6;16.3;16.7;36.5;45.1;18.3;87.4;11.0;1.6;28.7;11.0;41.6;16.3;16.7;36.5;45.1;18.3;87.4;11.0;1.6
2392;Marokko;45 tot 80 jaar;Vrouwen;1999;66.7;;;;;62.5;;;87.5;;;66.7;;;;;62.5;;;87.5;;
2393;Marokko;45 tot 80 jaar;Vrouwen;2000;79.4;;;;;64.7;32.4;;88.2;;;79.4;;;;;64.7;32.4;;88.2;;
2394;Marokko;45 tot 80 jaar;Vrouwen;2001;61.8;;;;;44.1;52.9;;94.1;;;61.8;;;;;44.1;52.9;;94.1;;
2395;Marokko;45 tot 80 jaar;Vrouwen;2002;50.0;;31.6;;;55.3;42.1;;84.2;;;50.0;;31.6;;;55.3;42.1;;84.2;;
2396;Marokko;45 tot 80 jaar;Vrouwen;2003;50.0;;36.5;;;65.4;30.8;;88.5;;;50.0;;36.5;;;65.4;30.8;;88.5;;
2397;Marokko;45 tot 80 jaar;Vrouwen;2004;58.3;16.7;18.3;;;61.7;35.0;;88.3;;;58.3;16.7;18.3;;;61.7;35.0;;88.3;;
2398;Marokko;45 tot 80 jaar;Vrouwen;2005;56.7;;29.9;;;55.2;38.8;;86.6;;;56.7;;29.9;;;55.2;38.8;;86.6;;
2399;Marokko;45 tot 80 jaar;Vrouwen;2006*;44.7;;32.9;;;55.3;40.0;;96.5;;;44.7;;32.9;;;55.3;40.0;;96.5;;
2400;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;1999;43.4;19.1;32.8;19.1;18.8;24.7;50.2;25.1;74.8;18.5;6.7;45.4;18.9;33.0;17.5;17.6;27.1;49.4;23.5;75.1;18.4;6.5
2401;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2000;40.5;19.2;34.1;19.3;18.5;27.8;48.4;23.8;75.4;18.8;5.8;42.9;19.3;34.3;17.4;17.1;30.6;47.4;22.0;75.7;18.6;5.7
2402;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2001;39.3;19.3;33.5;19.2;18.0;25.8;48.9;25.2;77.4;17.0;5.6;41.9;19.5;34.7;16.7;16.4;28.7;48.5;22.9;77.3;17.1;5.6
2403;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2002;39.6;19.1;34.2;19.7;19.6;25.5;49.3;25.2;75.5;18.0;6.4;42.5;19.1;35.0;17.2;18.0;28.2;49.1;22.7;75.6;18.3;6.2
2404;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2003;37.5;17.9;35.7;19.3;19.7;27.3;49.0;23.8;77.1;16.7;6.2;41.0;18.6;35.9;16.6;17.9;30.7;48.8;20.5;76.9;17.0;6.0
2405;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2004;36.7;18.1;36.8;18.3;21.3;25.5;49.8;24.7;76.2;17.6;6.2;41.2;19.1;36.3;15.5;19.4;29.3;49.3;21.4;76.1;17.7;6.2
2406;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2005;35.2;17.7;38.1;17.7;20.4;26.7;48.2;25.1;77.4;17.2;5.5;40.1;19.2;37.7;14.0;18.2;30.4;47.9;21.7;77.2;17.3;5.4
2407;Marokko;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;36.1;16.0;37.8;17.3;19.2;25.7;48.1;26.3;79.4;15.7;4.8;42.2;18.2;37.2;13.8;17.2;29.3;48.3;22.4;77.9;16.5;5.6
2408;Marokko;12 tot 80 jaar;Mannen;1999;40.8;20.1;34.1;20.4;19.9;21.1;51.7;27.2;73.3;19.5;7.2;42.5;20.1;34.5;19.0;18.8;23.1;51.1;25.8;73.5;19.4;7.1
2409;Marokko;12 tot 80 jaar;Mannen;2000;37.6;20.2;35.7;20.7;19.4;24.0;50.0;26.0;74.0;19.7;6.3;39.7;20.4;36.2;18.9;18.1;26.4;49.3;24.3;74.1;19.7;6.2
2410;Marokko;12 tot 80 jaar;Mannen;2001;36.3;20.2;35.0;20.7;19.4;21.8;50.4;27.8;75.8;18.0;6.2;38.8;20.4;36.3;18.3;17.9;24.6;50.0;25.4;75.5;18.3;6.2
2411;Marokko;12 tot 80 jaar;Mannen;2002;36.8;20.0;35.9;21.0;20.8;21.9;50.4;27.7;73.8;19.2;7.0;39.8;20.2;36.7;18.4;19.2;24.6;50.3;25.2;73.7;19.5;6.8
2412;Marokko;12 tot 80 jaar;Mannen;2003;34.5;18.8;37.4;20.6;21.1;23.1;50.7;26.2;75.5;17.8;6.7;38.1;19.6;37.5;17.8;19.3;26.3;50.9;22.7;75.2;18.1;6.6
2413;Marokko;12 tot 80 jaar;Mannen;2004;34.4;18.9;38.0;19.4;22.5;21.9;51.0;27.1;74.9;18.3;6.7;39.0;19.9;37.5;16.6;20.7;25.6;50.7;23.7;74.7;18.5;6.9
2414;Marokko;12 tot 80 jaar;Mannen;2005;32.9;18.6;39.4;18.9;21.8;22.8;49.3;27.9;75.6;18.4;6.0;37.8;20.2;38.8;15.2;19.5;26.6;49.1;24.3;75.6;18.4;6.0
2415;Marokko;12 tot 80 jaar;Mannen;2006*;34.0;16.9;38.8;18.3;20.6;21.5;49.2;29.3;77.8;17.0;5.3;40.9;19.3;37.9;14.6;18.5;25.4;49.7;24.9;76.0;18.0;6.1
2416;Marokko;12 tot 80 jaar;Vrouwen;1999;72.1;8.3;18.6;4.8;6.8;63.0;34.5;2.5;90.9;7.9;;71.9;8.6;19.5;4.3;7.4;63.6;33.7;2.7;89.8;9.1;
2417;Marokko;12 tot 80 jaar;Vrouwen;2000;69.1;10.0;18.4;6.3;8.9;65.5;32.0;2.5;88.6;10.0;;70.1;10.2;18.4;4.9;8.8;65.3;31.9;2.8;88.8;9.9;
2418;Marokko;12 tot 80 jaar;Vrouwen;2001;65.8;11.2;20.3;6.0;6.1;61.2;35.9;3.0;91.2;8.1;;65.3;12.5;22.9;4.8;5.1;59.5;36.8;3.7;90.4;8.4;
2419;Marokko;12 tot 80 jaar;Vrouwen;2002;64.7;11.0;18.8;7.9;8.5;57.5;39.9;2.6;90.8;7.6;1.6;64.1;10.2;21.2;7.1;8.3;57.0;39.5;3.5;90.4;8.4;1.2
2420;Marokko;12 tot 80 jaar;Vrouwen;2003;63.5;10.0;21.5;8.3;8.1;63.5;34.1;2.4;90.3;8.0;1.7;62.9;10.5;23.3;7.0;7.5;64.6;32.5;2.9;90.2;8.4;1.5
2421;Marokko;12 tot 80 jaar;Vrouwen;2004;57.1;11.5;26.4;7.9;10.4;58.4;38.5;3.1;88.0;10.8;;59.3;12.2;26.8;6.7;9.0;59.2;37.7;3.1;87.6;11.3;
2422;Marokko;12 tot 80 jaar;Vrouwen;2005;53.7;11.0;27.5;8.4;8.9;57.8;39.6;2.6;91.5;7.5;;56.6;11.7;29.4;5.8;8.4;58.7;38.6;2.7;89.1;9.9;
2423;Marokko;12 tot 80 jaar;Vrouwen;2006*;52.2;9.4;30.0;9.0;8.3;58.1;39.1;2.7;92.4;6.3;1.3;52.0;10.2;31.8;7.6;6.9;59.5;37.1;3.4;93.2;5.0;1.8
2424;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;1999;52.0;21.0;35.7;11.6;17.9;23.6;56.0;20.4;71.9;19.8;8.4;54.8;20.9;36.7;9.7;16.4;26.1;54.2;19.7;71.5;20.3;8.3
2425;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2000;49.4;23.0;37.1;11.7;15.9;25.4;54.7;19.9;72.2;20.2;7.6;52.2;23.2;37.5;9.8;14.2;28.0;52.6;19.5;72.2;20.3;7.6
2426;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2001;50.5;22.2;35.2;10.7;15.8;26.5;53.1;20.4;73.3;20.1;6.5;52.4;22.7;36.5;9.0;14.1;29.4;51.2;19.4;72.8;20.6;6.6
2427;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2002;50.5;22.7;35.8;11.2;17.1;25.3;55.4;19.3;72.0;20.4;7.6;52.9;22.6;36.8;9.4;15.2;28.3;53.0;18.7;71.9;20.8;7.3
2428;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2003;50.7;22.5;34.1;11.4;17.0;27.8;55.6;16.6;72.4;20.3;7.2;53.1;23.0;35.1;9.4;15.1;31.3;53.4;15.3;72.2;20.7;7.1
2429;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2004;50.7;22.0;34.5;11.0;19.7;27.8;54.1;18.1;72.2;19.5;8.3;53.5;22.5;35.5;8.9;17.4;31.1;51.8;17.1;72.1;19.9;8.0
2430;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2005;48.3;22.4;35.1;9.3;18.6;27.6;55.0;17.4;73.5;20.4;6.2;50.8;23.6;36.1;7.3;15.8;31.4;51.3;17.3;73.7;20.0;6.4
2431;Marokko;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;50.5;21.3;35.1;10.9;17.5;27.2;55.2;17.6;73.4;19.4;7.2;54.7;23.6;35.3;8.2;15.2;31.0;51.6;17.4;72.3;19.8;7.9
2432;Marokko;12 tot 25 jaar;Mannen;1999;50.3;22.0;36.8;12.3;19.0;19.9;58.1;22.0;70.3;20.7;9.0;53.2;21.9;37.7;10.3;17.4;22.5;56.3;21.2;70.1;21.1;8.9
2433;Marokko;12 tot 25 jaar;Mannen;2000;47.3;24.3;38.8;12.4;16.9;21.4;56.9;21.7;70.4;21.5;8.2;50.5;24.2;39.2;10.5;15.1;24.3;54.6;21.1;70.3;21.6;8.0
2434;Marokko;12 tot 25 jaar;Mannen;2001;48.1;23.5;37.3;11.4;17.2;22.0;55.4;22.6;71.0;21.8;7.3;50.4;23.8;38.1;9.8;15.5;25.3;53.4;21.3;70.8;22.0;7.2
2435;Marokko;12 tot 25 jaar;Mannen;2002;47.5;24.5;37.9;12.3;18.7;21.3;57.4;21.3;69.4;22.2;8.4;50.5;24.4;38.6;10.3;16.6;25.0;54.7;20.3;69.5;22.4;8.1
2436;Marokko;12 tot 25 jaar;Mannen;2003;48.1;24.0;36.2;12.2;18.6;23.5;57.9;18.6;69.9;22.1;8.0;51.1;24.3;36.9;10.1;16.4;27.5;55.7;16.8;69.9;22.3;7.8
2437;Marokko;12 tot 25 jaar;Mannen;2004;48.9;23.3;35.7;12.0;21.1;24.1;55.7;20.2;70.2;20.6;9.2;52.1;23.7;36.2;9.7;18.6;28.0;53.2;18.8;70.4;20.8;8.8
2438;Marokko;12 tot 25 jaar;Mannen;2005;45.9;24.2;36.4;10.3;20.4;23.3;56.7;20.0;70.7;22.3;7.0;49.1;25.2;36.9;8.1;17.1;27.6;52.9;19.5;71.8;21.2;7.1
2439;Marokko;12 tot 25 jaar;Mannen;2006*;49.7;22.6;35.7;11.5;18.7;23.2;57.4;19.4;71.3;21.0;7.7;54.5;24.8;35.5;8.7;16.3;27.6;53.6;18.8;70.2;21.4;8.4
2440;Marokko;12 tot 25 jaar;Vrouwen;1999;72.3;8.9;22.5;;5.2;67.1;31.0;;89.7;8.9;;73.0;8.8;25.2;;5.3;68.6;29.2;;87.6;11.0;
2441;Marokko;12 tot 25 jaar;Vrouwen;2000;70.6;10.7;20.1;;6.1;65.9;32.2;;90.7;7.0;;70.0;12.3;20.9;;5.5;65.5;31.8;;91.0;6.6;
2442;Marokko;12 tot 25 jaar;Vrouwen;2001;70.3;11.7;18.4;4.3;3.9;63.3;34.4;;92.2;7.0;;69.1;13.7;23.4;2.7;2.9;62.6;33.4;;89.6;9.1;
2443;Marokko;12 tot 25 jaar;Vrouwen;2002;74.5;8.1;18.6;;4.0;57.5;39.7;;93.1;6.1;;73.6;7.8;21.4;;3.2;56.9;38.2;;93.0;6.5;
2444;Marokko;12 tot 25 jaar;Vrouwen;2003;70.2;11.0;18.4;5.1;5.5;59.9;38.6;;91.2;7.4;;69.9;12.0;20.0;3.4;4.7;63.1;34.3;;91.0;8.0;
2445;Marokko;12 tot 25 jaar;Vrouwen;2004;64.0;12.5;25.4;3.8;9.1;55.3;42.0;;87.1;11.4;;65.5;12.2;28.7;2.5;7.1;57.5;39.6;;86.4;12.0;
2446;Marokko;12 tot 25 jaar;Vrouwen;2005;63.3;10.7;26.7;;7.0;54.8;44.1;;90.7;8.1;;63.5;12.5;30.5;;6.1;58.8;39.9;;87.3;11.5;
2447;Marokko;12 tot 25 jaar;Vrouwen;2006*;57.3;10.9;30.2;5.7;7.8;58.9;38.0;;90.6;6.8;;56.4;12.4;33.8;3.6;4.9;63.0;33.2;;92.2;4.3;
2448;Nederlandse Antillen en Aruba;12 tot 18 jaar;Totaal mannen en vrouwen;1999;53.5;21.7;44.2;2.5;10.1;46.3;41.5;12.2;74.7;19.4;5.9;53.4;21.7;44.2;2.5;10.1;46.2;41.5;12.2;74.7;19.4;5.9
2449;Nederlandse Antillen en Aruba;12 tot 18 jaar;Totaal mannen en vrouwen;2000;52.3;22.3;49.0;2.4;9.1;46.6;41.1;12.4;73.3;19.9;6.8;52.3;22.3;49.0;2.4;9.1;46.5;41.1;12.4;73.2;19.9;6.9
2450;Nederlandse Antillen en Aruba;12 tot 18 jaar;Totaal mannen en vrouwen;2001;56.7;22.1;41.1;;8.0;48.9;42.8;8.3;76.8;17.9;5.3;56.7;22.2;41.1;;8.0;48.8;42.8;8.4;76.7;17.9;5.3
2451;Nederlandse Antillen en Aruba;12 tot 18 jaar;Totaal mannen en vrouwen;2002;55.9;20.6;38.8;1.8;11.8;49.7;39.6;10.7;76.5;18.5;5.0;55.9;20.6;38.8;1.8;11.9;49.6;39.6;10.7;76.5;18.5;5.0
2452;Nederlandse Antillen en Aruba;12 tot 18 jaar;Totaal mannen en vrouwen;2003;51.8;28.5;35.6;2.4;10.3;43.8;46.7;9.6;75.9;19.8;4.3;51.8;28.5;35.5;2.4;10.2;43.8;46.6;9.6;75.9;19.8;4.3
