ID;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
6472;Buitenland totaal;Liesveld;31 december 1998;;;;;;;;
6473;Buitenland totaal;Liesveld;31 december 2000;;;;;;;;
6474;Buitenland totaal;Liesveld;30 september 2004;;;;;;;;
6475;Buitenland totaal;Liesveld;30 september 2005;;;;;;;;
6476;Buitenland totaal;Limmen;31 december 1998;;;;;;;;
6477;Buitenland totaal;Limmen;31 december 2000;;;;;;;;
6478;Buitenland totaal;Limmen;30 september 2004;0.0;;;;;;;0.0
6479;Buitenland totaal;Limmen;30 september 2005;0.0;;;;;;;0.0
6480;Buitenland totaal;Lingewaal;31 december 1998;;;;;;;;
6481;Buitenland totaal;Lingewaal;31 december 2000;;;;;;;;
6482;Buitenland totaal;Lingewaal;30 september 2004;;;;;;;;
6483;Buitenland totaal;Lingewaal;30 september 2005;;;;;;;;
6484;Buitenland totaal;Lingewaard;31 december 1998;0.0;;;;;;;0.0
6485;Buitenland totaal;Lingewaard;31 december 2000;0.0;;;;;;;0.0
6486;Buitenland totaal;Lingewaard;30 september 2004;0.1;;0.1;;0.1;;0.1;
6487;Buitenland totaal;Lingewaard;30 september 2005;0.1;;0.1;;0.1;;0.1;
6488;Buitenland totaal;Lisse;31 december 1998;;;;;;;;
6489;Buitenland totaal;Lisse;31 december 2000;0.1;;0.1;;0.1;;0.1;
6490;Buitenland totaal;Lisse;30 september 2004;0.1;;0.1;;0.1;;0.1;
6491;Buitenland totaal;Lisse;30 september 2005;0.1;;0.1;;0.1;;0.1;
6492;Buitenland totaal;Lith;31 december 1998;;;;;;;;
6493;Buitenland totaal;Lith;31 december 2000;;;;;;;;
6494;Buitenland totaal;Lith;30 september 2004;;;;;;;;
6495;Buitenland totaal;Lith;30 september 2005;;;;;;;;
6496;Buitenland totaal;Littenseradiel;31 december 1998;0.0;;;;;;;0.0
6497;Buitenland totaal;Littenseradiel;31 december 2000;;;;;;;;
6498;Buitenland totaal;Littenseradiel;30 september 2004;;;;;;;;
6499;Buitenland totaal;Littenseradiel;30 september 2005;;;;;;;;
6500;Buitenland totaal;Lochem;31 december 1998;;;;;;;;
6501;Buitenland totaal;Lochem;31 december 2000;;;;;;;;
6502;Buitenland totaal;Lochem;30 september 2004;0.2;;0.2;;0.2;;0.2;
6503;Buitenland totaal;Lochem;30 september 2005;0.7;;0.7;;0.7;;0.7;
6504;Buitenland totaal;Loenen;31 december 1998;;;;;;;;
6505;Buitenland totaal;Loenen;31 december 2000;;;;;;;;
6506;Buitenland totaal;Loenen;30 september 2004;;;;;;;;
6507;Buitenland totaal;Loenen;30 september 2005;;;;;;;;
6508;Buitenland totaal;Loon op Zand;31 december 1998;;;;;;;;
6509;Buitenland totaal;Loon op Zand;31 december 2000;;;;;;;;
6510;Buitenland totaal;Loon op Zand;30 september 2004;;;;;;;;
6511;Buitenland totaal;Loon op Zand;30 september 2005;0.1;;0.1;;0.1;;0.1;
6512;Buitenland totaal;Loosdrecht;31 december 1998;;;;;;;;
6513;Buitenland totaal;Loosdrecht;31 december 2000;;;;;;;;
6514;Buitenland totaal;Loosdrecht;30 september 2004;0.0;;;;;;;0.0
6515;Buitenland totaal;Loosdrecht;30 september 2005;0.0;;;;;;;0.0
6516;Buitenland totaal;Lopik;31 december 1998;;;;;;;;
6517;Buitenland totaal;Lopik;31 december 2000;;;;;;;;
6518;Buitenland totaal;Lopik;30 september 2004;;;;;;;;
6519;Buitenland totaal;Lopik;30 september 2005;;;;;;;;
6520;Buitenland totaal;Loppersum;31 december 1998;;;;;;;;
6521;Buitenland totaal;Loppersum;31 december 2000;;;;;;;;
6522;Buitenland totaal;Loppersum;30 september 2004;;;;;;;;
6523;Buitenland totaal;Loppersum;30 september 2005;;;;;;;;
6524;Buitenland totaal;Losser;31 december 1998;;;;;;;;
6525;Buitenland totaal;Losser;31 december 2000;;;;;;;;
6526;Buitenland totaal;Losser;30 september 2004;0.3;;0.3;;0.3;;0.3;
6527;Buitenland totaal;Losser;30 september 2005;0.3;;0.3;;0.3;;0.3;
6528;Buitenland totaal;Maarn;31 december 1998;;;;;;;;
6529;Buitenland totaal;Maarn;31 december 2000;;;;;;;;
6530;Buitenland totaal;Maarn;30 september 2004;;;;;;;;
6531;Buitenland totaal;Maarn;30 september 2005;;;;;;;;
6532;Buitenland totaal;Maarssen;31 december 1998;;;;;;;;
6533;Buitenland totaal;Maarssen;31 december 2000;0.2;;0.2;;0.2;;0.2;
6534;Buitenland totaal;Maarssen;30 september 2004;0.3;;0.3;;0.3;;0.3;
6535;Buitenland totaal;Maarssen;30 september 2005;0.2;;0.2;;0.2;;0.2;
6536;Buitenland totaal;Maartensdijk;31 december 1998;;;;;;;;
6537;Buitenland totaal;Maartensdijk;31 december 2000;;;;;;;;
6538;Buitenland totaal;Maartensdijk;30 september 2004;0.0;;;;;;;0.0
6539;Buitenland totaal;Maartensdijk;30 september 2005;0.0;;;;;;;0.0
6540;Buitenland totaal;Maasbracht;31 december 1998;;;;;;;;
6541;Buitenland totaal;Maasbracht;31 december 2000;0.1;;0.1;;0.1;;0.1;
6542;Buitenland totaal;Maasbracht;30 september 2004;0.1;;0.1;;0.1;;0.1;
6543;Buitenland totaal;Maasbracht;30 september 2005;0.1;;0.1;;0.1;;0.1;
6544;Buitenland totaal;Maasbree;31 december 1998;;;;;;;;
6545;Buitenland totaal;Maasbree;31 december 2000;;;;;;;;
6546;Buitenland totaal;Maasbree;30 september 2004;0.2;;0.2;;0.2;;0.2;
6547;Buitenland totaal;Maasbree;30 september 2005;0.2;;0.2;;0.2;;0.2;
6548;Buitenland totaal;Maasdonk;31 december 1998;;;;;;;;
6549;Buitenland totaal;Maasdonk;31 december 2000;;;;;;;;
6550;Buitenland totaal;Maasdonk;30 september 2004;0.1;;0.1;;0.1;;0.1;
6551;Buitenland totaal;Maasdonk;30 september 2005;0.1;;0.1;;0.1;;0.1;
6552;Buitenland totaal;Maasdriel;31 december 1998;;;;;;;;
6553;Buitenland totaal;Maasdriel;31 december 2000;0.1;;0.1;;0.1;;0.1;
6554;Buitenland totaal;Maasdriel;30 september 2004;0.2;;0.2;;0.2;;0.2;
6555;Buitenland totaal;Maasdriel;30 september 2005;0.2;;0.2;;0.2;;0.2;
6556;Buitenland totaal;Maasland;31 december 1998;;;;;;;;
6557;Buitenland totaal;Maasland;31 december 2000;;;;;;;;
6558;Buitenland totaal;Maasland;30 september 2004;0.0;;;;;;;0.0
6559;Buitenland totaal;Maasland;30 september 2005;0.0;;;;;;;0.0
6560;Buitenland totaal;Maassluis;31 december 1998;;;;;;;;
6561;Buitenland totaal;Maassluis;31 december 2000;0.1;;0.1;;0.1;;0.1;
6562;Buitenland totaal;Maassluis;30 september 2004;0.3;;0.3;;0.3;;0.3;
6563;Buitenland totaal;Maassluis;30 september 2005;0.4;;0.4;;0.4;;0.4;
6564;Buitenland totaal;Maastricht (GM);31 december 1998;;;;;;;;
6565;Buitenland totaal;Maastricht (GM);31 december 2000;4.5;;4.5;;4.5;;4.5;
6566;Buitenland totaal;Maastricht (GM);30 september 2004;7.2;;7.2;;7.2;;7.2;
6567;Buitenland totaal;Maastricht (GM);30 september 2005;7.1;;7.1;;7.1;;7.1;
6568;Buitenland totaal;Made;31 december 1998;;;;;;;;
6569;Buitenland totaal;Made;31 december 2000;0.0;;;;;;;0.0
6570;Buitenland totaal;Made;30 september 2004;0.0;;;;;;;0.0
6571;Buitenland totaal;Made;30 september 2005;0.0;;;;;;;0.0
6572;Buitenland totaal;Margraten;31 december 1998;;;;;;;;
6573;Buitenland totaal;Margraten;31 december 2000;0.1;;0.1;;0.1;;0.1;
6574;Buitenland totaal;Margraten;30 september 2004;0.1;;0.1;;0.1;;0.1;
6575;Buitenland totaal;Margraten;30 september 2005;0.2;;0.2;;0.2;;0.2;
6576;Buitenland totaal;Markelo;31 december 1998;;;;;;;;
6577;Buitenland totaal;Markelo;31 december 2000;;;;;;;;
6578;Buitenland totaal;Markelo;30 september 2004;0.0;;;;;;;0.0
6579;Buitenland totaal;Markelo;30 september 2005;0.0;;;;;;;0.0
6580;Buitenland totaal;De Marne;31 december 1998;;;;;;;;
6581;Buitenland totaal;De Marne;31 december 2000;;;;;;;;
6582;Buitenland totaal;De Marne;30 september 2004;;;;;;;;
6583;Buitenland totaal;De Marne;30 september 2005;;;;;;;;
6584;Buitenland totaal;Marum;31 december 1998;0.0;;;;;;;0.0
6585;Buitenland totaal;Marum;31 december 2000;;;;;;;;
6586;Buitenland totaal;Marum;30 september 2004;;;;;;;;
6587;Buitenland totaal;Marum;30 september 2005;;;;;;;;
6588;Buitenland totaal;Maurik;31 december 1998;;;;;;;;
6589;Buitenland totaal;Maurik;31 december 2000;0.0;;;;;;;0.0
6590;Buitenland totaal;Maurik;30 september 2004;0.0;;;;;;;0.0
6591;Buitenland totaal;Maurik;30 september 2005;0.0;;;;;;;0.0
6592;Buitenland totaal;Medemblik;31 december 1998;;;;;;;;
6593;Buitenland totaal;Medemblik;31 december 2000;;;;;;;;
6594;Buitenland totaal;Medemblik;30 september 2004;;;;;;;;
6595;Buitenland totaal;Medemblik;30 september 2005;;;;;;;;
6596;Buitenland totaal;Meerlo-Wanssum;31 december 1998;;;;;;;;
6597;Buitenland totaal;Meerlo-Wanssum;31 december 2000;0.1;;0.1;;0.1;;0.1;
6598;Buitenland totaal;Meerlo-Wanssum;30 september 2004;0.1;;0.1;;0.1;;0.1;
6599;Buitenland totaal;Meerlo-Wanssum;30 september 2005;0.1;;0.1;;0.1;;0.1;
6600;Buitenland totaal;Meerssen;31 december 1998;;;;;;;;
6601;Buitenland totaal;Meerssen;31 december 2000;0.1;;0.1;;0.1;;0.1;
6602;Buitenland totaal;Meerssen;30 september 2004;0.2;;0.2;;0.2;;0.2;
6603;Buitenland totaal;Meerssen;30 september 2005;0.2;;0.2;;0.2;;0.2;
6604;Buitenland totaal;Meijel;31 december 1998;;;;;;;;
6605;Buitenland totaal;Meijel;31 december 2000;;;;;;;;
6606;Buitenland totaal;Meijel;30 september 2004;;;;;;;;
6607;Buitenland totaal;Meijel;30 september 2005;;;;;;;;
6608;Buitenland totaal;Menaldumadeel;31 december 1998;;;;;;;;
6609;Buitenland totaal;Menaldumadeel;31 december 2000;;;;;;;;
6610;Buitenland totaal;Menaldumadeel;30 september 2004;0.1;;0.1;;0.1;;0.1;
6611;Buitenland totaal;Menaldumadeel;30 september 2005;;;;;;;;
6612;Buitenland totaal;Menterwolde;31 december 1998;;;;;;;;
6613;Buitenland totaal;Menterwolde;31 december 2000;;;;;;;;
6614;Buitenland totaal;Menterwolde;30 september 2004;;;;;;;;
6615;Buitenland totaal;Menterwolde;30 september 2005;;;;;;;;
6616;Buitenland totaal;Meppel;31 december 1998;;;;;;;;
6617;Buitenland totaal;Meppel;31 december 2000;;;;;;;;
6618;Buitenland totaal;Meppel;30 september 2004;0.1;;0.1;;0.1;;0.1;
6619;Buitenland totaal;Meppel;30 september 2005;0.1;;0.1;;0.1;;0.1;
6620;Buitenland totaal;Middelburg;31 december 1998;;;;;;;;
6621;Buitenland totaal;Middelburg;31 december 2000;0.1;;0.1;;0.1;;0.1;
6622;Buitenland totaal;Middelburg;30 september 2004;0.2;;0.2;;0.2;;0.2;
6623;Buitenland totaal;Middelburg;30 september 2005;0.2;;0.2;;0.2;;0.2;
6624;Buitenland totaal;Middelharnis;31 december 1998;;;;;;;;
6625;Buitenland totaal;Middelharnis;31 december 2000;;;;;;;;
6626;Buitenland totaal;Middelharnis;30 september 2004;;;;;;;;
6627;Buitenland totaal;Middelharnis;30 september 2005;;;;;;;;
6628;Buitenland totaal;Midden Delfland;31 december 1998;0.0;;;;;;;0.0
6629;Buitenland totaal;Midden Delfland;31 december 2000;0.0;;;;;;;0.0
6630;Buitenland totaal;Midden Delfland;30 september 2004;0.1;;0.1;;0.1;;0.1;
6631;Buitenland totaal;Midden Delfland;30 september 2005;0.1;;0.1;;0.1;;0.1;
6632;Buitenland totaal;Midden-Drenthe;31 december 1998;0.0;;;;;;;0.0
6633;Buitenland totaal;Midden-Drenthe;31 december 2000;;;;;;;;
6634;Buitenland totaal;Midden-Drenthe;30 september 2004;0.1;;0.1;;0.1;;0.1;
6635;Buitenland totaal;Midden-Drenthe;30 september 2005;0.1;;0.1;;0.1;;0.1;
6636;Buitenland totaal;Middenveld;31 december 1998;;;;;;;;
6637;Buitenland totaal;Middenveld;31 december 2000;0.0;;;;;;;0.0
6638;Buitenland totaal;Middenveld;30 september 2004;0.0;;;;;;;0.0
6639;Buitenland totaal;Middenveld;30 september 2005;0.0;;;;;;;0.0
6640;Buitenland totaal;Mierlo;31 december 1998;;;;;;;;
6641;Buitenland totaal;Mierlo;31 december 2000;;;;;;;;
6642;Buitenland totaal;Mierlo;30 september 2004;0.0;;;;;;;0.0
6643;Buitenland totaal;Mierlo;30 september 2005;0.0;;;;;;;0.0
6644;Buitenland totaal;Mill en Sint Hubert;31 december 1998;;;;;;;;
6645;Buitenland totaal;Mill en Sint Hubert;31 december 2000;;;;;;;;
6646;Buitenland totaal;Mill en Sint Hubert;30 september 2004;;;;;;;;
6647;Buitenland totaal;Mill en Sint Hubert;30 september 2005;;;;;;;;
6648;Buitenland totaal;Millingen aan de Rijn;31 december 1998;;;;;;;;
6649;Buitenland totaal;Millingen aan de Rijn;31 december 2000;;;;;;;;
6650;Buitenland totaal;Millingen aan de Rijn;30 september 2004;;;;;;;;
6651;Buitenland totaal;Millingen aan de Rijn;30 september 2005;;;;;;;;
6652;Buitenland totaal;Moerdijk;31 december 1998;0.0;;;;;;;0.0
6653;Buitenland totaal;Moerdijk;31 december 2000;0.2;;0.2;;0.2;;0.2;
6654;Buitenland totaal;Moerdijk;30 september 2004;0.5;;0.5;;0.5;;0.5;
6655;Buitenland totaal;Moerdijk;30 september 2005;0.5;;0.5;;0.5;;0.5;
6656;Buitenland totaal;Monster;31 december 1998;;;;;;;;
6657;Buitenland totaal;Monster;31 december 2000;0.1;;0.1;;0.1;;0.1;
6658;Buitenland totaal;Monster;30 september 2004;0.0;;;;;;;0.0
6659;Buitenland totaal;Monster;30 september 2005;0.0;;;;;;;0.0
6660;Buitenland totaal;Montferland;31 december 1998;0.0;;;;;;;0.0
6661;Buitenland totaal;Montferland;31 december 2000;0.0;;;;;;;0.0
6662;Buitenland totaal;Montferland;30 september 2004;0.0;;;;;;;0.0
6663;Buitenland totaal;Montferland;30 september 2005;0.5;;0.5;;0.5;;0.5;
6664;Buitenland totaal;Montfoort;31 december 1998;;;;;;;;
6665;Buitenland totaal;Montfoort;31 december 2000;0.1;;0.1;;0.1;;0.1;
6666;Buitenland totaal;Montfoort;30 september 2004;;;;;;;;
6667;Buitenland totaal;Montfoort;30 september 2005;;;;;;;;
6668;Buitenland totaal;Mook en Middelaar;31 december 1998;;;;;;;;
6669;Buitenland totaal;Mook en Middelaar;31 december 2000;;;;;;;;
6670;Buitenland totaal;Mook en Middelaar;30 september 2004;;;;;;;;
6671;Buitenland totaal;Mook en Middelaar;30 september 2005;;;;;;;;
6672;Buitenland totaal;Moordrecht;31 december 1998;;;;;;;;
6673;Buitenland totaal;Moordrecht;31 december 2000;;;;;;;;
6674;Buitenland totaal;Moordrecht;30 september 2004;;;;;;;;
6675;Buitenland totaal;Moordrecht;30 september 2005;;;;;;;;
6676;Buitenland totaal;Muiden;31 december 1998;;;;;;;;
6677;Buitenland totaal;Muiden;31 december 2000;;;;;;;;
6678;Buitenland totaal;Muiden;30 september 2004;;;;;;;;
6679;Buitenland totaal;Muiden;30 september 2005;0.1;;0.1;;0.1;;0.1;
6680;Buitenland totaal;Naaldwijk;31 december 1998;;;;;;;;
6681;Buitenland totaal;Naaldwijk;31 december 2000;0.1;;0.1;;0.1;;0.1;
6682;Buitenland totaal;Naaldwijk;30 september 2004;0.0;;;;;;;0.0
6683;Buitenland totaal;Naaldwijk;30 september 2005;0.0;;;;;;;0.0
6684;Buitenland totaal;Naarden;31 december 1998;;;;;;;;
6685;Buitenland totaal;Naarden;31 december 2000;0.1;;0.1;;0.1;;0.1;
6686;Buitenland totaal;Naarden;30 september 2004;0.2;;0.2;;0.2;;0.2;
6687;Buitenland totaal;Naarden;30 september 2005;0.2;;0.2;;0.2;;0.2;
6688;Buitenland totaal;Neder-Betuwe;31 december 1998;0.0;;;;;;;0.0
6689;Buitenland totaal;Neder-Betuwe;31 december 2000;0.0;;;;;;;0.0
6690;Buitenland totaal;Neder-Betuwe;30 september 2004;0.2;;0.2;;0.2;;0.2;
6691;Buitenland totaal;Neder-Betuwe;30 september 2005;0.3;;0.3;;0.3;;0.3;
6692;Buitenland totaal;Nederhorst den Berg;31 december 1998;;;;;;;;
6693;Buitenland totaal;Nederhorst den Berg;31 december 2000;;;;;;;;
6694;Buitenland totaal;Nederhorst den Berg;30 september 2004;0.0;;;;;;;0.0
6695;Buitenland totaal;Nederhorst den Berg;30 september 2005;0.0;;;;;;;0.0
6696;Buitenland totaal;Nederlek;31 december 1998;;;;;;;;
6697;Buitenland totaal;Nederlek;31 december 2000;;;;;;;;
6698;Buitenland totaal;Nederlek;30 september 2004;;;;;;;;
6699;Buitenland totaal;Nederlek;30 september 2005;;;;;;;;
6700;Buitenland totaal;Nederweert;31 december 1998;;;;;;;;
6701;Buitenland totaal;Nederweert;31 december 2000;0.1;;0.1;;0.1;;0.1;
6702;Buitenland totaal;Nederweert;30 september 2004;0.2;;0.2;;0.2;;0.2;
6703;Buitenland totaal;Nederweert;30 september 2005;0.2;;0.2;;0.2;;0.2;
6704;Buitenland totaal;Neede;31 december 1998;;;;;;;;
6705;Buitenland totaal;Neede;31 december 2000;;;;;;;;
6706;Buitenland totaal;Neede;30 september 2004;0.1;;0.1;;0.1;;0.1;
6707;Buitenland totaal;Neede;30 september 2005;0.0;;;;;;;0.0
6708;Buitenland totaal;Neerijnen;31 december 1998;;;;;;;;
6709;Buitenland totaal;Neerijnen;31 december 2000;;;;;;;;
6710;Buitenland totaal;Neerijnen;30 september 2004;0.2;;0.2;;0.2;;0.2;
6711;Buitenland totaal;Neerijnen;30 september 2005;0.5;;0.5;;0.5;;0.5;
6712;Buitenland totaal;Niedorp;31 december 1998;0.0;;;;;;;0.0
6713;Buitenland totaal;Niedorp;31 december 2000;;;;;;;;
6714;Buitenland totaal;Niedorp;30 september 2004;0.1;;0.1;;0.1;;0.1;
6715;Buitenland totaal;Niedorp;30 september 2005;0.1;;0.1;;0.1;;0.1;
6716;Buitenland totaal;Nieuw-Lekkerland;31 december 1998;0.0;;;;;;;0.0
6717;Buitenland totaal;Nieuw-Lekkerland;31 december 2000;;;;;;;;
6718;Buitenland totaal;Nieuw-Lekkerland;30 september 2004;;;;;;;;
6719;Buitenland totaal;Nieuw-Lekkerland;30 september 2005;;;;;;;;
6720;Buitenland totaal;Nieuwegein;31 december 1998;;;;;;;;
6721;Buitenland totaal;Nieuwegein;31 december 2000;0.2;;0.2;;0.2;;0.2;
6722;Buitenland totaal;Nieuwegein;30 september 2004;0.6;;0.6;;0.6;;0.6;
6723;Buitenland totaal;Nieuwegein;30 september 2005;0.7;;0.7;;0.7;;0.7;
6724;Buitenland totaal;Nieuwerkerk aan den IJssel;31 december 1998;;;;;;;;
6725;Buitenland totaal;Nieuwerkerk aan den IJssel;31 december 2000;0.1;;0.1;;0.1;;0.1;
6726;Buitenland totaal;Nieuwerkerk aan den IJssel;30 september 2004;0.1;;0.1;;0.1;;0.1;
6727;Buitenland totaal;Nieuwerkerk aan den IJssel;30 september 2005;0.1;;0.1;;0.1;;0.1;
6728;Buitenland totaal;Nieuwkoop;31 december 1998;;;;;;;;
6729;Buitenland totaal;Nieuwkoop;31 december 2000;;;;;;;;
6730;Buitenland totaal;Nieuwkoop;30 september 2004;;;;;;;;
6731;Buitenland totaal;Nieuwkoop;30 september 2005;;;;;;;;
6732;Buitenland totaal;Nieuwleusen;31 december 1998;;;;;;;;
6733;Buitenland totaal;Nieuwleusen;31 december 2000;;;;;;;;
6734;Buitenland totaal;Nieuwleusen;30 september 2004;0.0;;;;;;;0.0
6735;Buitenland totaal;Nieuwleusen;30 september 2005;0.0;;;;;;;0.0
6736;Buitenland totaal;Nijefurd;31 december 1998;;;;;;;;
6737;Buitenland totaal;Nijefurd;31 december 2000;;;;;;;;
6738;Buitenland totaal;Nijefurd;30 september 2004;;;;;;;;
6739;Buitenland totaal;Nijefurd;30 september 2005;;;;;;;;
6740;Buitenland totaal;Nijkerk;31 december 1998;;;;;;;;
6741;Buitenland totaal;Nijkerk;31 december 2000;;;;;;;;
6742;Buitenland totaal;Nijkerk;30 september 2004;0.3;;0.3;;0.3;;0.3;
6743;Buitenland totaal;Nijkerk;30 september 2005;0.3;;0.3;;0.3;;0.3;
6744;Buitenland totaal;Nijmegen (GM);31 december 1998;;;;;;;;
6745;Buitenland totaal;Nijmegen (GM);31 december 2000;0.7;;0.7;;0.7;;0.7;
6746;Buitenland totaal;Nijmegen (GM);30 september 2004;2.2;;2.2;;2.2;;2.2;
6747;Buitenland totaal;Nijmegen (GM);30 september 2005;2.4;;2.4;;2.4;;2.4;
6748;Buitenland totaal;Noord-Beveland;31 december 1998;;;;;;;;
6749;Buitenland totaal;Noord-Beveland;31 december 2000;;;;;;;;
6750;Buitenland totaal;Noord-Beveland;30 september 2004;;;;;;;;
6751;Buitenland totaal;Noord-Beveland;30 september 2005;;;;;;;;
6752;Buitenland totaal;Noordenveld;31 december 1998;;;;;;;;
6753;Buitenland totaal;Noordenveld;31 december 2000;;;;;;;;
6754;Buitenland totaal;Noordenveld;30 september 2004;;;;;;;;
6755;Buitenland totaal;Noordenveld;30 september 2005;0.1;;0.1;;0.1;;0.1;
6756;Buitenland totaal;Noorder-Koggenland;31 december 1998;;;;;;;;
6757;Buitenland totaal;Noorder-Koggenland;31 december 2000;;;;;;;;
6758;Buitenland totaal;Noorder-Koggenland;30 september 2004;;;;;;;;
6759;Buitenland totaal;Noorder-Koggenland;30 september 2005;;;;;;;;
6760;Buitenland totaal;Noordoostpolder;31 december 1998;;;;;;;;
6761;Buitenland totaal;Noordoostpolder;31 december 2000;0.2;;0.2;;0.2;;0.2;
6762;Buitenland totaal;Noordoostpolder;30 september 2004;0.3;;0.3;;0.3;;0.3;
6763;Buitenland totaal;Noordoostpolder;30 september 2005;0.4;;0.4;;0.4;;0.4;
6764;Buitenland totaal;Noordwijk;31 december 1998;;;;;;;;
6765;Buitenland totaal;Noordwijk;31 december 2000;;;;;;;;
6766;Buitenland totaal;Noordwijk;30 september 2004;0.1;;0.1;;0.1;;0.1;
6767;Buitenland totaal;Noordwijk;30 september 2005;0.1;;0.1;;0.1;;0.1;
6768;Buitenland totaal;Noordwijkerhout;31 december 1998;;;;;;;;
6769;Buitenland totaal;Noordwijkerhout;31 december 2000;0.1;;0.1;;0.1;;0.1;
6770;Buitenland totaal;Noordwijkerhout;30 september 2004;0.7;;0.7;;0.7;;0.7;
6771;Buitenland totaal;Noordwijkerhout;30 september 2005;0.7;;0.7;;0.7;;0.7;
6772;Buitenland totaal;Nootdorp;31 december 1998;;;;;;;;
6773;Buitenland totaal;Nootdorp;31 december 2000;;;;;;;;
6774;Buitenland totaal;Nootdorp;30 september 2004;0.0;;;;;;;0.0
6775;Buitenland totaal;Nootdorp;30 september 2005;0.0;;;;;;;0.0
6776;Buitenland totaal;Nuenen c.a.;31 december 1998;;;;;;;;
6777;Buitenland totaal;Nuenen c.a.;31 december 2000;0.1;;0.1;;0.1;;0.1;
6778;Buitenland totaal;Nuenen c.a.;30 september 2004;0.1;;0.1;;0.1;;0.1;
6779;Buitenland totaal;Nuenen c.a.;30 september 2005;0.3;;0.3;;0.3;;0.3;
6780;Buitenland totaal;Nunspeet;31 december 1998;;;;;;;;
6781;Buitenland totaal;Nunspeet;31 december 2000;;;;;;;;
6782;Buitenland totaal;Nunspeet;30 september 2004;0.1;;0.1;;0.1;;0.1;
6783;Buitenland totaal;Nunspeet;30 september 2005;;;;;;;;
6784;Buitenland totaal;Nuth;31 december 1998;;;;;;;;
6785;Buitenland totaal;Nuth;31 december 2000;0.2;;0.2;;0.2;;0.2;
6786;Buitenland totaal;Nuth;30 september 2004;0.2;;0.2;;0.2;;0.2;
6787;Buitenland totaal;Nuth;30 september 2005;0.2;;0.2;;0.2;;0.2;
6788;Buitenland totaal;Obdam;31 december 1998;0.0;;;;;;;0.0
6789;Buitenland totaal;Obdam;31 december 2000;;;;;;;;
6790;Buitenland totaal;Obdam;30 september 2004;0.2;;0.2;;0.2;;0.2;
6791;Buitenland totaal;Obdam;30 september 2005;0.3;;0.3;;0.3;;0.3;
6792;Buitenland totaal;Oegstgeest;31 december 1998;;;;;;;;
6793;Buitenland totaal;Oegstgeest;31 december 2000;;;;;;;;
6794;Buitenland totaal;Oegstgeest;30 september 2004;;;;;;;;
6795;Buitenland totaal;Oegstgeest;30 september 2005;;;;;;;;
6796;Buitenland totaal;Oirschot;31 december 1998;;;;;;;;
6797;Buitenland totaal;Oirschot;31 december 2000;;;;;;;;
6798;Buitenland totaal;Oirschot;30 september 2004;0.1;;0.1;;0.1;;0.1;
6799;Buitenland totaal;Oirschot;30 september 2005;0.1;;0.1;;0.1;;0.1;
6800;Buitenland totaal;Oisterwijk;31 december 1998;;;;;;;;
6801;Buitenland totaal;Oisterwijk;31 december 2000;0.3;;0.3;;0.3;;0.3;
6802;Buitenland totaal;Oisterwijk;30 september 2004;0.1;;0.1;;0.1;;0.1;
6803;Buitenland totaal;Oisterwijk;30 september 2005;0.2;;0.2;;0.2;;0.2;
6804;Buitenland totaal;Oldebroek;31 december 1998;0.0;;;;;;;0.0
6805;Buitenland totaal;Oldebroek;31 december 2000;;;;;;;;
6806;Buitenland totaal;Oldebroek;30 september 2004;;;;;;;;
6807;Buitenland totaal;Oldebroek;30 september 2005;;;;;;;;
6808;Buitenland totaal;Oldenzaal;31 december 1998;;;;;;;;
6809;Buitenland totaal;Oldenzaal;31 december 2000;0.1;;0.1;;0.1;;0.1;
6810;Buitenland totaal;Oldenzaal;30 september 2004;0.8;;0.8;;0.8;;0.8;
6811;Buitenland totaal;Oldenzaal;30 september 2005;0.5;;0.5;;0.5;;0.5;
6812;Buitenland totaal;Olst;31 december 1998;0.0;;;;;;;0.0
6813;Buitenland totaal;Olst;31 december 2000;0.0;;;;;;;0.0
6814;Buitenland totaal;Olst;30 september 2004;0.0;;;;;;;0.0
6815;Buitenland totaal;Olst;30 september 2005;0.0;;;;;;;0.0
6816;Buitenland totaal;Olst-Wijhe;31 december 1998;0.0;;;;;;;0.0
6817;Buitenland totaal;Olst-Wijhe;31 december 2000;0.0;;;;;;;0.0
6818;Buitenland totaal;Olst-Wijhe;30 september 2004;;;;;;;;
6819;Buitenland totaal;Olst-Wijhe;30 september 2005;;;;;;;;
6820;Buitenland totaal;Ommen;31 december 1998;;;;;;;;
6821;Buitenland totaal;Ommen;31 december 2000;;;;;;;;
6822;Buitenland totaal;Ommen;30 september 2004;;;;;;;;
6823;Buitenland totaal;Ommen;30 september 2005;;;;;;;;
