ID;Inkomensbestanddelen;KenmerkenVanPersonen;Populatie;Perioden;AantalPersonen_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
6468;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1990;91;19.4;57.0;0.6;0.8
6469;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1991;98;20.1;46.0;0.5;0.6
6470;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1992;102;21.0;51.0;0.5;0.6
6471;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1993;102;20.7;72.0;0.7;0.9
6472;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1994;101;20.4;72.0;0.7;0.9
6473;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1995;98;20.7;68.0;0.7;0.9
6474;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1996;96;20.8;81.0;0.8;1.1
6475;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1997;93;20.1;99.0;1.1;1.3
6476;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1998;96;20.4;85.0;0.9;1.1
6477;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;1999;91;19.8;100.0;1.1;1.3
6478;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met inkomen;2000;92;18.5;122.0;1.3;1.4
6479;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1990;89;20.6;54.0;0.6;0.8
6480;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1991;96;21.4;45.0;0.5;0.6
6481;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1992;101;22.4;49.0;0.5;0.6
6482;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1993;99;22.1;71.0;0.7;0.9
6483;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1994;99;22.0;69.0;0.7;0.9
6484;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1995;94;22.1;68.0;0.7;1.0
6485;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1996;96;21.1;81.0;0.8;1.1
6486;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1997;93;20.2;98.0;1.1;1.3
6487;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1998;96;20.6;85.0;0.9;1.1
6488;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;1999;91;20.0;100.0;1.1;1.3
6489;Inkomsten uit eigen woning;Arbeidsongeschikte;Personen met 52 weken inkomen;2000;92;18.7;122.0;1.3;1.4
6490;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1990;136;32.5;137.0;1.0;1.7
6491;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1991;140;33.4;129.0;0.9;1.5
6492;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1992;141;34.2;145.0;1.0;1.7
6493;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1993;143;34.7;180.0;1.3;2.0
6494;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1994;151;35.7;216.0;1.4;2.3
6495;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1995;151;36.5;194.0;1.3;2.2
6496;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1996;151;37.1;208.0;1.4;2.3
6497;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1997;157;38.7;239.0;1.5;2.6
6498;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1998;156;39.3;223.0;1.4;2.6
6499;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1999;158;41.1;237.0;1.5;2.6
6500;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met inkomen;2000;165;40.5;283.0;1.7;2.9
6501;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1990;132;32.9;136.0;1.0;1.7
6502;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1991;136;33.7;124.0;0.9;1.5
6503;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1992;137;34.8;140.0;1.0;1.6
6504;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1993;140;35.3;177.0;1.3;2.0
6505;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1994;147;36.2;209.0;1.4;2.3
6506;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1995;148;36.9;191.0;1.3;2.2
6507;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1996;149;37.6;206.0;1.4;2.3
6508;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1997;155;39.3;237.0;1.5;2.6
6509;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1998;155;40.0;223.0;1.4;2.6
6510;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1999;156;41.7;234.0;1.5;2.6
6511;Inkomsten uit eigen woning;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;2000;163;41.0;280.0;1.7;2.8
6512;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1990;327;19.5;654.0;2.0;3.2
6513;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1991;344;20.1;665.0;1.9;3.0
6514;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1992;363;20.8;780.0;2.1;3.3
6515;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1993;370;20.9;857.0;2.3;3.5
6516;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1994;383;21.3;1000.0;2.6;4.1
6517;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1995;409;22.2;1038.0;2.5;4.0
6518;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1996;419;22.3;1151.0;2.7;4.3
6519;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1997;432;22.7;1187.0;2.7;4.2
6520;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1998;450;23.4;1280.0;2.8;4.3
6521;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1999;464;23.9;1402.0;3.0;4.5
6522;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;2000;477;24.2;1679.0;3.5;5.1
6523;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1990;321;19.6;644.0;2.0;3.2
6524;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1991;340;20.3;657.0;1.9;3.0
6525;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1992;360;21.0;773.0;2.1;3.3
6526;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1993;366;21.0;846.0;2.3;3.5
6527;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1994;380;21.5;989.0;2.6;4.0
6528;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1995;408;22.5;1036.0;2.5;4.1
6529;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1996;418;22.6;1147.0;2.7;4.3
6530;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1997;431;23.0;1186.0;2.7;4.2
6531;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1998;449;23.6;1277.0;2.8;4.3
6532;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1999;463;24.2;1398.0;3.0;4.5
6533;Inkomsten uit eigen woning;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;2000;476;24.5;1674.0;3.5;5.1
6534;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1990;30;4.4;14.0;0.5;0.2
6535;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1991;32;4.6;10.0;0.3;0.1
6536;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1992;42;5.8;17.0;0.4;0.2
6537;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1993;50;6.3;15.0;0.3;0.2
6538;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1994;64;7.5;29.0;0.5;0.3
6539;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1995;66;7.8;25.0;0.4;0.3
6540;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1996;66;8.0;27.0;0.4;0.3
6541;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1997;61;8.1;35.0;0.6;0.4
6542;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1998;52;7.9;35.0;0.7;0.4
6543;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;1999;45;7.6;47.0;1.0;0.6
6544;Inkomsten uit eigen woning;Bijstandontvanger;Personen met inkomen;2000;42;7.7;41.0;1.0;0.6
6545;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1990;28;5.0;13.0;0.5;0.2
6546;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1991;30;5.2;9.0;0.3;0.1
6547;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1992;40;6.7;17.0;0.4;0.2
6548;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1993;46;7.1;15.0;0.3;0.2
6549;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1994;57;8.3;27.0;0.5;0.3
6550;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1995;55;8.0;20.0;0.4;0.2
6551;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1996;56;8.6;25.0;0.5;0.3
6552;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1997;53;8.5;35.0;0.7;0.4
6553;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1998;46;8.3;31.0;0.7;0.4
6554;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;1999;40;8.1;43.0;1.1;0.6
6555;Inkomsten uit eigen woning;Bijstandontvanger;Personen met 52 weken inkomen;2000;36;7.9;34.0;0.9;0.5
6556;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1990;11;3.4;14.0;1.3;0.8
6557;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1991;11;3.8;13.0;1.2;1.0
6558;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1992;11;4.0;24.0;2.2;1.8
6559;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1993;14;4.4;24.0;1.8;1.5
6560;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1994;14;4.3;22.0;1.6;1.4
6561;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1995;25;9.7;16.0;0.7;1.2
6562;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1996;19;8.3;17.0;0.9;1.8
6563;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1997;21;9.6;10.0;0.5;0.8
6564;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1998;20;11.0;2.0;0.1;0.2
6565;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;1999;22;11.9;3.0;0.1;0.2
6566;Inkomsten uit eigen woning;Overig niet-actief;Personen met inkomen;2000;33;16.9;10.0;0.3;0.4
6567;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1990;7;11.4;9.0;1.4;1.5
6568;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1991;8;13.2;8.0;1.0;1.4
6569;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1992;8;10.2;18.0;2.3;2.0
6570;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1993;9;10.3;16.0;1.7;1.4
6571;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1994;9;11.3;14.0;1.6;1.5
6572;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1995;9;27.7;-8.0;-0.9;-1.7
6573;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1996;3;22.6;-3.0;-0.8;-1.7
6574;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1997;4;11.6;-6.0;-1.5;-1.7
6575;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1998;4;28.4;-7.0;-1.6;-4.4
6576;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;1999;3;19.4;-7.0;-2.0;-2.8
6577;Inkomsten uit eigen woning;Overig niet-actief;Personen met 52 weken inkomen;2000;7;23.9;-9.0;-1.2;-1.4
6578;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1990;0;;;;
6579;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1991;0;;;;
6580;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1992;0;;;;
6581;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1993;0;;;;
6582;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1994;0;;;;
6583;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1995;0;;;;
6584;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1996;0;;;;
6585;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1997;0;;;;
6586;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1998;0;;;;
6587;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;1999;0;;;;
6588;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met inkomen;2000;0;;;;
6589;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1990;0;;;;
6590;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1991;0;;;;
6591;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1992;0;;;;
6592;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1993;0;;;;
6593;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1994;0;;;;
6594;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1995;0;;;;
6595;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1996;0;;;;
6596;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1997;0;;;;
6597;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1998;0;;;;
6598;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1999;0;;;;
6599;Inkomsten uit eigen woning;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;2000;0;;;;
6600;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1990;45;2.8;-49.0;-1.1;-0.3
6601;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1991;47;2.9;-59.0;-1.3;-0.4
6602;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1992;53;3.4;-69.0;-1.3;-0.5
6603;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1993;55;3.7;-63.0;-1.1;-0.4
6604;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1994;54;3.8;-52.0;-1.0;-0.4
6605;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1995;52;3.8;-61.0;-1.2;-0.5
6606;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1996;51;3.8;-67.0;-1.3;-0.6
6607;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1997;54;4.2;-97.0;-1.8;-0.9
6608;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1998;58;4.6;-102.0;-1.8;-0.8
6609;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;1999;57;4.5;-112.0;-2.0;-0.9
6610;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met inkomen;2000;53;4.1;-113.0;-2.1;-0.8
6611;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1990;43;4.3;-49.0;-1.1;-0.4
6612;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1991;45;4.4;-58.0;-1.3;-0.5
6613;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1992;50;5.0;-66.0;-1.3;-0.5
6614;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1993;53;5.7;-63.0;-1.2;-0.5
6615;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1994;51;5.8;-52.0;-1.0;-0.5
6616;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1995;49;5.6;-60.0;-1.2;-0.6
6617;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1996;48;5.6;-65.0;-1.4;-0.6
6618;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1997;52;6.0;-95.0;-1.8;-1.0
6619;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1998;55;6.4;-105.0;-1.9;-1.0
6620;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1999;55;6.2;-109.0;-2.0;-1.0
6621;Inkomsten uit eigen woning;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;2000;48;5.3;-107.0;-2.2;-0.9
6622;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1990;554;25.6;-694.0;-1.3;-1.7
6623;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1991;556;25.0;-838.0;-1.5;-1.9
6624;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1992;587;26.0;-946.0;-1.6;-2.0
6625;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1993;597;26.1;-949.0;-1.6;-2.0
6626;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1994;621;26.7;-951.0;-1.5;-2.0
6627;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1995;670;28.4;-1139.0;-1.7;-2.4
6628;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1996;700;29.6;-1239.0;-1.8;-2.5
6629;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1997;738;31.2;-1552.0;-2.1;-3.1
6630;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1998;758;32.3;-1813.0;-2.4;-3.6
6631;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;1999;768;33.3;-1832.0;-2.4;-3.5
6632;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met inkomen;2000;750;33.0;-1993.0;-2.7;-3.7
6633;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1990;548;28.6;-690.0;-1.3;-1.7
6634;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1991;548;27.6;-831.0;-1.5;-2.0
6635;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1992;577;28.2;-937.0;-1.6;-2.1
6636;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1993;586;28.5;-939.0;-1.6;-2.1
6637;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1994;609;29.3;-935.0;-1.5;-2.1
6638;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1995;656;30.9;-1122.0;-1.7;-2.4
6639;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1996;682;31.9;-1217.0;-1.8;-2.6
6640;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1997;721;33.5;-1527.0;-2.1;-3.2
6641;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1998;739;34.8;-1775.0;-2.4;-3.6
6642;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1999;745;35.8;-1792.0;-2.4;-3.6
6643;Inkomsten uit eigen woning;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;2000;725;35.4;-1929.0;-2.7;-3.7
6644;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1990;745;39.0;-828.0;-1.1;-1.8
6645;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1991;739;38.4;-962.0;-1.3;-2.0
6646;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1992;748;38.4;-973.0;-1.3;-2.0
6647;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1993;754;38.2;-929.0;-1.2;-1.9
6648;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1994;763;38.0;-931.0;-1.2;-1.9
6649;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1995;804;39.1;-1061.0;-1.3;-2.1
6650;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1996;825;39.2;-1118.0;-1.4;-2.1
6651;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1997;858;40.0;-1269.0;-1.5;-2.3
6652;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1998;886;40.3;-1547.0;-1.7;-2.7
6653;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;1999;915;40.5;-1448.0;-1.6;-2.4
6654;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met inkomen;2000;910;39.4;-1502.0;-1.7;-2.3
6655;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1990;738;41.7;-820.0;-1.1;-1.8
6656;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1991;731;40.8;-957.0;-1.3;-2.1
6657;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1992;739;40.5;-963.0;-1.3;-2.0
6658;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1993;744;40.3;-925.0;-1.2;-1.9
6659;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1994;752;40.4;-929.0;-1.2;-1.9
6660;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1995;789;41.7;-1053.0;-1.3;-2.1
6661;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1996;812;41.8;-1110.0;-1.4;-2.2
6662;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1997;844;42.4;-1249.0;-1.5;-2.3
6663;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1998;871;42.7;-1524.0;-1.7;-2.7
6664;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1999;898;43.2;-1421.0;-1.6;-2.4
6665;Inkomsten uit eigen woning;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;2000;887;41.7;-1464.0;-1.7;-2.3
