ID;Geslacht;Migratieachtergrond;Onderwijssoort;Opleidingsfase;Opleidingsvorm;Perioden;TotaalIngeschrevenen_1
4768;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2016/'17;14512
4769;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2017/'18;15163
4770;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2018/'19;15705
4771;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2019/'20;16769
4772;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2020/'21;19167
4773;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2021/'22;20057
4774;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2000/'01;4686
4775;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2001/'02;5136
4776;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2002/'03;5699
4777;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2003/'04;6348
4778;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2004/'05;7043
4779;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2005/'06;7584
4780;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2006/'07;8140
4781;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2007/'08;8777
4782;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2008/'09;9370
4783;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2009/'10;10127
4784;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2010/'11;10653
4785;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2011/'12;11263
4786;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2012/'13;11504
4787;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2013/'14;12404
4788;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2014/'15;12796
4789;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2015/'16;12790
4790;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2016/'17;13096
4791;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2017/'18;13664
4792;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2018/'19;14102
4793;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2019/'20;14971
4794;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2020/'21;17098
4795;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2021/'22;17832
4796;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2000/'01;724
4797;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2001/'02;885
4798;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2002/'03;1002
4799;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2003/'04;1166
4800;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2004/'05;1203
4801;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2005/'06;1183
4802;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2006/'07;1166
4803;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2007/'08;1318
4804;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2008/'09;1353
4805;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2009/'10;1437
4806;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2010/'11;1411
4807;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2011/'12;1301
4808;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2012/'13;1142
4809;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2013/'14;1132
4810;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2014/'15;1063
4811;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2015/'16;1028
4812;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2016/'17;1070
4813;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2017/'18;1172
4814;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2018/'19;1262
4815;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2019/'20;1443
4816;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2020/'21;1647
4817;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2021/'22;1801
4818;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2000/'01;160
4819;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2001/'02;216
4820;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2002/'03;262
4821;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2003/'04;308
4822;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2004/'05;316
4823;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2005/'06;375
4824;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2006/'07;405
4825;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2007/'08;401
4826;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2008/'09;395
4827;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2009/'10;428
4828;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2010/'11;482
4829;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2011/'12;486
4830;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2012/'13;445
4831;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2013/'14;433
4832;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2014/'15;385
4833;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2015/'16;376
4834;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2016/'17;346
4835;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2017/'18;327
4836;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2018/'19;341
4837;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2019/'20;355
4838;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2020/'21;422
4839;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Opleidingsfase totaal;Duaal;2021/'22;424
4840;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2000/'01;5522
4841;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2001/'02;6194
4842;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2002/'03;6869
4843;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2003/'04;7664
4844;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2004/'05;8325
4845;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2005/'06;8809
4846;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2006/'07;9264
4847;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2007/'08;9909
4848;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2008/'09;10459
4849;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2009/'10;11217
4850;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2010/'11;11592
4851;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2011/'12;12089
4852;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2012/'13;12043
4853;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2013/'14;12856
4854;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2014/'15;13061
4855;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2015/'16;12983
4856;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2016/'17;13292
4857;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2017/'18;13860
4858;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2018/'19;14329
4859;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2019/'20;15312
4860;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2020/'21;17479
4861;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2021/'22;18209
4862;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2000/'01;4661
4863;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2001/'02;5116
4864;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2002/'03;5639
4865;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2003/'04;6235
4866;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2004/'05;6874
4867;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2005/'06;7330
4868;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2006/'07;7781
4869;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2007/'08;8320
4870;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2008/'09;8857
4871;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2009/'10;9527
4872;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2010/'11;9901
4873;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2011/'12;10495
4874;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2012/'13;10648
4875;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2013/'14;11504
4876;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2014/'15;11830
4877;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2015/'16;11785
4878;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2016/'17;12090
4879;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2017/'18;12596
4880;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2018/'19;12972
4881;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2019/'20;13762
4882;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2020/'21;15692
4883;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2021/'22;16301
4884;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2000/'01;701
4885;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2001/'02;862
4886;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2002/'03;968
4887;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2003/'04;1121
4888;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2004/'05;1137
4889;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2005/'06;1106
4890;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2006/'07;1082
4891;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2007/'08;1191
4892;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2008/'09;1212
4893;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2009/'10;1270
4894;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2010/'11;1214
4895;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2011/'12;1112
4896;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2012/'13;955
4897;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2013/'14;923
4898;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2014/'15;852
4899;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2015/'16;829
4900;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2016/'17;864
4901;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2017/'18;948
4902;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2018/'19;1028
4903;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2019/'20;1209
4904;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2020/'21;1380
4905;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2021/'22;1502
4906;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2000/'01;160
4907;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2001/'02;216
4908;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2002/'03;262
4909;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2003/'04;308
4910;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2004/'05;314
4911;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2005/'06;373
4912;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2006/'07;401
4913;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2007/'08;398
4914;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2008/'09;390
4915;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2009/'10;420
4916;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2010/'11;477
4917;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2011/'12;482
4918;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2012/'13;440
4919;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2013/'14;429
4920;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2014/'15;379
4921;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2015/'16;369
4922;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2016/'17;338
4923;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2017/'18;316
4924;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2018/'19;329
4925;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2019/'20;341
4926;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2020/'21;407
4927;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2021/'22;406
4928;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2000/'01;48
4929;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2001/'02;43
4930;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2002/'03;94
4931;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2003/'04;158
4932;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2004/'05;237
4933;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2005/'06;333
4934;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2006/'07;447
4935;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2007/'08;587
4936;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2008/'09;659
4937;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2009/'10;775
4938;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2010/'11;954
4939;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2011/'12;961
4940;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2012/'13;1048
4941;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2013/'14;1113
4942;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2014/'15;1183
4943;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2015/'16;1211
4944;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2016/'17;1220
4945;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2017/'18;1303
4946;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2018/'19;1376
4947;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2019/'20;1457
4948;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2020/'21;1688
4949;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Totaal opleidingsvorm;2021/'22;1848
4950;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2000/'01;25
4951;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2001/'02;20
4952;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2002/'03;60
4953;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2003/'04;113
4954;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2004/'05;169
4955;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2005/'06;254
4956;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2006/'07;359
4957;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2007/'08;457
4958;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2008/'09;513
4959;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2009/'10;600
4960;Totaal mannen en vrouwen;Marokko;Hoger onderwijs;Master- en vervolgopleidingen;Voltijd;2010/'11;752
