ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
5787;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2014;75
5788;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2015;90
5789;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2016;85
5790;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2017;80
5791;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2018;70
5792;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2019;40
5793;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2020;50
5794;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2021;75
5795;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2022;60
5796;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Zuid-Limburg (RA);2023;65
5797;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2013;0
5798;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2014;0
5799;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2015;0
5800;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2016;0
5801;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2017;0
5802;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2018;0
5803;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2019;0
5804;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2020;0
5805;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2021;0
5806;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2022;5
5807;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Ontvanger werkloosheidsuitkering;Niet in te delen (RA) incl. buitenland;2023;0
5808;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2013;53085
5809;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2014;22720
5810;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2015;26410
5811;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2016;29775
5812;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2017;27610
5813;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2018;20185
5814;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2019;11030
5815;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2020;15385
5816;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2021;20340
5817;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2022;25460
5818;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Nederland, Buitenland, Niet in te delen;2023;12175
5819;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2013;6620
5820;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2014;2625
5821;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2015;3070
5822;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2016;3535
5823;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2017;3270
5824;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2018;2445
5825;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2019;1265
5826;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2020;1750
5827;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2021;2335
5828;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2022;2995
5829;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Nederland (LD);2023;1355
5830;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2013;11455
5831;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2014;4680
5832;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2015;5440
5833;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2016;6160
5834;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2017;5795
5835;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2018;4285
5836;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2019;2280
5837;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2020;3235
5838;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2021;4300
5839;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2022;5425
5840;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Oost-Nederland (LD);2023;2555
5841;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2013;24035
5842;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2014;11135
5843;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2015;12920
5844;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2016;14405
5845;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2017;13095
5846;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2018;9240
5847;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2019;5255
5848;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2020;7245
5849;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2021;9510
5850;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2022;11755
5851;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;West-Nederland (LD);2023;5785
5852;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2013;10905
5853;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2014;4220
5854;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2015;4945
5855;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2016;5645
5856;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2017;5415
5857;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2018;4185
5858;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2019;2190
5859;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2020;3115
5860;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2021;4170
5861;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2022;5250
5862;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Nederland (LD);2023;2445
5863;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2013;65
5864;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2014;60
5865;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2015;35
5866;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2016;35
5867;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2017;35
5868;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2018;30
5869;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2019;35
5870;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2020;40
5871;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2021;25
5872;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2022;30
5873;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Niet in te delen (LD) incl. buitenland;2023;30
5874;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2013;2070
5875;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2014;935
5876;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2015;1075
5877;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2016;1225
5878;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2017;1145
5879;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2018;840
5880;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2019;475
5881;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2020;645
5882;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2021;840
5883;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2022;1035
5884;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Groningen (PV);2023;485
5885;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2013;2410
5886;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2014;840
5887;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2015;995
5888;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2016;1155
5889;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2017;1075
5890;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2018;830
5891;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2019;390
5892;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2020;555
5893;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2021;745
5894;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2022;990
5895;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Fryslân (PV);2023;435
5896;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2013;2140
5897;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2014;850
5898;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2015;1005
5899;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2016;1155
5900;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2017;1055
5901;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2018;770
5902;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2019;400
5903;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2020;545
5904;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2021;750
5905;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2022;970
5906;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Drenthe (PV);2023;435
5907;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2013;3405
5908;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2014;1335
5909;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2015;1570
5910;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2016;1790
5911;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2017;1695
5912;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2018;1270
5913;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2019;650
5914;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2020;915
5915;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2021;1220
5916;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2022;1590
5917;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Overijssel (PV);2023;735
5918;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2013;755
5919;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2014;275
5920;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2015;325
5921;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2016;390
5922;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2017;400
5923;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2018;345
5924;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2019;170
5925;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2020;255
5926;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2021;355
5927;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2022;455
5928;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Flevoland (PV);2023;220
5929;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2013;7290
5930;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2014;3070
5931;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2015;3545
5932;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2016;3980
5933;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2017;3700
5934;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2018;2670
5935;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2019;1465
5936;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2020;2065
5937;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2021;2725
5938;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2022;3380
5939;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Gelderland (PV);2023;1605
5940;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2013;4550
5941;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2014;2195
5942;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2015;2535
5943;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2016;2840
5944;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2017;2415
5945;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2018;1695
5946;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2019;990
5947;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2020;1375
5948;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2021;1805
5949;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2022;2170
5950;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Utrecht (PV);2023;1060
5951;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2013;9150
5952;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2014;4425
5953;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2015;5135
5954;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2016;5655
5955;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2017;5030
5956;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2018;3430
5957;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2019;1980
5958;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2020;2690
5959;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2021;3435
5960;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2022;4275
5961;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Noord-Holland (PV);2023;2140
5962;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2013;8955
5963;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2014;4020
5964;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2015;4670
5965;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2016;5260
5966;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2017;5015
5967;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2018;3615
5968;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2019;2050
5969;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2020;2835
5970;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2021;3795
5971;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2022;4735
5972;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zuid-Holland (PV);2023;2350
5973;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2013;1380
5974;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2014;495
5975;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2015;580
5976;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2016;650
5977;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2017;635
5978;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2018;500
5979;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2019;230
5980;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2020;345
5981;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2021;475
5982;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2022;575
5983;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Pensioenontvanger;Zeeland (PV);2023;235
