ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
4344;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2017;0
4345;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2018;0
4346;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2019;0
4347;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2020;0
4348;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2021;0
4349;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2022;0
4350;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1998;0
4351;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1999;0
4352;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2000;0
4353;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2001;0
4354;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2002;0
4355;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2003;0
4356;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2004;0
4357;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2005;0
4358;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2006;0
4359;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2007;0
4360;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2008;0
4361;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2009;0
4362;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2010;0
4363;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2011;0
4364;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2012;0
4365;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2013;0
4366;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2014;0
4367;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2015;0
4368;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2016;0
4369;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2017;0
4370;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2018;0
4371;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2019;0
4372;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2020;0
4373;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2021;0
4374;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2022;0
4375;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;1998;20
4376;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;1999;21
4377;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2000;24
4378;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2001;28
4379;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2002;37
4380;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2003;27
4381;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2004;30
4382;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2005;31
4383;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2006;35
4384;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2007;35
4385;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2008;31
4386;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2009;30
4387;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2010;33
4388;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2011;34
4389;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2012;38
4390;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2013;38
4391;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2014;39
4392;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2015;39
4393;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2016;39
4394;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2017;39
4395;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2018;39
4396;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2019;40
4397;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2020;22
4398;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2021;29
4399;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2022;30
4400;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;1998;0
4401;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;1999;0
4402;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2000;0
4403;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2001;0
4404;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2002;0
4405;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2003;0
4406;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2004;0
4407;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2005;0
4408;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2006;0
4409;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2007;0
4410;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2008;0
4411;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2009;0
4412;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2010;0
4413;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2011;0
4414;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2012;0
4415;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2013;0
4416;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2014;0
4417;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2015;0
4418;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2016;0
4419;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2017;0
4420;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2018;0
4421;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2019;0
4422;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2020;0
4423;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2021;0
4424;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2022;0
4425;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1998;0
4426;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1999;0
4427;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2000;0
4428;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2001;0
4429;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2002;0
4430;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2003;0
4431;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2004;0
4432;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2005;0
4433;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2006;0
4434;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2007;0
4435;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2008;0
4436;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2009;0
4437;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2010;0
4438;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2011;0
4439;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2012;0
4440;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2013;0
4441;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2014;0
4442;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2015;0
4443;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2016;0
4444;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2017;0
4445;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2018;0
4446;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2019;0
4447;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2020;0
4448;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2021;0
4449;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2022;0
4450;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1998;0
4451;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1999;0
4452;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2000;0
4453;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2001;0
4454;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2002;0
4455;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2003;0
4456;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2004;0
4457;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
4458;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
4459;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
4460;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
4461;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
4462;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
4463;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
4464;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
4465;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
4466;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
4467;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
4468;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
4469;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2017;0
4470;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2018;0
4471;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2019;0
4472;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2020;0
4473;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2021;0
4474;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2022;0
4475;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;1998;0
4476;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;1999;0
4477;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2000;0
4478;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2001;0
4479;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2002;0
4480;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2003;0
4481;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2004;0
4482;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2005;0
4483;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2006;0
4484;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2007;0
4485;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2008;0
4486;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2009;0
4487;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2010;0
4488;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2011;0
4489;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2012;0
4490;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2013;0
4491;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2014;0
4492;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2015;0
4493;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2016;0
4494;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2017;0
4495;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2018;0
4496;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2019;0
4497;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2020;0
4498;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2021;0
4499;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2022;0
4500;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1998;0
4501;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1999;0
4502;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2000;0
4503;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2001;0
4504;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2002;0
4505;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2003;0
4506;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2004;0
4507;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2005;0
4508;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2006;0
4509;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2007;0
4510;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2008;0
4511;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2009;0
4512;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2010;0
4513;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2011;0
4514;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2012;0
4515;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2013;0
4516;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2014;0
4517;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2015;0
4518;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2016;0
4519;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2017;0
4520;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2018;0
4521;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2019;0
4522;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2020;0
4523;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2021;0
4524;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2022;0
4525;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;1998;11
4526;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;1999;11
4527;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2000;12
4528;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2001;11
4529;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2002;12
4530;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2003;14
4531;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2004;13
4532;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2005;12
4533;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2006;44
4534;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2007;51
4535;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2008;61
4536;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2009;69
4537;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2010;70
4538;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2011;66
4539;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2012;74
4540;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2013;76
4541;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2014;75
4542;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2015;243
4543;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2016;241
4544;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2017;237
4545;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2018;242
4546;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2019;219
4547;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2020;273
4548;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2021;270
4549;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2022;275
4550;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;1998;0
4551;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;1999;0
4552;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2000;0
4553;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2001;0
4554;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2002;0
4555;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2003;0
4556;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2004;0
4557;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2005;0
4558;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2006;0
4559;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2007;0
4560;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2008;0
4561;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2009;0
4562;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2010;0
4563;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2011;0
4564;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2012;0
4565;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2013;0
4566;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2014;0
4567;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2015;0
4568;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2016;0
4569;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2017;0
4570;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2018;0
4571;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2019;0
4572;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2020;0
4573;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2021;0
4574;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2022;0
4575;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;1998;11
4576;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;1999;11
4577;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2000;12
4578;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2001;11
4579;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2002;12
4580;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2003;14
4581;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2004;13
4582;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2005;12
4583;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2006;44
4584;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2007;51
4585;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2008;61
4586;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2009;69
4587;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2010;70
4588;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2011;66
4589;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2012;74
4590;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2013;76
4591;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2014;75
4592;HC13: Polikl./ambulante geneesk. zorg;HP82: Zorg als nevenactiviteit;2015;243
