ID;SBI93;Perioden;Productie_1;GemiddeldeDagproductie_2;DagproductieSeizoengecorrigeerd_3;OntwikkelingProductie_4;OntwikkelingGemiddeldeDagproductie_5;OntwikkelingSeizoengecorDagproductie_6;KortetermijnOntwikkelingGemDag_7;KortetermijnOntwikkelingSeizGecor_8;TotaleOmzet_9;OmzetBinnenland_10;OmzetBuitenland_11;TotaleOrderontvangst_12;OrderontvangstBinnenland_13;OrderontvangstBuitenland_14
7684;3600a Verv.meubels,ov.ind,voorber recycl;1999 januari;89.3;95.1;;1.1;5.9;;;;78.8;79.6;76.8;90.3;93.0;77.4
7685;3600a Verv.meubels,ov.ind,voorber recycl;1999 februari;92.7;93.2;;4.0;4.4;;;;85.6;87.2;80.9;88.3;89.1;84.1
7686;3600a Verv.meubels,ov.ind,voorber recycl;1999 maart;110.5;106.7;;10.4;6.1;;;;107.1;109.2;101.2;108.3;107.8;110.7
7687;3600a Verv.meubels,ov.ind,voorber recycl;1999 1e kwartaal;97.5;98.3;97.5;5.4;5.5;6.1;;;90.5;92.0;86.3;95.6;96.6;90.7
7688;3600a Verv.meubels,ov.ind,voorber recycl;1999 april;97.1;97.1;;7.6;8.3;;;;95.2;95.6;93.9;100.3;98.4;109.5
7689;3600a Verv.meubels,ov.ind,voorber recycl;1999 mei;92.2;99.3;;4.7;10.2;;;;88.3;89.7;84.2;85.9;89.3;69.5
7690;3600a Verv.meubels,ov.ind,voorber recycl;1999 juni;103.3;99.4;;13.0;8.0;;;;101.7;105.7;90.5;100.7;103.4;87.3
7691;3600a Verv.meubels,ov.ind,voorber recycl;1999 2e kwartaal;97.5;98.6;99.5;8.5;8.8;2.0;;;95.1;97.0;89.5;95.6;97.0;88.8
7692;3600a Verv.meubels,ov.ind,voorber recycl;1999 juli;96.1;96.8;;0.7;6.6;;;;82.6;82.7;82.2;83.2;84.6;76.8
7693;3600a Verv.meubels,ov.ind,voorber recycl;1999 augustus;91.6;93.3;;12.6;8.4;;;;71.3;71.6;70.4;83.6;84.0;81.2
7694;3600a Verv.meubels,ov.ind,voorber recycl;1999 september;103.4;100.9;;7.6;6.9;;;;98.3;103.2;84.6;100.8;100.8;100.5
7695;3600a Verv.meubels,ov.ind,voorber recycl;1999 3e kwartaal;97.0;97.0;98.9;6.7;7.3;-0.6;;;84.1;85.8;79.1;89.2;89.8;86.2
7696;3600a Verv.meubels,ov.ind,voorber recycl;1999 oktober;101.5;106.9;;4.9;9.9;;;;99.8;102.9;91.2;108.2;103.7;129.9
7697;3600a Verv.meubels,ov.ind,voorber recycl;1999 november;106.2;105.0;;14.6;10.6;;;;105.4;109.8;93.1;115.2;109.6;142.1
7698;3600a Verv.meubels,ov.ind,voorber recycl;1999 december;107.7;98.0;;14.6;10.2;;;;100.3;105.0;87.1;104.6;101.0;122.0
7699;3600a Verv.meubels,ov.ind,voorber recycl;1999 4e kwartaal;105.2;103.3;101.4;11.3;10.2;2.5;;;101.8;105.9;90.5;109.3;104.8;131.3
7700;3600a Verv.meubels,ov.ind,voorber recycl;1999;99.3;99.3;99.3;8.0;8.0;8.0;;;92.9;95.2;86.3;97.5;97.1;99.3
7701;3600a Verv.meubels,ov.ind,voorber recycl;2000 januari;92.8;94.8;;4.0;-0.3;;;;85.0;85.7;83.0;94.0;95.7;85.8
7702;3600a Verv.meubels,ov.ind,voorber recycl;2000 februari;101.0;99.9;;8.9;7.1;;;;102.8;103.0;102.3;106.1;105.8;107.5
7703;3600a Verv.meubels,ov.ind,voorber recycl;2000 maart;112.0;106.6;;1.4;-0.1;;;;115.2;113.6;119.8;110.2;109.1;115.6
7704;3600a Verv.meubels,ov.ind,voorber recycl;2000 1e kwartaal;101.9;100.4;99.5;4.6;2.1;-1.9;;;101.0;100.8;101.7;103.4;103.5;103.0
7705;3600a Verv.meubels,ov.ind,voorber recycl;2000 april;94.3;97.8;;-2.9;0.7;;;;98.7;98.5;99.4;96.8;96.1;100.2
7706;3600a Verv.meubels,ov.ind,voorber recycl;2000 mei;108.1;98.0;;17.2;-1.3;;;;112.8;111.8;115.6;107.5;105.5;116.9
7707;3600a Verv.meubels,ov.ind,voorber recycl;2000 juni;95.6;99.3;;-7.5;-0.1;;;;96.6;98.1;92.5;93.3;96.3;78.7
7708;3600a Verv.meubels,ov.ind,voorber recycl;2000 2e kwartaal;99.3;98.4;99.3;1.8;-0.2;-0.2;;;102.7;102.8;102.5;99.2;99.3;98.6
7709;3600a Verv.meubels,ov.ind,voorber recycl;2000 juli;91.6;97.2;;-4.7;0.4;;;;82.3;80.3;88.1;84.8;86.9;74.9
7710;3600a Verv.meubels,ov.ind,voorber recycl;2000 augustus;96.4;91.9;;5.3;-1.6;;;;81.8;79.7;87.9;84.8;86.0;79.2
7711;3600a Verv.meubels,ov.ind,voorber recycl;2000 september;101.3;102.9;;-2.0;2.0;;;;103.8;104.2;102.8;96.4;100.0;78.9
7712;3600a Verv.meubels,ov.ind,voorber recycl;2000 3e kwartaal;96.4;97.3;99.3;-0.6;0.3;0.1;;;89.3;88.1;92.9;88.7;91.0;77.7
7713;3600a Verv.meubels,ov.ind,voorber recycl;2000 oktober;105.8;106.9;;4.2;0.1;;;;108.8;110.5;104.1;127.5;122.8;149.9
7714;3600a Verv.meubels,ov.ind,voorber recycl;2000 november;106.9;103.9;;0.6;-1.0;;;;111.1;111.8;109.3;111.3;109.1;121.7
7715;3600a Verv.meubels,ov.ind,voorber recycl;2000 december;94.2;100.9;;-12.5;3.0;;;;101.0;103.0;95.2;87.4;86.7;90.7
7716;3600a Verv.meubels,ov.ind,voorber recycl;2000 4e kwartaal;102.3;103.9;102.0;-2.7;0.6;2.7;;;107.0;108.4;102.9;108.7;106.2;120.8
7717;3600a Verv.meubels,ov.ind,voorber recycl;2000;100.0;100.0;100.0;0.7;0.7;0.7;;;100.0;100.0;100.0;100.0;100.0;100.0
7718;3600a Verv.meubels,ov.ind,voorber recycl;2001 januari;97.3;95.2;;4.8;0.4;;;;93.8;92.1;98.7;100.5;91.4;144.8
7719;3600a Verv.meubels,ov.ind,voorber recycl;2001 februari;94.8;94.5;;-6.2;-5.4;;;;96.9;96.7;97.4;96.0;97.5;89.1
7720;3600a Verv.meubels,ov.ind,voorber recycl;2001 maart;106.4;105.7;;-5.0;-0.9;;;;112.0;113.5;107.9;104.7;108.9;84.2
7721;3600a Verv.meubels,ov.ind,voorber recycl;2001 1e kwartaal;99.5;98.4;97.4;-2.4;-2.0;-4.5;;;100.9;100.8;101.3;100.4;99.3;106.0
7722;3600a Verv.meubels,ov.ind,voorber recycl;2001 april;91.9;95.6;;-2.5;-2.2;;;;96.3;97.2;93.6;90.3;91.5;84.4
7723;3600a Verv.meubels,ov.ind,voorber recycl;2001 mei;104.6;98.1;;-3.2;0.1;;;;109.6;109.6;109.7;107.1;108.5;100.3
7724;3600a Verv.meubels,ov.ind,voorber recycl;2001 juni;96.0;99.7;;0.4;0.4;;;;101.0;104.2;92.0;92.1;94.9;78.8
7725;3600a Verv.meubels,ov.ind,voorber recycl;2001 2e kwartaal;97.5;97.8;98.7;-1.8;-0.6;1.4;;;102.3;103.7;98.4;96.5;98.3;87.8
7726;3600a Verv.meubels,ov.ind,voorber recycl;2001 juli;93.1;94.9;;1.6;-2.3;;;;84.4;84.1;85.3;79.1;79.9;75.5
7727;3600a Verv.meubels,ov.ind,voorber recycl;2001 augustus;96.0;91.1;;-0.4;-0.9;;;;85.1;84.9;85.7;93.1;83.7;138.7
7728;3600a Verv.meubels,ov.ind,voorber recycl;2001 september;95.7;101.1;;-5.6;-1.8;;;;102.0;104.2;95.7;99.6;98.8;103.6
7729;3600a Verv.meubels,ov.ind,voorber recycl;2001 3e kwartaal;94.9;95.7;97.8;-1.6;-1.7;-0.9;;;90.5;91.1;88.9;90.6;87.5;105.9
7730;3600a Verv.meubels,ov.ind,voorber recycl;2001 oktober;106.2;102.6;;0.4;-4.1;;;;110.5;110.8;109.7;112.6;108.4;132.8
7731;3600a Verv.meubels,ov.ind,voorber recycl;2001 november;103.1;100.2;;-3.6;-3.5;;;;108.0;109.7;103.2;107.1;102.7;128.8
7732;3600a Verv.meubels,ov.ind,voorber recycl;2001 december;87.3;93.8;;-7.3;-7.0;;;;88.3;92.6;76.1;80.0;80.7;76.3
7733;3600a Verv.meubels,ov.ind,voorber recycl;2001 4e kwartaal;98.8;98.9;96.9;-3.4;-4.8;-0.9;;;102.3;104.4;96.3;99.9;97.3;112.6
7734;3600a Verv.meubels,ov.ind,voorber recycl;2001;97.7;97.7;97.7;-2.3;-2.3;-2.3;;;99.0;100.0;96.3;96.9;95.6;103.1
7735;3600a Verv.meubels,ov.ind,voorber recycl;2002 januari;99.7;96.8;;2.4;1.7;;;;94.8;93.4;98.8;93.9;96.9;79.7
7736;3600a Verv.meubels,ov.ind,voorber recycl;2002 februari;96.0;95.7;;1.3;1.2;;;;98.1;97.0;101.3;92.7;96.9;72.8
7737;3600a Verv.meubels,ov.ind,voorber recycl;2002 maart;101.6;105.2;;-4.5;-0.4;;;;104.9;105.8;102.5;97.4;99.3;87.9
7738;3600a Verv.meubels,ov.ind,voorber recycl;2002 1e kwartaal;99.1;99.2;98.1;-0.4;0.8;1.2;;;99.3;98.7;100.9;94.7;97.7;80.1
7739;3600a Verv.meubels,ov.ind,voorber recycl;2002 april;96.5;96.5;;4.9;0.9;;;;98.6;97.6;101.1;90.1;90.9;85.9
7740;3600a Verv.meubels,ov.ind,voorber recycl;2002 mei;100.2;97.7;;-4.2;-0.4;;;;101.8;99.9;107.0;90.3;94.2;71.5
7741;3600a Verv.meubels,ov.ind,voorber recycl;2002 juni;94.9;98.5;;-1.1;-1.2;;;;95.1;96.4;91.6;83.4;87.0;66.1
7742;3600a Verv.meubels,ov.ind,voorber recycl;2002 2e kwartaal;97.2;97.6;98.4;-0.3;-0.3;0.3;;;98.5;98.0;99.9;87.9;90.7;74.5
7743;3600a Verv.meubels,ov.ind,voorber recycl;2002 juli;97.4;94.4;;4.6;-0.6;;;;87.1;86.9;87.6;80.3;82.6;68.9
7744;3600a Verv.meubels,ov.ind,voorber recycl;2002 augustus;92.4;92.2;;-3.7;1.3;;;;79.6;77.9;84.2;73.3;73.8;70.8
7745;3600a Verv.meubels,ov.ind,voorber recycl;2002 september;98.9;100.7;;3.4;-0.4;;;;100.8;103.5;93.0;93.7;93.1;96.4
7746;3600a Verv.meubels,ov.ind,voorber recycl;2002 3e kwartaal;96.2;95.8;98.1;1.4;0.1;-0.4;;;89.2;89.4;88.3;82.4;83.2;78.7
7747;3600a Verv.meubels,ov.ind,voorber recycl;2002 oktober;106.5;102.2;;0.3;-0.4;;;;108.2;107.9;109.1;105.7;104.9;109.5
7748;3600a Verv.meubels,ov.ind,voorber recycl;2002 november;99.9;101.3;;-3.1;1.1;;;;102.8;102.2;104.4;98.1;101.1;83.7
7749;3600a Verv.meubels,ov.ind,voorber recycl;2002 december;90.7;93.7;;4.0;-0.1;;;;88.5;88.3;89.2;80.3;79.6;83.6
7750;3600a Verv.meubels,ov.ind,voorber recycl;2002 4e kwartaal;99.1;99.1;97.0;0.2;0.2;-1.1;;;99.8;99.5;100.9;94.7;95.2;92.3
7751;3600a Verv.meubels,ov.ind,voorber recycl;2002;97.9;97.9;97.9;0.2;0.2;0.2;;;96.7;96.4;97.5;89.9;91.7;81.4
7752;3600a Verv.meubels,ov.ind,voorber recycl;2003 januari;99.7;96.7;;0.0;-0.1;;;;93.5;91.8;98.3;95.5;95.8;94.4
7753;3600a Verv.meubels,ov.ind,voorber recycl;2003 februari;96.2;96.0;;0.3;0.3;;;;98.7;99.8;95.6;92.3;99.2;59.2
7754;3600a Verv.meubels,ov.ind,voorber recycl;2003 maart;100.9;105.1;;-0.7;-0.1;;;;107.2;107.8;105.4;90.9;95.4;69.3
7755;3600a Verv.meubels,ov.ind,voorber recycl;2003 1e kwartaal;99.0;99.3;98.2;-0.1;0.0;1.2;;;99.8;99.8;99.8;92.9;96.8;74.3
7756;3600a Verv.meubels,ov.ind,voorber recycl;2003 april;95.6;94.9;;-0.9;-1.6;;;;100.0;101.5;95.7;98.2;100.8;86.4
7757;3600a Verv.meubels,ov.ind,voorber recycl;2003 mei;98.4;96.2;;-1.8;-1.5;;;;100.6;101.2;98.8;94.9;97.7;82.6
7758;3600a Verv.meubels,ov.ind,voorber recycl;2003 juni;94.8;98.9;;-0.1;0.4;;;;96.3;100.5;84.3;97.5;103.0;72.8
7759;3600a Verv.meubels,ov.ind,voorber recycl;2003 2e kwartaal;96.3;96.7;97.6;-1.0;-0.9;-0.6;;;99.0;101.1;92.9;96.9;100.5;80.6
7760;3600a Verv.meubels,ov.ind,voorber recycl;2003 juli;97.2;93.0;;-0.1;-1.5;;;;88.6;90.3;83.6;91.6;96.5;69.3
7761;3600a Verv.meubels,ov.ind,voorber recycl;2003 augustus;85.6;89.8;;-7.4;-2.6;;;;67.9;68.9;65.0;71.0;74.3;56.5
7762;3600a Verv.meubels,ov.ind,voorber recycl;2003 september;103.3;101.2;;4.5;0.5;;;;104.7;106.1;100.8;88.9;91.2;78.5
7763;3600a Verv.meubels,ov.ind,voorber recycl;2003 3e kwartaal;95.4;94.7;97.1;-0.9;-1.1;-0.5;;;87.1;88.4;83.1;83.8;87.3;68.1
7764;3600a Verv.meubels,ov.ind,voorber recycl;2003 oktober;105.4;101.0;;-1.0;-1.2;;;;104.8;104.1;106.7;98.9;97.1;106.6
7765;3600a Verv.meubels,ov.ind,voorber recycl;2003 november;94.8;100.2;;-5.1;-1.0;;;;96.4;96.3;96.8;86.2;88.0;78.2
7766;3600a Verv.meubels,ov.ind,voorber recycl;2003 december;94.5;93.5;;4.1;-0.2;;;;90.1;91.7;85.4;77.3;78.1;73.8
7767;3600a Verv.meubels,ov.ind,voorber recycl;2003 4e kwartaal;98.2;98.2;96.1;-0.8;-0.8;-1.0;;;97.1;97.4;96.3;87.5;87.7;86.2
7768;3600a Verv.meubels,ov.ind,voorber recycl;2003;97.2;97.2;97.2;-0.7;-0.7;-0.7;;;95.7;96.7;93.0;90.3;93.1;77.3
7769;3600a Verv.meubels,ov.ind,voorber recycl;2004 januari;94.4;96.4;;-5.3;-0.2;;;;77.3;75.7;81.8;80.4;;
7770;3600a Verv.meubels,ov.ind,voorber recycl;2004 februari;92.6;95.9;;-3.7;-0.1;;;;85.5;85.7;84.9;85.0;;
7771;3600a Verv.meubels,ov.ind,voorber recycl;2004 maart;106.6;103.0;;5.6;-2.0;;;;104.1;102.1;109.8;98.3;;
7772;3600a Verv.meubels,ov.ind,voorber recycl;2004 1e kwartaal;97.9;98.5;97.4;-1.1;-0.8;1.4;;;89.0;87.8;92.2;87.9;;
7773;3600a Verv.meubels,ov.ind,voorber recycl;2004 april;96.0;96.0;;0.4;1.1;;;;96.6;94.3;103.3;91.7;;
7774;3600a Verv.meubels,ov.ind,voorber recycl;2004 mei;88.1;95.0;;-10.5;-1.3;;;;84.9;82.6;91.4;81.6;;
7775;3600a Verv.meubels,ov.ind,voorber recycl;2004 juni;100.9;97.2;;6.4;-1.7;;;;93.9;92.7;97.2;86.1;;
7776;3600a Verv.meubels,ov.ind,voorber recycl;2004 2e kwartaal;95.0;96.1;96.9;-1.3;-0.6;-0.4;;;91.8;89.9;97.3;86.5;;
7777;3600a Verv.meubels,ov.ind,voorber recycl;2004 juli;94.0;93.9;;-3.3;0.9;;;;80.3;77.4;88.6;72.3;;
7778;3600a Verv.meubels,ov.ind,voorber recycl;2004 augustus;88.8;91.0;;3.8;1.3;;;;64.4;60.1;76.5;61.5;;
7779;3600a Verv.meubels,ov.ind,voorber recycl;2004 september;102.2;100.5;;-1.1;-0.7;;;;99.2;94.7;112.0;84.9;;
7780;3600a Verv.meubels,ov.ind,voorber recycl;2004 3e kwartaal;95.0;95.1;97.6;-0.4;0.5;0.7;;;81.3;77.4;92.4;72.9;;
7781;3600a Verv.meubels,ov.ind,voorber recycl;2004 oktober;98.3;103.5;;-6.8;2.5;;;;101.6;95.6;118.8;93.7;;
7782;3600a Verv.meubels,ov.ind,voorber recycl;2004 november;103.6;102.4;;9.3;2.2;;;;105.6;102.7;113.6;91.4;;
7783;3600a Verv.meubels,ov.ind,voorber recycl;2004 december;103.5;94.2;;9.5;0.8;;;;100.5;96.9;110.8;84.3;;
7784;3600a Verv.meubels,ov.ind,voorber recycl;2004 4e kwartaal;101.8;100.1;97.7;3.6;1.9;0.1;;;102.6;98.4;114.4;89.8;;
7785;3600a Verv.meubels,ov.ind,voorber recycl;2004;97.4;97.4;97.4;0.2;0.2;0.2;;;91.2;88.4;99.1;84.3;;
7786;3600a Verv.meubels,ov.ind,voorber recycl;2005 januari;95.0;97.9;;0.6;1.5;;;;80.1;77.5;87.6;94.1;;
7787;3600a Verv.meubels,ov.ind,voorber recycl;2005 februari;96.1;96.4;;3.7;0.5;;;;93.9;90.6;103.3;88.1;;
7788;3600a Verv.meubels,ov.ind,voorber recycl;2005 maart;105.8;105.1;;-0.8;2.0;;;;106.1;101.5;119.0;96.9;;
7789;3600a Verv.meubels,ov.ind,voorber recycl;2005 1e kwartaal;98.9;99.8;98.3;1.1;1.4;0.6;;;93.4;89.9;103.3;93.0;;
7790;3600a Verv.meubels,ov.ind,voorber recycl;2005 april;101.6;98.1;;5.9;2.2;;;;106.7;105.8;109.1;92.8;;
7791;3600a Verv.meubels,ov.ind,voorber recycl;2005 mei;94.1;96.9;;6.9;2.0;;;;95.2;92.5;102.6;88.0;;
7792;3600a Verv.meubels,ov.ind,voorber recycl;2005 juni;103.0;99.3;;2.1;2.2;;;;104.5;101.6;112.7;93.6;;
7793;3600a Verv.meubels,ov.ind,voorber recycl;2005 2e kwartaal;99.6;98.1;99.4;4.9;2.1;1.1;;;102.1;100.0;108.1;91.5;;
7794;3600a Verv.meubels,ov.ind,voorber recycl;2005 juli;89.5;93.6;;-4.8;-0.3;;;;80.3;76.6;90.8;77.5;;
7795;3600a Verv.meubels,ov.ind,voorber recycl;2005 augustus;91.4;89.3;;2.9;-1.8;;;;69.6;61.7;92.2;73.9;;
7796;3600a Verv.meubels,ov.ind,voorber recycl;2005 september;104.4;101.8;;2.1;1.3;;;;107.2;99.3;129.8;90.3;;
7797;3600a Verv.meubels,ov.ind,voorber recycl;2005 3e kwartaal;95.1;94.9;97.4;0.1;-0.2;-1.9;;;85.7;79.2;104.3;80.6;;
7798;3600a Verv.meubels,ov.ind,voorber recycl;2005 oktober;98.4;104.1;;0.1;0.6;;;;99.3;90.0;125.8;92.6;;
7799;3600a Verv.meubels,ov.ind,voorber recycl;2005 november;103.7;101.5;;0.1;-0.9;;;;103.8;96.2;125.5;93.7;;
7800;3600a Verv.meubels,ov.ind,voorber recycl;2005 december;99.0;98.0;;-4.3;4.0;;;;100.4;95.7;113.8;91.8;;
7801;3600a Verv.meubels,ov.ind,voorber recycl;2005 4e kwartaal;100.4;101.2;98.8;-1.4;1.1;1.4;;;101.2;94.0;121.7;92.7;;
7802;3600a Verv.meubels,ov.ind,voorber recycl;2005;98.5;98.5;98.5;1.1;1.1;1.1;;;95.6;90.8;109.4;89.4;;
7803;3600a Verv.meubels,ov.ind,voorber recycl;2006 januari;99.1;97.5;;4.3;-0.4;;;;82.5;74.8;104.1;92.3;;
7804;3600a Verv.meubels,ov.ind,voorber recycl;2006 februari;95.3;95.4;;-0.8;-1.0;;;;88.7;82.6;105.9;91.3;;
7805;3600a Verv.meubels,ov.ind,voorber recycl;2006 maart;110.9;106.1;;4.8;0.9;;;;108.5;101.3;128.7;103.0;;
7806;3600a Verv.meubels,ov.ind,voorber recycl;2006 1e kwartaal;101.8;99.7;98.2;2.8;-0.1;-0.7;;;93.2;86.2;112.9;95.5;;
7807;3600a Verv.meubels,ov.ind,voorber recycl;2006 april;92.3;96.0;;-9.2;-2.1;;;;91.4;85.6;108.0;95.0;;
7808;3600a Verv.meubels,ov.ind,voorber recycl;2006 mei;102.7;97.8;;9.1;1.0;;;;99.7;94.7;113.9;90.0;;
7809;3600a Verv.meubels,ov.ind,voorber recycl;2006 juni;100.7;100.1;;-2.2;0.7;;;;102.3;96.4;119.3;93.0;;
7810;3600a Verv.meubels,ov.ind,voorber recycl;2006 2e kwartaal;98.6;98.0;99.4;-1.0;-0.1;1.2;;;97.8;92.2;113.7;92.7;;
7811;3600a Verv.meubels,ov.ind,voorber recycl;2006 juli;91.2;97.3;;1.9;3.9;;;;83.2;76.0;103.5;77.2;;
7812;3600a Verv.meubels,ov.ind,voorber recycl;2006 augustus;96.3;91.9;;5.4;2.9;;;;85.4;73.0;120.6;76.3;;
7813;3600a Verv.meubels,ov.ind,voorber recycl;2006 september;101.4;103.0;;-2.8;1.2;;;;107.4;96.0;139.6;82.8;;
7814;3600a Verv.meubels,ov.ind,voorber recycl;2006 3e kwartaal;96.3;97.4;100.1;1.3;2.6;0.7;;;92.0;81.7;121.2;78.8;;
7815;3600a Verv.meubels,ov.ind,voorber recycl;2006 oktober;106.5;107.5;;8.2;3.3;;;;113.5;100.7;149.6;99.6;;
7816;3600a Verv.meubels,ov.ind,voorber recycl;2006 november;109.5;107.0;;5.6;5.4;;;;117.2;106.3;148.1;95.0;;
7817;3600a Verv.meubels,ov.ind,voorber recycl;2006 december;93.9;100.2;;-5.2;2.2;;;;101.8;91.3;131.8;78.3;;
7818;3600a Verv.meubels,ov.ind,voorber recycl;2006 4e kwartaal;103.3;104.9;102.3;2.9;3.6;2.2;;;110.8;99.4;143.2;91.0;;
7819;3600a Verv.meubels,ov.ind,voorber recycl;2006;100.0;100.0;100.0;1.5;1.5;1.5;;;98.5;89.9;122.8;89.5;;
7820;3600a Verv.meubels,ov.ind,voorber recycl;2007 januari;104.6;102.3;;5.6;5.0;;;;94.3;83.9;123.9;96.6;;
7821;3600a Verv.meubels,ov.ind,voorber recycl;2007 februari;99.7;99.5;;4.7;4.3;;;;103.6;92.9;133.9;91.0;;
7822;3600a Verv.meubels,ov.ind,voorber recycl;2007 maart;109.5;108.6;;-1.3;2.4;;;;121.2;109.9;153.1;94.7;;
7823;3600a Verv.meubels,ov.ind,voorber recycl;2007 1e kwartaal;104.6;103.5;102.0;2.8;3.8;-0.3;;;106.4;95.6;137.0;94.1;;
7824;3600a Verv.meubels,ov.ind,voorber recycl;2007 april;96.1;99.9;;4.1;4.0;;;;107.8;97.9;135.8;85.0;;
7825;3600a Verv.meubels,ov.ind,voorber recycl;2007 mei;102.0;99.4;;-0.7;1.6;;;;113.8;100.6;151.3;87.7;;
7826;3600a Verv.meubels,ov.ind,voorber recycl;2007 juni;102.6;102.3;;1.9;2.2;;;;113.3;104.2;139.1;93.6;;
7827;3600a Verv.meubels,ov.ind,voorber recycl;2007 2e kwartaal;100.3;100.5;102.0;1.7;2.6;0.0;;;111.6;100.9;142.1;88.8;;
7828;3600a Verv.meubels,ov.ind,voorber recycl;2007 juli;100.9;102.7;;10.5;5.6;;;;95.7;85.9;123.3;81.1;;
7829;3600a Verv.meubels,ov.ind,voorber recycl;2007 augustus;98.5;93.5;;2.3;1.8;;;;88.2;79.2;113.4;84.9;;
7830;3600a Verv.meubels,ov.ind,voorber recycl;2007 september;102.9;108.5;;1.5;5.3;;;;112.0;103.3;136.7;98.9;;
7831;3600a Verv.meubels,ov.ind,voorber recycl;2007 3e kwartaal;100.8;101.6;104.5;4.6;4.3;2.5;;;98.6;89.5;124.5;88.3;;
7832;3600a Verv.meubels,ov.ind,voorber recycl;2007 oktober;114.9;111.3;;8.0;3.5;;;;121.3;109.7;154.4;97.1;;
7833;3600a Verv.meubels,ov.ind,voorber recycl;2007 november;113.5;110.1;;3.7;2.9;;;;121.2;109.1;155.6;91.1;;
7834;3600a Verv.meubels,ov.ind,voorber recycl;2007 december;95.5;102.5;;1.8;2.4;;;;101.5;95.7;118.1;70.4;;
7835;3600a Verv.meubels,ov.ind,voorber recycl;2007 4e kwartaal;108.0;108.0;105.2;4.6;3.0;0.7;;;114.7;104.8;142.7;86.2;;
7836;3600a Verv.meubels,ov.ind,voorber recycl;2007;103.4;103.4;103.4;3.4;3.4;3.4;;;107.8;97.7;136.6;89.3;;
7837;3600a Verv.meubels,ov.ind,voorber recycl;2008 januari;106.8;103.7;;2.1;1.3;;;;84.0;76.4;105.6;94.7;;
7838;3600a Verv.meubels,ov.ind,voorber recycl;2008 februari;107.3;105.7;;7.6;6.3;;;;102.2;94.7;123.3;91.3;;
7839;3600a Verv.meubels,ov.ind,voorber recycl;2008 maart;101.5;110.0;;-7.3;1.3;;;;102.1;93.3;127.2;97.8;;
7840;3600a Verv.meubels,ov.ind,voorber recycl;2008 1e kwartaal;105.2;106.5;105.1;0.6;2.9;-0.1;;;96.1;88.1;118.7;94.6;;
7841;3600a Verv.meubels,ov.ind,voorber recycl;2008 april;104.9;100.3;;9.1;0.5;;;;103.1;95.9;123.4;87.9;;
7842;3600a Verv.meubels,ov.ind,voorber recycl;2008 mei;99.4;101.1;;-2.6;1.7;;;;100.4;89.7;130.9;86.7;;
7843;3600a Verv.meubels,ov.ind,voorber recycl;2008 juni;103.3;103.9;;0.6;1.6;;;;106.4;95.1;138.3;88.3;;
7844;3600a Verv.meubels,ov.ind,voorber recycl;2008 2e kwartaal;102.5;101.8;103.3;2.2;1.2;-1.7;;;103.3;93.6;130.9;87.6;;
7845;3600a Verv.meubels,ov.ind,voorber recycl;2008 juli;103.0;99.6;;2.1;-3.0;;;;89.8;76.3;128.1;80.8;;
7846;3600a Verv.meubels,ov.ind,voorber recycl;2008 augustus;91.9;95.4;;-6.7;1.9;;;;79.7;70.2;106.5;75.2;;
7847;3600a Verv.meubels,ov.ind,voorber recycl;2008 september;109.8;107.6;;6.7;-0.9;;;;110.8;99.0;144.1;95.9;;
7848;3600a Verv.meubels,ov.ind,voorber recycl;2008 3e kwartaal;101.6;100.9;103.5;0.8;-0.7;0.2;;;93.4;81.8;126.2;84.0;;
7849;3600a Verv.meubels,ov.ind,voorber recycl;2008 oktober;114.8;110.4;;-0.1;-0.8;;;;113.4;103.1;142.8;99.4;;
7850;3600a Verv.meubels,ov.ind,voorber recycl;2008 november;101.0;106.8;;-11.0;-3.0;;;;98.2;93.0;112.9;85.0;;
7851;3600a Verv.meubels,ov.ind,voorber recycl;2008 december;101.3;100.3;;6.0;-2.2;;;;94.2;94.3;93.9;77.5;;
7852;3600a Verv.meubels,ov.ind,voorber recycl;2008 4e kwartaal;105.7;105.9;103.0;-2.1;-2.0;-0.5;;;101.9;96.8;116.5;87.3;;
7853;3600a Verv.meubels,ov.ind,voorber recycl;2008;103.7;103.7;103.7;0.3;0.3;0.3;;;98.7;90.1;123.1;88.4;;
7854;E: Openbare voorzieningsbedrijven;1995 januari;122.4;123.0;100.7;;;;;;;;;;;
7855;E: Openbare voorzieningsbedrijven;1995 februari;104.5;104.4;95.5;;;-5.2;;;;;;;;
7856;E: Openbare voorzieningsbedrijven;1995 maart;115.2;113.8;103.2;;;8.1;;;;;;;;
7857;E: Openbare voorzieningsbedrijven;1995 1e kwartaal;114.0;113.7;99.8;;;;;;;;;;;
7858;E: Openbare voorzieningsbedrijven;1995 april;96.9;97.9;101.8;;;-1.4;;;;;;;;
7859;E: Openbare voorzieningsbedrijven;1995 mei;93.6;93.8;104.1;;;2.3;;;;;;;;
7860;E: Openbare voorzieningsbedrijven;1995 juni;90.9;89.6;104.0;;;-0.1;;;;;;;;
7861;E: Openbare voorzieningsbedrijven;1995 2e kwartaal;93.8;93.8;103.3;;;3.5;;;;;;;;
7862;E: Openbare voorzieningsbedrijven;1995 juli;88.0;89.2;104.1;;;0.1;;;;;;;;
7863;E: Openbare voorzieningsbedrijven;1995 augustus;90.2;89.4;105.0;;;0.8;;;;;;;;
