ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
6189;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2022 1e kwartaal;636;501;482;386;308;78;96;74;22;1;0;175;34;12;22;141;56;85;307;19;3.7;135;78.8;75.8
6190;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2022 2e kwartaal;648;498;481;378;293;84;104;81;23;1;0;172;35;14;21;137;50;87;309;17;3.3;150;76.8;74.3
6191;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Totaal;2022 3e kwartaal;623;495;479;372;293;80;107;83;22;1;0;175;39;17;21;137;51;86;304;16;3.1;129;79.4;76.9
6192;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2013 1e kwartaal;356;302;275;227;184;43;48;37;10;1;0;112;30;13;17;82;43;39;163;26;8.8;54;84.8;77.4
6193;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2013 2e kwartaal;363;305;278;229;186;43;49;37;11;1;0;111;28;13;15;83;42;41;168;27;8.7;58;84.0;76.7
6194;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2013 3e kwartaal;356;297;268;218;181;36;51;38;11;1;0;104;27;13;14;77;39;39;164;29;9.6;60;83.3;75.2
6195;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2013 4e kwartaal;355;301;270;214;174;39;56;42;13;1;0;104;25;10;15;80;39;40;166;31;10.2;54;84.8;76.1
6196;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2013;357;301;273;222;181;40;51;38;12;1;0;108;28;12;15;80;41;40;165;28;9.3;56;84.2;76.4
6197;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2014 1e kwartaal;356;306;274;217;175;42;57;43;14;1;0;112;28;12;15;84;41;43;163;32;10.5;49;86.1;77.0
6198;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2014 2e kwartaal;351;300;270;216;170;46;54;42;12;1;0;111;27;13;14;83;38;45;160;30;9.9;51;85.4;77.0
6199;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2014 3e kwartaal;336;285;262;212;176;35;50;38;11;1;0;104;26;13;14;78;34;44;158;23;8.1;51;84.8;78.0
6200;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2014 4e kwartaal;341;293;264;213;179;34;51;39;11;1;0;103;26;11;15;77;34;43;161;29;9.9;48;85.9;77.4
6201;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2014;346;296;268;215;175;40;53;40;12;1;0;107;27;12;15;81;37;44;160;28;9.6;50;85.6;77.3
6202;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2015 1e kwartaal;349;297;271;220;183;37;51;37;12;2;0;104;27;12;14;78;35;43;167;26;8.6;52;85.0;77.7
6203;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2015 2e kwartaal;341;296;270;215;178;37;55;39;13;2;0;100;27;13;14;73;33;40;170;26;8.9;45;86.8;79.1
6204;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2015 3e kwartaal;343;295;270;216;173;44;54;39;13;2;0;103;28;10;18;74;34;40;167;25;8.4;48;86.0;78.7
6205;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2015 4e kwartaal;350;304;275;219;177;42;56;41;14;1;0;101;25;10;16;75;33;42;174;29;9.7;46;86.9;78.5
6206;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2015 ;346;298;271;218;178;40;54;39;13;2;0;102;27;11;15;75;34;41;170;27;8.9;48;86.2;78.5
6207;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2016 1e kwartaal;372;328;295;239;192;47;56;43;12;1;0;110;24;12;13;86;39;47;185;32;9.9;45;88.0;79.3
6208;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2016 2e kwartaal;371;320;295;239;187;52;56;42;12;2;0;119;28;13;16;91;42;49;176;24;7.7;52;86.1;79.5
6209;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2016 3e kwartaal;379;330;304;241;186;54;63;48;13;2;0;119;28;13;15;91;41;49;186;25;7.7;49;87.0;80.3
6210;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2016 4e kwartaal;385;333;310;245;191;54;64;48;14;2;0;117;27;14;13;90;42;48;193;23;7.0;52;86.4;80.4
6211;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2016;377;327;301;241;189;52;60;45;13;2;0;116;27;13;14;89;41;48;185;26;8.0;49;86.9;79.9
6212;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2017 1e kwartaal;390;333;307;245;194;52;62;47;13;1;0;119;34;16;17;85;37;49;188;26;7.7;57;85.3;78.7
6213;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2017 2e kwartaal;382;322;300;241;189;52;59;45;14;1;0;109;29;13;16;80;36;44;192;22;6.8;60;84.3;78.6
6214;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2017 3e kwartaal;390;331;315;255;202;53;61;45;14;1;0;119;26;11;15;93;36;57;196;16;4.9;58;85.1;80.9
6215;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2017 4e kwartaal;373;316;300;245;190;55;55;41;13;1;0;116;27;11;16;89;38;51;184;16;5.1;57;84.7;80.4
6216;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2017;384;326;306;247;194;53;59;44;13;1;0;116;29;13;16;87;37;50;190;20;6.1;58;84.9;79.6
6217;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2018 1e kwartaal;379;329;313;255;198;57;58;44;14;1;0;116;26;11;15;90;41;49;198;15;4.6;51;86.6;82.6
6218;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2018 2e kwartaal;377;327;314;257;195;61;57;43;13;1;0;115;25;10;14;91;41;50;198;14;4.2;50;86.8;83.2
6219;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2018 3e kwartaal;380;325;312;253;194;58;59;43;14;1;0;119;24;9;15;95;44;51;193;13;4.0;55;85.4;82.0
6220;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2018 4e kwartaal;380;327;312;251;196;54;62;47;14;0;0;120;24;8;16;96;44;52;192;15;4.5;53;86.1;82.2
6221;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2018;379;327;313;254;196;58;59;44;14;1;0;118;25;10;15;93;42;51;195;14;4.3;52;86.2;82.5
6222;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2019 1e kwartaal;405;344;328;259;206;53;69;54;15;0;0;123;23;8;15;100;43;57;204;17;4.8;61;85.1;80.9
6223;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2019 2e kwartaal;400;333;319;252;195;57;68;54;13;0;0;120;22;11;11;98;42;56;199;14;4.1;68;83.1;79.7
6224;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2019 3e kwartaal;397;336;323;255;200;55;68;55;11;1;0;127;28;12;15;99;42;57;196;13;3.8;62;84.5;81.2
6225;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2019 4e kwartaal;412;350;333;260;204;56;73;59;13;1;0;130;32;14;18;98;43;55;203;18;5.0;62;85.0;80.8
6226;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2019;404;341;326;256;201;55;69;56;13;1;0;125;26;11;15;99;42;56;201;15;4.5;63;84.4;80.7
6227;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2020 1e kwartaal;434;362;349;275;219;57;73;57;15;1;0;138;30;15;15;108;45;63;211;13;3.5;73;83.2;80.3
6228;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2020 2e kwartaal;435;370;355;277;223;54;78;60;17;1;0;141;30;17;12;112;46;66;213;15;4.2;65;85.1;81.5
6229;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2020 3e kwartaal;422;358;342;270;217;52;72;56;16;1;0;133;26;16;10;108;46;62;209;16;4.5;64;84.9;81.1
6230;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2020 4e kwartaal;420;361;345;271;224;47;73;60;12;1;0;137;29;18;11;108;42;67;208;16;4.4;59;85.8;82.1
6231;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2020;428;363;348;273;221;53;74;58;15;1;0;137;28;16;12;109;45;64;210;15;4.2;65;84.7;81.2
6232;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2021 1e kwartaal;382;331;314;260;212;47;55;38;17;0;0;123;30;11;18;93;49;45;191;17;5.1;50;86.8;82.3
6233;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2021 2e kwartaal;401;344;328;270;215;55;58;43;14;1;0;130;24;8;16;106;47;60;197;16;4.7;57;85.8;81.8
6234;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2021 3e kwartaal;417;359;343;282;230;51;62;46;15;1;0;123;21;11;9;102;42;60;220;16;4.6;58;86.1;82.2
6235;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2021 4e kwartaal;439;374;358;286;230;55;72;55;17;0;0;128;20;9;12;108;46;62;230;16;4.4;65;85.2;81.4
6236;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2021;410;352;336;274;222;52;62;45;16;1;0;126;24;10;14;102;46;57;210;16;4.7;58;85.9;81.9
6237;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2022 1e kwartaal;439;381;366;293;241;51;74;57;16;0;0;128;19;8;12;109;44;65;238;15;4.0;58;86.9;83.4
6238;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2022 2e kwartaal;442;377;364;290;233;57;73;56;18;0;0;124;20;5;14;104;36;69;240;13;3.5;65;85.4;82.4
6239;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Met startkwalificatie;2022 3e kwartaal;441;384;372;293;236;57;79;63;15;1;0;132;24;10;14;108;37;72;240;11;3.0;57;87.1;84.5
6240;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2013 1e kwartaal;131;84;74;68;53;15;6;5;1;0;0;32;11;4;6;22;11;11;42;10;11.6;47;63.8;56.4
6241;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2013 2e kwartaal;134;90;78;70;53;16;8;6;2;0;0;34;10;6;4;24;14;10;44;12;13.6;44;67.0;57.9
6242;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2013 3e kwartaal;135;88;77;69;51;19;8;6;1;0;0;34;11;7;5;23;14;9;43;11;12.4;47;65.0;57.0
6243;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2013 4e kwartaal;138;92;79;70;50;19;9;8;2;0;0;31;12;6;6;20;12;7;48;12;13.6;46;66.5;57.5
6244;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2013;135;88;77;69;52;17;8;6;1;0;0;33;11;6;5;22;13;9;44;11;12.8;46;65.6;57.2
6245;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2014 1e kwartaal;142;97;85;74;53;21;11;8;3;0;0;36;13;7;7;22;13;10;49;13;13.0;45;68.6;59.7
6246;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2014 2e kwartaal;138;90;77;68;51;18;8;6;2;0;0;33;10;4;6;23;11;12;44;13;14.5;48;65.1;55.7
6247;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2014 3e kwartaal;140;89;78;67;49;19;11;7;4;0;0;29;10;6;5;18;8;10;50;11;11.9;51;63.6;56.1
6248;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2014 4e kwartaal;142;93;81;72;50;23;9;5;3;1;0;33;12;5;7;21;10;10;48;11;12.3;50;65.1;57.1
6249;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2014;141;92;80;70;51;20;10;7;3;0;0;33;11;6;6;21;11;10;48;12;12.9;48;65.6;57.1
6250;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2015 1e kwartaal;156;103;88;79;55;24;9;6;3;1;0;40;17;8;9;22;12;10;49;15;14.7;52;66.3;56.6
6251;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2015 2e kwartaal;151;94;84;73;55;18;11;7;3;1;0;39;15;7;8;24;14;9;45;10;10.6;57;62.0;55.5
6252;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2015 3e kwartaal;152;93;81;69;51;18;12;7;4;1;0;34;15;6;8;19;10;9;47;13;13.5;59;61.2;53.0
6253;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2015 4e kwartaal;149;86;75;63;44;19;12;7;4;1;0;32;13;7;6;20;11;9;42;11;13.3;63;57.8;50.1
6254;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2015 ;152;94;82;71;51;19;11;7;4;1;0;36;15;7;8;21;12;9;46;12;13.1;58;61.9;53.8
6255;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2016 1e kwartaal;150;94;79;66;50;16;14;8;5;0;0;33;10;5;5;23;13;10;46;14;15.0;57;62.2;52.9
6256;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2016 2e kwartaal;145;98;86;71;53;18;15;9;6;0;0;32;11;6;6;21;11;9;54;11;11.8;47;67.3;59.4
6257;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2016 3e kwartaal;147;98;88;73;52;21;15;9;6;0;0;35;13;5;7;22;12;11;53;10;9.7;50;66.4;59.9
6258;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2016 4e kwartaal;153;98;91;76;51;25;15;11;4;0;0;39;14;6;7;25;13;12;51;8;7.8;55;64.1;59.1
6259;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2016;149;97;86;71;52;20;15;9;5;0;0;35;12;6;6;23;12;11;51;11;11.0;52;65.0;57.8
6260;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2017 1e kwartaal;148;98;89;73;51;23;15;12;3;0;0;36;16;9;7;20;13;7;53;9;9.6;50;66.5;60.1
6261;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2017 2e kwartaal;153;97;86;74;52;21;13;11;2;0;0;34;11;7;5;23;15;8;52;10;10.6;56;63.2;56.5
6262;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2017 3e kwartaal;143;88;81;70;50;20;11;9;2;0;0;29;10;4;5;20;13;7;52;7;7.8;55;61.5;56.7
6263;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2017 4e kwartaal;149;92;84;69;49;19;15;11;4;1;0;32;12;7;5;21;13;7;52;8;9.1;56;62.3;56.6
6264;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2017;148;94;85;71;51;21;14;11;3;0;0;33;12;7;5;21;14;7;52;9;9.3;54;63.4;57.5
6265;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2018 1e kwartaal;155;100;89;77;55;21;12;10;3;0;0;34;11;6;5;23;13;10;56;10;10.3;55;64.3;57.7
6266;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2018 2e kwartaal;151;95;88;75;52;23;12;10;2;0;0;31;10;4;6;21;12;8;57;8;8.3;55;63.4;58.1
6267;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2018 3e kwartaal;151;100;91;77;53;24;14;11;2;0;0;34;11;5;6;22;11;11;58;9;8.9;51;66.1;60.3
6268;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2018 4e kwartaal;145;94;86;73;49;23;13;9;3;1;0;35;13;5;8;23;13;10;51;7;7.9;51;64.6;59.5
6269;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2018;150;97;89;76;52;23;13;10;3;0;0;33;11;5;6;22;12;10;55;9;8.9;53;64.6;58.9
6270;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2019 1e kwartaal;155;99;92;78;53;25;14;10;3;1;0;39;13;5;8;26;14;12;53;7;6.8;57;63.6;59.2
6271;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2019 2e kwartaal;151;100;94;81;51;30;13;9;3;1;0;43;17;7;9;26;15;11;52;6;6.1;51;66.5;62.4
6272;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2019 3e kwartaal;156;100;96;80;58;22;16;11;5;0;0;38;16;9;7;22;11;11;59;4;3.6;56;63.9;61.6
6273;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2019 4e kwartaal;157;92;88;71;48;23;17;11;6;0;0;34;12;5;7;22;12;10;54;4;4.2;65;58.5;56.1
6274;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2019;155;98;93;78;53;25;15;10;5;0;0;38;14;7;8;24;13;11;54;5;5.2;57;63.1;59.8
6275;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2020 1e kwartaal;148;84;81;68;49;18;13;8;5;0;0;32;8;3;5;24;14;10;49;3;4.0;63;57.1;54.8
6276;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2020 2e kwartaal;151;92;84;69;49;19;16;10;5;1;0;32;9;4;5;23;13;9;52;7;8.1;59;60.8;55.9
6277;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2020 3e kwartaal;160;103;94;78;56;22;15;10;5;1;0;35;10;3;7;25;14;11;59;9;8.9;57;64.3;58.6
6278;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2020 4e kwartaal;147;88;83;69;48;21;14;10;3;1;0;32;7;3;4;25;15;10;50;5;6.1;59;59.8;56.1
6279;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2020;151;92;85;71;51;20;14;9;5;1;0;33;9;3;6;24;14;10;53;6;6.9;60;60.6;56.4
6280;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2021 1e kwartaal;185;115;108;95;72;22;13;9;4;0;0;42;19;11;9;23;12;11;65;7;6.3;70;62.3;58.4
6281;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2021 2e kwartaal;184;119;110;90;73;17;20;10;9;1;0;40;14;6;8;26;12;14;70;9;7.5;65;64.6;59.8
6282;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2021 3e kwartaal;172;107;104;86;56;30;19;12;6;0;0;43;13;7;6;30;15;15;62;2;2.0;66;61.9;60.6
6283;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2021 4e kwartaal;174;109;106;88;59;29;18;12;6;0;0;43;14;6;8;28;15;14;63;4;3.2;64;62.9;60.9
6284;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2021;179;112;107;90;65;24;17;11;6;0;0;42;15;7;8;27;13;13;65;5;4.9;66;62.9;59.9
6285;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2022 1e kwartaal;171;104;100;81;56;24;20;14;5;0;0;41;14;4;10;27;11;16;60;3;3.0;68;60.5;58.7
6286;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2022 2e kwartaal;182;105;102;73;51;22;29;24;4;0;0;40;13;8;5;27;12;15;62;3;2.8;77;57.8;56.2
6287;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Zonder startkwalificatie;2022 3e kwartaal;154;94;90;66;48;18;24;18;6;0;0;36;12;5;7;25;12;13;54;3;3.7;61;60.5;58.3
6288;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013 1e kwartaal;18;11;9;8;5;3;2;1;0;0;0;3;1;0;0;3;2;1;6;2;;6;;
6289;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013 2e kwartaal;18;11;10;8;5;3;2;1;1;0;0;4;1;0;1;3;1;1;6;1;;6;;
6290;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013 3e kwartaal;18;12;10;8;6;2;2;1;0;0;0;4;2;1;1;2;1;1;6;2;;6;;
6291;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013 4e kwartaal;20;13;11;9;7;2;2;1;1;0;0;3;1;1;1;2;1;1;7;2;;7;;
6292;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013;18;12;10;8;6;3;2;1;0;0;0;4;1;1;1;2;1;1;6;2;;6;65.0;54.4
6293;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 1e kwartaal;19;12;11;8;6;3;3;1;2;0;0;4;2;1;1;2;1;1;8;1;;7;;
6294;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 2e kwartaal;17;13;11;9;6;3;3;2;1;0;0;4;2;1;1;2;1;1;8;2;;4;;
6295;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 3e kwartaal;19;12;10;8;6;2;2;1;1;0;0;2;1;0;1;1;1;0;8;2;;7;;
6296;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 4e kwartaal;21;13;11;8;7;1;3;2;1;0;0;4;1;1;1;3;1;1;7;1;;8;;
6297;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014;19;13;11;8;6;2;3;2;1;0;0;3;2;1;1;2;1;1;8;2;;7;65.2;57.2
6298;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 1e kwartaal;23;15;13;11;7;3;2;2;0;0;0;5;1;1;0;4;3;1;8;2;;8;;
6299;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 2e kwartaal;26;17;16;13;9;5;2;1;1;0;0;6;1;1;0;5;3;2;9;1;;9;;
6300;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 3e kwartaal;27;19;17;15;9;5;3;2;1;0;0;6;2;1;1;4;2;2;11;1;;8;;
6301;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 4e kwartaal;26;17;15;13;8;5;2;1;1;0;0;5;2;1;1;4;2;2;10;1;;9;;
6302;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 ;25;17;15;13;9;4;2;1;1;0;0;6;1;1;0;4;2;2;10;1;8.1;9;65.8;60.4
6303;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 1e kwartaal;28;18;16;14;9;5;2;2;0;0;0;7;3;1;2;4;2;2;9;2;;9;;
6304;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 2e kwartaal;30;18;16;14;8;6;2;2;0;0;0;6;2;0;1;5;2;3;10;2;;12;;
6305;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 3e kwartaal;30;20;17;14;10;5;3;2;1;0;0;5;2;0;1;3;2;1;13;2;;10;;
6306;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 4e kwartaal;26;18;18;13;9;4;4;3;1;0;0;6;2;0;1;4;2;2;12;1;;8;;
6307;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016;28;18;17;14;9;5;3;2;0;0;0;6;2;0;1;4;2;2;11;2;9.3;10;65.6;59.5
6308;Totaal mannen en vrouwen;45 tot 55 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017 1e kwartaal;25;17;16;12;8;3;4;3;1;0;0;5;2;1;1;3;1;2;11;1;;8;;
