ID;Geslacht;Inkomensklassen;Populatie;Inkomensbegrippen;Perioden;TotaalPersonen_1;TotaalActief_2;Zelfstandige_3;Ambtenaar_4;OverigeWerknemer_5;OverigActief_6;TotaalNietActief_7;Arbeidsongeschikte_8;PensioenontvangerTot65Jaar_9;Pensioenontvanger65JaarEnOuder_10;Bijstandontvanger_11;OverigNietActief_12;GeenInkomen_13;Tot18Jaar_14;k_18Tot25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;NooitGehuwd_21;Gehuwd_22;GehuwdGeweest_23
5696;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;1999;2835;2503;295;276;1831;101;333;27;99;183;21;3;0;0;16;505;844;833;429;208;539;2010;286
5697;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Bruto inkomen;2000;3113;2733;310;292;2030;101;380;36;113;206;19;6;0;0;26;579;907;892;475;234;665;2111;338
5698;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;1032;935;191;139;545;61;97;6;48;38;2;2;0;0;5;125;373;314;165;50;108;839;84
5699;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;1180;1066;188;165;651;62;113;8;53;48;3;1;0;0;4;159;402;373;182;59;144;938;97
5700;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;1350;1208;191;191;759;66;142;9;62;57;10;5;0;0;5;195;444;434;203;69;181;1050;119
5701;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;1427;1266;185;211;803;67;161;10;68;65;11;7;0;0;5;208;462;455;218;78;196;1102;128
5702;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;1502;1329;193;213;854;69;173;10;74;69;13;6;0;0;5;223;472;489;233;81;206;1153;143
5703;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;1639;1461;221;231;932;77;177;11;70;78;16;3;0;0;5;249;514;534;246;91;236;1250;153
5704;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;1720;1530;208;247;994;81;191;11;75;87;16;1;0;0;5;261;532;561;261;100;255;1298;167
5705;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;1882;1676;226;260;1099;91;207;13;78;96;17;2;0;0;6;301;574;611;280;109;299;1404;178
5706;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;1926;1725;248;254;1128;94;201;10;70;107;13;1;0;0;7;304;585;615;292;123;320;1434;172
5707;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;2196;1965;270;282;1312;100;231;12;82;122;13;2;0;0;8;370;663;674;339;142;394;1589;214
5708;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;2467;2202;294;297;1508;103;265;17;94;135;13;5;0;0;14;442;732;731;390;158;508;1707;252
5709;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1990;792;677;122;98;402;54;115;7;45;59;2;3;0;0;3;74;255;242;145;73;83;628;80
5710;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1991;899;765;121;114;475;55;134;8;50;72;2;2;0;0;2;96;271;283;161;86;109;702;88
5711;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1992;1058;889;125;135;569;60;168;8;59;88;8;5;0;0;3;117;308;343;184;102;141;803;114
5712;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1993;1109;926;117;147;600;62;183;10;65;93;9;7;0;0;3;122;319;363;195;107;151;844;114
5713;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1994;1082;900;119;139;580;62;183;9;66;89;12;6;0;0;3;114;300;364;198;103;141;825;116
5714;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1995;1148;966;129;145;624;69;182;10;63;95;12;3;0;0;2;123;316;391;206;109;155;870;123
5715;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1996;1187;994;125;148;649;72;192;9;68;103;12;0;0;0;2;126;318;404;220;116;162;893;132
5716;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1997;1260;1056;129;155;692;80;204;10;70;111;12;1;0;0;3;139;336;427;230;125;181;943;136
5717;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1998;1221;1023;130;138;675;79;198;7;61;119;9;1;0;0;3;135;319;399;227;137;185;910;126
5718;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;1999;1401;1180;145;161;790;83;222;9;70;132;9;2;0;0;4;166;370;444;266;151;223;1027;151
5719;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Belastbaar inkomen;2000;1561;1316;159;173;900;85;244;12;79;140;9;4;0;0;7;203;409;479;300;164;282;1104;174
5720;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;277;244;101;17;96;31;33;2;8;22;0;1;0;0;1;20;88;90;48;29;17;238;22
5721;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;294;256;93;20;110;32;39;2;9;28;0;0;0;0;1;22;88;98;50;36;18;253;23
5722;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;322;274;88;24;127;34;48;1;10;34;2;2;0;0;1;21;91;115;52;42;21;271;30
5723;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;339;288;77;31;145;35;51;1;12;35;2;2;0;0;1;20;96;121;60;43;23;287;30
5724;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;383;326;82;35;171;38;57;1;14;39;2;1;0;0;1;24;104;139;69;47;26;320;37
5725;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;428;367;97;39;187;43;62;2;14;42;3;0;0;0;1;28;114;157;77;52;31;358;39
5726;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;477;405;101;45;214;45;71;2;16;50;3;1;0;0;0;31;125;176;86;58;37;397;43
5727;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;517;446;109;48;243;45;71;2;16;50;3;1;0;0;1;36;141;189;90;60;42;433;42
5728;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;578;494;117;52;284;42;84;2;19;61;2;1;0;0;1;46;157;198;104;72;53;475;49
5729;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;670;573;131;61;333;48;98;2;22;70;3;1;0;0;2;51;188;221;124;83;65;543;62
5730;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;798;663;153;71;386;53;136;4;31;96;3;2;0;0;2;63;214;255;150;114;90;625;84
5731;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;192;158;56;13;69;20;34;3;6;23;1;1;0;1;14;28;40;46;33;29;48;123;21
5732;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;224;185;62;16;86;21;39;2;8;26;1;1;0;2;15;34;45;58;37;33;56;144;24
5733;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;265;217;66;19;107;26;48;2;9;32;2;2;0;1;17;37;53;75;43;40;66;167;32
5734;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;286;232;59;23;123;26;54;3;10;36;2;3;0;1;17;40;52;83;49;43;73;181;31
5735;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;331;268;66;27;147;28;64;4;13;41;3;3;0;2;18;48;63;98;55;48;79;213;40
5736;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;399;334;88;33;181;33;65;4;13;43;4;1;0;2;22;66;73;122;64;51;98;259;43
5737;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;456;380;97;36;211;35;76;5;17;49;5;1;0;3;22;74;85;140;76;56;111;294;51
5738;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;506;428;104;41;247;36;78;5;18;50;3;1;0;5;26;85;92;155;84;59;126;329;50
5739;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;602;504;115;47;306;35;98;5;21;67;4;1;0;5;30;105;110;173;102;77;154;390;58
5740;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1999;727;612;131;56;384;40;116;7;25;78;5;1;0;6;42;130;131;205;124;90;193;462;73
5741;Totaal mannen en vrouwen;30 duizend euro en meer;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;2000;945;775;157;74;494;50;170;12;34;115;6;3;0;8;59;165;162;260;160;132;265;577;103
5742;Mannen;0;Alle personen;Primair inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5743;Mannen;0;Alle personen;Primair inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5744;Mannen;0;Alle personen;Primair inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5745;Mannen;0;Alle personen;Primair inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5746;Mannen;0;Alle personen;Primair inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5747;Mannen;0;Alle personen;Primair inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5748;Mannen;0;Alle personen;Primair inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5749;Mannen;0;Alle personen;Primair inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5750;Mannen;0;Alle personen;Primair inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5751;Mannen;0;Alle personen;Primair inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5752;Mannen;0;Alle personen;Primair inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5753;Mannen;0;Alle personen;Bruto inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5754;Mannen;0;Alle personen;Bruto inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5755;Mannen;0;Alle personen;Bruto inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5756;Mannen;0;Alle personen;Bruto inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5757;Mannen;0;Alle personen;Bruto inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5758;Mannen;0;Alle personen;Bruto inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5759;Mannen;0;Alle personen;Bruto inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5760;Mannen;0;Alle personen;Bruto inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5761;Mannen;0;Alle personen;Bruto inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5762;Mannen;0;Alle personen;Bruto inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5763;Mannen;0;Alle personen;Bruto inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5764;Mannen;0;Alle personen;Persoonlijk inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5765;Mannen;0;Alle personen;Persoonlijk inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5766;Mannen;0;Alle personen;Persoonlijk inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5767;Mannen;0;Alle personen;Persoonlijk inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5768;Mannen;0;Alle personen;Persoonlijk inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5769;Mannen;0;Alle personen;Persoonlijk inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5770;Mannen;0;Alle personen;Persoonlijk inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5771;Mannen;0;Alle personen;Persoonlijk inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5772;Mannen;0;Alle personen;Persoonlijk inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5773;Mannen;0;Alle personen;Persoonlijk inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5774;Mannen;0;Alle personen;Persoonlijk inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5775;Mannen;0;Alle personen;Belastbaar inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5776;Mannen;0;Alle personen;Belastbaar inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5777;Mannen;0;Alle personen;Belastbaar inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5778;Mannen;0;Alle personen;Belastbaar inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5779;Mannen;0;Alle personen;Belastbaar inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5780;Mannen;0;Alle personen;Belastbaar inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5781;Mannen;0;Alle personen;Belastbaar inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5782;Mannen;0;Alle personen;Belastbaar inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5783;Mannen;0;Alle personen;Belastbaar inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5784;Mannen;0;Alle personen;Belastbaar inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5785;Mannen;0;Alle personen;Belastbaar inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5786;Mannen;0;Alle personen;Besteedbaar inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5787;Mannen;0;Alle personen;Besteedbaar inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5788;Mannen;0;Alle personen;Besteedbaar inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5789;Mannen;0;Alle personen;Besteedbaar inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5790;Mannen;0;Alle personen;Besteedbaar inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5791;Mannen;0;Alle personen;Besteedbaar inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5792;Mannen;0;Alle personen;Besteedbaar inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5793;Mannen;0;Alle personen;Besteedbaar inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5794;Mannen;0;Alle personen;Besteedbaar inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5795;Mannen;0;Alle personen;Besteedbaar inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5796;Mannen;0;Alle personen;Besteedbaar inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5797;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1990;7263;4113;454;447;3132;79;1607;305;196;666;285;155;1544;1686;851;1264;1194;864;676;727;3504;3385;375
5798;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1991;7315;4142;455;443;3167;77;1620;311;194;684;292;139;1552;1687;831;1278;1178;917;683;741;3520;3407;388
5799;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1992;7375;4161;471;437;3172;82;1656;310;196;702;313;134;1558;1690;815;1290;1170;966;690;755;3548;3420;407
5800;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1993;7426;4117;477;433;3126;81;1716;308;195;714;352;147;1593;1700;785;1298;1171;1001;702;769;3578;3425;423
5801;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1994;7450;4080;476;431;3092;82;1758;304;203;726;383;141;1612;1708;747;1299;1176;1031;710;778;3573;3433;444
5802;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1995;7507;4178;506;423;3149;100;1729;289;193;742;380;124;1600;1718;715;1309;1191;1060;719;795;3596;3462;449
5803;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1996;7540;4252;495;420;3229;109;1694;278;191;757;366;103;1593;1730;684;1299;1208;1084;728;808;3613;3472;455
5804;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1997;7588;4337;507;413;3303;114;1668;272;190;771;336;98;1584;1740;666;1288;1221;1110;740;824;3645;3480;464
5805;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1998;7642;4456;515;411;3416;114;1603;270;185;780;286;82;1583;1756;653;1267;1241;1128;760;837;3686;3502;455
5806;Mannen;0;Alle personen;Gestandaardiseerd inkomen;1999;7678;4525;512;405;3486;122;1559;248;184;793;244;90;1594;1760;656;1235;1259;1141;778;849;3646;3507;525
5807;Mannen;0;Alle personen;Gestandaardiseerd inkomen;2000;7767;4581;519;401;3547;114;1586;268;199;807;213;99;1599;1788;659;1210;1279;1163;803;865;3751;3462;554
5808;Mannen;0;Personen met inkomen;Primair inkomen;1990;5719;4113;454;447;3132;79;1607;305;196;666;285;155;0;190;831;1251;1188;861;672;727;1969;3377;373
5809;Mannen;0;Personen met inkomen;Primair inkomen;1991;5762;4142;455;443;3167;77;1620;311;194;684;292;139;0;189;813;1261;1170;912;678;740;1982;3395;385
5810;Mannen;0;Personen met inkomen;Primair inkomen;1992;5817;4161;471;437;3172;82;1656;310;196;702;313;134;0;186;797;1273;1161;960;686;754;2004;3408;405
5811;Mannen;0;Personen met inkomen;Primair inkomen;1993;5833;4117;477;433;3126;81;1716;308;195;714;352;147;0;166;767;1279;1161;995;698;767;2001;3413;419
5812;Mannen;0;Personen met inkomen;Primair inkomen;1994;5838;4080;476;431;3092;82;1758;304;203;726;383;141;0;159;728;1280;1167;1023;705;775;1980;3418;440
5813;Mannen;0;Personen met inkomen;Primair inkomen;1995;5907;4178;506;423;3149;100;1729;289;193;742;380;124;0;171;699;1293;1182;1053;716;793;2011;3450;446
5814;Mannen;0;Personen met inkomen;Primair inkomen;1996;5947;4252;495;420;3229;109;1694;278;191;757;366;103;0;186;671;1284;1198;1077;724;806;2035;3460;452
5815;Mannen;0;Personen met inkomen;Primair inkomen;1997;6004;4337;507;413;3303;114;1668;272;190;771;336;98;0;206;648;1275;1212;1104;737;822;2074;3471;460
5816;Mannen;0;Personen met inkomen;Primair inkomen;1998;6060;4456;515;411;3416;114;1603;270;185;780;286;82;0;225;639;1252;1232;1121;754;836;2118;3490;451
5817;Mannen;0;Personen met inkomen;Primair inkomen;1999;6084;4525;512;405;3486;122;1559;248;184;793;244;90;0;222;643;1221;1249;1131;770;848;2075;3488;521
5818;Mannen;0;Personen met inkomen;Primair inkomen;2000;6168;4581;519;401;3547;114;1586;268;199;807;213;99;0;241;644;1196;1270;1154;797;865;2172;3446;550
5819;Mannen;0;Personen met inkomen;Bruto inkomen;1990;5719;4113;454;447;3132;79;1607;305;196;666;285;155;0;190;831;1251;1188;861;672;727;1969;3377;373
5820;Mannen;0;Personen met inkomen;Bruto inkomen;1991;5762;4142;455;443;3167;77;1620;311;194;684;292;139;0;189;813;1261;1170;912;678;740;1982;3395;385
5821;Mannen;0;Personen met inkomen;Bruto inkomen;1992;5817;4161;471;437;3172;82;1656;310;196;702;313;134;0;186;797;1273;1161;960;686;754;2004;3408;405
