ID;Geslacht;OnderwijsPositieBasisjaar;OnderwijsPositieVolgendSchooljaar;GeboortelandOuders;Herkomstland;Regiokenmerken;Perioden;Leerlingen_1
6019;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2010/'11 naar 2011/'12;9010.0
6020;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2011/'12 naar 2012/'13;9290.0
6021;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2012/'13 naar 2013/'14;9620.0
6022;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2013/'14 naar 2014/'15;10050.0
6023;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2014/'15 naar 2015/'16;10400.0
6024;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2015/'16 naar 2016/'17;10530.0
6025;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2016/'17 naar 2017/'18;10780.0
6026;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2017/'18 naar 2018/'19;10960.0
6027;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2018/'19 naar 2019/'20;11140.0
6028;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2019/'20 naar 2020/'21;11400.0
6029;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2020/'21 naar 2021/'22;11690.0
6030;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2021/'22 naar 2022/'23;11860.0
6031;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Amsterdam;2022/'23 naar 2023/'24;11990.0
6032;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2010/'11 naar 2011/'12;8080.0
6033;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2011/'12 naar 2012/'13;8330.0
6034;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2012/'13 naar 2013/'14;8540.0
6035;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2013/'14 naar 2014/'15;8710.0
6036;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2014/'15 naar 2015/'16;8980.0
6037;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2015/'16 naar 2016/'17;9190.0
6038;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2016/'17 naar 2017/'18;9440.0
6039;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2017/'18 naar 2018/'19;9470.0
6040;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2018/'19 naar 2019/'20;9400.0
6041;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2019/'20 naar 2020/'21;9230.0
6042;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2020/'21 naar 2021/'22;9170.0
6043;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2021/'22 naar 2022/'23;9160.0
6044;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;'s-Gravenhage;2022/'23 naar 2023/'24;9020.0
6045;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2010/'11 naar 2011/'12;8290.0
6046;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2011/'12 naar 2012/'13;8600.0
6047;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2012/'13 naar 2013/'14;8720.0
6048;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2013/'14 naar 2014/'15;8870.0
6049;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2014/'15 naar 2015/'16;9100.0
6050;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2015/'16 naar 2016/'17;9270.0
6051;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2016/'17 naar 2017/'18;9430.0
6052;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2017/'18 naar 2018/'19;9500.0
6053;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2018/'19 naar 2019/'20;9410.0
6054;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2019/'20 naar 2020/'21;9430.0
6055;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2020/'21 naar 2021/'22;9470.0
6056;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2021/'22 naar 2022/'23;9550.0
6057;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Rotterdam;2022/'23 naar 2023/'24;9710.0
6058;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2010/'11 naar 2011/'12;5500.0
6059;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2011/'12 naar 2012/'13;5860.0
6060;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2012/'13 naar 2013/'14;6170.0
6061;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2013/'14 naar 2014/'15;6510.0
6062;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2014/'15 naar 2015/'16;6850.0
6063;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2015/'16 naar 2016/'17;7300.0
6064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2016/'17 naar 2017/'18;7610.0
6065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2017/'18 naar 2018/'19;7880.0
6066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2018/'19 naar 2019/'20;8030.0
6067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2019/'20 naar 2020/'21;8260.0
6068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2020/'21 naar 2021/'22;8480.0
6069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2021/'22 naar 2022/'23;8590.0
6070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;Utrecht;2022/'23 naar 2023/'24;8840.0
6071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;540.0
6072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;510.0
6073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;510.0
6074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;470.0
6075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;510.0
6076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;590.0
6077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;570.0
6078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;620.0
6079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;640.0
6080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;580.0
6081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;530.0
6082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2021/'22 naar 2022/'23;490.0
6083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Nederland;"Gemeenten; niet in te delen";2022/'23 naar 2023/'24;470.0
6084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2010/'11 naar 2011/'12;38290.0
6085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2011/'12 naar 2012/'13;39700.0
6086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2012/'13 naar 2013/'14;41050.0
6087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2013/'14 naar 2014/'15;42660.0
6088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2014/'15 naar 2015/'16;44230.0
6089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2015/'16 naar 2016/'17;45650.0
6090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2016/'17 naar 2017/'18;46790.0
6091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2017/'18 naar 2018/'19;48120.0
6092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2018/'19 naar 2019/'20;49830.0
6093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2019/'20 naar 2020/'21;51330.0
6094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2020/'21 naar 2021/'22;52830.0
6095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2021/'22 naar 2022/'23;54890.0
6096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Nederland;2022/'23 naar 2023/'24;61480.0
6097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2010/'11 naar 2011/'12;5250.0
6098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2011/'12 naar 2012/'13;5610.0
6099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2012/'13 naar 2013/'14;5950.0
6100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2013/'14 naar 2014/'15;6440.0
6101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2014/'15 naar 2015/'16;6980.0
6102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2015/'16 naar 2016/'17;7510.0
6103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2016/'17 naar 2017/'18;8000.0
6104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2017/'18 naar 2018/'19;8610.0
6105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2018/'19 naar 2019/'20;9190.0
6106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2019/'20 naar 2020/'21;9740.0
6107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2020/'21 naar 2021/'22;10260.0
6108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2021/'22 naar 2022/'23;11030.0
6109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);G4     ;2022/'23 naar 2023/'24;12200.0
6110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;7620.0
6111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;7460.0
6112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;8010.0
6113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;8790.0
6114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;9760.0
6115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;10470.0
6116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;10750.0
6117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;11120.0
6118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;11580.0
6119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;12070.0
6120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;12650.0
6121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2021/'22 naar 2022/'23;13160.0
6122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Meer dan 100 000 inwoners;2022/'23 naar 2023/'24;14620.0
6123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;24830.0
6124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;26040.0
6125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;26470.0
6126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;26870.0
6127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;26920.0
6128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;27120.0
6129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;27570.0
6130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;27920.0
6131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;28420.0
6132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;28710.0
6133;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;28900.0
6134;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2021/'22 naar 2022/'23;29600.0
6135;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Minder dan 100 000 inwoners;2022/'23 naar 2023/'24;33470.0
6136;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2010/'11 naar 2011/'12;1780.0
6137;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2011/'12 naar 2012/'13;1880.0
6138;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2012/'13 naar 2013/'14;1990.0
6139;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2013/'14 naar 2014/'15;2120.0
6140;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2014/'15 naar 2015/'16;2310.0
6141;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2015/'16 naar 2016/'17;2440.0
6142;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2016/'17 naar 2017/'18;2590.0
6143;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2017/'18 naar 2018/'19;2760.0
6144;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs (vo);Totaal;Europa (exclusief Nederland);Amsterdam;2018/'19 naar 2019/'20;2920.0
