ID;Geslacht;Leeftijd;Onderwijssoort;Opleidingsvorm;Studierichting;Perioden;Ingeschrevenen_1
3722;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1994/'95;23955
3723;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1995/'96;23492
3724;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1996/'97;21773
3725;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1997/'98;20955
3726;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1998/'99;20465
3727;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;1999/'00;20824
3728;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2000/'01;20062
3729;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2001/'02;20321
3730;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2002/'03;18744
3731;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2003/'04;16796
3732;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2004/'05;14871
3733;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2005/'06;13880
3734;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2006/'07;10713
3735;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2007/'08;9268
3736;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2008/'09;19218
3737;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2009/'10;19347
3738;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2010/'11;19199
3739;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2011/'12;18846
3740;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2012/'13;17979
3741;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2013/'14;18109
3742;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2014/'15;18645
3743;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38003 Nederlands recht ;2015/'16;0
3744;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1990/'91;311
3745;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1991/'92;279
3746;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1992/'93;259
3747;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1993/'94;335
3748;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1994/'95;409
3749;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1995/'96;586
3750;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1996/'97;736
3751;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1997/'98;841
3752;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1998/'99;853
3753;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;1999/'00;898
3754;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2000/'01;1014
3755;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2001/'02;1143
3756;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2002/'03;1125
3757;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2003/'04;1311
3758;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2004/'05;1467
3759;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2005/'06;1627
3760;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2006/'07;1905
3761;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2007/'08;2088
3762;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2008/'09;2206
3763;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2009/'10;2424
3764;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2010/'11;2482
3765;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2011/'12;2566
3766;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2012/'13;2517
3767;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2013/'14;2269
3768;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2014/'15;2495
3769;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38006 Internationaal recht;2015/'16;0
3770;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1990/'91;781
3771;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1991/'92;813
3772;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1992/'93;860
3773;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1993/'94;961
3774;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1994/'95;1125
3775;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1995/'96;1128
3776;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1996/'97;1219
3777;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1997/'98;1178
3778;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1998/'99;1054
3779;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;1999/'00;886
3780;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2000/'01;875
3781;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2001/'02;830
3782;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2002/'03;808
3783;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2003/'04;877
3784;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2004/'05;934
3785;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2005/'06;1022
3786;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2006/'07;1148
3787;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2007/'08;1202
3788;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2008/'09;1360
3789;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2009/'10;1359
3790;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2010/'11;1247
3791;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2011/'12;1161
3792;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2012/'13;963
3793;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2013/'14;861
3794;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2014/'15;766
3795;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38009 Notarieel recht;2015/'16;0
3796;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1990/'91;0
3797;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1991/'92;0
3798;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1992/'93;0
3799;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1993/'94;0
3800;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1994/'95;0
3801;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1995/'96;0
3802;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1996/'97;0
3803;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1997/'98;0
3804;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1998/'99;0
3805;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;1999/'00;0
3806;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2000/'01;0
3807;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2001/'02;0
3808;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2002/'03;1728
3809;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2003/'04;3597
3810;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2004/'05;5698
3811;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2005/'06;6688
3812;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2006/'07;9362
3813;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2007/'08;10071
3814;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2008/'09;0
3815;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2009/'10;0
3816;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2010/'11;0
3817;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2011/'12;0
3818;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2012/'13;0
3819;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2013/'14;0
3820;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2014/'15;0
3821;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38012 Rechtsgeleerdheid;2015/'16;0
3822;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1990/'91;0
3823;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1991/'92;0
3824;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1992/'93;0
3825;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1993/'94;0
3826;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1994/'95;0
3827;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1995/'96;0
3828;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1996/'97;0
3829;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1997/'98;0
3830;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1998/'99;0
3831;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;1999/'00;0
3832;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2000/'01;0
3833;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2001/'02;0
3834;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2002/'03;218
3835;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2003/'04;1855
3836;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2004/'05;3346
3837;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2005/'06;4780
3838;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2006/'07;6424
3839;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2007/'08;7687
3840;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2008/'09;8831
3841;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2009/'10;10038
3842;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2010/'11;11043
3843;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2011/'12;11396
3844;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2012/'13;11530
3845;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2013/'14;12291
3846;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2014/'15;12099
3847;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38015 Hbo-rechten;2015/'16;0
3848;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1990/'91;24
3849;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1991/'92;8
3850;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1992/'93;2
3851;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1993/'94;27
3852;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1994/'95;35
3853;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1995/'96;34
3854;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1996/'97;50
3855;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1997/'98;54
3856;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1998/'99;60
3857;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;1999/'00;73
3858;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2000/'01;77
3859;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2001/'02;70
3860;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2002/'03;93
3861;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2003/'04;189
3862;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2004/'05;377
3863;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2005/'06;692
3864;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2006/'07;1057
3865;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2007/'08;1549
3866;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2008/'09;1847
3867;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2009/'10;2385
3868;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2010/'11;2680
3869;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2011/'12;2677
3870;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2012/'13;2596
3871;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2013/'14;2846
3872;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2014/'15;2782
3873;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;38018 Overige rechtenstudies;2015/'16;0
3874;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1990/'91;25757
3875;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1991/'92;26092
3876;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1992/'93;26103
3877;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1993/'94;25844
3878;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1994/'95;24769
3879;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1995/'96;24083
3880;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1996/'97;24047
3881;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1997/'98;25378
3882;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1998/'99;27758
3883;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;1999/'00;29835
3884;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2000/'01;32158
3885;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2001/'02;33444
3886;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2002/'03;34139
3887;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2003/'04;35495
3888;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2004/'05;36780
3889;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2005/'06;37556
3890;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2006/'07;37787
3891;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2007/'08;37388
3892;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2008/'09;38271
3893;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2009/'10;40541
3894;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2010/'11;41985
3895;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2011/'12;44173
3896;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2012/'13;45895
3897;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2013/'14;50714
3898;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2014/'15;54027
3899;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;4;2015/'16;0
3900;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1990/'91;726
3901;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1991/'92;482
3902;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1992/'93;577
3903;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1993/'94;527
3904;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1994/'95;590
3905;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1995/'96;461
3906;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1996/'97;334
3907;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1997/'98;271
3908;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1998/'99;247
3909;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;1999/'00;244
3910;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2000/'01;250
3911;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2001/'02;269
3912;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2002/'03;269
3913;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2003/'04;301
3914;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2004/'05;321
3915;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2005/'06;356
3916;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2006/'07;384
3917;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2007/'08;432
3918;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2008/'09;850
3919;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;40;2009/'10;895
