ID;Geslacht;Nationaliteit;Perioden;InternationaleStudenten_1
4162;Mannen;Afrika;2007/'08;960.0
4163;Mannen;Afrika;2008/'09;940.0
4164;Mannen;Afrika;2009/'10;900.0
4165;Mannen;Afrika;2010/'11;860.0
4166;Mannen;Afrika;2011/'12;760.0
4167;Mannen;Afrika;2012/'13;680.0
4168;Mannen;Afrika;2013/'14;640.0
4169;Mannen;Afrika;2014/'15;590.0
4170;Mannen;Afrika;2015/'16;590.0
4171;Mannen;Afrika;2016/'17;640.0
4172;Mannen;Afrika;2017/'18;750.0
4173;Mannen;Afrika;2018/'19;870.0
4174;Mannen;Afrika;2019/'20;960.0
4175;Mannen;Afrika;2020/'21;1080.0
4176;Mannen;Afrika;2021/'22;1180.0
4177;Mannen;Afrika;2022/'23;1180.0
4178;Mannen;Afrika;2023/'24;1160.0
4179;Mannen;Afrika;2024/'25;1140.0
4180;Mannen;Amerika;2005/'06;780.0
4181;Mannen;Amerika;2006/'07;780.0
4182;Mannen;Amerika;2007/'08;820.0
4183;Mannen;Amerika;2008/'09;840.0
4184;Mannen;Amerika;2009/'10;920.0
4185;Mannen;Amerika;2010/'11;1000.0
4186;Mannen;Amerika;2011/'12;1040.0
4187;Mannen;Amerika;2012/'13;1020.0
4188;Mannen;Amerika;2013/'14;1030.0
4189;Mannen;Amerika;2014/'15;1070.0
4190;Mannen;Amerika;2015/'16;1230.0
4191;Mannen;Amerika;2016/'17;1340.0
4192;Mannen;Amerika;2017/'18;1580.0
4193;Mannen;Amerika;2018/'19;1760.0
4194;Mannen;Amerika;2019/'20;1860.0
4195;Mannen;Amerika;2020/'21;1850.0
4196;Mannen;Amerika;2021/'22;2040.0
4197;Mannen;Amerika;2022/'23;2200.0
4198;Mannen;Amerika;2023/'24;2210.0
4199;Mannen;Amerika;2024/'25;2160.0
4200;Mannen;Azië;2005/'06;3710.0
4201;Mannen;Azië;2006/'07;3560.0
4202;Mannen;Azië;2007/'08;3550.0
4203;Mannen;Azië;2008/'09;3530.0
4204;Mannen;Azië;2009/'10;3720.0
4205;Mannen;Azië;2010/'11;3860.0
4206;Mannen;Azië;2011/'12;3920.0
4207;Mannen;Azië;2012/'13;3960.0
4208;Mannen;Azië;2013/'14;4110.0
4209;Mannen;Azië;2014/'15;4260.0
4210;Mannen;Azië;2015/'16;4970.0
4211;Mannen;Azië;2016/'17;5530.0
4212;Mannen;Azië;2017/'18;6600.0
4213;Mannen;Azië;2018/'19;7590.0
4214;Mannen;Azië;2019/'20;8600.0
4215;Mannen;Azië;2020/'21;9080.0
4216;Mannen;Azië;2021/'22;9530.0
4217;Mannen;Azië;2022/'23;10230.0
4218;Mannen;Azië;2023/'24;10720.0
4219;Mannen;Azië;2024/'25;11080.0
4220;Mannen;Europa (exclusief Nederlands);2005/'06;8770.0
4221;Mannen;Europa (exclusief Nederlands);2006/'07;9350.0
4222;Mannen;Europa (exclusief Nederlands);2007/'08;10570.0
4223;Mannen;Europa (exclusief Nederlands);2008/'09;12150.0
4224;Mannen;Europa (exclusief Nederlands);2009/'10;14030.0
4225;Mannen;Europa (exclusief Nederlands);2010/'11;15480.0
4226;Mannen;Europa (exclusief Nederlands);2011/'12;17100.0
4227;Mannen;Europa (exclusief Nederlands);2012/'13;18400.0
4228;Mannen;Europa (exclusief Nederlands);2013/'14;19490.0
4229;Mannen;Europa (exclusief Nederlands);2014/'15;20470.0
4230;Mannen;Europa (exclusief Nederlands);2015/'16;21820.0
4231;Mannen;Europa (exclusief Nederlands);2016/'17;23840.0
4232;Mannen;Europa (exclusief Nederlands);2017/'18;26110.0
4233;Mannen;Europa (exclusief Nederlands);2018/'19;28750.0
4234;Mannen;Europa (exclusief Nederlands);2019/'20;31180.0
4235;Mannen;Europa (exclusief Nederlands);2020/'21;34640.0
4236;Mannen;Europa (exclusief Nederlands);2021/'22;38530.0
4237;Mannen;Europa (exclusief Nederlands);2022/'23;41260.0
4238;Mannen;Europa (exclusief Nederlands);2023/'24;43190.0
4239;Mannen;Europa (exclusief Nederlands);2024/'25;44330.0
4240;Mannen;Oceanië;2005/'06;30.0
4241;Mannen;Oceanië;2006/'07;30.0
4242;Mannen;Oceanië;2007/'08;20.0
4243;Mannen;Oceanië;2008/'09;30.0
4244;Mannen;Oceanië;2009/'10;30.0
4245;Mannen;Oceanië;2010/'11;30.0
4246;Mannen;Oceanië;2011/'12;30.0
4247;Mannen;Oceanië;2012/'13;40.0
4248;Mannen;Oceanië;2013/'14;50.0
4249;Mannen;Oceanië;2014/'15;50.0
4250;Mannen;Oceanië;2015/'16;50.0
4251;Mannen;Oceanië;2016/'17;60.0
4252;Mannen;Oceanië;2017/'18;50.0
4253;Mannen;Oceanië;2018/'19;70.0
4254;Mannen;Oceanië;2019/'20;80.0
4255;Mannen;Oceanië;2020/'21;80.0
4256;Mannen;Oceanië;2021/'22;80.0
4257;Mannen;Oceanië;2022/'23;80.0
4258;Mannen;Oceanië;2023/'24;90.0
4259;Mannen;Oceanië;2024/'25;100.0
4260;Mannen;Afghaans;2005/'06;30.0
4261;Mannen;Afghaans;2006/'07;40.0
4262;Mannen;Afghaans;2007/'08;40.0
4263;Mannen;Afghaans;2008/'09;30.0
4264;Mannen;Afghaans;2009/'10;30.0
4265;Mannen;Afghaans;2010/'11;30.0
4266;Mannen;Afghaans;2011/'12;20.0
4267;Mannen;Afghaans;2012/'13;20.0
4268;Mannen;Afghaans;2013/'14;20.0
4269;Mannen;Afghaans;2014/'15;20.0
4270;Mannen;Afghaans;2015/'16;20.0
4271;Mannen;Afghaans;2016/'17;20.0
4272;Mannen;Afghaans;2017/'18;20.0
4273;Mannen;Afghaans;2018/'19;20.0
4274;Mannen;Afghaans;2019/'20;30.0
4275;Mannen;Afghaans;2020/'21;30.0
4276;Mannen;Afghaans;2021/'22;40.0
4277;Mannen;Afghaans;2022/'23;30.0
4278;Mannen;Afghaans;2023/'24;30.0
4279;Mannen;Afghaans;2024/'25;50.0
4280;Mannen;Albanees;2005/'06;30.0
4281;Mannen;Albanees;2006/'07;20.0
4282;Mannen;Albanees;2007/'08;20.0
4283;Mannen;Albanees;2008/'09;20.0
4284;Mannen;Albanees;2009/'10;30.0
4285;Mannen;Albanees;2010/'11;30.0
4286;Mannen;Albanees;2011/'12;30.0
4287;Mannen;Albanees;2012/'13;30.0
4288;Mannen;Albanees;2013/'14;20.0
4289;Mannen;Albanees;2014/'15;30.0
4290;Mannen;Albanees;2015/'16;40.0
4291;Mannen;Albanees;2016/'17;60.0
4292;Mannen;Albanees;2017/'18;80.0
4293;Mannen;Albanees;2018/'19;80.0
4294;Mannen;Albanees;2019/'20;90.0
4295;Mannen;Albanees;2020/'21;120.0
4296;Mannen;Albanees;2021/'22;110.0
4297;Mannen;Albanees;2022/'23;120.0
4298;Mannen;Albanees;2023/'24;120.0
4299;Mannen;Albanees;2024/'25;100.0
4300;Mannen;Algerijns;2005/'06;10.0
4301;Mannen;Algerijns;2006/'07;10.0
4302;Mannen;Algerijns;2007/'08;10.0
4303;Mannen;Algerijns;2008/'09;10.0
4304;Mannen;Algerijns;2009/'10;10.0
4305;Mannen;Algerijns;2010/'11;10.0
4306;Mannen;Algerijns;2011/'12;10.0
4307;Mannen;Algerijns;2012/'13;0.0
4308;Mannen;Algerijns;2013/'14;0.0
4309;Mannen;Algerijns;2014/'15;10.0
4310;Mannen;Algerijns;2015/'16;0.0
4311;Mannen;Algerijns;2016/'17;10.0
4312;Mannen;Algerijns;2017/'18;0.0
4313;Mannen;Algerijns;2018/'19;10.0
4314;Mannen;Algerijns;2019/'20;10.0
4315;Mannen;Algerijns;2020/'21;10.0
4316;Mannen;Algerijns;2021/'22;10.0
4317;Mannen;Algerijns;2022/'23;10.0
4318;Mannen;Algerijns;2023/'24;10.0
4319;Mannen;Algerijns;2024/'25;10.0
4320;Mannen;Amerikaans;2005/'06;210.0
4321;Mannen;Amerikaans;2006/'07;210.0
4322;Mannen;Amerikaans;2007/'08;220.0
4323;Mannen;Amerikaans;2008/'09;210.0
4324;Mannen;Amerikaans;2009/'10;250.0
4325;Mannen;Amerikaans;2010/'11;220.0
4326;Mannen;Amerikaans;2011/'12;250.0
4327;Mannen;Amerikaans;2012/'13;230.0
4328;Mannen;Amerikaans;2013/'14;220.0
4329;Mannen;Amerikaans;2014/'15;240.0
4330;Mannen;Amerikaans;2015/'16;260.0
4331;Mannen;Amerikaans;2016/'17;340.0
4332;Mannen;Amerikaans;2017/'18;470.0
4333;Mannen;Amerikaans;2018/'19;560.0
4334;Mannen;Amerikaans;2019/'20;630.0
4335;Mannen;Amerikaans;2020/'21;660.0
4336;Mannen;Amerikaans;2021/'22;730.0
4337;Mannen;Amerikaans;2022/'23;770.0
4338;Mannen;Amerikaans;2023/'24;800.0
4339;Mannen;Amerikaans;2024/'25;770.0
4340;Mannen;Andorrees;2005/'06;0.0
4341;Mannen;Andorrees;2006/'07;0.0
4342;Mannen;Andorrees;2007/'08;0.0
4343;Mannen;Andorrees;2008/'09;0.0
4344;Mannen;Andorrees;2009/'10;0.0
4345;Mannen;Andorrees;2010/'11;0.0
4346;Mannen;Andorrees;2011/'12;0.0
4347;Mannen;Andorrees;2012/'13;0.0
4348;Mannen;Andorrees;2013/'14;0.0
4349;Mannen;Andorrees;2014/'15;0.0
4350;Mannen;Andorrees;2015/'16;0.0
4351;Mannen;Andorrees;2016/'17;0.0
4352;Mannen;Andorrees;2017/'18;0.0
4353;Mannen;Andorrees;2018/'19;0.0
4354;Mannen;Andorrees;2019/'20;0.0
4355;Mannen;Andorrees;2020/'21;0.0
4356;Mannen;Andorrees;2021/'22;0.0
4357;Mannen;Andorrees;2022/'23;0.0
4358;Mannen;Andorrees;2023/'24;0.0
4359;Mannen;Andorrees;2024/'25;0.0
4360;Mannen;Angolees;2005/'06;0.0
4361;Mannen;Angolees;2006/'07;0.0
4362;Mannen;Angolees;2007/'08;0.0
4363;Mannen;Angolees;2008/'09;10.0
4364;Mannen;Angolees;2009/'10;10.0
4365;Mannen;Angolees;2010/'11;10.0
4366;Mannen;Angolees;2011/'12;10.0
4367;Mannen;Angolees;2012/'13;10.0
4368;Mannen;Angolees;2013/'14;10.0
4369;Mannen;Angolees;2014/'15;10.0
4370;Mannen;Angolees;2015/'16;0.0
4371;Mannen;Angolees;2016/'17;0.0
4372;Mannen;Angolees;2017/'18;0.0
4373;Mannen;Angolees;2018/'19;0.0
4374;Mannen;Angolees;2019/'20;0.0
4375;Mannen;Angolees;2020/'21;0.0
4376;Mannen;Angolees;2021/'22;0.0
4377;Mannen;Angolees;2022/'23;0.0
4378;Mannen;Angolees;2023/'24;0.0
4379;Mannen;Angolees;2024/'25;0.0
4380;Mannen;Burger van Antigua en Barbuda;2005/'06;0.0
4381;Mannen;Burger van Antigua en Barbuda;2006/'07;0.0
4382;Mannen;Burger van Antigua en Barbuda;2007/'08;0.0
4383;Mannen;Burger van Antigua en Barbuda;2008/'09;0.0
4384;Mannen;Burger van Antigua en Barbuda;2009/'10;0.0
4385;Mannen;Burger van Antigua en Barbuda;2010/'11;0.0
4386;Mannen;Burger van Antigua en Barbuda;2011/'12;0.0
4387;Mannen;Burger van Antigua en Barbuda;2012/'13;0.0
4388;Mannen;Burger van Antigua en Barbuda;2013/'14;0.0
4389;Mannen;Burger van Antigua en Barbuda;2014/'15;0.0
4390;Mannen;Burger van Antigua en Barbuda;2015/'16;0.0
4391;Mannen;Burger van Antigua en Barbuda;2016/'17;0.0
4392;Mannen;Burger van Antigua en Barbuda;2017/'18;0.0
4393;Mannen;Burger van Antigua en Barbuda;2018/'19;0.0
4394;Mannen;Burger van Antigua en Barbuda;2019/'20;0.0
4395;Mannen;Burger van Antigua en Barbuda;2020/'21;0.0
4396;Mannen;Burger van Antigua en Barbuda;2021/'22;0.0
4397;Mannen;Burger van Antigua en Barbuda;2022/'23;0.0
4398;Mannen;Burger van Antigua en Barbuda;2023/'24;0.0
4399;Mannen;Burger van Antigua en Barbuda;2024/'25;0.0
4400;Mannen;Argentijns;2005/'06;10.0
4401;Mannen;Argentijns;2006/'07;10.0
4402;Mannen;Argentijns;2007/'08;10.0
4403;Mannen;Argentijns;2008/'09;10.0
4404;Mannen;Argentijns;2009/'10;10.0
4405;Mannen;Argentijns;2010/'11;10.0
4406;Mannen;Argentijns;2011/'12;10.0
4407;Mannen;Argentijns;2012/'13;10.0
4408;Mannen;Argentijns;2013/'14;10.0
4409;Mannen;Argentijns;2014/'15;10.0
4410;Mannen;Argentijns;2015/'16;10.0
4411;Mannen;Argentijns;2016/'17;10.0
4412;Mannen;Argentijns;2017/'18;10.0
4413;Mannen;Argentijns;2018/'19;10.0
4414;Mannen;Argentijns;2019/'20;20.0
4415;Mannen;Argentijns;2020/'21;20.0
4416;Mannen;Argentijns;2021/'22;30.0
4417;Mannen;Argentijns;2022/'23;30.0
4418;Mannen;Argentijns;2023/'24;20.0
4419;Mannen;Argentijns;2024/'25;20.0
4420;Mannen;Armeens;2005/'06;0.0
4421;Mannen;Armeens;2006/'07;10.0
4422;Mannen;Armeens;2007/'08;10.0
4423;Mannen;Armeens;2008/'09;10.0
4424;Mannen;Armeens;2009/'10;10.0
4425;Mannen;Armeens;2010/'11;10.0
4426;Mannen;Armeens;2011/'12;10.0
4427;Mannen;Armeens;2012/'13;10.0
4428;Mannen;Armeens;2013/'14;10.0
4429;Mannen;Armeens;2014/'15;20.0
4430;Mannen;Armeens;2015/'16;10.0
4431;Mannen;Armeens;2016/'17;20.0
4432;Mannen;Armeens;2017/'18;20.0
4433;Mannen;Armeens;2018/'19;10.0
4434;Mannen;Armeens;2019/'20;20.0
4435;Mannen;Armeens;2020/'21;30.0
4436;Mannen;Armeens;2021/'22;30.0
4437;Mannen;Armeens;2022/'23;30.0
4438;Mannen;Armeens;2023/'24;40.0
4439;Mannen;Armeens;2024/'25;40.0
4440;Mannen;Australisch;2005/'06;20.0
4441;Mannen;Australisch;2006/'07;20.0
4442;Mannen;Australisch;2007/'08;20.0
4443;Mannen;Australisch;2008/'09;20.0
4444;Mannen;Australisch;2009/'10;20.0
4445;Mannen;Australisch;2010/'11;20.0
4446;Mannen;Australisch;2011/'12;30.0
4447;Mannen;Australisch;2012/'13;40.0
4448;Mannen;Australisch;2013/'14;40.0
4449;Mannen;Australisch;2014/'15;40.0
4450;Mannen;Australisch;2015/'16;30.0
4451;Mannen;Australisch;2016/'17;50.0
4452;Mannen;Australisch;2017/'18;40.0
4453;Mannen;Australisch;2018/'19;60.0
4454;Mannen;Australisch;2019/'20;60.0
4455;Mannen;Australisch;2020/'21;60.0
4456;Mannen;Australisch;2021/'22;60.0
4457;Mannen;Australisch;2022/'23;60.0
4458;Mannen;Australisch;2023/'24;70.0
4459;Mannen;Australisch;2024/'25;80.0
4460;Mannen;Azerbeidzjaans;2005/'06;10.0
4461;Mannen;Azerbeidzjaans;2006/'07;10.0
4462;Mannen;Azerbeidzjaans;2007/'08;10.0
4463;Mannen;Azerbeidzjaans;2008/'09;20.0
4464;Mannen;Azerbeidzjaans;2009/'10;20.0
4465;Mannen;Azerbeidzjaans;2010/'11;20.0
4466;Mannen;Azerbeidzjaans;2011/'12;40.0
4467;Mannen;Azerbeidzjaans;2012/'13;50.0
4468;Mannen;Azerbeidzjaans;2013/'14;50.0
4469;Mannen;Azerbeidzjaans;2014/'15;60.0
4470;Mannen;Azerbeidzjaans;2015/'16;70.0
4471;Mannen;Azerbeidzjaans;2016/'17;70.0
4472;Mannen;Azerbeidzjaans;2017/'18;70.0
4473;Mannen;Azerbeidzjaans;2018/'19;70.0
4474;Mannen;Azerbeidzjaans;2019/'20;70.0
4475;Mannen;Azerbeidzjaans;2020/'21;90.0
4476;Mannen;Azerbeidzjaans;2021/'22;110.0
4477;Mannen;Azerbeidzjaans;2022/'23;110.0
4478;Mannen;Azerbeidzjaans;2023/'24;120.0
4479;Mannen;Azerbeidzjaans;2024/'25;140.0
4480;Mannen;Bahamaans;2005/'06;0.0
4481;Mannen;Bahamaans;2006/'07;0.0
4482;Mannen;Bahamaans;2007/'08;0.0
4483;Mannen;Bahamaans;2008/'09;0.0
4484;Mannen;Bahamaans;2009/'10;0.0
4485;Mannen;Bahamaans;2010/'11;0.0
4486;Mannen;Bahamaans;2011/'12;0.0
4487;Mannen;Bahamaans;2012/'13;0.0
4488;Mannen;Bahamaans;2013/'14;0.0
4489;Mannen;Bahamaans;2014/'15;0.0
4490;Mannen;Bahamaans;2015/'16;0.0
4491;Mannen;Bahamaans;2016/'17;0.0
4492;Mannen;Bahamaans;2017/'18;0.0
4493;Mannen;Bahamaans;2018/'19;0.0
4494;Mannen;Bahamaans;2019/'20;0.0
4495;Mannen;Bahamaans;2020/'21;0.0
4496;Mannen;Bahamaans;2021/'22;0.0
4497;Mannen;Bahamaans;2022/'23;0.0
4498;Mannen;Bahamaans;2023/'24;0.0
4499;Mannen;Bahamaans;2024/'25;0.0
4500;Mannen;Bahreins;2005/'06;0.0
4501;Mannen;Bahreins;2006/'07;0.0
4502;Mannen;Bahreins;2007/'08;0.0
4503;Mannen;Bahreins;2008/'09;0.0
4504;Mannen;Bahreins;2009/'10;0.0
4505;Mannen;Bahreins;2010/'11;0.0
4506;Mannen;Bahreins;2011/'12;0.0
4507;Mannen;Bahreins;2012/'13;0.0
4508;Mannen;Bahreins;2013/'14;0.0
4509;Mannen;Bahreins;2014/'15;0.0
4510;Mannen;Bahreins;2015/'16;0.0
4511;Mannen;Bahreins;2016/'17;10.0
4512;Mannen;Bahreins;2017/'18;10.0
4513;Mannen;Bahreins;2018/'19;10.0
4514;Mannen;Bahreins;2019/'20;10.0
4515;Mannen;Bahreins;2020/'21;0.0
4516;Mannen;Bahreins;2021/'22;0.0
4517;Mannen;Bahreins;2022/'23;10.0
4518;Mannen;Bahreins;2023/'24;10.0
4519;Mannen;Bahreins;2024/'25;10.0
4520;Mannen;Barbadaans;2005/'06;0.0
4521;Mannen;Barbadaans;2006/'07;0.0
4522;Mannen;Barbadaans;2007/'08;0.0
4523;Mannen;Barbadaans;2008/'09;0.0
4524;Mannen;Barbadaans;2009/'10;0.0
4525;Mannen;Barbadaans;2010/'11;0.0
4526;Mannen;Barbadaans;2011/'12;0.0
4527;Mannen;Barbadaans;2012/'13;0.0
4528;Mannen;Barbadaans;2013/'14;0.0
4529;Mannen;Barbadaans;2014/'15;0.0
4530;Mannen;Barbadaans;2015/'16;0.0
4531;Mannen;Barbadaans;2016/'17;0.0
4532;Mannen;Barbadaans;2017/'18;0.0
4533;Mannen;Barbadaans;2018/'19;0.0
4534;Mannen;Barbadaans;2019/'20;0.0
4535;Mannen;Barbadaans;2020/'21;0.0
4536;Mannen;Barbadaans;2021/'22;0.0
4537;Mannen;Barbadaans;2022/'23;0.0
4538;Mannen;Barbadaans;2023/'24;0.0
4539;Mannen;Barbadaans;2024/'25;0.0
4540;Mannen;Belarussisch;2005/'06;10.0
4541;Mannen;Belarussisch;2006/'07;10.0
4542;Mannen;Belarussisch;2007/'08;10.0
4543;Mannen;Belarussisch;2008/'09;10.0
4544;Mannen;Belarussisch;2009/'10;20.0
4545;Mannen;Belarussisch;2010/'11;20.0
4546;Mannen;Belarussisch;2011/'12;20.0
4547;Mannen;Belarussisch;2012/'13;20.0
4548;Mannen;Belarussisch;2013/'14;10.0
4549;Mannen;Belarussisch;2014/'15;20.0
4550;Mannen;Belarussisch;2015/'16;10.0
4551;Mannen;Belarussisch;2016/'17;20.0
4552;Mannen;Belarussisch;2017/'18;20.0
4553;Mannen;Belarussisch;2018/'19;30.0
4554;Mannen;Belarussisch;2019/'20;30.0
4555;Mannen;Belarussisch;2020/'21;40.0
4556;Mannen;Belarussisch;2021/'22;40.0
4557;Mannen;Belarussisch;2022/'23;50.0
4558;Mannen;Belarussisch;2023/'24;50.0
4559;Mannen;Belarussisch;2024/'25;50.0
4560;Mannen;Belgisch;2005/'06;920.0
4561;Mannen;Belgisch;2006/'07;870.0
4562;Mannen;Belgisch;2007/'08;910.0
4563;Mannen;Belgisch;2008/'09;930.0
4564;Mannen;Belgisch;2009/'10;1020.0
4565;Mannen;Belgisch;2010/'11;1070.0
4566;Mannen;Belgisch;2011/'12;1120.0
4567;Mannen;Belgisch;2012/'13;1140.0
4568;Mannen;Belgisch;2013/'14;1240.0
4569;Mannen;Belgisch;2014/'15;1280.0
4570;Mannen;Belgisch;2015/'16;1320.0
4571;Mannen;Belgisch;2016/'17;1410.0
4572;Mannen;Belgisch;2017/'18;1530.0
4573;Mannen;Belgisch;2018/'19;1680.0
4574;Mannen;Belgisch;2019/'20;1830.0
4575;Mannen;Belgisch;2020/'21;2090.0
4576;Mannen;Belgisch;2021/'22;2190.0
4577;Mannen;Belgisch;2022/'23;2180.0
4578;Mannen;Belgisch;2023/'24;2220.0
4579;Mannen;Belgisch;2024/'25;2270.0
4580;Mannen;Belizaans;2005/'06;0.0
4581;Mannen;Belizaans;2006/'07;0.0
4582;Mannen;Belizaans;2007/'08;0.0
4583;Mannen;Belizaans;2008/'09;0.0
4584;Mannen;Belizaans;2009/'10;0.0
4585;Mannen;Belizaans;2010/'11;0.0
4586;Mannen;Belizaans;2011/'12;0.0
4587;Mannen;Belizaans;2012/'13;0.0
4588;Mannen;Belizaans;2013/'14;0.0
4589;Mannen;Belizaans;2014/'15;0.0
4590;Mannen;Belizaans;2015/'16;0.0
4591;Mannen;Belizaans;2016/'17;0.0
4592;Mannen;Belizaans;2017/'18;0.0
4593;Mannen;Belizaans;2018/'19;0.0
4594;Mannen;Belizaans;2019/'20;0.0
4595;Mannen;Belizaans;2020/'21;0.0
4596;Mannen;Belizaans;2021/'22;0.0
4597;Mannen;Belizaans;2022/'23;0.0
4598;Mannen;Belizaans;2023/'24;0.0
4599;Mannen;Belizaans;2024/'25;0.0
4600;Mannen;Bengalees;2005/'06;20.0
4601;Mannen;Bengalees;2006/'07;20.0
4602;Mannen;Bengalees;2007/'08;20.0
4603;Mannen;Bengalees;2008/'09;20.0
4604;Mannen;Bengalees;2009/'10;30.0
4605;Mannen;Bengalees;2010/'11;40.0
4606;Mannen;Bengalees;2011/'12;40.0
4607;Mannen;Bengalees;2012/'13;50.0
4608;Mannen;Bengalees;2013/'14;60.0
4609;Mannen;Bengalees;2014/'15;60.0
4610;Mannen;Bengalees;2015/'16;50.0
4611;Mannen;Bengalees;2016/'17;80.0
4612;Mannen;Bengalees;2017/'18;100.0
4613;Mannen;Bengalees;2018/'19;90.0
4614;Mannen;Bengalees;2019/'20;110.0
4615;Mannen;Bengalees;2020/'21;130.0
4616;Mannen;Bengalees;2021/'22;320.0
4617;Mannen;Bengalees;2022/'23;460.0
4618;Mannen;Bengalees;2023/'24;410.0
4619;Mannen;Bengalees;2024/'25;420.0
4620;Mannen;Benins;2005/'06;0.0
4621;Mannen;Benins;2006/'07;0.0
4622;Mannen;Benins;2007/'08;0.0
4623;Mannen;Benins;2008/'09;0.0
4624;Mannen;Benins;2009/'10;0.0
4625;Mannen;Benins;2010/'11;0.0
4626;Mannen;Benins;2011/'12;0.0
4627;Mannen;Benins;2012/'13;0.0
4628;Mannen;Benins;2013/'14;0.0
4629;Mannen;Benins;2014/'15;0.0
4630;Mannen;Benins;2015/'16;0.0
4631;Mannen;Benins;2016/'17;0.0
4632;Mannen;Benins;2017/'18;0.0
4633;Mannen;Benins;2018/'19;0.0
4634;Mannen;Benins;2019/'20;0.0
4635;Mannen;Benins;2020/'21;10.0
4636;Mannen;Benins;2021/'22;0.0
4637;Mannen;Benins;2022/'23;0.0
4638;Mannen;Benins;2023/'24;0.0
4639;Mannen;Benins;2024/'25;0.0
4640;Mannen;Bhutaans;2005/'06;10.0
4641;Mannen;Bhutaans;2006/'07;0.0
4642;Mannen;Bhutaans;2007/'08;10.0
4643;Mannen;Bhutaans;2008/'09;0.0
4644;Mannen;Bhutaans;2009/'10;10.0
4645;Mannen;Bhutaans;2010/'11;10.0
4646;Mannen;Bhutaans;2011/'12;0.0
4647;Mannen;Bhutaans;2012/'13;0.0
4648;Mannen;Bhutaans;2013/'14;0.0
4649;Mannen;Bhutaans;2014/'15;0.0
4650;Mannen;Bhutaans;2015/'16;0.0
4651;Mannen;Bhutaans;2016/'17;0.0
4652;Mannen;Bhutaans;2017/'18;0.0
4653;Mannen;Bhutaans;2018/'19;0.0
4654;Mannen;Bhutaans;2019/'20;0.0
4655;Mannen;Bhutaans;2020/'21;0.0
4656;Mannen;Bhutaans;2021/'22;0.0
4657;Mannen;Bhutaans;2022/'23;0.0
4658;Mannen;Bhutaans;2023/'24;0.0
4659;Mannen;Bhutaans;2024/'25;0.0
4660;Mannen;Boliviaans;2005/'06;10.0
4661;Mannen;Boliviaans;2006/'07;10.0
4662;Mannen;Boliviaans;2007/'08;10.0
4663;Mannen;Boliviaans;2008/'09;10.0
4664;Mannen;Boliviaans;2009/'10;10.0
4665;Mannen;Boliviaans;2010/'11;10.0
4666;Mannen;Boliviaans;2011/'12;10.0
4667;Mannen;Boliviaans;2012/'13;10.0
4668;Mannen;Boliviaans;2013/'14;10.0
4669;Mannen;Boliviaans;2014/'15;10.0
4670;Mannen;Boliviaans;2015/'16;0.0
4671;Mannen;Boliviaans;2016/'17;0.0
4672;Mannen;Boliviaans;2017/'18;10.0
4673;Mannen;Boliviaans;2018/'19;10.0
4674;Mannen;Boliviaans;2019/'20;10.0
4675;Mannen;Boliviaans;2020/'21;10.0
4676;Mannen;Boliviaans;2021/'22;10.0
4677;Mannen;Boliviaans;2022/'23;10.0
4678;Mannen;Boliviaans;2023/'24;10.0
4679;Mannen;Boliviaans;2024/'25;10.0
4680;Mannen;Burger van Bosnië-Herzegovina;2005/'06;10.0
4681;Mannen;Burger van Bosnië-Herzegovina;2006/'07;20.0
4682;Mannen;Burger van Bosnië-Herzegovina;2007/'08;10.0
4683;Mannen;Burger van Bosnië-Herzegovina;2008/'09;20.0
4684;Mannen;Burger van Bosnië-Herzegovina;2009/'10;10.0
4685;Mannen;Burger van Bosnië-Herzegovina;2010/'11;10.0
4686;Mannen;Burger van Bosnië-Herzegovina;2011/'12;10.0
4687;Mannen;Burger van Bosnië-Herzegovina;2012/'13;10.0
4688;Mannen;Burger van Bosnië-Herzegovina;2013/'14;10.0
4689;Mannen;Burger van Bosnië-Herzegovina;2014/'15;10.0
4690;Mannen;Burger van Bosnië-Herzegovina;2015/'16;10.0
4691;Mannen;Burger van Bosnië-Herzegovina;2016/'17;10.0
4692;Mannen;Burger van Bosnië-Herzegovina;2017/'18;10.0
4693;Mannen;Burger van Bosnië-Herzegovina;2018/'19;10.0
4694;Mannen;Burger van Bosnië-Herzegovina;2019/'20;10.0
4695;Mannen;Burger van Bosnië-Herzegovina;2020/'21;10.0
4696;Mannen;Burger van Bosnië-Herzegovina;2021/'22;10.0
4697;Mannen;Burger van Bosnië-Herzegovina;2022/'23;20.0
4698;Mannen;Burger van Bosnië-Herzegovina;2023/'24;20.0
4699;Mannen;Burger van Bosnië-Herzegovina;2024/'25;10.0
4700;Mannen;Botswaans;2005/'06;0.0
4701;Mannen;Botswaans;2006/'07;0.0
4702;Mannen;Botswaans;2007/'08;10.0
4703;Mannen;Botswaans;2008/'09;0.0
4704;Mannen;Botswaans;2009/'10;0.0
4705;Mannen;Botswaans;2010/'11;0.0
4706;Mannen;Botswaans;2011/'12;0.0
4707;Mannen;Botswaans;2012/'13;0.0
4708;Mannen;Botswaans;2013/'14;0.0
4709;Mannen;Botswaans;2014/'15;0.0
4710;Mannen;Botswaans;2015/'16;0.0
4711;Mannen;Botswaans;2016/'17;0.0
4712;Mannen;Botswaans;2017/'18;0.0
4713;Mannen;Botswaans;2018/'19;0.0
4714;Mannen;Botswaans;2019/'20;0.0
4715;Mannen;Botswaans;2020/'21;0.0
