ID;Geslacht;TypeZelfstandigeInStartjaar;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
5748;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;4 jaar na startjaar;2014;
5749;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;4 jaar na startjaar;2015;
5750;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;4 jaar na startjaar;2016;
5751;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2008;7.2
5752;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2009;6.8
5753;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2010;8.1
5754;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2011;8.6
5755;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2012;7.5
5756;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2013;
5757;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2014;
5758;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2015;
5759;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;5 jaar na startjaar;2016;
5760;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2008;19.8
5761;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2009;17.1
5762;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2010;21.2
5763;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2011;22.8
5764;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2012;20.0
5765;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2013;18.9
5766;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2014;20.3
5767;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2015;21.6
5768;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;1 jaar na startjaar;2016;20.0
5769;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2008;19.8
5770;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2009;17.1
5771;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2010;21.2
5772;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2011;22.8
5773;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2012;20.0
5774;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2013;18.9
5775;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2014;20.3
5776;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2015;21.6
5777;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2 jaar na startjaar;2016;
5778;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2008;19.8
5779;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2009;17.1
5780;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2010;21.2
5781;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2011;22.8
5782;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2012;20.0
5783;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2013;18.9
5784;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2014;20.3
5785;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2015;
5786;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;3 jaar na startjaar;2016;
5787;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2008;19.8
5788;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2009;17.1
5789;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2010;21.2
5790;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2011;22.8
5791;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2012;20.0
5792;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2013;18.9
5793;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2014;
5794;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2015;
5795;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;4 jaar na startjaar;2016;
5796;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2008;19.8
5797;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2009;17.1
5798;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2010;21.2
5799;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2011;22.8
5800;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2012;20.0
5801;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2013;
5802;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2014;
5803;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2015;
5804;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;5 jaar na startjaar;2016;
5805;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2008;8.3
5806;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2009;7.0
5807;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2010;9.3
5808;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2011;10.2
5809;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2012;9.1
5810;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2013;8.6
5811;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2014;9.5
5812;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2015;10.4
5813;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;1 jaar na startjaar;2016;9.4
5814;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2008;8.3
5815;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2009;7.0
5816;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2010;9.3
5817;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2011;10.2
5818;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2012;9.1
5819;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2013;8.6
5820;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2014;9.5
5821;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2015;10.4
5822;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2 jaar na startjaar;2016;
5823;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2008;8.3
5824;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2009;7.0
5825;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2010;9.3
5826;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2011;10.2
5827;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2012;9.1
5828;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2013;8.6
5829;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2014;9.5
5830;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2015;
5831;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;3 jaar na startjaar;2016;
5832;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2008;8.3
5833;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2009;7.0
5834;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2010;9.3
5835;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2011;10.2
5836;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2012;9.1
5837;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2013;8.6
5838;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2014;
5839;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2015;
5840;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;4 jaar na startjaar;2016;
5841;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2008;8.3
5842;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2009;7.0
5843;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2010;9.3
5844;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2011;10.2
5845;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2012;9.1
5846;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2013;
5847;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2014;
5848;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2015;
5849;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;5 jaar na startjaar;2016;
5850;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2008;10.7
5851;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2009;8.7
5852;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2010;8.9
5853;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2011;8.9
5854;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2012;8.9
5855;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2013;9.9
5856;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2014;9.3
5857;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2015;10.1
5858;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;1 jaar na startjaar;2016;9.3
5859;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2008;10.7
5860;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2009;8.7
5861;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2010;8.9
5862;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2011;8.9
5863;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2012;8.9
5864;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2013;9.9
5865;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2014;9.3
5866;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2015;10.1
5867;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2 jaar na startjaar;2016;
5868;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2008;10.7
5869;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2009;8.7
5870;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2010;8.9
5871;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2011;8.9
5872;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2012;8.9
5873;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2013;9.9
5874;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2014;9.3
5875;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2015;
5876;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;3 jaar na startjaar;2016;
5877;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2008;10.7
5878;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2009;8.7
5879;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2010;8.9
5880;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2011;8.9
5881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2012;8.9
5882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2013;9.9
5883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2014;
5884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2015;
5885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;4 jaar na startjaar;2016;
5886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2008;10.7
5887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2009;8.7
5888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2010;8.9
5889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2011;8.9
5890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2012;8.9
5891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2013;
5892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2014;
5893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2015;
5894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;5 jaar na startjaar;2016;
5895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2008;13.1
5896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2009;11.3
5897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2010;11.9
5898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2011;12.4
5899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2012;11.9
5900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2013;12.8
5901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2014;12.3
5902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2015;13.3
5903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;1 jaar na startjaar;2016;12.3
5904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2008;13.1
5905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2009;11.3
5906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2010;11.9
5907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2011;12.4
5908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2012;11.9
5909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2013;12.8
5910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2014;12.3
5911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2015;13.3
5912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2 jaar na startjaar;2016;
5913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;3 jaar na startjaar;2008;13.1
