ID;Beroep;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
2575;0732 Timmerlieden;Waarde;2015;73.2;35.5;60.7;13.5;;;;;;;;;;;;15.1;28.2;31.0;2.8;;;;;;;;;39.7;52.8;0.6
2576;0732 Timmerlieden;Waarde;2016;72.7;32.1;54.3;13.6;;;;;;;;;;;;9.2;28.9;33.4;0.4;;;;;;;;;33.5;49.6;0.4
2577;0732 Timmerlieden;Waarde;2017;69.4;33.1;53.2;11.3;;;;;;;;;;;;13.1;25.0;28.5;1.5;;;;;;;;;35.1;54.1;0.7
2578;0732 Timmerlieden;Waarde;2018;71.3;30.2;54.3;;43.0;20.6;28.1;6.6;23.6;6.4;2.1;0.7;1.1;0.3;4.9;7.9;23.2;29.2;2.0;;;;;;;;;36.1;55.2;0.8
2579;0732 Timmerlieden;Waarde;2019;69.2;31.6;52.2;;42.7;23.1;28.6;7.6;21.5;5.0;1.2;0.0;1.7;0.0;5.0;7.3;24.0;31.5;1.4;;;;;;;;;35.4;50.7;0.7
2580;0732 Timmerlieden;Waarde;2020;69.6;30.6;51.2;;34.5;16.6;24.1;4.0;19.9;3.9;0.8;0.0;0.8;0.4;1.7;7.1;21.9;28.7;3.4;;;;;;;;;29.9;52.0;0.7
2581;0732 Timmerlieden;Waarde;2021;69.9;32.1;56.2;;38.5;20.9;24.4;8.1;21.3;4.6;1.2;0.0;0.7;0.4;4.6;10.0;22.0;26.6;4.4;;;;;;;;;32.8;50.0;0.8
2582;0732 Timmerlieden;Waarde;2022;76.3;30.7;54.8;;41.3;17.7;25.5;5.4;23.0;2.3;1.7;0.0;1.5;0.0;9.6;;;;;11.6;31.6;0.6;28.5;0.6;1.5;0.0;4.1;34.1;45.8;0.7
2583;0732 Timmerlieden;Waarde;2023;72.5;31.6;52.9;;37.1;19.0;21.9;4.2;22.1;4.8;1.0;0.8;0.4;0.0;6.4;;;;;15.5;28.7;1.3;25.2;1.2;1.4;0.0;4.9;32.3;51.4;1.0
2584;0732 Timmerlieden;Waarde;2024;75.5;33.6;59.1;;40.8;22.8;23.5;5.8;23.4;3.4;1.6;0.3;1.2;0.6;3.3;;;;;16.7;25.2;0.3;22.8;1.2;1.8;0.0;4.9;36.2;51.4;0.8
2585;0732 Timmerlieden;Ondergrens 95%-interval;2014;63.0;24.7;45.9;8.1;;;;;;;;;;;;5.0;14.7;20.5;0.1;;;;;;;;;30.5;41.1;0.3
2586;0732 Timmerlieden;Ondergrens 95%-interval;2015;67.3;29.6;54.4;9.6;;;;;;;;;;;;11.0;22.7;25.4;1.3;;;;;;;;;33.7;46.4;0.4
2587;0732 Timmerlieden;Ondergrens 95%-interval;2016;66.7;26.4;47.8;9.6;;;;;;;;;;;;6.1;23.5;27.7;0.1;;;;;;;;;27.7;43.2;0.3
2588;0732 Timmerlieden;Ondergrens 95%-interval;2017;63.3;27.3;46.9;7.8;;;;;;;;;;;;9.3;19.9;23.2;0.6;;;;;;;;;29.3;47.7;0.5
2589;0732 Timmerlieden;Ondergrens 95%-interval;2018;66.4;25.6;49.0;;37.9;16.8;23.6;4.5;19.5;4.4;0.9;0.2;0.4;0.0;3.1;5.6;19.0;24.7;0.9;;;;;;;;;31.3;49.9;0.6
2590;0732 Timmerlieden;Ondergrens 95%-interval;2019;64.3;27.0;47.0;;37.6;19.0;24.1;5.3;17.5;3.1;0.4;0.0;0.7;0.0;3.2;4.9;19.7;26.8;0.6;;;;;;;;;30.6;45.5;0.6
2591;0732 Timmerlieden;Ondergrens 95%-interval;2020;63.7;25.3;45.1;;29.0;12.6;19.3;2.2;15.5;2.1;0.2;0.0;0.2;0.1;0.7;4.6;17.3;23.5;1.8;;;;;;;;;24.7;45.9;0.5
2592;0732 Timmerlieden;Ondergrens 95%-interval;2021;63.9;26.5;49.9;;32.5;16.2;19.3;5.1;16.5;2.5;0.4;0.0;0.2;0.1;2.5;6.7;17.1;21.3;2.3;;;;;;;;;27.1;43.6;0.6
2593;0732 Timmerlieden;Ondergrens 95%-interval;2022;71.6;25.9;49.4;;36.1;14.0;21.1;3.4;18.7;1.1;0.7;0.0;0.6;0.0;6.7;;;;;8.5;26.7;0.1;23.8;0.1;0.6;0.0;2.3;29.2;40.4;0.5
2594;0732 Timmerlieden;Ondergrens 95%-interval;2023;67.2;26.6;47.3;;31.8;14.9;17.5;2.3;17.7;2.8;0.3;0.2;0.1;0.0;4.0;;;;;11.7;23.9;0.5;20.6;0.4;0.5;0.0;3.0;27.2;45.8;0.8
2595;0732 Timmerlieden;Ondergrens 95%-interval;2024;70.3;28.5;53.5;;35.3;18.4;19.1;3.6;18.9;1.8;0.6;0.0;0.4;0.1;1.8;;;;;12.7;20.6;0.0;18.4;0.4;0.7;0.0;2.9;31.0;45.8;0.6
2596;0732 Timmerlieden;Bovengrens 95%-interval;2014;76.0;38.4;60.3;18.8;;;;;;;;;;;;13.4;26.6;33.3;5.5;;;;;;;;;44.6;55.6;0.6
2597;0732 Timmerlieden;Bovengrens 95%-interval;2015;78.3;41.8;66.7;18.6;;;;;;;;;;;;20.3;34.3;37.2;6.1;;;;;;;;;46.1;59.1;0.8
2598;0732 Timmerlieden;Bovengrens 95%-interval;2016;78.0;38.3;60.5;18.9;;;;;;;;;;;;13.5;35.1;39.8;2.8;;;;;;;;;39.8;56.1;0.6
2599;0732 Timmerlieden;Bovengrens 95%-interval;2017;74.9;39.3;59.4;16.0;;;;;;;;;;;;18.1;30.9;34.6;3.9;;;;;;;;;41.4;60.3;0.8
2600;0732 Timmerlieden;Bovengrens 95%-interval;2018;75.8;35.2;59.4;;48.2;25.0;33.0;9.5;28.2;9.4;4.4;2.4;2.6;2.1;7.7;11.1;28.0;34.2;4.6;;;;;;;;;41.2;60.3;1.0
2601;0732 Timmerlieden;Bovengrens 95%-interval;2019;73.8;36.6;57.4;;48.0;27.8;33.6;10.8;26.3;7.9;3.2;;3.9;;7.8;10.7;28.9;36.7;3.4;;;;;;;;;40.5;55.9;0.8
2602;0732 Timmerlieden;Bovengrens 95%-interval;2020;74.8;36.4;57.3;;40.5;21.6;29.7;7.0;25.2;6.9;3.1;;3.1;2.9;4.1;10.8;27.3;34.5;6.6;;;;;;;;;35.6;58.0;0.8
2603;0732 Timmerlieden;Bovengrens 95%-interval;2021;75.3;38.3;62.4;;44.9;26.7;30.3;12.5;27.1;8.4;4.1;;2.9;2.6;8.3;14.7;27.8;32.7;8.1;;;;;;;;;38.9;56.3;1.1
2604;0732 Timmerlieden;Bovengrens 95%-interval;2022;80.5;36.0;60.2;;46.8;22.2;30.4;8.5;27.9;4.4;4.2;0.3;3.6;;13.4;;;;;15.8;36.9;3.3;33.7;2.3;3.6;;7.1;39.4;51.2;0.9
2605;0732 Timmerlieden;Bovengrens 95%-interval;2023;77.3;37.1;58.5;;42.8;23.9;27.0;7.3;27.3;8.1;4.0;3.0;2.7;;10.2;;;;;20.2;34.2;3.4;30.5;3.1;3.6;;7.9;37.7;57.0;1.2
2606;0732 Timmerlieden;Bovengrens 95%-interval;2024;80.1;39.1;64.5;;46.5;27.9;28.6;9.0;28.5;6.1;4.3;2.0;3.1;3.9;6.1;;;;;21.6;30.4;2.2;27.9;3.1;4.5;;8.1;41.7;57.1;1.0
2607;0733 Bouwarbeiders afbouw;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2608;0733 Bouwarbeiders afbouw;Waarde;2015;68.2;28.5;37.2;21.5;;;;;;;;;;;;37.9;26.7;32.8;2.7;;;;;;;;;39.7;62.9;1.3
2609;0733 Bouwarbeiders afbouw;Waarde;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2610;0733 Bouwarbeiders afbouw;Waarde;2017;70.1;30.8;46.3;15.1;;;;;;;;;;;;;32.2;37.0;2.9;;;;;;;;;50.3;69.8;
2611;0733 Bouwarbeiders afbouw;Waarde;2018;56.0;19.6;32.8;;48.7;29.3;29.5;4.8;26.0;7.0;9.1;1.0;16.9;3.7;3.3;27.4;30.7;30.8;0.8;;;;;;;;;41.2;59.1;1.3
2612;0733 Bouwarbeiders afbouw;Waarde;2019;69.9;28.1;40.2;;52.6;28.3;32.4;8.0;29.6;10.7;6.6;0.0;14.9;2.7;8.7;32.6;38.7;34.6;3.0;;;;;;;;;47.0;65.1;1.2
2613;0733 Bouwarbeiders afbouw;Waarde;2020;69.9;28.1;47.8;;58.5;36.2;33.5;5.9;35.0;6.7;11.3;0.7;20.6;3.9;4.0;36.8;29.7;29.7;5.3;;;;;;;;;45.6;51.2;1.2
2614;0733 Bouwarbeiders afbouw;Waarde;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2615;0733 Bouwarbeiders afbouw;Waarde;2022;70.1;28.2;43.7;;49.6;32.7;25.8;3.4;30.2;5.4;6.8;0.0;9.1;1.1;7.0;;;;;25.2;41.6;1.6;29.6;1.4;7.9;0.8;13.3;46.1;63.6;1.1
2616;0733 Bouwarbeiders afbouw;Waarde;2023;61.7;20.0;34.6;;52.6;30.1;23.9;3.4;31.2;7.1;10.8;0.0;8.5;2.0;2.4;;;;;26.0;33.2;1.5;23.6;2.7;5.8;0.0;8.8;37.2;59.8;1.2
2617;0733 Bouwarbeiders afbouw;Waarde;2024;68.9;28.6;43.5;;59.5;37.3;24.0;5.1;37.1;9.5;14.3;0.5;18.5;3.8;3.4;;;;;27.3;36.8;2.1;22.1;1.5;8.1;0.5;16.3;46.1;59.0;1.1
2618;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2619;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2015;58.5;20.4;28.2;14.4;;;;;;;;;;;;28.8;19.0;24.3;0.9;;;;;;;;;30.4;53.0;0.9
2620;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2621;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2017;60.2;22.4;36.6;9.3;;;;;;;;;;;;;23.7;28.0;0.9;;;;;;;;;40.4;60.3;
2622;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2018;46.8;13.4;24.9;;39.7;21.7;21.8;2.0;18.9;3.7;5.1;0.1;11.2;1.5;1.2;20.1;22.9;23.0;0.1;;;;;;;;;32.7;50.0;0.9
2623;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2019;60.7;20.6;31.6;;43.5;20.8;24.4;4.2;21.9;6.2;3.3;0.0;9.6;0.8;4.6;24.8;30.2;26.6;1.0;;;;;;;;;38.1;55.7;0.8
2624;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2020;60.9;20.9;39.0;;49.3;28.1;25.6;3.0;27.1;3.6;6.9;0.1;14.4;1.6;1.7;28.4;22.0;22.2;2.5;;;;;;;;;36.8;42.3;0.8
2625;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2626;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2022;62.3;21.6;35.9;;41.6;25.6;19.4;1.4;23.3;2.6;3.8;0.0;5.6;0.3;3.7;;;;;18.6;33.9;0.5;22.9;0.3;4.4;0.1;8.6;38.2;55.5;0.8
2627;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2023;53.0;13.9;26.9;;43.9;22.7;17.4;1.4;23.7;3.9;6.5;0.0;4.8;0.6;0.8;;;;;18.9;25.4;0.4;16.8;0.8;2.7;0.0;5.0;29.3;51.1;0.8
2628;0733 Bouwarbeiders afbouw;Ondergrens 95%-interval;2024;60.6;21.4;35.3;;51.0;29.4;17.5;2.5;29.2;5.6;9.4;0.1;12.6;1.7;1.4;;;;;20.2;28.6;0.7;15.6;0.4;4.5;0.1;10.6;37.7;50.5;0.8
2629;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2630;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2015;76.5;38.2;47.3;30.9;;;;;;;;;;;;47.9;36.1;42.4;8.0;;;;;;;;;49.7;71.9;1.7
2631;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2632;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2017;78.5;40.7;56.4;23.5;;;;;;;;;;;;;42.1;47.0;8.8;;;;;;;;;60.2;78.0;
2633;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2018;64.7;27.8;41.8;;57.8;38.1;38.5;11.1;34.6;12.8;15.8;6.9;24.7;8.7;9.1;36.3;39.8;39.9;5.7;;;;;;;;;50.2;67.7;1.6
2634;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2019;77.7;36.9;49.5;;61.5;37.2;41.5;14.7;38.7;17.9;12.8;;22.5;8.2;15.7;41.6;47.9;43.7;9.0;;;;;;;;;56.2;73.4;1.5
2635;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2020;77.6;36.7;56.8;;67.1;45.2;42.4;11.6;43.9;12.2;17.9;4.7;28.6;9.0;9.6;46.1;38.8;38.5;10.9;;;;;;;;;54.6;60.1;1.6
2636;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2637;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2022;76.9;36.0;51.8;;57.6;40.7;33.4;8.1;38.1;10.6;12.2;;14.6;4.6;12.9;;;;;33.3;49.7;5.0;37.4;5.3;13.6;5.7;19.9;54.1;70.9;1.4
2638;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2023;69.8;28.0;43.3;;61.1;38.7;31.9;8.0;39.8;12.9;17.4;;14.6;6.1;7.7;;;;;34.7;42.1;5.7;32.2;8.4;12.1;;15.1;45.8;67.9;1.6
2639;0733 Bouwarbeiders afbouw;Bovengrens 95%-interval;2024;76.2;37.1;52.1;;67.5;45.9;32.0;10.0;45.8;15.5;21.2;3.8;26.3;8.2;8.0;;;;;35.7;45.7;6.6;30.3;6.0;14.3;3.4;24.1;54.6;67.1;1.3
2640;0734 Loodgieters en pijpfitters;Waarde;2014;69.6;26.4;51.7;16.0;;;;;;;;;;;;60.3;22.3;31.3;5.6;;;;;;;;;47.4;53.2;1.0
2641;0734 Loodgieters en pijpfitters;Waarde;2015;65.9;28.1;52.3;17.0;;;;;;;;;;;;61.0;23.7;31.9;7.6;;;;;;;;;54.1;59.0;1.1
2642;0734 Loodgieters en pijpfitters;Waarde;2016;61.9;26.1;45.0;18.3;;;;;;;;;;;;50.0;20.6;30.2;6.3;;;;;;;;;48.4;55.0;1.2
2643;0734 Loodgieters en pijpfitters;Waarde;2017;61.6;26.1;47.4;14.3;;;;;;;;;;;;57.0;23.7;29.8;8.6;;;;;;;;;50.0;52.3;1.7
2644;0734 Loodgieters en pijpfitters;Waarde;2018;59.2;29.5;49.0;;42.7;20.1;28.3;11.4;22.7;11.2;7.4;0.6;12.2;7.3;8.2;50.8;24.3;30.2;6.5;;;;;;;;;53.0;51.1;1.5
2645;0734 Loodgieters en pijpfitters;Waarde;2019;63.2;25.7;45.7;;50.6;21.1;32.9;9.8;22.8;10.4;11.3;0.0;23.0;6.3;8.7;55.5;23.3;29.5;5.5;;;;;;;;;49.4;51.0;1.8
2646;0734 Loodgieters en pijpfitters;Waarde;2020;62.0;20.5;49.1;;43.1;18.5;27.7;6.6;21.9;9.6;2.8;0.5;9.4;1.0;1.8;58.3;14.5;22.8;4.2;;;;;;;;;42.6;51.5;1.4
2647;0734 Loodgieters en pijpfitters;Waarde;2021;66.7;25.2;56.8;;35.7;15.9;23.3;7.7;15.1;5.6;5.3;0.7;10.1;3.5;2.5;56.7;13.5;22.1;3.3;;;;;;;;;43.0;55.3;1.3
2648;0734 Loodgieters en pijpfitters;Waarde;2022;67.9;27.1;53.5;;49.1;17.9;33.5;7.4;29.6;10.9;8.5;4.1;15.9;5.9;6.4;;;;;24.3;63.9;3.5;38.8;7.4;23.5;0.6;44.1;52.6;59.2;1.7
2649;0734 Loodgieters en pijpfitters;Waarde;2023;66.5;21.1;50.5;;45.5;19.4;28.5;7.4;19.7;6.9;10.1;0.2;8.5;4.2;5.4;;;;;19.1;45.8;3.3;22.5;2.5;15.4;1.2;25.5;38.2;42.1;1.5
2650;0734 Loodgieters en pijpfitters;Waarde;2024;76.5;27.3;57.9;;48.0;15.0;32.4;10.5;28.2;12.4;3.9;0.0;14.0;5.9;6.3;;;;;22.1;55.9;2.8;26.5;4.1;23.8;0.0;36.4;57.5;59.4;1.8
2651;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2014;60.7;18.3;42.4;10.5;;;;;;;;;;;;51.0;14.6;22.9;2.6;;;;;;;;;38.2;43.7;0.7
2652;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2015;57.4;21.0;43.8;11.3;;;;;;;;;;;;52.3;17.1;24.6;4.1;;;;;;;;;45.6;50.5;0.8
2653;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2016;53.7;19.6;37.0;12.6;;;;;;;;;;;;41.8;14.6;23.2;3.1;;;;;;;;;40.3;46.6;0.9
2654;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2017;53.2;19.5;39.2;9.3;;;;;;;;;;;;48.6;17.2;22.8;4.8;;;;;;;;;41.7;43.9;1.3
2655;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2018;51.8;23.1;41.6;;35.6;14.8;22.1;7.5;17.0;7.3;4.4;0.1;8.2;4.3;4.8;43.3;18.4;23.8;3.6;;;;;;;;;45.6;43.7;1.2
2656;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2019;55.5;19.5;38.2;;42.9;15.3;25.9;5.8;16.7;6.5;7.2;0.0;16.9;3.2;5.2;47.7;17.4;22.9;2.7;;;;;;;;;41.8;43.4;1.5
2657;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2020;53.2;14.4;40.4;;34.7;12.8;20.6;3.4;15.4;5.5;1.0;0.1;5.3;0.1;0.6;49.4;9.4;16.3;1.8;;;;;;;;;34.3;42.7;1.0
2658;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2021;57.8;18.2;47.8;;27.3;10.0;16.6;4.0;9.8;2.6;2.6;0.1;6.0;1.5;0.7;47.5;8.4;15.4;1.1;;;;;;;;;34.4;46.3;1.0
2659;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2022;60.3;20.6;45.6;;41.3;12.4;26.5;4.2;22.8;6.9;4.9;1.7;10.8;3.1;3.6;;;;;17.7;55.9;1.6;31.4;4.1;17.3;0.1;36.3;44.7;51.2;1.3
2660;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2023;58.4;15.1;42.2;;37.4;13.5;21.5;4.0;13.9;3.7;6.0;0.0;4.8;1.8;2.5;;;;;13.1;37.5;1.3;16.4;0.9;10.3;0.3;18.9;30.5;34.2;1.1
2661;0734 Loodgieters en pijpfitters;Ondergrens 95%-interval;2024;69.5;20.9;50.1;;40.3;10.4;25.6;6.6;21.8;8.2;1.8;0.0;9.5;3.3;3.5;;;;;16.1;47.9;1.1;20.2;1.9;17.6;0.0;29.1;49.7;51.6;1.5
2662;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2014;77.3;36.4;60.9;23.6;;;;;;;;;;;;68.9;32.6;41.2;11.5;;;;;;;;;56.9;62.5;1.3
2663;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2015;73.4;36.5;60.6;24.6;;;;;;;;;;;;69.0;31.8;40.3;13.8;;;;;;;;;62.4;67.1;1.4
2664;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2016;69.5;33.9;53.3;25.7;;;;;;;;;;;;58.2;28.1;38.4;12.2;;;;;;;;;56.6;63.0;1.5
2665;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2017;69.5;34.1;55.8;21.3;;;;;;;;;;;;65.1;31.7;37.9;14.9;;;;;;;;;58.3;60.5;2.1
2666;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2018;66.2;36.8;56.4;;50.2;26.8;35.3;17.1;29.6;16.7;12.2;4.0;17.9;12.1;13.6;58.2;31.3;37.5;11.5;;;;;;;;;60.2;58.5;1.8
2667;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2019;70.3;33.0;53.4;;58.3;28.4;40.8;16.0;30.3;16.3;17.4;;30.4;12.0;14.2;62.9;30.6;37.1;10.8;;;;;;;;;57.0;58.6;2.2
2668;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2020;70.0;28.4;57.8;;51.8;26.1;36.0;12.3;30.2;16.1;7.6;3.3;16.1;6.5;5.5;66.7;21.7;31.0;9.1;;;;;;;;;51.3;60.1;1.7
2669;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2021;74.6;33.9;65.3;;44.9;24.3;31.7;14.4;22.6;11.5;10.3;4.5;16.6;8.3;8.0;65.3;21.0;30.5;9.7;;;;;;;;;52.0;63.9;1.7
2670;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2022;74.7;34.8;61.2;;57.0;25.2;41.4;12.8;37.5;16.8;14.2;9.6;23.0;10.8;11.0;;;;;32.3;71.3;7.7;46.8;13.0;31.0;4.1;52.2;60.4;66.7;2.0
2671;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2023;73.8;28.7;58.7;;53.9;27.0;36.7;13.3;27.3;12.5;16.5;1.4;14.7;9.7;11.3;;;;;27.2;54.3;7.8;30.2;6.5;22.3;4.7;33.6;46.5;50.4;1.8
2672;0734 Loodgieters en pijpfitters;Bovengrens 95%-interval;2024;82.3;34.7;65.2;;55.7;21.3;40.0;16.2;35.7;18.3;8.4;;20.0;10.4;11.2;;;;;29.5;63.5;7.3;33.9;8.3;31.4;;44.3;65.0;66.7;2.1
2673;0735 Schilders en metaalspuiters;Waarde;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2674;0735 Schilders en metaalspuiters;Waarde;2015;44.0;18.5;38.5;13.3;;;;;;;;;;;;43.7;58.4;42.3;4.8;;;;;;;;;32.5;80.6;0.7
2675;0735 Schilders en metaalspuiters;Waarde;2016;;15.1;34.3;;;;;;;;;;;;;;57.8;43.1;;;;;;;;;;18.6;69.7;
2676;0735 Schilders en metaalspuiters;Waarde;2017;43.9;24.8;43.3;21.8;;;;;;;;;;;;49.3;63.2;47.2;2.3;;;;;;;;;35.2;68.5;1.0
2677;0735 Schilders en metaalspuiters;Waarde;2018;38.5;20.3;37.6;;44.3;33.8;26.1;4.0;12.2;3.4;19.7;0.0;2.3;2.1;1.6;45.7;57.2;48.0;1.6;;;;;;;;;31.0;76.1;0.9
2678;0735 Schilders en metaalspuiters;Waarde;2019;41.2;16.5;36.9;;40.8;25.8;17.3;2.6;5.5;4.2;10.7;0.5;0.9;0.0;4.7;43.7;48.2;42.2;3.2;;;;;;;;;34.0;73.9;0.7
2679;0735 Schilders en metaalspuiters;Waarde;2020;42.7;24.9;36.8;;35.5;23.3;18.0;1.8;8.3;1.9;7.7;0.0;1.2;0.5;7.1;41.2;52.2;36.4;5.2;;;;;;;;;31.7;76.9;1.1
2680;0735 Schilders en metaalspuiters;Waarde;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2681;0735 Schilders en metaalspuiters;Waarde;2022;49.2;15.7;40.4;;39.2;23.7;15.0;2.0;8.5;1.7;9.3;0.0;1.5;0.9;2.9;;;;;50.5;30.1;1.9;27.6;0.0;0.0;0.0;5.5;32.6;77.8;0.7
2682;0735 Schilders en metaalspuiters;Waarde;2023;49.4;19.8;52.6;;53.4;31.0;22.0;0.8;14.7;1.4;23.4;0.0;0.0;0.9;4.9;;;;;54.7;21.3;1.0;20.6;2.0;2.2;0.0;1.7;40.6;78.1;0.7
2683;0735 Schilders en metaalspuiters;Waarde;2024;46.1;15.1;46.9;;45.6;36.8;20.2;0.8;13.8;1.6;13.7;0.0;1.4;2.9;0.0;;;;;47.6;21.2;2.2;18.1;0.9;0.8;0.0;2.8;33.1;79.7;0.7
2684;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2685;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2015;34.5;12.2;29.4;7.9;;;;;;;;;;;;34.2;48.7;33.1;2.0;;;;;;;;;24.0;71.6;0.3
2686;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2016;;9.3;25.4;;;;;;;;;;;;;;47.5;33.5;;;;;;;;;;12.1;59.6;
2687;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2017;34.9;17.4;34.3;14.7;;;;;;;;;;;;39.9;53.6;38.1;0.6;;;;;;;;;26.8;59.0;0.6
2688;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2018;30.8;14.6;30.1;;36.4;26.5;19.6;1.8;7.8;1.3;14.0;0.0;0.7;0.7;0.5;37.6;48.9;39.9;0.5;;;;;;;;;24.0;68.1;0.6
2689;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2019;33.5;11.3;29.5;;33.1;19.3;11.9;1.0;2.9;1.8;6.6;0.1;0.2;0.0;2.2;35.9;40.2;34.5;1.3;;;;;;;;;26.7;66.2;0.4
2690;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2020;33.9;17.8;28.4;;27.1;16.2;11.9;0.4;4.3;0.5;4.1;0.0;0.2;0.1;3.4;32.3;43.1;28.0;2.3;;;;;;;;;23.8;68.1;0.7
2691;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2692;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2022;40.2;10.0;31.8;;30.8;16.9;9.7;0.6;4.8;0.5;5.4;0.0;0.4;0.1;0.9;;;;;41.2;22.4;0.5;20.2;0.0;0.0;0.0;2.3;24.8;69.1;0.4
2693;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2023;40.4;13.5;43.5;;44.2;23.2;15.3;0.1;9.2;0.3;16.3;0.0;0.0;0.1;2.2;;;;;45.4;14.5;0.1;13.9;0.4;0.6;0.0;0.4;32.0;69.8;0.4
2694;0735 Schilders en metaalspuiters;Ondergrens 95%-interval;2024;37.0;9.6;37.8;;36.5;28.2;13.7;0.1;8.6;0.4;8.4;0.0;0.2;0.9;0.0;;;;;38.3;14.4;0.6;11.9;0.1;0.1;0.0;0.8;25.0;71.0;0.5
2695;0735 Schilders en metaalspuiters;Bovengrens 95%-interval;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696;0735 Schilders en metaalspuiters;Bovengrens 95%-interval;2015;54.0;27.1;48.3;21.4;;;;;;;;;;;;53.6;67.6;52.0;11.2;;;;;;;;;42.2;87.2;1.0
