ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
4266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2018;0.3
4267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2019;0.3
4268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2020;0.2
4269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2021;
4270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2012;0.2
4271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2013;0.1
4272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2014;0.5
4273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2015;0.4
4274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2016;0.3
4275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2017;0.3
4276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2018;0.3
4277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2019;0.3
4278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2020;
4279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2021;
4280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2012;0.2
4281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2013;0.1
4282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2014;0.5
4283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2015;0.4
4284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2016;0.3
4285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2017;0.3
4286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2018;0.3
4287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2019;
4288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2020;
4289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2021;
4290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2012;0.2
4291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2013;0.1
4292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2014;0.5
4293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2015;0.4
4294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2016;0.3
4295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2017;0.3
4296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2018;
4297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2019;
4298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2020;
4299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2021;
4300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2012;2.2
4301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2013;2.3
4302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2014;2.9
4303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2015;3.4
4304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2016;3.6
4305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2017;3.7
4306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2018;4.0
4307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2019;6.1
4308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2020;6.0
4309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;1 jaar na startjaar;2021;6.5
4310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2012;2.2
4311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2013;2.3
4312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2014;2.9
4313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2015;3.4
4314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2016;3.6
4315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2017;3.7
4316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2018;4.0
4317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2019;6.1
4318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2020;6.0
4319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;2 jaar na startjaar;2021;
4320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2012;2.2
4321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2013;2.3
4322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2014;2.9
4323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2015;3.4
4324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2016;3.6
4325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2017;3.7
4326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2018;4.0
4327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2019;6.1
4328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2020;
4329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;3 jaar na startjaar;2021;
4330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2012;2.2
4331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2013;2.3
4332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2014;2.9
4333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2015;3.4
4334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2016;3.6
4335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2017;3.7
4336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2018;4.0
4337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2019;
4338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2020;
4339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;4 jaar na startjaar;2021;
4340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2012;2.2
4341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2013;2.3
4342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2014;2.9
4343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2015;3.4
4344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2016;3.6
4345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2017;3.7
4346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2018;
4347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2019;
4348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2020;
4349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;P Onderwijs;5 jaar na startjaar;2021;
4350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2012;5.0
4351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2013;6.9
4352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2014;6.9
4353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2015;7.5
4354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2016;7.1
4355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2017;6.9
4356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2018;6.9
4357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2019;7.4
4358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2020;7.3
4359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2021;8.5
4360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2012;5.0
4361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2013;6.9
4362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2014;6.9
4363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2015;7.5
4364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2016;7.1
4365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2017;6.9
4366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2018;6.9
4367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2019;7.4
4368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2020;7.3
4369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2021;
4370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2012;5.0
4371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2013;6.9
4372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2014;6.9
4373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2015;7.5
4374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2016;7.1
4375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2017;6.9
4376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2018;6.9
4377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2019;7.4
4378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2020;
4379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2021;
4380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2012;5.0
4381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2013;6.9
4382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2014;6.9
4383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2015;7.5
4384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2016;7.1
4385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2017;6.9
4386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2018;6.9
4387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2019;
4388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2020;
4389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2021;
4390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2012;5.0
4391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2013;6.9
4392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2014;6.9
4393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2015;7.5
4394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2016;7.1
4395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2017;6.9
4396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2018;
4397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2019;
4398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2020;
4399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2021;
4400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2012;1.9
4401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2013;1.9
4402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2014;2.3
4403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2015;2.7
4404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2016;2.8
4405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2017;2.8
4406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2018;2.8
4407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2019;3.5
4408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2020;3.0
4409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2021;3.5
4410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2012;1.9
4411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2013;1.9
4412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2014;2.3
4413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2015;2.7
4414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2016;2.8
4415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2017;2.8
4416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2018;2.8
4417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2019;3.5
4418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2020;3.0
4419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2021;
4420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2012;1.9
4421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2013;1.9
4422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2014;2.3
4423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2015;2.7
4424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2016;2.8
4425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2017;2.8
4426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2018;2.8
4427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2019;3.5
4428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2020;
4429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2021;
4430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2012;1.9
