ID;JaarImmigratie;Geslacht;Leeftijdsgroep;LandVanHerkomst;TotaalAllochtoneImmigranten_1;GeremigreerdBinnen1Jaar_2;GeremigreerdIn12Jaar_3;GeremigreerdIn23Jaar_4;GeremigreerdIn35Jaar_5;GeremigreerdInMeerDan5Jaar_6;NietGeremigreerd_7
5151;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Tsjecho-Slowakije;0.2;13.0;11.0;10.0;10.0;14.0;44.0
5152;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Zwitserland;0.2;6.0;17.0;13.0;11.0;20.0;34.0
5153;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Afrika;0.6;14.0;15.0;7.0;11.0;14.0;39.0
5154;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Korea;0.1;21.0;13.0;15.0;18.0;14.0;17.0
5155;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Zweden;0.3;14.0;21.0;13.0;20.0;12.0;19.0
5156;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Onbekend;3.9;8.0;8.0;5.0;9.0;16.0;54.0
5157;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Overig niet-westers;2.0;15.0;14.0;5.0;13.0;14.0;40.0
5158;Jaar immigratie: 1998;Totaal mannen en vrouwen;25 tot 45 jaar;Overig westers;0.4;17.0;19.0;9.0;12.0;15.0;28.0
5159;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;0;7.1;10.0;10.0;6.0;9.0;14.0;50.0
5160;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;1;;;;;;;
5161;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;2;6.1;11.0;10.0;7.0;10.0;14.0;49.0
5162;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;4;3.0;9.0;7.0;4.0;7.0;12.0;60.0
5163;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;3;3.1;13.0;13.0;9.0;12.0;15.0;37.0
5164;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Afghanistan;0.2;1.0;4.0;2.0;1.0;6.0;86.0
5165;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Algerije;0.0;;9.0;;45.0;18.0;27.0
5166;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Angola;;;;;;;
5167;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Argentinië;0.0;;;33.0;;;67.0
5168;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Australië;0.0;11.0;13.0;9.0;22.0;20.0;24.0
5169;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;België;0.2;8.0;6.0;5.0;11.0;13.0;58.0
5170;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Brazilië;0.0;12.0;8.0;12.0;4.0;12.0;52.0
5171;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Bulgarije;0.0;;;11.0;;11.0;78.0
5172;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Canada;0.1;25.0;22.0;4.0;16.0;18.0;16.0
5173;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Chili;0.0;25.0;13.0;13.0;;;50.0
5174;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;China;0.1;11.0;13.0;4.0;6.0;13.0;53.0
5175;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Colombia;0.0;13.0;6.0;;3.0;22.0;56.0
5176;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Congo (DR);0.0;;;;60.0;;40.0
5177;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Denemarken;0.0;;30.0;40.0;10.0;10.0;10.0
5178;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Dominicaanse Republiek;0.0;20.0;7.0;7.0;;13.0;53.0
5179;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Duitsland;0.6;12.0;11.0;8.0;11.0;15.0;43.0
5180;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Egypte;0.0;5.0;32.0;5.0;;18.0;41.0
5181;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Ethiopië;0.0;20.0;7.0;7.0;13.0;20.0;33.0
5182;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Filippijnen;0.0;5.0;27.0;5.0;5.0;18.0;41.0
5183;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Frankrijk;0.1;16.0;12.0;11.0;14.0;20.0;27.0
5184;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Ghana;0.0;;;9.0;18.0;18.0;55.0
5185;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Griekenland;0.0;15.0;6.0;6.0;15.0;26.0;32.0
5186;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Guyana;0.0;40.0;;;40.0;20.0;
5187;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Hongarije;0.0;27.0;18.0;;;9.0;45.0
5188;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Hongkong;0.0;;;;;20.0;80.0
5189;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Ierland;0.0;6.0;6.0;;19.0;25.0;44.0
5190;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;India;0.0;12.0;12.0;6.0;15.0;9.0;45.0
5191;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Indonesië;0.1;13.0;5.0;;2.0;15.0;66.0
5192;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Irak;0.5;2.0;9.0;4.0;10.0;12.0;63.0
5193;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Iran;0.1;1.0;6.0;;3.0;8.0;83.0
5194;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Israël;0.0;6.0;9.0;13.0;13.0;19.0;41.0
5195;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Italië;0.1;22.0;12.0;5.0;11.0;15.0;35.0
5196;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Japan;0.1;16.0;16.0;20.0;30.0;14.0;3.0
5197;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Kaapverdië;0.0;;;;;11.0;89.0
5198;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Libanon;0.0;;;100.0;;;
5199;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Maleisië;0.0;11.0;11.0;;33.0;;44.0
5200;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Marokko;0.2;14.0;3.0;4.0;7.0;9.0;63.0
5201;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Nederlandse Antillen en Aruba;0.7;13.0;7.0;3.0;6.0;14.0;57.0
5202;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Nieuw-Zeeland;0.0;7.0;29.0;7.0;7.0;7.0;43.0
5203;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Nigeria;0.0;7.0;;36.0;14.0;7.0;36.0
5204;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Noorwegen;0.0;24.0;3.0;24.0;16.0;19.0;14.0
5205;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Oostenrijk;0.0;6.0;17.0;11.0;11.0;22.0;33.0
5206;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Pakistan;0.0;2.0;14.0;9.0;;;74.0
5207;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Peru;0.0;;38.0;38.0;;;25.0
5208;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Polen;0.1;14.0;10.0;1.0;2.0;12.0;61.0
5209;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Portugal;0.0;3.0;27.0;3.0;12.0;18.0;36.0
5210;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Roemenië;0.0;9.0;9.0;;18.0;9.0;55.0
5211;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Sierra Leone;0.0;;;;;;100.0
5212;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Singapore;0.0;5.0;5.0;5.0;15.0;5.0;65.0
5213;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Soedan;0.0;13.0;;;;38.0;50.0
5214;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Somalië;0.0;;7.0;5.0;11.0;30.0;48.0
5215;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Spanje;0.1;19.0;7.0;14.0;8.0;15.0;37.0
5216;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Sri Lanka;0.0;;20.0;10.0;;10.0;60.0
5217;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Suriname;0.4;9.0;5.0;2.0;6.0;10.0;68.0
5218;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Syrië;0.0;;;6.0;;;94.0
5219;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Thailand;0.0;13.0;17.0;8.0;4.0;4.0;54.0
5220;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Tunesië;0.0;;;;;17.0;83.0
5221;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Turkije;0.2;9.0;8.0;4.0;6.0;17.0;56.0
5222;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Venezuela;0.0;14.0;;;;29.0;57.0
5223;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigd Koninkrijk;0.4;11.0;14.0;9.0;17.0;21.0;28.0
5224;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Vietnam;0.0;18.0;;;;;82.0
5225;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Joegoslavië;0.1;10.0;11.0;2.0;2.0;11.0;66.0
5226;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Sovjet-Unie;0.2;5.0;5.0;6.0;9.0;7.0;67.0
5227;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigde Staten van Amerika;0.5;17.0;21.0;16.0;15.0;11.0;20.0
5228;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Tsjecho-Slowakije;0.0;;13.0;9.0;4.0;13.0;61.0
5229;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Zwitserland;0.0;10.0;10.0;10.0;3.0;23.0;43.0
5230;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Zuid-Afrika;0.1;14.0;6.0;15.0;13.0;21.0;32.0
5231;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Zuid-Korea;0.0;67.0;;17.0;;17.0;
5232;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Zweden;0.1;16.0;22.0;12.0;12.0;16.0;24.0
5233;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Onbekend;1.0;8.0;7.0;4.0;8.0;15.0;58.0
5234;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Overig niet-westers;0.2;17.0;9.0;4.0;10.0;11.0;49.0
5235;Jaar immigratie: 1998;Totaal mannen en vrouwen;45 tot 65 jaar;Overig westers;0.0;7.0;24.0;7.0;17.0;24.0;20.0
5236;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;0;1.1;9.0;9.0;6.0;8.0;9.0;60.0
5237;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;1;;;;;;;
5238;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;2;1.0;9.0;9.0;6.0;7.0;9.0;60.0
5239;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;4;0.6;10.0;11.0;7.0;8.0;10.0;55.0
5240;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;3;0.4;8.0;5.0;5.0;7.0;8.0;67.0
5241;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Afghanistan;0.0;;2.0;;4.0;2.0;91.0
5242;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Algerije;0.0;33.0;;;;;67.0
5243;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Angola;0.0;;;100.0;;;
5244;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Argentinië;0.0;33.0;;;;;67.0
5245;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Australië;0.0;;25.0;;;25.0;50.0
5246;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;België;0.0;2.0;2.0;2.0;4.0;2.0;88.0
5247;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Brazilië;0.0;;;;;50.0;50.0
5248;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Bulgarije;;;;;;;
5249;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Canada;0.0;17.0;;;;;83.0
5250;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Chili;;;;;;;
5251;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;China;0.0;25.0;6.0;6.0;13.0;13.0;38.0
5252;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Colombia;0.0;;;;;;100.0
5253;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Congo (DR);;;;;;;
5254;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Denemarken;0.0;;;;;;100.0
5255;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Dominicaanse Republiek;;;;;;;
5256;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Duitsland;0.1;7.0;5.0;6.0;7.0;12.0;63.0
5257;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Egypte;0.0;20.0;;;;;80.0
5258;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Ethiopië;;;;;;;
5259;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Filippijnen;0.0;;50.0;;;;50.0
5260;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Frankrijk;0.0;6.0;;;;6.0;88.0
5261;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Ghana;0.0;;100.0;;;;
5262;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Griekenland;0.0;;;;;;100.0
5263;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Guyana;0.0;;;;;;100.0
5264;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Hongarije;0.0;;;;;33.0;67.0
5265;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Hongkong;0.0;;;;;;100.0
5266;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Ierland;0.0;50.0;;;;;50.0
5267;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;India;0.0;22.0;33.0;;22.0;22.0;
5268;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Indonesië;0.0;23.0;;;10.0;3.0;65.0
5269;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Irak;0.1;3.0;3.0;11.0;;8.0;75.0
5270;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Iran;0.0;;23.0;;15.0;;62.0
5271;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Israël;0.0;20.0;;40.0;20.0;;20.0
5272;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Italië;0.0;13.0;13.0;19.0;;6.0;50.0
5273;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Japan;0.0;;;100.0;;;
5274;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Kaapverdië;0.0;;20.0;;;20.0;60.0
5275;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Libanon;;;;;;;
5276;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Maleisië;;;;;;;
5277;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Marokko;0.0;18.0;13.0;13.0;15.0;5.0;36.0
5278;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Nederlandse Antillen en Aruba;0.1;15.0;20.0;7.0;6.0;15.0;38.0
5279;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Nieuw-Zeeland;;;;;;;
5280;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Nigeria;;;;;;;
5281;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Noorwegen;;;;;;;
5282;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Oostenrijk;0.0;;;;;25.0;75.0
5283;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Pakistan;0.0;;;;;17.0;83.0
5284;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Peru;0.0;;;;;;100.0
5285;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Polen;0.0;;33.0;;;33.0;33.0
5286;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Portugal;0.0;17.0;17.0;;;;67.0
5287;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Roemenië;0.0;;25.0;25.0;;;50.0
5288;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Sierra Leone;0.0;;;;;;100.0
5289;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Singapore;0.0;100.0;;;;;
5290;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Soedan;0.0;;;;;;100.0
5291;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Somalië;0.0;;10.0;10.0;20.0;30.0;30.0
5292;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Spanje;0.0;12.0;;4.0;4.0;4.0;77.0
5293;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Sri Lanka;0.0;;;10.0;;;90.0
5294;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Suriname;0.1;8.0;10.0;4.0;13.0;6.0;59.0
5295;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Syrië;0.0;;;;;29.0;71.0
5296;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Thailand;;;;;;;
5297;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Tunesië;0.0;;;50.0;;;50.0
5298;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Turkije;0.1;15.0;15.0;6.0;8.0;11.0;44.0
5299;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Venezuela;0.0;;;;;;100.0
5300;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Verenigd Koninkrijk;0.0;6.0;3.0;11.0;11.0;11.0;58.0
5301;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Vietnam;0.0;;;40.0;;;60.0
5302;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Joegoslavië;0.0;7.0;7.0;;14.0;11.0;61.0
5303;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Sovjet-Unie;0.0;9.0;;6.0;;3.0;81.0
5304;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Verenigde Staten van Amerika;0.0;8.0;8.0;8.0;18.0;10.0;49.0
5305;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Tsjecho-Slowakije;0.0;;;;;;100.0
5306;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Zwitserland;0.0;;25.0;;25.0;;50.0
5307;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Zuid-Afrika;0.0;;;;;25.0;75.0
5308;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Zuid-Korea;;;;;;;
5309;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Zweden;0.0;;;;;;100.0
5310;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Onbekend;0.1;8.0;10.0;5.0;11.0;8.0;59.0
5311;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Overig niet-westers;0.0;;7.0;;;13.0;80.0
5312;Jaar immigratie: 1998;Totaal mannen en vrouwen;65 jaar en ouder;Overig westers;0.0;;;;;;100.0
5313;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;0;79.4;10.0;9.0;6.0;9.0;15.0;51.0
5314;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;1;;;;;;;
5315;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;2;73.1;10.0;9.0;6.0;9.0;15.0;51.0
5316;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;4;41.4;7.0;6.0;3.0;7.0;14.0;63.0
5317;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;3;31.7;14.0;13.0;9.0;12.0;15.0;35.0
5318;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Afghanistan;2.1;2.0;3.0;1.0;2.0;12.0;81.0
5319;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Algerije;0.2;8.0;6.0;4.0;19.0;15.0;49.0
5320;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Angola;0.2;3.0;3.0;2.0;3.0;23.0;66.0
5321;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Argentinië;0.1;15.0;8.0;6.0;17.0;21.0;33.0
5322;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Australië;0.6;23.0;17.0;10.0;17.0;17.0;16.0
5323;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;België;2.2;11.0;11.0;9.0;11.0;14.0;44.0
5324;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Brazilië;0.5;13.0;9.0;5.0;9.0;14.0;50.0
5325;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Bulgarije;0.2;15.0;12.0;4.0;4.0;7.0;57.0
5326;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Canada;0.5;15.0;17.0;9.0;14.0;19.0;26.0
5327;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Chili;0.1;9.0;11.0;9.0;9.0;8.0;53.0
5328;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;China;1.5;6.0;7.0;4.0;7.0;13.0;63.0
5329;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Colombia;0.4;11.0;9.0;3.0;7.0;15.0;55.0
5330;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Congo (DR);0.2;1.0;4.0;4.0;12.0;24.0;54.0
5331;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Denemarken;0.4;20.0;18.0;11.0;14.0;18.0;19.0
5332;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Dominicaanse Republiek;0.2;7.0;8.0;3.0;5.0;15.0;62.0
5333;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Duitsland;4.8;13.0;12.0;9.0;12.0;15.0;39.0
5334;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Egypte;0.7;8.0;7.0;4.0;6.0;14.0;60.0
5335;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Ethiopië;0.3;11.0;10.0;4.0;13.0;16.0;47.0
5336;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Filippijnen;0.5;15.0;16.0;4.0;7.0;8.0;50.0
5337;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Frankrijk;2.0;13.0;13.0;11.0;14.0;17.0;30.0
5338;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Ghana;0.5;7.0;5.0;3.0;7.0;18.0;61.0
5339;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Griekenland;0.6;14.0;12.0;9.0;13.0;21.0;31.0
5340;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Guyana;0.0;6.0;2.0;8.0;8.0;13.0;63.0
5341;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Hongarije;0.4;31.0;15.0;6.0;8.0;10.0;30.0
5342;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Hongkong;0.0;15.0;4.0;15.0;9.0;20.0;37.0
5343;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Ierland;0.4;17.0;15.0;11.0;16.0;20.0;21.0
5344;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;India;0.7;14.0;12.0;9.0;12.0;16.0;38.0
5345;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Indonesië;1.1;9.0;9.0;4.0;7.0;13.0;59.0
5346;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Irak;5.1;2.0;6.0;4.0;13.0;16.0;60.0
5347;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Iran;0.8;2.0;2.0;1.0;3.0;8.0;84.0
5348;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Israël;0.3;10.0;9.0;8.0;10.0;18.0;46.0
5349;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Italië;1.2;19.0;13.0;9.0;14.0;17.0;29.0
5350;Jaar immigratie: 1998;Totaal mannen en vrouwen;15 tot 65 jaar;Japan;0.9;16.0;14.0;17.0;25.0;18.0;10.0
