ID;Geslacht;Leeftijd;ZorgvormZvwZorgkosten;Perioden;PersonenMetZvwZorgkostenRelatief_1;GemiddeldeZorgkostenAllePersonen_2;GemiddeldeZorgkostenGebruikers_3;Zorgkosten50ePercentielGebruikers_4;Zorgkosten95ePercentielGebruikers_5;Zorgkosten99ePercentielGebruikers_6
2029;Mannen;10010;Geriatrische revalidatiezorg;2021;0.0;0.0;;;;
2030;Mannen;10010;Geriatrische revalidatiezorg;2022;0.0;0.0;;;;
2031;Mannen;10010;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2032;Mannen;10010;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2033;Mannen;10010;Geestelijke gezondheidszorg-ZPM;2022;;;;;;
2034;Mannen;10010;Verpleging en verzorging;2020;1.3;27.0;2117.0;944.0;5985.0;29569.0
2035;Mannen;10010;Verpleging en verzorging;2021;1.5;29.0;1880.0;983.0;5703.0;18134.0
2036;Mannen;10010;Verpleging en verzorging;2022;1.6;25.0;1547.0;885.0;4800.0;11549.0
2037;Mannen;10010;Zorg zintuiglijk gehandicapten;2020;0.1;3.0;;;;
2038;Mannen;10010;Zorg zintuiglijk gehandicapten;2021;0.1;2.0;;;;
2039;Mannen;10010;Zorg zintuiglijk gehandicapten;2022;0.1;4.0;;;;
2040;Mannen;10010;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2041;Mannen;10010;Eerstelijnsverblijf;2021;0.0;0.0;;;;
2042;Mannen;10010;Eerstelijnsverblijf;2022;0.0;0.0;;;;
2043;Mannen;10010;Generalistische basis GGZ;2020;;;;;;
2044;Mannen;10010;Generalistische basis GGZ;2021;;;;;;
2045;Mannen;10010;Generalistische basis GGZ;2022;;;;;;
2046;Mannen;10010;Gespecialiseerde GGZ;2020;;;;;;
2047;Mannen;10010;Gespecialiseerde GGZ;2021;;;;;;
2048;Mannen;10010;Gespecialiseerde GGZ;2022;;;;;;
2049;Mannen;10010;Overige zorgvormen;2020;2.0;2.0;95.0;79.0;108.0;789.0
2050;Mannen;10010;Overige zorgvormen;2021;3.0;4.0;108.0;82.0;110.0;816.0
2051;Mannen;10010;Overige zorgvormen;2022;3.1;6.0;198.0;84.0;121.0;829.0
2052;Mannen;51300;Totaal alle zorgvormen;2020;99.3;1364.0;1390.0;280.0;3957.0;20432.0
2053;Mannen;51300;Totaal alle zorgvormen;2021;99.3;1542.0;1563.0;352.0;4690.0;22219.0
2054;Mannen;51300;Totaal alle zorgvormen;2022;99.2;1646.0;1677.0;385.0;4956.0;22598.0
2055;Mannen;51300;Huisartsenzorg;2020;99.0;174.0;178.0;127.0;437.0;704.0
2056;Mannen;51300;Huisartsenzorg;2021;99.0;210.0;212.0;149.0;530.0;847.0
2057;Mannen;51300;Huisartsenzorg;2022;99.0;218.0;221.0;160.0;532.0;850.0
2058;Mannen;51300;Multidisciplinaire zorg;2020;53.8;8.0;15.0;11.0;39.0;60.0
2059;Mannen;51300;Multidisciplinaire zorg;2021;55.0;8.0;15.0;11.0;40.0;66.0
2060;Mannen;51300;Multidisciplinaire zorg;2022;60.9;10.0;17.0;16.0;39.0;67.0
2061;Mannen;51300;Ziekenhuiszorg;2020;34.3;694.0;2054.0;528.0;6077.0;23838.0
2062;Mannen;51300;Ziekenhuiszorg;2021;37.9;798.0;2118.0;591.0;6413.0;23741.0
2063;Mannen;51300;Ziekenhuiszorg;2022;40.3;882.0;2216.0;632.0;6403.0;24411.0
2064;Mannen;51300;Farmacie;2020;48.8;87.0;187.0;37.0;451.0;3446.0
2065;Mannen;51300;Farmacie;2021;54.4;93.0;182.0;45.0;431.0;3043.0
2066;Mannen;51300;Farmacie;2022;59.1;100.0;182.0;46.0;436.0;3037.0
2067;Mannen;51300;Mondzorg;2020;39.1;32.0;82.0;44.0;244.0;1065.0
2068;Mannen;51300;Mondzorg;2021;42.3;38.0;90.0;46.0;270.0;1231.0
2069;Mannen;51300;Mondzorg;2022;43.0;39.0;92.0;47.0;272.0;1082.0
2070;Mannen;51300;Geboortezorg;2020;0.0;0.0;;;;
2071;Mannen;51300;Geboortezorg;2021;0.0;0.0;;;;
2072;Mannen;51300;Geboortezorg;2022;0.0;0.0;;;;
2073;Mannen;51300;Paramedische zorg;2020;16.8;89.0;530.0;330.0;1604.0;2688.0
2074;Mannen;51300;Paramedische zorg;2021;18.5;104.0;560.0;348.0;1700.0;2911.0
2075;Mannen;51300;Paramedische zorg;2022;18.9;108.0;569.0;348.0;1756.0;2962.0
2076;Mannen;51300;Hulpmiddelen;2020;9.0;27.0;301.0;37.0;1294.0;5924.0
2077;Mannen;51300;Hulpmiddelen;2021;12.1;28.0;233.0;37.0;895.0;5080.0
2078;Mannen;51300;Hulpmiddelen;2022;11.7;29.0;248.0;37.0;1013.0;5308.0
2079;Mannen;51300;Ziekenvervoer;2020;1.6;18.0;1114.0;787.0;2800.0;6467.0
2080;Mannen;51300;Ziekenvervoer;2021;2.1;23.0;1131.0;814.0;2561.0;6296.0
2081;Mannen;51300;Ziekenvervoer;2022;2.1;25.0;1167.0;838.0;2678.0;6185.0
2082;Mannen;51300;Buitenland;2020;0.7;5.0;675.0;100.0;1919.0;7607.0
2083;Mannen;51300;Buitenland;2021;1.1;5.0;442.0;104.0;1720.0;5022.0
2084;Mannen;51300;Buitenland;2022;1.8;8.0;458.0;116.0;1635.0;5374.0
2085;Mannen;51300;Geriatrische revalidatiezorg;2020;0.0;0.0;;;;
2086;Mannen;51300;Geriatrische revalidatiezorg;2021;0.0;0.0;;;;
2087;Mannen;51300;Geriatrische revalidatiezorg;2022;0.0;0.0;;;;
2088;Mannen;51300;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2089;Mannen;51300;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2090;Mannen;51300;Geestelijke gezondheidszorg-ZPM;2022;;;;;;
2091;Mannen;51300;Verpleging en verzorging;2020;0.4;57.0;12988.0;1841.0;61208.0;205101.0
2092;Mannen;51300;Verpleging en verzorging;2021;0.5;55.0;11879.0;1824.0;55691.0;183979.0
2093;Mannen;51300;Verpleging en verzorging;2022;0.5;52.0;10312.0;1581.0;50655.0;140827.0
2094;Mannen;51300;Zorg zintuiglijk gehandicapten;2020;1.1;168.0;15034.0;10690.0;39805.0;46132.0
2095;Mannen;51300;Zorg zintuiglijk gehandicapten;2021;1.1;174.0;15279.0;11280.0;39854.0;59352.0
2096;Mannen;51300;Zorg zintuiglijk gehandicapten;2022;1.2;170.0;14805.0;11006.0;39612.0;52118.0
2097;Mannen;51300;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2098;Mannen;51300;Eerstelijnsverblijf;2021;0.0;0.0;;;;
2099;Mannen;51300;Eerstelijnsverblijf;2022;0.0;0.0;;;;
2100;Mannen;51300;Generalistische basis GGZ;2020;;;;;;
2101;Mannen;51300;Generalistische basis GGZ;2021;;;;;;
2102;Mannen;51300;Generalistische basis GGZ;2022;;;;;;
2103;Mannen;51300;Gespecialiseerde GGZ;2020;;;;;;
2104;Mannen;51300;Gespecialiseerde GGZ;2021;;;;;;
2105;Mannen;51300;Gespecialiseerde GGZ;2022;;;;;;
2106;Mannen;51300;Overige zorgvormen;2020;4.2;5.0;104.0;83.0;211.0;285.0
2107;Mannen;51300;Overige zorgvormen;2021;4.4;6.0;112.0;84.0;215.0;346.0
2108;Mannen;51300;Overige zorgvormen;2022;4.0;5.0;120.0;94.0;225.0;773.0
2109;Mannen;70200;Totaal alle zorgvormen;2020;99.7;1147.0;1161.0;405.0;3096.0;11229.0
2110;Mannen;70200;Totaal alle zorgvormen;2021;99.6;1275.0;1283.0;461.0;3409.0;12638.0
2111;Mannen;70200;Totaal alle zorgvormen;2022;99.5;1371.0;1389.0;516.0;3719.0;13284.0
2112;Mannen;70200;Huisartsenzorg;2020;99.4;135.0;138.0;112.0;300.0;460.0
2113;Mannen;70200;Huisartsenzorg;2021;99.4;147.0;148.0;120.0;316.0;481.0
2114;Mannen;70200;Huisartsenzorg;2022;99.3;161.0;162.0;129.0;345.0;538.0
2115;Mannen;70200;Multidisciplinaire zorg;2020;54.8;9.0;16.0;12.0;39.0;71.0
2116;Mannen;70200;Multidisciplinaire zorg;2021;55.7;9.0;16.0;11.0;40.0;74.0
2117;Mannen;70200;Multidisciplinaire zorg;2022;61.7;11.0;18.0;16.0;40.0;76.0
2118;Mannen;70200;Ziekenhuiszorg;2020;29.6;463.0;1591.0;394.0;5155.0;15393.0
2119;Mannen;70200;Ziekenhuiszorg;2021;30.6;513.0;1689.0;400.0;5335.0;17166.0
2120;Mannen;70200;Ziekenhuiszorg;2022;33.6;563.0;1697.0;440.0;5310.0;17042.0
2121;Mannen;70200;Farmacie;2020;40.1;65.0;170.0;37.0;358.0;1374.0
2122;Mannen;70200;Farmacie;2021;39.9;62.0;166.0;41.0;375.0;1429.0
2123;Mannen;70200;Farmacie;2022;44.7;73.0;175.0;42.0;367.0;1383.0
2124;Mannen;70200;Mondzorg;2020;84.0;151.0;179.0;107.0;539.0;1293.0
2125;Mannen;70200;Mondzorg;2021;86.6;174.0;201.0;122.0;597.0;1510.0
2126;Mannen;70200;Mondzorg;2022;87.3;185.0;212.0;133.0;622.0;1570.0
2127;Mannen;70200;Geboortezorg;2020;0.0;0.0;;;;
2128;Mannen;70200;Geboortezorg;2021;0.0;0.0;;;;
2129;Mannen;70200;Geboortezorg;2022;0.0;0.0;;;;
2130;Mannen;70200;Paramedische zorg;2020;25.8;172.0;668.0;530.0;1748.0;2709.0
2131;Mannen;70200;Paramedische zorg;2021;27.5;200.0;724.0;585.0;1893.0;2922.0
2132;Mannen;70200;Paramedische zorg;2022;28.3;210.0;739.0;596.0;1958.0;2974.0
2133;Mannen;70200;Hulpmiddelen;2020;7.6;39.0;505.0;39.0;2787.0;7848.0
2134;Mannen;70200;Hulpmiddelen;2021;8.5;43.0;510.0;38.0;2741.0;8572.0
2135;Mannen;70200;Hulpmiddelen;2022;8.4;43.0;508.0;37.0;2738.0;8435.0
2136;Mannen;70200;Ziekenvervoer;2020;0.6;7.0;1094.0;787.0;2637.0;7615.0
2137;Mannen;70200;Ziekenvervoer;2021;0.7;8.0;1159.0;819.0;3080.0;7266.0
2138;Mannen;70200;Ziekenvervoer;2022;0.8;9.0;1141.0;838.0;2771.0;5958.0
2139;Mannen;70200;Buitenland;2020;0.5;2.0;395.0;98.0;1221.0;5210.0
2140;Mannen;70200;Buitenland;2021;0.6;2.0;351.0;95.0;1155.0;3644.0
2141;Mannen;70200;Buitenland;2022;1.2;4.0;360.0;102.0;1382.0;4599.0
2142;Mannen;70200;Geriatrische revalidatiezorg;2020;0.0;0.0;;;;
2143;Mannen;70200;Geriatrische revalidatiezorg;2021;0.0;0.0;;;;
2144;Mannen;70200;Geriatrische revalidatiezorg;2022;0.0;0.0;;;;
2145;Mannen;70200;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2146;Mannen;70200;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2147;Mannen;70200;Geestelijke gezondheidszorg-ZPM;2022;;;;;;
2148;Mannen;70200;Verpleging en verzorging;2020;0.3;45.0;16257.0;3201.0;70963.0;222144.0
2149;Mannen;70200;Verpleging en verzorging;2021;0.3;46.0;16140.0;2855.0;85697.0;214956.0
2150;Mannen;70200;Verpleging en verzorging;2022;0.3;44.0;14732.0;2166.0;68914.0;214648.0
2151;Mannen;70200;Zorg zintuiglijk gehandicapten;2020;0.7;48.0;7226.0;3657.0;25168.0;40026.0
2152;Mannen;70200;Zorg zintuiglijk gehandicapten;2021;0.7;57.0;7610.0;3666.0;26550.0;47254.0
2153;Mannen;70200;Zorg zintuiglijk gehandicapten;2022;0.8;57.0;7446.0;3553.0;25860.0;42615.0
2154;Mannen;70200;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2155;Mannen;70200;Eerstelijnsverblijf;2021;0.0;0.0;;;;
2156;Mannen;70200;Eerstelijnsverblijf;2022;0.0;0.0;;;;
2157;Mannen;70200;Generalistische basis GGZ;2020;;;;;;
2158;Mannen;70200;Generalistische basis GGZ;2021;;;;;;
2159;Mannen;70200;Generalistische basis GGZ;2022;;;;;;
2160;Mannen;70200;Gespecialiseerde GGZ;2020;;;;;;
2161;Mannen;70200;Gespecialiseerde GGZ;2021;;;;;;
2162;Mannen;70200;Gespecialiseerde GGZ;2022;;;;;;
2163;Mannen;70200;Overige zorgvormen;2020;9.2;11.0;100.0;74.0;207.0;279.0
2164;Mannen;70200;Overige zorgvormen;2021;10.0;14.0;106.0;75.0;212.0;284.0
2165;Mannen;70200;Overige zorgvormen;2022;10.3;11.0;108.0;78.0;218.0;291.0
2166;Mannen;70300;Totaal alle zorgvormen;2020;99.7;1005.0;1020.0;373.0;2596.0;10317.0
2167;Mannen;70300;Totaal alle zorgvormen;2021;99.6;1082.0;1092.0;428.0;2779.0;11201.0
2168;Mannen;70300;Totaal alle zorgvormen;2022;99.6;1147.0;1165.0;460.0;2953.0;11619.0
2169;Mannen;70300;Huisartsenzorg;2020;99.4;128.0;131.0;109.0;279.0;423.0
2170;Mannen;70300;Huisartsenzorg;2021;99.4;139.0;139.0;116.0;290.0;423.0
2171;Mannen;70300;Huisartsenzorg;2022;99.3;146.0;147.0;122.0;300.0;443.0
2172;Mannen;70300;Multidisciplinaire zorg;2020;55.1;9.0;17.0;12.0;39.0;71.0
2173;Mannen;70300;Multidisciplinaire zorg;2021;55.9;9.0;17.0;12.0;40.0;74.0
2174;Mannen;70300;Multidisciplinaire zorg;2022;62.0;11.0;18.0;16.0;39.0;76.0
2175;Mannen;70300;Ziekenhuiszorg;2020;29.5;449.0;1546.0;361.0;5157.0;15366.0
2176;Mannen;70300;Ziekenhuiszorg;2021;31.0;471.0;1527.0;350.0;5171.0;15246.0
2177;Mannen;70300;Ziekenhuiszorg;2022;33.3;496.0;1504.0;352.0;5150.0;15078.0
2178;Mannen;70300;Farmacie;2020;39.7;90.0;237.0;47.0;568.0;1802.0
2179;Mannen;70300;Farmacie;2021;40.1;84.0;222.0;50.0;591.0;1884.0
2180;Mannen;70300;Farmacie;2022;41.3;103.0;266.0;50.0;625.0;1931.0
2181;Mannen;70300;Mondzorg;2020;85.6;164.0;192.0;136.0;508.0;956.0
2182;Mannen;70300;Mondzorg;2021;88.2;194.0;219.0;160.0;567.0;1054.0
2183;Mannen;70300;Mondzorg;2022;88.7;202.0;227.0;167.0;582.0;1058.0
2184;Mannen;70300;Geboortezorg;2020;0.0;;;;;
2185;Mannen;70300;Geboortezorg;2021;0.0;0.0;;;;
2186;Mannen;70300;Geboortezorg;2022;0.0;0.0;;;;
2187;Mannen;70300;Paramedische zorg;2020;18.2;70.0;383.0;227.0;1243.0;2058.0
2188;Mannen;70300;Paramedische zorg;2021;19.4;82.0;420.0;258.0;1311.0;2254.0
2189;Mannen;70300;Paramedische zorg;2022;20.1;84.0;418.0;252.0;1334.0;2242.0
2190;Mannen;70300;Hulpmiddelen;2020;5.2;38.0;724.0;37.0;4230.0;8928.0
2191;Mannen;70300;Hulpmiddelen;2021;5.4;43.0;789.0;38.0;5080.0;10214.0
2192;Mannen;70300;Hulpmiddelen;2022;5.6;43.0;784.0;37.0;5412.0;9979.0
2193;Mannen;70300;Ziekenvervoer;2020;0.7;7.0;1010.0;783.0;2137.0;5521.0
2194;Mannen;70300;Ziekenvervoer;2021;0.7;8.0;1063.0;814.0;2347.0;6603.0
2195;Mannen;70300;Ziekenvervoer;2022;0.8;8.0;1084.0;829.0;2289.0;5538.0
2196;Mannen;70300;Buitenland;2020;0.5;3.0;533.0;129.0;1756.0;7783.0
2197;Mannen;70300;Buitenland;2021;0.6;2.0;397.0;101.0;1338.0;5525.0
2198;Mannen;70300;Buitenland;2022;1.1;6.0;481.0;128.0;1670.0;6777.0
2199;Mannen;70300;Geriatrische revalidatiezorg;2020;0.0;0.0;;;;
2200;Mannen;70300;Geriatrische revalidatiezorg;2021;0.0;0.0;;;;
2201;Mannen;70300;Geriatrische revalidatiezorg;2022;0.0;0.0;;;;
2202;Mannen;70300;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2203;Mannen;70300;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2204;Mannen;70300;Geestelijke gezondheidszorg-ZPM;2022;;;;;;
2205;Mannen;70300;Verpleging en verzorging;2020;0.2;25.0;12172.0;2084.0;54336.0;172511.0
2206;Mannen;70300;Verpleging en verzorging;2021;0.2;21.0;10287.0;1841.0;45790.0;139148.0
2207;Mannen;70300;Verpleging en verzorging;2022;0.2;22.0;10591.0;1845.0;44690.0;163963.0
2208;Mannen;70300;Zorg zintuiglijk gehandicapten;2020;0.3;19.0;6066.0;2804.0;23650.0;35412.0
2209;Mannen;70300;Zorg zintuiglijk gehandicapten;2021;0.3;24.0;6827.0;3122.0;27318.0;39674.0
2210;Mannen;70300;Zorg zintuiglijk gehandicapten;2022;0.3;21.0;6229.0;2921.0;24445.0;38611.0
2211;Mannen;70300;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2212;Mannen;70300;Eerstelijnsverblijf;2021;0.0;0.0;;;;
2213;Mannen;70300;Eerstelijnsverblijf;2022;0.0;0.0;;;;
2214;Mannen;70300;Generalistische basis GGZ;2020;;;;;;
2215;Mannen;70300;Generalistische basis GGZ;2021;;;;;;
2216;Mannen;70300;Generalistische basis GGZ;2022;;;;;;
2217;Mannen;70300;Gespecialiseerde GGZ;2020;;;;;;
2218;Mannen;70300;Gespecialiseerde GGZ;2021;;;;;;
2219;Mannen;70300;Gespecialiseerde GGZ;2022;;;;;;
2220;Mannen;70300;Overige zorgvormen;2020;4.9;5.0;84.0;73.0;147.0;256.0
2221;Mannen;70300;Overige zorgvormen;2021;5.6;6.0;88.0;73.0;175.0;262.0
2222;Mannen;70300;Overige zorgvormen;2022;6.1;6.0;92.0;76.0;172.0;256.0
2223;Mannen;70400;Totaal alle zorgvormen;2020;99.3;1064.0;1080.0;311.0;3165.0;11706.0
2224;Mannen;70400;Totaal alle zorgvormen;2021;99.2;1123.0;1137.0;360.0;3301.0;12004.0
2225;Mannen;70400;Totaal alle zorgvormen;2022;99.1;1210.0;1232.0;389.0;3619.0;12954.0
2226;Mannen;70400;Huisartsenzorg;2020;99.0;130.0;134.0;109.0;291.0;455.0
2227;Mannen;70400;Huisartsenzorg;2021;99.0;143.0;145.0;117.0;309.0;472.0
2228;Mannen;70400;Huisartsenzorg;2022;98.8;151.0;153.0;123.0;316.0;483.0
2229;Mannen;70400;Multidisciplinaire zorg;2020;54.5;9.0;17.0;11.0;39.0;76.0
2230;Mannen;70400;Multidisciplinaire zorg;2021;55.2;9.0;17.0;11.0;40.0;74.0
2231;Mannen;70400;Multidisciplinaire zorg;2022;61.5;11.0;18.0;16.0;39.0;76.0
2232;Mannen;70400;Ziekenhuiszorg;2020;31.3;488.0;1581.0;362.0;5143.0;15765.0
2233;Mannen;70400;Ziekenhuiszorg;2021;33.6;536.0;1606.0;377.0;5197.0;16051.0
2234;Mannen;70400;Ziekenhuiszorg;2022;36.6;569.0;1571.0;367.0;5287.0;15877.0
2235;Mannen;70400;Farmacie;2020;41.4;90.0;228.0;43.0;546.0;1821.0
2236;Mannen;70400;Farmacie;2021;42.6;89.0;220.0;46.0;545.0;1798.0
2237;Mannen;70400;Farmacie;2022;44.5;105.0;253.0;47.0;557.0;1875.0
2238;Mannen;70400;Mondzorg;2020;59.5;126.0;212.0;135.0;632.0;1258.0
2239;Mannen;70400;Mondzorg;2021;62.1;148.0;238.0;158.0;691.0;1378.0
2240;Mannen;70400;Mondzorg;2022;61.6;149.0;243.0;164.0;694.0;1378.0
2241;Mannen;70400;Geboortezorg;2020;0.0;0.0;;;;
2242;Mannen;70400;Geboortezorg;2021;0.0;0.0;;;;
2243;Mannen;70400;Geboortezorg;2022;0.0;0.0;;;;
2244;Mannen;70400;Paramedische zorg;2020;14.1;42.0;297.0;179.0;908.0;2039.0
2245;Mannen;70400;Paramedische zorg;2021;14.8;49.0;332.0;197.0;1023.0;2271.0
2246;Mannen;70400;Paramedische zorg;2022;15.4;50.0;321.0;192.0;993.0;2198.0
2247;Mannen;70400;Hulpmiddelen;2020;3.6;33.0;939.0;58.0;4712.0;8659.0
2248;Mannen;70400;Hulpmiddelen;2021;3.8;39.0;1028.0;57.0;5648.0;10355.0
2249;Mannen;70400;Hulpmiddelen;2022;4.0;42.0;1037.0;51.0;6274.0;9971.0
2250;Mannen;70400;Ziekenvervoer;2020;1.3;12.0;959.0;779.0;1762.0;4623.0
2251;Mannen;70400;Ziekenvervoer;2021;1.4;14.0;1001.0;810.0;1769.0;5078.0
2252;Mannen;70400;Ziekenvervoer;2022;1.5;15.0;1005.0;829.0;1809.0;4620.0
2253;Mannen;70400;Buitenland;2020;0.6;4.0;657.0;188.0;2584.0;8050.0
2254;Mannen;70400;Buitenland;2021;0.6;4.0;681.0;132.0;2159.0;8285.0
2255;Mannen;70400;Buitenland;2022;1.2;10.0;780.0;167.0;2550.0;8181.0
2256;Mannen;70400;Geriatrische revalidatiezorg;2020;0.0;0.0;;;;
2257;Mannen;70400;Geriatrische revalidatiezorg;2021;0.0;0.0;;;;
2258;Mannen;70400;Geriatrische revalidatiezorg;2022;0.0;0.0;;;;
2259;Mannen;70400;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2260;Mannen;70400;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2261;Mannen;70400;Geestelijke gezondheidszorg-ZPM;2022;1.8;85.0;4711.0;1635.0;17365.0;60628.0
2262;Mannen;70400;Verpleging en verzorging;2020;0.2;15.0;8099.0;1712.0;34033.0;91633.0
2263;Mannen;70400;Verpleging en verzorging;2021;0.2;13.0;6949.0;1555.0;28219.0;83489.0
2264;Mannen;70400;Verpleging en verzorging;2022;0.2;14.0;7380.0;1391.0;25986.0;108428.0
2265;Mannen;70400;Zorg zintuiglijk gehandicapten;2020;0.1;6.0;5334.0;1814.0;18582.0;78673.0
2266;Mannen;70400;Zorg zintuiglijk gehandicapten;2021;0.1;7.0;5411.0;2002.0;21387.0;59238.0
2267;Mannen;70400;Zorg zintuiglijk gehandicapten;2022;0.1;7.0;5334.0;1938.0;18002.0;56078.0
2268;Mannen;70400;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2269;Mannen;70400;Eerstelijnsverblijf;2021;0.0;0.0;;;;
2270;Mannen;70400;Eerstelijnsverblijf;2022;0.0;;;;;
2271;Mannen;70400;Generalistische basis GGZ;2020;0.4;4.0;1004.0;1176.0;1425.0;2237.0
2272;Mannen;70400;Generalistische basis GGZ;2021;0.4;3.0;888.0;863.0;1455.0;2009.0
2273;Mannen;70400;Generalistische basis GGZ;2022;;;;;;
2274;Mannen;70400;Gespecialiseerde GGZ;2020;1.3;102.0;7695.0;2720.0;29843.0;84050.0
2275;Mannen;70400;Gespecialiseerde GGZ;2021;1.2;64.0;5181.0;2502.0;18328.0;59048.0
2276;Mannen;70400;Gespecialiseerde GGZ;2022;;;;;;
2277;Mannen;70400;Overige zorgvormen;2020;0.5;2.0;399.0;74.0;2200.0;2433.0
2278;Mannen;70400;Overige zorgvormen;2021;0.7;3.0;421.0;75.0;773.0;3060.0
2279;Mannen;70400;Overige zorgvormen;2022;0.8;2.0;278.0;78.0;263.0;1327.0
2280;Mannen;70500;Totaal alle zorgvormen;2020;96.8;1062.0;1090.0;155.0;3860.0;14794.0
2281;Mannen;70500;Totaal alle zorgvormen;2021;96.8;1010.0;1044.0;175.0;3695.0;12827.0
2282;Mannen;70500;Totaal alle zorgvormen;2022;96.4;1188.0;1235.0;197.0;4502.0;15217.0
2283;Mannen;70500;Huisartsenzorg;2020;96.4;132.0;139.0;110.0;308.0;503.0
2284;Mannen;70500;Huisartsenzorg;2021;96.4;145.0;150.0;119.0;326.0;524.0
2285;Mannen;70500;Huisartsenzorg;2022;96.0;151.0;157.0;125.0;334.0;528.0
2286;Mannen;70500;Multidisciplinaire zorg;2020;52.1;10.0;20.0;11.0;48.0;252.0
2287;Mannen;70500;Multidisciplinaire zorg;2021;53.1;11.0;20.0;11.0;50.0;250.0
2288;Mannen;70500;Multidisciplinaire zorg;2022;58.3;12.0;21.0;15.0;45.0;154.0
2289;Mannen;70500;Ziekenhuiszorg;2020;31.0;394.0;1290.0;312.0;4426.0;13431.0
2290;Mannen;70500;Ziekenhuiszorg;2021;33.4;434.0;1310.0;333.0;4515.0;13552.0
2291;Mannen;70500;Ziekenhuiszorg;2022;35.6;471.0;1339.0;325.0;4732.0;13406.0
2292;Mannen;70500;Farmacie;2020;41.7;90.0;225.0;41.0;522.0;1847.0
2293;Mannen;70500;Farmacie;2021;43.0;86.0;212.0;44.0;520.0;1843.0
2294;Mannen;70500;Farmacie;2022;44.8;108.0;257.0;46.0;516.0;1844.0
2295;Mannen;70500;Mondzorg;2020;0.7;6.0;860.0;551.0;2653.0;5625.0
2296;Mannen;70500;Mondzorg;2021;0.7;7.0;927.0;586.0;2986.0;5353.0
2297;Mannen;70500;Mondzorg;2022;0.7;6.0;910.0;583.0;2904.0;5483.0
2298;Mannen;70500;Geboortezorg;2020;0.0;;;;;
2299;Mannen;70500;Geboortezorg;2021;0.0;;;;;
2300;Mannen;70500;Geboortezorg;2022;0.0;;;;;
2301;Mannen;70500;Paramedische zorg;2020;1.9;10.0;538.0;187.0;2132.0;3593.0
2302;Mannen;70500;Paramedische zorg;2021;2.1;12.0;576.0;196.0;2324.0;3928.0
2303;Mannen;70500;Paramedische zorg;2022;2.3;13.0;572.0;207.0;2250.0;3846.0
2304;Mannen;70500;Hulpmiddelen;2020;3.0;28.0;930.0;94.0;4500.0;7887.0
2305;Mannen;70500;Hulpmiddelen;2021;3.2;31.0;983.0;86.0;4749.0;8950.0
2306;Mannen;70500;Hulpmiddelen;2022;3.3;32.0;991.0;81.0;5086.0;9008.0
2307;Mannen;70500;Ziekenvervoer;2020;1.3;12.0;964.0;775.0;1836.0;4450.0
2308;Mannen;70500;Ziekenvervoer;2021;1.4;14.0;999.0;806.0;1914.0;5325.0
2309;Mannen;70500;Ziekenvervoer;2022;1.6;16.0;1012.0;820.0;1930.0;4386.0
2310;Mannen;70500;Buitenland;2020;0.6;5.0;767.0;168.0;2825.0;9238.0
2311;Mannen;70500;Buitenland;2021;0.7;5.0;735.0;142.0;2738.0;8993.0
2312;Mannen;70500;Buitenland;2022;1.2;9.0;740.0;180.0;3006.0;10415.0
2313;Mannen;70500;Geriatrische revalidatiezorg;2020;0.0;0.0;;;;
2314;Mannen;70500;Geriatrische revalidatiezorg;2021;0.0;;;;;
2315;Mannen;70500;Geriatrische revalidatiezorg;2022;0.0;;;;;
2316;Mannen;70500;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
2317;Mannen;70500;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
2318;Mannen;70500;Geestelijke gezondheidszorg-ZPM;2022;6.6;354.0;5227.0;1802.0;19078.0;64640.0
2319;Mannen;70500;Verpleging en verzorging;2020;0.2;10.0;5845.0;1163.0;28387.0;51360.0
2320;Mannen;70500;Verpleging en verzorging;2021;0.2;9.0;5152.0;1043.0;25754.0;53280.0
2321;Mannen;70500;Verpleging en verzorging;2022;0.2;8.0;4693.0;1089.0;23289.0;44150.0
2322;Mannen;70500;Zorg zintuiglijk gehandicapten;2020;0.0;3.0;5677.0;1120.0;22504.0;78673.0
2323;Mannen;70500;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;4831.0;1197.0;20223.0;55254.0
2324;Mannen;70500;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;4650.0;1103.0;18936.0;73046.0
2325;Mannen;70500;Eerstelijnsverblijf;2020;0.0;0.0;;;;
2326;Mannen;70500;Eerstelijnsverblijf;2021;0.0;;;;;
