ID;Leeftijd;Perioden;TotaalLevendgeborenen_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKinderen_5;TotaalOverledenen_6;OverledenMannen_7;OverledenVrouwen_8;TotaalImmigratie_9;ImmigratieMannen_10;ImmigratieVrouwen_11;TotaalEmigratie_12;EmigratieMannen_13;EmigratieVrouwen_14;TotaalMigratieSaldo_15;MigratieSaldoMannen_16;MigratieSaldoVrouwen_17
3739;83;2049;;;;;;8066;4226;3840;41;21;20;107;45;62;-66;-24;-42
3740;84;2006;;;;;;5109;2219;2890;34;18;16;30;11;18;4;7;-2
3741;84;2007;;;;;;5248;2288;2960;35;18;17;31;12;20;4;6;-3
3742;84;2008;;;;;;5151;2231;2921;37;19;18;32;11;21;5;8;-3
3743;84;2009;;;;;;5099;2258;2841;41;21;20;32;12;20;9;9;0
3744;84;2010;;;;;;5146;2309;2837;43;22;21;31;12;20;12;10;1
3745;84;2011;;;;;;5110;2314;2796;47;23;24;30;12;19;17;11;5
3746;84;2012;;;;;;5293;2412;2881;47;23;24;33;13;20;14;10;4
3747;84;2013;;;;;;5293;2439;2853;47;23;24;33;13;20;14;10;4
3748;84;2014;;;;;;5503;2565;2938;47;23;24;35;14;20;12;9;4
3749;84;2015;;;;;;5433;2556;2877;47;23;24;34;14;20;13;9;4
3750;84;2016;;;;;;5531;2628;2903;47;23;24;36;15;21;11;8;3
3751;84;2017;;;;;;5388;2580;2808;46;22;24;38;15;22;8;7;2
3752;84;2018;;;;;;5459;2629;2830;45;22;23;38;16;22;7;6;1
3753;84;2019;;;;;;5495;2672;2823;45;22;23;41;18;23;4;4;0
3754;84;2020;;;;;;5585;2733;2852;45;22;23;43;19;24;2;3;-1
3755;84;2021;;;;;;5576;2734;2842;45;22;23;44;20;25;1;2;-2
3756;84;2022;;;;;;5886;2907;2979;45;22;23;48;21;27;-3;1;-4
3757;84;2023;;;;;;5970;2943;3027;44;21;23;50;23;27;-6;-2;-4
3758;84;2024;;;;;;6153;3055;3098;43;21;22;53;24;29;-10;-3;-7
3759;84;2025;;;;;;5968;2982;2986;43;21;22;51;23;28;-8;-2;-6
3760;84;2026;;;;;;6206;3106;3099;43;21;22;54;24;31;-11;-3;-9
3761;84;2027;;;;;;6674;3338;3336;43;21;22;54;25;29;-11;-4;-7
3762;84;2028;;;;;;6976;3483;3493;43;21;22;57;26;31;-14;-5;-9
3763;84;2029;;;;;;6617;3304;3313;43;21;22;59;26;33;-16;-5;-11
3764;84;2030;;;;;;9141;4578;4563;42;20;22;68;31;36;-26;-11;-14
3765;84;2031;;;;;;8787;4378;4409;42;20;22;70;31;39;-28;-11;-17
3766;84;2032;;;;;;8272;4140;4132;41;20;21;71;31;40;-30;-11;-19
3767;84;2033;;;;;;7966;3976;3990;41;20;21;70;30;40;-29;-10;-19
3768;84;2034;;;;;;7787;3882;3905;41;20;21;73;32;41;-32;-12;-20
3769;84;2035;;;;;;7709;3845;3864;41;20;21;70;32;38;-29;-12;-17
3770;84;2036;;;;;;7914;3945;3969;41;20;21;72;32;40;-31;-12;-19
3771;84;2037;;;;;;7845;3904;3941;41;20;21;74;33;41;-33;-13;-20
3772;84;2038;;;;;;7905;3937;3968;40;19;21;76;34;43;-36;-15;-22
3773;84;2039;;;;;;7966;3950;4016;40;19;21;77;34;43;-37;-15;-22
3774;84;2040;;;;;;8097;4038;4059;40;19;21;80;35;44;-40;-16;-23
3775;84;2041;;;;;;8192;4081;4111;40;19;21;79;35;44;-39;-16;-23
3776;84;2042;;;;;;8301;4143;4158;39;19;20;81;36;45;-42;-17;-25
3777;84;2043;;;;;;8484;4234;4249;39;19;20;85;37;48;-46;-18;-28
3778;84;2044;;;;;;8473;4244;4229;39;19;20;90;38;52;-51;-19;-32
3779;84;2045;;;;;;8683;4348;4335;39;19;20;88;38;50;-49;-19;-30
3780;84;2046;;;;;;8698;4361;4337;39;19;20;92;39;53;-53;-20;-33
3781;84;2047;;;;;;8813;4443;4369;39;19;20;93;40;53;-54;-21;-33
3782;84;2048;;;;;;8889;4483;4406;39;19;20;96;40;56;-57;-21;-36
3783;84;2049;;;;;;8700;4400;4300;39;19;20;96;40;55;-57;-21;-35
3784;85;2006;;;;;;5176;2120;3056;28;14;14;27;9;18;1;5;-4
3785;85;2007;;;;;;5184;2151;3034;29;14;15;28;9;18;1;5;-3
3786;85;2008;;;;;;5345;2232;3112;32;16;16;29;10;19;3;6;-3
3787;85;2009;;;;;;5258;2185;3073;35;17;18;29;9;20;6;8;-2
3788;85;2010;;;;;;5213;2219;2994;37;19;18;29;10;19;8;9;-1
3789;85;2011;;;;;;5271;2278;2993;40;20;20;29;10;19;11;10;1
3790;85;2012;;;;;;5240;2291;2949;40;20;20;28;10;18;12;10;2
3791;85;2013;;;;;;5437;2396;3041;40;20;20;30;11;19;10;9;1
3792;85;2014;;;;;;5447;2432;3015;40;20;20;30;11;19;10;9;1
3793;85;2015;;;;;;5672;2565;3107;40;20;20;31;11;19;9;9;1
3794;85;2016;;;;;;5608;2563;3045;39;19;20;31;11;20;8;8;0
3795;85;2017;;;;;;5709;2633;3076;39;19;20;32;12;20;7;7;0
3796;85;2018;;;;;;5569;2591;2978;39;19;20;34;12;21;5;7;-1
3797;85;2019;;;;;;5649;2645;3004;38;19;19;34;13;21;4;6;-2
3798;85;2020;;;;;;5690;2691;2998;38;19;19;36;14;22;2;5;-3
3799;85;2021;;;;;;5787;2755;3032;38;19;19;38;15;23;0;4;-4
3800;85;2022;;;;;;5781;2757;3024;38;19;19;39;16;23;-1;3;-4
3801;85;2023;;;;;;6105;2933;3173;37;18;19;42;17;25;-5;1;-6
3802;85;2024;;;;;;6196;2969;3226;37;18;19;44;18;25;-7;0;-6
3803;85;2025;;;;;;6387;3083;3304;37;18;19;47;19;27;-10;-1;-8
3804;85;2026;;;;;;6198;3010;3188;37;18;19;45;19;26;-8;-1;-7
3805;85;2027;;;;;;6446;3135;3312;37;18;19;48;19;29;-11;-1;-10
3806;85;2028;;;;;;6936;3368;3568;37;18;19;48;21;27;-11;-3;-8
3807;85;2029;;;;;;7254;3515;3739;36;18;18;51;22;29;-15;-4;-11
3808;85;2030;;;;;;6883;3334;3548;36;18;18;53;22;31;-17;-4;-13
3809;85;2031;;;;;;9512;4621;4891;35;17;18;60;26;34;-25;-9;-16
3810;85;2032;;;;;;9150;4421;4729;35;17;18;61;25;36;-26;-8;-18
3811;85;2033;;;;;;8619;4183;4435;35;17;18;61;25;36;-26;-8;-18
3812;85;2034;;;;;;8306;4022;4284;35;17;18;61;25;37;-26;-8;-19
3813;85;2035;;;;;;8127;3932;4195;35;17;18;63;25;38;-28;-8;-20
3814;85;2036;;;;;;8054;3900;4154;35;17;18;60;26;35;-25;-9;-17
3815;85;2037;;;;;;8275;4006;4268;35;17;18;63;26;36;-28;-9;-18
3816;85;2038;;;;;;8209;3970;4239;35;17;18;64;27;37;-29;-10;-19
3817;85;2039;;;;;;8278;4008;4269;35;17;18;66;27;38;-31;-10;-20
3818;85;2040;;;;;;8348;4026;4321;34;17;17;66;27;39;-32;-10;-22
3819;85;2041;;;;;;8490;4121;4368;34;17;17;68;28;40;-34;-11;-23
3820;85;2042;;;;;;8594;4170;4425;34;17;17;68;28;39;-34;-11;-22
3821;85;2043;;;;;;8713;4237;4475;34;17;17;70;29;41;-36;-12;-24
3822;85;2044;;;;;;8908;4335;4573;34;17;17;73;30;43;-39;-13;-26
3823;85;2045;;;;;;8899;4349;4551;33;16;17;77;31;47;-44;-15;-30
3824;85;2046;;;;;;9124;4459;4665;33;16;17;76;31;45;-43;-15;-28
3825;85;2047;;;;;;9142;4476;4667;33;16;17;79;31;48;-46;-15;-31
3826;85;2048;;;;;;9264;4563;4701;33;16;17;80;32;48;-47;-16;-31
3827;85;2049;;;;;;9346;4606;4740;33;16;17;83;33;51;-50;-17;-34
3828;86;2006;;;;;;5264;2088;3177;27;15;12;23;7;15;4;8;-3
3829;86;2007;;;;;;5210;2070;3140;28;15;13;23;7;16;5;8;-3
3830;86;2008;;;;;;5234;2113;3121;29;16;13;24;8;16;5;8;-3
3831;86;2009;;;;;;5404;2200;3204;32;17;15;25;8;16;7;9;-1
3832;86;2010;;;;;;5327;2159;3167;35;19;16;25;8;17;10;11;-1
3833;86;2011;;;;;;5287;2200;3087;37;20;17;25;8;17;12;12;0
3834;86;2012;;;;;;5349;2264;3085;37;20;17;24;8;16;13;12;1
3835;86;2013;;;;;;5326;2283;3042;37;20;17;23;8;15;14;12;2
3836;86;2014;;;;;;5534;2394;3139;37;20;17;25;9;16;12;11;1
3837;86;2015;;;;;;5550;2436;3114;37;20;17;25;9;16;12;11;1
3838;86;2016;;;;;;5787;2575;3212;36;19;17;26;10;17;10;9;0
3839;86;2017;;;;;;5722;2572;3150;36;19;17;26;10;16;10;9;1
3840;86;2018;;;;;;5833;2649;3184;36;19;17;27;10;17;9;9;0
3841;86;2019;;;;;;5696;2612;3084;36;19;17;28;11;17;8;8;0
3842;86;2020;;;;;;5785;2672;3113;36;19;17;29;11;18;7;8;-1
3843;86;2021;;;;;;5834;2725;3109;35;19;16;31;12;18;4;7;-2
3844;86;2022;;;;;;5940;2794;3146;35;19;16;32;13;19;3;6;-3
3845;86;2023;;;;;;5942;2803;3139;34;18;16;33;14;19;1;4;-3
3846;86;2024;;;;;;6284;2988;3295;34;18;16;35;15;20;-1;3;-4
3847;86;2025;;;;;;6386;3033;3353;34;18;16;36;16;21;-2;2;-5
3848;86;2026;;;;;;6593;3156;3436;34;18;16;38;17;22;-4;1;-6
3849;86;2027;;;;;;6406;3089;3317;34;18;16;38;16;21;-4;2;-5
3850;86;2028;;;;;;6672;3224;3448;34;18;16;39;17;23;-5;1;-7
3851;86;2029;;;;;;7190;3473;3717;34;18;16;40;18;22;-6;0;-6
3852;86;2030;;;;;;7530;3632;3897;34;18;16;42;19;23;-8;-1;-7
3853;86;2031;;;;;;7155;3454;3701;33;17;16;44;20;24;-11;-3;-8
3854;86;2032;;;;;;9903;4798;5105;33;17;16;51;23;28;-18;-6;-12
3855;86;2033;;;;;;9539;4601;4938;33;17;16;52;22;30;-19;-5;-14
3856;86;2034;;;;;;8997;4363;4634;32;17;15;52;22;30;-20;-5;-15
3857;86;2035;;;;;;8683;4204;4479;32;17;15;51;21;30;-19;-4;-15
3858;86;2036;;;;;;8506;4117;4388;32;17;15;52;21;30;-20;-4;-15
3859;86;2037;;;;;;8438;4090;4347;32;17;15;51;22;29;-19;-5;-14
3860;86;2038;;;;;;8677;4208;4469;32;17;15;53;23;30;-21;-6;-15
3861;86;2039;;;;;;8615;4175;4440;32;17;15;55;23;31;-23;-6;-16
3862;86;2040;;;;;;8694;4220;4475;32;17;15;56;24;32;-24;-7;-17
3863;86;2041;;;;;;8773;4242;4531;32;17;15;57;24;33;-25;-7;-18
3864;86;2042;;;;;;8927;4345;4582;32;17;15;58;25;34;-26;-8;-19
3865;86;2043;;;;;;9041;4398;4643;32;17;15;59;25;34;-27;-8;-19
3866;86;2044;;;;;;9169;4471;4698;32;17;15;60;25;34;-28;-8;-19
3867;86;2045;;;;;;9378;4575;4803;31;16;15;62;26;36;-31;-10;-21
3868;86;2046;;;;;;9371;4590;4781;31;16;15;64;26;38;-33;-10;-23
3869;86;2047;;;;;;9610;4707;4903;31;16;15;64;27;37;-33;-11;-22
3870;86;2048;;;;;;9631;4725;4906;31;16;15;66;27;39;-35;-11;-24
3871;86;2049;;;;;;9761;4816;4944;31;16;15;67;28;39;-36;-12;-24
3872;87;2006;;;;;;4421;1665;2756;22;12;10;16;5;11;6;7;-1
3873;87;2007;;;;;;5277;2022;3255;23;12;11;20;6;14;3;6;-3
3874;87;2008;;;;;;5239;2018;3222;25;13;12;21;6;15;4;7;-3
3875;87;2009;;;;;;5270;2066;3204;27;15;12;21;6;15;6;9;-3
3876;87;2010;;;;;;5450;2157;3294;30;16;14;22;7;16;8;9;-2
3877;87;2011;;;;;;5381;2123;3258;32;17;15;22;6;16;10;11;-1
3878;87;2012;;;;;;5344;2169;3175;33;17;16;22;7;16;11;10;0
3879;87;2013;;;;;;5413;2238;3175;33;17;16;21;7;15;12;10;1
3880;87;2014;;;;;;5396;2263;3134;33;17;16;21;7;14;12;10;2
3881;87;2015;;;;;;5615;2378;3236;32;17;15;22;7;15;10;10;0
3882;87;2016;;;;;;5638;2426;3213;32;17;15;22;7;14;10;10;1
3883;87;2017;;;;;;5878;2563;3316;31;16;15;23;8;15;8;8;0
3884;87;2018;;;;;;5820;2566;3254;31;16;15;22;8;15;9;8;0
3885;87;2019;;;;;;5941;2649;3292;31;16;15;23;8;15;8;8;0
3886;87;2020;;;;;;5809;2618;3191;31;16;15;24;9;15;7;7;0
3887;87;2021;;;;;;5907;2684;3222;31;16;15;24;9;15;7;7;0
3888;87;2022;;;;;;5964;2743;3220;31;16;15;26;10;16;5;6;-1
3889;87;2023;;;;;;6081;2821;3260;30;15;15;27;10;16;3;5;-1
3890;87;2024;;;;;;6092;2836;3256;30;15;15;28;11;17;2;4;-2
3891;87;2025;;;;;;6452;3031;3420;30;15;15;29;12;18;1;3;-3
3892;87;2026;;;;;;6567;3085;3482;30;15;15;31;12;18;-1;3;-3
3893;87;2027;;;;;;6789;3218;3571;29;15;14;32;13;19;-3;2;-5
3894;87;2028;;;;;;6607;3158;3449;29;15;14;32;13;19;-3;2;-5
3895;87;2029;;;;;;6893;3305;3588;29;15;14;33;13;20;-4;2;-6
3896;87;2030;;;;;;7440;3569;3870;29;15;14;33;14;19;-4;1;-5
3897;87;2031;;;;;;7803;3743;4061;29;15;14;35;15;20;-6;0;-6
3898;87;2032;;;;;;7426;3567;3859;29;15;14;37;16;21;-8;-1;-7
3899;87;2033;;;;;;10293;4967;5326;29;15;14;43;18;25;-14;-3;-11
3900;87;2034;;;;;;9930;4775;5155;28;14;14;44;17;26;-16;-3;-12
3901;87;2035;;;;;;9378;4538;4840;28;14;14;44;17;26;-16;-3;-12
3902;87;2036;;;;;;9062;4381;4681;28;14;14;43;17;27;-15;-3;-13
3903;87;2037;;;;;;8887;4298;4589;28;14;14;44;17;27;-16;-3;-13
3904;87;2038;;;;;;8824;4275;4549;28;14;14;44;18;26;-16;-4;-12
3905;87;2039;;;;;;9083;4404;4679;28;14;14;46;18;27;-18;-4;-13
3906;87;2040;;;;;;9025;4373;4651;28;14;14;47;19;28;-19;-5;-14
3907;87;2041;;;;;;9113;4423;4689;27;14;13;48;19;29;-21;-5;-16
3908;87;2042;;;;;;9201;4450;4751;27;14;13;49;19;30;-22;-5;-17
3909;87;2043;;;;;;9367;4560;4807;27;14;13;50;19;30;-23;-5;-17
3910;87;2044;;;;;;9491;4617;4873;27;14;13;50;20;31;-23;-6;-18
3911;87;2045;;;;;;9629;4695;4933;27;14;13;52;20;31;-25;-6;-18
3912;87;2046;;;;;;9851;4806;5045;27;14;13;53;21;32;-26;-7;-19
3913;87;2047;;;;;;9846;4822;5024;26;13;13;53;20;33;-27;-7;-20
3914;87;2048;;;;;;10099;4945;5155;26;13;13;54;21;33;-28;-8;-20
3915;87;2049;;;;;;10124;4963;5160;26;13;13;55;21;35;-29;-8;-22
3916;88;2006;;;;;;4074;1427;2648;16;9;7;12;3;9;4;6;-2
3917;88;2007;;;;;;4341;1569;2772;16;9;7;13;3;10;3;6;-3
3918;88;2008;;;;;;5195;1917;3278;19;11;8;16;4;12;3;7;-4
3919;88;2009;;;;;;5166;1919;3247;20;12;8;17;4;13;3;8;-5
3920;88;2010;;;;;;5204;1970;3234;22;13;9;17;5;13;5;8;-4
3921;88;2011;;;;;;5389;2063;3326;23;14;9;18;5;13;5;9;-4
3922;88;2012;;;;;;5326;2036;3290;23;14;9;18;4;14;5;10;-5
3923;88;2013;;;;;;5294;2085;3209;23;14;9;18;5;14;5;9;-5
3924;88;2014;;;;;;5369;2157;3212;24;14;10;18;5;13;6;9;-3
3925;88;2015;;;;;;5359;2186;3173;24;14;10;17;5;12;7;9;-2
3926;88;2016;;;;;;5582;2303;3279;24;14;10;18;5;13;6;9;-3
3927;88;2017;;;;;;5605;2347;3258;23;13;10;18;5;13;5;8;-3
3928;88;2018;;;;;;5851;2486;3365;23;13;10;19;6;13;4;7;-3
3929;88;2019;;;;;;5800;2495;3305;23;13;10;19;6;13;4;7;-3
3930;88;2020;;;;;;5928;2583;3345;23;13;10;19;6;13;4;7;-3
3931;88;2021;;;;;;5804;2559;3245;23;13;10;20;6;14;3;7;-4
3932;88;2022;;;;;;5910;2630;3280;23;13;10;20;7;14;3;6;-4
3933;88;2023;;;;;;5975;2695;3280;23;13;10;22;7;14;1;6;-4
3934;88;2024;;;;;;6102;2778;3323;22;13;9;22;8;14;0;5;-5
3935;88;2025;;;;;;6123;2802;3321;22;13;9;23;8;15;-1;5;-6
3936;88;2026;;;;;;6494;3003;3491;22;13;9;24;9;15;-2;4;-6
3937;88;2027;;;;;;6621;3064;3557;22;13;9;25;9;16;-3;4;-7
3938;88;2028;;;;;;6856;3206;3651;21;12;9;27;10;16;-6;2;-7
3939;88;2029;;;;;;6683;3154;3529;21;12;9;27;10;16;-6;2;-7
3940;88;2030;;;;;;6983;3310;3673;21;12;9;28;10;17;-7;2;-8
3941;88;2031;;;;;;7550;3585;3965;21;12;9;28;11;17;-7;1;-8
3942;88;2032;;;;;;7932;3768;4163;21;12;9;30;12;18;-9;0;-9
3943;88;2033;;;;;;7559;3601;3959;21;12;9;32;13;19;-11;-1;-10
3944;88;2034;;;;;;10495;5026;5468;21;12;9;37;15;23;-16;-3;-14
3945;88;2035;;;;;;10138;4842;5296;21;12;9;38;14;24;-17;-2;-15
3946;88;2036;;;;;;9587;4611;4976;21;12;9;37;14;24;-16;-2;-15
3947;88;2037;;;;;;9274;4459;4816;21;12;9;37;14;24;-16;-2;-15
3948;88;2038;;;;;;9104;4380;4724;21;12;9;38;14;24;-17;-2;-15
3949;88;2039;;;;;;9048;4363;4686;21;12;9;38;14;24;-17;-2;-15
3950;88;2040;;;;;;9321;4498;4823;21;12;9;40;15;25;-19;-3;-16
3951;88;2041;;;;;;9267;4471;4796;20;11;9;42;16;26;-22;-5;-17
3952;88;2042;;;;;;9363;4525;4838;20;11;9;42;16;27;-22;-5;-18
3953;88;2043;;;;;;9459;4554;4905;20;11;9;43;16;27;-23;-5;-18
3954;88;2044;;;;;;9633;4668;4965;19;11;8;44;17;28;-25;-6;-20
3955;88;2045;;;;;;9765;4729;5036;19;11;8;45;17;28;-26;-6;-20
3956;88;2046;;;;;;9910;4809;5101;19;11;8;46;17;29;-27;-6;-21
3957;88;2047;;;;;;10142;4923;5219;19;11;8;48;18;30;-29;-7;-22
3958;88;2048;;;;;;10140;4940;5199;19;11;8;48;17;30;-29;-6;-22
3959;88;2049;;;;;;10404;5066;5337;19;11;8;49;18;31;-30;-7;-23
3960;89;2006;;;;;;4026;1356;2670;10;5;5;13;3;10;-3;3;-5
3961;89;2007;;;;;;3918;1323;2596;10;5;5;12;3;10;-2;2;-5
3962;89;2008;;;;;;4186;1464;2722;10;5;5;13;3;10;-3;2;-5
3963;89;2009;;;;;;5015;1794;3221;12;7;5;16;4;12;-4;3;-7
3964;89;2010;;;;;;4995;1800;3195;13;7;6;17;4;13;-4;3;-7
3965;89;2011;;;;;;5037;1853;3185;13;7;6;17;4;13;-4;3;-7
3966;89;2012;;;;;;5220;1944;3276;14;8;6;17;4;13;-3;4;-7
3967;89;2013;;;;;;5167;1924;3243;14;8;6;17;4;13;-3;4;-7
3968;89;2014;;;;;;5140;1975;3165;13;7;6;18;4;13;-5;3;-7
3969;89;2015;;;;;;5219;2048;3172;13;7;6;17;4;13;-4;3;-7
3970;89;2016;;;;;;5216;2080;3136;13;7;6;16;4;12;-3;3;-6
3971;89;2017;;;;;;5433;2190;3243;13;7;6;18;5;13;-5;2;-7
3972;89;2018;;;;;;5463;2237;3226;13;7;6;17;5;13;-4;2;-7
3973;89;2019;;;;;;5710;2376;3335;13;7;6;18;5;13;-5;2;-7
3974;89;2020;;;;;;5668;2390;3278;13;7;6;18;5;13;-5;2;-7
3975;89;2021;;;;;;5801;2480;3321;13;7;6;18;5;13;-5;2;-7
3976;89;2022;;;;;;5688;2464;3224;13;7;6;19;6;13;-6;1;-7
3977;89;2023;;;;;;5801;2540;3261;13;7;6;19;6;13;-6;1;-7
3978;89;2024;;;;;;5874;2610;3264;12;7;5;21;7;14;-9;0;-9
3979;89;2025;;;;;;6008;2699;3309;12;7;5;21;7;14;-9;0;-9
3980;89;2026;;;;;;6039;2729;3310;12;7;5;21;8;14;-9;-1;-9
3981;89;2027;;;;;;6416;2934;3482;12;7;5;23;8;15;-11;-1;-10
3982;89;2028;;;;;;6553;3003;3551;12;7;5;24;9;15;-12;-2;-10
3983;89;2029;;;;;;6797;3151;3647;12;7;5;25;9;16;-13;-2;-11
3984;89;2030;;;;;;6637;3109;3528;12;7;5;25;9;16;-13;-2;-11
3985;89;2031;;;;;;6947;3272;3675;12;7;5;26;10;16;-14;-3;-11
3986;89;2032;;;;;;7523;3553;3970;12;7;5;27;10;16;-15;-3;-11
3987;89;2033;;;;;;7916;3744;4172;12;7;5;28;11;17;-16;-4;-12
3988;89;2034;;;;;;7556;3586;3970;11;6;5;30;12;18;-19;-6;-13
3989;89;2035;;;;;;10506;5017;5488;11;6;5;35;13;22;-24;-7;-17
3990;89;2036;;;;;;10162;4843;5319;11;6;5;36;13;23;-25;-7;-18
3991;89;2037;;;;;;9621;4619;5001;11;6;5;35;13;22;-24;-7;-17
3992;89;2038;;;;;;9317;4473;4844;11;6;5;35;13;22;-24;-7;-17
3993;89;2039;;;;;;9154;4399;4755;11;6;5;35;13;22;-24;-7;-17
3994;89;2040;;;;;;9105;4386;4719;11;6;5;36;14;23;-25;-8;-18
3995;89;2041;;;;;;9386;4526;4860;11;6;5;38;15;23;-27;-9;-18
3996;89;2042;;;;;;9337;4501;4837;11;6;5;40;15;24;-29;-9;-19
3997;89;2043;;;;;;9440;4558;4882;11;6;5;40;15;25;-29;-9;-20
3998;89;2044;;;;;;9541;4589;4952;11;6;5;41;15;25;-30;-9;-20
3999;89;2045;;;;;;9721;4706;5015;11;6;5;42;16;26;-31;-10;-21
4000;89;2046;;;;;;9858;4768;5090;11;6;5;43;16;27;-32;-10;-22
4001;89;2047;;;;;;10008;4850;5159;11;6;5;44;16;28;-33;-10;-23
4002;89;2048;;;;;;10246;4965;5281;11;6;5;46;17;29;-35;-11;-24
4003;89;2049;;;;;;10248;4983;5264;11;6;5;45;17;29;-34;-11;-24
4004;90;2006;;;;;;3741;1162;2579;6;3;3;17;3;13;-11;0;-10
4005;90;2007;;;;;;3827;1222;2605;6;3;3;16;3;13;-10;0;-10
4006;90;2008;;;;;;3736;1199;2536;8;3;5;15;3;12;-7;0;-7
4007;90;2009;;;;;;3993;1331;2662;9;4;5;16;3;13;-7;1;-8
4008;90;2010;;;;;;4790;1635;3155;9;4;5;19;4;15;-10;0;-10
4009;90;2011;;;;;;4776;1644;3132;9;4;5;19;4;15;-10;0;-10
4010;90;2012;;;;;;4817;1696;3122;9;4;5;19;4;15;-10;0;-10
4011;90;2013;;;;;;4998;1784;3214;9;4;5;19;4;15;-10;0;-10
4012;90;2014;;;;;;4953;1768;3185;9;4;5;19;4;15;-10;0;-10
4013;90;2015;;;;;;4931;1819;3112;9;4;5;19;4;15;-10;0;-10
4014;90;2016;;;;;;5011;1890;3121;9;4;5;19;4;14;-10;0;-9
4015;90;2017;;;;;;5007;1918;3089;9;4;5;18;4;14;-9;0;-9
4016;90;2018;;;;;;5222;2024;3198;9;4;5;20;5;15;-11;-1;-10
4017;90;2019;;;;;;5257;2073;3184;9;4;5;19;5;14;-10;-1;-9
4018;90;2020;;;;;;5501;2207;3294;9;4;5;20;5;15;-11;-1;-10
4019;90;2021;;;;;;5468;2227;3241;9;4;5;20;5;15;-11;-1;-10
4020;90;2022;;;;;;5603;2317;3286;9;4;5;20;6;15;-11;-2;-10
4021;90;2023;;;;;;5501;2309;3193;9;4;5;20;6;14;-11;-2;-9
4022;90;2024;;;;;;5619;2387;3232;9;4;5;21;6;15;-12;-2;-10
4023;90;2025;;;;;;5698;2460;3238;9;4;5;22;7;15;-13;-3;-10
4024;90;2026;;;;;;5838;2551;3286;9;4;5;22;7;15;-13;-3;-10
4025;90;2027;;;;;;5878;2588;3290;9;4;5;23;8;15;-14;-4;-10
4026;90;2028;;;;;;6255;2791;3464;9;4;5;24;8;16;-15;-4;-11
4027;90;2029;;;;;;6400;2865;3535;9;4;5;25;9;16;-16;-5;-11
4028;90;2030;;;;;;6649;3015;3634;9;4;5;26;9;16;-17;-5;-11
4029;90;2031;;;;;;6502;2983;3518;9;4;5;26;10;16;-17;-6;-11
4030;90;2032;;;;;;6817;3148;3668;9;4;5;26;10;17;-17;-6;-12
4031;90;2033;;;;;;7394;3427;3967;9;4;5;27;11;17;-18;-7;-12
4032;90;2034;;;;;;7793;3621;4172;9;4;5;29;11;18;-20;-7;-13
4033;90;2035;;;;;;7449;3475;3973;9;4;5;30;12;18;-21;-8;-13
4034;90;2036;;;;;;10370;4872;5498;9;4;5;36;14;22;-27;-10;-17
4035;90;2037;;;;;;10043;4710;5333;9;4;5;36;13;22;-27;-9;-17
4036;90;2038;;;;;;9517;4499;5018;8;3;5;35;13;22;-27;-10;-17
4037;90;2039;;;;;;9224;4361;4863;8;3;5;35;13;22;-27;-10;-17
4038;90;2040;;;;;;9071;4294;4777;7;3;4;35;13;21;-28;-10;-17
4039;90;2041;;;;;;9029;4284;4745;7;3;4;36;14;22;-29;-11;-18
4040;90;2042;;;;;;9313;4423;4890;7;3;4;38;15;23;-31;-12;-19
4041;90;2043;;;;;;9271;4401;4870;7;3;4;39;15;23;-32;-12;-19
4042;90;2044;;;;;;9377;4458;4919;7;3;4;40;16;24;-33;-13;-20
4043;90;2045;;;;;;9483;4491;4992;7;3;4;40;16;24;-33;-13;-20
4044;90;2046;;;;;;9666;4606;5059;7;3;4;41;16;25;-34;-13;-21
4045;90;2047;;;;;;9806;4668;5138;7;3;4;41;16;25;-34;-13;-21
4046;90;2048;;;;;;9960;4749;5211;7;3;4;43;16;26;-36;-13;-22
4047;90;2049;;;;;;10201;4864;5337;7;3;4;44;17;27;-37;-14;-23
4048;91;2006;;;;;;3405;999;2406;0;0;0;0;0;0;0;0;0
4049;91;2007;;;;;;3445;1014;2431;0;0;0;0;0;0;0;0;0
4050;91;2008;;;;;;3532;1072;2460;0;0;0;0;0;0;0;0;0
4051;91;2009;;;;;;3452;1054;2398;0;0;0;0;0;0;0;0;0
4052;91;2010;;;;;;3692;1171;2521;0;0;0;0;0;0;0;0;0
4053;91;2011;;;;;;4432;1440;2992;0;0;0;0;0;0;0;0;0
4054;91;2012;;;;;;4421;1450;2970;0;0;0;0;0;0;0;0;0
4055;91;2013;;;;;;4462;1498;2964;0;0;0;0;0;0;0;0;0
4056;91;2014;;;;;;4633;1578;3055;0;0;0;0;0;0;0;0;0
4057;91;2015;;;;;;4598;1567;3031;0;0;0;0;0;0;0;0;0
4058;91;2016;;;;;;4579;1614;2965;0;0;0;0;0;0;0;0;0
4059;91;2017;;;;;;4651;1674;2978;0;0;0;0;0;0;0;0;0
4060;91;2018;;;;;;4652;1702;2950;0;0;0;0;0;0;0;0;0
4061;91;2019;;;;;;4858;1799;3058;0;0;0;0;0;0;0;0;0
4062;91;2020;;;;;;4894;1846;3048;0;0;0;0;0;0;0;0;0
4063;91;2021;;;;;;5127;1969;3157;0;0;0;0;0;0;0;0;0
4064;91;2022;;;;;;5101;1991;3110;0;0;0;0;0;0;0;0;0
4065;91;2023;;;;;;5233;2076;3157;0;0;0;0;0;0;0;0;0
