ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
6548;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2014/'15;6615.0
6549;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2015/'16;6402.0
6550;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2016/'17;6994.0
6551;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2017/'18;6850.0
6552;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2018/'19;6789.0
6553;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2019/'20;6598.0
6554;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2020/'21;7060.0
6555;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Opleidingsfase totaal;2021/'22;5334.0
6556;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2000/'01;57.0
6557;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2001/'02;406.0
6558;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2002/'03;382.0
6559;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2003/'04;523.0
6560;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2004/'05;602.0
6561;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2005/'06;802.0
6562;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2006/'07;968.0
6563;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2007/'08;1128.0
6564;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2008/'09;1066.0
6565;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2009/'10;4453.0
6566;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2010/'11;5344.0
6567;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2011/'12;5653.0
6568;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2012/'13;5896.0
6569;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2013/'14;6158.0
6570;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2014/'15;6615.0
6571;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2015/'16;6402.0
6572;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2016/'17;6994.0
6573;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2017/'18;6850.0
6574;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2018/'19;6788.0
6575;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2019/'20;6598.0
6576;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2020/'21;7059.0
6577;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Bachelor- en doctoraalopleidingen;2021/'22;5333.0
6578;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2000/'01;0.0
6579;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2001/'02;0.0
6580;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2002/'03;0.0
6581;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2003/'04;0.0
6582;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2004/'05;0.0
6583;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2005/'06;0.0
6584;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2006/'07;0.0
6585;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2007/'08;0.0
6586;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2008/'09;0.0
6587;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2009/'10;0.0
6588;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2010/'11;0.0
6589;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2011/'12;0.0
6590;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2012/'13;0.0
6591;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2013/'14;0.0
6592;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2014/'15;0.0
6593;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2015/'16;0.0
6594;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2016/'17;0.0
6595;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2017/'18;0.0
6596;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2018/'19;1.0
6597;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2019/'20;0.0
6598;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2020/'21;1.0
6599;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Havo-diploma met profielcombinaties;Master- en vervolgopleidingen;2021/'22;1.0
6600;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2000/'01;8843.0
6601;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2001/'02;8237.0
6602;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2002/'03;7729.0
6603;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2003/'04;7674.0
6604;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2004/'05;7390.0
6605;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2005/'06;7508.0
6606;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2006/'07;7524.0
6607;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2007/'08;7456.0
6608;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2008/'09;7795.0
6609;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2009/'10;8571.0
6610;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2010/'11;8911.0
6611;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2011/'12;8229.0
6612;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2012/'13;7961.0
6613;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2013/'14;8385.0
6614;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2014/'15;7035.0
6615;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2015/'16;6270.0
6616;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2016/'17;5980.0
6617;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2017/'18;6220.0
6618;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2018/'19;6523.0
6619;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2019/'20;6864.0
6620;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2020/'21;7211.0
6621;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Opleidingsfase totaal;2021/'22;6651.0
6622;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2000/'01;8839.0
6623;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2001/'02;8233.0
6624;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2002/'03;7726.0
6625;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2003/'04;7672.0
6626;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2004/'05;7386.0
6627;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2005/'06;7498.0
6628;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2006/'07;7518.0
6629;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2007/'08;7446.0
6630;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2008/'09;7792.0
6631;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2009/'10;8565.0
6632;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2010/'11;8907.0
6633;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2011/'12;8221.0
6634;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2012/'13;7959.0
6635;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2013/'14;8382.0
6636;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2014/'15;7030.0
6637;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2015/'16;6265.0
6638;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2016/'17;5976.0
6639;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2017/'18;6208.0
6640;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2018/'19;6517.0
6641;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2019/'20;6847.0
6642;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2020/'21;7204.0
6643;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Bachelor- en doctoraalopleidingen;2021/'22;6641.0
6644;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2000/'01;4.0
6645;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2001/'02;4.0
6646;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2002/'03;3.0
6647;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2003/'04;2.0
6648;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2004/'05;4.0
6649;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2005/'06;10.0
6650;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2006/'07;6.0
6651;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2007/'08;10.0
6652;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2008/'09;3.0
6653;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2009/'10;6.0
6654;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2010/'11;4.0
6655;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2011/'12;8.0
6656;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2012/'13;2.0
6657;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2013/'14;3.0
6658;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2014/'15;5.0
6659;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2015/'16;5.0
6660;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2016/'17;4.0
6661;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2017/'18;12.0
6662;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2018/'19;6.0
6663;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2019/'20;17.0
6664;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2020/'21;7.0
6665;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma;Master- en vervolgopleidingen;2021/'22;10.0
6666;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2000/'01;8841.0
6667;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2001/'02;7366.0
6668;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2002/'03;3866.0
6669;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2003/'04;2044.0
6670;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2004/'05;1121.0
6671;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2005/'06;716.0
6672;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2006/'07;502.0
6673;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2007/'08;153.0
6674;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2008/'09;191.0
6675;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2009/'10;137.0
6676;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2010/'11;146.0
6677;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2011/'12;171.0
6678;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2012/'13;121.0
6679;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2013/'14;143.0
6680;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2014/'15;115.0
6681;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2015/'16;89.0
6682;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2016/'17;91.0
6683;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger beroepsonderwijs;Vwo-diploma zonder profiel;Opleidingsfase totaal;2017/'18;138.0
