ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;Opleiding;EerderGedetineerd;Perioden;Gedetineerden_1
6423;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2006;
6424;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2007;
6425;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2008;
6426;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2009;
6427;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2010;
6428;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2011;
6429;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2012;
6430;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2013;
6431;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2014;
6432;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2015;
6433;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2016;
6434;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2017;
6435;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2018;
6436;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2019;
6437;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2020;
6438;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2021;
6439;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2022;
6440;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Praktijkonderwijs;Niet eerder gedetineerd;2023;
6441;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2005;
6442;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2006;
6443;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2007;
6444;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2008;
6445;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2009;
6446;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2010;
6447;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2011;
6448;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2012;
6449;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2013;
6450;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2014;
6451;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2015;
6452;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2016;
6453;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2017;
6454;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2018;
6455;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2019;
6456;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2020;
6457;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2021;
6458;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2022;
6459;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Totaal gedetineerden;2023;
6460;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2005;
6461;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2006;
6462;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2007;
6463;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2008;
6464;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2009;
6465;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2010;
6466;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2011;
6467;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2012;
6468;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2013;
6469;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2014;
6470;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2015;
6471;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2016;
6472;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2017;
6473;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2018;
6474;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2019;
6475;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2020;
6476;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2021;
6477;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2022;
6478;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Eerder gedetineerd;2023;
6479;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2005;
6480;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2006;
6481;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2007;
6482;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2008;
6483;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2009;
6484;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2010;
6485;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2011;
6486;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2012;
6487;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2013;
6488;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2014;
6489;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2015;
6490;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2016;
6491;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2017;
6492;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2018;
6493;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2019;
6494;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2020;
6495;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2021;
6496;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2022;
6497;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Mbo;Niet eerder gedetineerd;2023;
6498;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2005;
6499;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2006;
6500;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2007;
6501;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2008;
6502;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2009;
6503;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2010;
6504;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2011;
6505;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2012;
6506;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2013;
6507;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2014;
6508;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2015;
6509;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2016;
6510;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2017;
6511;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2018;
6512;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2019;
6513;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2020;
6514;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2021;
6515;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2022;
6516;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Totaal gedetineerden;2023;
6517;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2005;
6518;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2006;
6519;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2007;
6520;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2008;
6521;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2009;
6522;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2010;
6523;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2011;
6524;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2012;
6525;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2013;
6526;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2014;
6527;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2015;
6528;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2016;
6529;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2017;
6530;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2018;
6531;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2019;
6532;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2020;
6533;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2021;
6534;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2022;
6535;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Eerder gedetineerd;2023;
6536;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2005;
6537;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2006;
6538;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2007;
6539;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2008;
6540;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2009;
6541;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2010;
6542;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2011;
6543;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2012;
6544;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2013;
6545;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2014;
6546;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2015;
6547;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2016;
6548;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2017;
6549;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2018;
6550;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2019;
6551;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2020;
6552;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2021;
6553;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2022;
6554;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Havo, vwo;Niet eerder gedetineerd;2023;
6555;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2005;
6556;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2006;
6557;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2007;
6558;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2008;
6559;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2009;
6560;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2010;
6561;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2011;
6562;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2012;
6563;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2013;
6564;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2014;
6565;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2015;
6566;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2016;
6567;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2017;
6568;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2018;
6569;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2019;
6570;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2020;
6571;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2021;
6572;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2022;
6573;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Totaal gedetineerden;2023;
6574;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2005;
6575;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2006;
6576;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2007;
6577;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2008;
6578;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2009;
6579;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2010;
6580;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2011;
6581;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2012;
6582;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2013;
6583;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2014;
6584;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2015;
6585;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2016;
6586;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2017;
6587;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2018;
6588;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2019;
6589;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2020;
6590;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2021;
6591;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2022;
6592;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Eerder gedetineerd;2023;
6593;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2005;
6594;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2006;
6595;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2007;
6596;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2008;
6597;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2009;
6598;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2010;
6599;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2011;
6600;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2012;
6601;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2013;
6602;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2014;
6603;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2015;
6604;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2016;
6605;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2017;
6606;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2018;
6607;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2019;
6608;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2020;
6609;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2021;
6610;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2022;
6611;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Hbo, wo;Niet eerder gedetineerd;2023;
6612;Totaal mannen en vrouwen;10000;Geboren in NL, ouders in NL;Turkije;Opleiding onbekend;Totaal gedetineerden;2005;
