ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingBeldo;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
3541;Mannen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2001;0.7;;
3542;Mannen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2002;1.0;;
3543;Mannen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2003;0.5;;
3544;Mannen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2004;0.3;;
3545;Mannen;0 jarigen;9 Ziekten van de spijsverteringsorganen;2005;0.6;;
3546;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2000;;;
3547;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2001;;;
3548;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2002;;;
3549;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2003;;;
3550;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2004;;;
3551;Mannen;0 jarigen;9.Maagzw., zweer aan twaalfv. darm...;2005;;;
3552;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2000;;;
3553;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2001;;;
3554;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2002;;;
3555;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2003;;;
3556;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2004;;;
3557;Mannen;0 jarigen;9.2 Chronische leveraandoeningen;2005;;;
3558;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2000;;;
3559;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2001;;;
3560;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2002;;;
3561;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2003;;;
3562;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2004;;;
3563;Mannen;0 jarigen;9.2.1 Chron. leveraand. oiv alcohol;2005;;;
3564;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2000;0.0;;
3565;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2001;0.0;;
3566;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2002;2.0;;
3567;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2003;0.0;;
3568;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2004;1.5;;
3569;Mannen;0 jarigen;10 Ziekten van huid, onderhuids bindw.;2005;0.7;;
3570;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2000;;;
3571;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2001;0.0;;
3572;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2002;0.0;;
3573;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2003;0.0;;
3574;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2004;7.0;;
3575;Mannen;0 jarigen;11 Ziekten van spieren, beenderen en ...;2005;0.0;;
3576;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2000;0.3;;
3577;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2001;0.2;;
3578;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2002;0.3;;
3579;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2003;0.3;;
3580;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2004;0.4;;
3581;Mannen;0 jarigen;12 Ziekten urinewegen en geslachtsorg.;2005;0.4;;
3582;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2000;1.1;;
3583;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2001;0.6;;
3584;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2002;0.7;;
3585;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2003;0.8;;
3586;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2004;1.1;;
3587;Mannen;0 jarigen;12.1 Ziekten van nier en urineleider;2005;1.0;;
3588;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2000;0.9;;
3589;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2001;0.7;;
3590;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2002;0.8;;
3591;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2003;0.8;;
3592;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2004;0.7;;
3593;Mannen;0 jarigen;14 Aand. ontstaan in perinatale periode;2005;0.7;;
3594;Mannen;0 jarigen;15 Aangeboren afwijkingen;2000;7.8;;
3595;Mannen;0 jarigen;15 Aangeboren afwijkingen;2001;7.9;;
3596;Mannen;0 jarigen;15 Aangeboren afwijkingen;2002;7.8;;
3597;Mannen;0 jarigen;15 Aangeboren afwijkingen;2003;7.9;;
3598;Mannen;0 jarigen;15 Aangeboren afwijkingen;2004;6.1;;
3599;Mannen;0 jarigen;15 Aangeboren afwijkingen;2005;5.5;;
3600;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2000;28.1;;
3601;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2001;28.2;;
3602;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2002;28.1;;
3603;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2003;24.3;;
3604;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2004;14.2;;
3605;Mannen;0 jarigen;15.1 Aangeb.afw. van zenuwstelsel;2005;21.8;;
3606;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2000;18.0;;
3607;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2001;18.2;;
3608;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2002;17.7;;
3609;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2003;16.7;;
3610;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2004;13.8;;
3611;Mannen;0 jarigen;15.2 Aangeb.afw. hart en bloedvaten;2005;15.6;;
3612;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2000;1.9;;
3613;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2001;3.5;;
3614;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2002;0.5;;
3615;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2003;0.6;;
3616;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2004;0.6;;
3617;Mannen;0 jarigen;17 Ongevalsletsel en vergiftigingen;2005;1.4;;
3618;Mannen;0 jarigen;19 Externe oorzaken;2000;4.2;;
3619;Mannen;0 jarigen;19 Externe oorzaken;2001;5.6;;
3620;Mannen;0 jarigen;19 Externe oorzaken;2002;1.7;;
3621;Mannen;0 jarigen;19 Externe oorzaken;2003;1.7;;
3622;Mannen;0 jarigen;19 Externe oorzaken;2004;1.2;;
3623;Mannen;0 jarigen;19 Externe oorzaken;2005;4.4;;
3624;Mannen;0 jarigen;19.1 Ongevallen;2000;4.2;;
3625;Mannen;0 jarigen;19.1 Ongevallen;2001;6.5;;
3626;Mannen;0 jarigen;19.1 Ongevallen;2002;1.8;;
3627;Mannen;0 jarigen;19.1 Ongevallen;2003;1.9;;
3628;Mannen;0 jarigen;19.1 Ongevallen;2004;1.4;;
3629;Mannen;0 jarigen;19.1 Ongevallen;2005;4.7;;
3630;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2000;;;
3631;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2001;;;
3632;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2002;;;
3633;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2003;;;
3634;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2004;;;
3635;Mannen;0 jarigen;19.1.1 Vervoersongevallen;2005;;;
3636;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2000;;;
3637;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2001;;;
3638;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2002;;;
3639;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2003;;;
3640;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2004;;;
3641;Mannen;0 jarigen;19.1.1.1 Wegverkeersongevallen;2005;;;
3642;Mannen;0 jarigen;19.1.2 Accidentele val;2000;0.0;;
3643;Mannen;0 jarigen;19.1.2 Accidentele val;2001;0.0;;
3644;Mannen;0 jarigen;19.1.2 Accidentele val;2002;0.0;;
3645;Mannen;0 jarigen;19.1.2 Accidentele val;2003;1.3;;
3646;Mannen;0 jarigen;19.1.2 Accidentele val;2004;1.4;;
3647;Mannen;0 jarigen;19.1.2 Accidentele val;2005;0.0;;
3648;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2000;;;
3649;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2001;;;
3650;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2002;;;
3651;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2003;;;
3652;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2004;;;
3653;Mannen;0 jarigen;19.1.3 Accidentele verdrinking;2005;;;
3654;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2000;1.7;;
3655;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2001;0.0;;
3656;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2002;0.0;;
3657;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2003;0.0;;
3658;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2004;0.0;;
3659;Mannen;0 jarigen;19.1.4 Accidentele vergiftiging;2005;0.0;;
3660;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2000;;;
3661;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2001;;;
3662;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2002;;;
3663;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2003;;;
3664;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2004;;;
3665;Mannen;0 jarigen;19.2 Zelfmoord, zelf toegebracht letstel;2005;;;
3666;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2000;;;
3667;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2001;;;
3668;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2002;;;
3669;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2003;;;
3670;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2004;;;
3671;Mannen;0 jarigen;19.3 Moord,door ander toegebracht letsel;2005;;;
3672;Mannen;1-24 jaar;Alle diagnosen;2000;0.3;;
3673;Mannen;1-24 jaar;Alle diagnosen;2001;0.2;;
3674;Mannen;1-24 jaar;Alle diagnosen;2002;0.3;;
3675;Mannen;1-24 jaar;Alle diagnosen;2003;0.2;;
3676;Mannen;1-24 jaar;Alle diagnosen;2004;0.2;;
3677;Mannen;1-24 jaar;Alle diagnosen;2005;0.2;;
3678;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2000;1.0;;
3679;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2001;1.2;;
3680;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2002;1.5;;
3681;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2003;1.0;;
3682;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2004;0.9;;
3683;Mannen;1-24 jaar;1 Infectieuze en parasitaire ziekten;2005;1.0;;
3684;Mannen;1-24 jaar;1.1 Tuberculose;2000;;;
3685;Mannen;1-24 jaar;1.1 Tuberculose;2001;0.0;;
3686;Mannen;1-24 jaar;1.1 Tuberculose;2002;;;
3687;Mannen;1-24 jaar;1.1 Tuberculose;2003;;;
3688;Mannen;1-24 jaar;1.1 Tuberculose;2004;0.0;;
3689;Mannen;1-24 jaar;1.1 Tuberculose;2005;;;
3690;Mannen;1-24 jaar;1.2 Nekkramp;2000;4.0;;
3691;Mannen;1-24 jaar;1.2 Nekkramp;2001;4.1;;
3692;Mannen;1-24 jaar;1.2 Nekkramp;2002;6.4;;
3693;Mannen;1-24 jaar;1.2 Nekkramp;2003;6.2;;
3694;Mannen;1-24 jaar;1.2 Nekkramp;2004;2.4;;
3695;Mannen;1-24 jaar;1.2 Nekkramp;2005;2.9;;
3696;Mannen;1-24 jaar;1.3 Virale hepatitis;2000;;;
3697;Mannen;1-24 jaar;1.3 Virale hepatitis;2001;;;
3698;Mannen;1-24 jaar;1.3 Virale hepatitis;2002;;;
3699;Mannen;1-24 jaar;1.3 Virale hepatitis;2003;;;
3700;Mannen;1-24 jaar;1.3 Virale hepatitis;2004;;;
3701;Mannen;1-24 jaar;1.3 Virale hepatitis;2005;;;
3702;Mannen;1-24 jaar;2 Nieuwvormingen;2000;4.4;;
3703;Mannen;1-24 jaar;2 Nieuwvormingen;2001;3.4;;
3704;Mannen;1-24 jaar;2 Nieuwvormingen;2002;3.2;;
3705;Mannen;1-24 jaar;2 Nieuwvormingen;2003;3.3;;
3706;Mannen;1-24 jaar;2 Nieuwvormingen;2004;3.0;;
3707;Mannen;1-24 jaar;2 Nieuwvormingen;2005;3.3;;
3708;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2000;13.4;;
3709;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2001;10.2;;
3710;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2002;9.5;;
3711;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2003;9.6;;
3712;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2004;9.8;;
3713;Mannen;1-24 jaar;2.1 Kwaadaardige nieuwvormingen;2005;8.8;;
3714;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2000;;;
3715;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2001;;;
3716;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2002;;;
3717;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2003;;;
3718;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2004;;;
3719;Mannen;1-24 jaar;2.1.1 Kw. nieuwv. van lip, mond en keel;2005;;;
3720;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2000;;;
3721;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2001;;;
3722;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2002;;;
3723;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2003;;;
3724;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2004;;;
3725;Mannen;1-24 jaar;2.1.2 Kw. nieuwv. van slokdarm;2005;;;
3726;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2000;;;
3727;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2001;;;
3728;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2002;;;
3729;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2003;;;
3730;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2004;;;
3731;Mannen;1-24 jaar;2.1.3 Kw. nieuwv. van maag;2005;;;
3732;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2000;;;
3733;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2001;;;
3734;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2002;;;
3735;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2003;;;
3736;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2004;;;
3737;Mannen;1-24 jaar;2.1.4 Kw. nieuwv. van dikke darm;2005;;;
3738;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2000;;;
3739;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2001;;;
3740;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2002;;;
3741;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2003;;;
3742;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2004;;;
3743;Mannen;1-24 jaar;2.1.5 Kw. nieuwv. van endeldarm en anus;2005;;;
3744;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2000;;;
3745;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2001;;;
3746;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2002;;;
3747;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2003;;;
3748;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2004;;;
3749;Mannen;1-24 jaar;2.1.6 Kw. nieuwv. van lever en intrah...;2005;;;
3750;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2000;;;
3751;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2001;;;
3752;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2002;;;
3753;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2003;;;
3754;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2004;;;
3755;Mannen;1-24 jaar;2.1.7 Kw. nieuwv. van galblaas en galw.;2005;;;
3756;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2000;;;
3757;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2001;;;
3758;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2002;;;
3759;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2003;;;
3760;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2004;;;
3761;Mannen;1-24 jaar;2.1.8 Kw. nieuwv. van alvleesklier;2005;;;
3762;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2000;;;
3763;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2001;;;
3764;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2002;;;
3765;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2003;;;
3766;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2004;;;
3767;Mannen;1-24 jaar;2.1.9 Kw. nieuwv. van strottehoofd;2005;;;
3768;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2000;;;
3769;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2001;;;
3770;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2002;;;
3771;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2003;;;
3772;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2004;;;
3773;Mannen;1-24 jaar;2.1.10 Kw. nieuwv. van long, luchtpijp;2005;;;
3774;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2000;;;
3775;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2001;;;
3776;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2002;;;
3777;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2003;;;
3778;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2004;;;
3779;Mannen;1-24 jaar;2.1.11 Melanoom van huid;2005;;;
3780;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2000;;;
3781;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2001;;;
3782;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2002;;;
3783;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2003;;;
3784;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2004;;;
3785;Mannen;1-24 jaar;2.1.12 Kw. nieuwv. van borst;2005;;;
3786;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2000;;;
3787;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2001;;;
3788;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2002;;;
3789;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2003;;;
3790;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2004;;;
3791;Mannen;1-24 jaar;2.1.13 Kw. nieuwv. van baarmoederhals;2005;;;
3792;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2000;;;
3793;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2001;;;
3794;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2002;;;
3795;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2003;;;
3796;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2004;;;
3797;Mannen;1-24 jaar;2.1.14 Kw. nieuwv. van baarmoederlichaam;2005;;;
3798;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2000;;;
3799;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2001;;;
3800;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2002;;;
3801;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2003;;;
3802;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2004;;;
3803;Mannen;1-24 jaar;2.1.15 Kw. nieuwv. van eierstok;2005;;;
3804;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2000;;;
3805;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2001;;;
3806;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2002;;;
3807;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2003;;;
3808;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2004;;;
3809;Mannen;1-24 jaar;2.1.16 Kw. nieuwv. van prostaat;2005;;;
3810;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2000;;;
3811;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2001;;;
3812;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2002;;;
3813;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2003;;;
3814;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2004;;;
3815;Mannen;1-24 jaar;2.1.17 Kw. nieuwv. van nier excl.bekken;2005;;;
3816;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2000;;;
3817;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2001;;;
3818;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2002;;;
3819;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2003;;;
3820;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2004;;;
3821;Mannen;1-24 jaar;2.1.18 Kw. nieuwv. van urineblaas;2005;;;
3822;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2000;12.8;;
3823;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2001;7.1;;
3824;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2002;4.8;;
3825;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2003;7.7;;
3826;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2004;7.1;;
3827;Mannen;1-24 jaar;2.1.19 Kw.nv. bloedvormend en lymf.weefs;2005;8.6;;
3828;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2000;15.6;;
3829;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2001;12.3;;
3830;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2002;15.3;;
3831;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2003;10.7;;
3832;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2004;13.2;;
3833;Mannen;1-24 jaar;2.1.20 Ov. kwaadaardige nieuwvormingen;2005;9.3;;
3834;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2000;2.5;;
3835;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2001;2.7;;
3836;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2002;4.0;;
3837;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2003;1.8;;
3838;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2004;2.6;;
3839;Mannen;1-24 jaar;3 Zktn bloed, bloedbereidende organen;2005;2.0;;
3840;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2000;0.7;;
3841;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2001;0.8;;
3842;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2002;0.6;;
3843;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2003;0.8;;
3844;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2004;0.8;;
3845;Mannen;1-24 jaar;4 Endocriene, voedings- en stofw. zktn;2005;0.7;;
3846;Mannen;1-24 jaar;4.1 Suikerziekte;2000;0.3;;
3847;Mannen;1-24 jaar;4.1 Suikerziekte;2001;0.6;;
3848;Mannen;1-24 jaar;4.1 Suikerziekte;2002;0.2;;
3849;Mannen;1-24 jaar;4.1 Suikerziekte;2003;0.3;;
3850;Mannen;1-24 jaar;4.1 Suikerziekte;2004;0.0;;
3851;Mannen;1-24 jaar;4.1 Suikerziekte;2005;0.0;;
3852;Mannen;1-24 jaar;5 Psychische stoornissen;2000;0.9;;
3853;Mannen;1-24 jaar;5 Psychische stoornissen;2001;0.8;;
3854;Mannen;1-24 jaar;5 Psychische stoornissen;2002;1.0;;
3855;Mannen;1-24 jaar;5 Psychische stoornissen;2003;0.8;;
3856;Mannen;1-24 jaar;5 Psychische stoornissen;2004;0.8;;
3857;Mannen;1-24 jaar;5 Psychische stoornissen;2005;0.1;;
3858;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2000;1.4;;
3859;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2001;0.0;;
3860;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2002;0.0;;
3861;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2003;0.0;;
3862;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2004;0.0;;
3863;Mannen;1-24 jaar;5.1 Psych.st. door gebruik van alcohol;2005;0.0;;
