ID;Geslacht;PositieInDeEersteWerkkring;PositieInDeTweedeWerkkring;Persoonskenmerken;Perioden;Werknemer_1
4156;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;132
4157;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;132
4158;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;131
4159;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2016;132
4160;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;128
4161;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;126
4162;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;118
4163;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;123
4164;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2017;124
4165;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;125
4166;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;130
4167;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;132
4168;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;133
4169;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2018;130
4170;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;130
4171;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;135
4172;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;132
4173;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;124
4174;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2019;130
4175;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;123
4176;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;116
4177;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;110
4178;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;110
4179;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2020;114
4180;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;95
4181;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;102
4182;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;106
4183;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;117
4184;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2021;105
4185;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;111
4186;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;121
4187;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;114
4188;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;123
4189;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2022;117
4190;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;125
4191;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;123
4192;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;123
4193;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;126
4194;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2023;124
4195;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;129
4196;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;124
4197;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;117
4198;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;112
4199;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 45 tot 75 jaar;2024;120
4200;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013 1e kwartaal;44
4201;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013 2e kwartaal;46
4202;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013 3e kwartaal;45
4203;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013 4e kwartaal;45
4204;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2013;45
4205;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014 1e kwartaal;45
4206;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014 2e kwartaal;47
4207;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014 3e kwartaal;41
4208;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014 4e kwartaal;47
4209;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2014;45
4210;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015 1e kwartaal;43
4211;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015 2e kwartaal;43
4212;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015 3e kwartaal;49
4213;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015 4e kwartaal;48
4214;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2015 ;46
4215;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016 1e kwartaal;47
4216;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016 2e kwartaal;45
4217;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016 3e kwartaal;44
4218;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016 4e kwartaal;42
4219;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2016;45
4220;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017 1e kwartaal;44
4221;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017 2e kwartaal;47
4222;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017 3e kwartaal;44
4223;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017 4e kwartaal;48
4224;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2017;46
4225;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018 1e kwartaal;49
4226;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018 2e kwartaal;49
4227;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018 3e kwartaal;49
4228;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018 4e kwartaal;55
4229;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2018;50
4230;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019 1e kwartaal;55
4231;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019 2e kwartaal;57
4232;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019 3e kwartaal;58
4233;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019 4e kwartaal;51
4234;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2019;55
4235;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020 1e kwartaal;52
4236;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020 2e kwartaal;51
4237;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020 3e kwartaal;48
4238;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020 4e kwartaal;51
4239;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2020;51
4240;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;43
4241;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;49
4242;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;46
4243;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;50
4244;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2021;47
4245;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;47
4246;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;53
4247;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;48
4248;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;49
4249;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2022;49
4250;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;54
4251;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;52
4252;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;54
4253;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;56
4254;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2023;54
4255;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;58
4256;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;58
4257;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;54
4258;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;49
4259;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 55 tot 65 jaar;2024;55
4260;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013 1e kwartaal;5
4261;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013 2e kwartaal;5
4262;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013 3e kwartaal;6
4263;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013 4e kwartaal;6
4264;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2013;6
4265;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014 1e kwartaal;6
4266;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014 2e kwartaal;3
4267;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014 3e kwartaal;4
4268;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014 4e kwartaal;6
4269;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2014;5
4270;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015 1e kwartaal;4
4271;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015 2e kwartaal;4
4272;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015 3e kwartaal;5
4273;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015 4e kwartaal;6
4274;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2015 ;5
4275;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016 1e kwartaal;7
4276;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016 2e kwartaal;9
4277;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016 3e kwartaal;10
4278;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016 4e kwartaal;7
4279;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2016;8
4280;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017 1e kwartaal;4
4281;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017 2e kwartaal;6
4282;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017 3e kwartaal;6
4283;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017 4e kwartaal;5
4284;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2017;5
4285;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018 1e kwartaal;6
4286;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018 2e kwartaal;8
4287;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018 3e kwartaal;8
4288;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018 4e kwartaal;9
4289;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2018;8
4290;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019 1e kwartaal;12
4291;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019 2e kwartaal;13
4292;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019 3e kwartaal;14
4293;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019 4e kwartaal;12
4294;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2019;13
4295;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020 1e kwartaal;9
4296;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020 2e kwartaal;5
4297;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020 3e kwartaal;6
4298;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020 4e kwartaal;5
4299;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2020;6
4300;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;3
4301;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;2
4302;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;7
4303;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;7
4304;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2021;5
4305;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;7
4306;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;10
4307;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;8
4308;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;10
4309;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2022;9
4310;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;7
4311;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;12
4312;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;10
4313;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;9
4314;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2023;9
4315;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;11
4316;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;12
4317;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;11
4318;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;9
4319;Totaal mannen en vrouwen;Totaal;Werknemer;Leeftijd: 65 tot 75 jaar;2024;11
4320;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;78
4321;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;83
4322;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;89
4323;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;80
4324;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2013;83
4325;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;75
4326;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;82
4327;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;79
4328;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;73
4329;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2014;77
4330;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;72
4331;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;87
4332;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;90
4333;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;84
4334;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2015 ;83
4335;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;76
4336;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;77
4337;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;91
4338;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;86
4339;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2016;82
4340;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;84
4341;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;88
4342;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;84
4343;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;81
4344;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2017;84
4345;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;79
4346;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;96
4347;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;90
4348;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;86
4349;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2018;88
4350;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;77
4351;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;85
4352;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;79
4353;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;74
4354;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2019;79
4355;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;71
4356;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;65
4357;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;63
4358;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;64
4359;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2020;66
4360;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;107
4361;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;117
4362;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;110
4363;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;117
4364;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2021;113
4365;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;108
4366;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;130
4367;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;111
4368;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;113
4369;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2022;116
4370;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;127
4371;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;141
4372;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;124
4373;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;126
4374;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2023;130
4375;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;132
4376;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;134
4377;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;119
4378;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;113
4379;Totaal mannen en vrouwen;Totaal;Werknemer;1 Basisonderwijs, vmbo, mbo1;2024;125
4380;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2013 1e kwartaal;174
4381;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2013 2e kwartaal;191
4382;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2013 3e kwartaal;186
4383;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2013 4e kwartaal;180
4384;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2013;182
4385;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2014 1e kwartaal;186
4386;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2014 2e kwartaal;189
4387;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2014 3e kwartaal;192
4388;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2014 4e kwartaal;181
4389;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2014;187
4390;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2015 1e kwartaal;178
4391;Totaal mannen en vrouwen;Totaal;Werknemer;2 Havo, vwo, mbo2-4;2015 2e kwartaal;189
