ID;SectorsAssets;CounterpartSectorsLiabilities;BalanceSheetsAndTransactions;Periods;SavingsTransferableAndOtherDeposits_1;ShortTermSecurities_2;LongTermSecurities_3;ShortTermLoans_4;LongTermLoans_5;HomeMortgages_6;ListedShares_7;InvestmentFundSharesOrUnits_8
6227;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2022 3rd quarter;0.0;0.0;1.0;5793.0;8058.0;0.0;0.0;787882.0
6228;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2022 4th quarter;0.0;0.0;1.0;4831.0;7994.0;0.0;0.0;699022.0
6229;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2022;0.0;0.0;1.0;4831.0;7994.0;0.0;0.0;699022.0
6230;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2023 1st quarter;0.0;0.0;41.0;4765.0;8009.0;0.0;0.0;705409.0
6231;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2023 2nd quarter;0.0;0.0;39.0;4776.0;8149.0;0.0;0.0;712064.0
6232;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2023 3rd quarter;0.0;0.0;37.0;4302.0;7980.0;0.0;0.0;707703.0
6233;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2023 4th quarter;0.0;0.0;34.0;4285.0;7988.0;0.0;0.0;721925.0
6234;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2023;0.0;0.0;34.0;4285.0;7988.0;0.0;0.0;721925.0
6235;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2024 1st quarter;0.0;0.0;41.0;4028.0;8068.0;0.0;0.0;747472.0
6236;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2024 2nd quarter;0.0;0.0;43.0;4281.0;8516.0;0.0;0.0;742998.0
6237;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2024 3rd quarter;0.0;0.0;5.0;4066.0;8439.0;0.0;0.0;756057.0
6238;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2024 4th quarter;0.0;0.0;5.0;4356.0;8356.0;0.0;0.0;777810.0
6239;Total domestic sectors;Non-MMF investment funds ;Closing balance sheet;2024;0.0;0.0;5.0;4356.0;8356.0;0.0;0.0;777810.0
6240;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;1999 1st quarter;0.0;;;45251.0;140328.0;;;
6241;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;1999 2nd quarter;0.0;;;45766.0;142500.0;;;
6242;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;1999 3rd quarter;0.0;;;46922.0;144608.0;;;
6243;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;1999 4th quarter;0.0;;;47902.0;146467.0;;;
6244;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;1999;0.0;;;45251.0;140328.0;;;
6245;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2000 1st quarter;0.0;;;46085.0;148190.0;;;
6246;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2000 2nd quarter;0.0;;;49138.0;143444.0;;;
6247;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2000 3rd quarter;0.0;;;52273.0;136592.0;;;
6248;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2000 4th quarter;0.0;;;55881.0;131646.0;;;
6249;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2000;0.0;;;46085.0;148190.0;;;
6250;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2001 1st quarter;0.0;;;58999.0;123642.0;;;
6251;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2001 2nd quarter;0.0;;;57003.0;123918.0;;;
6252;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2001 3rd quarter;0.0;;;57506.0;126373.0;;;
6253;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2001 4th quarter;0.0;;;60984.0;131622.0;;;
6254;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2001;0.0;;;58999.0;123642.0;;;
6255;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2002 1st quarter;0.0;;;61473.0;132048.0;;;
6256;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2002 2nd quarter;0.0;;;64355.0;134353.0;;;
6257;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2002 3rd quarter;0.0;;;65194.0;132689.0;;;
6258;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2002 4th quarter;0.0;;;71932.0;136017.0;;;
6259;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2002;0.0;;;61473.0;132048.0;;;
6260;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2003 1st quarter;0.0;;;68749.0;137374.0;;;
6261;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2003 2nd quarter;0.0;;;64932.0;137209.0;;;
6262;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2003 3rd quarter;0.0;;;61132.0;141668.0;;;
6263;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2003 4th quarter;0.0;;;57205.0;143066.0;;;
6264;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2003;0.0;;;68749.0;137374.0;;;
6265;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2004 1st quarter;0.0;;;53307.0;145024.0;;;
6266;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2004 2nd quarter;0.0;;;55920.0;148255.0;;;
6267;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2004 3rd quarter;0.0;;;58527.0;146983.0;;;
6268;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2004 4th quarter;0.0;;;61122.0;153084.0;;;
6269;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2004;0.0;;;53307.0;145024.0;;;
6270;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2005 1st quarter;0.0;;;63769.0;156795.0;;;
6271;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2005 2nd quarter;0.0;;;72075.0;157047.0;;;
6272;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2005 3rd quarter;0.0;;;76274.0;156724.0;;;
6273;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2005 4th quarter;0.0;;;80225.0;160584.0;;;
6274;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2005;0.0;;;63769.0;156795.0;;;
6275;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2006 1st quarter;0.0;;;76607.0;168017.0;;;
6276;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2006 2nd quarter;0.0;;;73701.0;167101.0;;;
6277;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2006 3rd quarter;0.0;;;74884.0;167698.0;;;
6278;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2006 4th quarter;0.0;;;74692.0;168404.0;;;
6279;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2006;0.0;;;76607.0;168017.0;;;
6280;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2007 1st quarter;0.0;;;67872.0;170992.0;;;
6281;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2007 2nd quarter;0.0;;;78775.0;170338.0;;;
6282;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2007 3rd quarter;0.0;;;84981.0;171899.0;;;
6283;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2007 4th quarter;0.0;;;80469.0;174641.0;;;
6284;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2007;0.0;;;67872.0;170992.0;;;
6285;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2008 1st quarter;0.0;;;64632.0;169450.0;;;
6286;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2008 2nd quarter;0.0;;;77316.0;173315.0;;;
6287;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2008 3rd quarter;0.0;;;87924.0;180112.0;;;
6288;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2008 4th quarter;0.0;;;86863.0;191845.0;;;
6289;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2008;0.0;;;64632.0;169450.0;;;
6290;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2009 1st quarter;0.0;;;78618.0;190690.0;;;
6291;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2009 2nd quarter;0.0;;;75912.0;205998.0;;;
6292;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2009 3rd quarter;0.0;;;73445.0;203336.0;;;
6293;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2009 4th quarter;0.0;;;67452.0;201987.0;;;
6294;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2009;0.0;;;78618.0;190690.0;;;
6295;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2010 1st quarter;0.0;393.0;266205.0;71834.0;220584.0;0.0;16142.0;0.0
6296;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2010 2nd quarter;0.0;403.0;252943.0;77836.0;218748.0;0.0;17165.0;0.0
6297;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2010 3rd quarter;0.0;296.0;247520.0;89708.0;219730.0;0.0;15574.0;0.0
6298;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2010 4th quarter;0.0;250.0;250843.0;86172.0;200538.0;0.0;16325.0;0.0
6299;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2010;0.0;393.0;266205.0;71834.0;220584.0;0.0;16142.0;0.0
6300;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2011 1st quarter;0.0;284.0;257538.0;105167.0;197977.0;0.0;17556.0;0.0
6301;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2011 2nd quarter;0.0;356.0;224044.0;118744.0;201083.0;0.0;18552.0;0.0
6302;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2011 3rd quarter;0.0;1097.0;218756.0;119785.0;201784.0;0.0;17602.0;0.0
6303;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2011 4th quarter;0.0;1063.0;225956.0;126778.0;207673.0;0.0;15424.0;0.0
6304;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2011;0.0;284.0;257538.0;105167.0;197977.0;0.0;17556.0;0.0
6305;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2012 1st quarter;0.0;244.0;243013.0;132402.0;200855.0;0.0;15776.0;0.0
6306;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2012 2nd quarter;0.0;195.0;236654.0;129449.0;201836.0;0.0;17181.0;0.0
6307;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2012 3rd quarter;0.0;241.0;228291.0;126028.0;209952.0;0.0;16044.0;0.0
6308;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2012 4th quarter;0.0;233.0;223114.0;135921.0;210311.0;0.0;16461.0;0.0
6309;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2012;0.0;244.0;243013.0;132402.0;200855.0;0.0;15776.0;0.0
6310;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2013 1st quarter;0.0;209.0;224335.0;136581.0;220237.0;0.0;17162.0;0.0
6311;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2013 2nd quarter;0.0;1045.0;214115.0;143805.0;219796.0;0.0;17446.0;0.0
6312;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2013 3rd quarter;0.0;1039.0;220710.0;144644.0;219087.0;0.0;19016.0;0.0
6313;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2013 4th quarter;0.0;1040.0;222571.0;149074.0;222745.0;0.0;20218.0;0.0
6314;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2013;0.0;209.0;224335.0;136581.0;220237.0;0.0;17162.0;0.0
6315;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2014 1st quarter;0.0;868.0;208232.0;124922.0;221164.0;0.0;20412.0;0.0
6316;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2014 2nd quarter;0.0;1029.0;210463.0;128064.0;221428.0;0.0;21370.0;0.0
6317;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2014 3rd quarter;0.0;780.0;213120.0;123394.0;241834.0;0.0;21824.0;0.0
6318;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2014 4th quarter;0.0;828.0;209961.0;130380.0;244238.0;0.0;26931.0;0.0
6319;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2014;0.0;868.0;208232.0;124922.0;221164.0;0.0;20412.0;0.0
6320;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2015 1st quarter;0.0;882.0;206853.0;142526.0;154451.0;0.0;25639.0;0.0
6321;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2015 2nd quarter;0.0;1158.0;205255.0;170083.0;148738.0;0.0;24946.0;0.0
6322;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2015 3rd quarter;0.0;1139.0;202357.0;155782.0;149016.0;0.0;21726.0;0.0
6323;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2015 4th quarter;0.0;1093.0;200804.0;141805.0;148429.0;0.0;19454.0;0.0
6324;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2015;0.0;882.0;206853.0;142526.0;154451.0;0.0;25639.0;0.0
6325;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2016 1st quarter;0.0;1189.0;190019.0;139588.0;146898.0;0.0;26389.0;0.0
6326;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2016 2nd quarter;0.0;1336.0;182435.0;156754.0;156658.0;0.0;18172.0;0.0
6327;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2016 3rd quarter;0.0;921.0;195822.0;126558.0;158373.0;0.0;18560.0;0.0
6328;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2016 4th quarter;0.0;1348.0;194566.0;140483.0;158912.0;0.0;21839.0;0.0
6329;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2016;0.0;1189.0;190019.0;139588.0;146898.0;0.0;26389.0;0.0
6330;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2017 1st quarter;0.0;1063.0;183980.0;129184.0;156594.0;0.0;42967.0;0.0
6331;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2017 2nd quarter;0.0;1165.0;183812.0;146998.0;159318.0;0.0;45588.0;0.0
6332;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2017 3rd quarter;0.0;1082.0;178851.0;146990.0;156991.0;0.0;44116.0;0.0
6333;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2017 4th quarter;0.0;917.0;164165.0;146329.0;155451.0;0.0;45387.0;0.0
6334;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2017;0.0;1063.0;183980.0;129184.0;156594.0;0.0;42967.0;0.0
6335;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2018 1st quarter;0.0;955.0;159937.0;152075.0;144086.0;0.0;43996.0;0.0
6336;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2018 2nd quarter;0.0;906.0;171167.0;147110.0;146247.0;0.0;45113.0;0.0
6337;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2018 3rd quarter;0.0;955.0;175626.0;129111.0;142376.0;0.0;45977.0;0.0
6338;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2018 4th quarter;0.0;730.0;164503.0;129497.0;139233.0;0.0;45209.0;0.0
6339;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2018;0.0;955.0;159937.0;152075.0;144086.0;0.0;43996.0;0.0
6340;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2019 1st quarter;0.0;763.0;159671.0;116023.0;135483.0;0.0;36819.0;0.0
6341;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2019 2nd quarter;0.0;750.0;157009.0;127077.0;136807.0;0.0;41937.0;0.0
6342;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2019 3rd quarter;0.0;759.0;159684.0;127266.0;140485.0;0.0;41736.0;0.0
6343;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2019 4th quarter;0.0;644.0;156379.0;133447.0;139197.0;0.0;40961.0;0.0
6344;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2019;0.0;763.0;159671.0;116023.0;135483.0;0.0;36819.0;0.0
6345;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2020 1st quarter;0.0;635.0;154849.0;132507.0;130909.0;0.0;44705.0;0.0
6346;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2020 2nd quarter;0.0;784.0;152311.0;137105.0;132184.0;0.0;30335.0;0.0
6347;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2020 3rd quarter;0.0;538.0;156021.0;131014.0;131862.0;0.0;50531.0;0.0
6348;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2020 4th quarter;0.0;463.0;150333.0;106244.0;131655.0;0.0;49704.0;0.0
6349;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2020;0.0;635.0;154849.0;132507.0;130909.0;0.0;44705.0;0.0
6350;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2021 1st quarter;0.0;469.0;149963.0;101637.0;117016.0;0.0;61613.0;0.0
6351;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2021 2nd quarter;0.0;285.0;146150.0;112626.0;126541.0;0.0;64159.0;0.0
6352;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2021 3rd quarter;0.0;282.0;144357.0;115236.0;131595.0;0.0;63280.0;0.0
6353;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2021 4th quarter;0.0;296.0;136061.0;86668.0;135780.0;0.0;67415.0;0.0
6354;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2021;0.0;469.0;149963.0;101637.0;117016.0;0.0;61613.0;0.0
6355;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2022 1st quarter;0.0;302.0;158724.0;82900.0;136560.0;0.0;70727.0;0.0
6356;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2022 2nd quarter;0.0;320.0;150793.0;78914.0;135409.0;0.0;64781.0;0.0
6357;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2022 3rd quarter;0.0;202.0;136870.0;81956.0;136639.0;0.0;56833.0;0.0
6358;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2022 4th quarter;0.0;326.0;123425.0;87847.0;134237.0;0.0;59507.0;0.0
6359;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2022;0.0;302.0;158724.0;82900.0;136560.0;0.0;70727.0;0.0
6360;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2023 1st quarter;0.0;421.0;123044.0;83125.0;136568.0;0.0;62379.0;0.0
6361;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2023 2nd quarter;0.0;265.0;121599.0;85022.0;193732.0;0.0;71181.0;0.0
6362;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2023 3rd quarter;0.0;416.0;123331.0;83358.0;194841.0;0.0;77576.0;0.0
6363;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2023 4th quarter;0.0;358.0;123465.0;83500.0;196673.0;0.0;78581.0;0.0
6364;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2023;0.0;421.0;123044.0;83125.0;136568.0;0.0;62379.0;0.0
6365;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2024 1st quarter;0.0;168.0;115358.0;87989.0;197319.0;0.0;80704.0;0.0
6366;Total domestic sectors;Other fin. inst. excl. investment funds;Opening balance sheet;2024 2nd quarter;0.0;329.0;114616.0;90469.0;199451.0;0.0;89100.0;0.0
