ID;LeeftijdMoederBijGeboorteKind;SamenstellingHuishouden;AantalKinderenInHetHuishouden;HerkomstlandKind;Perioden;LevendGeborenKinderen_1
5830;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2022;4280
5831;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Buiten Europa;2023;4235
5832;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2021;48
5833;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2022;62
5834;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Indonesië;2023;50
5835;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2021;734
5836;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2022;700
5837;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Marokko;2023;638
5838;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2021;116
5839;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2022;98
5840;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Nederlandse Cariben;2023;104
5841;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2021;116
5842;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2022;86
5843;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Suriname;2023;94
5844;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2021;700
5845;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2022;617
5846;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Turkije;2023;605
5847;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2021;615
5848;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2022;601
5849;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika (exclusief Marokko);2023;601
5850;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;297
5851;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;267
5852;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;267
5853;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2021;1813
5854;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2022;1849
5855;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië (exclusief Indonesië en Turkije);2023;1876
5856;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2021;1349
5857;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2022;1301
5858;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Afrika;2023;1239
5859;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2021;511
5860;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2022;432
5861;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Amerika;2023;447
5862;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2021;2561
5863;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2022;2528
5864;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Azië;2023;2531
5865;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2021;18
5866;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2022;19
5867;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Oceanië;2023;18
5868;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2021;0
5869;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2022;0
5870;25 tot 30 jaar;Gehuwd paar;Totaal aantal kinderen;Onbekend herkomstland;2023;0
5871;25 tot 30 jaar;Gehuwd paar;Één kind;Totaal;2021;15861
5872;25 tot 30 jaar;Gehuwd paar;Één kind;Totaal;2022;14560
5873;25 tot 30 jaar;Gehuwd paar;Één kind;Totaal;2023;13704
5874;25 tot 30 jaar;Gehuwd paar;Één kind;Nederland;2021;12848
5875;25 tot 30 jaar;Gehuwd paar;Één kind;Nederland;2022;11703
5876;25 tot 30 jaar;Gehuwd paar;Één kind;Nederland;2023;10773
5877;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Nederland;2021;3013
5878;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Nederland;2022;2857
5879;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Nederland;2023;2931
5880;25 tot 30 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2021;985
5881;25 tot 30 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2022;881
5882;25 tot 30 jaar;Gehuwd paar;Één kind;Europa (exclusief Nederland);2023;876
5883;25 tot 30 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2021;759
5884;25 tot 30 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2022;678
5885;25 tot 30 jaar;Gehuwd paar;Één kind;Europese Unie (exclusief Nederland);2023;656
5886;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Europa;2021;2028
5887;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Europa;2022;1976
5888;25 tot 30 jaar;Gehuwd paar;Één kind;Buiten Europa;2023;2055
5889;25 tot 30 jaar;Gehuwd paar;Één kind;Indonesië;2021;34
5890;25 tot 30 jaar;Gehuwd paar;Één kind;Indonesië;2022;38
5891;25 tot 30 jaar;Gehuwd paar;Één kind;Indonesië;2023;33
5892;25 tot 30 jaar;Gehuwd paar;Één kind;Marokko;2021;312
5893;25 tot 30 jaar;Gehuwd paar;Één kind;Marokko;2022;289
5894;25 tot 30 jaar;Gehuwd paar;Één kind;Marokko;2023;260
5895;25 tot 30 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2021;68
5896;25 tot 30 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2022;47
5897;25 tot 30 jaar;Gehuwd paar;Één kind;Nederlandse Cariben;2023;52
5898;25 tot 30 jaar;Gehuwd paar;Één kind;Suriname;2021;56
5899;25 tot 30 jaar;Gehuwd paar;Één kind;Suriname;2022;45
5900;25 tot 30 jaar;Gehuwd paar;Één kind;Suriname;2023;51
5901;25 tot 30 jaar;Gehuwd paar;Één kind;Turkije;2021;319
5902;25 tot 30 jaar;Gehuwd paar;Één kind;Turkije;2022;302
5903;25 tot 30 jaar;Gehuwd paar;Één kind;Turkije;2023;308
5904;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2021;203
5905;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2022;223
5906;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika (exclusief Marokko);2023;262
5907;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2021;168
5908;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2022;159
5909;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika en Oceanië (ex. Suriname en N...;2023;159
5910;25 tot 30 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2021;868
5911;25 tot 30 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2022;873
5912;25 tot 30 jaar;Gehuwd paar;Één kind;Azië (exclusief Indonesië en Turkije);2023;930
5913;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika;2021;515
5914;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika;2022;512
5915;25 tot 30 jaar;Gehuwd paar;Één kind;Afrika;2023;522
5916;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika;2021;282
5917;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika;2022;237
5918;25 tot 30 jaar;Gehuwd paar;Één kind;Amerika;2023;249
5919;25 tot 30 jaar;Gehuwd paar;Één kind;Azië;2021;1221
5920;25 tot 30 jaar;Gehuwd paar;Één kind;Azië;2022;1213
5921;25 tot 30 jaar;Gehuwd paar;Één kind;Azië;2023;1271
5922;25 tot 30 jaar;Gehuwd paar;Één kind;Oceanië;2021;10
5923;25 tot 30 jaar;Gehuwd paar;Één kind;Oceanië;2022;14
5924;25 tot 30 jaar;Gehuwd paar;Één kind;Oceanië;2023;13
5925;25 tot 30 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2021;0
5926;25 tot 30 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2022;0
5927;25 tot 30 jaar;Gehuwd paar;Één kind;Onbekend herkomstland;2023;0
5928;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Totaal;2021;9784
5929;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Totaal;2022;8913
5930;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Totaal;2023;8836
5931;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederland;2021;7670
5932;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederland;2022;6927
5933;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederland;2023;6920
5934;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2021;2114
5935;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2022;1986
5936;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Nederland;2023;1916
5937;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2021;541
5938;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2022;490
5939;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europa (exclusief Nederland);2023;475
5940;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2021;406
5941;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2022;360
5942;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Europese Unie (exclusief Nederland);2023;342
5943;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2021;1573
5944;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2022;1496
5945;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Buiten Europa;2023;1441
5946;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Indonesië;2021;14
5947;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Indonesië;2022;21
5948;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Indonesië;2023;14
5949;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Marokko;2021;283
5950;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Marokko;2022;288
5951;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Marokko;2023;263
5952;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2021;28
5953;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2022;32
5954;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Nederlandse Cariben;2023;36
5955;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Suriname;2021;47
5956;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Suriname;2022;35
5957;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Suriname;2023;34
5958;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Turkije;2021;285
5959;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Turkije;2022;247
5960;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Turkije;2023;222
5961;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2021;216
5962;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2022;189
5963;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika (exclusief Marokko);2023;210
5964;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;90
5965;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;76
5966;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;82
5967;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2021;610
5968;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2022;608
5969;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië (exclusief Indonesië en Turkije);2023;580
5970;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika;2021;499
5971;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika;2022;477
5972;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Afrika;2023;473
5973;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika;2021;160
5974;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika;2022;139
5975;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Amerika;2023;147
5976;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië;2021;909
5977;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië;2022;876
5978;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Azië;2023;816
5979;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Oceanië;2021;5
5980;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Oceanië;2022;4
5981;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Oceanië;2023;5
5982;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2021;0
5983;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2022;0
5984;25 tot 30 jaar;Gehuwd paar;Twee kinderen;Onbekend herkomstland;2023;0
5985;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Totaal;2021;2594
5986;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Totaal;2022;2375
5987;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Totaal;2023;2188
5988;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederland;2021;1872
5989;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederland;2022;1694
5990;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederland;2023;1554
5991;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2021;722
5992;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2022;681
5993;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Nederland;2023;634
5994;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2021;89
5995;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2022;111
5996;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europa (exclusief Nederland);2023;105
5997;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2021;69
5998;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2022;79
5999;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Europese Unie (exclusief Nederland);2023;56
6000;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2021;633
6001;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2022;570
6002;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Buiten Europa;2023;529
6003;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Indonesië;2021;0
6004;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Indonesië;2022;3
6005;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Indonesië;2023;3
6006;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Marokko;2021;117
6007;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Marokko;2022;90
6008;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Marokko;2023;88
6009;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2021;10
6010;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2022;13
6011;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Nederlandse Cariben;2023;13
6012;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Suriname;2021;12
6013;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Suriname;2022;6
6014;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Suriname;2023;8
6015;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Turkije;2021;82
6016;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Turkije;2022;62
6017;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Turkije;2023;69
6018;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2021;139
6019;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2022;124
6020;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika (exclusief Marokko);2023;85
6021;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;33
6022;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;25
6023;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;18
6024;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2021;240
6025;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2022;247
6026;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië (exclusief Indonesië en Turkije);2023;245
6027;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika;2021;256
6028;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika;2022;214
6029;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Afrika;2023;173
6030;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika;2021;52
6031;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika;2022;44
6032;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Amerika;2023;39
6033;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië;2021;322
6034;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië;2022;312
6035;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Azië;2023;317
6036;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Oceanië;2021;3
6037;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Oceanië;2022;0
6038;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Oceanië;2023;0
6039;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2021;0
6040;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2022;0
6041;25 tot 30 jaar;Gehuwd paar;Drie kinderen;Onbekend herkomstland;2023;0
6042;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2021;653
6043;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2022;603
6044;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Totaal;2023;623
6045;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2021;427
6046;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2022;348
6047;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederland;2023;394
6048;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2021;226
6049;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2022;255
6050;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Nederland;2023;229
6051;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2021;21
6052;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2022;17
6053;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europa (exclusief Nederland);2023;19
6054;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2021;14
6055;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2022;11
6056;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Europese Unie (exclusief Nederland);2023;8
6057;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2021;205
6058;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2022;238
6059;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Buiten Europa;2023;210
6060;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2021;0
6061;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2022;0
6062;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Indonesië;2023;0
6063;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2021;22
6064;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2022;33
6065;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Marokko;2023;27
6066;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2021;10
6067;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2022;6
6068;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Nederlandse Cariben;2023;3
6069;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2021;1
6070;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2022;0
6071;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Suriname;2023;1
6072;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2021;14
6073;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2022;6
6074;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Turkije;2023;6
6075;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2021;57
6076;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2022;65
6077;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika (exclusief Marokko);2023;44
6078;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2021;6
6079;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2022;7
6080;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika en Oceanië (ex. Suriname en N...;2023;8
6081;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2021;95
6082;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2022;121
6083;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië (exclusief Indonesië en Turkije);2023;121
6084;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2021;79
6085;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2022;98
6086;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Afrika;2023;71
6087;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2021;17
6088;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2022;12
6089;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Amerika;2023;12
6090;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2021;109
6091;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2022;127
6092;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Azië;2023;127
6093;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2021;0
6094;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2022;1
6095;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Oceanië;2023;0
6096;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2021;0
6097;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2022;0
6098;25 tot 30 jaar;Gehuwd paar;Vier of meer kinderen;Onbekend herkomstland;2023;0
6099;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Totaal;2021;0
6100;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Totaal;2022;0
6101;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Totaal;2023;0
6102;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Nederland;2021;0
6103;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Nederland;2022;0
6104;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Nederland;2023;0
6105;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2021;0
6106;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2022;0
6107;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Nederland;2023;0
6108;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2021;0
6109;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2022;0
6110;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europa (exclusief Nederland);2023;0
6111;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2021;0
6112;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2022;0
6113;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Europese Unie (exclusief Nederland);2023;0
6114;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2021;0
6115;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2022;0
6116;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Buiten Europa;2023;0
6117;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2021;0
6118;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2022;0
6119;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Indonesië;2023;0
6120;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Marokko;2021;0
6121;25 tot 30 jaar;Gehuwd paar;Overig, onbekend;Marokko;2022;0
