ID;Geslacht;Leeftijd;TypeInstelling;BurgerlijkeStaat;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
1197;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;910;0.47;;;
1198;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;965;0.48;1150.0;0.58;337.0
1199;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;1115;0.53;1290.0;0.62;380.0
1200;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;15975;2.04;24955.0;3.09;5719.0
1201;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;16305;2.03;25810.0;3.13;5814.0
1202;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;16450;2.01;26075.0;3.1;5897.0
1203;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;16710;1.99;;;
1204;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;16585;1.92;26720.0;3.02;5899.0
1205;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;17085;1.92;27680.0;3.03;6033.0
1206;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2004;4975;10.98;6215.0;13.11;1841.0
1207;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2005;5110;10.95;6420.0;13.2;1882.0
1208;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2006;5105;10.79;6470.0;13.11;1892.0
1209;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2007;5445;11.3;;;
1210;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2008;5495;11.22;6955.0;13.62;2022.0
1211;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Ongehuwd;2009;5685;11.26;7185.0;13.71;2073.0
1212;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;5955;0.97;11335.0;1.78;2166.0
1213;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;6065;0.97;11705.0;1.8;2206.0
1214;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;6050;0.95;11725.0;1.77;2211.0
1215;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;5820;0.89;;;
1216;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;5725;0.85;11470.0;1.65;2052.0
1217;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;5820;0.84;11905.0;1.66;2088.0
1218;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2004;3040;4.24;4335.0;6.3;985.0
1219;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2005;2950;4.11;4430.0;6.44;969.0
1220;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2006;2975;4.16;4420.0;6.44;973.0
1221;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2007;2930;4.09;;;
1222;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2008;2785;3.85;4235.0;6.15;902.0
1223;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Verweduwd;2009;2780;3.82;4265.0;6.13;894.0
1224;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2004;2005;3.79;3070.0;5.6;726.0
1225;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2005;2175;3.89;3255.0;5.63;756.0
1226;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2006;2325;3.92;3465.0;5.69;822.0
1227;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2007;2520;3.97;;;
1228;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2008;2580;3.82;4060.0;5.86;923.0
1229;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Gescheiden;2009;2800;3.89;4325.0;5.86;978.0
1230;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2004;12620;1.61;21285.0;2.64;4451.0
1231;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2005;12880;1.61;22060.0;2.67;4520.0
1232;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2006;12955;1.58;22290.0;2.65;4586.0
1233;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2007;13020;1.55;;;
1234;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2008;12865;1.49;22655.0;2.56;4491.0
1235;Mannen;65 tot 80 jaar;Verpleging en verzorging;Totaal burgerlijke staat;2009;13085;1.47;23405.0;2.56;4560.0
1236;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2004;2215;4.88;3225.0;6.81;792.0
1237;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2005;2295;4.91;3375.0;6.94;818.0
1238;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2006;2260;4.77;3410.0;6.91;822.0
1239;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2007;2390;4.96;;;
1240;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2008;2405;4.91;3615.0;7.08;851.0
1241;Mannen;65 tot 80 jaar;Verpleging en verzorging;Ongehuwd;2009;2410;4.78;3700.0;7.06;859.0
1242;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2004;5765;0.94;11095.0;1.74;2093.0
1243;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2005;5870;0.94;11460.0;1.76;2129.0
1244;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2006;5850;0.91;11490.0;1.74;2135.0
1245;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2007;5645;0.86;;;
1246;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2008;5550;0.82;11255.0;1.62;1985.0
1247;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gehuwd/partnerschap;2009;5635;0.81;11690.0;1.63;2019.0
1248;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2004;2940;4.1;4225.0;6.14;950.0
1249;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2005;2855;3.97;4320.0;6.29;933.0
1250;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2006;2885;4.04;4320.0;6.3;939.0
1251;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2007;2860;3.99;;;
1252;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2008;2720;3.77;4165.0;6.05;880.0
1253;Mannen;65 tot 80 jaar;Verpleging en verzorging;Verweduwd;2009;2705;3.71;4180.0;6.01;868.0
1254;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2004;1705;3.22;2740.0;5.0;617.0
1255;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2005;1860;3.33;2905.0;5.02;638.0
1256;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2006;1960;3.31;3070.0;5.04;690.0
1257;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2007;2130;3.35;;;
1258;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2008;2190;3.24;3625.0;5.23;775.0
1259;Mannen;65 tot 80 jaar;Verpleging en verzorging;Gescheiden;2009;2335;3.24;3835.0;5.2;815.0
1260;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2004;2185;0.28;2395.0;0.3;827.0
1261;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2005;2245;0.28;2440.0;0.3;842.0
1262;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2006;2290;0.28;2475.0;0.29;858.0
1263;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2007;2475;0.3;;;
1264;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2008;2550;0.3;2830.0;0.32;966.0
1265;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Totaal burgerlijke staat;2009;2720;0.3;2945.0;0.32;1008.0
1266;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2004;2110;4.65;2295.0;4.84;799.0
1267;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2005;2150;4.6;2320.0;4.76;808.0
1268;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2006;2190;4.63;2345.0;4.75;822.0
1269;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2007;2370;4.92;;;
1270;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2008;2420;4.95;2660.0;5.21;919.0
1271;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Ongehuwd;2009;2570;5.1;2760.0;5.26;956.0
1272;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2004;35;0.01;55.0;0.01;13.0
1273;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2005;40;0.01;65.0;0.01;16.0
1274;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2006;45;0.01;70.0;0.01;17.0
1275;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2007;45;0.01;;;
1276;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2008;55;0.01;85.0;0.01;21.0
1277;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gehuwd/partnerschap;2009;65;0.01;85.0;0.01;23.0
1278;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2004;15;0.02;15.0;0.02;5.0
1279;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2005;15;0.02;20.0;0.03;6.0
1280;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2006;15;0.02;20.0;0.03;5.0
1281;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2007;15;0.02;;;
1282;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2008;15;0.02;15.0;0.02;5.0
1283;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Verweduwd;2009;20;0.03;25.0;0.03;6.0
1284;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2004;30;0.05;35.0;0.06;10.0
1285;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2005;35;0.06;40.0;0.07;13.0
1286;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2006;40;0.06;40.0;0.07;14.0
1287;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2007;50;0.08;;;
1288;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2008;60;0.09;65.0;0.1;22.0
1289;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Gescheiden;2009;65;0.09;75.0;0.1;23.0
1290;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;1170;0.15;1380.0;0.17;441.0
1291;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;1180;0.15;1440.0;0.17;453.0
1292;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;1210;0.15;1430.0;0.17;453.0
1293;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;1215;0.14;;;
1294;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;1170;0.14;1410.0;0.16;442.0
1295;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;1280;0.14;1525.0;0.17;465.0
1296;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2004;655;1.45;750.0;1.58;251.0
1297;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2005;665;1.43;785.0;1.61;256.0
1298;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2006;655;1.39;765.0;1.55;248.0
1299;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2007;685;1.42;;;
1300;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2008;670;1.37;775.0;1.51;251.0
1301;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Ongehuwd;2009;700;1.39;830.0;1.58;258.0
1302;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2004;155;0.03;205.0;0.03;60.0
1303;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2005;155;0.02;205.0;0.03;61.0
1304;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2006;155;0.02;200.0;0.03;59.0
1305;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2007;130;0.02;;;
1306;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2008;120;0.02;160.0;0.02;47.0
1307;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gehuwd/partnerschap;2009;120;0.02;155.0;0.02;47.0
1308;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2004;85;0.12;105.0;0.15;31.0
1309;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2005;85;0.12;105.0;0.15;30.0
1310;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2006;75;0.1;95.0;0.14;28.0
1311;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2007;55;0.08;;;
1312;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2008;50;0.07;70.0;0.1;18.0
1313;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Verweduwd;2009;55;0.08;75.0;0.1;20.0
1314;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2004;275;0.52;320.0;0.59;99.0
1315;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2005;280;0.5;345.0;0.59;105.0
1316;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2006;325;0.55;375.0;0.62;118.0
1317;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2007;340;0.54;;;
1318;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2008;330;0.49;405.0;0.59;126.0
1319;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Gescheiden;2009;400;0.56;470.0;0.64;141.0
1320;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2004;25020;13.68;39465.0;19.06;9653.0
1321;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2005;24870;13.18;40305.0;18.86;9591.0
1322;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2006;24995;12.78;40780.0;18.49;9664.0
1323;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2007;25825;12.73;;;
1324;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2008;25770;12.22;42520.0;17.99;9667.0
1325;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Totaal burgerlijke staat;2009;26655;12.13;43685.0;17.82;9898.0
1326;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2004;2125;25.56;3045.0;31.79;837.0
1327;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2005;2125;24.94;3100.0;31.53;837.0
1328;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2006;2140;24.41;3095.0;30.88;841.0
1329;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2007;2180;24.16;;;
1330;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2008;2195;23.3;3215.0;29.87;843.0
1331;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Ongehuwd;2009;2300;23.19;3325.0;29.85;867.0
1332;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2004;9390;8.47;17075.0;13.29;3830.0
1333;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2005;9395;8.17;17710.0;13.3;3870.0
1334;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2006;9500;7.93;18075.0;13.09;3910.0
1335;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2007;9660;7.74;;;
1336;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2008;9745;7.48;18800.0;12.61;3899.0
1337;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gehuwd/partnerschap;2009;10230;7.51;19545.0;12.59;4032.0
1338;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2004;12515;21.72;17720.0;28.55;4591.0
1339;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2005;12355;21.01;17865.0;28.14;4501.0
1340;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2006;12280;20.39;17885.0;27.59;4498.0
1341;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2007;12800;20.78;;;
1342;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2008;12595;19.93;18510.0;27.43;4467.0
1343;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Verweduwd;2009;12790;19.74;18685.0;27.07;4505.0
1344;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2004;985;16.32;1630.0;23.54;395.0
1345;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2005;995;15.66;1635.0;22.38;382.0
1346;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2006;1070;15.72;1730.0;22.36;416.0
1347;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2007;1175;15.89;;;
1348;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2008;1240;15.49;1995.0;22.23;459.0
1349;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Gescheiden;2009;1335;15.45;2130.0;21.99;495.0
1350;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2004;24600;13.45;38975.0;18.82;9484.0
1351;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2005;24445;12.95;39775.0;18.61;9415.0
1352;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2006;24545;12.54;40235.0;18.24;9483.0
1353;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2007;25375;12.51;;;
1354;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2008;25325;12.01;41980.0;17.77;9489.0
1355;Mannen;80 jaar of ouder;Verpleging en verzorging;Totaal burgerlijke staat;2009;26190;11.92;43130.0;17.6;9717.0
1356;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2004;1805;21.69;2665.0;27.8;707.0
1357;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2005;1800;21.12;2690.0;27.36;702.0
1358;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2006;1800;20.52;2685.0;26.81;704.0
1359;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2007;1825;20.19;;;
1360;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2008;1835;19.49;2790.0;25.91;700.0
1361;Mannen;80 jaar of ouder;Verpleging en verzorging;Ongehuwd;2009;1930;19.44;2880.0;25.87;720.0
1362;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2004;9355;8.44;17040.0;13.26;3816.0
1363;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2005;9360;8.14;17660.0;13.26;3856.0
1364;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2006;9465;7.9;18025.0;13.06;3895.0
1365;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2007;9635;7.72;;;
1366;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2008;9720;7.46;18770.0;12.59;3890.0
1367;Mannen;80 jaar of ouder;Verpleging en verzorging;Gehuwd/partnerschap;2009;10200;7.48;19510.0;12.57;4021.0
1368;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2004;12480;21.66;17680.0;28.49;4576.0
1369;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2005;12325;20.95;17825.0;28.08;4488.0
1370;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2006;12240;20.32;17840.0;27.52;4483.0
1371;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2007;12765;20.72;;;
1372;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2008;12565;19.88;18460.0;27.36;4453.0
1373;Mannen;80 jaar of ouder;Verpleging en verzorging;Verweduwd;2009;12755;19.69;18650.0;27.01;4493.0
1374;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2004;960;15.86;1595.0;23.05;384.0
1375;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2005;965;15.16;1600.0;21.9;369.0
1376;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2006;1035;15.19;1685.0;21.81;401.0
1377;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2007;1150;15.51;;;
1378;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2008;1205;15.09;1960.0;21.82;446.0
1379;Mannen;80 jaar of ouder;Verpleging en verzorging;Gescheiden;2009;1305;15.13;2090.0;21.61;483.0
1380;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2004;230;0.13;270.0;0.13;90.0
1381;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2005;255;0.13;310.0;0.15;103.0
1382;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2006;280;0.14;335.0;0.15;110.0
1383;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2007;295;0.14;;;
1384;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2008;295;0.14;365.0;0.15;117.0
1385;Mannen;80 jaar of ouder;Gehandicaptenzorg;Totaal burgerlijke staat;2009;320;0.15;385.0;0.16;126.0
1386;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2004;215;2.56;250.0;2.61;84.0
1387;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2005;235;2.78;290.0;2.94;96.0
1388;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2006;260;2.94;310.0;3.11;102.0
1389;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2007;275;3.02;;;
1390;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2008;275;2.94;335.0;3.13;111.0
1391;Mannen;80 jaar of ouder;Gehandicaptenzorg;Ongehuwd;2009;305;3.07;360.0;3.23;120.0
1392;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2004;5;0.01;10.0;0.01;3.0
1393;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2005;10;0.01;10.0;0.01;3.0
1394;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2006;10;0.01;15.0;0.01;4.0
1395;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2007;10;0.01;;;
1396;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2008;5;0.01;10.0;0.01;2.0
1397;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gehuwd/partnerschap;2009;10;0.01;10.0;0.01;3.0
1398;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2004;10;0.01;10.0;0.02;3.0
1399;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2005;5;0.01;10.0;0.01;3.0
1400;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2006;10;0.01;10.0;0.01;2.0
1401;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2007;10;0.01;;;
1402;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2008;10;0.01;15.0;0.02;4.0
1403;Mannen;80 jaar of ouder;Gehandicaptenzorg;Verweduwd;2009;10;0.01;15.0;0.02;3.0
1404;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2004;0;0.02;0.0;0.03;0.0
1405;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2005;0;0.03;0.0;0.03;1.0
1406;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2006;5;0.04;5.0;0.04;1.0
1407;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2007;5;0.05;;;
1408;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2008;0;0.01;5.0;0.04;0.0
1409;Mannen;80 jaar of ouder;Gehandicaptenzorg;Gescheiden;2009;0;0.02;0.0;0.02;1.0
1410;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2004;190;0.1;270.0;0.13;79.0
1411;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2005;170;0.09;250.0;0.12;73.0
1412;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2006;170;0.09;240.0;0.11;72.0
1413;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2007;155;0.08;;;
1414;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2008;155;0.07;210.0;0.09;61.0
1415;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Totaal burgerlijke staat;2009;140;0.06;205.0;0.08;55.0
1416;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2004;110;1.31;145.0;1.5;46.0
1417;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2005;90;1.05;130.0;1.3;40.0
1418;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2006;85;0.95;110.0;1.08;35.0
1419;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2007;85;0.95;;;
1420;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2008;80;0.86;110.0;1.0;33.0
1421;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Ongehuwd;2009;70;0.69;100.0;0.88;28.0
