ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
6750;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2019 1e kwartaal;334
6751;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2019 2e kwartaal;340
6752;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2019 3e kwartaal;330
6753;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2019 4e kwartaal;324
6754;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2019;332
6755;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2020 1e kwartaal;351
6756;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2020 2e  kwartaal;335
6757;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2020 3e kwartaal;338
6758;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2020 4e kwartaal;356
6759;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2020;345
6760;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2021 1e kwartaal;450
6761;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2021 2e kwartaal;420
6762;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2021 3e kwartaal;407
6763;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2021 4e kwartaal;420
6764;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2021;424
6765;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2022 1e kwartaal;418
6766;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2022 2e kwartaal;419
6767;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2022 3e kwartaal;403
6768;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2022 4e kwartaal;409
6769;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2022;412
6770;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2023 1e kwartaal;409
6771;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2023 2e kwartaal;408
6772;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2023 3e kwartaal;406
6773;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2023 4e kwartaal;417
6774;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2023;410
6775;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2024 1e kwartaal;428
6776;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2024 2e kwartaal;414
6777;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2024 3e kwartaal;402
6778;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2024 4e kwartaal;419
6779;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-Q Overheid en zorg;2024;416
6780;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2013 1e kwartaal;498
6781;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2013 2e kwartaal;499
6782;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2013 3e kwartaal;505
6783;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2013 4e kwartaal;493
6784;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2013;499
6785;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2014 1e kwartaal;494
6786;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2014 2e kwartaal;486
6787;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2014 3e kwartaal;469
6788;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2014 4e kwartaal;479
6789;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2014;482
6790;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2015 1e kwartaal;471
6791;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2015 2e kwartaal;468
6792;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2015 3e kwartaal;458
6793;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2015 4e kwartaal;465
6794;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2015;465
6795;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2016 1e kwartaal;450
6796;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2016 2e kwartaal;471
6797;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2016 3e kwartaal;454
6798;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2016 4e kwartaal;439
6799;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2016;454
6800;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2017 1e kwartaal;425
6801;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2017 2e kwartaal;425
6802;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2017 3e kwartaal;416
6803;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2017 4e kwartaal;423
6804;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2017;422
6805;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2018 1e kwartaal;412
6806;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2018 2e kwartaal;431
6807;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2018 3e kwartaal;403
6808;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2018 4e kwartaal;423
6809;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2018;417
6810;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2019 1e kwartaal;421
6811;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2019 2e kwartaal;433
6812;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2019 3e kwartaal;416
6813;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2019 4e kwartaal;408
6814;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2019;419
6815;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2020 1e kwartaal;440
6816;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2020 2e  kwartaal;420
6817;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2020 3e kwartaal;415
6818;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2020 4e kwartaal;439
6819;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2020;429
6820;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2021 1e kwartaal;548
6821;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2021 2e kwartaal;506
6822;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2021 3e kwartaal;496
6823;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2021 4e kwartaal;506
6824;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2021;514
6825;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2022 1e kwartaal;504
6826;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2022 2e kwartaal;506
6827;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2022 3e kwartaal;486
6828;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2022 4e kwartaal;496
6829;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2022;498
6830;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2023 1e kwartaal;499
6831;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2023 2e kwartaal;499
6832;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2023 3e kwartaal;499
6833;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2023 4e kwartaal;508
6834;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2023;501
6835;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2024 1e kwartaal;520
6836;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2024 2e kwartaal;508
6837;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2024 3e kwartaal;492
6838;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2024 4e kwartaal;512
6839;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;O-U Niet-commerciële dienstverlening;2024;508
6840;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2013 1e kwartaal;89
6841;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2013 2e kwartaal;90
6842;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2013 3e kwartaal;94
6843;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2013 4e kwartaal;96
6844;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2013;92
6845;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2014 1e kwartaal;99
6846;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2014 2e kwartaal;96
6847;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2014 3e kwartaal;90
6848;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2014 4e kwartaal;90
6849;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2014;94
6850;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2015 1e kwartaal;87
6851;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2015 2e kwartaal;85
6852;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2015 3e kwartaal;79
6853;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2015 4e kwartaal;82
6854;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2015;83
6855;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2016 1e kwartaal;83
6856;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2016 2e kwartaal;93
6857;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2016 3e kwartaal;95
6858;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2016 4e kwartaal;84
6859;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2016;89
6860;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2017 1e kwartaal;88
6861;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2017 2e kwartaal;82
6862;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2017 3e kwartaal;84
6863;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2017 4e kwartaal;91
6864;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2017;86
6865;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2018 1e kwartaal;82
6866;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2018 2e kwartaal;86
6867;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2018 3e kwartaal;75
6868;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2018 4e kwartaal;85
6869;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2018;82
6870;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2019 1e kwartaal;86
6871;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2019 2e kwartaal;94
6872;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2019 3e kwartaal;86
6873;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2019 4e kwartaal;84
6874;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2019;87
6875;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2020 1e kwartaal;89
6876;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2020 2e  kwartaal;85
6877;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2020 3e kwartaal;77
6878;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2020 4e kwartaal;83
6879;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2020;83
6880;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2021 1e kwartaal;98
6881;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2021 2e kwartaal;85
6882;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2021 3e kwartaal;89
6883;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2021 4e kwartaal;86
6884;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2021;90
6885;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2022 1e kwartaal;86
6886;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2022 2e kwartaal;87
6887;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2022 3e kwartaal;83
6888;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2022 4e kwartaal;87
6889;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2022;86
6890;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2023 1e kwartaal;90
6891;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2023 2e kwartaal;92
6892;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2023 3e kwartaal;93
6893;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2023 4e kwartaal;91
6894;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2023;91
6895;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2024 1e kwartaal;92
6896;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2024 2e kwartaal;93
6897;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2024 3e kwartaal;90
6898;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2024 4e kwartaal;94
6899;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;R-U Cultuur, recreatie, overige diensten;2024;92
6900;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2013 1e kwartaal;29
6901;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2013 2e kwartaal;34
6902;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2013 3e kwartaal;33
6903;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2013 4e kwartaal;34
6904;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2013;32
6905;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2014 1e kwartaal;35
6906;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2014 2e kwartaal;37
6907;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2014 3e kwartaal;33
6908;Totaal mannen en vrouwen;Arbeidsduur: minder dan 20 uur per week;A Landbouw, bosbouw en visserij;2014 4e kwartaal;34
