ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Migratieachtergrond;Perioden;BanenWerknemersGeborenInBuitenland_1
3933;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2015 4e kwartaal;9.0
3934;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2015;8.6
3935;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2016 1e kwartaal;8.9
3936;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2016 2e kwartaal;9.1
3937;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2016 3e kwartaal;9.1
3938;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2016 4e kwartaal;9.3
3939;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2016;9.1
3940;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2017 1e kwartaal;9.4
3941;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2017 2e kwartaal;9.9
3942;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2017 3e kwartaal;10.0
3943;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2017 4e kwartaal;10.4
3944;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2017;9.9
3945;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2018 1e kwartaal;10.8
3946;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2018 2e kwartaal;11.3
3947;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2018 3e kwartaal;11.5
3948;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2018 4e kwartaal;12.0
3949;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2018;11.4
3950;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2019 1e kwartaal;12.2
3951;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2019 2e kwartaal;12.7
3952;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2019 3e kwartaal;12.9
3953;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2019 4e kwartaal;13.4
3954;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2019;12.8
3955;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2020 1e kwartaal;13.5
3956;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2020 2e kwartaal;13.3
3957;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2020 3e kwartaal;13.1
3958;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2020 4e kwartaal;13.3
3959;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;GIPS landen in de EU;2020;13.3
3960;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2010 1e kwartaal;10.4
3961;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2010 2e kwartaal;11.2
3962;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2010 3e kwartaal;12.0
3963;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2010 4e kwartaal;12.8
3964;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2010;11.6
3965;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2011 1e kwartaal;12.8
3966;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2011 2e kwartaal;13.5
3967;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2011 3e kwartaal;14.4
3968;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2011 4e kwartaal;14.6
3969;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2011;13.9
3970;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2012 1e kwartaal;15.3
3971;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2012 2e kwartaal;16.1
3972;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2012 3e kwartaal;17.1
3973;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2012 4e kwartaal;17.3
3974;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2012;16.4
3975;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2013 1e kwartaal;17.1
3976;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2013 2e kwartaal;18.2
3977;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2013 3e kwartaal;18.1
3978;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2013 4e kwartaal;18.6
3979;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2013;18.0
3980;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2014 1e kwartaal;17.7
3981;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2014 2e kwartaal;18.4
3982;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2014 3e kwartaal;18.5
3983;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2014 4e kwartaal;19.5
3984;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2014;18.5
3985;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2015 1e kwartaal;21.8
3986;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2015 2e kwartaal;23.5
3987;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2015 3e kwartaal;23.2
3988;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2015 4e kwartaal;23.8
3989;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2015;23.0
3990;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2016 1e kwartaal;23.4
3991;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2016 2e kwartaal;25.0
3992;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2016 3e kwartaal;25.9
3993;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2016 4e kwartaal;27.0
3994;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2016;25.3
3995;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2017 1e kwartaal;27.8
3996;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2017 2e kwartaal;30.6
3997;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2017 3e kwartaal;32.7
3998;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2017 4e kwartaal;35.4
3999;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2017;31.6
4000;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2018 1e kwartaal;39.5
4001;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2018 2e kwartaal;43.7
4002;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2018 3e kwartaal;45.3
4003;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2018 4e kwartaal;48.0
4004;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2018;44.1
4005;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2019 1e kwartaal;49.7
4006;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2019 2e kwartaal;53.6
4007;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2019 3e kwartaal;54.9
4008;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2019 4e kwartaal;57.3
4009;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2019;53.9
4010;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2020 1e kwartaal;62.9
4011;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2020 2e kwartaal;63.6
4012;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2020 3e kwartaal;65.1
4013;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2020 4e kwartaal;66.0
4014;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Midden- en Oost-Europese landen in de EU;2020;64.4
4015;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2010 1e kwartaal;41.9
4016;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2010 2e kwartaal;42.4
4017;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2010 3e kwartaal;43.9
4018;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2010 4e kwartaal;44.5
4019;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2010;43.2
4020;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2011 1e kwartaal;45.2
4021;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2011 2e kwartaal;45.7
4022;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2011 3e kwartaal;47.2
4023;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2011 4e kwartaal;47.2
4024;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2011;46.3
4025;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2012 1e kwartaal;48.4
4026;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2012 2e kwartaal;49.0
4027;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2012 3e kwartaal;49.8
4028;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2012 4e kwartaal;50.0
4029;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2012;49.3
4030;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2013 1e kwartaal;49.0
4031;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2013 2e kwartaal;50.2
4032;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2013 3e kwartaal;49.7
4033;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2013 4e kwartaal;50.5
4034;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2013;49.8
4035;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2014 1e kwartaal;48.5
4036;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2014 2e kwartaal;49.6
4037;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2014 3e kwartaal;49.2
4038;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2014 4e kwartaal;50.4
4039;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2014;49.4
4040;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2015 1e kwartaal;52.4
4041;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2015 2e kwartaal;54.9
4042;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2015 3e kwartaal;54.5
4043;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2015 4e kwartaal;55.7
4044;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2015;54.4
4045;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2016 1e kwartaal;54.8
4046;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2016 2e kwartaal;57.1
4047;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2016 3e kwartaal;57.9
4048;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2016 4e kwartaal;59.6
4049;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2016;57.4
4050;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2017 1e kwartaal;60.8
4051;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2017 2e kwartaal;64.8
4052;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2017 3e kwartaal;67.1
4053;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2017 4e kwartaal;71.0
4054;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2017;66.0
4055;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2018 1e kwartaal;75.4
4056;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2018 2e kwartaal;80.8
4057;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2018 3e kwartaal;82.2
4058;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2018 4e kwartaal;85.9
4059;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2018;81.1
4060;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2019 1e kwartaal;87.4
4061;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2019 2e kwartaal;92.1
4062;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2019 3e kwartaal;93.2
4063;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2019 4e kwartaal;96.4
4064;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2019;92.3
4065;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 15 tot 20 euro;Europese Unie (excl. Nederlandse acht...;2020 1e kwartaal;103.0
