ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;TotaalAlleBeeindigingen_1;DoorSchoneLei_2;DoorAkkoord_3;DoorFaillissement_4;DoorBetalingenHervat_5;ZonderSchoneLei_6;Onbekend_7
5997;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2021;;;;;;;
5998;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2022;;;;;;;
5999;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenpersoonshuishouden;Onbekend;2023;;;;;;;
6000;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;1999;;;;;;;
6001;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2000;;;;;;;
6002;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2001;;;;;;;
6003;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2002;10.0;;;;;;
6004;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2003;35.0;25.0;;;;;
6005;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2004;55.0;45.0;;;;;
6006;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2005;65.0;50.0;;;;10.0;
6007;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2006;75.0;45.0;;20.0;;;
6008;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2007;90.0;65.0;;20.0;;;
6009;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2008;90.0;65.0;;;;25.0;
6010;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2009;90.0;70.0;;;;15.0;
6011;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2010;100.0;85.0;;;;10.0;
6012;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2011;65.0;45.0;;;;15.0;
6013;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2012;60.0;45.0;;;;;
6014;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2013;95.0;65.0;;;;20.0;
6015;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2014;90.0;75.0;;;;10.0;
6016;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2015;95.0;80.0;;;;10.0;
6017;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2016;85.0;70.0;;;;;
6018;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2017;85.0;75.0;;;;;
6019;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2018;80.0;65.0;;;;10.0;
6020;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2019;55.0;50.0;;;;;
6021;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2020;60.0;50.0;;;;;
6022;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2021;45.0;20.0;;;;;20.0
6023;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2022;45.0;15.0;;;;;25.0
6024;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Totaal;2023;25.0;;;;;;20.0
6025;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;1999;;;;;;;
6026;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2000;;;;;;;
6027;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2001;;;;;;;
6028;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2002;;;;;;;
6029;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2003;;;;;;;
6030;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2004;10.0;;;;;;
6031;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2005;;;;;;;
6032;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2006;15.0;;;;;;
6033;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2007;15.0;10.0;;;;;
6034;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2008;20.0;15.0;;;;;
6035;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2009;25.0;15.0;;;;;
6036;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2010;20.0;20.0;;;;;
6037;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2011;15.0;10.0;;;;;
6038;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2012;10.0;10.0;;;;;
6039;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2013;20.0;15.0;;;;;
6040;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2014;20.0;20.0;;;;;
6041;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2015;15.0;15.0;;;;;
6042;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2016;15.0;10.0;;;;;
6043;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2017;15.0;10.0;;;;;
6044;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2018;25.0;20.0;;;;;
6045;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2019;15.0;15.0;;;;;
6046;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2020;20.0;15.0;;;;;
6047;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2021;10.0;;;;;;
6048;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2022;10.0;;;;;;
6049;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Werknemer;2023;;;;;;;
6050;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);1999;;;;;;;
6051;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2000;;;;;;;
6052;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2001;;;;;;;
6053;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2002;;;;;;;
6054;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2003;;;;;;;
6055;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2004;;;;;;;
6056;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2005;;;;;;;
6057;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2006;;;;;;;
6058;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2007;;;;;;;
6059;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2008;;;;;;;
6060;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2009;;;;;;;
6061;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2010;;;;;;;
6062;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2011;;;;;;;
6063;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2012;;;;;;;
6064;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2013;;;;;;;
6065;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2014;;;;;;;
6066;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2015;;;;;;;
6067;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2016;;;;;;;
6068;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2017;;;;;;;
6069;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2018;;;;;;;
6070;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2019;;;;;;;
6071;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2020;;;;;;;
6072;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2021;;;;;;;
6073;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2022;;;;;;;
6074;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Zelfstandige (totaal);2023;;;;;;;
6075;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;1999;;;;;;;
6076;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2000;;;;;;;
6077;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2001;;;;;;;
6078;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2002;10.0;;;;;;
6079;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2003;25.0;20.0;;;;;
6080;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2004;45.0;35.0;;;;;
6081;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2005;55.0;45.0;;;;;
6082;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2006;60.0;35.0;;15.0;;;
6083;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2007;65.0;50.0;;10.0;;;
6084;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2008;65.0;45.0;;;;15.0;
6085;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2009;60.0;55.0;;;;10.0;
6086;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2010;75.0;65.0;;;;10.0;
6087;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2011;50.0;30.0;;;;15.0;
6088;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2012;45.0;35.0;;;;;
6089;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2013;70.0;50.0;;;;15.0;
6090;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2014;65.0;55.0;;;;10.0;
6091;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2015;75.0;65.0;;;;10.0;
6092;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2016;65.0;60.0;;;;;
6093;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2017;65.0;60.0;;;;;
6094;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2018;50.0;40.0;;;;10.0;
6095;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2019;35.0;35.0;;;;;
6096;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2020;35.0;35.0;;;;;
6097;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2021;30.0;15.0;;;;;15.0
6098;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2022;30.0;10.0;;;;;20.0
6099;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Uitkeringsontvanger;2023;15.0;;;;;;10.0
6100;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;1999;;;;;;;
6101;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2000;;;;;;;
6102;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2001;;;;;;;
6103;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2002;;;;;;;
6104;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2003;;;;;;;
6105;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2004;;;;;;;
6106;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2005;;;;;;;
6107;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2006;;;;;;;
6108;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2007;;;;;;;
6109;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2008;;;;;;;
6110;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2009;;;;;;;
6111;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2010;;;;;;;
6112;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2011;;;;;;;
6113;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2012;;;;;;;
6114;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2013;;;;;;;
6115;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2014;;;;;;;
6116;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2015;;;;;;;
6117;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2016;;;;;;;
6118;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2017;;;;;;;
6119;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2018;;;;;;;
6120;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2019;;;;;;;
6121;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2020;;;;;;;
6122;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2021;;;;;;;
6123;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2022;;;;;;;
6124;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Pensioenontvanger;2023;;;;;;;
6125;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;1999;;;;;;;
6126;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2000;;;;;;;
6127;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2001;;;;;;;
6128;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2002;;;;;;;
6129;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2003;;;;;;;
6130;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2004;;;;;;;
6131;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2005;;;;;;;
6132;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2006;;;;;;;
6133;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2007;;;;;;;
6134;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2008;;;;;;;
6135;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2009;;;;;;;
6136;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2010;;;;;;;
6137;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2011;;;;;;;
6138;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2012;;;;;;;
6139;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2013;;;;;;;
6140;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2014;;;;;;;
6141;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2015;;;;;;;
6142;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2016;;;;;;;
6143;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2017;;;;;;;
6144;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2018;;;;;;;
6145;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2019;;;;;;;
6146;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2020;;;;;;;
6147;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2021;;;;;;;
6148;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2022;;;;;;;
6149;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;(School)kind of student;2023;;;;;;;
6150;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);1999;;;;;;;
6151;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2000;;;;;;;
6152;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2001;;;;;;;
6153;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2002;;;;;;;
6154;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2003;;;;;;;
6155;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2004;;;;;;;
6156;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2005;;;;;;;
6157;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2006;;;;;;;
6158;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2007;;;;;;;
6159;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2008;;;;;;;
6160;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2009;;;;;;;
6161;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2010;;;;;;;
6162;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2011;;;;;;;
6163;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2012;;;;;;;
6164;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2013;;;;;;;
6165;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2014;;;;;;;
6166;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2015;;;;;;;
6167;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2016;;;;;;;
6168;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2017;;;;;;;
6169;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2018;;;;;;;
6170;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2019;;;;;;;
6171;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2020;;;;;;;
6172;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2021;;;;;;;
6173;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2022;;;;;;;
6174;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Overig (geen inkomen, kind of student);2023;;;;;;;
6175;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;1999;;;;;;;
6176;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2000;;;;;;;
6177;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2001;;;;;;;
6178;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2002;;;;;;;
6179;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2003;;;;;;;
6180;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2004;;;;;;;
6181;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2005;;;;;;;
6182;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2006;;;;;;;
6183;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2007;;;;;;;
6184;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2008;;;;;;;
6185;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2009;;;;;;;
6186;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2010;;;;;;;
6187;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2011;;;;;;;
6188;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2012;;;;;;;
6189;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2013;;;;;;;
6190;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2014;;;;;;;
6191;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2015;;;;;;;
6192;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2016;;;;;;;
6193;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2017;;;;;;;
6194;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2018;;;;;;;
6195;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2019;;;;;;;
6196;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2020;;;;;;;
6197;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2021;;;;;;;
6198;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2022;;;;;;;
6199;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Eenouderhuishouden;Onbekend;2023;;;;;;;
6200;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;1999;;;;;;;
6201;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2000;;;;;;;
6202;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2001;10.0;;;10.0;;;
6203;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2002;10.0;;;;;;
6204;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2003;15.0;10.0;;;;;
6205;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2004;20.0;10.0;;10.0;;;
6206;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2005;15.0;;;;;;
6207;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2006;45.0;20.0;;15.0;;;
6208;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2007;20.0;15.0;;;;;
6209;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2008;30.0;20.0;;;;;
6210;Totaal mannen en vrouwen;Totaal;Totaal;Marokko;Paar zonder thuiswonende kinderen;Totaal;2009;45.0;35.0;;;;;
