ID;Geslacht;Niveau;Leerweg;Studierichting;Regiokenmerken;Perioden;MboStudenten_1
3907;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2016/'17;
3908;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2017/'18;
3909;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2018/'19;
3910;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2019/'20;
3911;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2020/'21;
3912;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;IJsselvechtstreek (AM);2021/'22;
3913;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2015/'16;845.0
3914;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2016/'17;809.0
3915;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2017/'18;799.0
3916;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2018/'19;788.0
3917;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2019/'20;756.0
3918;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2020/'21;729.0
3919;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Twente (AM);2021/'22;756.0
3920;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2015/'16;1018.0
3921;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2016/'17;996.0
3922;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2017/'18;948.0
3923;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2018/'19;909.0
3924;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2019/'20;915.0
3925;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2020/'21;928.0
3926;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Stedendriehoek en Noordwest Veluwe (AM);2021/'22;976.0
3927;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2015/'16;711.0
3928;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2016/'17;611.0
3929;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2017/'18;524.0
3930;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2018/'19;508.0
3931;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2019/'20;500.0
3932;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2020/'21;508.0
3933;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Gelderland (AM);2021/'22;497.0
3934;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2015/'16;326.0
3935;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2016/'17;340.0
3936;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2017/'18;333.0
3937;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2018/'19;291.0
3938;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2019/'20;303.0
3939;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2020/'21;302.0
3940;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijk van Nijmegen (AM);2021/'22;324.0
3941;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2015/'16;683.0
3942;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2016/'17;707.0
3943;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2017/'18;687.0
3944;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2018/'19;699.0
3945;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2019/'20;670.0
3946;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2020/'21;699.0
3947;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Achterhoek (AM);2021/'22;659.0
3948;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2015/'16;497.0
3949;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2016/'17;509.0
3950;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2017/'18;442.0
3951;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2018/'19;422.0
3952;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2019/'20;345.0
3953;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2020/'21;454.0
3954;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rivierenland (AM);2021/'22;439.0
3955;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2015/'16;696.0
3956;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2016/'17;661.0
3957;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2017/'18;619.0
3958;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2018/'19;653.0
3959;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2019/'20;670.0
3960;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2020/'21;629.0
3961;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Flevoland (AM);2021/'22;639.0
3962;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2015/'16;200.0
3963;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2016/'17;189.0
3964;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2017/'18;182.0
3965;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2018/'19;156.0
3966;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2019/'20;160.0
3967;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2020/'21;187.0
3968;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Gooi en Vechtstreek (AM);2021/'22;201.0
3969;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2015/'16;682.0
3970;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2016/'17;707.0
3971;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2017/'18;635.0
3972;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2018/'19;583.0
3973;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2019/'20;590.0
3974;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2020/'21;633.0
3975;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Utrecht (AM);2021/'22;605.0
3976;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2015/'16;356.0
3977;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2016/'17;376.0
3978;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2017/'18;313.0
3979;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2018/'19;307.0
3980;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2019/'20;293.0
3981;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2020/'21;309.0
3982;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Amersfoort (AM);2021/'22;312.0
3983;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2015/'16;797.0
3984;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2016/'17;773.0
3985;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2017/'18;713.0
3986;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2018/'19;815.0
3987;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2019/'20;790.0
3988;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2020/'21;807.0
3989;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Noord-Holland Noord (AM);2021/'22;839.0
3990;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2015/'16;223.0
3991;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2016/'17;
3992;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2017/'18;
3993;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2018/'19;
3994;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2019/'20;
3995;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2020/'21;
3996;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zuid-Kennemerland (AM);2021/'22;
3997;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2015/'16;255.0
3998;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2016/'17;247.0
3999;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2017/'18;224.0
4000;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2018/'19;207.0
4001;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2019/'20;221.0
4002;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2020/'21;211.0
4003;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zaanstreek/Waterland (AM);2021/'22;208.0
4004;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2015/'16;432.0
4005;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2016/'17;440.0
4006;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2017/'18;481.0
4007;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2018/'19;438.0
4008;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2019/'20;416.0
4009;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2020/'21;385.0
4010;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Groot Amsterdam (AM);2021/'22;397.0
4011;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2015/'16;443.0
4012;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2016/'17;452.0
4013;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2017/'18;438.0
4014;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2018/'19;417.0
4015;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2019/'20;409.0
4016;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2020/'21;406.0
4017;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Holland Rijnland (AM);2021/'22;425.0
4018;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2015/'16;263.0
4019;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2016/'17;237.0
4020;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2017/'18;237.0
4021;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2018/'19;220.0
4022;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2019/'20;206.0
4023;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2020/'21;235.0
4024;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Midden-Holland (AM);2021/'22;230.0
4025;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2015/'16;505.0
4026;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2016/'17;461.0
4027;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2017/'18;439.0
4028;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2018/'19;401.0
4029;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2019/'20;426.0
4030;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2020/'21;444.0
4031;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Haaglanden (AM);2021/'22;470.0
4032;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2015/'16;870.0
4033;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2016/'17;871.0
4034;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2017/'18;787.0
4035;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2018/'19;765.0
4036;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2019/'20;746.0
4037;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2020/'21;775.0
4038;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Rijnmond (AM);2021/'22;833.0
4039;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2015/'16;221.0
4040;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2016/'17;216.0
4041;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2017/'18;207.0
4042;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2018/'19;234.0
4043;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2019/'20;207.0
4044;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2020/'21;243.0
4045;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Drechtsteden (AM);2021/'22;268.0
4046;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2015/'16;436.0
4047;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2016/'17;439.0
4048;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2017/'18;419.0
4049;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2018/'19;362.0
4050;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2019/'20;392.0
4051;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2020/'21;422.0
4052;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;Zeeland (AM);2021/'22;454.0
4053;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;West-Brabant (AM);2015/'16;831.0
4054;Totaal mannen en vrouwen;Totaal;Totaal mbo (incl. extranei);08 Landbouw, diergeneeskunde en -verz...;West-Brabant (AM);2016/'17;808.0
