ID;Geslacht;Leeftijd;Herkomst;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
5315;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Farmacie;2022;590.0;85.4
5316;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Mondzorg;2020;38.0;5.6
5317;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Mondzorg;2021;42.0;5.9
5318;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Mondzorg;2022;43.0;5.8
5319;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geboortezorg;2020;0.0;0.0
5320;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geboortezorg;2021;0.0;0.0
5321;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geboortezorg;2022;;0.0
5322;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Paramedische zorg;2020;48.0;8.9
5323;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Paramedische zorg;2021;66.0;10.0
5324;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Paramedische zorg;2022;67.0;10.3
5325;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Hulpmiddelen;2020;167.0;25.9
5326;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Hulpmiddelen;2021;173.0;26.1
5327;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Hulpmiddelen;2022;179.0;26.2
5328;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Ziekenvervoer;2020;83.0;6.8
5329;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Ziekenvervoer;2021;90.0;7.1
5330;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Ziekenvervoer;2022;86.0;6.8
5331;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Buitenland;2020;37.0;2.1
5332;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Buitenland;2021;41.0;2.3
5333;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Buitenland;2022;50.0;3.0
5334;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geriatrische revalidatiezorg;2020;78.0;0.6
5335;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geriatrische revalidatiezorg;2021;89.0;0.6
5336;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geriatrische revalidatiezorg;2022;86.0;0.6
5337;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geestelijke gezondheidszorg-ZPM;2020;;
5338;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geestelijke gezondheidszorg-ZPM;2021;;
5339;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Geestelijke gezondheidszorg-ZPM;2022;220.0;3.9
5340;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Verpleging en verzorging;2020;386.0;6.4
5341;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Verpleging en verzorging;2021;369.0;6.3
5342;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Verpleging en verzorging;2022;340.0;6.0
5343;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Zorg zintuiglijk gehandicapten;2020;3.0;0.1
5344;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Zorg zintuiglijk gehandicapten;2021;4.0;0.2
5345;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Zorg zintuiglijk gehandicapten;2022;4.0;0.2
5346;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Eerstelijnsverblijf;2020;30.0;0.4
5347;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Eerstelijnsverblijf;2021;33.0;0.4
5348;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Eerstelijnsverblijf;2022;29.0;0.3
5349;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Generalistische basis GGZ;2020;9.0;0.8
5350;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Generalistische basis GGZ;2021;7.0;0.9
5351;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Generalistische basis GGZ;2022;;
5352;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Gespecialiseerde GGZ;2020;189.0;2.5
5353;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Gespecialiseerde GGZ;2021;131.0;2.5
5354;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Gespecialiseerde GGZ;2022;;
5355;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Overige zorgvormen;2020;12.0;3.6
5356;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Overige zorgvormen;2021;20.0;4.3
5357;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Nederland;Overige zorgvormen;2022;17.0;4.5
5358;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2020;4487.0;98.7
5359;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2021;4744.0;98.7
5360;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Totaal alle zorgvormen;2022;4915.0;98.6
5361;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2020;214.0;98.0
5362;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2021;233.0;98.0
5363;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Huisartsenzorg;2022;242.0;97.9
5364;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2020;89.0;69.4
5365;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2021;90.0;70.2
5366;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Multidisciplinaire zorg;2022;89.0;73.5
5367;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2020;2552.0;77.4
5368;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2021;2823.0;79.2
5369;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenhuiszorg;2022;2889.0;79.6
5370;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2020;557.0;84.4
5371;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2021;543.0;84.4
5372;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Farmacie;2022;562.0;84.3
5373;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2020;42.0;6.1
5374;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2021;48.0;6.3
5375;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Mondzorg;2022;48.0;6.3
5376;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2020;0.0;0.0
5377;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2021;0.0;0.0
5378;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geboortezorg;2022;0.0;0.0
5379;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2020;59.0;9.7
5380;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2021;75.0;10.6
5381;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Paramedische zorg;2022;79.0;11.0
5382;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2020;180.0;25.3
5383;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2021;183.0;25.4
5384;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Hulpmiddelen;2022;186.0;25.6
5385;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2020;80.0;7.0
5386;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2021;88.0;7.3
5387;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Ziekenvervoer;2022;89.0;7.3
5388;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2020;46.0;2.3
5389;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2021;48.0;2.4
5390;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Buitenland;2022;54.0;3.0
5391;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2020;91.0;0.7
5392;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2021;94.0;0.7
5393;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geriatrische revalidatiezorg;2022;100.0;0.7
5394;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2020;;
5395;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2021;;
5396;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Geestelijke gezondheidszorg-ZPM;2022;216.0;3.6
5397;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2020;330.0;6.7
5398;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2021;322.0;6.8
5399;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Verpleging en verzorging;2022;304.0;6.5
5400;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2020;3.0;0.1
5401;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2021;3.0;0.2
5402;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Zorg zintuiglijk gehandicapten;2022;4.0;0.2
5403;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2020;34.0;0.5
5404;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2021;39.0;0.5
5405;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Eerstelijnsverblijf;2022;34.0;0.4
5406;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2020;9.0;0.8
5407;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2021;7.0;0.8
5408;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Generalistische basis GGZ;2022;;
5409;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2020;188.0;2.3
5410;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2021;128.0;2.3
5411;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Gespecialiseerde GGZ;2022;;
5412;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2020;11.0;3.2
5413;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2021;20.0;3.9
5414;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Europa (excl. Nederland);Overige zorgvormen;2022;17.0;4.0
5415;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2020;4432.0;99.2
5416;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2021;4729.0;99.3
5417;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Totaal alle zorgvormen;2022;4677.0;99.2
5418;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2020;212.0;98.7
5419;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2021;230.0;98.8
5420;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Huisartsenzorg;2022;234.0;98.7
5421;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2020;100.0;73.2
5422;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2021;106.0;74.3
5423;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Multidisciplinaire zorg;2022;109.0;78.8
5424;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2020;2443.0;77.1
5425;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2021;2741.0;79.4
5426;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenhuiszorg;2022;2615.0;80.3
5427;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Farmacie;2020;593.0;85.5
5428;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Farmacie;2021;582.0;85.7
5429;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Farmacie;2022;604.0;86.0
5430;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Mondzorg;2020;35.0;5.4
5431;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Mondzorg;2021;40.0;5.6
5432;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Mondzorg;2022;40.0;5.6
5433;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geboortezorg;2020;0.0;0.0
5434;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geboortezorg;2021;0.0;0.0
5435;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geboortezorg;2022;;0.0
5436;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Paramedische zorg;2020;42.0;8.4
5437;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Paramedische zorg;2021;60.0;9.7
5438;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Paramedische zorg;2022;61.0;9.9
5439;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2020;160.0;26.2
5440;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2021;168.0;26.5
5441;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Hulpmiddelen;2022;175.0;26.6
5442;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2020;84.0;6.6
5443;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2021;91.0;7.0
5444;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Ziekenvervoer;2022;84.0;6.5
5445;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Buitenland;2020;31.0;2.0
5446;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Buitenland;2021;37.0;2.2
5447;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Buitenland;2022;47.0;3.0
5448;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2020;70.0;0.5
5449;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2021;86.0;0.6
5450;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geriatrische revalidatiezorg;2022;78.0;0.5
5451;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2020;;
5452;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2021;;
5453;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Geestelijke gezondheidszorg-ZPM;2022;222.0;4.1
5454;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2020;419.0;6.2
5455;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2021;395.0;6.1
5456;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Verpleging en verzorging;2022;359.0;5.7
5457;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2020;4.0;0.1
5458;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2021;5.0;0.2
5459;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Zorg zintuiglijk gehandicapten;2022;4.0;0.2
5460;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2020;28.0;0.4
5461;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2021;29.0;0.4
5462;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Eerstelijnsverblijf;2022;26.0;0.3
5463;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2020;10.0;0.9
5464;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2021;8.0;0.9
5465;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Generalistische basis GGZ;2022;;
5466;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2020;190.0;2.6
5467;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2021;133.0;2.6
5468;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Gespecialiseerde GGZ;2022;;
5469;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2020;13.0;3.8
5470;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2021;20.0;4.6
5471;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: buiten Europa;Overige zorgvormen;2022;16.0;4.7
5472;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2020;5202.0;99.6
5473;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2021;5424.0;99.6
5474;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Totaal alle zorgvormen;2022;4912.0;99.6
5475;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Huisartsenzorg;2020;254.0;99.4
5476;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Huisartsenzorg;2021;263.0;99.4
5477;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Huisartsenzorg;2022;263.0;99.3
5478;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2020;138.0;74.9
5479;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2021;148.0;76.7
5480;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Multidisciplinaire zorg;2022;150.0;82.2
5481;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2020;2773.0;83.4
5482;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2021;3035.0;84.4
5483;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenhuiszorg;2022;2560.0;84.4
5484;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Farmacie;2020;730.0;91.9
5485;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Farmacie;2021;710.0;91.5
5486;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Farmacie;2022;718.0;91.4
5487;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Mondzorg;2020;53.0;8.5
5488;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Mondzorg;2021;58.0;8.8
5489;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Mondzorg;2022;55.0;8.2
5490;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geboortezorg;2020;0.0;0.0
5491;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geboortezorg;2021;0.0;0.0
5492;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geboortezorg;2022;;0.0
5493;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Paramedische zorg;2020;34.0;8.0
5494;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Paramedische zorg;2021;52.0;9.4
5495;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Paramedische zorg;2022;49.0;9.1
5496;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Hulpmiddelen;2020;183.0;33.3
5497;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Hulpmiddelen;2021;197.0;32.8
5498;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Hulpmiddelen;2022;200.0;31.7
5499;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenvervoer;2020;108.0;8.3
5500;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenvervoer;2021;110.0;8.4
5501;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Ziekenvervoer;2022;92.0;6.9
5502;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Buitenland;2020;46.0;4.0
5503;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Buitenland;2021;78.0;4.7
5504;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Buitenland;2022;87.0;5.9
5505;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2020;65.0;0.5
5506;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2021;88.0;0.6
5507;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geriatrische revalidatiezorg;2022;80.0;0.6
5508;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2020;;
5509;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2021;;
5510;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Geestelijke gezondheidszorg-ZPM;2022;135.0;3.7
5511;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Verpleging en verzorging;2020;637.0;7.7
5512;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Verpleging en verzorging;2021;563.0;7.6
5513;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Verpleging en verzorging;2022;484.0;6.7
5514;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2020;1.0;0.1
5515;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2021;1.0;0.1
5516;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Zorg zintuiglijk gehandicapten;2022;2.0;0.1
5517;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2020;23.0;0.3
5518;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2021;23.0;0.3
5519;Totaal mannen en vrouwen;60 tot 80 jaar;Herkomstland: Marokko;Eerstelijnsverblijf;2022;18.0;0.2
