ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
322;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1993;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;Mannen;Sociaal-agogisch onderwijs;Vooropleiding vwo;Cohort 1994;190;34.0;46.0;55.0;58.0;62.0;;33.0;43.0;47.0;48.0;49.0;;1.0;3.0;8.0;9.0;13.0;;13.0;11.0;15.0;18.0;21.0;25.0;27.0;29.0;;85.0;86.0;82.0;46.0;31.0;17.0;13.0;6.0;;69.0;64.0;58.0;24.0;13.0;6.0;3.0;2.0;;7.0;12.0;12.0;11.0;8.0;3.0;3.0;2.0;;9.0;10.0;12.0;12.0;11.0;8.0;7.0;3.0;
324;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1991;510;35.0;51.0;56.0;58.0;59.0;60.0;35.0;51.0;55.0;55.0;56.0;56.0;0.0;1.0;1.0;3.0;3.0;4.0;18.0;28.0;31.0;35.0;37.0;37.0;37.0;38.0;37.0;81.0;70.0;67.0;28.0;11.0;6.0;4.0;3.0;2.0;77.0;65.0;62.0;24.0;7.0;3.0;2.0;1.0;1.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0
325;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1992;390;33.0;52.0;56.0;58.0;59.0;61.0;32.0;50.0;53.0;54.0;55.0;56.0;0.0;2.0;3.0;4.0;5.0;5.0;16.0;27.0;32.0;35.0;36.0;36.0;37.0;36.0;37.0;84.0;73.0;67.0;32.0;12.0;7.0;5.0;4.0;3.0;78.0;67.0;61.0;26.0;7.0;4.0;3.0;3.0;2.0;4.0;4.0;5.0;4.0;3.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
326;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1993;190;27.0;44.0;49.0;50.0;51.0;52.0;26.0;41.0;46.0;47.0;47.0;48.0;1.0;3.0;3.0;3.0;3.0;3.0;22.0;33.0;39.0;39.0;41.0;41.0;44.0;43.0;43.0;76.0;65.0;58.0;32.0;14.0;8.0;4.0;5.0;4.0;73.0;60.0;54.0;28.0;12.0;6.0;3.0;4.0;3.0;3.0;5.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
327;Mannen;Sociaal-agogisch onderwijs;Vooropleiding mbo;Cohort 1994;580;35.0;48.0;54.0;55.0;57.0;;34.0;46.0;51.0;52.0;52.0;;1.0;2.0;3.0;4.0;5.0;;20.0;26.0;30.0;34.0;36.0;39.0;40.0;40.0;;81.0;74.0;69.0;32.0;17.0;8.0;5.0;4.0;;75.0;67.0;61.0;25.0;11.0;4.0;2.0;2.0;;5.0;6.0;6.0;5.0;4.0;2.0;2.0;1.0;;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;
328;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1991;60;47.0;67.0;72.0;72.0;78.0;82.0;47.0;65.0;70.0;70.0;73.0;73.0;0.0;2.0;2.0;2.0;5.0;8.0;7.0;27.0;23.0;22.0;23.0;23.0;23.0;23.0;20.0;100.0;80.0;83.0;38.0;17.0;12.0;12.0;5.0;5.0;98.0;77.0;75.0;30.0;10.0;5.0;3.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;3.0;3.0;3.0;2.0;2.0;3.0;7.0;7.0;5.0;3.0;5.0;2.0;3.0
329;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1992;80;50.0;68.0;68.0;73.0;74.0;74.0;46.0;61.0;63.0;64.0;64.0;64.0;4.0;6.0;5.0;9.0;10.0;10.0;10.0;15.0;20.0;24.0;26.0;26.0;26.0;26.0;28.0;91.0;86.0;78.0;28.0;8.0;8.0;3.0;1.0;0.0;84.0;79.0;69.0;21.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;1.0;1.0;0.0;8.0;8.0;8.0;5.0;3.0;3.0;1.0;0.0;0.0
330;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1993;80;49.0;61.0;69.0;69.0;70.0;70.0;49.0;61.0;68.0;68.0;68.0;68.0;0.0;0.0;1.0;1.0;3.0;3.0;18.0;24.0;28.0;28.0;30.0;34.0;34.0;35.0;34.0;88.0;81.0;74.0;29.0;14.0;3.0;3.0;0.0;1.0;85.0;80.0;73.0;25.0;9.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
331;Mannen;Sociaal-agogisch onderwijs;Vooropleiding wo;Cohort 1994;110;38.0;50.0;54.0;57.0;57.0;;37.0;47.0;50.0;52.0;52.0;;1.0;3.0;4.0;5.0;5.0;;12.0;19.0;22.0;23.0;30.0;31.0;31.0;35.0;;85.0;78.0;75.0;36.0;17.0;13.0;9.0;5.0;;82.0;73.0;64.0;25.0;9.0;5.0;5.0;3.0;;3.0;5.0;7.0;7.0;4.0;3.0;3.0;2.0;;1.0;1.0;5.0;5.0;5.0;5.0;2.0;1.0;
332;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1991;170;24.0;36.0;44.0;46.0;46.0;48.0;24.0;35.0;41.0;42.0;42.0;42.0;0.0;2.0;4.0;5.0;5.0;6.0;23.0;32.0;39.0;43.0;47.0;48.0;45.0;45.0;47.0;76.0;67.0;59.0;32.0;15.0;7.0;7.0;7.0;4.0;68.0;59.0;52.0;25.0;10.0;2.0;3.0;3.0;2.0;4.0;4.0;5.0;4.0;4.0;3.0;4.0;4.0;1.0;4.0;4.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
333;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1992;290;28.0;42.0;46.0;50.0;52.0;53.0;27.0;41.0;44.0;47.0;48.0;49.0;1.0;1.0;2.0;3.0;4.0;4.0;18.0;32.0;33.0;38.0;40.0;41.0;42.0;42.0;43.0;81.0;67.0;65.0;32.0;17.0;12.0;7.0;4.0;3.0;76.0;59.0;58.0;26.0;10.0;6.0;4.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;0.0;3.0;4.0;4.0;3.0;3.0;2.0;2.0;1.0;0.0
334;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1993;1080;29.0;42.0;49.0;54.0;55.0;57.0;29.0;41.0;45.0;47.0;48.0;49.0;0.0;1.0;3.0;6.0;7.0;8.0;18.0;28.0;31.0;33.0;36.0;39.0;39.0;39.0;39.0;82.0;72.0;69.0;38.0;22.0;13.0;8.0;6.0;4.0;72.0;61.0;56.0;25.0;11.0;5.0;3.0;2.0;1.0;6.0;7.0;8.0;8.0;7.0;4.0;2.0;2.0;2.0;4.0;5.0;5.0;5.0;4.0;4.0;2.0;2.0;1.0
335;Mannen;Sociaal-agogisch onderwijs;Andere vooropleiding;Cohort 1994;180;16.0;27.0;31.0;34.0;36.0;;16.0;27.0;30.0;33.0;34.0;;1.0;1.0;1.0;1.0;2.0;;23.0;37.0;43.0;54.0;57.0;58.0;59.0;62.0;;79.0;65.0;58.0;32.0;18.0;13.0;9.0;4.0;;75.0;61.0;53.0;28.0;14.0;10.0;5.0;2.0;;4.0;3.0;4.0;3.0;3.0;2.0;3.0;2.0;;0.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;
336;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1991;1270;18.0;41.0;51.0;55.0;57.0;59.0;18.0;40.0;49.0;53.0;54.0;55.0;0.0;1.0;2.0;3.0;3.0;4.0;15.0;23.0;28.0;32.0;36.0;38.0;40.0;40.0;40.0;85.0;76.0;70.0;50.0;23.0;11.0;5.0;3.0;2.0;83.0;71.0;66.0;45.0;19.0;8.0;3.0;1.0;1.0;1.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;0.0
337;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1992;1340;20.0;41.0;51.0;55.0;57.0;58.0;20.0;40.0;49.0;52.0;53.0;54.0;0.0;1.0;2.0;3.0;3.0;4.0;15.0;23.0;29.0;33.0;36.0;38.0;40.0;40.0;41.0;85.0;77.0;69.0;47.0;23.0;10.0;5.0;4.0;2.0;82.0;71.0;64.0;41.0;18.0;7.0;3.0;1.0;0.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
338;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1993;1340;23.0;43.0;53.0;57.0;59.0;60.0;22.0;42.0;51.0;54.0;55.0;56.0;1.0;1.0;2.0;3.0;4.0;4.0;18.0;24.0;27.0;30.0;33.0;35.0;36.0;37.0;37.0;82.0;75.0;69.0;47.0;24.0;11.0;6.0;4.0;3.0;78.0;70.0;63.0;42.0;19.0;7.0;4.0;2.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
339;Mannen;Kunstonderwijs;Totaal alle vooropleidingen;Cohort 1994;1420;29.0;44.0;52.0;55.0;57.0;;28.0;43.0;50.0;53.0;54.0;;1.0;2.0;2.0;3.0;4.0;;17.0;23.0;26.0;31.0;35.0;38.0;39.0;39.0;;83.0;76.0;71.0;41.0;21.0;10.0;6.0;4.0;;80.0;72.0;66.0;35.0;16.0;7.0;3.0;2.0;;2.0;2.0;3.0;3.0;2.0;2.0;2.0;1.0;;2.0;2.0;2.0;3.0;2.0;2.0;1.0;1.0;
340;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1991;360;15.0;39.0;50.0;58.0;61.0;63.0;15.0;37.0;47.0;53.0;55.0;55.0;0.0;2.0;4.0;5.0;6.0;8.0;12.0;19.0;21.0;25.0;30.0;33.0;34.0;35.0;35.0;88.0;81.0;78.0;59.0;31.0;17.0;8.0;4.0;2.0;84.0;73.0;69.0;50.0;24.0;12.0;4.0;1.0;1.0;3.0;7.0;8.0;8.0;4.0;3.0;2.0;2.0;1.0;0.0;1.0;1.0;2.0;3.0;2.0;2.0;1.0;0.0
341;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1992;360;15.0;37.0;50.0;56.0;58.0;59.0;15.0;37.0;48.0;52.0;53.0;54.0;0.0;1.0;2.0;4.0;5.0;5.0;11.0;17.0;23.0;27.0;33.0;36.0;37.0;37.0;38.0;88.0;82.0;76.0;58.0;29.0;14.0;7.0;4.0;2.0;85.0;73.0;68.0;49.0;23.0;9.0;4.0;2.0;1.0;3.0;8.0;7.0;6.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0
342;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1993;220;17.0;45.0;59.0;64.0;65.0;65.0;17.0;43.0;56.0;60.0;60.0;61.0;0.0;1.0;3.0;4.0;4.0;4.0;12.0;16.0;17.0;21.0;24.0;27.0;29.0;30.0;30.0;86.0;82.0;80.0;60.0;30.0;12.0;5.0;3.0;3.0;82.0;77.0;74.0;54.0;25.0;8.0;3.0;1.0;1.0;3.0;5.0;5.0;5.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
343;Mannen;Kunstonderwijs;Vooropleiding havo;Cohort 1994;330;24.0;39.0;48.0;54.0;58.0;;23.0;39.0;47.0;52.0;54.0;;1.0;1.0;1.0;2.0;4.0;;16.0;21.0;23.0;26.0;32.0;35.0;38.0;36.0;;85.0;81.0;78.0;51.0;30.0;18.0;9.0;7.0;;80.0;73.0;69.0;43.0;23.0;12.0;4.0;3.0;;5.0;6.0;7.0;7.0;6.0;5.0;4.0;3.0;;0.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;
344;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1991;210;16.0;46.0;59.0;64.0;66.0;69.0;15.0;45.0;57.0;61.0;63.0;65.0;0.0;1.0;2.0;3.0;3.0;4.0;7.0;10.0;12.0;15.0;20.0;25.0;27.0;29.0;28.0;92.0;90.0;87.0;69.0;33.0;16.0;8.0;5.0;3.0;86.0;83.0;80.0;63.0;28.0;11.0;5.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;5.0;5.0;5.0;4.0;4.0;4.0;2.0;2.0;1.0
345;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1992;160;17.0;42.0;57.0;63.0;67.0;70.0;17.0;41.0;54.0;59.0;62.0;63.0;0.0;1.0;3.0;4.0;5.0;7.0;12.0;9.0;14.0;21.0;22.0;26.0;28.0;28.0;29.0;90.0;93.0;88.0;64.0;38.0;19.0;11.0;8.0;3.0;83.0;81.0;77.0;54.0;28.0;11.0;6.0;3.0;1.0;3.0;3.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;5.0;10.0;8.0;6.0;8.0;7.0;6.0;5.0;3.0
346;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1993;70;14.0;46.0;59.0;61.0;64.0;66.0;14.0;44.0;54.0;57.0;59.0;59.0;0.0;1.0;4.0;4.0;6.0;7.0;7.0;7.0;11.0;10.0;19.0;21.0;24.0;24.0;24.0;87.0;87.0;80.0;70.0;30.0;14.0;9.0;6.0;4.0;79.0;73.0;67.0;56.0;17.0;6.0;1.0;0.0;0.0;6.0;9.0;6.0;7.0;4.0;1.0;1.0;0.0;1.0;3.0;6.0;7.0;7.0;9.0;7.0;6.0;6.0;3.0
347;Mannen;Kunstonderwijs;Vooropleiding vwo;Cohort 1994;200;31.0;52.0;62.0;67.0;68.0;;31.0;51.0;59.0;63.0;63.0;;0.0;2.0;3.0;4.0;5.0;;8.0;10.0;12.0;14.0;20.0;25.0;26.0;27.0;;94.0;92.0;90.0;57.0;29.0;14.0;8.0;6.0;;85.0;81.0;77.0;42.0;19.0;6.0;3.0;3.0;;3.0;3.0;4.0;4.0;2.0;2.0;1.0;1.0;;7.0;8.0;9.0;11.0;9.0;7.0;5.0;3.0;
348;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1991;220;26.0;52.0;60.0;62.0;62.0;63.0;26.0;51.0;59.0;61.0;61.0;62.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0;19.0;25.0;30.0;32.0;34.0;36.0;37.0;36.0;90.0;81.0;75.0;45.0;16.0;7.0;3.0;1.0;1.0;89.0;80.0;74.0;43.0;15.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
349;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1992;170;27.0;51.0;61.0;63.0;64.0;65.0;27.0;49.0;60.0;62.0;62.0;63.0;0.0;1.0;1.0;1.0;1.0;2.0;11.0;16.0;22.0;26.0;28.0;29.0;29.0;30.0;31.0;86.0;81.0;75.0;44.0;19.0;7.0;5.0;4.0;1.0;84.0;78.0;72.0;42.0;18.0;5.0;2.0;2.0;0.0;3.0;3.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
350;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1993;90;20.0;46.0;57.0;62.0;62.0;63.0;20.0;46.0;56.0;60.0;60.0;60.0;0.0;0.0;1.0;2.0;2.0;3.0;17.0;23.0;30.0;33.0;37.0;37.0;38.0;38.0;39.0;87.0;80.0;73.0;50.0;21.0;10.0;3.0;3.0;1.0;84.0;78.0;70.0;47.0;19.0;8.0;2.0;2.0;1.0;2.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
351;Mannen;Kunstonderwijs;Vooropleiding mbo;Cohort 1994;210;33.0;53.0;61.0;63.0;64.0;;33.0;52.0;61.0;62.0;63.0;;0.0;0.0;0.0;1.0;1.0;;13.0;20.0;20.0;26.0;30.0;31.0;32.0;33.0;;88.0;80.0;80.0;42.0;18.0;8.0;6.0;3.0;;86.0;79.0;79.0;40.0;16.0;6.0;3.0;1.0;;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
352;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1991;110;19.0;44.0;57.0;63.0;64.0;65.0;18.0;42.0;54.0;58.0;59.0;59.0;1.0;2.0;4.0;5.0;5.0;5.0;8.0;21.0;26.0;30.0;28.0;30.0;30.0;31.0;32.0;91.0;78.0;72.0;50.0;27.0;12.0;6.0;5.0;3.0;85.0;71.0;65.0;45.0;22.0;9.0;3.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;5.0;5.0;5.0;5.0;3.0;3.0;3.0;2.0
353;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1992;120;26.0;51.0;58.0;61.0;62.0;63.0;23.0;44.0;51.0;54.0;54.0;54.0;3.0;7.0;7.0;7.0;8.0;8.0;11.0;18.0;26.0;29.0;31.0;33.0;35.0;35.0;36.0;88.0;81.0;72.0;44.0;18.0;8.0;3.0;3.0;1.0;82.0;73.0;64.0;38.0;15.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;6.0;7.0;7.0;5.0;3.0;3.0;3.0;2.0;1.0
354;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1993;120;32.0;49.0;58.0;62.0;64.0;64.0;26.0;42.0;48.0;50.0;51.0;51.0;6.0;8.0;9.0;12.0;13.0;13.0;12.0;23.0;27.0;29.0;30.0;33.0;34.0;36.0;35.0;88.0;76.0;68.0;40.0;22.0;11.0;5.0;1.0;2.0;80.0;66.0;58.0;32.0;15.0;6.0;3.0;1.0;1.0;0.0;0.0;3.0;3.0;3.0;2.0;1.0;0.0;1.0;8.0;10.0;7.0;5.0;4.0;3.0;2.0;0.0;0.0
355;Mannen;Kunstonderwijs;Vooropleiding wo;Cohort 1994;140;40.0;49.0;59.0;62.0;66.0;;29.0;38.0;46.0;49.0;51.0;;11.0;11.0;13.0;13.0;16.0;;13.0;11.0;16.0;23.0;26.0;29.0;29.0;28.0;;83.0;82.0;72.0;36.0;23.0;11.0;8.0;4.0;;76.0;71.0;64.0;28.0;16.0;6.0;2.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;6.0;10.0;7.0;7.0;5.0;4.0;4.0;3.0;
356;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1991;380;17.0;33.0;39.0;40.0;42.0;43.0;17.0;33.0;39.0;40.0;42.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;37.0;44.0;50.0;53.0;54.0;56.0;56.0;56.0;72.0;58.0;49.0;32.0;13.0;5.0;3.0;1.0;0.0;72.0;56.0;48.0;31.0;12.0;5.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
357;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1992;540;21.0;38.0;46.0;47.0;48.0;49.0;21.0;38.0;45.0;46.0;47.0;47.0;0.0;0.0;1.0;1.0;1.0;1.0;20.0;34.0;40.0;44.0;45.0;47.0;49.0;49.0;49.0;79.0;64.0;55.0;34.0;15.0;7.0;3.0;2.0;1.0;77.0;62.0;54.0;32.0;13.0;5.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
358;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1993;840;24.0;41.0;50.0;54.0;56.0;58.0;23.0;40.0;49.0;52.0;53.0;55.0;0.0;1.0;1.0;2.0;3.0;3.0;22.0;28.0;31.0;34.0;37.0;39.0;40.0;40.0;40.0;79.0;71.0;65.0;43.0;22.0;11.0;7.0;4.0;3.0;76.0;67.0;60.0;39.0;18.0;7.0;5.0;3.0;1.0;2.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;2.0;1.0;1.0;1.0
359;Mannen;Kunstonderwijs;Andere vooropleiding;Cohort 1994;540;27.0;39.0;45.0;47.0;48.0;;27.0;39.0;45.0;47.0;48.0;;0.0;0.0;0.0;0.0;1.0;;23.0;34.0;38.0;44.0;48.0;49.0;49.0;50.0;;76.0;64.0;57.0;29.0;12.0;5.0;3.0;2.0;;76.0;64.0;56.0;28.0;11.0;5.0;3.0;2.0;;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
360;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;2630;20.0;40.0;49.0;54.0;56.0;59.0;20.0;38.0;44.0;47.0;48.0;49.0;0.0;2.0;5.0;7.0;8.0;10.0;18.0;25.0;29.0;31.0;33.0;35.0;36.0;37.0;38.0;81.0;74.0;70.0;49.0;26.0;17.0;10.0;6.0;3.0;73.0;62.0;58.0;36.0;16.0;9.0;5.0;3.0;1.0;6.0;9.0;9.0;9.0;7.0;5.0;3.0;2.0;1.0;2.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;1.0
361;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;2840;21.0;41.0;49.0;53.0;56.0;58.0;20.0;38.0;45.0;47.0;48.0;48.0;0.0;3.0;5.0;7.0;8.0;10.0;16.0;25.0;29.0;31.0;33.0;35.0;36.0;38.0;38.0;84.0;75.0;71.0;48.0;26.0;16.0;11.0;6.0;4.0;74.0;62.0;58.0;35.0;16.0;7.0;4.0;2.0;2.0;8.0;9.0;9.0;9.0;7.0;6.0;4.0;2.0;2.0;3.0;4.0;4.0;4.0;3.0;3.0;2.0;1.0;1.0
362;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;2860;24.0;41.0;49.0;54.0;55.0;57.0;24.0;39.0;45.0;47.0;47.0;48.0;0.0;2.0;5.0;6.0;8.0;9.0;17.0;25.0;28.0;30.0;33.0;35.0;36.0;38.0;38.0;83.0;75.0;71.0;46.0;26.0;16.0;11.0;7.0;6.0;75.0;64.0;59.0;34.0;15.0;8.0;4.0;3.0;2.0;6.0;8.0;9.0;9.0;8.0;5.0;4.0;3.0;2.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0
363;Mannen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;3150;26.0;43.0;50.0;53.0;55.0;;26.0;39.0;44.0;45.0;46.0;;1.0;3.0;6.0;8.0;9.0;;20.0;25.0;28.0;31.0;32.0;34.0;37.0;38.0;;80.0;75.0;71.0;43.0;26.0;16.0;10.0;7.0;;72.0;63.0;58.0;29.0;14.0;8.0;5.0;3.0;;6.0;9.0;10.0;11.0;9.0;6.0;4.0;3.0;;2.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;
364;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1991;1300;18.0;37.0;46.0;52.0;55.0;58.0;18.0;35.0;42.0;45.0;47.0;48.0;0.0;2.0;4.0;6.0;8.0;10.0;18.0;25.0;28.0;31.0;33.0;34.0;36.0;37.0;39.0;82.0;74.0;71.0;51.0;30.0;19.0;12.0;7.0;3.0;74.0;61.0;57.0;37.0;17.0;10.0;5.0;3.0;1.0;7.0;10.0;11.0;11.0;9.0;7.0;5.0;3.0;1.0;1.0;3.0;3.0;3.0;4.0;3.0;2.0;2.0;1.0
365;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1992;1510;17.0;36.0;46.0;50.0;54.0;56.0;17.0;34.0;41.0;43.0;44.0;45.0;0.0;3.0;5.0;8.0;10.0;12.0;15.0;25.0;28.0;31.0;33.0;35.0;37.0;38.0;39.0;85.0;76.0;72.0;52.0;31.0;19.0;13.0;8.0;5.0;73.0;59.0;55.0;35.0;17.0;8.0;5.0;3.0;2.0;9.0;11.0;11.0;12.0;10.0;8.0;5.0;3.0;2.0;3.0;5.0;5.0;5.0;4.0;4.0;3.0;2.0;1.0
366;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1993;840;17.0;35.0;45.0;51.0;53.0;54.0;17.0;33.0;40.0;43.0;44.0;44.0;0.0;2.0;5.0;8.0;9.0;10.0;17.0;25.0;27.0;30.0;33.0;35.0;36.0;38.0;40.0;82.0;75.0;72.0;52.0;32.0;19.0;13.0;8.0;6.0;73.0;62.0;57.0;38.0;18.0;9.0;5.0;3.0;2.0;7.0;9.0;10.0;10.0;10.0;7.0;6.0;3.0;3.0;2.0;4.0;4.0;5.0;5.0;3.0;3.0;2.0;1.0
367;Mannen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1994;1550;23.0;38.0;47.0;50.0;53.0;;22.0;35.0;40.0;41.0;43.0;;1.0;3.0;7.0;9.0;11.0;;20.0;24.0;27.0;31.0;31.0;34.0;38.0;39.0;;80.0;76.0;73.0;47.0;31.0;20.0;13.0;8.0;;71.0;61.0;56.0;30.0;16.0;9.0;5.0;3.0;;7.0;12.0;13.0;14.0;12.0;8.0;5.0;4.0;;2.0;4.0;4.0;3.0;3.0;3.0;2.0;1.0;
368;Mannen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1991;250;26.0;44.0;54.0;58.0;60.0;63.0;26.0;42.0;48.0;51.0;52.0;53.0;0.0;2.0;6.0;8.0;8.0;10.0;13.0;17.0;22.0;22.0;24.0;26.0;29.0;30.0;32.0;85.0;81.0;76.0;51.0;31.0;18.0;12.0;9.0;4.0;72.0;63.0;59.0;34.0;15.0;7.0;5.0;3.0;2.0;6.0;9.0;8.0;9.0;7.0;4.0;2.0;2.0;1.0;7.0;9.0;9.0;8.0;9.0;8.0;5.0;4.0;1.0
