ID;Geslacht;Leeftijd;Nationaliteit;Perioden;UitgenodigdeVluchtelingen_1
2504;Vrouwen;Jonger dan 18 jaar;Syrisch ;2016;155
2505;Vrouwen;Jonger dan 18 jaar;Syrisch ;2017;535
2506;Vrouwen;Jonger dan 18 jaar;Syrisch ;2018;200
2507;Vrouwen;Jonger dan 18 jaar;Syrisch ;2019;290
2508;Vrouwen;Jonger dan 18 jaar;Syrisch ;2020;50
2509;Vrouwen;Jonger dan 18 jaar;Syrisch ;2021;80
2510;Vrouwen;Jonger dan 18 jaar;Syrisch ;2022;240
2511;Vrouwen;Jonger dan 18 jaar;Syrisch ;2023;100
2512;Vrouwen;Jonger dan 18 jaar;Turks ;2008;0
2513;Vrouwen;Jonger dan 18 jaar;Turks ;2009;0
2514;Vrouwen;Jonger dan 18 jaar;Turks ;2010;0
2515;Vrouwen;Jonger dan 18 jaar;Turks ;2011;0
2516;Vrouwen;Jonger dan 18 jaar;Turks ;2012;0
2517;Vrouwen;Jonger dan 18 jaar;Turks ;2013;0
2518;Vrouwen;Jonger dan 18 jaar;Turks ;2014;0
2519;Vrouwen;Jonger dan 18 jaar;Turks ;2015;0
2520;Vrouwen;Jonger dan 18 jaar;Turks ;2016;0
2521;Vrouwen;Jonger dan 18 jaar;Turks ;2017;0
2522;Vrouwen;Jonger dan 18 jaar;Turks ;2018;0
2523;Vrouwen;Jonger dan 18 jaar;Turks ;2019;0
2524;Vrouwen;Jonger dan 18 jaar;Turks ;2020;0
2525;Vrouwen;Jonger dan 18 jaar;Turks ;2021;0
2526;Vrouwen;Jonger dan 18 jaar;Turks ;2022;0
2527;Vrouwen;Jonger dan 18 jaar;Turks ;2023;0
2528;Vrouwen;Jonger dan 18 jaar;Onbekend;2008;0
2529;Vrouwen;Jonger dan 18 jaar;Onbekend;2009;15
2530;Vrouwen;Jonger dan 18 jaar;Onbekend;2010;15
2531;Vrouwen;Jonger dan 18 jaar;Onbekend;2011;5
2532;Vrouwen;Jonger dan 18 jaar;Onbekend;2012;0
2533;Vrouwen;Jonger dan 18 jaar;Onbekend;2013;0
2534;Vrouwen;Jonger dan 18 jaar;Onbekend;2014;15
2535;Vrouwen;Jonger dan 18 jaar;Onbekend;2015;15
2536;Vrouwen;Jonger dan 18 jaar;Onbekend;2016;0
2537;Vrouwen;Jonger dan 18 jaar;Onbekend;2017;10
2538;Vrouwen;Jonger dan 18 jaar;Onbekend;2018;30
2539;Vrouwen;Jonger dan 18 jaar;Onbekend;2019;65
2540;Vrouwen;Jonger dan 18 jaar;Onbekend;2020;5
2541;Vrouwen;Jonger dan 18 jaar;Onbekend;2021;0
2542;Vrouwen;Jonger dan 18 jaar;Onbekend;2022;0
2543;Vrouwen;Jonger dan 18 jaar;Onbekend;2023;10
2544;Vrouwen;Jonger dan 18 jaar;Staatloos;2008;10
2545;Vrouwen;Jonger dan 18 jaar;Staatloos;2009;0
2546;Vrouwen;Jonger dan 18 jaar;Staatloos;2010;0
2547;Vrouwen;Jonger dan 18 jaar;Staatloos;2011;0
2548;Vrouwen;Jonger dan 18 jaar;Staatloos;2012;0
2549;Vrouwen;Jonger dan 18 jaar;Staatloos;2013;0
2550;Vrouwen;Jonger dan 18 jaar;Staatloos;2014;5
2551;Vrouwen;Jonger dan 18 jaar;Staatloos;2015;15
2552;Vrouwen;Jonger dan 18 jaar;Staatloos;2016;0
2553;Vrouwen;Jonger dan 18 jaar;Staatloos;2017;0
2554;Vrouwen;Jonger dan 18 jaar;Staatloos;2018;0
2555;Vrouwen;Jonger dan 18 jaar;Staatloos;2019;0
2556;Vrouwen;Jonger dan 18 jaar;Staatloos;2020;0
2557;Vrouwen;Jonger dan 18 jaar;Staatloos;2021;0
2558;Vrouwen;Jonger dan 18 jaar;Staatloos;2022;0
2559;Vrouwen;Jonger dan 18 jaar;Staatloos;2023;0
2560;Vrouwen;18 jaar of ouder;Totaal;2008;205
2561;Vrouwen;18 jaar of ouder;Totaal;2009;130
2562;Vrouwen;18 jaar of ouder;Totaal;2010;135
2563;Vrouwen;18 jaar of ouder;Totaal;2011;150
2564;Vrouwen;18 jaar of ouder;Totaal;2012;125
2565;Vrouwen;18 jaar of ouder;Totaal;2013;90
2566;Vrouwen;18 jaar of ouder;Totaal;2014;235
2567;Vrouwen;18 jaar of ouder;Totaal;2015;125
2568;Vrouwen;18 jaar of ouder;Totaal;2016;180
2569;Vrouwen;18 jaar of ouder;Totaal;2017;515
2570;Vrouwen;18 jaar of ouder;Totaal;2018;285
2571;Vrouwen;18 jaar of ouder;Totaal;2019;475
2572;Vrouwen;18 jaar of ouder;Totaal;2020;110
2573;Vrouwen;18 jaar of ouder;Totaal;2021;120
2574;Vrouwen;18 jaar of ouder;Totaal;2022;355
2575;Vrouwen;18 jaar of ouder;Totaal;2023;225
2576;Vrouwen;18 jaar of ouder;Afghaans ;2008;0
2577;Vrouwen;18 jaar of ouder;Afghaans ;2009;0
2578;Vrouwen;18 jaar of ouder;Afghaans ;2010;0
2579;Vrouwen;18 jaar of ouder;Afghaans ;2011;0
2580;Vrouwen;18 jaar of ouder;Afghaans ;2012;0
2581;Vrouwen;18 jaar of ouder;Afghaans ;2013;0
2582;Vrouwen;18 jaar of ouder;Afghaans ;2014;0
2583;Vrouwen;18 jaar of ouder;Afghaans ;2015;0
2584;Vrouwen;18 jaar of ouder;Afghaans ;2016;0
2585;Vrouwen;18 jaar of ouder;Afghaans ;2017;0
2586;Vrouwen;18 jaar of ouder;Afghaans ;2018;0
2587;Vrouwen;18 jaar of ouder;Afghaans ;2019;0
2588;Vrouwen;18 jaar of ouder;Afghaans ;2020;0
2589;Vrouwen;18 jaar of ouder;Afghaans ;2021;0
2590;Vrouwen;18 jaar of ouder;Afghaans ;2022;0
2591;Vrouwen;18 jaar of ouder;Afghaans ;2023;10
2592;Vrouwen;18 jaar of ouder;Bhutaans ;2008;10
2593;Vrouwen;18 jaar of ouder;Bhutaans ;2009;20
2594;Vrouwen;18 jaar of ouder;Bhutaans ;2010;20
2595;Vrouwen;18 jaar of ouder;Bhutaans ;2011;25
2596;Vrouwen;18 jaar of ouder;Bhutaans ;2012;0
2597;Vrouwen;18 jaar of ouder;Bhutaans ;2013;0
2598;Vrouwen;18 jaar of ouder;Bhutaans ;2014;0
2599;Vrouwen;18 jaar of ouder;Bhutaans ;2015;0
2600;Vrouwen;18 jaar of ouder;Bhutaans ;2016;0
2601;Vrouwen;18 jaar of ouder;Bhutaans ;2017;0
2602;Vrouwen;18 jaar of ouder;Bhutaans ;2018;0
2603;Vrouwen;18 jaar of ouder;Bhutaans ;2019;0
2604;Vrouwen;18 jaar of ouder;Bhutaans ;2020;0
2605;Vrouwen;18 jaar of ouder;Bhutaans ;2021;0
2606;Vrouwen;18 jaar of ouder;Bhutaans ;2022;0
2607;Vrouwen;18 jaar of ouder;Bhutaans ;2023;0
2608;Vrouwen;18 jaar of ouder;Burundisch ;2008;15
2609;Vrouwen;18 jaar of ouder;Burundisch ;2009;0
2610;Vrouwen;18 jaar of ouder;Burundisch ;2010;0
2611;Vrouwen;18 jaar of ouder;Burundisch ;2011;0
2612;Vrouwen;18 jaar of ouder;Burundisch ;2012;0
2613;Vrouwen;18 jaar of ouder;Burundisch ;2013;0
2614;Vrouwen;18 jaar of ouder;Burundisch ;2014;0
2615;Vrouwen;18 jaar of ouder;Burundisch ;2015;0
2616;Vrouwen;18 jaar of ouder;Burundisch ;2016;0
2617;Vrouwen;18 jaar of ouder;Burundisch ;2017;0
2618;Vrouwen;18 jaar of ouder;Burundisch ;2018;0
2619;Vrouwen;18 jaar of ouder;Burundisch ;2019;0
2620;Vrouwen;18 jaar of ouder;Burundisch ;2020;0
2621;Vrouwen;18 jaar of ouder;Burundisch ;2021;0
2622;Vrouwen;18 jaar of ouder;Burundisch ;2022;0
2623;Vrouwen;18 jaar of ouder;Burundisch ;2023;0
2624;Vrouwen;18 jaar of ouder;Congolees ;2008;5
2625;Vrouwen;18 jaar of ouder;Congolees ;2009;0
2626;Vrouwen;18 jaar of ouder;Congolees ;2010;0
2627;Vrouwen;18 jaar of ouder;Congolees ;2011;5
2628;Vrouwen;18 jaar of ouder;Congolees ;2012;5
2629;Vrouwen;18 jaar of ouder;Congolees ;2013;30
2630;Vrouwen;18 jaar of ouder;Congolees ;2014;5
2631;Vrouwen;18 jaar of ouder;Congolees ;2015;0
2632;Vrouwen;18 jaar of ouder;Congolees ;2016;0
2633;Vrouwen;18 jaar of ouder;Congolees ;2017;0
2634;Vrouwen;18 jaar of ouder;Congolees ;2018;35
2635;Vrouwen;18 jaar of ouder;Congolees ;2019;10
2636;Vrouwen;18 jaar of ouder;Congolees ;2020;0
2637;Vrouwen;18 jaar of ouder;Congolees ;2021;0
2638;Vrouwen;18 jaar of ouder;Congolees ;2022;0
2639;Vrouwen;18 jaar of ouder;Congolees ;2023;0
2640;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2008;10
2641;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2009;5
2642;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2010;0
2643;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2011;5
2644;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2012;5
2645;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2013;0
2646;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2014;5
2647;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2015;20
2648;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2016;5
2649;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2017;0
2650;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2018;0
2651;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2019;10
2652;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2020;0
2653;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2021;10
2654;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2022;55
2655;Vrouwen;18 jaar of ouder;Congolees (Democratische Republiek) ;2023;40
2656;Vrouwen;18 jaar of ouder;Eritrees ;2008;10
2657;Vrouwen;18 jaar of ouder;Eritrees ;2009;5
2658;Vrouwen;18 jaar of ouder;Eritrees ;2010;10
2659;Vrouwen;18 jaar of ouder;Eritrees ;2011;15
2660;Vrouwen;18 jaar of ouder;Eritrees ;2012;10
2661;Vrouwen;18 jaar of ouder;Eritrees ;2013;15
2662;Vrouwen;18 jaar of ouder;Eritrees ;2014;55
2663;Vrouwen;18 jaar of ouder;Eritrees ;2015;10
2664;Vrouwen;18 jaar of ouder;Eritrees ;2016;5
2665;Vrouwen;18 jaar of ouder;Eritrees ;2017;0
2666;Vrouwen;18 jaar of ouder;Eritrees ;2018;10
2667;Vrouwen;18 jaar of ouder;Eritrees ;2019;15
2668;Vrouwen;18 jaar of ouder;Eritrees ;2020;5
2669;Vrouwen;18 jaar of ouder;Eritrees ;2021;5
2670;Vrouwen;18 jaar of ouder;Eritrees ;2022;5
2671;Vrouwen;18 jaar of ouder;Eritrees ;2023;40
2672;Vrouwen;18 jaar of ouder;Ethiopisch ;2008;20
2673;Vrouwen;18 jaar of ouder;Ethiopisch ;2009;15
2674;Vrouwen;18 jaar of ouder;Ethiopisch ;2010;0
2675;Vrouwen;18 jaar of ouder;Ethiopisch ;2011;20
2676;Vrouwen;18 jaar of ouder;Ethiopisch ;2012;10
2677;Vrouwen;18 jaar of ouder;Ethiopisch ;2013;0
2678;Vrouwen;18 jaar of ouder;Ethiopisch ;2014;20
2679;Vrouwen;18 jaar of ouder;Ethiopisch ;2015;5
2680;Vrouwen;18 jaar of ouder;Ethiopisch ;2016;10
2681;Vrouwen;18 jaar of ouder;Ethiopisch ;2017;0
2682;Vrouwen;18 jaar of ouder;Ethiopisch ;2018;0
2683;Vrouwen;18 jaar of ouder;Ethiopisch ;2019;0
2684;Vrouwen;18 jaar of ouder;Ethiopisch ;2020;0
2685;Vrouwen;18 jaar of ouder;Ethiopisch ;2021;0
2686;Vrouwen;18 jaar of ouder;Ethiopisch ;2022;0
2687;Vrouwen;18 jaar of ouder;Ethiopisch ;2023;0
2688;Vrouwen;18 jaar of ouder;Iraaks ;2008;55
2689;Vrouwen;18 jaar of ouder;Iraaks ;2009;45
2690;Vrouwen;18 jaar of ouder;Iraaks ;2010;45
2691;Vrouwen;18 jaar of ouder;Iraaks ;2011;25
2692;Vrouwen;18 jaar of ouder;Iraaks ;2012;40
2693;Vrouwen;18 jaar of ouder;Iraaks ;2013;15
2694;Vrouwen;18 jaar of ouder;Iraaks ;2014;30
2695;Vrouwen;18 jaar of ouder;Iraaks ;2015;5
2696;Vrouwen;18 jaar of ouder;Iraaks ;2016;5
2697;Vrouwen;18 jaar of ouder;Iraaks ;2017;0
2698;Vrouwen;18 jaar of ouder;Iraaks ;2018;0
2699;Vrouwen;18 jaar of ouder;Iraaks ;2019;0
2700;Vrouwen;18 jaar of ouder;Iraaks ;2020;0
2701;Vrouwen;18 jaar of ouder;Iraaks ;2021;0
2702;Vrouwen;18 jaar of ouder;Iraaks ;2022;0
2703;Vrouwen;18 jaar of ouder;Iraaks ;2023;0
2704;Vrouwen;18 jaar of ouder;Jemenitisch ;2008;0
2705;Vrouwen;18 jaar of ouder;Jemenitisch ;2009;0
2706;Vrouwen;18 jaar of ouder;Jemenitisch ;2010;0
2707;Vrouwen;18 jaar of ouder;Jemenitisch ;2011;0
2708;Vrouwen;18 jaar of ouder;Jemenitisch ;2012;0
2709;Vrouwen;18 jaar of ouder;Jemenitisch ;2013;0
2710;Vrouwen;18 jaar of ouder;Jemenitisch ;2014;0
2711;Vrouwen;18 jaar of ouder;Jemenitisch ;2015;0
2712;Vrouwen;18 jaar of ouder;Jemenitisch ;2016;0
2713;Vrouwen;18 jaar of ouder;Jemenitisch ;2017;0
2714;Vrouwen;18 jaar of ouder;Jemenitisch ;2018;0
2715;Vrouwen;18 jaar of ouder;Jemenitisch ;2019;0
2716;Vrouwen;18 jaar of ouder;Jemenitisch ;2020;0
2717;Vrouwen;18 jaar of ouder;Jemenitisch ;2021;0
2718;Vrouwen;18 jaar of ouder;Jemenitisch ;2022;5
2719;Vrouwen;18 jaar of ouder;Jemenitisch ;2023;0
2720;Vrouwen;18 jaar of ouder;Laotiaans ;2008;0
2721;Vrouwen;18 jaar of ouder;Laotiaans ;2009;0
2722;Vrouwen;18 jaar of ouder;Laotiaans ;2010;5
2723;Vrouwen;18 jaar of ouder;Laotiaans ;2011;0
2724;Vrouwen;18 jaar of ouder;Laotiaans ;2012;0
2725;Vrouwen;18 jaar of ouder;Laotiaans ;2013;0
2726;Vrouwen;18 jaar of ouder;Laotiaans ;2014;0
2727;Vrouwen;18 jaar of ouder;Laotiaans ;2015;0
2728;Vrouwen;18 jaar of ouder;Laotiaans ;2016;0
2729;Vrouwen;18 jaar of ouder;Laotiaans ;2017;0
2730;Vrouwen;18 jaar of ouder;Laotiaans ;2018;0
2731;Vrouwen;18 jaar of ouder;Laotiaans ;2019;0
2732;Vrouwen;18 jaar of ouder;Laotiaans ;2020;0
2733;Vrouwen;18 jaar of ouder;Laotiaans ;2021;0
2734;Vrouwen;18 jaar of ouder;Laotiaans ;2022;0
2735;Vrouwen;18 jaar of ouder;Laotiaans ;2023;0
2736;Vrouwen;18 jaar of ouder;Myanmarees ;2008;35
2737;Vrouwen;18 jaar of ouder;Myanmarees ;2009;0
2738;Vrouwen;18 jaar of ouder;Myanmarees ;2010;15
2739;Vrouwen;18 jaar of ouder;Myanmarees ;2011;20
2740;Vrouwen;18 jaar of ouder;Myanmarees ;2012;15
2741;Vrouwen;18 jaar of ouder;Myanmarees ;2013;10
2742;Vrouwen;18 jaar of ouder;Myanmarees ;2014;0
2743;Vrouwen;18 jaar of ouder;Myanmarees ;2015;0
2744;Vrouwen;18 jaar of ouder;Myanmarees ;2016;0
2745;Vrouwen;18 jaar of ouder;Myanmarees ;2017;0
2746;Vrouwen;18 jaar of ouder;Myanmarees ;2018;0
2747;Vrouwen;18 jaar of ouder;Myanmarees ;2019;0
2748;Vrouwen;18 jaar of ouder;Myanmarees ;2020;0
2749;Vrouwen;18 jaar of ouder;Myanmarees ;2021;0
2750;Vrouwen;18 jaar of ouder;Myanmarees ;2022;0
2751;Vrouwen;18 jaar of ouder;Myanmarees ;2023;0
2752;Vrouwen;18 jaar of ouder;Pakistaans ;2008;0
2753;Vrouwen;18 jaar of ouder;Pakistaans ;2009;0
2754;Vrouwen;18 jaar of ouder;Pakistaans ;2010;0
2755;Vrouwen;18 jaar of ouder;Pakistaans ;2011;0
2756;Vrouwen;18 jaar of ouder;Pakistaans ;2012;10
2757;Vrouwen;18 jaar of ouder;Pakistaans ;2013;10
2758;Vrouwen;18 jaar of ouder;Pakistaans ;2014;10
2759;Vrouwen;18 jaar of ouder;Pakistaans ;2015;10
2760;Vrouwen;18 jaar of ouder;Pakistaans ;2016;0
2761;Vrouwen;18 jaar of ouder;Pakistaans ;2017;0
2762;Vrouwen;18 jaar of ouder;Pakistaans ;2018;0
2763;Vrouwen;18 jaar of ouder;Pakistaans ;2019;0
2764;Vrouwen;18 jaar of ouder;Pakistaans ;2020;0
2765;Vrouwen;18 jaar of ouder;Pakistaans ;2021;0
2766;Vrouwen;18 jaar of ouder;Pakistaans ;2022;0
2767;Vrouwen;18 jaar of ouder;Pakistaans ;2023;5
2768;Vrouwen;18 jaar of ouder;Soedanees ;2008;0
2769;Vrouwen;18 jaar of ouder;Soedanees ;2009;0
2770;Vrouwen;18 jaar of ouder;Soedanees ;2010;0
2771;Vrouwen;18 jaar of ouder;Soedanees ;2011;0
2772;Vrouwen;18 jaar of ouder;Soedanees ;2012;0
2773;Vrouwen;18 jaar of ouder;Soedanees ;2013;0
2774;Vrouwen;18 jaar of ouder;Soedanees ;2014;0
2775;Vrouwen;18 jaar of ouder;Soedanees ;2015;5
2776;Vrouwen;18 jaar of ouder;Soedanees ;2016;0
2777;Vrouwen;18 jaar of ouder;Soedanees ;2017;0
2778;Vrouwen;18 jaar of ouder;Soedanees ;2018;15
2779;Vrouwen;18 jaar of ouder;Soedanees ;2019;20
2780;Vrouwen;18 jaar of ouder;Soedanees ;2020;25
2781;Vrouwen;18 jaar of ouder;Soedanees ;2021;0
2782;Vrouwen;18 jaar of ouder;Soedanees ;2022;0
2783;Vrouwen;18 jaar of ouder;Soedanees ;2023;5
2784;Vrouwen;18 jaar of ouder;Somalisch ;2008;0
2785;Vrouwen;18 jaar of ouder;Somalisch ;2009;5
2786;Vrouwen;18 jaar of ouder;Somalisch ;2010;0
2787;Vrouwen;18 jaar of ouder;Somalisch ;2011;0
2788;Vrouwen;18 jaar of ouder;Somalisch ;2012;0
2789;Vrouwen;18 jaar of ouder;Somalisch ;2013;0
2790;Vrouwen;18 jaar of ouder;Somalisch ;2014;0
2791;Vrouwen;18 jaar of ouder;Somalisch ;2015;0
2792;Vrouwen;18 jaar of ouder;Somalisch ;2016;0
2793;Vrouwen;18 jaar of ouder;Somalisch ;2017;0
2794;Vrouwen;18 jaar of ouder;Somalisch ;2018;10
2795;Vrouwen;18 jaar of ouder;Somalisch ;2019;0
2796;Vrouwen;18 jaar of ouder;Somalisch ;2020;5
2797;Vrouwen;18 jaar of ouder;Somalisch ;2021;0
2798;Vrouwen;18 jaar of ouder;Somalisch ;2022;5
2799;Vrouwen;18 jaar of ouder;Somalisch ;2023;5
2800;Vrouwen;18 jaar of ouder;Sri Lankaans ;2008;5
2801;Vrouwen;18 jaar of ouder;Sri Lankaans ;2009;5
2802;Vrouwen;18 jaar of ouder;Sri Lankaans ;2010;0
2803;Vrouwen;18 jaar of ouder;Sri Lankaans ;2011;10
2804;Vrouwen;18 jaar of ouder;Sri Lankaans ;2012;10
2805;Vrouwen;18 jaar of ouder;Sri Lankaans ;2013;5
2806;Vrouwen;18 jaar of ouder;Sri Lankaans ;2014;5
2807;Vrouwen;18 jaar of ouder;Sri Lankaans ;2015;0
2808;Vrouwen;18 jaar of ouder;Sri Lankaans ;2016;0
2809;Vrouwen;18 jaar of ouder;Sri Lankaans ;2017;0
2810;Vrouwen;18 jaar of ouder;Sri Lankaans ;2018;0
2811;Vrouwen;18 jaar of ouder;Sri Lankaans ;2019;0
2812;Vrouwen;18 jaar of ouder;Sri Lankaans ;2020;0
2813;Vrouwen;18 jaar of ouder;Sri Lankaans ;2021;0
2814;Vrouwen;18 jaar of ouder;Sri Lankaans ;2022;0
2815;Vrouwen;18 jaar of ouder;Sri Lankaans ;2023;0
2816;Vrouwen;18 jaar of ouder;Syrisch ;2008;0
2817;Vrouwen;18 jaar of ouder;Syrisch ;2009;0
2818;Vrouwen;18 jaar of ouder;Syrisch ;2010;0
2819;Vrouwen;18 jaar of ouder;Syrisch ;2011;0
2820;Vrouwen;18 jaar of ouder;Syrisch ;2012;0
2821;Vrouwen;18 jaar of ouder;Syrisch ;2013;0
2822;Vrouwen;18 jaar of ouder;Syrisch ;2014;65
2823;Vrouwen;18 jaar of ouder;Syrisch ;2015;55
2824;Vrouwen;18 jaar of ouder;Syrisch ;2016;145
2825;Vrouwen;18 jaar of ouder;Syrisch ;2017;500
2826;Vrouwen;18 jaar of ouder;Syrisch ;2018;185
2827;Vrouwen;18 jaar of ouder;Syrisch ;2019;335
2828;Vrouwen;18 jaar of ouder;Syrisch ;2020;65
2829;Vrouwen;18 jaar of ouder;Syrisch ;2021;100
2830;Vrouwen;18 jaar of ouder;Syrisch ;2022;280
2831;Vrouwen;18 jaar of ouder;Syrisch ;2023;105
2832;Vrouwen;18 jaar of ouder;Turks ;2008;0
2833;Vrouwen;18 jaar of ouder;Turks ;2009;0
2834;Vrouwen;18 jaar of ouder;Turks ;2010;0
2835;Vrouwen;18 jaar of ouder;Turks ;2011;0
2836;Vrouwen;18 jaar of ouder;Turks ;2012;0
2837;Vrouwen;18 jaar of ouder;Turks ;2013;0
2838;Vrouwen;18 jaar of ouder;Turks ;2014;0
2839;Vrouwen;18 jaar of ouder;Turks ;2015;0
2840;Vrouwen;18 jaar of ouder;Turks ;2016;0
2841;Vrouwen;18 jaar of ouder;Turks ;2017;0
2842;Vrouwen;18 jaar of ouder;Turks ;2018;0
2843;Vrouwen;18 jaar of ouder;Turks ;2019;0
2844;Vrouwen;18 jaar of ouder;Turks ;2020;0
2845;Vrouwen;18 jaar of ouder;Turks ;2021;0
2846;Vrouwen;18 jaar of ouder;Turks ;2022;5
2847;Vrouwen;18 jaar of ouder;Turks ;2023;5
2848;Vrouwen;18 jaar of ouder;Onbekend;2008;0
2849;Vrouwen;18 jaar of ouder;Onbekend;2009;15
2850;Vrouwen;18 jaar of ouder;Onbekend;2010;20
2851;Vrouwen;18 jaar of ouder;Onbekend;2011;15
2852;Vrouwen;18 jaar of ouder;Onbekend;2012;0
2853;Vrouwen;18 jaar of ouder;Onbekend;2013;0
2854;Vrouwen;18 jaar of ouder;Onbekend;2014;20
2855;Vrouwen;18 jaar of ouder;Onbekend;2015;10
2856;Vrouwen;18 jaar of ouder;Onbekend;2016;5
2857;Vrouwen;18 jaar of ouder;Onbekend;2017;10
2858;Vrouwen;18 jaar of ouder;Onbekend;2018;20
2859;Vrouwen;18 jaar of ouder;Onbekend;2019;60
2860;Vrouwen;18 jaar of ouder;Onbekend;2020;5
2861;Vrouwen;18 jaar of ouder;Onbekend;2021;0
2862;Vrouwen;18 jaar of ouder;Onbekend;2022;0
2863;Vrouwen;18 jaar of ouder;Onbekend;2023;5
2864;Vrouwen;18 jaar of ouder;Staatloos;2008;15
2865;Vrouwen;18 jaar of ouder;Staatloos;2009;0
2866;Vrouwen;18 jaar of ouder;Staatloos;2010;0
2867;Vrouwen;18 jaar of ouder;Staatloos;2011;0
2868;Vrouwen;18 jaar of ouder;Staatloos;2012;0
2869;Vrouwen;18 jaar of ouder;Staatloos;2013;0
2870;Vrouwen;18 jaar of ouder;Staatloos;2014;0
2871;Vrouwen;18 jaar of ouder;Staatloos;2015;5
2872;Vrouwen;18 jaar of ouder;Staatloos;2016;0
2873;Vrouwen;18 jaar of ouder;Staatloos;2017;0
2874;Vrouwen;18 jaar of ouder;Staatloos;2018;0
2875;Vrouwen;18 jaar of ouder;Staatloos;2019;0
2876;Vrouwen;18 jaar of ouder;Staatloos;2020;0
2877;Vrouwen;18 jaar of ouder;Staatloos;2021;0
2878;Vrouwen;18 jaar of ouder;Staatloos;2022;0
2879;Vrouwen;18 jaar of ouder;Staatloos;2023;0
