ID;Geslacht;Onderwijssoort;SoortDiploma;Studierichting;Migratieachtergrond;Perioden;Gediplomeerden_1
5815;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Nederlandse achtergrond;2016/'17;4
5816;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Nederlandse achtergrond;2017/'18;5
5817;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Nederlandse achtergrond;2018/'19;0
5818;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Nederlandse achtergrond;2019/'20;0
5819;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Nederlandse achtergrond;2020/'21;0
5820;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2015/'16;3
5821;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2016/'17;1
5822;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2017/'18;0
5823;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2018/'19;0
5824;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2019/'20;0
5825;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Met migratieachtergrond;2020/'21;0
5826;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2015/'16;1
5827;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2016/'17;1
5828;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2017/'18;0
5829;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2018/'19;0
5830;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2019/'20;0
5831;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Westerse migratieachtergrond;2020/'21;0
5832;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2015/'16;2
5833;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2016/'17;0
5834;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2017/'18;0
5835;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2018/'19;0
5836;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2019/'20;0
5837;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Niet-westerse migratieachtergrond;2020/'21;0
5838;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2015/'16;0
5839;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2016/'17;0
5840;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2017/'18;0
5841;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2018/'19;0
5842;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2019/'20;0
5843;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Turkije;2020/'21;0
5844;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2015/'16;0
5845;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2016/'17;0
5846;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2017/'18;0
5847;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2018/'19;0
5848;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2019/'20;0
5849;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Marokko;2020/'21;0
5850;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2015/'16;1
5851;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2016/'17;0
5852;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2017/'18;0
5853;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2018/'19;0
5854;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2019/'20;0
5855;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Suriname;2020/'21;0
5856;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
5857;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
5858;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
5859;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
5860;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
5861;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
5862;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2015/'16;1
5863;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2016/'17;0
5864;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2017/'18;0
5865;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2018/'19;0
5866;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2019/'20;0
5867;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Overige niet-westerse migratieachterg...;2020/'21;0
5868;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2015/'16;0
5869;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2016/'17;0
5870;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2017/'18;0
5871;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2018/'19;0
5872;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2019/'20;0
5873;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0711 Scheikundige technologie en proc…;Onbekende migratieachtergrond;2020/'21;0
5874;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2015/'16;0
5875;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2016/'17;0
5876;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2017/'18;1
5877;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2018/'19;2
5878;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2019/'20;0
5879;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Totaal;2020/'21;1
5880;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2015/'16;0
5881;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2016/'17;0
5882;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2017/'18;1
5883;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2018/'19;1
5884;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2019/'20;0
5885;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Nederlandse achtergrond;2020/'21;1
5886;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2015/'16;0
5887;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2016/'17;0
5888;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2017/'18;0
5889;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2018/'19;1
5890;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2019/'20;0
5891;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Met migratieachtergrond;2020/'21;0
5892;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2015/'16;0
5893;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2016/'17;0
5894;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2017/'18;0
5895;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2018/'19;0
5896;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2019/'20;0
5897;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Westerse migratieachtergrond;2020/'21;0
5898;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2015/'16;0
5899;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2016/'17;0
5900;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2017/'18;0
5901;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2018/'19;1
5902;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2019/'20;0
5903;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Niet-westerse migratieachtergrond;2020/'21;0
5904;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2015/'16;0
5905;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2016/'17;0
5906;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2017/'18;0
5907;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2018/'19;0
5908;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2019/'20;0
5909;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Turkije;2020/'21;0
5910;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2015/'16;0
5911;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2016/'17;0
5912;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2017/'18;0
5913;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2018/'19;0
5914;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2019/'20;0
5915;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Marokko;2020/'21;0
5916;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2015/'16;0
5917;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2016/'17;0
5918;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2017/'18;0
5919;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2018/'19;0
5920;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2019/'20;0
5921;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Suriname;2020/'21;0
5922;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2015/'16;0
5923;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
5924;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
5925;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
5926;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
5927;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
5928;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2015/'16;0
5929;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2016/'17;0
5930;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2017/'18;0
5931;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2018/'19;1
5932;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2019/'20;0
5933;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Overige niet-westerse migratieachterg...;2020/'21;0
5934;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2015/'16;0
5935;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2016/'17;0
5936;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2017/'18;0
5937;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2018/'19;0
5938;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2019/'20;0
5939;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0712 Milieubescherming en milieutechn...;Onbekende migratieachtergrond;2020/'21;0
5940;Totaal mannen en vrouwen;Hoger beroepsonderwijs;Hbo-associate degree;0713 Elektro- en energietechniek;Totaal;2015/'16;21
