ID;Beroep;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
3941;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2017;63.3;71.8;62.5;59.2;74.1;83.1;56.9;68.7
3942;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2018;63.3;78.0;62.2;58.5;77.7;84.4;62.7;83.0
3943;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2019;62.5;74.1;62.5;58.6;79.8;83.3;63.0;78.9
3944;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2020;64.9;74.4;61.9;59.8;80.7;85.5;59.4;80.4
3945;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2021;60.0;72.0;62.3;58.6;76.9;83.0;58.7;79.9
3946;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2022;58.9;70.8;63.0;58.5;76.2;82.4;59.1;85.8
3947;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2023;67.8;77.7;62.7;58.5;81.9;87.5;64.9;84.9
3948;1033 Verpleegkundigen (mbo);Ondergrens 95%-interval;2024;60.8;75.3;61.5;56.2;82.1;84.0;60.6;83.7
3949;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2014;75.1;83.9;64.4;60.4;86.1;93.1;47.7;57.0
3950;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2015;75.4;81.7;64.3;61.0;84.9;90.5;49.4;58.0
3951;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2016;69.3;82.7;64.1;61.2;84.3;91.5;55.8;71.7
3952;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2017;72.2;80.2;63.7;60.6;82.0;89.7;66.2;77.1
3953;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2018;71.2;84.7;63.3;60.0;84.2;90.0;70.6;88.6
3954;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2019;70.4;81.2;63.5;60.0;86.0;89.1;70.7;85.0
3955;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2020;73.8;82.3;64.2;61.6;87.7;91.6;68.6;87.3
3956;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2021;70.0;80.9;64.3;60.7;85.0;90.1;68.6;87.3
3957;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2022;68.4;79.3;64.4;60.7;83.8;89.0;68.4;91.8
3958;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2023;76.3;85.2;64.8;60.9;88.5;93.0;73.5;90.9
3959;1033 Verpleegkundigen (mbo);Bovengrens 95%-interval;2024;70.4;83.8;63.9;59.5;89.1;90.7;70.1;90.2
3960;1034 Medisch praktijkassistenten;Waarde;2014;75.7;82.1;63.2;62.5;85.2;93.1;39.3;57.1
3961;1034 Medisch praktijkassistenten;Waarde;2015;77.4;83.1;63.0;62.5;87.1;90.3;48.5;60.5
3962;1034 Medisch praktijkassistenten;Waarde;2016;72.9;83.4;62.8;62.0;86.3;93.6;44.9;64.9
3963;1034 Medisch praktijkassistenten;Waarde;2017;72.3;81.5;63.0;62.1;89.3;89.8;53.8;68.2
3964;1034 Medisch praktijkassistenten;Waarde;2018;75.8;83.1;63.1;62.0;88.0;92.4;45.9;73.6
3965;1034 Medisch praktijkassistenten;Waarde;2019;73.7;79.4;62.6;62.2;90.8;91.5;40.7;76.8
3966;1034 Medisch praktijkassistenten;Waarde;2020;73.2;80.8;62.8;62.7;92.9;91.5;51.2;77.3
3967;1034 Medisch praktijkassistenten;Waarde;2021;75.6;82.6;62.5;62.2;86.8;91.8;48.3;79.3
3968;1034 Medisch praktijkassistenten;Waarde;2022;73.8;82.6;64.2;62.7;90.3;91.5;48.8;84.6
3969;1034 Medisch praktijkassistenten;Waarde;2023;73.5;80.1;63.2;62.7;86.6;90.2;47.6;83.0
3970;1034 Medisch praktijkassistenten;Waarde;2024;79.9;80.1;63.7;63.0;92.5;93.9;52.8;85.2
3971;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2014;69.8;76.4;62.5;61.2;79.8;89.0;33.0;50.5
3972;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2015;72.8;78.8;62.0;61.4;83.2;86.7;43.2;55.3
3973;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2016;67.8;78.9;61.8;61.1;82.1;90.3;39.4;59.4
3974;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2017;67.5;77.2;62.1;60.9;85.9;86.4;48.6;63.4
3975;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2018;71.7;79.2;62.4;61.1;84.8;89.5;41.3;69.5
3976;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2019;69.4;75.4;61.6;61.2;87.7;88.5;36.2;72.7
3977;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2020;68.9;77.0;61.7;61.6;90.2;88.5;46.5;73.2
3978;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2021;70.9;78.4;61.3;61.0;83.1;88.6;43.2;74.8
3979;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2022;69.2;78.4;63.4;61.7;87.0;88.4;43.9;80.8
3980;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2023;69.0;75.9;61.9;61.8;83.0;86.9;42.8;79.2
3981;1034 Medisch praktijkassistenten;Ondergrens 95%-interval;2024;76.0;76.1;62.8;62.0;89.8;91.2;48.2;81.8
3982;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2014;80.8;86.6;63.9;63.8;89.3;95.7;46.0;63.6
3983;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2015;81.4;86.6;64.0;63.6;90.2;92.9;53.7;65.5
3984;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2016;77.6;87.1;63.9;63.0;89.6;95.7;50.5;70.1
3985;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2017;76.6;85.1;63.8;63.2;92.0;92.5;58.9;72.7
3986;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2018;79.5;86.3;63.8;62.9;90.6;94.6;50.5;77.3
3987;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2019;77.6;82.9;63.5;63.1;93.2;93.8;45.4;80.5
3988;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2020;77.2;84.2;64.0;63.8;94.9;93.8;55.9;80.8
3989;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2021;79.8;86.2;63.7;63.4;89.9;94.1;53.4;83.1
3990;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2022;77.9;86.0;65.0;63.7;92.8;93.9;53.6;87.8
3991;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2023;77.5;83.7;64.4;63.7;89.5;92.8;52.4;86.2
3992;1034 Medisch praktijkassistenten;Bovengrens 95%-interval;2024;83.3;83.6;64.6;63.9;94.5;95.8;57.4;88.1
3993;1035 Medisch vakspecialisten;Waarde;2014;83.5;88.5;64.6;65.2;94.4;93.1;53.5;59.0
3994;1035 Medisch vakspecialisten;Waarde;2015;79.2;79.7;63.2;63.7;91.7;95.1;48.3;57.0
3995;1035 Medisch vakspecialisten;Waarde;2016;80.8;82.7;63.3;63.8;94.2;92.6;46.6;61.5
3996;1035 Medisch vakspecialisten;Waarde;2017;75.2;80.1;63.3;63.5;90.9;87.7;54.8;63.0
3997;1035 Medisch vakspecialisten;Waarde;2018;77.2;79.9;62.9;63.3;93.4;91.4;52.4;72.6
3998;1035 Medisch vakspecialisten;Waarde;2019;79.2;76.9;63.0;63.8;92.4;93.5;57.5;74.3
3999;1035 Medisch vakspecialisten;Waarde;2020;77.8;82.1;63.7;65.0;93.1;92.0;54.3;63.9
4000;1035 Medisch vakspecialisten;Waarde;2021;80.0;82.3;63.1;64.8;93.5;90.8;54.8;77.4
4001;1035 Medisch vakspecialisten;Waarde;2022;76.8;78.0;64.7;64.4;90.5;89.6;57.9;83.1
4002;1035 Medisch vakspecialisten;Waarde;2023;78.1;78.6;63.3;64.5;95.3;89.4;49.2;83.6
4003;1035 Medisch vakspecialisten;Waarde;2024;78.6;81.2;64.1;64.0;93.7;92.4;56.9;80.2
4004;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2014;77.8;83.7;63.6;63.5;90.5;88.9;46.4;51.7
4005;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2015;73.0;73.7;62.3;62.5;87.4;91.4;41.8;50.4
4006;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2016;75.6;77.7;62.6;62.9;90.8;88.6;40.7;55.6
4007;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2017;69.4;74.8;62.6;62.7;86.8;83.1;48.6;56.9
4008;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2018;72.6;75.4;62.1;62.6;90.4;87.9;47.3;67.9
4009;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2019;74.4;71.7;62.2;62.5;89.0;90.3;52.0;69.2
4010;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2020;72.5;77.3;62.9;64.0;89.4;88.1;48.7;58.4
4011;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2021;75.0;77.4;62.1;63.7;90.3;87.1;49.1;72.3
4012;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2022;71.9;73.2;64.0;63.6;86.9;85.7;52.6;78.7
4013;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2023;73.2;73.7;62.1;63.3;92.4;85.5;43.8;79.2
4014;1035 Medisch vakspecialisten;Ondergrens 95%-interval;2024;73.6;76.5;63.5;63.1;90.7;89.0;51.4;75.5
4015;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2014;88.0;92.0;65.7;66.9;96.8;95.7;60.5;65.8
4016;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2015;84.2;84.7;64.2;64.9;94.7;97.2;54.8;63.4
4017;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2016;85.1;86.8;64.1;64.8;96.4;95.2;52.5;67.1
4018;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2017;80.2;84.5;64.0;64.4;93.9;91.2;60.9;68.7
4019;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2018;81.3;83.7;63.7;64.0;95.5;94.0;57.4;76.8
4020;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2019;83.3;81.4;63.9;65.1;94.8;95.6;62.9;78.7
4021;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2020;82.3;86.2;64.5;65.9;95.5;94.7;59.9;69.1
4022;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2021;84.3;86.4;64.1;66.0;95.7;93.6;60.4;81.8
4023;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2022;81.1;82.2;65.3;65.3;93.2;92.4;63.1;86.7
4024;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2023;82.3;82.7;64.6;65.6;97.2;92.3;54.6;87.2
4025;1035 Medisch vakspecialisten;Bovengrens 95%-interval;2024;82.9;85.1;64.7;65.0;95.8;94.8;62.2;84.2
4026;104 Sociaal werkers, groeps- en woonb...;Waarde;2014;65.8;76.8;63.9;60.7;87.5;87.5;37.9;33.9
4027;104 Sociaal werkers, groeps- en woonb...;Waarde;2015;69.9;76.7;63.9;61.1;88.0;87.7;42.3;41.0
4028;104 Sociaal werkers, groeps- en woonb...;Waarde;2016;70.9;80.3;63.5;61.0;90.4;87.1;48.7;49.9
4029;104 Sociaal werkers, groeps- en woonb...;Waarde;2017;71.9;78.5;63.4;60.8;85.2;85.8;55.0;60.4
4030;104 Sociaal werkers, groeps- en woonb...;Waarde;2018;70.3;79.3;63.5;60.7;89.0;86.8;59.8;69.6
4031;104 Sociaal werkers, groeps- en woonb...;Waarde;2019;70.4;78.1;63.7;61.6;87.3;86.3;57.9;69.7
4032;104 Sociaal werkers, groeps- en woonb...;Waarde;2020;74.6;80.2;63.7;62.1;91.0;88.9;62.4;72.3
4033;104 Sociaal werkers, groeps- en woonb...;Waarde;2021;74.3;81.6;63.6;62.1;90.4;87.9;64.3;76.7
4034;104 Sociaal werkers, groeps- en woonb...;Waarde;2022;71.7;77.6;64.2;62.1;89.4;86.7;63.8;81.4
4035;104 Sociaal werkers, groeps- en woonb...;Waarde;2023;72.6;78.2;64.5;62.2;90.0;87.1;66.7;80.9
4036;104 Sociaal werkers, groeps- en woonb...;Waarde;2024;73.3;79.8;64.2;62.3;88.6;85.6;64.1;79.7
4037;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2014;62.4;73.7;63.3;59.8;85.0;85.0;34.6;30.7
4038;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2015;66.9;73.9;63.4;60.3;85.8;85.5;39.3;38.0
4039;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2016;68.1;77.8;63.1;60.3;88.6;85.1;45.6;46.7
4040;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2017;69.2;76.0;63.0;60.1;83.0;83.6;52.1;57.5
4041;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2018;67.9;77.2;63.1;60.1;87.4;85.0;57.4;67.2
4042;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2019;68.0;75.9;63.2;61.1;85.5;84.5;55.4;67.3
4043;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2020;72.2;78.0;63.3;61.5;89.4;87.1;59.9;69.9
4044;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2021;71.8;79.4;63.1;61.4;88.8;86.0;61.7;74.3
4045;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2022;69.3;75.2;63.8;61.4;87.6;84.7;61.2;79.3
4046;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2023;70.2;75.9;64.1;61.5;88.4;85.2;64.2;78.8
4047;104 Sociaal werkers, groeps- en woonb...;Ondergrens 95%-interval;2024;70.8;77.6;63.7;61.8;86.8;83.7;61.5;77.5
4048;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2014;69.0;79.6;64.4;61.5;89.6;89.6;41.4;37.3
4049;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2015;72.7;79.2;64.4;61.8;89.9;89.7;45.4;44.2
4050;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2016;73.5;82.5;64.0;61.6;92.0;89.0;51.9;53.1
4051;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2017;74.5;80.9;63.9;61.4;87.2;87.8;57.9;63.2
4052;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2018;72.5;81.2;63.9;61.2;90.5;88.4;62.3;71.8
4053;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2019;72.7;80.2;64.1;62.2;88.9;88.0;60.5;72.0
4054;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2020;76.8;82.2;64.2;62.7;92.4;90.4;65.0;74.5
4055;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2021;76.7;83.6;64.1;62.7;91.9;89.6;66.9;78.9
4056;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2022;74.1;79.8;64.7;62.7;90.9;88.5;66.4;83.4
4057;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2023;74.9;80.3;64.9;62.8;91.5;88.7;69.2;82.9
4058;104 Sociaal werkers, groeps- en woonb...;Bovengrens 95%-interval;2024;75.6;81.9;64.7;62.9;90.1;87.4;66.6;81.8
4059;1041 Sociaal werkers, groeps- en woon.;Waarde;2014;65.8;76.8;63.9;60.7;87.5;87.5;37.9;33.9
4060;1041 Sociaal werkers, groeps- en woon.;Waarde;2015;69.9;76.7;63.9;61.1;88.0;87.7;42.3;41.0
4061;1041 Sociaal werkers, groeps- en woon.;Waarde;2016;70.9;80.3;63.5;61.0;90.4;87.1;48.7;49.9
4062;1041 Sociaal werkers, groeps- en woon.;Waarde;2017;71.9;78.5;63.4;60.8;85.2;85.8;55.0;60.4
4063;1041 Sociaal werkers, groeps- en woon.;Waarde;2018;70.3;79.3;63.5;60.7;89.0;86.8;59.8;69.6
4064;1041 Sociaal werkers, groeps- en woon.;Waarde;2019;70.4;78.1;63.7;61.6;87.3;86.3;57.9;69.7
4065;1041 Sociaal werkers, groeps- en woon.;Waarde;2020;74.6;80.2;63.7;62.1;91.0;88.9;62.4;72.3
4066;1041 Sociaal werkers, groeps- en woon.;Waarde;2021;74.3;81.6;63.6;62.1;90.4;87.9;64.3;76.7
4067;1041 Sociaal werkers, groeps- en woon.;Waarde;2022;71.7;77.6;64.2;62.1;89.4;86.7;63.8;81.4
4068;1041 Sociaal werkers, groeps- en woon.;Waarde;2023;72.6;78.2;64.5;62.2;90.0;87.1;66.7;80.9
4069;1041 Sociaal werkers, groeps- en woon.;Waarde;2024;73.3;79.8;64.2;62.3;88.6;85.6;64.1;79.7
4070;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2014;62.4;73.7;63.3;59.8;85.0;85.0;34.6;30.7
4071;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2015;66.9;73.9;63.4;60.3;85.8;85.5;39.3;38.0
4072;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2016;68.1;77.8;63.1;60.3;88.6;85.1;45.6;46.7
4073;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2017;69.2;76.0;63.0;60.1;83.0;83.6;52.1;57.5
4074;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2018;67.9;77.2;63.1;60.1;87.4;85.0;57.4;67.2
4075;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2019;68.0;75.9;63.2;61.1;85.5;84.5;55.4;67.3
4076;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2020;72.2;78.0;63.3;61.5;89.4;87.1;59.9;69.9
4077;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2021;71.8;79.4;63.1;61.4;88.8;86.0;61.7;74.3
4078;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2022;69.3;75.2;63.8;61.4;87.6;84.7;61.2;79.3
4079;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2023;70.2;75.9;64.1;61.5;88.4;85.2;64.2;78.8
4080;1041 Sociaal werkers, groeps- en woon.;Ondergrens 95%-interval;2024;70.8;77.6;63.7;61.8;86.8;83.7;61.5;77.5
4081;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2014;69.0;79.6;64.4;61.5;89.6;89.6;41.4;37.3
4082;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2015;72.7;79.2;64.4;61.8;89.9;89.7;45.4;44.2
4083;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2016;73.5;82.5;64.0;61.6;92.0;89.0;51.9;53.1
4084;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2017;74.5;80.9;63.9;61.4;87.2;87.8;57.9;63.2
4085;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2018;72.5;81.2;63.9;61.2;90.5;88.4;62.3;71.8
4086;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2019;72.7;80.2;64.1;62.2;88.9;88.0;60.5;72.0
4087;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2020;76.8;82.2;64.2;62.7;92.4;90.4;65.0;74.5
4088;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2021;76.7;83.6;64.1;62.7;91.9;89.6;66.9;78.9
4089;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2022;74.1;79.8;64.7;62.7;90.9;88.5;66.4;83.4
4090;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2023;74.9;80.3;64.9;62.8;91.5;88.7;69.2;82.9
4091;1041 Sociaal werkers, groeps- en woon.;Bovengrens 95%-interval;2024;75.6;81.9;64.7;62.9;90.1;87.4;66.6;81.8
4092;105 Verzorgenden;Waarde;2014;70.0;81.8;63.6;60.4;81.1;89.5;39.9;42.9
4093;105 Verzorgenden;Waarde;2015;66.6;76.4;63.6;60.5;81.4;86.9;39.1;46.6
4094;105 Verzorgenden;Waarde;2016;65.0;78.0;63.0;60.4;79.8;86.9;43.9;52.6
4095;105 Verzorgenden;Waarde;2017;65.1;75.9;63.2;60.3;78.1;84.9;47.6;61.7
4096;105 Verzorgenden;Waarde;2018;65.5;76.3;63.3;60.4;78.4;85.9;50.7;68.8
4097;105 Verzorgenden;Waarde;2019;69.3;79.0;63.5;60.6;79.8;85.9;53.3;70.1
4098;105 Verzorgenden;Waarde;2020;73.4;81.0;64.1;61.3;82.8;89.4;58.5;74.2
4099;105 Verzorgenden;Waarde;2021;72.7;79.3;62.9;61.1;80.9;88.1;56.7;74.0
4100;105 Verzorgenden;Waarde;2022;67.4;75.6;64.2;60.7;80.6;84.6;56.2;77.9
4101;105 Verzorgenden;Waarde;2023;67.2;76.1;63.6;61.3;80.5;86.7;55.7;76.8
4102;105 Verzorgenden;Waarde;2024;68.8;78.3;64.0;61.4;81.1;86.5;57.1;76.4
4103;105 Verzorgenden;Ondergrens 95%-interval;2014;67.0;79.3;63.2;59.8;78.5;87.4;36.8;39.7
4104;105 Verzorgenden;Ondergrens 95%-interval;2015;63.9;74.0;63.2;60.0;79.2;84.9;36.4;43.8
4105;105 Verzorgenden;Ondergrens 95%-interval;2016;62.1;75.5;62.5;59.8;77.4;84.8;40.7;49.3
4106;105 Verzorgenden;Ondergrens 95%-interval;2017;62.4;73.4;62.8;59.9;75.7;82.8;44.7;58.9
4107;105 Verzorgenden;Ondergrens 95%-interval;2018;63.2;74.2;62.8;60.0;76.4;84.1;48.2;66.6
4108;105 Verzorgenden;Ondergrens 95%-interval;2019;66.9;76.9;63.1;60.2;77.7;84.0;50.8;67.7
4109;105 Verzorgenden;Ondergrens 95%-interval;2020;70.9;78.8;63.7;60.7;80.7;87.6;55.9;71.8
4110;105 Verzorgenden;Ondergrens 95%-interval;2021;70.3;77.1;62.3;60.4;78.8;86.3;54.1;71.7
4111;105 Verzorgenden;Ondergrens 95%-interval;2022;65.0;73.4;63.7;60.0;78.5;82.8;53.7;75.8
4112;105 Verzorgenden;Ondergrens 95%-interval;2023;64.7;73.8;63.0;60.7;78.4;84.8;53.2;74.6
4113;105 Verzorgenden;Ondergrens 95%-interval;2024;66.4;76.1;63.5;60.8;79.1;84.7;54.6;74.2
4114;105 Verzorgenden;Bovengrens 95%-interval;2014;72.8;84.1;64.0;61.0;83.5;91.3;43.1;46.2
4115;105 Verzorgenden;Bovengrens 95%-interval;2015;69.1;78.6;64.0;60.9;83.4;88.6;41.9;49.4
4116;105 Verzorgenden;Bovengrens 95%-interval;2016;67.9;80.4;63.4;61.0;82.0;88.7;47.1;56.0
4117;105 Verzorgenden;Bovengrens 95%-interval;2017;67.8;78.2;63.6;60.8;80.3;86.9;50.4;64.4
4118;105 Verzorgenden;Bovengrens 95%-interval;2018;67.8;78.3;63.7;60.9;80.3;87.5;53.1;71.0
4119;105 Verzorgenden;Bovengrens 95%-interval;2019;71.6;81.0;63.8;61.1;81.7;87.6;55.8;72.3
4120;105 Verzorgenden;Bovengrens 95%-interval;2020;75.6;83.0;64.5;61.9;84.6;90.9;61.1;76.4
4121;105 Verzorgenden;Bovengrens 95%-interval;2021;74.9;81.4;63.5;61.7;82.9;89.7;59.3;76.2
4122;105 Verzorgenden;Bovengrens 95%-interval;2022;69.7;77.7;64.6;61.4;82.4;86.4;58.7;79.9
4123;105 Verzorgenden;Bovengrens 95%-interval;2023;69.5;78.3;64.2;62.0;82.4;88.3;58.3;78.8
4124;105 Verzorgenden;Bovengrens 95%-interval;2024;71.1;80.3;64.5;62.1;83.0;88.2;59.6;78.5
4125;1051 Verzorgenden;Waarde;2014;70.0;81.8;63.6;60.4;81.1;89.5;39.9;42.9
4126;1051 Verzorgenden;Waarde;2015;66.6;76.4;63.6;60.5;81.4;86.9;39.1;46.6
4127;1051 Verzorgenden;Waarde;2016;65.0;78.0;63.0;60.4;79.8;86.9;43.9;52.6
4128;1051 Verzorgenden;Waarde;2017;65.1;75.9;63.2;60.3;78.1;84.9;47.6;61.7
4129;1051 Verzorgenden;Waarde;2018;65.5;76.3;63.3;60.4;78.4;85.9;50.7;68.8
4130;1051 Verzorgenden;Waarde;2019;69.3;79.0;63.5;60.6;79.8;85.9;53.3;70.1
4131;1051 Verzorgenden;Waarde;2020;73.4;81.0;64.1;61.3;82.8;89.4;58.5;74.2
4132;1051 Verzorgenden;Waarde;2021;72.7;79.3;62.9;61.1;80.9;88.1;56.7;74.0
4133;1051 Verzorgenden;Waarde;2022;67.4;75.6;64.2;60.7;80.6;84.6;56.2;77.9
4134;1051 Verzorgenden;Waarde;2023;67.2;76.1;63.6;61.3;80.5;86.7;55.7;76.8
4135;1051 Verzorgenden;Waarde;2024;68.8;78.3;64.0;61.4;81.1;86.5;57.1;76.4
4136;1051 Verzorgenden;Ondergrens 95%-interval;2014;67.0;79.3;63.2;59.8;78.5;87.4;36.8;39.7
4137;1051 Verzorgenden;Ondergrens 95%-interval;2015;63.9;74.0;63.2;60.0;79.2;84.9;36.4;43.8
4138;1051 Verzorgenden;Ondergrens 95%-interval;2016;62.1;75.5;62.5;59.8;77.4;84.8;40.7;49.3
4139;1051 Verzorgenden;Ondergrens 95%-interval;2017;62.4;73.4;62.8;59.9;75.7;82.8;44.7;58.9
4140;1051 Verzorgenden;Ondergrens 95%-interval;2018;63.2;74.2;62.8;60.0;76.4;84.1;48.2;66.6
4141;1051 Verzorgenden;Ondergrens 95%-interval;2019;66.9;76.9;63.1;60.2;77.7;84.0;50.8;67.7
4142;1051 Verzorgenden;Ondergrens 95%-interval;2020;70.9;78.8;63.7;60.7;80.7;87.6;55.9;71.8
4143;1051 Verzorgenden;Ondergrens 95%-interval;2021;70.3;77.1;62.3;60.4;78.8;86.3;54.1;71.7
4144;1051 Verzorgenden;Ondergrens 95%-interval;2022;65.0;73.4;63.7;60.0;78.5;82.8;53.7;75.8
4145;1051 Verzorgenden;Ondergrens 95%-interval;2023;64.7;73.8;63.0;60.7;78.4;84.8;53.2;74.6
4146;1051 Verzorgenden;Ondergrens 95%-interval;2024;66.4;76.1;63.5;60.8;79.1;84.7;54.6;74.2
4147;1051 Verzorgenden;Bovengrens 95%-interval;2014;72.8;84.1;64.0;61.0;83.5;91.3;43.1;46.2
4148;1051 Verzorgenden;Bovengrens 95%-interval;2015;69.1;78.6;64.0;60.9;83.4;88.6;41.9;49.4
4149;1051 Verzorgenden;Bovengrens 95%-interval;2016;67.9;80.4;63.4;61.0;82.0;88.7;47.1;56.0
4150;1051 Verzorgenden;Bovengrens 95%-interval;2017;67.8;78.2;63.6;60.8;80.3;86.9;50.4;64.4
4151;1051 Verzorgenden;Bovengrens 95%-interval;2018;67.8;78.3;63.7;60.9;80.3;87.5;53.1;71.0
4152;1051 Verzorgenden;Bovengrens 95%-interval;2019;71.6;81.0;63.8;61.1;81.7;87.6;55.8;72.3
4153;1051 Verzorgenden;Bovengrens 95%-interval;2020;75.6;83.0;64.5;61.9;84.6;90.9;61.1;76.4
4154;1051 Verzorgenden;Bovengrens 95%-interval;2021;74.9;81.4;63.5;61.7;82.9;89.7;59.3;76.2
