ID;Geslacht;Arbeidspositie;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;BeroepsEnNietBeroepsbevMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkOverdrachtsinkomen_4;GemiddeldPersoonlijkInkomen_5;GemiddeldGestandaardiseerdInkomen_6;BeroepsNietBeroepsbevInkomenOnb_7
4874;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2009;169;166;0.9;16.0;16.0;19.4;3
4875;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2010;171;167;0.8;16.7;16.5;19.1;4
4876;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2011;159;155;0.7;16.7;16.4;19.1;4
4877;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2012;160;156;0.7;17.3;17.0;19.4;4
4878;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2013;161;155;0.6;18.1;17.5;18.9;5
4879;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 45 tot 55 jaar;2014;170;163;0.6;18.1;17.4;18.7;7
4880;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2005;303;298;1.1;16.6;16.3;18.2;5
4881;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2006;304;299;1.0;16.9;16.7;18.5;5
4882;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2007;299;294;1.0;17.3;17.1;19.7;5
4883;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2008;295;290;0.8;18.2;17.8;20.1;4
4884;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2009;306;301;0.7;18.5;18.2;20.2;5
4885;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2010;297;291;0.7;18.9;18.6;20.1;6
4886;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2011;279;271;0.7;19.7;19.3;19.9;7
4887;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2012;272;265;0.8;19.4;19.0;20.4;7
4888;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2013;268;261;0.7;20.0;19.4;20.0;7
4889;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 55 tot 65 jaar;2014;277;268;0.8;20.1;19.5;20.6;9
4890;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2005;50;48;0.1;14.2;14.3;17.0;2
4891;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2006;75;73;0.1;14.8;14.9;17.8;3
4892;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2007;106;101;0.2;15.2;15.2;18.0;5
4893;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2008;115;109;0.3;15.0;15.3;18.7;6
4894;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2009;120;114;0.1;15.7;15.8;18.7;6
4895;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2010;111;106;0.1;16.1;16.2;18.9;5
4896;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2011;83;79;0.2;16.3;16.4;19.0;5
4897;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2012;80;76;0.1;15.9;16.0;18.4;3
4898;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2013;96;94;0.3;16.3;16.6;19.0;2
4899;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Leeftijd: 65 tot 75 jaar;2014;81;77;0.2;16.8;17.0;19.8;4
4900;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2005;399;390;0.8;12.6;12.5;16.7;9
4901;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2006;420;410;0.5;12.8;12.7;16.7;9
4902;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2007;431;421;0.6;12.8;12.8;17.4;10
4903;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2008;427;416;0.5;13.6;13.5;17.8;11
4904;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2009;440;430;0.5;14.1;14.1;17.7;10
4905;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2010;431;418;0.5;14.7;14.6;18.0;13
4906;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2011;399;386;0.5;15.1;15.0;18.1;13
4907;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2012;377;364;0.5;15.1;14.9;18.5;13
4908;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2013;355;346;0.4;15.8;15.4;18.2;9
4909;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: laag onderwijs;2014;373;359;0.5;15.8;15.4;18.6;14
4910;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2005;220;216;1.3;16.4;16.3;17.8;4
4911;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2006;220;217;1.2;16.1;16.2;18.5;3
4912;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2007;231;226;1.1;16.4;16.5;19.3;5
4913;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2008;225;221;1.0;17.4;17.4;20.1;4
4914;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2009;221;216;0.7;18.1;17.9;20.5;5
4915;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2010;224;221;1.0;18.4;18.4;20.1;4
4916;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2011;207;202;0.8;18.6;18.4;19.5;5
4917;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2012;213;209;0.8;18.9;18.6;19.7;5
4918;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2013;240;235;0.7;18.9;18.6;19.4;5
4919;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: middelbaar onderwijs;2014;236;228;0.7;19.1;18.6;19.7;8
4920;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2005;73;72;1.6;22.9;22.5;21.3;2
4921;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2006;75;74;1.7;24.2;24.0;22.5;1
4922;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2007;74;73;1.1;27.1;26.4;24.5;1
4923;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2008;69;68;1.8;26.2;26.3;24.7;1
4924;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2009;78;76;1.3;25.7;25.7;24.0;2
4925;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2010;77;74;1.3;25.5;25.4;23.7;2
4926;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2011;69;66;1.3;26.6;26.4;23.8;3
4927;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2012;77;75;1.2;25.1;24.7;23.4;2
4928;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2013;69;65;1.4;27.3;27.0;23.5;3
4929;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: hoog onderwijs;2014;70;67;1.5;27.0;26.6;24.5;3
4930;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2005;10;9;;;;;1
4931;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2006;11;10;;;;;1
4932;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2007;10;9;;;;;1
4933;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2008;6;5;;;;;1
4934;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2009;5;4;;;;;1
4935;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2010;5;5;;;;;1
4936;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2011;6;5;;;;;0
4937;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2012;8;7;;;;;1
4938;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2013;24;22;0.9;15.6;15.8;17.0;2
4939;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Onderwijsniveau: onbekend;2014;21;19;0.4;16.7;16.1;16.6;2
4940;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2005;187;182;0.7;18.1;17.7;13.9;5
4941;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2006;199;194;0.4;17.7;17.3;14.0;5
4942;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2007;208;204;0.4;18.2;17.9;14.7;4
4943;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2008;204;200;0.6;19.3;19.0;15.3;5
4944;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2009;226;221;0.5;19.2;19.0;15.3;4
4945;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2010;232;224;0.5;19.9;19.6;15.4;8
4946;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2011;215;209;0.4;19.6;19.2;15.1;7
4947;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2012;215;210;0.3;19.9;19.4;15.3;5
4948;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2013;227;222;0.4;20.0;19.6;15.3;5
4949;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: alleenstaande;2014;230;222;0.5;20.5;20.0;15.7;8
4950;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2005;43;42;0.3;17.7;17.2;14.8;1
4951;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2006;42;41;0.9;17.5;17.5;15.8;1
4952;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2007;48;47;0.7;16.6;16.7;15.6;1
4953;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2008;44;44;0.5;17.2;17.1;15.6;0
4954;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2009;47;46;0.7;18.0;18.0;15.4;1
4955;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2010;43;43;0.7;18.9;18.8;16.0;1
4956;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2011;41;40;0.5;19.8;19.5;16.2;1
4957;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2012;45;44;0.7;19.7;19.6;16.0;1
4958;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2013;47;45;0.5;20.5;20.2;15.8;1
4959;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder in éénouderhuishouden;2014;55;53;0.5;19.3;18.9;15.4;2
4960;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2005;435;427;1.2;13.6;13.6;19.1;8
4961;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2006;444;438;1.1;14.0;14.1;19.6;7
4962;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2007;447;436;1.0;14.4;14.4;20.6;11
4963;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2008;434;424;0.9;14.8;14.8;21.1;10
4964;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2009;429;419;0.8;15.4;15.4;21.7;10
4965;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2010;417;408;0.9;15.8;15.7;21.4;9
4966;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2011;381;370;0.9;16.4;16.3;21.3;11
4967;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2012;368;357;0.9;16.4;16.3;21.8;11
4968;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2013;366;354;0.8;17.2;16.8;21.5;11
4969;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar;2014;367;354;0.8;17.2;16.7;22.1;13
4970;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2005;169;164;1.4;12.8;12.9;18.5;4
4971;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2006;161;159;1.2;12.8;13.0;19.2;2
4972;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2007;152;149;1.3;13.2;13.5;20.2;3
4973;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2008;142;139;1.5;13.2;13.6;20.6;3
4974;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2009;142;139;1.1;14.3;14.4;21.0;3
4975;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2010;141;138;1.2;15.1;15.2;20.9;3
4976;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2011;132;128;1.1;15.5;15.5;20.4;4
4977;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2012;130;126;1.2;16.4;16.4;21.0;4
4978;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2013;137;132;1.0;17.3;17.0;20.9;5
4979;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar met kind;2014;134;130;1.1;16.8;16.5;20.9;4
4980;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2005;266;262;1.2;14.2;14.1;19.4;4
4981;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2006;283;279;1.0;14.7;14.7;19.9;4
4982;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2007;294;286;0.9;15.0;14.9;20.8;8
4983;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2008;292;286;0.7;15.7;15.4;21.4;7
4984;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2009;287;280;0.6;16.0;15.8;22.0;7
4985;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2010;275;269;0.7;16.2;16.0;21.6;6
4986;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2011;250;242;0.8;16.9;16.8;21.9;8
4987;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2012;238;231;0.8;16.4;16.2;22.3;7
4988;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2013;229;222;0.6;17.1;16.7;21.9;6
4989;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: partner in paar, geen kind;2014;233;224;0.7;17.4;16.9;22.8;9
4990;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2005;23;22;0.8;10.4;10.9;20.8;1
4991;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2006;23;23;0.5;10.4;10.6;20.6;0
4992;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2007;27;26;1.1;10.8;11.7;23.4;0
4993;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2008;24;24;0.9;11.3;11.9;22.8;1
4994;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2009;24;23;0.8;11.5;12.1;23.4;0
4995;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2010;26;25;0.6;11.9;12.3;23.5;1
4996;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2011;24;23;1.2;11.7;12.6;24.2;1
4997;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2012;28;27;0.8;11.7;12.3;24.2;1
4998;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2013;28;28;0.9;12.4;13.0;23.2;1
4999;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind >= 18 jaar;2014;31;29;0.5;11.9;12.1;23.6;1
5000;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2005;4;4;;;;;0
5001;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2006;6;5;;;;;0
5002;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2007;6;6;;;;;0
5003;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2008;6;6;;;;;1
5004;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2009;7;6;;;;;0
5005;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2010;6;6;;;;;0
5006;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2011;6;5;;;;;0
5007;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2012;7;6;;;;;1
5008;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2013;6;6;;;;;0
5009;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind < 18 jaar;2014;7;7;;;;;0
5010;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2005;212;207;1.1;13.8;13.8;17.8;5
5011;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2006;203;200;1.2;13.7;13.9;18.5;4
5012;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2007;200;197;1.2;14.0;14.3;19.1;3
5013;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2008;186;183;1.3;14.1;14.5;19.4;3
5014;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2009;189;185;1.0;15.2;15.3;19.6;4
5015;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2010;185;181;1.1;16.0;16.1;19.7;4
5016;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2011;173;168;0.9;16.5;16.4;19.4;4
5017;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2012;176;170;1.0;17.3;17.2;19.7;5
5018;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2013;184;178;0.9;18.1;17.8;19.6;6
5019;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: ouder;2014;189;184;0.9;17.5;17.2;19.3;6
5020;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2005;26;26;0.7;9.0;9.4;20.3;1
5021;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2006;29;28;0.4;8.5;8.7;20.2;1
5022;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2007;33;32;0.9;8.9;9.7;23.2;1
5023;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2008;31;30;0.7;9.1;9.6;22.9;1
5024;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2009;31;30;0.7;9.2;9.6;19.2;1
5025;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2010;32;31;0.6;9.7;10.1;23.7;1
5026;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2011;30;28;1.0;9.6;10.3;23.7;2
5027;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2012;35;33;0.7;9.6;10.1;23.9;2
5028;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2013;34;34;0.7;10.2;10.7;23.2;1
5029;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: kind;2014;38;36;0.4;9.7;9.9;24.0;2
5030;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2005;11;10;;;;;1
5031;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2006;12;11;;;;;1
5032;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2007;12;11;;;;;1
5033;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2008;13;12;;;;;1
5034;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2009;12;11;;;;;1
5035;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2010;13;12;;;;;1
5036;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2011;13;12;;;;;1
5037;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2012;12;10;;;;;1
5038;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2013;14;12;;;;;1
5039;Totaal mannen en vrouwen;Vanwege ziekte/arbeidsongeschiktheid;Positie: overig lid;2014;9;8;;;;;1
5040;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2005;761;740;0.7;13.0;13.6;19.9;21
5041;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2006;538;519;0.8;11.9;12.5;20.9;18
5042;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2007;342;333;1.7;9.3;10.6;25.5;9
5043;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2008;340;331;1.9;9.4;11.1;25.3;9
5044;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2009;332;323;1.7;10.3;11.5;25.0;9
5045;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2010;314;306;1.4;10.3;11.5;24.8;8
5046;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2011;264;253;1.6;8.4;9.7;23.9;11
5047;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2012;248;237;1.5;8.6;9.9;24.7;11
5048;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2013;244;223;1.4;8.1;9.2;23.9;20
5049;Totaal mannen en vrouwen;Vanwege andere redenen;Totaal personen;2014;248;228;1.7;8.9;10.2;24.6;20
5050;Totaal mannen en vrouwen;Vanwege andere redenen;Migratieachtergrond: Nederland;2005;652;639;0.6;13.2;13.8;20.1;13
5051;Totaal mannen en vrouwen;Vanwege andere redenen;Migratieachtergrond: Nederland;2006;451;441;0.8;12.1;12.6;21.0;10
5052;Totaal mannen en vrouwen;Vanwege andere redenen;Migratieachtergrond: Nederland;2007;275;271;1.8;9.8;11.2;26.4;4
5053;Totaal mannen en vrouwen;Vanwege andere redenen;Migratieachtergrond: Nederland;2008;275;271;1.9;9.7;11.3;26.0;4
