ID;Geslacht;Leeftijd;Marges;Perioden;Ondergewicht_1;NormaalGewicht_2;Overgewicht_3;MatigOvergewicht_4;ErnstigOvergewicht_5;OpgegevenLengte20JaarOfOuder_6;OpgegevenGewicht20JaarOfOuder_7
2474;Mannen;55 tot 65 jaar;Waarde;2017;0.1;35.5;64.4;47.6;16.8;180.5;87.2
2475;Mannen;55 tot 65 jaar;Waarde;2018;0.6;35.2;64.2;46.7;17.6;180.8;87.6
2476;Mannen;55 tot 65 jaar;Waarde;2019;0.3;33.5;66.2;48.7;17.5;181.1;87.6
2477;Mannen;55 tot 65 jaar;Waarde;2020;0.8;35.6;63.6;48.3;15.3;180.7;86.4
2478;Mannen;55 tot 65 jaar;Waarde;2021;0.4;34.5;65.1;48.6;16.5;180.8;87.2
2479;Mannen;55 tot 65 jaar;Waarde;2022;0.3;32.5;67.2;47.9;19.3;181.2;88.9
2480;Mannen;55 tot 65 jaar;Waarde;2023;0.7;34.0;65.4;46.6;18.7;181.2;88.2
2481;Mannen;55 tot 65 jaar;Waarde;1981/1984;0.7;47.7;51.6;47.0;4.6;175.3;77.6
2482;Mannen;55 tot 65 jaar;Waarde;1985/1988;0.7;47.1;52.2;47.4;4.8;175.8;78.1
2483;Mannen;55 tot 65 jaar;Waarde;1989/1992;0.6;44.8;54.6;47.2;7.3;175.6;78.7
2484;Mannen;55 tot 65 jaar;Waarde;1993/1996;0.7;42.7;56.5;47.8;8.8;176.3;80.0
2485;Mannen;55 tot 65 jaar;Waarde;1997/2000;0.4;40.2;59.4;48.8;10.5;177.6;81.7
2486;Mannen;55 tot 65 jaar;Waarde;2001/2004;0.6;36.6;62.9;49.1;13.8;178.3;83.8
2487;Mannen;55 tot 65 jaar;Waarde;2005/2008;0.6;35.2;64.2;49.5;14.7;178.8;84.7
2488;Mannen;55 tot 65 jaar;Waarde;2009/2012;0.4;36.4;63.2;49.2;14.1;179.2;85.1
2489;Mannen;55 tot 65 jaar;Waarde;2013/2016;0.2;35.9;63.9;48.9;15.0;180.0;85.8
2490;Mannen;55 tot 65 jaar;Waarde;2017/2020;0.4;34.9;64.7;47.8;16.9;180.8;87.2
2491;Mannen;55 tot 65 jaar;Standaardfout;1981;0.3;2.3;2.3;2.3;1.1;0.3;0.5
2492;Mannen;55 tot 65 jaar;Standaardfout;1982;0.3;2.4;2.4;2.4;1.0;0.3;0.5
2493;Mannen;55 tot 65 jaar;Standaardfout;1983;0.5;2.4;2.4;2.4;1.0;0.4;0.5
2494;Mannen;55 tot 65 jaar;Standaardfout;1984;0.5;2.4;2.4;2.4;0.9;0.3;0.5
2495;Mannen;55 tot 65 jaar;Standaardfout;1985;0.4;2.4;2.4;2.4;1.1;0.3;0.5
2496;Mannen;55 tot 65 jaar;Standaardfout;1986;0.4;2.4;2.4;2.4;1.1;0.3;0.5
2497;Mannen;55 tot 65 jaar;Standaardfout;1987;0.4;2.5;2.5;2.5;1.2;0.4;0.5
2498;Mannen;55 tot 65 jaar;Standaardfout;1988;0.4;2.6;2.6;2.6;0.7;0.4;0.5
2499;Mannen;55 tot 65 jaar;Standaardfout;1989;0.3;2.5;2.5;2.5;1.3;0.4;0.6
2500;Mannen;55 tot 65 jaar;Standaardfout;1990;0.5;2.7;2.7;2.7;1.4;0.4;0.6
2501;Mannen;55 tot 65 jaar;Standaardfout;1991;0.5;2.7;2.7;2.7;1.5;0.3;0.6
2502;Mannen;55 tot 65 jaar;Standaardfout;1992;0.2;2.5;2.5;2.5;1.3;0.3;0.5
2503;Mannen;55 tot 65 jaar;Standaardfout;1993;0.3;2.5;2.5;2.5;1.3;0.3;0.5
2504;Mannen;55 tot 65 jaar;Standaardfout;1994;0.2;2.4;2.4;2.5;1.5;0.4;0.5
2505;Mannen;55 tot 65 jaar;Standaardfout;1995;0.5;2.3;2.3;2.3;1.3;0.3;0.5
2506;Mannen;55 tot 65 jaar;Standaardfout;1996;0.4;2.4;2.4;2.4;1.4;0.3;0.6
2507;Mannen;55 tot 65 jaar;Standaardfout;1997;0.3;2.2;2.2;2.2;1.4;0.3;0.5
2508;Mannen;55 tot 65 jaar;Standaardfout;1998;0.2;2.3;2.3;2.4;1.3;0.3;0.5
2509;Mannen;55 tot 65 jaar;Standaardfout;1999;0.3;2.2;2.2;2.3;1.5;0.3;0.5
2510;Mannen;55 tot 65 jaar;Standaardfout;2000;0.3;2.2;2.2;2.2;1.4;0.3;0.5
2511;Mannen;55 tot 65 jaar;Standaardfout;2001;0.4;2.2;2.2;2.3;1.5;0.3;0.5
2512;Mannen;55 tot 65 jaar;Standaardfout;2002;0.4;2.1;2.1;2.2;1.6;0.3;0.5
2513;Mannen;55 tot 65 jaar;Standaardfout;2003;0.3;2.0;2.1;2.1;1.4;0.3;0.5
2514;Mannen;55 tot 65 jaar;Standaardfout;2004;0.2;1.9;1.9;2.0;1.4;0.3;0.5
2515;Mannen;55 tot 65 jaar;Standaardfout;2005;0.3;1.9;1.9;2.0;1.5;0.3;0.5
2516;Mannen;55 tot 65 jaar;Standaardfout;2006;0.3;2.0;2.0;2.1;1.4;0.3;0.5
2517;Mannen;55 tot 65 jaar;Standaardfout;2007;0.3;2.1;2.1;2.1;1.5;0.3;0.5
2518;Mannen;55 tot 65 jaar;Standaardfout;2008;0.4;1.9;1.9;2.0;1.5;0.3;0.5
2519;Mannen;55 tot 65 jaar;Standaardfout;2009;0.3;2.0;2.0;2.1;1.4;0.3;0.5
2520;Mannen;55 tot 65 jaar;Standaardfout;2010;0.2;1.5;1.5;1.5;1.1;0.2;0.4
2521;Mannen;55 tot 65 jaar;Standaardfout;2011;0.2;1.6;1.6;1.6;1.1;0.2;0.4
2522;Mannen;55 tot 65 jaar;Standaardfout;2012;0.1;1.6;1.6;1.7;1.2;0.2;0.4
2523;Mannen;55 tot 65 jaar;Standaardfout;2013;0.2;1.6;1.7;1.7;1.2;0.3;0.4
2524;Mannen;55 tot 65 jaar;Standaardfout;2014;0.2;1.9;1.9;2.0;1.5;0.3;0.6
2525;Mannen;55 tot 65 jaar;Standaardfout;2015;0.1;1.9;1.9;2.0;1.5;0.3;0.6
2526;Mannen;55 tot 65 jaar;Standaardfout;2016;0.2;2.0;2.0;2.0;1.4;0.3;0.5
2527;Mannen;55 tot 65 jaar;Standaardfout;2017;0.1;1.9;1.9;2.0;1.5;0.3;0.6
2528;Mannen;55 tot 65 jaar;Standaardfout;2018;0.3;1.8;1.9;1.9;1.5;0.3;0.6
2529;Mannen;55 tot 65 jaar;Standaardfout;2019;0.2;1.8;1.8;1.9;1.5;0.3;0.5
2530;Mannen;55 tot 65 jaar;Standaardfout;2020;0.4;2.0;2.0;2.1;1.5;0.3;0.6
2531;Mannen;55 tot 65 jaar;Standaardfout;2021;0.3;2.0;2.0;2.1;1.5;0.3;0.6
2532;Mannen;55 tot 65 jaar;Standaardfout;2022;0.2;1.8;1.8;1.9;1.5;0.3;0.6
2533;Mannen;55 tot 65 jaar;Standaardfout;2023;0.3;1.9;1.9;2.0;1.5;0.3;0.6
2534;Mannen;55 tot 65 jaar;Standaardfout;1981/1984;0.2;1.2;1.2;1.2;0.5;0.2;0.2
2535;Mannen;55 tot 65 jaar;Standaardfout;1985/1988;0.2;1.2;1.2;1.2;0.5;0.2;0.3
2536;Mannen;55 tot 65 jaar;Standaardfout;1989/1992;0.2;1.3;1.3;1.3;0.7;0.2;0.3
2537;Mannen;55 tot 65 jaar;Standaardfout;1993/1996;0.2;1.2;1.2;1.2;0.7;0.2;0.3
2538;Mannen;55 tot 65 jaar;Standaardfout;1997/2000;0.1;1.1;1.1;1.1;0.7;0.2;0.3
2539;Mannen;55 tot 65 jaar;Standaardfout;2001/2004;0.2;1.0;1.0;1.1;0.7;0.1;0.3
2540;Mannen;55 tot 65 jaar;Standaardfout;2005/2008;0.2;1.0;1.0;1.0;0.7;0.1;0.3
2541;Mannen;55 tot 65 jaar;Standaardfout;2009/2012;0.1;0.8;0.8;0.8;0.6;0.1;0.2
2542;Mannen;55 tot 65 jaar;Standaardfout;2013/2016;0.1;0.9;0.9;1.0;0.7;0.1;0.3
2543;Mannen;55 tot 65 jaar;Standaardfout;2017/2020;0.1;0.9;0.9;1.0;0.7;0.1;0.3
2544;Mannen;65 tot 75 jaar;Waarde;1981;0.3;52.5;47.2;42.5;4.7;173.5;75.6
2545;Mannen;65 tot 75 jaar;Waarde;1982;1.7;52.4;45.9;41.4;4.5;173.4;74.5
2546;Mannen;65 tot 75 jaar;Waarde;1983;0.0;52.2;47.8;41.4;6.5;173.3;75.4
2547;Mannen;65 tot 75 jaar;Waarde;1984;0.3;45.5;54.2;45.1;9.1;174.1;77.4
2548;Mannen;65 tot 75 jaar;Waarde;1985;0.5;43.4;56.0;50.3;5.8;174.5;77.1
2549;Mannen;65 tot 75 jaar;Waarde;1986;1.2;50.8;48.1;43.0;5.0;175.0;76.7
2550;Mannen;65 tot 75 jaar;Waarde;1987;0.0;48.6;51.4;43.0;8.4;174.8;77.9
2551;Mannen;65 tot 75 jaar;Waarde;1988;0.7;47.3;52.0;45.7;6.3;174.1;76.4
2552;Mannen;65 tot 75 jaar;Waarde;1989;0.6;50.9;48.5;43.1;5.3;174.6;77.0
2553;Mannen;65 tot 75 jaar;Waarde;1990;1.3;52.2;46.5;39.3;7.2;174.9;76.9
2554;Mannen;65 tot 75 jaar;Waarde;1991;1.4;47.3;51.3;45.7;5.5;175.7;77.3
2555;Mannen;65 tot 75 jaar;Waarde;1992;0.9;46.2;52.9;47.2;5.7;174.8;77.9
2556;Mannen;65 tot 75 jaar;Waarde;1993;0.6;46.7;52.7;45.3;7.4;175.0;77.8
2557;Mannen;65 tot 75 jaar;Waarde;1994;0.9;41.6;57.5;47.9;9.6;175.6;79.3
2558;Mannen;65 tot 75 jaar;Waarde;1995;0.3;48.8;50.9;44.3;6.6;175.0;77.9
2559;Mannen;65 tot 75 jaar;Waarde;1996;1.0;39.2;59.8;54.3;5.5;174.9;78.6
2560;Mannen;65 tot 75 jaar;Waarde;1997;0.9;39.9;59.2;50.6;8.6;175.6;79.4
2561;Mannen;65 tot 75 jaar;Waarde;1998;0.7;49.8;49.4;40.8;8.6;176.3;78.5
2562;Mannen;65 tot 75 jaar;Waarde;1999;0.6;41.6;57.9;51.0;6.9;176.3;80.4
2563;Mannen;65 tot 75 jaar;Waarde;2000;0.0;40.5;59.5;48.0;11.5;176.4;81.2
2564;Mannen;65 tot 75 jaar;Waarde;2001;1.0;41.9;57.1;47.1;10.0;176.2;80.3
2565;Mannen;65 tot 75 jaar;Waarde;2002;0.0;40.2;59.8;50.5;9.4;175.9;80.4
2566;Mannen;65 tot 75 jaar;Waarde;2003;0.9;36.6;62.5;51.0;11.4;175.9;81.1
2567;Mannen;65 tot 75 jaar;Waarde;2004;1.0;38.5;60.5;48.4;12.1;176.2;81.3
2568;Mannen;65 tot 75 jaar;Waarde;2005;0.8;35.9;63.3;50.5;12.8;177.2;82.4
2569;Mannen;65 tot 75 jaar;Waarde;2006;0.3;41.4;58.4;45.4;12.9;176.1;80.8
2570;Mannen;65 tot 75 jaar;Waarde;2007;0.7;38.9;60.4;46.0;14.4;176.7;81.7
2571;Mannen;65 tot 75 jaar;Waarde;2008;0.0;31.7;68.3;53.0;15.3;176.7;83.4
2572;Mannen;65 tot 75 jaar;Waarde;2009;0.7;36.5;62.7;48.6;14.1;177.5;83.4
2573;Mannen;65 tot 75 jaar;Waarde;2010;0.5;34.8;64.7;52.1;12.6;177.0;82.8
2574;Mannen;65 tot 75 jaar;Waarde;2011;0.1;36.2;63.7;50.5;13.2;177.0;82.7
2575;Mannen;65 tot 75 jaar;Waarde;2012;0.3;32.9;66.8;50.0;16.9;177.0;83.9
2576;Mannen;65 tot 75 jaar;Waarde;2013;0.4;33.2;66.3;50.8;15.5;177.7;84.3
2577;Mannen;65 tot 75 jaar;Waarde;2014;0.0;32.3;67.7;53.1;14.6;177.4;84.0
2578;Mannen;65 tot 75 jaar;Waarde;2015;0.0;33.7;66.3;49.5;16.8;177.3;84.5
2579;Mannen;65 tot 75 jaar;Waarde;2016;0.0;34.2;65.8;48.9;16.9;178.7;85.7
2580;Mannen;65 tot 75 jaar;Waarde;2017;0.2;34.2;65.6;47.5;18.1;178.3;85.5
2581;Mannen;65 tot 75 jaar;Waarde;2018;0.6;34.4;65.0;47.2;17.8;178.0;85.4
2582;Mannen;65 tot 75 jaar;Waarde;2019;0.6;33.3;66.2;49.6;16.6;177.8;84.7
2583;Mannen;65 tot 75 jaar;Waarde;2020;1.3;32.4;66.3;49.1;17.2;178.5;85.5
2584;Mannen;65 tot 75 jaar;Waarde;2021;0.5;32.9;66.5;51.2;15.3;178.7;85.3
2585;Mannen;65 tot 75 jaar;Waarde;2022;0.1;36.2;63.7;47.0;16.7;179.0;85.6
2586;Mannen;65 tot 75 jaar;Waarde;2023;0.1;39.6;60.3;45.0;15.3;179.3;85.3
2587;Mannen;65 tot 75 jaar;Waarde;1981/1984;0.6;50.7;48.8;42.6;6.2;173.6;75.7
2588;Mannen;65 tot 75 jaar;Waarde;1985/1988;0.6;47.5;51.9;45.6;6.4;174.6;77.0
2589;Mannen;65 tot 75 jaar;Waarde;1989/1992;1.0;49.2;49.8;43.8;6.0;175.0;77.3
2590;Mannen;65 tot 75 jaar;Waarde;1993/1996;0.7;44.0;55.3;48.0;7.3;175.1;78.4
2591;Mannen;65 tot 75 jaar;Waarde;1997/2000;0.5;43.0;56.4;47.6;8.9;176.2;79.9
2592;Mannen;65 tot 75 jaar;Waarde;2001/2004;0.7;39.3;60.0;49.3;10.7;176.1;80.7
2593;Mannen;65 tot 75 jaar;Waarde;2005/2008;0.4;36.9;62.6;48.8;13.9;176.7;82.1
2594;Mannen;65 tot 75 jaar;Waarde;2009/2012;0.4;35.1;64.5;50.3;14.3;177.1;83.2
2595;Mannen;65 tot 75 jaar;Waarde;2013/2016;0.1;33.4;66.5;50.5;16.0;177.8;84.6
2596;Mannen;65 tot 75 jaar;Waarde;2017/2020;0.7;33.6;65.8;48.3;17.4;178.1;85.3
2597;Mannen;65 tot 75 jaar;Standaardfout;1981;0.3;2.8;2.8;2.8;1.2;0.4;0.5
2598;Mannen;65 tot 75 jaar;Standaardfout;1982;0.7;2.9;2.9;2.9;1.2;0.4;0.6
2599;Mannen;65 tot 75 jaar;Standaardfout;1983;0.0;2.9;2.9;2.9;1.4;0.4;0.6
2600;Mannen;65 tot 75 jaar;Standaardfout;1984;0.3;2.9;2.9;2.9;1.7;0.4;0.6
2601;Mannen;65 tot 75 jaar;Standaardfout;1985;0.4;2.9;2.9;2.9;1.4;0.4;0.6
2602;Mannen;65 tot 75 jaar;Standaardfout;1986;0.6;3.0;3.0;3.0;1.3;0.4;0.6
2603;Mannen;65 tot 75 jaar;Standaardfout;1987;0.0;3.0;3.0;3.0;1.7;0.4;0.7
2604;Mannen;65 tot 75 jaar;Standaardfout;1988;0.5;3.1;3.1;3.1;1.5;0.4;0.6
2605;Mannen;65 tot 75 jaar;Standaardfout;1989;0.5;3.0;3.0;3.0;1.4;0.4;0.6
2606;Mannen;65 tot 75 jaar;Standaardfout;1990;0.7;3.1;3.1;3.1;1.6;0.4;0.7
2607;Mannen;65 tot 75 jaar;Standaardfout;1991;0.8;3.3;3.3;3.3;1.5;0.5;0.7
2608;Mannen;65 tot 75 jaar;Standaardfout;1992;0.5;2.9;2.9;2.9;1.4;0.4;0.6
2609;Mannen;65 tot 75 jaar;Standaardfout;1993;0.4;2.9;2.9;2.9;1.5;0.4;0.6
2610;Mannen;65 tot 75 jaar;Standaardfout;1994;0.5;2.8;2.8;2.8;1.7;0.4;0.6
2611;Mannen;65 tot 75 jaar;Standaardfout;1995;0.3;2.8;2.8;2.8;1.4;0.4;0.6
2612;Mannen;65 tot 75 jaar;Standaardfout;1996;0.6;2.8;2.8;2.8;1.3;0.4;0.6
2613;Mannen;65 tot 75 jaar;Standaardfout;1997;0.5;2.6;2.6;2.6;1.5;0.4;0.6
2614;Mannen;65 tot 75 jaar;Standaardfout;1998;0.5;2.8;2.8;2.7;1.6;0.4;0.6
2615;Mannen;65 tot 75 jaar;Standaardfout;1999;0.4;2.7;2.7;2.7;1.4;0.4;0.6
2616;Mannen;65 tot 75 jaar;Standaardfout;2000;0.0;2.7;2.7;2.8;1.8;0.4;0.6
2617;Mannen;65 tot 75 jaar;Standaardfout;2001;0.5;2.7;2.7;2.7;1.6;0.4;0.6
2618;Mannen;65 tot 75 jaar;Standaardfout;2002;0.0;2.6;2.6;2.7;1.6;0.4;0.6
2619;Mannen;65 tot 75 jaar;Standaardfout;2003;0.5;2.6;2.7;2.7;1.7;0.4;0.6
2620;Mannen;65 tot 75 jaar;Standaardfout;2004;0.5;2.5;2.5;2.5;1.7;0.4;0.6
2621;Mannen;65 tot 75 jaar;Standaardfout;2005;0.5;2.5;2.5;2.6;1.7;0.4;0.6
2622;Mannen;65 tot 75 jaar;Standaardfout;2006;0.3;2.6;2.6;2.7;1.8;0.4;0.6
2623;Mannen;65 tot 75 jaar;Standaardfout;2007;0.5;2.7;2.7;2.8;1.9;0.4;0.6
2624;Mannen;65 tot 75 jaar;Standaardfout;2008;0.0;2.4;2.4;2.6;1.9;0.4;0.7
2625;Mannen;65 tot 75 jaar;Standaardfout;2009;0.5;2.6;2.6;2.7;1.8;0.4;0.6
2626;Mannen;65 tot 75 jaar;Standaardfout;2010;0.3;1.9;1.9;2.0;1.3;0.3;0.5
2627;Mannen;65 tot 75 jaar;Standaardfout;2011;0.1;2.0;2.0;2.1;1.4;0.3;0.5
2628;Mannen;65 tot 75 jaar;Standaardfout;2012;0.2;1.9;1.9;2.0;1.5;0.3;0.5
2629;Mannen;65 tot 75 jaar;Standaardfout;2013;0.3;1.9;1.9;2.0;1.4;0.3;0.5
2630;Mannen;65 tot 75 jaar;Standaardfout;2014;0.0;2.2;2.2;2.3;1.6;0.3;0.5
2631;Mannen;65 tot 75 jaar;Standaardfout;2015;0.0;2.2;2.2;2.3;1.7;0.3;0.6
2632;Mannen;65 tot 75 jaar;Standaardfout;2016;0.0;2.2;2.2;2.3;1.7;0.3;0.6
2633;Mannen;65 tot 75 jaar;Standaardfout;2017;0.2;2.1;2.1;2.2;1.7;0.3;0.6
2634;Mannen;65 tot 75 jaar;Standaardfout;2018;0.3;2.1;2.1;2.2;1.7;0.3;0.6
2635;Mannen;65 tot 75 jaar;Standaardfout;2019;0.3;2.0;2.1;2.2;1.6;0.3;0.6
2636;Mannen;65 tot 75 jaar;Standaardfout;2020;0.5;2.1;2.2;2.3;1.7;0.3;0.7
2637;Mannen;65 tot 75 jaar;Standaardfout;2021;0.3;2.2;2.2;2.3;1.7;0.3;0.7
2638;Mannen;65 tot 75 jaar;Standaardfout;2022;0.2;2.1;2.1;2.2;1.6;0.3;0.6
2639;Mannen;65 tot 75 jaar;Standaardfout;2023;0.2;2.2;2.2;2.2;1.6;0.3;0.6
2640;Mannen;65 tot 75 jaar;Standaardfout;1981/1984;0.2;1.4;1.4;1.4;0.7;0.2;0.3
2641;Mannen;65 tot 75 jaar;Standaardfout;1985/1988;0.2;1.5;1.5;1.5;0.7;0.2;0.3
2642;Mannen;65 tot 75 jaar;Standaardfout;1989/1992;0.3;1.5;1.5;1.5;0.7;0.2;0.3
2643;Mannen;65 tot 75 jaar;Standaardfout;1993/1996;0.2;1.4;1.4;1.4;0.7;0.2;0.3
2644;Mannen;65 tot 75 jaar;Standaardfout;1997/2000;0.2;1.3;1.3;1.4;0.8;0.2;0.3
2645;Mannen;65 tot 75 jaar;Standaardfout;2001/2004;0.2;1.3;1.3;1.3;0.8;0.2;0.3
2646;Mannen;65 tot 75 jaar;Standaardfout;2005/2008;0.2;1.3;1.3;1.3;0.9;0.2;0.3
2647;Mannen;65 tot 75 jaar;Standaardfout;2009/2012;0.1;1.0;1.0;1.1;0.7;0.1;0.3
2648;Mannen;65 tot 75 jaar;Standaardfout;2013/2016;0.1;1.0;1.0;1.1;0.8;0.1;0.3
2649;Mannen;65 tot 75 jaar;Standaardfout;2017/2020;0.2;1.0;1.0;1.1;0.8;0.2;0.3
2650;Mannen;75 jaar of ouder;Waarde;1981;0.6;42.8;56.6;51.4;5.1;171.1;73.9
2651;Mannen;75 jaar of ouder;Waarde;1982;0.6;61.8;37.6;30.2;7.5;171.9;73.3
2652;Mannen;75 jaar of ouder;Waarde;1983;1.0;52.4;46.6;42.3;4.3;172.7;74.3
2653;Mannen;75 jaar of ouder;Waarde;1984;2.2;56.7;41.1;39.7;1.4;172.6;73.2
2654;Mannen;75 jaar of ouder;Waarde;1985;2.5;54.7;42.8;35.3;7.5;172.4;73.2
2655;Mannen;75 jaar of ouder;Waarde;1986;3.0;54.5;42.4;40.5;2.0;172.9;72.6
2656;Mannen;75 jaar of ouder;Waarde;1987;1.9;55.1;43.0;39.5;3.5;172.8;73.8
2657;Mannen;75 jaar of ouder;Waarde;1988;0.6;58.9;40.5;38.2;2.3;173.8;74.6
2658;Mannen;75 jaar of ouder;Waarde;1989;2.4;47.5;50.0;42.9;7.2;171.6;74.1
2659;Mannen;75 jaar of ouder;Waarde;1990;0.5;53.8;45.7;39.0;6.7;174.8;76.6
2660;Mannen;75 jaar of ouder;Waarde;1991;4.5;57.8;37.7;35.0;2.6;173.8;73.1
2661;Mannen;75 jaar of ouder;Waarde;1992;0.9;53.9;45.3;41.6;3.7;173.3;74.6
2662;Mannen;75 jaar of ouder;Waarde;1993;1.8;52.6;45.6;42.7;2.8;174.1;75.2
2663;Mannen;75 jaar of ouder;Waarde;1994;0.5;47.5;52.0;48.9;3.1;173.5;75.3
2664;Mannen;75 jaar of ouder;Waarde;1995;2.0;56.3;41.7;36.7;5.0;174.8;74.7
2665;Mannen;75 jaar of ouder;Waarde;1996;2.2;57.0;40.8;38.0;2.8;175.2;75.3
2666;Mannen;75 jaar of ouder;Waarde;1997;0.8;48.3;50.8;42.4;8.5;174.9;77.2
2667;Mannen;75 jaar of ouder;Waarde;1998;1.9;51.5;46.6;40.6;6.0;175.5;77.0
2668;Mannen;75 jaar of ouder;Waarde;1999;0.5;49.0;50.5;46.8;3.7;174.2;77.0
2669;Mannen;75 jaar of ouder;Waarde;2000;1.2;54.6;44.1;39.1;5.0;174.9;76.3
2670;Mannen;75 jaar of ouder;Waarde;2001;1.9;46.8;51.4;44.5;6.8;175.3;77.2
2671;Mannen;75 jaar of ouder;Waarde;2002;0.8;52.4;46.9;41.8;5.1;174.7;75.8
2672;Mannen;75 jaar of ouder;Waarde;2003;2.5;44.9;52.6;46.0;6.6;175.1;77.2
2673;Mannen;75 jaar of ouder;Waarde;2004;0.7;48.8;50.5;44.4;6.1;175.1;77.7
2674;Mannen;75 jaar of ouder;Waarde;2005;0.4;50.4;49.2;44.5;4.7;175.2;77.5
2675;Mannen;75 jaar of ouder;Waarde;2006;0.6;44.3;55.2;47.2;7.9;174.6;78.7
2676;Mannen;75 jaar of ouder;Waarde;2007;2.3;46.3;51.4;43.2;8.2;176.5;78.9
2677;Mannen;75 jaar of ouder;Waarde;2008;0.4;48.8;50.8;45.5;5.3;175.7;78.1
2678;Mannen;75 jaar of ouder;Waarde;2009;0.6;49.2;50.2;39.3;10.9;175.5;78.5
2679;Mannen;75 jaar of ouder;Waarde;2010;2.0;40.3;57.7;51.5;6.1;175.0;78.0
2680;Mannen;75 jaar of ouder;Waarde;2011;0.3;44.4;55.4;43.9;11.5;175.4;79.6
2681;Mannen;75 jaar of ouder;Waarde;2012;1.0;44.6;54.3;44.7;9.7;175.5;78.8
2682;Mannen;75 jaar of ouder;Waarde;2013;1.1;42.7;56.3;45.3;11.0;175.3;79.7
2683;Mannen;75 jaar of ouder;Waarde;2014;0.6;42.2;57.2;44.8;12.4;175.2;79.8
2684;Mannen;75 jaar of ouder;Waarde;2015;0.4;39.2;60.3;49.1;11.2;175.7;80.1
2685;Mannen;75 jaar of ouder;Waarde;2016;0.0;44.6;55.4;47.4;8.0;175.3;79.0
2686;Mannen;75 jaar of ouder;Waarde;2017;0.4;43.8;55.8;45.3;10.5;175.7;80.0
2687;Mannen;75 jaar of ouder;Waarde;2018;0.3;41.7;58.0;44.7;13.3;175.2;80.8
2688;Mannen;75 jaar of ouder;Waarde;2019;0.9;40.5;58.6;45.6;13.0;176.1;81.0
2689;Mannen;75 jaar of ouder;Waarde;2020;1.7;41.3;57.0;44.8;12.2;175.9;81.0
2690;Mannen;75 jaar of ouder;Waarde;2021;0.3;44.0;55.7;44.8;10.9;175.8;79.9
2691;Mannen;75 jaar of ouder;Waarde;2022;0.9;39.9;59.2;44.9;14.3;175.8;81.6
2692;Mannen;75 jaar of ouder;Waarde;2023;0.8;46.6;52.7;40.2;12.4;176.7;80.3
2693;Mannen;75 jaar of ouder;Waarde;1981/1984;1.1;53.5;45.4;40.9;4.5;172.1;73.7
2694;Mannen;75 jaar of ouder;Waarde;1985/1988;2.0;55.8;42.2;38.4;3.8;173.0;73.5
2695;Mannen;75 jaar of ouder;Waarde;1989/1992;2.1;53.3;44.6;39.6;5.0;173.4;74.6
2696;Mannen;75 jaar of ouder;Waarde;1993/1996;1.7;53.4;44.9;41.5;3.4;174.4;75.1
2697;Mannen;75 jaar of ouder;Waarde;1997/2000;1.1;51.0;47.9;42.1;5.8;174.9;76.8
2698;Mannen;75 jaar of ouder;Waarde;2001/2004;1.5;48.1;50.4;44.2;6.2;175.0;77.0
2699;Mannen;75 jaar of ouder;Waarde;2005/2008;0.9;47.4;51.6;45.1;6.6;175.5;78.3
2700;Mannen;75 jaar of ouder;Waarde;2009/2012;1.0;44.6;54.4;44.9;9.6;175.4;78.7
2701;Mannen;75 jaar of ouder;Waarde;2013/2016;0.5;42.2;57.3;46.7;10.6;175.4;79.6
2702;Mannen;75 jaar of ouder;Waarde;2017/2020;0.8;41.8;57.4;45.1;12.3;175.7;80.7
2703;Mannen;75 jaar of ouder;Standaardfout;1981;0.6;4.1;4.1;4.1;1.8;0.6;0.8
2704;Mannen;75 jaar of ouder;Standaardfout;1982;0.6;4.1;4.0;3.8;2.2;0.6;1.1
2705;Mannen;75 jaar of ouder;Standaardfout;1983;0.8;4.1;4.0;4.0;1.6;0.5;0.7
2706;Mannen;75 jaar of ouder;Standaardfout;1984;1.2;4.0;4.0;4.0;1.0;0.6;0.7
2707;Mannen;75 jaar of ouder;Standaardfout;1985;1.3;4.1;4.1;4.0;2.2;0.6;0.8
2708;Mannen;75 jaar of ouder;Standaardfout;1986;1.4;4.0;4.0;3.9;1.1;0.5;0.7
2709;Mannen;75 jaar of ouder;Standaardfout;1987;1.1;4.1;4.1;4.1;1.5;0.6;0.9
2710;Mannen;75 jaar of ouder;Standaardfout;1988;0.7;4.3;4.3;4.2;1.3;0.6;0.9
2711;Mannen;75 jaar of ouder;Standaardfout;1989;1.3;4.2;4.2;4.1;2.1;0.6;1.0
2712;Mannen;75 jaar of ouder;Standaardfout;1990;0.6;4.4;4.4;4.3;2.2;0.7;0.9
2713;Mannen;75 jaar of ouder;Standaardfout;1991;1.8;4.4;4.3;4.2;1.4;0.6;1.0
2714;Mannen;75 jaar of ouder;Standaardfout;1992;0.7;3.9;3.9;3.8;1.5;0.5;0.8
2715;Mannen;75 jaar of ouder;Standaardfout;1993;1.1;4.1;4.1;4.1;1.4;0.6;0.8
2716;Mannen;75 jaar of ouder;Standaardfout;1994;0.6;3.9;3.9;3.9;1.4;0.5;0.8
2717;Mannen;75 jaar of ouder;Standaardfout;1995;1.1;3.8;3.7;3.7;1.7;0.5;0.8
2718;Mannen;75 jaar of ouder;Standaardfout;1996;1.1;3.8;3.8;3.8;1.3;0.6;0.8
2719;Mannen;75 jaar of ouder;Standaardfout;1997;0.7;3.6;3.6;3.5;2.0;0.5;0.7
