ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalAantalBijstandsuitkeringen_1;BurgerlijkeStaatTotaal_2;Ongehuwd_3;Gehuwd_4;Gescheiden_5;Weduwstaat_6;LeefvormTotaal_7;Alleenstaande_8;AlleenstaandeOuder_9;EchtPaar_10;AndersInclusiefLeefvormOnbekend_11;HuisvestingTotaal_12;Huurder_13;Eigenaar_14;Inwonend_15;AantalTenLasteKomendeKinderenTotaal_16;GeenKinderenOfOnbekend_17;k_1Kind_18;k_2Kinderen_19;k_3OfMeerKinderen_20;InkomstenbronTotaal_21;GeenInkomsten_22;InkomstenUitArbeid_23;InkomstenUitOverigeBronnen_24;ArbeidAlsmedeOverigeBronnen_25;BijstandsuitkeringenTotaal_26;UitkeringsduurKorterDan1Jaar_27;Uitkeringsduur1JaarOfLanger_28
4722;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005 december;2180.0;2180.0;;;;;2180.0;1300.0;640.0;240.0;;2180.0;1990.0;30.0;160.0;2180.0;;;;;2180.0;1190.0;110.0;760.0;120.0;2180.0;330.0;1850.0
4723;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2005;2180.0;2180.0;;;;;2180.0;1300.0;640.0;240.0;;2180.0;1990.0;30.0;160.0;2180.0;;;;;2180.0;1190.0;110.0;760.0;120.0;2180.0;330.0;1850.0
4724;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 januari;2170.0;2170.0;;;;;2170.0;1290.0;650.0;240.0;;2170.0;1990.0;30.0;150.0;2170.0;;;;;2170.0;;;;;2170.0;330.0;1850.0
4725;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 februari;2170.0;2170.0;;;;;2170.0;1300.0;630.0;240.0;;2170.0;1990.0;30.0;150.0;2170.0;;;;;2170.0;;;;;2170.0;320.0;1850.0
4726;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 maart;2170.0;2170.0;;;;;2170.0;1300.0;630.0;240.0;;2170.0;1990.0;30.0;150.0;2170.0;;;;;2170.0;;;;;2170.0;320.0;1850.0
4727;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 april;2170.0;2170.0;;;;;2170.0;1310.0;620.0;230.0;;2170.0;1980.0;30.0;160.0;2170.0;;;;;2170.0;;;;;2170.0;330.0;1830.0
4728;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 mei;2160.0;2160.0;;;;;2160.0;1310.0;620.0;230.0;;2160.0;1990.0;30.0;150.0;2160.0;;;;;2160.0;;;;;2160.0;340.0;1820.0
4729;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 juni;2140.0;2140.0;;;;;2140.0;1300.0;610.0;230.0;;2140.0;1980.0;30.0;140.0;2140.0;;;;;2140.0;;;;;2140.0;330.0;1810.0
4730;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 juli;2120.0;2120.0;;;;;2120.0;1280.0;620.0;230.0;;2120.0;1950.0;30.0;140.0;2120.0;;;;;2120.0;;;;;2120.0;340.0;1780.0
4731;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 augustus;2110.0;2110.0;;;;;2110.0;1270.0;610.0;220.0;;2110.0;1940.0;30.0;140.0;2110.0;;;;;2110.0;;;;;2110.0;320.0;1790.0
4732;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 september;2060.0;2060.0;;;;;2060.0;1240.0;610.0;210.0;;2060.0;1900.0;30.0;130.0;2060.0;;;;;2060.0;;;;;2060.0;300.0;1760.0
4733;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 oktober;2020.0;2020.0;;;;;2020.0;1210.0;600.0;200.0;;2020.0;1870.0;30.0;120.0;2020.0;;;;;2020.0;;;;;2020.0;280.0;1740.0
4734;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 november;2000.0;2000.0;;;;;2000.0;1200.0;600.0;200.0;;2000.0;1850.0;30.0;120.0;2000.0;;;;;2000.0;;;;;2000.0;280.0;1720.0
4735;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006 december;1980.0;1980.0;;;;;1980.0;1190.0;590.0;200.0;;1980.0;1830.0;30.0;120.0;1980.0;;;;;1980.0;;;;;1980.0;280.0;1700.0
4736;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2006;1980.0;1980.0;;;;;1980.0;1190.0;590.0;200.0;;1980.0;1830.0;30.0;120.0;1980.0;;;;;1980.0;;;;;1980.0;280.0;1700.0
4737;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 januari;1970.0;1970.0;;;;;1970.0;1200.0;570.0;200.0;;1970.0;1820.0;30.0;130.0;1970.0;;;;;1970.0;;;;;1970.0;280.0;1690.0
4738;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 februari;1960.0;1960.0;;;;;1960.0;1200.0;570.0;200.0;;1960.0;1800.0;30.0;130.0;1960.0;;;;;1960.0;;;;;1960.0;280.0;1680.0
4739;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 maart;1940.0;1940.0;;;;;1940.0;1190.0;550.0;200.0;;1940.0;1790.0;20.0;130.0;1940.0;;;;;1940.0;;;;;1940.0;280.0;1660.0
4740;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 april;1920.0;1920.0;;;;;1920.0;1190.0;530.0;200.0;;1920.0;1770.0;20.0;130.0;1920.0;;;;;1920.0;;;;;1920.0;270.0;1650.0
4741;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 mei;1880.0;1880.0;;;;;1880.0;1180.0;510.0;190.0;;1880.0;1740.0;20.0;120.0;1880.0;;;;;1880.0;;;;;1880.0;250.0;1630.0
4742;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 juni;1850.0;1850.0;;;;;1850.0;1150.0;510.0;190.0;;1850.0;1710.0;30.0;110.0;1850.0;;;;;1850.0;;;;;1850.0;250.0;1600.0
4743;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 juli;1830.0;1830.0;;;;;1830.0;1150.0;490.0;190.0;;1830.0;1690.0;20.0;110.0;1830.0;;;;;1830.0;;;;;1830.0;250.0;1580.0
4744;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 augustus;1800.0;1800.0;;;;;1800.0;1130.0;490.0;180.0;;1800.0;1670.0;20.0;110.0;1800.0;;;;;1800.0;;;;;1800.0;250.0;1550.0
4745;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 september;1750.0;1750.0;;;;;1750.0;1100.0;470.0;180.0;;1750.0;1630.0;20.0;100.0;1750.0;;;;;1750.0;;;;;1750.0;240.0;1520.0
4746;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 oktober;1720.0;1720.0;;;;;1720.0;1090.0;450.0;180.0;;1720.0;1590.0;20.0;100.0;1720.0;;;;;1720.0;;;;;1720.0;200.0;1520.0
4747;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 november;1680.0;1680.0;;;;;1680.0;1070.0;430.0;180.0;;1680.0;1560.0;20.0;100.0;1680.0;;;;;1680.0;;;;;1680.0;200.0;1480.0
4748;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007 december;1690.0;1690.0;;;;;1690.0;1070.0;430.0;180.0;;1690.0;1570.0;20.0;100.0;1690.0;;;;;1690.0;;;;;1690.0;200.0;1490.0
4749;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2007;1690.0;1690.0;;;;;1690.0;1070.0;430.0;180.0;;1690.0;1570.0;20.0;100.0;1690.0;;;;;1690.0;;;;;1690.0;200.0;1490.0
4750;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 januari;1670.0;1670.0;;;;;1670.0;1070.0;420.0;180.0;;1670.0;1560.0;20.0;100.0;1670.0;;;;;1670.0;;;;;1670.0;210.0;1460.0
4751;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 februari;1650.0;1650.0;;;;;1650.0;1060.0;410.0;180.0;;1650.0;1540.0;20.0;90.0;1650.0;;;;;1650.0;;;;;1650.0;220.0;1440.0
4752;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 maart;1630.0;1630.0;;;;;1630.0;1060.0;400.0;170.0;;1630.0;1520.0;20.0;100.0;1630.0;;;;;1630.0;;;;;1630.0;210.0;1420.0
4753;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 april;1650.0;1650.0;;;;;1650.0;1080.0;390.0;170.0;;1650.0;1520.0;20.0;110.0;1650.0;;;;;1650.0;;;;;1650.0;230.0;1420.0
4754;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 mei;1640.0;1640.0;;;;;1640.0;1080.0;390.0;170.0;;1640.0;1510.0;20.0;110.0;1640.0;;;;;1640.0;;;;;1640.0;240.0;1400.0
4755;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 juni;1620.0;1620.0;;;;;1620.0;1060.0;390.0;170.0;;1620.0;1500.0;20.0;100.0;1620.0;;;;;1620.0;;;;;1620.0;230.0;1390.0
4756;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 juli;1610.0;1610.0;;;;;1610.0;1060.0;380.0;170.0;;1610.0;1490.0;20.0;100.0;1610.0;;;;;1610.0;;;;;1610.0;230.0;1380.0
4757;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 augustus;1590.0;1590.0;;;;;1590.0;1040.0;380.0;170.0;;1590.0;1470.0;20.0;100.0;1590.0;;;;;1590.0;;;;;1590.0;230.0;1360.0
4758;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 september;1590.0;1590.0;;;;;1590.0;1050.0;370.0;170.0;;1590.0;1470.0;20.0;100.0;1590.0;;;;;1590.0;;;;;1590.0;230.0;1360.0
4759;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 oktober;1560.0;1560.0;;;;;1560.0;1040.0;360.0;160.0;;1560.0;1450.0;20.0;100.0;1560.0;;;;;1560.0;;;;;1560.0;230.0;1330.0
4760;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 november;1550.0;1550.0;;;;;1550.0;1030.0;360.0;160.0;;1550.0;1440.0;10.0;100.0;1550.0;;;;;1550.0;;;;;1550.0;230.0;1320.0
4761;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008 december;1540.0;1540.0;;;;;1540.0;1030.0;350.0;160.0;;1540.0;1430.0;20.0;100.0;1540.0;;;;;1540.0;;;;;1540.0;240.0;1310.0
4762;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2008;1540.0;1540.0;;;;;1540.0;1030.0;350.0;160.0;;1540.0;1430.0;20.0;100.0;1540.0;;;;;1540.0;;;;;1540.0;240.0;1310.0
4763;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 januari;1520.0;1520.0;;;;;1520.0;1010.0;350.0;170.0;;1520.0;1410.0;20.0;100.0;1520.0;;;;;1520.0;830.0;70.0;570.0;50.0;1520.0;230.0;1290.0
4764;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 februari;1540.0;1540.0;;;;;1540.0;1020.0;350.0;170.0;;1540.0;1420.0;20.0;100.0;1540.0;;;;;1540.0;850.0;70.0;560.0;60.0;1540.0;260.0;1280.0
4765;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 maart;1520.0;1520.0;;;;;1520.0;1010.0;350.0;160.0;;1520.0;1410.0;20.0;100.0;1520.0;;;;;1520.0;840.0;70.0;560.0;50.0;1520.0;240.0;1290.0
4766;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 april;1520.0;1520.0;;;;;1520.0;1010.0;340.0;170.0;;1520.0;1410.0;20.0;90.0;1520.0;;;;;1520.0;830.0;70.0;570.0;60.0;1520.0;240.0;1280.0
4767;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 mei;1520.0;1520.0;;;;;1520.0;1010.0;340.0;170.0;;1520.0;1420.0;20.0;80.0;1520.0;;;;;1520.0;830.0;60.0;560.0;60.0;1520.0;240.0;1280.0
4768;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 juni;1520.0;1520.0;;;;;1520.0;1000.0;350.0;170.0;;1520.0;1420.0;10.0;80.0;1520.0;;;;;1520.0;840.0;60.0;570.0;60.0;1520.0;250.0;1270.0
4769;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 juli;1540.0;1540.0;;;;;1540.0;1010.0;350.0;170.0;;1540.0;1440.0;10.0;90.0;1540.0;;;;;1540.0;830.0;60.0;590.0;60.0;1540.0;270.0;1260.0
4770;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 augustus;1520.0;1520.0;;;;;1520.0;1000.0;350.0;170.0;;1520.0;1430.0;10.0;80.0;1520.0;;;;;1520.0;820.0;60.0;590.0;60.0;1520.0;270.0;1260.0
4771;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 september;1520.0;1520.0;;;;;1520.0;1000.0;350.0;170.0;;1520.0;1430.0;10.0;80.0;1520.0;;;;;1520.0;820.0;60.0;580.0;60.0;1520.0;260.0;1270.0
4772;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 oktober;1530.0;1530.0;;;;;1530.0;1010.0;350.0;170.0;;1530.0;1440.0;10.0;80.0;1530.0;;;;;1530.0;850.0;60.0;580.0;50.0;1530.0;260.0;1270.0
4773;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 november;1550.0;1550.0;;;;;1550.0;1030.0;340.0;170.0;;1550.0;1450.0;10.0;80.0;1550.0;;;;;1550.0;840.0;60.0;590.0;50.0;1550.0;270.0;1280.0
4774;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009 december;1570.0;1570.0;;;;;1570.0;1040.0;350.0;170.0;;1570.0;1470.0;10.0;90.0;1570.0;;;;;1570.0;850.0;70.0;600.0;50.0;1570.0;300.0;1270.0
4775;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2009;1570.0;1570.0;;;;;1570.0;1040.0;350.0;170.0;;1570.0;1470.0;10.0;90.0;1570.0;;;;;1570.0;850.0;70.0;600.0;50.0;1570.0;300.0;1270.0
4776;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 januari;1590.0;1590.0;;;;;1590.0;1050.0;360.0;170.0;;1590.0;1490.0;10.0;90.0;1590.0;;;;;1590.0;860.0;70.0;620.0;50.0;1590.0;320.0;1270.0
4777;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 februari;1630.0;1630.0;;;;;1630.0;1080.0;370.0;170.0;;1630.0;1510.0;10.0;100.0;1630.0;;;;;1630.0;880.0;70.0;620.0;60.0;1630.0;340.0;1280.0
4778;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 maart;1670.0;1670.0;;;;;1670.0;1120.0;370.0;180.0;;1670.0;1550.0;10.0;110.0;1670.0;;;;;1670.0;930.0;70.0;610.0;60.0;1670.0;380.0;1300.0
4779;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 april;1700.0;1700.0;;;;;1700.0;1140.0;380.0;180.0;;1700.0;1560.0;10.0;120.0;1700.0;;;;;1700.0;930.0;70.0;630.0;70.0;1700.0;400.0;1300.0
4780;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 mei;1720.0;1720.0;;;;;1720.0;1150.0;380.0;180.0;;1720.0;1580.0;10.0;130.0;1720.0;;;;;1720.0;960.0;70.0;620.0;60.0;1720.0;420.0;1300.0
4781;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 juni;1750.0;1750.0;;;;;1750.0;1170.0;390.0;180.0;;1750.0;1600.0;10.0;130.0;1750.0;;;;;1750.0;980.0;70.0;630.0;60.0;1750.0;440.0;1310.0
4782;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 juli;1760.0;1760.0;;;;;1760.0;1180.0;390.0;180.0;;1760.0;1610.0;20.0;130.0;1760.0;;;;;1760.0;1000.0;70.0;630.0;60.0;1760.0;480.0;1280.0
4783;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 augustus*;1760.0;1760.0;;;;;1760.0;1170.0;390.0;180.0;;1760.0;1620.0;10.0;120.0;1760.0;;;;;1760.0;1000.0;60.0;630.0;60.0;1760.0;470.0;1290.0
4784;Mannen en vrouwen;Totaal leeftijd;Alkmaar;2010 september*;1770.0;1770.0;;;;;1770.0;1170.0;400.0;180.0;;1770.0;1630.0;10.0;130.0;1770.0;;;;;1770.0;990.0;70.0;640.0;70.0;1770.0;470.0;1300.0
4785;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 januari;3260.0;3260.0;1420.0;1040.0;750.0;50.0;3260.0;1580.0;740.0;940.0;;3260.0;2780.0;90.0;400.0;3260.0;;;;;3260.0;2620.0;340.0;270.0;30.0;3260.0;750.0;2510.0
4786;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 februari;3240.0;3240.0;1410.0;1040.0;740.0;50.0;3240.0;1580.0;720.0;940.0;;3240.0;2750.0;90.0;400.0;3240.0;;;;;3240.0;2590.0;360.0;270.0;30.0;3240.0;740.0;2500.0
4787;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 maart;3200.0;3200.0;1380.0;1020.0;740.0;50.0;3200.0;1550.0;720.0;920.0;;3200.0;2720.0;80.0;390.0;3200.0;;;;;3200.0;2580.0;330.0;260.0;20.0;3200.0;710.0;2480.0
4788;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 april;3140.0;3140.0;1340.0;1010.0;730.0;50.0;3140.0;1510.0;720.0;910.0;;3140.0;2680.0;80.0;380.0;3140.0;;;;;3140.0;2540.0;320.0;260.0;20.0;3140.0;680.0;2460.0
4789;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 mei;3100.0;3100.0;1320.0;990.0;730.0;50.0;3100.0;1490.0;720.0;890.0;;3100.0;2650.0;80.0;370.0;3100.0;;;;;3100.0;2540.0;290.0;260.0;20.0;3100.0;650.0;2450.0
4790;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 juni;3070.0;3070.0;1300.0;980.0;730.0;60.0;3070.0;1480.0;710.0;880.0;;3070.0;2630.0;80.0;370.0;3070.0;;;;;3070.0;2530.0;270.0;250.0;20.0;3070.0;650.0;2420.0
4791;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 juli;3050.0;3050.0;1290.0;980.0;720.0;60.0;3050.0;1470.0;710.0;880.0;;3050.0;2610.0;80.0;370.0;3050.0;;;;;3050.0;2520.0;260.0;260.0;20.0;3050.0;660.0;2390.0
4792;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 augustus;3020.0;3020.0;1280.0;970.0;720.0;60.0;3020.0;1460.0;700.0;870.0;;3020.0;2580.0;70.0;370.0;3020.0;;;;;3020.0;2500.0;250.0;250.0;20.0;3020.0;630.0;2390.0
4793;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 september;2970.0;2970.0;1250.0;950.0;710.0;60.0;2970.0;1430.0;690.0;850.0;;2970.0;2530.0;70.0;370.0;2970.0;;;;;2970.0;2400.0;300.0;250.0;20.0;2970.0;610.0;2360.0
4794;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 oktober;2940.0;2940.0;1230.0;940.0;710.0;60.0;2940.0;1410.0;690.0;850.0;;2940.0;2510.0;70.0;370.0;2940.0;;;;;2940.0;2420.0;260.0;250.0;20.0;2940.0;600.0;2340.0
4795;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 november;2950.0;2950.0;1210.0;960.0;720.0;60.0;2950.0;1410.0;690.0;840.0;;2950.0;2500.0;70.0;380.0;2950.0;;;;;2950.0;2430.0;240.0;250.0;20.0;2950.0;600.0;2340.0
4796;Mannen en vrouwen;Totaal leeftijd;Almelo;1998 december;2950.0;2950.0;1220.0;950.0;720.0;60.0;2950.0;1420.0;690.0;850.0;;2950.0;2490.0;70.0;390.0;2950.0;;;;;2950.0;2420.0;260.0;250.0;30.0;2950.0;620.0;2330.0
4797;Mannen en vrouwen;Totaal leeftijd;Almelo;1998;2950.0;2950.0;1220.0;950.0;720.0;60.0;2950.0;1420.0;690.0;850.0;;2950.0;2490.0;70.0;390.0;2950.0;;;;;2950.0;2420.0;260.0;250.0;30.0;2950.0;620.0;2330.0
4798;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 januari;2930.0;2930.0;1220.0;940.0;710.0;60.0;2930.0;1410.0;680.0;840.0;;2930.0;2470.0;70.0;390.0;2930.0;2190.0;350.0;270.0;130.0;2930.0;2410.0;240.0;260.0;20.0;2930.0;600.0;2330.0
4799;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 februari;2890.0;2890.0;1190.0;930.0;710.0;60.0;2890.0;1390.0;670.0;830.0;;2890.0;2440.0;70.0;380.0;2890.0;2160.0;340.0;260.0;130.0;2890.0;2410.0;210.0;250.0;20.0;2890.0;580.0;2310.0
4800;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 maart;2870.0;2870.0;1170.0;940.0;700.0;60.0;2870.0;1360.0;670.0;830.0;;2870.0;2430.0;70.0;360.0;2870.0;2140.0;340.0;260.0;130.0;2870.0;2350.0;240.0;250.0;30.0;2870.0;570.0;2290.0
4801;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 april;2820.0;2820.0;1140.0;930.0;690.0;60.0;2820.0;1330.0;670.0;820.0;;2820.0;2390.0;70.0;350.0;2820.0;2090.0;350.0;260.0;130.0;2820.0;2310.0;230.0;240.0;30.0;2820.0;560.0;2260.0
4802;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 mei;2800.0;2800.0;1120.0;920.0;690.0;60.0;2800.0;1310.0;670.0;810.0;;2800.0;2380.0;70.0;350.0;2800.0;2080.0;340.0;250.0;130.0;2800.0;2300.0;220.0;250.0;30.0;2800.0;540.0;2250.0
4803;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 juni;2750.0;2750.0;1100.0;920.0;680.0;60.0;2750.0;1290.0;670.0;790.0;;2750.0;2330.0;70.0;350.0;2750.0;2040.0;340.0;250.0;120.0;2750.0;2260.0;220.0;240.0;30.0;2750.0;540.0;2220.0
4804;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 juli;2730.0;2730.0;1090.0;910.0;670.0;60.0;2730.0;1300.0;660.0;780.0;;2730.0;2310.0;70.0;350.0;2730.0;2020.0;340.0;250.0;120.0;2730.0;2250.0;220.0;240.0;30.0;2730.0;550.0;2180.0
4805;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 augustus;2720.0;2720.0;1080.0;910.0;670.0;60.0;2720.0;1280.0;660.0;780.0;;2720.0;2310.0;70.0;340.0;2720.0;2000.0;340.0;260.0;120.0;2720.0;2250.0;220.0;240.0;20.0;2720.0;540.0;2190.0
4806;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 september;2700.0;2700.0;1070.0;900.0;670.0;60.0;2700.0;1260.0;660.0;770.0;;2700.0;2290.0;70.0;350.0;2700.0;1980.0;340.0;260.0;120.0;2700.0;2200.0;230.0;250.0;20.0;2700.0;530.0;2170.0
4807;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 oktober;2650.0;2650.0;1040.0;880.0;660.0;60.0;2650.0;1240.0;650.0;750.0;;2650.0;2250.0;60.0;340.0;2650.0;1950.0;340.0;250.0;110.0;2650.0;2150.0;230.0;250.0;20.0;2650.0;510.0;2140.0
4808;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 november;2620.0;2620.0;1020.0;880.0;660.0;60.0;2620.0;1220.0;650.0;740.0;;2620.0;2230.0;60.0;320.0;2620.0;1920.0;340.0;250.0;110.0;2620.0;2120.0;220.0;250.0;20.0;2620.0;480.0;2140.0
4809;Mannen en vrouwen;Totaal leeftijd;Almelo;1999 december;2610.0;2610.0;1020.0;880.0;660.0;60.0;2610.0;1220.0;650.0;740.0;;2610.0;2230.0;60.0;310.0;2610.0;1910.0;340.0;250.0;110.0;2610.0;2120.0;210.0;260.0;20.0;2610.0;470.0;2140.0
4810;Mannen en vrouwen;Totaal leeftijd;Almelo;1999;2610.0;2610.0;1020.0;880.0;660.0;60.0;2610.0;1220.0;650.0;740.0;;2610.0;2230.0;60.0;310.0;2610.0;1910.0;340.0;250.0;110.0;2610.0;2120.0;210.0;260.0;20.0;2610.0;470.0;2140.0
4811;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 januari;2610.0;2610.0;1020.0;880.0;660.0;60.0;2610.0;1230.0;650.0;740.0;;2610.0;2240.0;60.0;310.0;2610.0;1920.0;340.0;240.0;110.0;2610.0;2120.0;210.0;270.0;20.0;2610.0;490.0;2120.0
4812;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 februari;2600.0;2600.0;1010.0;880.0;660.0;60.0;2600.0;1230.0;640.0;730.0;;2600.0;2230.0;60.0;310.0;2600.0;1910.0;340.0;240.0;120.0;2600.0;2110.0;220.0;260.0;20.0;2600.0;490.0;2110.0
4813;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 maart;2590.0;2590.0;1000.0;880.0;670.0;60.0;2590.0;1230.0;640.0;720.0;;2590.0;2240.0;60.0;290.0;2590.0;1900.0;340.0;240.0;120.0;2590.0;2110.0;210.0;250.0;20.0;2590.0;480.0;2110.0
4814;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 april;2580.0;2580.0;980.0;860.0;670.0;60.0;2580.0;1220.0;650.0;720.0;;2580.0;2230.0;60.0;280.0;2580.0;1870.0;350.0;240.0;120.0;2580.0;2080.0;220.0;250.0;20.0;2580.0;480.0;2100.0
4815;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 mei;2570.0;2570.0;970.0;850.0;690.0;60.0;2570.0;1210.0;650.0;710.0;;2570.0;2230.0;70.0;270.0;2570.0;1840.0;340.0;250.0;130.0;2570.0;2050.0;250.0;250.0;20.0;2570.0;470.0;2090.0
4816;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 juni;2530.0;2530.0;950.0;840.0;680.0;60.0;2530.0;1180.0;650.0;700.0;;2530.0;2220.0;70.0;250.0;2530.0;1810.0;350.0;250.0;130.0;2530.0;2040.0;230.0;250.0;20.0;2530.0;440.0;2090.0
4817;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 juli;2550.0;2550.0;960.0;840.0;680.0;60.0;2550.0;1200.0;640.0;700.0;;2550.0;2210.0;70.0;270.0;2550.0;1820.0;350.0;250.0;130.0;2550.0;2030.0;250.0;250.0;20.0;2550.0;460.0;2080.0
4818;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 augustus;2540.0;2540.0;950.0;840.0;680.0;60.0;2540.0;1190.0;650.0;700.0;;2540.0;2210.0;70.0;270.0;2540.0;1810.0;350.0;260.0;130.0;2540.0;2020.0;240.0;260.0;20.0;2540.0;450.0;2090.0
4819;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 september;2510.0;2510.0;950.0;830.0;670.0;60.0;2510.0;1170.0;640.0;690.0;;2510.0;2180.0;70.0;260.0;2510.0;1760.0;360.0;260.0;130.0;2510.0;1970.0;260.0;250.0;20.0;2510.0;450.0;2060.0
4820;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 oktober;2490.0;2490.0;930.0;820.0;670.0;60.0;2490.0;1160.0;640.0;680.0;;2490.0;2170.0;70.0;250.0;2490.0;1720.0;370.0;270.0;130.0;2490.0;1940.0;260.0;260.0;30.0;2490.0;450.0;2040.0
4821;Mannen en vrouwen;Totaal leeftijd;Almelo;2000 november;2450.0;2450.0;920.0;800.0;670.0;60.0;2450.0;1150.0;640.0;660.0;;2450.0;2140.0;70.0;240.0;2450.0;1690.0;360.0;270.0;130.0;2450.0;1930.0;240.0;250.0;20.0;2450.0;440.0;2010.0
