ID;Geslacht;KerkelijkeGezindte;Regio;Bewoners_1
6724;Totaal mannen en vrouwen;Evangelisch Luthersch;Bierum;0
6725;Totaal mannen en vrouwen;Evangelisch Luthersch;Biervliet;0
6726;Totaal mannen en vrouwen;Evangelisch Luthersch;Biggekerke;0
6727;Totaal mannen en vrouwen;Evangelisch Luthersch;Bildt ('t);0
6728;Totaal mannen en vrouwen;Evangelisch Luthersch;Bilt (de);183
6729;Totaal mannen en vrouwen;Evangelisch Luthersch;Bingelrade;0
6730;Totaal mannen en vrouwen;Evangelisch Luthersch;Bladel en Netersel;0
6731;Totaal mannen en vrouwen;Evangelisch Luthersch;Blankenham;1
6732;Totaal mannen en vrouwen;Evangelisch Luthersch;Blaricum;60
6733;Totaal mannen en vrouwen;Evangelisch Luthersch;Bleiswijk;0
6734;Totaal mannen en vrouwen;Evangelisch Luthersch;Bleskensgraaf en Hofwege;0
6735;Totaal mannen en vrouwen;Evangelisch Luthersch;Bloemendaal;504
6736;Totaal mannen en vrouwen;Evangelisch Luthersch;Blokker;2
6737;Totaal mannen en vrouwen;Evangelisch Luthersch;Blokzijl;2
6738;Totaal mannen en vrouwen;Evangelisch Luthersch;Bocholtz;0
6739;Totaal mannen en vrouwen;Evangelisch Luthersch;Bodegraven;44
6740;Totaal mannen en vrouwen;Evangelisch Luthersch;Boekel;0
6741;Totaal mannen en vrouwen;Evangelisch Luthersch;Bolsward;2
6742;Totaal mannen en vrouwen;Evangelisch Luthersch;Bommel (den);0
6743;Totaal mannen en vrouwen;Evangelisch Luthersch;Borculo;17
6744;Totaal mannen en vrouwen;Evangelisch Luthersch;Borger;154
6745;Totaal mannen en vrouwen;Evangelisch Luthersch;Borgharen;0
6746;Totaal mannen en vrouwen;Evangelisch Luthersch;Borkel en Schaft;0
6747;Totaal mannen en vrouwen;Evangelisch Luthersch;Born;15
6748;Totaal mannen en vrouwen;Evangelisch Luthersch;Borne;66
6749;Totaal mannen en vrouwen;Evangelisch Luthersch;Borsselen;5
6750;Totaal mannen en vrouwen;Evangelisch Luthersch;Boschkapelle;0
6751;Totaal mannen en vrouwen;Evangelisch Luthersch;Boskoop;29
6752;Totaal mannen en vrouwen;Evangelisch Luthersch;Bovenkarspel;0
6753;Totaal mannen en vrouwen;Evangelisch Luthersch;Boxmeer;0
6754;Totaal mannen en vrouwen;Evangelisch Luthersch;Boxtel;3
6755;Totaal mannen en vrouwen;Evangelisch Luthersch;Brakel;0
6756;Totaal mannen en vrouwen;Evangelisch Luthersch;Brandwijk;0
6757;Totaal mannen en vrouwen;Evangelisch Luthersch;Breda;256
6758;Totaal mannen en vrouwen;Evangelisch Luthersch;Breskens;43
6759;Totaal mannen en vrouwen;Evangelisch Luthersch;Breukelen-Nijenrode;6
6760;Totaal mannen en vrouwen;Evangelisch Luthersch;Breukelen-Sint Pieters;3
6761;Totaal mannen en vrouwen;Evangelisch Luthersch;Brielle;10
6762;Totaal mannen en vrouwen;Evangelisch Luthersch;Broek in Waterland;16
6763;Totaal mannen en vrouwen;Evangelisch Luthersch;Broek op Langedijk;5
6764;Totaal mannen en vrouwen;Evangelisch Luthersch;Broekhuizen;0
6765;Totaal mannen en vrouwen;Evangelisch Luthersch;Broeksittard;0
6766;Totaal mannen en vrouwen;Evangelisch Luthersch;Brouwershaven;0
6767;Totaal mannen en vrouwen;Evangelisch Luthersch;Bruinisse;0
6768;Totaal mannen en vrouwen;Evangelisch Luthersch;Brummen;17
6769;Totaal mannen en vrouwen;Evangelisch Luthersch;Brunssum;556
6770;Totaal mannen en vrouwen;Evangelisch Luthersch;Budel;0
6771;Totaal mannen en vrouwen;Evangelisch Luthersch;Buggenum;3
6772;Totaal mannen en vrouwen;Evangelisch Luthersch;Bunde;0
6773;Totaal mannen en vrouwen;Evangelisch Luthersch;Bunnik;7
6774;Totaal mannen en vrouwen;Evangelisch Luthersch;Bunschoten;0
6775;Totaal mannen en vrouwen;Evangelisch Luthersch;Buren;3
6776;Totaal mannen en vrouwen;Evangelisch Luthersch;Burgh;1
6777;Totaal mannen en vrouwen;Evangelisch Luthersch;Bussum;874
6778;Totaal mannen en vrouwen;Evangelisch Luthersch;Buurmalsen;2
6779;Totaal mannen en vrouwen;Evangelisch Luthersch;Cadier en Keer;0
6780;Totaal mannen en vrouwen;Evangelisch Luthersch;Cadzand;2
6781;Totaal mannen en vrouwen;Evangelisch Luthersch;Callantsoog;0
6782;Totaal mannen en vrouwen;Evangelisch Luthersch;Capelle aan den IJssel;14
6783;Totaal mannen en vrouwen;Evangelisch Luthersch;Castricum;67
6784;Totaal mannen en vrouwen;Evangelisch Luthersch;Chaam;0
6785;Totaal mannen en vrouwen;Evangelisch Luthersch;Clinge;1
6786;Totaal mannen en vrouwen;Evangelisch Luthersch;Coevorden;19
6787;Totaal mannen en vrouwen;Evangelisch Luthersch;Colijnsplaat;0
6788;Totaal mannen en vrouwen;Evangelisch Luthersch;Cothen;2
6789;Totaal mannen en vrouwen;Evangelisch Luthersch;Cromvoirt;0
6790;Totaal mannen en vrouwen;Evangelisch Luthersch;Cuijk en Sint Agatha;3
6791;Totaal mannen en vrouwen;Evangelisch Luthersch;Culemborg;95
6792;Totaal mannen en vrouwen;Evangelisch Luthersch;Dalen;5
6793;Totaal mannen en vrouwen;Evangelisch Luthersch;Dalfsen;4
6794;Totaal mannen en vrouwen;Evangelisch Luthersch;Dantumadeel;3
6795;Totaal mannen en vrouwen;Evangelisch Luthersch;Deil;3
6796;Totaal mannen en vrouwen;Evangelisch Luthersch;Delden (Ambt-);6
6797;Totaal mannen en vrouwen;Evangelisch Luthersch;Delden (Stad-);4
6798;Totaal mannen en vrouwen;Evangelisch Luthersch;Delft;854
6799;Totaal mannen en vrouwen;Evangelisch Luthersch;Delfzijl;30
6800;Totaal mannen en vrouwen;Evangelisch Luthersch;Denekamp;18
6801;Totaal mannen en vrouwen;Evangelisch Luthersch;Deurne;3
6802;Totaal mannen en vrouwen;Evangelisch Luthersch;Deventer;684
6803;Totaal mannen en vrouwen;Evangelisch Luthersch;Didam;2
6804;Totaal mannen en vrouwen;Evangelisch Luthersch;Diemen;81
6805;Totaal mannen en vrouwen;Evangelisch Luthersch;Diepenheim;14
6806;Totaal mannen en vrouwen;Evangelisch Luthersch;Diepenveen;58
6807;Totaal mannen en vrouwen;Evangelisch Luthersch;Diessen;0
6808;Totaal mannen en vrouwen;Evangelisch Luthersch;Diever;4
6809;Totaal mannen en vrouwen;Evangelisch Luthersch;Dinteloord en Prinsenland;0
6810;Totaal mannen en vrouwen;Evangelisch Luthersch;Dinther;0
6811;Totaal mannen en vrouwen;Evangelisch Luthersch;Dinxperlo;5
6812;Totaal mannen en vrouwen;Evangelisch Luthersch;Dirksland;3
6813;Totaal mannen en vrouwen;Evangelisch Luthersch;Dodewaard;0
6814;Totaal mannen en vrouwen;Evangelisch Luthersch;Doesburg;68
6815;Totaal mannen en vrouwen;Evangelisch Luthersch;Doetinchem;150
6816;Totaal mannen en vrouwen;Evangelisch Luthersch;Dokkum;8
6817;Totaal mannen en vrouwen;Evangelisch Luthersch;Domburg;6
6818;Totaal mannen en vrouwen;Evangelisch Luthersch;Dommelen;0
6819;Totaal mannen en vrouwen;Evangelisch Luthersch;Dongen;4
6820;Totaal mannen en vrouwen;Evangelisch Luthersch;Doniawerstal;0
6821;Totaal mannen en vrouwen;Evangelisch Luthersch;Doorn;69
6822;Totaal mannen en vrouwen;Evangelisch Luthersch;Doornspijk;1
6823;Totaal mannen en vrouwen;Evangelisch Luthersch;Dordrecht;766
6824;Totaal mannen en vrouwen;Evangelisch Luthersch;Dreischor;0
6825;Totaal mannen en vrouwen;Evangelisch Luthersch;Dreumel;0
6826;Totaal mannen en vrouwen;Evangelisch Luthersch;Driebergen;57
6827;Totaal mannen en vrouwen;Evangelisch Luthersch;Driel;3
6828;Totaal mannen en vrouwen;Evangelisch Luthersch;Driewegen;0
6829;Totaal mannen en vrouwen;Evangelisch Luthersch;Drunen;0
6830;Totaal mannen en vrouwen;Evangelisch Luthersch;Druten;1
6831;Totaal mannen en vrouwen;Evangelisch Luthersch;Dubbeldam;16
6832;Totaal mannen en vrouwen;Evangelisch Luthersch;Duiven;0
6833;Totaal mannen en vrouwen;Evangelisch Luthersch;Duivendijke;0
6834;Totaal mannen en vrouwen;Evangelisch Luthersch;Dungen (den);0
6835;Totaal mannen en vrouwen;Evangelisch Luthersch;Dussen;0
6836;Totaal mannen en vrouwen;Evangelisch Luthersch;Dwingeloo;1
6837;Totaal mannen en vrouwen;Evangelisch Luthersch;Echt;4
6838;Totaal mannen en vrouwen;Evangelisch Luthersch;Echteld;2
6839;Totaal mannen en vrouwen;Evangelisch Luthersch;Edam;171
6840;Totaal mannen en vrouwen;Evangelisch Luthersch;Ede;124
6841;Totaal mannen en vrouwen;Evangelisch Luthersch;Eede;0
6842;Totaal mannen en vrouwen;Evangelisch Luthersch;Eelde;7
6843;Totaal mannen en vrouwen;Evangelisch Luthersch;Eemnes;5
6844;Totaal mannen en vrouwen;Evangelisch Luthersch;Eenrum;0
6845;Totaal mannen en vrouwen;Evangelisch Luthersch;Eersel;0
6846;Totaal mannen en vrouwen;Evangelisch Luthersch;Eethen;0
6847;Totaal mannen en vrouwen;Evangelisch Luthersch;Egmond aan Zee;9
6848;Totaal mannen en vrouwen;Evangelisch Luthersch;Egmond-Binnen;1
6849;Totaal mannen en vrouwen;Evangelisch Luthersch;Eibergen;13
6850;Totaal mannen en vrouwen;Evangelisch Luthersch;Eijgelshoven;68
6851;Totaal mannen en vrouwen;Evangelisch Luthersch;Eijsden;2
6852;Totaal mannen en vrouwen;Evangelisch Luthersch;Eindhoven;607
6853;Totaal mannen en vrouwen;Evangelisch Luthersch;Elburg;0
6854;Totaal mannen en vrouwen;Evangelisch Luthersch;Elkerzee;0
6855;Totaal mannen en vrouwen;Evangelisch Luthersch;Ellemeet;0
6856;Totaal mannen en vrouwen;Evangelisch Luthersch;Ellewoutsdijk;1
6857;Totaal mannen en vrouwen;Evangelisch Luthersch;Elsloo;23
6858;Totaal mannen en vrouwen;Evangelisch Luthersch;Elst;18
6859;Totaal mannen en vrouwen;Evangelisch Luthersch;Emmen;54
6860;Totaal mannen en vrouwen;Evangelisch Luthersch;Empel en Meerwijk;0
6861;Totaal mannen en vrouwen;Evangelisch Luthersch;Engelen;1
6862;Totaal mannen en vrouwen;Evangelisch Luthersch;Enkhuizen;10
6863;Totaal mannen en vrouwen;Evangelisch Luthersch;Enschede;257
6864;Totaal mannen en vrouwen;Evangelisch Luthersch;Epe;55
6865;Totaal mannen en vrouwen;Evangelisch Luthersch;Ermelo;62
6866;Totaal mannen en vrouwen;Evangelisch Luthersch;Erp;0
6867;Totaal mannen en vrouwen;Evangelisch Luthersch;Esch;0
6868;Totaal mannen en vrouwen;Evangelisch Luthersch;Escharen;0
6869;Totaal mannen en vrouwen;Evangelisch Luthersch;Est en Opijnen;1
6870;Totaal mannen en vrouwen;Evangelisch Luthersch;Etten en Leur;0
6871;Totaal mannen en vrouwen;Evangelisch Luthersch;Everdingen;0
6872;Totaal mannen en vrouwen;Evangelisch Luthersch;Ewijk;0
6873;Totaal mannen en vrouwen;Evangelisch Luthersch;Ezinge;2
6874;Totaal mannen en vrouwen;Evangelisch Luthersch;Ferwerderadeel;1
6875;Totaal mannen en vrouwen;Evangelisch Luthersch;Fijnaart en Heijningen;0
6876;Totaal mannen en vrouwen;Evangelisch Luthersch;Finsterwolde;4
6877;Totaal mannen en vrouwen;Evangelisch Luthersch;Franeker;13
6878;Totaal mannen en vrouwen;Evangelisch Luthersch;Franekeradeel;8
6879;Totaal mannen en vrouwen;Evangelisch Luthersch;Gaasterland;5
6880;Totaal mannen en vrouwen;Evangelisch Luthersch;Gameren;0
6881;Totaal mannen en vrouwen;Evangelisch Luthersch;Gassel;0
6882;Totaal mannen en vrouwen;Evangelisch Luthersch;Gasselte;15
6883;Totaal mannen en vrouwen;Evangelisch Luthersch;Geertruid (St.);0
6884;Totaal mannen en vrouwen;Evangelisch Luthersch;Geertruidenberg;2
6885;Totaal mannen en vrouwen;Evangelisch Luthersch;Geervliet;0
6886;Totaal mannen en vrouwen;Evangelisch Luthersch;Geffen;0
6887;Totaal mannen en vrouwen;Evangelisch Luthersch;Geldermalsen;14
6888;Totaal mannen en vrouwen;Evangelisch Luthersch;Geldrop;53
6889;Totaal mannen en vrouwen;Evangelisch Luthersch;Geleen;270
6890;Totaal mannen en vrouwen;Evangelisch Luthersch;Gemert;1
6891;Totaal mannen en vrouwen;Evangelisch Luthersch;Gendringen;19
6892;Totaal mannen en vrouwen;Evangelisch Luthersch;Genemuiden;1
6893;Totaal mannen en vrouwen;Evangelisch Luthersch;Gennep;19
6894;Totaal mannen en vrouwen;Evangelisch Luthersch;Gent;0
6895;Totaal mannen en vrouwen;Evangelisch Luthersch;Geulle;0
6896;Totaal mannen en vrouwen;Evangelisch Luthersch;Giessen;0
6897;Totaal mannen en vrouwen;Evangelisch Luthersch;Giessendam;4
6898;Totaal mannen en vrouwen;Evangelisch Luthersch;Giessen-Nieuwkerk;3
6899;Totaal mannen en vrouwen;Evangelisch Luthersch;Gieten;3
6900;Totaal mannen en vrouwen;Evangelisch Luthersch;Giethoorn;0
6901;Totaal mannen en vrouwen;Evangelisch Luthersch;Gilze en Rijen;7
6902;Totaal mannen en vrouwen;Evangelisch Luthersch;Ginneken en Bavel;74
6903;Totaal mannen en vrouwen;Evangelisch Luthersch;Goedereede;0
6904;Totaal mannen en vrouwen;Evangelisch Luthersch;Goes;10
6905;Totaal mannen en vrouwen;Evangelisch Luthersch;Goirle;4
6906;Totaal mannen en vrouwen;Evangelisch Luthersch;Goor;12
6907;Totaal mannen en vrouwen;Evangelisch Luthersch;Gorinchem;49
6908;Totaal mannen en vrouwen;Evangelisch Luthersch;Gorssel;50
6909;Totaal mannen en vrouwen;Evangelisch Luthersch;Gouda;356
6910;Totaal mannen en vrouwen;Evangelisch Luthersch;Gouderak;4
6911;Totaal mannen en vrouwen;Evangelisch Luthersch;Goudriaan;0
6912;Totaal mannen en vrouwen;Evangelisch Luthersch;Goudswaard;0
6913;Totaal mannen en vrouwen;Evangelisch Luthersch;Graauw en Langendam;0
6914;Totaal mannen en vrouwen;Evangelisch Luthersch;Grafhorst;0
6915;Totaal mannen en vrouwen;Evangelisch Luthersch;Graft;3
6916;Totaal mannen en vrouwen;Evangelisch Luthersch;Gramsbergen;3
6917;Totaal mannen en vrouwen;Evangelisch Luthersch;Grathem;1
6918;Totaal mannen en vrouwen;Evangelisch Luthersch;Grave;3
6919;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Graveland;10
6920;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Gravendeel;3
6921;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Gravenhage;6907
6922;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Gravenpolder;0
6923;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Gravenzande;17
6924;Totaal mannen en vrouwen;Evangelisch Luthersch;Grevenbicht;0
6925;Totaal mannen en vrouwen;Evangelisch Luthersch;Grijpskerk;2
6926;Totaal mannen en vrouwen;Evangelisch Luthersch;Grijpskerke;0
6927;Totaal mannen en vrouwen;Evangelisch Luthersch;Groede;23
6928;Totaal mannen en vrouwen;Evangelisch Luthersch;Groenlo;3
6929;Totaal mannen en vrouwen;Evangelisch Luthersch;Groesbeek;21
6930;Totaal mannen en vrouwen;Evangelisch Luthersch;Groningen;1023
6931;Totaal mannen en vrouwen;Evangelisch Luthersch;Gronsveld;0
6932;Totaal mannen en vrouwen;Evangelisch Luthersch;Groot-Ammers;3
6933;Totaal mannen en vrouwen;Evangelisch Luthersch;Grootebroek;0
6934;Totaal mannen en vrouwen;Evangelisch Luthersch;Grootegast;10
6935;Totaal mannen en vrouwen;Evangelisch Luthersch;Grubbenvorst;0
6936;Totaal mannen en vrouwen;Evangelisch Luthersch;Gulpen;5
6937;Totaal mannen en vrouwen;Evangelisch Luthersch;Haaften;0
6938;Totaal mannen en vrouwen;Evangelisch Luthersch;Haaksbergen;18
6939;Totaal mannen en vrouwen;Evangelisch Luthersch;Haamstede;1
6940;Totaal mannen en vrouwen;Evangelisch Luthersch;Haaren;0
6941;Totaal mannen en vrouwen;Evangelisch Luthersch;Haarlem;2640
6942;Totaal mannen en vrouwen;Evangelisch Luthersch;Haarlemmerliede en Spaarnwoude;23
6943;Totaal mannen en vrouwen;Evangelisch Luthersch;Haarlemmermeer;90
6944;Totaal mannen en vrouwen;Evangelisch Luthersch;Haarzuilens;0
6945;Totaal mannen en vrouwen;Evangelisch Luthersch;Haastrecht;5
6946;Totaal mannen en vrouwen;Evangelisch Luthersch;Haelen;0
6947;Totaal mannen en vrouwen;Evangelisch Luthersch;Hagestein;0
6948;Totaal mannen en vrouwen;Evangelisch Luthersch;Halsteren;3
6949;Totaal mannen en vrouwen;Evangelisch Luthersch;Ham (den);1
6950;Totaal mannen en vrouwen;Evangelisch Luthersch;Haps;0
6951;Totaal mannen en vrouwen;Evangelisch Luthersch;Hardenberg (Ambt-);2
6952;Totaal mannen en vrouwen;Evangelisch Luthersch;Hardenberg (Stad-);1
6953;Totaal mannen en vrouwen;Evangelisch Luthersch;Harderwijk;17
6954;Totaal mannen en vrouwen;Evangelisch Luthersch;Hardinxveld;3
6955;Totaal mannen en vrouwen;Evangelisch Luthersch;Haren;32
6956;Totaal mannen en vrouwen;Evangelisch Luthersch;Harenkarspel;1
6957;Totaal mannen en vrouwen;Evangelisch Luthersch;Harlingen;148
6958;Totaal mannen en vrouwen;Evangelisch Luthersch;Harmelen;9
6959;Totaal mannen en vrouwen;Evangelisch Luthersch;Haskerland;4
6960;Totaal mannen en vrouwen;Evangelisch Luthersch;Hasselt;1
6961;Totaal mannen en vrouwen;Evangelisch Luthersch;Hattem;6
6962;Totaal mannen en vrouwen;Evangelisch Luthersch;Havelte;2
6963;Totaal mannen en vrouwen;Evangelisch Luthersch;Hazerswoude;9
6964;Totaal mannen en vrouwen;Evangelisch Luthersch;Hedel;0
6965;Totaal mannen en vrouwen;Evangelisch Luthersch;Hedikhuizen;0
6966;Totaal mannen en vrouwen;Evangelisch Luthersch;Heel en Panheel;0
6967;Totaal mannen en vrouwen;Evangelisch Luthersch;Heemskerk;15
6968;Totaal mannen en vrouwen;Evangelisch Luthersch;Heemstede;288
6969;Totaal mannen en vrouwen;Evangelisch Luthersch;Heenvliet;3
6970;Totaal mannen en vrouwen;Evangelisch Luthersch;Heer;7
6971;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Heer-Abtskerke;0
6972;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Heer-Arendskerke;8
6973;Totaal mannen en vrouwen;Evangelisch Luthersch;Heerde;9
6974;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Heerenhoek;0
6975;Totaal mannen en vrouwen;Evangelisch Luthersch;Heerewaarden;1
6976;Totaal mannen en vrouwen;Evangelisch Luthersch;Heerhugowaard;3
6977;Totaal mannen en vrouwen;Evangelisch Luthersch;Heerjansdam;0
6978;Totaal mannen en vrouwen;Evangelisch Luthersch;Heerlen;1056
6979;Totaal mannen en vrouwen;Evangelisch Luthersch;Heesch;0
6980;Totaal mannen en vrouwen;Evangelisch Luthersch;Heeswijk;0
6981;Totaal mannen en vrouwen;Evangelisch Luthersch;Heeze;19
6982;Totaal mannen en vrouwen;Evangelisch Luthersch;Hei- en Boeicop;1
6983;Totaal mannen en vrouwen;Evangelisch Luthersch;Heijthuizen;0
6984;Totaal mannen en vrouwen;Evangelisch Luthersch;Heilo;32
6985;Totaal mannen en vrouwen;Evangelisch Luthersch;Heinenoord;5
6986;Totaal mannen en vrouwen;Evangelisch Luthersch;Heinkenszand;2
6987;Totaal mannen en vrouwen;Evangelisch Luthersch;Heino;0
6988;Totaal mannen en vrouwen;Evangelisch Luthersch;Hekelingen;1
6989;Totaal mannen en vrouwen;Evangelisch Luthersch;Hekendorp;3
6990;Totaal mannen en vrouwen;Evangelisch Luthersch;Helden;0
6991;Totaal mannen en vrouwen;Evangelisch Luthersch;Helder (Den);122
6992;Totaal mannen en vrouwen;Evangelisch Luthersch;Hellendoorn;6
6993;Totaal mannen en vrouwen;Evangelisch Luthersch;Hellevoetsluis;12
6994;Totaal mannen en vrouwen;Evangelisch Luthersch;Helmond;80
6995;Totaal mannen en vrouwen;Evangelisch Luthersch;Helvoet (Nieuw-);33
6996;Totaal mannen en vrouwen;Evangelisch Luthersch;Helvoirt;0
6997;Totaal mannen en vrouwen;Evangelisch Luthersch;Hemelumer Oldephaerd en Noordwolde;0
6998;Totaal mannen en vrouwen;Evangelisch Luthersch;Hemmen;1
6999;Totaal mannen en vrouwen;Evangelisch Luthersch;Hendrik-Ido-Ambacht;3
7000;Totaal mannen en vrouwen;Evangelisch Luthersch;Hengelo (Gld.);4
7001;Totaal mannen en vrouwen;Evangelisch Luthersch;Hengelo (O.);218
7002;Totaal mannen en vrouwen;Evangelisch Luthersch;Hengstdijk;0
7003;Totaal mannen en vrouwen;Evangelisch Luthersch;Hennaarderadeel;2
7004;Totaal mannen en vrouwen;Evangelisch Luthersch;Hensbroek;0
7005;Totaal mannen en vrouwen;Evangelisch Luthersch;Herkingen;0
7006;Totaal mannen en vrouwen;Evangelisch Luthersch;Herpen;0
7007;Totaal mannen en vrouwen;Evangelisch Luthersch;Herpt;0
7008;Totaal mannen en vrouwen;Evangelisch Luthersch;Herten;0
7009;Totaal mannen en vrouwen;Evangelisch Luthersch;'s-Hertogenbosch;119
7010;Totaal mannen en vrouwen;Evangelisch Luthersch;Herwen en Aerdt;19
7011;Totaal mannen en vrouwen;Evangelisch Luthersch;Herwijnen;1
7012;Totaal mannen en vrouwen;Evangelisch Luthersch;Heteren;1
7013;Totaal mannen en vrouwen;Evangelisch Luthersch;Heukelum;0
7014;Totaal mannen en vrouwen;Evangelisch Luthersch;Heumen;19
7015;Totaal mannen en vrouwen;Evangelisch Luthersch;Heusden;1
7016;Totaal mannen en vrouwen;Evangelisch Luthersch;Hillegersberg;211
7017;Totaal mannen en vrouwen;Evangelisch Luthersch;Hillegom;24
7018;Totaal mannen en vrouwen;Evangelisch Luthersch;Hilvarenbeek;3
7019;Totaal mannen en vrouwen;Evangelisch Luthersch;Hilversum;1330
7020;Totaal mannen en vrouwen;Evangelisch Luthersch;Hindeloopen;0
7021;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoedekenskerke;0
7022;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoek;1
7023;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoenkoop;0
7024;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoensbroek;221
7025;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoevelaken;0
7026;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoeven;0
7027;Totaal mannen en vrouwen;Evangelisch Luthersch;Holten;1
7028;Totaal mannen en vrouwen;Evangelisch Luthersch;Hontenisse;0
7029;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoofdplaat;0
7030;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogblokland;0
7031;Totaal mannen en vrouwen;Evangelisch Luthersch;Hooge en Lage Mierde;0
7032;Totaal mannen en vrouwen;Evangelisch Luthersch;Hooge en Lage Zwaluwe;0
7033;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogeloon, Hapert en Casteren;0
7034;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogeveen;14
7035;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogezand;21
7036;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogkarspel;3
7037;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogkerk;15
7038;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogland;5
7039;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogvliet;1
7040;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoogwoud;3
7041;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoorn;42
7042;Totaal mannen en vrouwen;Evangelisch Luthersch;Hoornaar;0
7043;Totaal mannen en vrouwen;Evangelisch Luthersch;Horn;1
7044;Totaal mannen en vrouwen;Evangelisch Luthersch;Horssen;0
7045;Totaal mannen en vrouwen;Evangelisch Luthersch;Horst;2
7046;Totaal mannen en vrouwen;Evangelisch Luthersch;Houten;3
7047;Totaal mannen en vrouwen;Evangelisch Luthersch;Houthem;10
7048;Totaal mannen en vrouwen;Evangelisch Luthersch;Huijbergen;0
7049;Totaal mannen en vrouwen;Evangelisch Luthersch;Huissen;0
7050;Totaal mannen en vrouwen;Evangelisch Luthersch;Huizen;90
7051;Totaal mannen en vrouwen;Evangelisch Luthersch;Hulsberg;0
7052;Totaal mannen en vrouwen;Evangelisch Luthersch;Hulst;0
7053;Totaal mannen en vrouwen;Evangelisch Luthersch;Hummelo en Keppel;1
7054;Totaal mannen en vrouwen;Evangelisch Luthersch;Hunsel;0
7055;Totaal mannen en vrouwen;Evangelisch Luthersch;Hurwenen;0
7056;Totaal mannen en vrouwen;Evangelisch Luthersch;Idaarderadeel;5
7057;Totaal mannen en vrouwen;Evangelisch Luthersch;Ilpendam;19
7058;Totaal mannen en vrouwen;Evangelisch Luthersch;Itteren;0
7059;Totaal mannen en vrouwen;Evangelisch Luthersch;Ittervoort;0
7060;Totaal mannen en vrouwen;Evangelisch Luthersch;Jaarsveld;0
7061;Totaal mannen en vrouwen;Evangelisch Luthersch;Jabeek;4
7062;Totaal mannen en vrouwen;Evangelisch Luthersch;Janssteen (St.);0
