ID;Gender;EmploymentType;SectorBranchesSIC2008;Periods;EmployedPersons_1;Jobs_2;FullTimeEquivalentFte_3;HoursWorked_4
6439;Total male and female;Employee;D Electricity and gas supply;1976;28.0;28.0;28.0;50.0
6440;Total male and female;Employee;D Electricity and gas supply;1977;28.0;28.0;28.0;50.0
6441;Total male and female;Employee;D Electricity and gas supply;1978;28.0;28.0;28.0;49.0
6442;Total male and female;Employee;D Electricity and gas supply;1979;28.0;28.0;28.0;50.0
6443;Total male and female;Employee;D Electricity and gas supply;1980;29.0;29.0;29.0;52.0
6444;Total male and female;Employee;D Electricity and gas supply;1981;29.0;30.0;30.0;53.0
6445;Total male and female;Employee;D Electricity and gas supply;1982;29.0;29.0;29.0;52.0
6446;Total male and female;Employee;D Electricity and gas supply;1983;29.0;29.0;29.0;51.0
6447;Total male and female;Employee;D Electricity and gas supply;1984;28.0;29.0;28.0;49.0
6448;Total male and female;Employee;D Electricity and gas supply;1985;28.0;28.0;28.0;49.0
6449;Total male and female;Employee;D Electricity and gas supply;1986;28.0;28.0;28.0;48.0
6450;Total male and female;Employee;D Electricity and gas supply;1987;29.0;29.0;29.0;50.0
6451;Total male and female;Employee;D Electricity and gas supply;1988;29.0;29.0;29.0;50.0
6452;Total male and female;Employee;D Electricity and gas supply;1989;29.0;29.0;29.0;49.0
6453;Total male and female;Employee;D Electricity and gas supply;1990;28.0;28.0;28.0;50.0
6454;Total male and female;Employee;D Electricity and gas supply;1991;28.0;28.0;28.0;49.0
6455;Total male and female;Employee;D Electricity and gas supply;1992;28.0;28.0;28.0;50.0
6456;Total male and female;Employee;D Electricity and gas supply;1993;28.0;28.0;28.0;49.0
6457;Total male and female;Employee;D Electricity and gas supply;1994;27.0;28.0;27.0;48.0
6458;Total male and female;Employee;D Electricity and gas supply;1995;26.0;26.0;26.0;47.0
6459;Total male and female;Employee;D Electricity and gas supply;1996;25.0;25.0;25.0;44.0
6460;Total male and female;Employee;D Electricity and gas supply;1997;24.0;25.0;24.0;42.0
6461;Total male and female;Employee;D Electricity and gas supply;1998;24.0;24.0;24.0;41.0
6462;Total male and female;Employee;D Electricity and gas supply;1999;23.0;23.0;23.0;40.0
6463;Total male and female;Employee;D Electricity and gas supply;2000;22.0;22.0;22.0;38.0
6464;Total male and female;Employee;D Electricity and gas supply;2001;21.0;21.0;21.0;37.0
6465;Total male and female;Employee;D Electricity and gas supply;2002;22.0;22.0;21.0;36.0
6466;Total male and female;Employee;D Electricity and gas supply;2003;21.0;21.0;20.0;35.0
6467;Total male and female;Employee;D Electricity and gas supply;2004;21.0;21.0;20.0;34.0
6468;Total male and female;Employee;D Electricity and gas supply;2005;22.0;22.0;21.0;36.0
6469;Total male and female;Employee;D Electricity and gas supply;2006;21.0;22.0;21.0;35.0
6470;Total male and female;Employee;D Electricity and gas supply;2007;22.0;22.0;21.0;36.0
6471;Total male and female;Employee;D Electricity and gas supply;2008;23.0;23.0;22.0;37.0
6472;Total male and female;Employee;D Electricity and gas supply;2009;22.0;22.0;21.0;36.0
6473;Total male and female;Employee;D Electricity and gas supply;2010;23.0;23.0;22.0;38.0
6474;Total male and female;Employee;D Electricity and gas supply;2011;23.0;24.0;22.0;38.0
6475;Total male and female;Employee;D Electricity and gas supply;2012;23.0;23.0;22.0;37.0
6476;Total male and female;Employee;D Electricity and gas supply;2013;24.0;24.0;23.0;39.0
6477;Total male and female;Employee;D Electricity and gas supply;2014;23.0;24.0;22.0;38.0
6478;Total male and female;Employee;D Electricity and gas supply;2015;23.0;24.0;23.0;38.0
6479;Total male and female;Employee;D Electricity and gas supply;2016;23.0;24.0;23.0;39.0
6480;Total male and female;Employee;35 Electricity and gas supply;1969;;;;
6481;Total male and female;Employee;35 Electricity and gas supply;1970;;;;
6482;Total male and female;Employee;35 Electricity and gas supply;1971;;;;
6483;Total male and female;Employee;35 Electricity and gas supply;1972;;;;
6484;Total male and female;Employee;35 Electricity and gas supply;1973;;;;
6485;Total male and female;Employee;35 Electricity and gas supply;1974;;;;
6486;Total male and female;Employee;35 Electricity and gas supply;1975;;;;
6487;Total male and female;Employee;35 Electricity and gas supply;1976;;;;
6488;Total male and female;Employee;35 Electricity and gas supply;1977;;;;
6489;Total male and female;Employee;35 Electricity and gas supply;1978;;;;
6490;Total male and female;Employee;35 Electricity and gas supply;1979;;;;
6491;Total male and female;Employee;35 Electricity and gas supply;1980;;;;
6492;Total male and female;Employee;35 Electricity and gas supply;1981;;;;
6493;Total male and female;Employee;35 Electricity and gas supply;1982;;;;
6494;Total male and female;Employee;35 Electricity and gas supply;1983;;;;
6495;Total male and female;Employee;35 Electricity and gas supply;1984;;;;
6496;Total male and female;Employee;35 Electricity and gas supply;1985;;;;
6497;Total male and female;Employee;35 Electricity and gas supply;1986;;;;
6498;Total male and female;Employee;35 Electricity and gas supply;1987;;;;
6499;Total male and female;Employee;35 Electricity and gas supply;1988;;;;
6500;Total male and female;Employee;35 Electricity and gas supply;1989;;;;
6501;Total male and female;Employee;35 Electricity and gas supply;1990;;;;
6502;Total male and female;Employee;35 Electricity and gas supply;1991;;;;
6503;Total male and female;Employee;35 Electricity and gas supply;1992;;;;
6504;Total male and female;Employee;35 Electricity and gas supply;1993;;;;
6505;Total male and female;Employee;35 Electricity and gas supply;1994;;;;
6506;Total male and female;Employee;35 Electricity and gas supply;1995;26.0;26.0;26.0;47.0
6507;Total male and female;Employee;35 Electricity and gas supply;1996;25.0;25.0;25.0;44.0
6508;Total male and female;Employee;35 Electricity and gas supply;1997;24.0;25.0;24.0;42.0
6509;Total male and female;Employee;35 Electricity and gas supply;1998;24.0;24.0;24.0;41.0
6510;Total male and female;Employee;35 Electricity and gas supply;1999;23.0;23.0;23.0;40.0
6511;Total male and female;Employee;35 Electricity and gas supply;2000;22.0;22.0;22.0;38.0
6512;Total male and female;Employee;35 Electricity and gas supply;2001;21.0;21.0;21.0;37.0
6513;Total male and female;Employee;35 Electricity and gas supply;2002;22.0;22.0;21.0;36.0
6514;Total male and female;Employee;35 Electricity and gas supply;2003;21.0;21.0;20.0;35.0
6515;Total male and female;Employee;35 Electricity and gas supply;2004;21.0;21.0;20.0;34.0
6516;Total male and female;Employee;35 Electricity and gas supply;2005;22.0;22.0;21.0;36.0
6517;Total male and female;Employee;35 Electricity and gas supply;2006;21.0;22.0;21.0;35.0
6518;Total male and female;Employee;35 Electricity and gas supply;2007;22.0;22.0;21.0;36.0
6519;Total male and female;Employee;35 Electricity and gas supply;2008;23.0;23.0;22.0;37.0
6520;Total male and female;Employee;35 Electricity and gas supply;2009;22.0;22.0;21.0;36.0
6521;Total male and female;Employee;35 Electricity and gas supply;2010;23.0;23.0;22.0;38.0
6522;Total male and female;Employee;35 Electricity and gas supply;2011;23.0;24.0;22.0;38.0
6523;Total male and female;Employee;35 Electricity and gas supply;2012;23.0;23.0;22.0;37.0
6524;Total male and female;Employee;35 Electricity and gas supply;2013;24.0;24.0;23.0;39.0
6525;Total male and female;Employee;35 Electricity and gas supply;2014;23.0;24.0;22.0;38.0
6526;Total male and female;Employee;35 Electricity and gas supply;2015;23.0;24.0;23.0;38.0
6527;Total male and female;Employee;35 Electricity and gas supply;2016;23.0;24.0;23.0;39.0
6528;Total male and female;Employee;E Water supply and waste management;1969;19.0;20.0;19.0;37.0
6529;Total male and female;Employee;E Water supply and waste management;1970;19.0;19.0;19.0;36.0
6530;Total male and female;Employee;E Water supply and waste management;1971;19.0;19.0;19.0;35.0
6531;Total male and female;Employee;E Water supply and waste management;1972;18.0;19.0;18.0;34.0
6532;Total male and female;Employee;E Water supply and waste management;1973;18.0;19.0;18.0;33.0
6533;Total male and female;Employee;E Water supply and waste management;1974;18.0;19.0;18.0;32.0
6534;Total male and female;Employee;E Water supply and waste management;1975;18.0;18.0;18.0;31.0
6535;Total male and female;Employee;E Water supply and waste management;1976;18.0;19.0;18.0;31.0
6536;Total male and female;Employee;E Water supply and waste management;1977;18.0;19.0;18.0;31.0
6537;Total male and female;Employee;E Water supply and waste management;1978;18.0;19.0;18.0;31.0
6538;Total male and female;Employee;E Water supply and waste management;1979;19.0;19.0;18.0;31.0
6539;Total male and female;Employee;E Water supply and waste management;1980;19.0;19.0;19.0;31.0
6540;Total male and female;Employee;E Water supply and waste management;1981;19.0;19.0;19.0;33.0
6541;Total male and female;Employee;E Water supply and waste management;1982;19.0;19.0;19.0;32.0
6542;Total male and female;Employee;E Water supply and waste management;1983;19.0;19.0;19.0;32.0
6543;Total male and female;Employee;E Water supply and waste management;1984;19.0;19.0;19.0;32.0
6544;Total male and female;Employee;E Water supply and waste management;1985;19.0;19.0;19.0;32.0
6545;Total male and female;Employee;E Water supply and waste management;1986;19.0;20.0;19.0;32.0
6546;Total male and female;Employee;E Water supply and waste management;1987;20.0;20.0;20.0;33.0
6547;Total male and female;Employee;E Water supply and waste management;1988;21.0;21.0;21.0;35.0
6548;Total male and female;Employee;E Water supply and waste management;1989;21.0;22.0;21.0;36.0
6549;Total male and female;Employee;E Water supply and waste management;1990;22.0;22.0;21.0;37.0
6550;Total male and female;Employee;E Water supply and waste management;1991;22.0;22.0;22.0;38.0
6551;Total male and female;Employee;E Water supply and waste management;1992;22.0;22.0;21.0;37.0
6552;Total male and female;Employee;E Water supply and waste management;1993;22.0;23.0;22.0;38.0
6553;Total male and female;Employee;E Water supply and waste management;1994;23.0;24.0;23.0;39.0
6554;Total male and female;Employee;E Water supply and waste management;1995;24.0;25.0;23.0;40.0
6555;Total male and female;Employee;E Water supply and waste management;1996;25.0;25.0;24.0;41.0
6556;Total male and female;Employee;E Water supply and waste management;1997;26.0;26.0;24.0;42.0
6557;Total male and female;Employee;E Water supply and waste management;1998;27.0;27.0;25.0;43.0
6558;Total male and female;Employee;E Water supply and waste management;1999;26.0;27.0;25.0;44.0
6559;Total male and female;Employee;E Water supply and waste management;2000;26.0;28.0;26.0;44.0
6560;Total male and female;Employee;E Water supply and waste management;2001;31.0;31.0;29.0;51.0
6561;Total male and female;Employee;E Water supply and waste management;2002;32.0;32.0;30.0;53.0
6562;Total male and female;Employee;E Water supply and waste management;2003;33.0;33.0;31.0;55.0
6563;Total male and female;Employee;E Water supply and waste management;2004;32.0;32.0;30.0;53.0
6564;Total male and female;Employee;E Water supply and waste management;2005;31.0;32.0;29.0;54.0
6565;Total male and female;Employee;E Water supply and waste management;2006;31.0;31.0;29.0;53.0
6566;Total male and female;Employee;E Water supply and waste management;2007;31.0;31.0;29.0;54.0
6567;Total male and female;Employee;E Water supply and waste management;2008;31.0;32.0;29.0;54.0
6568;Total male and female;Employee;E Water supply and waste management;2009;32.0;33.0;30.0;56.0
6569;Total male and female;Employee;E Water supply and waste management;2010;32.0;32.0;30.0;56.0
6570;Total male and female;Employee;E Water supply and waste management;2011;33.0;33.0;31.0;57.0
6571;Total male and female;Employee;E Water supply and waste management;2012;32.0;33.0;30.0;56.0
6572;Total male and female;Employee;E Water supply and waste management;2013;32.0;32.0;30.0;56.0
6573;Total male and female;Employee;E Water supply and waste management;2014;32.0;32.0;30.0;57.0
6574;Total male and female;Employee;E Water supply and waste management;2015;32.0;32.0;30.0;56.0
6575;Total male and female;Employee;E Water supply and waste management;2016;32.0;33.0;30.0;56.0
6576;Total male and female;Employee;36 Water collection and distribution;1969;;;;
6577;Total male and female;Employee;36 Water collection and distribution;1970;;;;
6578;Total male and female;Employee;36 Water collection and distribution;1971;;;;
6579;Total male and female;Employee;36 Water collection and distribution;1972;;;;
6580;Total male and female;Employee;36 Water collection and distribution;1973;;;;
6581;Total male and female;Employee;36 Water collection and distribution;1974;;;;
6582;Total male and female;Employee;36 Water collection and distribution;1975;;;;
6583;Total male and female;Employee;36 Water collection and distribution;1976;;;;
6584;Total male and female;Employee;36 Water collection and distribution;1977;;;;
6585;Total male and female;Employee;36 Water collection and distribution;1978;;;;
6586;Total male and female;Employee;36 Water collection and distribution;1979;;;;
6587;Total male and female;Employee;36 Water collection and distribution;1980;;;;
6588;Total male and female;Employee;36 Water collection and distribution;1981;;;;
6589;Total male and female;Employee;36 Water collection and distribution;1982;;;;
6590;Total male and female;Employee;36 Water collection and distribution;1983;;;;
6591;Total male and female;Employee;36 Water collection and distribution;1984;;;;
6592;Total male and female;Employee;36 Water collection and distribution;1985;;;;
6593;Total male and female;Employee;36 Water collection and distribution;1986;;;;
6594;Total male and female;Employee;36 Water collection and distribution;1987;;;;
6595;Total male and female;Employee;36 Water collection and distribution;1988;;;;
6596;Total male and female;Employee;36 Water collection and distribution;1989;;;;
6597;Total male and female;Employee;36 Water collection and distribution;1990;;;;
6598;Total male and female;Employee;36 Water collection and distribution;1991;;;;
6599;Total male and female;Employee;36 Water collection and distribution;1992;;;;
6600;Total male and female;Employee;36 Water collection and distribution;1993;;;;
