ID;TypeZorgwoonruimte;RegioS;Perioden;Zorgwoonruimte_1
3210;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2019;8655
3211;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2020;9200
3212;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2021;10360
3213;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2022;10260
3214;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2023;10585
3215;"Medium pand; voornamelijk zorgwoon...";Oost-Nederland (LD);2024;11475
3216;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2017;9190
3217;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2018;9855
3218;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2019;10645
3219;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2020;11375
3220;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2021;12245
3221;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2022;12975
3222;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2023;13315
3223;"Medium pand; voornamelijk zorgwoon...";West-Nederland (LD);2024;13610
3224;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2017;5700
3225;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2018;6225
3226;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2019;6590
3227;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2020;6545
3228;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2021;7350
3229;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2022;7990
3230;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2023;8400
3231;"Medium pand; voornamelijk zorgwoon...";Zuid-Nederland (LD);2024;8775
3232;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2017;1260
3233;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2018;1495
3234;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2019;1595
3235;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2020;1930
3236;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2021;1835
3237;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2022;1750
3238;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2023;1935
3239;"Medium pand; voornamelijk zorgwoon...";Groningen (PV);2024;1810
3240;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2017;1640
3241;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2018;1795
3242;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2019;1775
3243;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2020;1810
3244;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2021;1865
3245;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2022;2020
3246;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2023;1805
3247;"Medium pand; voornamelijk zorgwoon...";Fryslân (PV);2024;1800
3248;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2017;1480
3249;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2018;1405
3250;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2019;1535
3251;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2020;1770
3252;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2021;1735
3253;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2022;1805
3254;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2023;2015
3255;"Medium pand; voornamelijk zorgwoon...";Drenthe (PV);2024;2145
3256;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2017;2395
3257;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2018;2650
3258;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2019;2825
3259;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2020;3085
3260;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2021;3540
3261;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2022;3390
3262;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2023;3585
3263;"Medium pand; voornamelijk zorgwoon...";Overijssel (PV);2024;3925
3264;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2017;405
3265;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2018;370
3266;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2019;445
3267;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2020;500
3268;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2021;635
3269;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2022;545
3270;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2023;565
3271;"Medium pand; voornamelijk zorgwoon...";Flevoland (PV);2024;730
3272;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2017;4955
3273;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2018;5175
3274;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2019;5385
3275;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2020;5615
3276;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2021;6185
3277;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2022;6320
3278;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2023;6435
3279;"Medium pand; voornamelijk zorgwoon...";Gelderland (PV);2024;6820
3280;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2017;1155
3281;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2018;1465
3282;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2019;1675
3283;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2020;2035
3284;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2021;2190
3285;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2022;2165
3286;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2023;2305
3287;"Medium pand; voornamelijk zorgwoon...";Utrecht (PV);2024;2465
3288;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2017;3240
3289;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2018;3285
3290;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2019;3640
3291;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2020;3685
3292;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2021;4140
3293;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2022;4540
3294;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2023;4475
3295;"Medium pand; voornamelijk zorgwoon...";Noord-Holland (PV);2024;4535
3296;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2017;4175
3297;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2018;4475
3298;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2019;4690
3299;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2020;4820
3300;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2021;5065
3301;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2022;5445
3302;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2023;5625
3303;"Medium pand; voornamelijk zorgwoon...";Zuid-Holland (PV);2024;5755
3304;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2017;620
3305;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2018;625
3306;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2019;645
3307;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2020;835
3308;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2021;850
3309;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2022;820
3310;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2023;910
3311;"Medium pand; voornamelijk zorgwoon...";Zeeland (PV);2024;855
3312;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2017;3765
3313;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2018;4195
3314;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2019;4555
3315;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2020;4585
3316;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2021;5155
3317;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2022;5595
3318;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2023;5840
3319;"Medium pand; voornamelijk zorgwoon...";Noord-Brabant (PV);2024;6060
3320;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2017;1930
3321;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2018;2030
3322;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2019;2035
3323;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2020;1960
3324;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2021;2200
3325;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2022;2395
3326;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2023;2560
3327;"Medium pand; voornamelijk zorgwoon...";Limburg (PV);2024;2710
3328;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2017;250
3329;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2018;355
3330;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2019;405
3331;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2020;460
3332;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2021;330
3333;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2022;255
3334;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2023;440
3335;"Medium pand; voornamelijk zorgwoon...";Oost-Groningen (CR);2024;350
3336;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2017;175
3337;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2018;245
3338;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2019;175
3339;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2020;260
3340;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2021;245
3341;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2022;245
3342;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2023;255
3343;"Medium pand; voornamelijk zorgwoon...";Delfzijl en omgeving (CR);2024;185
3344;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2017;835
3345;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2018;895
3346;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2019;1020
3347;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2020;1210
3348;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2021;1260
3349;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2022;1250
3350;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2023;1235
3351;"Medium pand; voornamelijk zorgwoon...";Overig Groningen (CR);2024;1275
3352;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2017;715
3353;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2018;915
3354;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2019;660
3355;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2020;660
3356;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2021;740
3357;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2022;840
3358;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2023;600
3359;"Medium pand; voornamelijk zorgwoon...";Noord-Friesland (CR);2024;590
3360;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2017;340
3361;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2018;415
3362;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2019;545
3363;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2020;570
3364;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2021;525
3365;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2022;525
3366;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2023;455
3367;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Friesland (CR);2024;400
3368;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2017;585
3369;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2018;460
3370;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2019;570
3371;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2020;580
3372;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2021;600
3373;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2022;650
3374;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2023;745
3375;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Friesland (CR);2024;815
3376;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2017;490
3377;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2018;490
3378;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2019;505
3379;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2020;690
3380;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2021;690
3381;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2022;555
3382;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2023;645
3383;"Medium pand; voornamelijk zorgwoon...";Noord-Drenthe (CR);2024;670
3384;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2017;350
3385;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2018;395
3386;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2019;440
3387;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2020;475
3388;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2021;445
3389;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2022;505
3390;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2023;565
3391;"Medium pand; voornamelijk zorgwoon...";Zuidoost-Drenthe (CR);2024;490
3392;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2017;640
3393;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2018;515
3394;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2019;590
3395;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2020;605
3396;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2021;605
3397;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2022;750
3398;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2023;810
3399;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Drenthe (CR);2024;985
3400;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2017;570
3401;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2018;665
3402;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2019;595
3403;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2020;715
3404;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2021;785
3405;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2022;790
3406;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2023;890
3407;"Medium pand; voornamelijk zorgwoon...";Noord-Overijssel (CR);2024;1035
3408;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2017;220
3409;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2018;260
3410;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2019;240
3411;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2020;330
3412;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2021;415
3413;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2022;375
3414;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2023;320
3415;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Overijssel (CR);2024;345
3416;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2017;1605
3417;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2018;1730
3418;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2019;1990
3419;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2020;2045
3420;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2021;2340
3421;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2022;2225
3422;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2023;2370
3423;"Medium pand; voornamelijk zorgwoon...";Twente (CR);2024;2545
3424;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2017;1665
3425;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2018;1870
3426;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2019;1985
3427;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2020;2115
3428;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2021;2535
3429;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2022;2595
3430;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2023;2480
3431;"Medium pand; voornamelijk zorgwoon...";Veluwe (CR);2024;2730
3432;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2017;1280
3433;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2018;1285
3434;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2019;1285
3435;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2020;1350
3436;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2021;1295
3437;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2022;1295
3438;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2023;1370
3439;"Medium pand; voornamelijk zorgwoon...";Achterhoek (CR);2024;1550
3440;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2017;1570
3441;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2018;1690
3442;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2019;1715
3443;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2020;1655
3444;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2021;1865
3445;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2022;2065
3446;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2023;2145
3447;"Medium pand; voornamelijk zorgwoon...";Arnhem/Nijmegen (CR);2024;2235
3448;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2017;445
3449;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2018;325
3450;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2019;400
3451;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2020;490
3452;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2021;490
3453;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2022;365
3454;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2023;440
3455;"Medium pand; voornamelijk zorgwoon...";Zuidwest-Gelderland (CR);2024;300
3456;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2017;1155
3457;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2018;1465
3458;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2019;1675
3459;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2020;2035
3460;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2021;2190
3461;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2022;2165
3462;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2023;2305
3463;"Medium pand; voornamelijk zorgwoon...";Utrecht (CR);2024;2465
3464;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2017;935
3465;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2018;1000
3466;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2019;1000
3467;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2020;1035
3468;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2021;1280
3469;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2022;1480
3470;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2023;1315
3471;"Medium pand; voornamelijk zorgwoon...";Kop van Noord-Holland (CR);2024;1280
3472;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2017;380
3473;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2018;335
3474;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2019;350
3475;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2020;360
3476;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2021;435
3477;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2022;485
3478;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2023;525
3479;"Medium pand; voornamelijk zorgwoon...";Alkmaar en omgeving (CR);2024;605
3480;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2017;315
3481;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2018;390
3482;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2019;395
3483;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2020;375
3484;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2021;280
3485;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2022;325
3486;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2023;270
3487;"Medium pand; voornamelijk zorgwoon...";IJmond (CR);2024;340
3488;"Medium pand; voornamelijk zorgwoon...";Agglomeratie Haarlem (CR);2017;295
3489;"Medium pand; voornamelijk zorgwoon...";Agglomeratie Haarlem (CR);2018;370
