ID;Geslacht;Leeftijden;SociaalEconomischeCategorie;PositieInHuishouden;Perioden;Emigranten_1
5484;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2000;0.1
5485;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2001;0.1
5486;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2002;0.1
5487;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2003;0.1
5488;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2004;0.1
5489;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2005;0.2
5490;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2006;0.2
5491;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2007;0.2
5492;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2008;0.2
5493;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2009;0.2
5494;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2010;0.2
5495;Mannen;45 tot 55 jaar;Totaal;Thuiswonend kind;2011;0.5
5496;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2000;0.1
5497;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2001;0.1
5498;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2002;0.1
5499;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2003;0.2
5500;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2004;0.1
5501;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2005;0.2
5502;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2006;0.2
5503;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2007;0.2
5504;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2008;0.2
5505;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2009;0.2
5506;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2010;0.2
5507;Mannen;45 tot 55 jaar;Totaal;Ouder in eenouderhuishouden;2011;0.2
5508;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2000;1.4
5509;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2001;1.5
5510;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2002;1.6
5511;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2003;1.6
5512;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2004;1.8
5513;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2005;2.2
5514;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2006;2.3
5515;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2007;2.1
5516;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2008;2.1
5517;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2009;1.9
5518;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2010;1.9
5519;Mannen;45 tot 55 jaar;Totaal;Partner in paar met kind(eren);2011;2.0
5520;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2000;1.1
5521;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2001;1.2
5522;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2002;1.4
5523;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2003;1.3
5524;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2004;1.3
5525;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2005;1.5
5526;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2006;1.7
5527;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2007;1.7
5528;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2008;1.6
5529;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2009;1.4
5530;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2010;1.5
5531;Mannen;45 tot 55 jaar;Totaal;Partner in paar, geen kind(eren);2011;1.4
5532;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2000;0.4
5533;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2001;0.4
5534;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2002;0.4
5535;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2003;0.6
5536;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2004;0.6
5537;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2005;0.6
5538;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2006;0.6
5539;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2007;0.7
5540;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2008;0.8
5541;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2009;0.8
5542;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2010;0.8
5543;Mannen;45 tot 55 jaar;Totaal;Overig lid huishouden;2011;0.9
5544;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2000;2.1
5545;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2001;2.3
5546;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2002;2.5
5547;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2003;2.6
5548;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2004;2.4
5549;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2005;2.8
5550;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2006;3.2
5551;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2007;3.3
5552;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2008;3.5
5553;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2009;3.0
5554;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2010;3.0
5555;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Persoon in particulier huishouden;2011;3.1
5556;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2000;0.6
5557;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2001;0.6
5558;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2002;0.7
5559;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2003;0.8
5560;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2004;0.7
5561;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2005;0.8
5562;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2006;1.0
5563;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2007;1.1
5564;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2008;1.1
5565;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2009;1.1
5566;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2010;1.2
5567;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Alleenstaande;2011;1.3
5568;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2000;0.0
5569;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2001;0.0
5570;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2002;0.0
5571;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2003;0.0
5572;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2004;0.0
5573;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2005;0.0
5574;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2006;0.1
5575;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2007;0.1
5576;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2008;0.1
5577;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2009;0.1
5578;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2010;0.1
5579;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Thuiswonend kind;2011;0.1
5580;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2000;0.1
5581;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2001;0.1
5582;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2002;0.1
5583;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2003;0.1
5584;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2004;0.0
5585;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2005;0.1
5586;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2006;0.1
5587;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2007;0.1
5588;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2008;0.1
5589;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2009;0.1
5590;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2010;0.1
5591;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Ouder in eenouderhuishouden;2011;0.1
5592;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2000;0.8
5593;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2001;0.9
5594;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2002;0.9
5595;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2003;0.9
5596;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2004;0.9
5597;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2005;1.1
5598;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2006;1.1
5599;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2007;1.1
5600;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2008;1.2
5601;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2009;1.0
5602;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2010;0.9
5603;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar met kind(eren);2011;0.9
5604;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2000;0.6
5605;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2001;0.7
5606;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2002;0.7
5607;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2003;0.7
5608;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2004;0.6
5609;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2005;0.7
5610;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2006;0.8
5611;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2007;0.8
5612;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2008;0.8
5613;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2009;0.6
5614;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2010;0.6
5615;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Partner in paar, geen kind(eren);2011;0.6
5616;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2000;0.1
5617;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2001;0.1
5618;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2002;0.1
5619;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2003;0.1
5620;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2004;0.1
5621;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2005;0.1
5622;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2006;0.1
5623;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2007;0.2
5624;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2008;0.2
5625;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2009;0.1
5626;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2010;0.2
5627;Mannen;45 tot 55 jaar;Werknemer en zelfstandige;Overig lid huishouden;2011;0.2
5628;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2000;0.7
5629;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2001;0.8
5630;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2002;0.8
5631;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2003;0.9
5632;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2004;1.2
5633;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2005;1.3
5634;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2006;1.3
5635;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2007;1.2
5636;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2008;1.1
5637;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2009;1.2
5638;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2010;1.4
5639;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Persoon in particulier huishouden;2011;1.4
5640;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2000;0.3
5641;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2001;0.3
5642;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2002;0.3
5643;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2003;0.4
5644;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2004;0.5
5645;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2005;0.5
5646;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2006;0.5
5647;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2007;0.5
5648;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2008;0.5
5649;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2009;0.5
5650;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2010;0.6
5651;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Alleenstaande;2011;0.6
5652;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2000;0.0
5653;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2001;0.0
5654;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2002;0.0
5655;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2003;0.0
5656;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2004;0.0
5657;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2005;0.0
5658;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2006;0.0
5659;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2007;0.0
5660;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2008;0.0
5661;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2009;0.0
5662;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2010;0.0
5663;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Thuiswonend kind;2011;0.1
5664;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2000;0.0
5665;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2001;0.0
5666;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2002;0.0
5667;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2003;0.0
5668;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2004;0.0
5669;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2005;0.0
5670;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2006;0.1
5671;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2007;0.0
5672;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2008;0.1
5673;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2009;0.0
5674;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2010;0.1
5675;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Ouder in eenouderhuishouden;2011;0.1
5676;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2000;0.2
5677;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2001;0.2
5678;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2002;0.2
5679;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2003;0.2
5680;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2004;0.3
5681;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2005;0.4
5682;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2006;0.4
5683;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2007;0.3
5684;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2008;0.3
5685;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2009;0.3
5686;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2010;0.3
5687;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar met kind(eren);2011;0.4
5688;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2000;0.2
5689;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2001;0.2
5690;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2002;0.1
5691;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2003;0.2
5692;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2004;0.2
5693;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2005;0.2
5694;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2006;0.2
5695;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2007;0.2
5696;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2008;0.2
5697;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2009;0.2
5698;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2010;0.2
5699;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Partner in paar, geen kind(eren);2011;0.2
5700;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2000;0.1
5701;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2001;0.1
5702;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2002;0.1
5703;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2003;0.1
5704;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2004;0.1
5705;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2005;0.1
5706;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2006;0.1
5707;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2007;0.1
5708;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2008;0.1
5709;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2009;0.1
5710;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2010;0.1
5711;Mannen;45 tot 55 jaar;Uitkeringsontvanger;Overig lid huishouden;2011;0.2
5712;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2000;0.0
5713;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2001;0.0
5714;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2002;0.0
5715;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2003;0.0
5716;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2004;0.0
5717;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2005;0.0
5718;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2006;0.0
5719;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2007;0.0
5720;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2008;0.0
5721;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2009;0.0
5722;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2010;0.0
5723;Mannen;45 tot 55 jaar;(School)kind  of student;Persoon in particulier huishouden;2011;0.0
5724;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2000;0.0
5725;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2001;0.0
5726;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2002;0.0
5727;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2003;0.0
5728;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2004;0.0
5729;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2005;0.0
5730;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2006;0.0
5731;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2007;0.0
5732;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2008;0.0
5733;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2009;0.0
5734;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2010;0.0
5735;Mannen;45 tot 55 jaar;(School)kind  of student;Alleenstaande;2011;0.0
5736;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2000;0.0
5737;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2001;0.0
5738;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2002;0.0
5739;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2003;0.0
5740;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2004;0.0
5741;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2005;0.0
5742;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2006;0.0
5743;Mannen;45 tot 55 jaar;(School)kind  of student;Thuiswonend kind;2007;0.0
