ID;Geslacht;Leeftijd;MigratieachtergrondEnGeneratie;ZorgvormZvwZorgkosten;Perioden;GemiddeldeZorgkostenVolgensDeZvw_1;PersonenMetZvwZorgkostenRelatief_2
5940;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2009;;
5941;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2010;;
5942;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2011;;
5943;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2012;;
5944;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2013;;
5945;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2014;;
5946;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2015;28.0;
5947;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2016;30.0;
5948;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2017;30.0;0.4
5949;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2018;31.0;0.4
5950;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2019;33.0;0.4
5951;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Zorg zintuiglijk gehandicapten;2020;37.0;0.4
5952;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2009;;
5953;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2010;;
5954;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2011;;
5955;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2012;;
5956;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2013;;
5957;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2014;;
5958;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2015;;
5959;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2016;;
5960;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2017;;
5961;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2018;;
5962;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2019;;
5963;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijnsverblijf;2020;;
5964;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2009;6.0;
5965;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2010;7.0;
5966;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2011;7.0;
5967;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2012;5.0;
5968;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2013;4.0;
5969;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2014;;
5970;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2015;;
5971;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2016;;
5972;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2017;;
5973;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2018;;
5974;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2019;;
5975;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Eerstelijns psychologische zorg;2020;;
5976;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2009;208.0;
5977;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2010;230.0;
5978;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2011;247.0;
5979;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2012;238.0;
5980;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2013;255.0;
5981;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2014;;
5982;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2015;;
5983;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2016;;
5984;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2017;;
5985;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2018;;
5986;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2019;;
5987;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Tweedelijns geestelijke gezondheidszorg;2020;;
5988;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2009;2.0;
5989;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2010;2.0;
5990;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2011;4.0;
5991;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2012;5.0;
5992;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2013;4.0;
5993;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2014;5.0;
5994;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2015;2.0;
5995;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2016;3.0;
5996;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2017;3.0;1.5
5997;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2018;2.0;1.4
5998;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2019;7.0;4.3
5999;Totaal mannen en vrouwen;0 tot 20 jaar;Totaal migratieachtergrond en generatie;Overige zorgvormen;2020;6.0;4.7
6000;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2009;1071.0;
6001;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2010;1119.0;
6002;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2011;1143.0;
6003;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2012;1146.0;
6004;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2013;1189.0;
6005;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2014;1154.0;
6006;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2015;1039.0;
6007;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2016;1089.0;
6008;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2017;1115.0;99.6
6009;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2018;1170.0;99.6
6010;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2019;1236.0;99.6
6011;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Totaal alle zorgvormen;2020;1186.0;99.5
6012;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2009;102.0;
6013;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2010;105.0;
6014;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2011;118.0;
6015;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2012;114.0;
6016;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2013;115.0;
6017;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2014;123.0;
6018;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2015;125.0;
6019;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2016;127.0;
6020;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2017;127.0;99.0
6021;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2018;135.0;99.0
6022;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2019;143.0;99.0
6023;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Huisartsenzorg;2020;139.0;98.8
6024;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2009;;
6025;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2010;;
6026;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2011;;
6027;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2012;;
6028;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2013;;
6029;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2014;;
6030;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2015;4.0;
6031;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2016;4.0;
6032;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2017;5.0;30.3
6033;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2018;5.0;39.8
6034;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2019;6.0;41.2
6035;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Multidisciplinaire zorg;2020;9.0;53.2
6036;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2009;481.0;
6037;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2010;485.0;
6038;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2011;475.0;
6039;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2012;492.0;
6040;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2013;535.0;
6041;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2014;560.0;
6042;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2015;548.0;
6043;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2016;584.0;
6044;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2017;602.0;40.6
6045;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2018;618.0;40.8
6046;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2019;645.0;39.7
6047;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenhuiszorg;2020;611.0;34.2
6048;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2009;82.0;
6049;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2010;85.0;
6050;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2011;85.0;
6051;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2012;79.0;
6052;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2013;68.0;
6053;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2014;69.0;
6054;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2015;69.0;
6055;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2016;70.0;
6056;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2017;71.0;50.2
6057;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2018;82.0;50.7
6058;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2019;87.0;50.3
6059;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Farmacie;2020;87.0;45.3
6060;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2009;86.0;
6061;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2010;90.0;
6062;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2011;84.0;
6063;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2012;92.0;
6064;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2013;90.0;
6065;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2014;98.0;
6066;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2015;100.0;
6067;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2016;102.0;
6068;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2017;105.0;72.0
6069;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2018;108.0;71.9
6070;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2019;118.0;72.4
6071;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Mondzorg;2020;109.0;68.4
6072;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2009;1.0;
6073;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2010;1.0;
6074;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2011;1.0;
6075;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2012;1.0;
6076;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2013;1.0;
6077;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2014;1.0;
6078;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2015;1.0;
6079;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2016;1.0;
6080;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2017;1.0;0.0
6081;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2018;1.0;0.0
6082;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2019;1.0;0.0
6083;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Geboortezorg;2020;1.0;0.0
6084;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2009;52.0;
6085;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2010;56.0;
6086;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2011;59.0;
6087;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2012;58.0;
6088;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2013;59.0;
6089;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2014;62.0;
6090;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2015;64.0;
6091;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2016;69.0;
6092;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2017;70.0;17.9
6093;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2018;73.0;18.4
6094;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2019;76.0;18.7
6095;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Paramedische zorg;2020;73.0;17.6
6096;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2009;29.0;
6097;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2010;31.0;
6098;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2011;32.0;
6099;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2012;32.0;
6100;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2013;30.0;
6101;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2014;29.0;
6102;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2015;29.0;
6103;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2016;29.0;
6104;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2017;29.0;6.4
6105;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2018;30.0;6.4
6106;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2019;32.0;6.5
6107;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Hulpmiddelen;2020;31.0;5.5
6108;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2009;11.0;
6109;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2010;11.0;
6110;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2011;11.0;
6111;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2012;11.0;
6112;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2013;12.0;
6113;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2014;12.0;
6114;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2015;11.0;
6115;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2016;11.0;
6116;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2017;11.0;1.2
6117;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2018;11.0;1.2
6118;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2019;12.0;1.2
6119;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Ziekenvervoer;2020;10.0;1.0
6120;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2009;5.0;
6121;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2010;7.0;
6122;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2011;6.0;
6123;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2012;6.0;
6124;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2013;6.0;
6125;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2014;6.0;
6126;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2015;6.0;
6127;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2016;5.0;
6128;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2017;5.0;1.2
6129;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2018;6.0;1.3
6130;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2019;6.0;1.2
6131;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Buitenland;2020;3.0;0.5
6132;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2009;;
6133;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2010;;
6134;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2011;;
6135;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2012;;
6136;Totaal mannen en vrouwen;0 tot 20 jaar;Nederlandse achtergrond;Generalistische basis GGZ;2013;;
