ID;ReIntegratievoorzieningen;RegioS;Perioden;NieuweVoorzieningen_1;BeeindigdeVoorzieningen_2
4317;Totaal re-integratievoorzieningen;Bergen (L.);2018 oktober;0.0;0.0
4318;Totaal re-integratievoorzieningen;Bergen (L.);2018 november;0.0;0.0
4319;Totaal re-integratievoorzieningen;Bergen (L.);2018 december;0.0;0.0
4320;Totaal re-integratievoorzieningen;Bergen (NH.);2015 januari;0.0;0.0
4321;Totaal re-integratievoorzieningen;Bergen (NH.);2015 februari;0.0;0.0
4322;Totaal re-integratievoorzieningen;Bergen (NH.);2015 maart;0.0;0.0
4323;Totaal re-integratievoorzieningen;Bergen (NH.);2015 april;0.0;0.0
4324;Totaal re-integratievoorzieningen;Bergen (NH.);2015 mei;0.0;0.0
4325;Totaal re-integratievoorzieningen;Bergen (NH.);2015 juni;0.0;0.0
4326;Totaal re-integratievoorzieningen;Bergen (NH.);2015 juli;0.0;0.0
4327;Totaal re-integratievoorzieningen;Bergen (NH.);2015 augustus;0.0;0.0
4328;Totaal re-integratievoorzieningen;Bergen (NH.);2015 september;0.0;0.0
4329;Totaal re-integratievoorzieningen;Bergen (NH.);2015 oktober;10.0;0.0
4330;Totaal re-integratievoorzieningen;Bergen (NH.);2015 november;0.0;0.0
4331;Totaal re-integratievoorzieningen;Bergen (NH.);2015 december;0.0;0.0
4332;Totaal re-integratievoorzieningen;Bergen (NH.);2016 januari;0.0;0.0
4333;Totaal re-integratievoorzieningen;Bergen (NH.);2016 februari;0.0;0.0
4334;Totaal re-integratievoorzieningen;Bergen (NH.);2016 maart;0.0;0.0
4335;Totaal re-integratievoorzieningen;Bergen (NH.);2016 april;0.0;0.0
4336;Totaal re-integratievoorzieningen;Bergen (NH.);2016 mei;0.0;0.0
4337;Totaal re-integratievoorzieningen;Bergen (NH.);2016 juni;0.0;0.0
4338;Totaal re-integratievoorzieningen;Bergen (NH.);2016 juli;0.0;0.0
4339;Totaal re-integratievoorzieningen;Bergen (NH.);2016 augustus;0.0;0.0
4340;Totaal re-integratievoorzieningen;Bergen (NH.);2016 september;10.0;0.0
4341;Totaal re-integratievoorzieningen;Bergen (NH.);2016 oktober;0.0;0.0
4342;Totaal re-integratievoorzieningen;Bergen (NH.);2016 november;10.0;0.0
4343;Totaal re-integratievoorzieningen;Bergen (NH.);2016 december;10.0;0.0
4344;Totaal re-integratievoorzieningen;Bergen (NH.);2017 januari;0.0;0.0
4345;Totaal re-integratievoorzieningen;Bergen (NH.);2017 februari;0.0;0.0
4346;Totaal re-integratievoorzieningen;Bergen (NH.);2017 maart;0.0;0.0
4347;Totaal re-integratievoorzieningen;Bergen (NH.);2017 april;0.0;0.0
4348;Totaal re-integratievoorzieningen;Bergen (NH.);2017 mei;0.0;0.0
4349;Totaal re-integratievoorzieningen;Bergen (NH.);2017 juni;0.0;0.0
4350;Totaal re-integratievoorzieningen;Bergen (NH.);2017 juli;0.0;0.0
4351;Totaal re-integratievoorzieningen;Bergen (NH.);2017 augustus;0.0;0.0
4352;Totaal re-integratievoorzieningen;Bergen (NH.);2017 september;10.0;0.0
4353;Totaal re-integratievoorzieningen;Bergen (NH.);2017 oktober;0.0;0.0
4354;Totaal re-integratievoorzieningen;Bergen (NH.);2017 november;10.0;0.0
4355;Totaal re-integratievoorzieningen;Bergen (NH.);2017 december;20.0;0.0
4356;Totaal re-integratievoorzieningen;Bergen (NH.);2018 januari;0.0;0.0
4357;Totaal re-integratievoorzieningen;Bergen (NH.);2018 februari;0.0;0.0
4358;Totaal re-integratievoorzieningen;Bergen (NH.);2018 maart;0.0;10.0
4359;Totaal re-integratievoorzieningen;Bergen (NH.);2018 april;0.0;0.0
4360;Totaal re-integratievoorzieningen;Bergen (NH.);2018 mei;0.0;0.0
4361;Totaal re-integratievoorzieningen;Bergen (NH.);2018 juni;0.0;0.0
4362;Totaal re-integratievoorzieningen;Bergen (NH.);2018 juli;0.0;0.0
4363;Totaal re-integratievoorzieningen;Bergen (NH.);2018 augustus;0.0;0.0
4364;Totaal re-integratievoorzieningen;Bergen (NH.);2018 september;0.0;0.0
4365;Totaal re-integratievoorzieningen;Bergen (NH.);2018 oktober;0.0;0.0
4366;Totaal re-integratievoorzieningen;Bergen (NH.);2018 november;0.0;10.0
4367;Totaal re-integratievoorzieningen;Bergen (NH.);2018 december;10.0;20.0
4368;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 januari;70.0;30.0
4369;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 februari;50.0;80.0
4370;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 maart;60.0;50.0
4371;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 april;100.0;60.0
4372;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 mei;60.0;40.0
4373;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 juni;50.0;70.0
4374;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 juli;50.0;70.0
4375;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 augustus;30.0;40.0
4376;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 september;40.0;30.0
4377;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 oktober;90.0;50.0
4378;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 november;60.0;60.0
4379;Totaal re-integratievoorzieningen;Bergen op Zoom;2015 december;20.0;30.0
4380;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 januari;60.0;40.0
4381;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 februari;40.0;40.0
4382;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 maart;40.0;30.0
4383;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 april;50.0;50.0
4384;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 mei;60.0;50.0
4385;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 juni;40.0;50.0
4386;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 juli;40.0;50.0
4387;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 augustus;70.0;80.0
4388;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 september;70.0;50.0
4389;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 oktober;50.0;40.0
4390;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 november;90.0;100.0
4391;Totaal re-integratievoorzieningen;Bergen op Zoom;2016 december;40.0;40.0
4392;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 januari;110.0;30.0
4393;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 februari;50.0;50.0
4394;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 maart;40.0;30.0
4395;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 april;40.0;30.0
4396;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 mei;50.0;40.0
4397;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 juni;20.0;20.0
4398;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 juli;30.0;50.0
4399;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 augustus;60.0;50.0
4400;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 september;70.0;70.0
4401;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 oktober;90.0;60.0
4402;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 november;70.0;60.0
4403;Totaal re-integratievoorzieningen;Bergen op Zoom;2017 december;50.0;40.0
4404;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 januari;70.0;30.0
4405;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 februari;30.0;20.0
4406;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 maart;70.0;50.0
4407;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 april;60.0;40.0
4408;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 mei;60.0;20.0
4409;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 juni;30.0;30.0
4410;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 juli;50.0;50.0
4411;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 augustus;50.0;20.0
4412;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 september;60.0;50.0
4413;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 oktober;60.0;50.0
4414;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 november;40.0;30.0
4415;Totaal re-integratievoorzieningen;Bergen op Zoom;2018 december;40.0;40.0
4416;Totaal re-integratievoorzieningen;Berkelland;2015 januari;10.0;30.0
4417;Totaal re-integratievoorzieningen;Berkelland;2015 februari;20.0;10.0
4418;Totaal re-integratievoorzieningen;Berkelland;2015 maart;10.0;10.0
4419;Totaal re-integratievoorzieningen;Berkelland;2015 april;10.0;0.0
4420;Totaal re-integratievoorzieningen;Berkelland;2015 mei;10.0;10.0
4421;Totaal re-integratievoorzieningen;Berkelland;2015 juni;10.0;20.0
4422;Totaal re-integratievoorzieningen;Berkelland;2015 juli;30.0;20.0
4423;Totaal re-integratievoorzieningen;Berkelland;2015 augustus;10.0;10.0
4424;Totaal re-integratievoorzieningen;Berkelland;2015 september;30.0;20.0
4425;Totaal re-integratievoorzieningen;Berkelland;2015 oktober;40.0;30.0
4426;Totaal re-integratievoorzieningen;Berkelland;2015 november;50.0;20.0
4427;Totaal re-integratievoorzieningen;Berkelland;2015 december;30.0;30.0
4428;Totaal re-integratievoorzieningen;Berkelland;2016 januari;10.0;10.0
4429;Totaal re-integratievoorzieningen;Berkelland;2016 februari;20.0;10.0
4430;Totaal re-integratievoorzieningen;Berkelland;2016 maart;20.0;20.0
4431;Totaal re-integratievoorzieningen;Berkelland;2016 april;30.0;20.0
4432;Totaal re-integratievoorzieningen;Berkelland;2016 mei;20.0;10.0
4433;Totaal re-integratievoorzieningen;Berkelland;2016 juni;10.0;10.0
4434;Totaal re-integratievoorzieningen;Berkelland;2016 juli;20.0;20.0
4435;Totaal re-integratievoorzieningen;Berkelland;2016 augustus;20.0;10.0
4436;Totaal re-integratievoorzieningen;Berkelland;2016 september;10.0;10.0
4437;Totaal re-integratievoorzieningen;Berkelland;2016 oktober;20.0;10.0
4438;Totaal re-integratievoorzieningen;Berkelland;2016 november;20.0;10.0
4439;Totaal re-integratievoorzieningen;Berkelland;2016 december;20.0;10.0
4440;Totaal re-integratievoorzieningen;Berkelland;2017 januari;20.0;20.0
4441;Totaal re-integratievoorzieningen;Berkelland;2017 februari;20.0;10.0
4442;Totaal re-integratievoorzieningen;Berkelland;2017 maart;30.0;40.0
4443;Totaal re-integratievoorzieningen;Berkelland;2017 april;20.0;10.0
4444;Totaal re-integratievoorzieningen;Berkelland;2017 mei;20.0;10.0
4445;Totaal re-integratievoorzieningen;Berkelland;2017 juni;30.0;20.0
4446;Totaal re-integratievoorzieningen;Berkelland;2017 juli;20.0;10.0
4447;Totaal re-integratievoorzieningen;Berkelland;2017 augustus;30.0;20.0
4448;Totaal re-integratievoorzieningen;Berkelland;2017 september;20.0;10.0
4449;Totaal re-integratievoorzieningen;Berkelland;2017 oktober;30.0;10.0
4450;Totaal re-integratievoorzieningen;Berkelland;2017 november;20.0;10.0
4451;Totaal re-integratievoorzieningen;Berkelland;2017 december;10.0;20.0
4452;Totaal re-integratievoorzieningen;Berkelland;2018 januari;20.0;10.0
4453;Totaal re-integratievoorzieningen;Berkelland;2018 februari;10.0;10.0
4454;Totaal re-integratievoorzieningen;Berkelland;2018 maart;30.0;20.0
4455;Totaal re-integratievoorzieningen;Berkelland;2018 april;20.0;10.0
4456;Totaal re-integratievoorzieningen;Berkelland;2018 mei;30.0;20.0
4457;Totaal re-integratievoorzieningen;Berkelland;2018 juni;10.0;10.0
4458;Totaal re-integratievoorzieningen;Berkelland;2018 juli;20.0;10.0
4459;Totaal re-integratievoorzieningen;Berkelland;2018 augustus;20.0;10.0
4460;Totaal re-integratievoorzieningen;Berkelland;2018 september;20.0;20.0
4461;Totaal re-integratievoorzieningen;Berkelland;2018 oktober;30.0;20.0
4462;Totaal re-integratievoorzieningen;Berkelland;2018 november;40.0;10.0
4463;Totaal re-integratievoorzieningen;Berkelland;2018 december;30.0;10.0
4464;Totaal re-integratievoorzieningen;Bernheze;2015 januari;10.0;0.0
4465;Totaal re-integratievoorzieningen;Bernheze;2015 februari;0.0;0.0
4466;Totaal re-integratievoorzieningen;Bernheze;2015 maart;0.0;10.0
4467;Totaal re-integratievoorzieningen;Bernheze;2015 april;0.0;0.0
4468;Totaal re-integratievoorzieningen;Bernheze;2015 mei;0.0;0.0
4469;Totaal re-integratievoorzieningen;Bernheze;2015 juni;0.0;0.0
4470;Totaal re-integratievoorzieningen;Bernheze;2015 juli;0.0;0.0
4471;Totaal re-integratievoorzieningen;Bernheze;2015 augustus;0.0;0.0
4472;Totaal re-integratievoorzieningen;Bernheze;2015 september;0.0;0.0
4473;Totaal re-integratievoorzieningen;Bernheze;2015 oktober;0.0;0.0
4474;Totaal re-integratievoorzieningen;Bernheze;2015 november;10.0;0.0
4475;Totaal re-integratievoorzieningen;Bernheze;2015 december;0.0;0.0
4476;Totaal re-integratievoorzieningen;Bernheze;2016 januari;0.0;0.0
4477;Totaal re-integratievoorzieningen;Bernheze;2016 februari;0.0;0.0
4478;Totaal re-integratievoorzieningen;Bernheze;2016 maart;10.0;0.0
4479;Totaal re-integratievoorzieningen;Bernheze;2016 april;0.0;0.0
4480;Totaal re-integratievoorzieningen;Bernheze;2016 mei;10.0;0.0
4481;Totaal re-integratievoorzieningen;Bernheze;2016 juni;10.0;10.0
4482;Totaal re-integratievoorzieningen;Bernheze;2016 juli;10.0;0.0
4483;Totaal re-integratievoorzieningen;Bernheze;2016 augustus;0.0;0.0
4484;Totaal re-integratievoorzieningen;Bernheze;2016 september;10.0;0.0
4485;Totaal re-integratievoorzieningen;Bernheze;2016 oktober;10.0;0.0
4486;Totaal re-integratievoorzieningen;Bernheze;2016 november;10.0;0.0
4487;Totaal re-integratievoorzieningen;Bernheze;2016 december;10.0;0.0
4488;Totaal re-integratievoorzieningen;Bernheze;2017 januari;0.0;0.0
4489;Totaal re-integratievoorzieningen;Bernheze;2017 februari;0.0;0.0
4490;Totaal re-integratievoorzieningen;Bernheze;2017 maart;0.0;0.0
4491;Totaal re-integratievoorzieningen;Bernheze;2017 april;0.0;0.0
4492;Totaal re-integratievoorzieningen;Bernheze;2017 mei;10.0;0.0
4493;Totaal re-integratievoorzieningen;Bernheze;2017 juni;0.0;0.0
4494;Totaal re-integratievoorzieningen;Bernheze;2017 juli;10.0;0.0
4495;Totaal re-integratievoorzieningen;Bernheze;2017 augustus;10.0;0.0
4496;Totaal re-integratievoorzieningen;Bernheze;2017 september;10.0;10.0
4497;Totaal re-integratievoorzieningen;Bernheze;2017 oktober;10.0;0.0
4498;Totaal re-integratievoorzieningen;Bernheze;2017 november;10.0;0.0
4499;Totaal re-integratievoorzieningen;Bernheze;2017 december;0.0;0.0
4500;Totaal re-integratievoorzieningen;Bernheze;2018 januari;10.0;0.0
4501;Totaal re-integratievoorzieningen;Bernheze;2018 februari;0.0;0.0
4502;Totaal re-integratievoorzieningen;Bernheze;2018 maart;0.0;0.0
4503;Totaal re-integratievoorzieningen;Bernheze;2018 april;10.0;0.0
4504;Totaal re-integratievoorzieningen;Bernheze;2018 mei;10.0;0.0
4505;Totaal re-integratievoorzieningen;Bernheze;2018 juni;20.0;10.0
4506;Totaal re-integratievoorzieningen;Bernheze;2018 juli;0.0;10.0
4507;Totaal re-integratievoorzieningen;Bernheze;2018 augustus;10.0;0.0
4508;Totaal re-integratievoorzieningen;Bernheze;2018 september;10.0;10.0
4509;Totaal re-integratievoorzieningen;Bernheze;2018 oktober;10.0;0.0
4510;Totaal re-integratievoorzieningen;Bernheze;2018 november;10.0;0.0
4511;Totaal re-integratievoorzieningen;Bernheze;2018 december;10.0;0.0
4512;Totaal re-integratievoorzieningen;Best;2015 januari;10.0;0.0
4513;Totaal re-integratievoorzieningen;Best;2015 februari;10.0;0.0
4514;Totaal re-integratievoorzieningen;Best;2015 maart;30.0;10.0
4515;Totaal re-integratievoorzieningen;Best;2015 april;10.0;10.0
4516;Totaal re-integratievoorzieningen;Best;2015 mei;0.0;0.0
4517;Totaal re-integratievoorzieningen;Best;2015 juni;20.0;10.0
4518;Totaal re-integratievoorzieningen;Best;2015 juli;0.0;0.0
4519;Totaal re-integratievoorzieningen;Best;2015 augustus;10.0;0.0
4520;Totaal re-integratievoorzieningen;Best;2015 september;10.0;0.0
4521;Totaal re-integratievoorzieningen;Best;2015 oktober;10.0;0.0
4522;Totaal re-integratievoorzieningen;Best;2015 november;0.0;0.0
4523;Totaal re-integratievoorzieningen;Best;2015 december;0.0;0.0
4524;Totaal re-integratievoorzieningen;Best;2016 januari;10.0;10.0
4525;Totaal re-integratievoorzieningen;Best;2016 februari;10.0;0.0
4526;Totaal re-integratievoorzieningen;Best;2016 maart;10.0;0.0
4527;Totaal re-integratievoorzieningen;Best;2016 april;10.0;10.0
4528;Totaal re-integratievoorzieningen;Best;2016 mei;0.0;0.0
4529;Totaal re-integratievoorzieningen;Best;2016 juni;10.0;0.0
4530;Totaal re-integratievoorzieningen;Best;2016 juli;0.0;0.0
4531;Totaal re-integratievoorzieningen;Best;2016 augustus;0.0;0.0
4532;Totaal re-integratievoorzieningen;Best;2016 september;10.0;0.0
4533;Totaal re-integratievoorzieningen;Best;2016 oktober;0.0;0.0
4534;Totaal re-integratievoorzieningen;Best;2016 november;10.0;0.0
4535;Totaal re-integratievoorzieningen;Best;2016 december;10.0;10.0
4536;Totaal re-integratievoorzieningen;Best;2017 januari;10.0;0.0
4537;Totaal re-integratievoorzieningen;Best;2017 februari;0.0;0.0
4538;Totaal re-integratievoorzieningen;Best;2017 maart;10.0;0.0
4539;Totaal re-integratievoorzieningen;Best;2017 april;10.0;10.0
4540;Totaal re-integratievoorzieningen;Best;2017 mei;20.0;10.0
4541;Totaal re-integratievoorzieningen;Best;2017 juni;20.0;10.0
4542;Totaal re-integratievoorzieningen;Best;2017 juli;10.0;10.0
4543;Totaal re-integratievoorzieningen;Best;2017 augustus;20.0;10.0
4544;Totaal re-integratievoorzieningen;Best;2017 september;20.0;10.0
4545;Totaal re-integratievoorzieningen;Best;2017 oktober;20.0;10.0
4546;Totaal re-integratievoorzieningen;Best;2017 november;30.0;10.0
4547;Totaal re-integratievoorzieningen;Best;2017 december;10.0;10.0
4548;Totaal re-integratievoorzieningen;Best;2018 januari;10.0;0.0
4549;Totaal re-integratievoorzieningen;Best;2018 februari;10.0;0.0
4550;Totaal re-integratievoorzieningen;Best;2018 maart;0.0;0.0
4551;Totaal re-integratievoorzieningen;Best;2018 april;10.0;10.0
4552;Totaal re-integratievoorzieningen;Best;2018 mei;10.0;0.0
4553;Totaal re-integratievoorzieningen;Best;2018 juni;0.0;0.0
4554;Totaal re-integratievoorzieningen;Best;2018 juli;10.0;10.0
4555;Totaal re-integratievoorzieningen;Best;2018 augustus;10.0;10.0
4556;Totaal re-integratievoorzieningen;Best;2018 september;10.0;10.0
4557;Totaal re-integratievoorzieningen;Best;2018 oktober;10.0;0.0
4558;Totaal re-integratievoorzieningen;Best;2018 november;10.0;10.0
4559;Totaal re-integratievoorzieningen;Best;2018 december;10.0;0.0
4560;Totaal re-integratievoorzieningen;Beuningen;2015 januari;0.0;0.0
4561;Totaal re-integratievoorzieningen;Beuningen;2015 februari;0.0;0.0
4562;Totaal re-integratievoorzieningen;Beuningen;2015 maart;0.0;0.0
4563;Totaal re-integratievoorzieningen;Beuningen;2015 april;0.0;0.0
4564;Totaal re-integratievoorzieningen;Beuningen;2015 mei;0.0;0.0
4565;Totaal re-integratievoorzieningen;Beuningen;2015 juni;0.0;0.0
4566;Totaal re-integratievoorzieningen;Beuningen;2015 juli;10.0;0.0
4567;Totaal re-integratievoorzieningen;Beuningen;2015 augustus;0.0;0.0
4568;Totaal re-integratievoorzieningen;Beuningen;2015 september;0.0;0.0
4569;Totaal re-integratievoorzieningen;Beuningen;2015 oktober;0.0;0.0
4570;Totaal re-integratievoorzieningen;Beuningen;2015 november;0.0;0.0
4571;Totaal re-integratievoorzieningen;Beuningen;2015 december;0.0;0.0
4572;Totaal re-integratievoorzieningen;Beuningen;2016 januari;0.0;0.0
4573;Totaal re-integratievoorzieningen;Beuningen;2016 februari;10.0;0.0
4574;Totaal re-integratievoorzieningen;Beuningen;2016 maart;0.0;10.0
4575;Totaal re-integratievoorzieningen;Beuningen;2016 april;0.0;0.0
4576;Totaal re-integratievoorzieningen;Beuningen;2016 mei;0.0;0.0
4577;Totaal re-integratievoorzieningen;Beuningen;2016 juni;0.0;0.0
4578;Totaal re-integratievoorzieningen;Beuningen;2016 juli;0.0;0.0
4579;Totaal re-integratievoorzieningen;Beuningen;2016 augustus;0.0;0.0
4580;Totaal re-integratievoorzieningen;Beuningen;2016 september;10.0;0.0
4581;Totaal re-integratievoorzieningen;Beuningen;2016 oktober;10.0;0.0
4582;Totaal re-integratievoorzieningen;Beuningen;2016 november;0.0;0.0
4583;Totaal re-integratievoorzieningen;Beuningen;2016 december;0.0;0.0
4584;Totaal re-integratievoorzieningen;Beuningen;2017 januari;0.0;0.0
4585;Totaal re-integratievoorzieningen;Beuningen;2017 februari;10.0;0.0
4586;Totaal re-integratievoorzieningen;Beuningen;2017 maart;0.0;0.0
4587;Totaal re-integratievoorzieningen;Beuningen;2017 april;10.0;0.0
4588;Totaal re-integratievoorzieningen;Beuningen;2017 mei;0.0;0.0
4589;Totaal re-integratievoorzieningen;Beuningen;2017 juni;10.0;0.0
4590;Totaal re-integratievoorzieningen;Beuningen;2017 juli;0.0;0.0
4591;Totaal re-integratievoorzieningen;Beuningen;2017 augustus;10.0;0.0
4592;Totaal re-integratievoorzieningen;Beuningen;2017 september;0.0;0.0
4593;Totaal re-integratievoorzieningen;Beuningen;2017 oktober;0.0;0.0
4594;Totaal re-integratievoorzieningen;Beuningen;2017 november;10.0;0.0
4595;Totaal re-integratievoorzieningen;Beuningen;2017 december;0.0;0.0
4596;Totaal re-integratievoorzieningen;Beuningen;2018 januari;10.0;0.0
4597;Totaal re-integratievoorzieningen;Beuningen;2018 februari;0.0;0.0
4598;Totaal re-integratievoorzieningen;Beuningen;2018 maart;10.0;0.0
4599;Totaal re-integratievoorzieningen;Beuningen;2018 april;0.0;0.0
4600;Totaal re-integratievoorzieningen;Beuningen;2018 mei;0.0;0.0
4601;Totaal re-integratievoorzieningen;Beuningen;2018 juni;0.0;0.0
4602;Totaal re-integratievoorzieningen;Beuningen;2018 juli;0.0;0.0
4603;Totaal re-integratievoorzieningen;Beuningen;2018 augustus;0.0;0.0
