ID;InstitutioneleSectoren;TransactiesEnSaldi;Perioden;OverheidsproductieEnConsumptie_1
3936;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2016;4336
3937;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2017;4354
3938;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2018;4408
3939;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2019;4470
3940;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2020;4799
3941;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2021;5029
3942;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2022;4957
3943;Gemeenschappelijke regelingen;B1n Netto toegevoegde waarde;2023;5157
3944;Gemeenschappelijke regelingen;D1 Beloning van werknemers;1995;1557
3945;Gemeenschappelijke regelingen;D1 Beloning van werknemers;1996;1561
3946;Gemeenschappelijke regelingen;D1 Beloning van werknemers;1997;1671
3947;Gemeenschappelijke regelingen;D1 Beloning van werknemers;1998;1937
3948;Gemeenschappelijke regelingen;D1 Beloning van werknemers;1999;2025
3949;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2000;2272
3950;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2001;2428
3951;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2002;2623
3952;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2003;2825
3953;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2004;2975
3954;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2005;3133
3955;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2006;3241
3956;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2007;3328
3957;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2008;3514
3958;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2009;3705
3959;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2010;3859
3960;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2011;3908
3961;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2012;3977
3962;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2013;4162
3963;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2014;4348
3964;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2015;4184
3965;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2016;4289
3966;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2017;4338
3967;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2018;4394
3968;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2019;4451
3969;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2020;4810
3970;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2021;5082
3971;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2022;5031
3972;Gemeenschappelijke regelingen;D1 Beloning van werknemers;2023;5226
3973;Gemeenschappelijke regelingen;D11 Lonen;1995;1329
3974;Gemeenschappelijke regelingen;D11 Lonen;1996;1313
3975;Gemeenschappelijke regelingen;D11 Lonen;1997;1409
3976;Gemeenschappelijke regelingen;D11 Lonen;1998;1550
3977;Gemeenschappelijke regelingen;D11 Lonen;1999;1629
3978;Gemeenschappelijke regelingen;D11 Lonen;2000;1858
3979;Gemeenschappelijke regelingen;D11 Lonen;2001;1991
3980;Gemeenschappelijke regelingen;D11 Lonen;2002;2138
3981;Gemeenschappelijke regelingen;D11 Lonen;2003;2290
3982;Gemeenschappelijke regelingen;D11 Lonen;2004;2362
3983;Gemeenschappelijke regelingen;D11 Lonen;2005;2471
3984;Gemeenschappelijke regelingen;D11 Lonen;2006;2557
3985;Gemeenschappelijke regelingen;D11 Lonen;2007;2611
3986;Gemeenschappelijke regelingen;D11 Lonen;2008;2686
3987;Gemeenschappelijke regelingen;D11 Lonen;2009;2819
3988;Gemeenschappelijke regelingen;D11 Lonen;2010;2915
3989;Gemeenschappelijke regelingen;D11 Lonen;2011;2966
3990;Gemeenschappelijke regelingen;D11 Lonen;2012;2990
3991;Gemeenschappelijke regelingen;D11 Lonen;2013;3117
3992;Gemeenschappelijke regelingen;D11 Lonen;2014;3119
3993;Gemeenschappelijke regelingen;D11 Lonen;2015;3178
3994;Gemeenschappelijke regelingen;D11 Lonen;2016;3275
3995;Gemeenschappelijke regelingen;D11 Lonen;2017;3302
3996;Gemeenschappelijke regelingen;D11 Lonen;2018;3317
3997;Gemeenschappelijke regelingen;D11 Lonen;2019;3323
3998;Gemeenschappelijke regelingen;D11 Lonen;2020;3607
3999;Gemeenschappelijke regelingen;D11 Lonen;2021;3815
4000;Gemeenschappelijke regelingen;D11 Lonen;2022;3706
4001;Gemeenschappelijke regelingen;D11 Lonen;2023;3874
4002;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;1995;228
4003;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;1996;248
4004;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;1997;262
4005;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;1998;387
4006;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;1999;396
4007;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2000;414
4008;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2001;437
4009;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2002;485
4010;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2003;535
4011;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2004;613
4012;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2005;662
4013;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2006;684
4014;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2007;717
4015;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2008;828
4016;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2009;886
4017;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2010;944
4018;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2011;942
4019;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2012;987
4020;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2013;1045
4021;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2014;1229
4022;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2015;1006
4023;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2016;1014
4024;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2017;1036
4025;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2018;1077
4026;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2019;1128
4027;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2020;1203
4028;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2021;1267
4029;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2022;1325
4030;Gemeenschappelijke regelingen;D12 Sociale premies t.l.v. werkgevers;2023;1352
4031;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;1995;32
4032;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;1996;34
4033;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;1997;34
4034;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;1998;36
4035;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;1999;47
4036;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2000;44
4037;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2001;49
4038;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2002;47
4039;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2003;44
4040;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2004;44
4041;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2005;47
4042;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2006;47
4043;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2007;50
4044;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2008;56
4045;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2009;59
4046;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2010;59
4047;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2011;59
4048;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2012;48
4049;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2013;59
4050;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2014;64
4051;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2015;74
4052;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2016;56
4053;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2017;59
4054;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2018;61
4055;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2019;65
4056;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2020;64
4057;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2021;56
4058;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2022;59
4059;Gemeenschappelijke regelingen;D29 Niet-productgebonden belastingen;2023;70
4060;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;1995;-10
4061;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;1996;-47
4062;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;1997;-83
4063;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;1998;-120
4064;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;1999;-153
4065;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2000;-163
4066;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2001;-191
4067;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2002;-201
4068;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2003;-184
4069;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2004;-159
4070;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2005;-93
4071;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2006;-74
4072;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2007;-79
4073;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2008;-82
4074;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2009;-68
4075;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2010;-61
4076;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2011;-46
4077;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2012;-30
4078;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2013;-20
4079;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2014;-7
4080;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2015;-9
4081;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2016;-9
4082;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2017;-43
4083;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2018;-47
4084;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2019;-46
4085;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2020;-75
4086;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2021;-109
4087;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2022;-133
4088;Gemeenschappelijke regelingen;D39 Subsidies niet-productgebonden;2023;-139
4089;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;1995;0
4090;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;1996;0
4091;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;1997;0
4092;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;1998;0
4093;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;1999;0
4094;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2000;0
4095;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2001;0
4096;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2002;0
4097;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2003;0
4098;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2004;0
4099;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2005;0
4100;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2006;0
4101;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2007;0
4102;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2008;0
4103;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2009;0
4104;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2010;0
4105;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2011;0
4106;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2012;0
4107;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2013;0
4108;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2014;0
4109;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2015;0
4110;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2016;0
4111;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2017;0
4112;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2018;0
4113;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2019;0
4114;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2020;0
4115;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2021;0
4116;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2022;0
4117;Gemeenschappelijke regelingen;B2n Netto exploitatieoverschot;2023;0
4118;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;1995;1534
4119;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;1996;1350
4120;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;1997;1376
4121;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;1998;1508
4122;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;1999;1471
4123;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2000;1885
4124;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2001;1988
4125;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2002;2176
4126;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2003;2402
4127;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2004;2586
4128;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2005;2957
4129;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2006;3091
4130;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2007;3414
4131;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2008;3833
4132;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2009;4064
4133;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2010;4378
4134;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2011;4487
4135;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2012;4662
4136;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2013;5386
4137;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2014;5472
4138;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2015;5865
4139;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2016;6142
4140;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2017;6481
4141;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2018;6653
4142;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2019;6940
4143;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2020;7802
4144;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2021;9037
4145;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2022;8778
4146;Gemeenschappelijke regelingen;P3 Consumptieve bestedingen;2023;8682
4147;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;1995;1313
4148;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;1996;1164
4149;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;1997;1194
4150;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;1998;1318
4151;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;1999;1294
4152;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2000;1670
4153;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2001;1798
4154;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2002;1882
4155;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2003;2047
4156;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2004;2124
4157;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2005;2306
4158;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2006;2346
4159;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2007;2455
4160;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2008;2799
4161;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2009;2858
4162;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2010;3109
4163;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2011;3067
4164;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2012;3161
4165;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2013;3451
4166;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2014;3116
4167;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2015;3449
4168;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2016;3645
4169;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2017;3996
4170;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2018;4064
4171;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2019;4198
4172;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2020;4936
4173;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2021;5631
4174;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2022;5362
4175;Gemeenschappelijke regelingen;P31 Individuele consumptieve bestedingen;2023;5183
4176;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;1995;1313
4177;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;1996;1164
4178;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;1997;1194
4179;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;1998;1318
4180;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;1999;1294
4181;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;2000;1670
4182;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;2001;1790
4183;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;2002;1871
4184;Gemeenschappelijke regelingen;D631 Overdrachten niet-marktproducten;2003;2026
