ID;Geslacht;Verblijfsjaar;Onderwijssoort;Studierichting;Opleidingsfase;Perioden;TotaalIngeschrevenen_1;TotaalNietInternationaleStudenten_2;TotaalInternationaleStudenten_3
4589;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2014/'15;131350;121640;9710
4590;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2015/'16;132040;122250;9800
4591;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2016/'17;131610;121660;9950
4592;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2017/'18;133120;122650;10470
4593;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2018/'19;134980;123840;11140
4594;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2019/'20;138540;126310;12230
4595;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2020/'21;143330;129740;13590
4596;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2021/'22;148610;133840;14770
4597;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2022/'23;146370;129970;16400
4598;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2023/'24;141060;123350;17710
4599;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Bachelor- en doctoraalopleidingen;2024/'25;135420;116510;18910
4600;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2005/'06;8710;8210;510
4601;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2006/'07;13240;12450;790
4602;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2007/'08;17150;16090;1060
4603;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2008/'09;19200;17840;1360
4604;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2009/'10;21600;19830;1770
4605;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2010/'11;24640;22480;2160
4606;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2011/'12;23690;21350;2340
4607;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2012/'13;23440;21090;2340
4608;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2013/'14;24060;21480;2590
4609;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2014/'15;23680;21190;2500
4610;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2015/'16;23790;21050;2750
4611;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2016/'17;23660;20800;2860
4612;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2017/'18;24170;21080;3090
4613;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2018/'19;25270;21890;3380
4614;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2019/'20;25990;22380;3610
4615;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2020/'21;28750;24730;4020
4616;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2021/'22;29940;25490;4450
4617;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2022/'23;28840;24150;4690
4618;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2023/'24;28220;23400;4830
4619;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;04 Recht, administratie, handel en za...;Master- en vervolgopleidingen;2024/'25;28800;23330;5470
4620;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2005/'06;14410;13420;990
4621;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2006/'07;14810;13720;1080
4622;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2007/'08;15550;14380;1180
4623;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2008/'09;16650;15450;1200
4624;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2009/'10;17450;16200;1250
4625;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2010/'11;18720;17370;1360
4626;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2011/'12;19750;18240;1510
4627;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2012/'13;20770;19170;1600
4628;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2013/'14;22930;21300;1640
4629;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2014/'15;25130;23380;1750
4630;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2015/'16;27380;25510;1870
4631;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2016/'17;29110;26890;2220
4632;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2017/'18;31120;28460;2660
4633;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2018/'19;33080;30170;2910
4634;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2019/'20;34520;31160;3350
4635;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2020/'21;36380;32460;3920
4636;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2021/'22;37540;33320;4220
4637;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2022/'23;37870;32700;5160
4638;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2023/'24;37650;31750;5900
4639;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Totaal opleidingsfase;2024/'25;36940;30690;6250
4640;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2005/'06;11760;11250;510
4641;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2006/'07;11260;10790;470
4642;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2007/'08;11240;10760;480
4643;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2008/'09;11880;11410;480
4644;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2009/'10;12200;11750;450
4645;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2010/'11;12870;12410;460
4646;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2011/'12;13420;12970;450
4647;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2012/'13;13680;13220;470
4648;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2013/'14;14960;14500;460
4649;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2014/'15;16290;15850;430
4650;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2015/'16;17770;17300;470
4651;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2016/'17;18630;18100;530
4652;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2017/'18;19830;19160;670
4653;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2018/'19;21050;20160;890
4654;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2019/'20;21610;20540;1070
4655;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2020/'21;21940;20660;1280
4656;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2021/'22;22790;21270;1520
4657;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2022/'23;23020;20970;2060
4658;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2023/'24;23080;20430;2650
4659;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Bachelor- en doctoraalopleidingen;2024/'25;22580;19650;2930
4660;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2005/'06;2650;2170;480
4661;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2006/'07;3550;2940;610
4662;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2007/'08;4310;3620;690
4663;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2008/'09;4770;4050;720
4664;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2009/'10;5250;4450;800
4665;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2010/'11;5850;4960;900
4666;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2011/'12;6330;5270;1060
4667;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2012/'13;7090;5950;1140
4668;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2013/'14;7970;6800;1180
4669;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2014/'15;8840;7520;1320
4670;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2015/'16;9610;8210;1400
4671;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2016/'17;10480;8790;1690
4672;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2017/'18;11290;9300;1990
4673;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2018/'19;12040;10010;2030
4674;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2019/'20;12910;10620;2290
4675;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2020/'21;14440;11800;2640
4676;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2021/'22;14760;12050;2710
4677;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2022/'23;14840;11740;3110
4678;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2023/'24;14570;11320;3250
4679;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;Master- en vervolgopleidingen;2024/'25;14360;11040;3320
4680;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2005/'06;17200;16500;700
4681;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2006/'07;16420;15770;650
4682;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2007/'08;15590;14980;600
4683;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2008/'09;14690;14130;560
4684;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2009/'10;14520;13900;620
4685;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2010/'11;14680;13970;710
4686;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2011/'12;15210;14460;750
4687;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2012/'13;15510;14680;840
4688;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2013/'14;16990;16100;880
4689;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2014/'15;18110;17190;930
4690;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2015/'16;19910;18900;1010
4691;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2016/'17;22010;20690;1320
4692;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2017/'18;24520;22830;1690
4693;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2018/'19;27330;25110;2230
4694;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2019/'20;30100;27120;2980
4695;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2020/'21;33070;29140;3920
4696;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2021/'22;34880;30400;4480
4697;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2022/'23;35520;29980;5530
4698;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2023/'24;35930;29330;6600
4699;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Totaal opleidingsfase;2024/'25;36230;28470;7760
4700;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2005/'06;16130;15560;570
4701;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2006/'07;14780;14270;520
4702;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2007/'08;13670;13230;440
4703;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2008/'09;12740;12330;410
4704;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2009/'10;12550;12140;410
4705;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2010/'11;12720;12300;420
4706;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2011/'12;13150;12720;430
4707;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2012/'13;13340;12890;450
4708;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2013/'14;14510;14050;470
4709;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2014/'15;15620;15080;540
4710;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2015/'16;17180;16590;600
4711;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2016/'17;18840;18060;780
4712;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2017/'18;20770;19760;1010
4713;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2018/'19;23030;21650;1390
4714;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2019/'20;25140;23210;1930
4715;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2020/'21;27140;24540;2610
4716;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2021/'22;28560;25540;3020
4717;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2022/'23;28660;25010;3650
4718;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2023/'24;28830;24390;4440
4719;Totaal mannen en vrouwen;Ouderejaarsstudenten;Hoger onderwijs;06 Informatica;Bachelor- en doctoraalopleidingen;2024/'25;28740;23710;5030
