ID;Geslacht;Leeftijd;Migratieachtergrond;Peilmoment;OnderwijspositieOpPeilmoment;StartkwalificatieOpPeilmoment;Perioden;TotaalVoortijdigSchoolverlaters_1;VoortijdigSchoolverlatersVo_2;TotaalMbo_3;BeroepsopleidendeLeerwegBol_4;BeroepbegeleidendeLeerwegBbl_5;Extranei_6
5275;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2017/'18;;;;;;
5276;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2018/'19;;;;;;
5277;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Met startkwalificatie;2019/'20;;;;;;
5278;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2007/'08;640.0;250.0;390.0;350.0;40.0;10.0
5279;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2008/'09;580.0;230.0;350.0;300.0;50.0;0.0
5280;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2009/'10;580.0;220.0;360.0;320.0;40.0;0.0
5281;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2010/'11;560.0;210.0;350.0;310.0;40.0;0.0
5282;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2011/'12;540.0;200.0;340.0;300.0;40.0;0.0
5283;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2012/'13;350.0;80.0;270.0;230.0;40.0;0.0
5284;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2013/'14;260.0;70.0;200.0;190.0;10.0;0.0
5285;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2014/'15;220.0;50.0;170.0;150.0;10.0;0.0
5286;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2015/'16;220.0;60.0;160.0;150.0;10.0;0.0
5287;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2016/'17;240.0;50.0;190.0;180.0;10.0;0.0
5288;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2017/'18;;;;;;
5289;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2018/'19;;;;;;
5290;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Zonder startkwalificatie;2019/'20;;;;;;
5291;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2007/'08;10.0;0.0;10.0;0.0;0.0;0.0
5292;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
5293;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2009/'10;10.0;0.0;10.0;10.0;0.0;0.0
5294;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
5295;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
5296;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
5297;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
5298;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
5299;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
5300;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
5301;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2017/'18;;;;;;
5302;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2018/'19;;;;;;
5303;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bol niveau 3;Startkwalificatie onbekend;2019/'20;;;;;;
5304;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2007/'08;980.0;280.0;710.0;460.0;230.0;20.0
5305;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2008/'09;820.0;180.0;630.0;390.0;240.0;10.0
5306;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2009/'10;650.0;170.0;490.0;310.0;170.0;10.0
5307;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2010/'11;650.0;160.0;490.0;350.0;130.0;10.0
5308;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2011/'12;690.0;170.0;510.0;330.0;170.0;10.0
5309;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2012/'13;600.0;100.0;500.0;360.0;130.0;10.0
5310;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2013/'14;580.0;110.0;480.0;350.0;110.0;10.0
5311;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2014/'15;560.0;90.0;470.0;380.0;80.0;10.0
5312;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2015/'16;510.0;110.0;400.0;320.0;70.0;10.0
5313;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2016/'17;520.0;90.0;430.0;350.0;70.0;10.0
5314;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2017/'18;;;;;;
5315;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
5316;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
5317;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2007/'08;510.0;170.0;340.0;220.0;120.0;10.0
5318;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2008/'09;430.0;120.0;320.0;180.0;140.0;0.0
5319;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2009/'10;370.0;100.0;260.0;170.0;90.0;0.0
5320;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2010/'11;320.0;90.0;230.0;160.0;70.0;0.0
5321;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2011/'12;380.0;100.0;280.0;170.0;100.0;10.0
5322;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2012/'13;300.0;50.0;250.0;170.0;70.0;10.0
5323;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2013/'14;270.0;50.0;220.0;160.0;60.0;10.0
5324;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2014/'15;200.0;30.0;170.0;140.0;30.0;10.0
5325;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2015/'16;160.0;30.0;130.0;100.0;30.0;0.0
5326;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2016/'17;170.0;30.0;140.0;100.0;30.0;0.0
5327;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2017/'18;;;;;;
5328;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2018/'19;;;;;;
5329;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Met startkwalificatie;2019/'20;;;;;;
5330;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2007/'08;470.0;110.0;360.0;240.0;110.0;10.0
5331;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2008/'09;380.0;70.0;310.0;210.0;100.0;0.0
5332;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2009/'10;290.0;60.0;230.0;150.0;70.0;10.0
5333;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2010/'11;320.0;60.0;260.0;200.0;60.0;10.0
5334;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2011/'12;310.0;80.0;230.0;160.0;70.0;10.0
5335;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2012/'13;290.0;50.0;250.0;190.0;60.0;0.0
5336;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2013/'14;310.0;60.0;250.0;200.0;50.0;10.0
5337;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2014/'15;350.0;60.0;300.0;240.0;50.0;0.0
5338;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2015/'16;350.0;80.0;270.0;220.0;40.0;0.0
5339;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2016/'17;350.0;60.0;290.0;240.0;40.0;10.0
5340;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2017/'18;;;;;;
5341;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2018/'19;;;;;;
5342;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Zonder startkwalificatie;2019/'20;;;;;;
5343;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2007/'08;10.0;0.0;0.0;0.0;0.0;0.0
5344;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2008/'09;10.0;0.0;10.0;10.0;0.0;0.0
5345;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
5346;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0
5347;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0
5348;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0
5349;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0
5350;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2014/'15;0.0;0.0;0.0;0.0;0.0;0.0
5351;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2015/'16;0.0;0.0;0.0;0.0;0.0;0.0
5352;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2016/'17;0.0;0.0;0.0;0.0;0.0;0.0
5353;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2017/'18;;;;;;
5354;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2018/'19;;;;;;
5355;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Bbl niveau 3;Startkwalificatie onbekend;2019/'20;;;;;;
5356;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2007/'08;70.0;20.0;60.0;40.0;20.0;0.0
5357;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2008/'09;50.0;20.0;40.0;30.0;10.0;0.0
5358;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2009/'10;60.0;20.0;40.0;30.0;10.0;0.0
5359;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2010/'11;40.0;10.0;30.0;20.0;10.0;0.0
5360;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2011/'12;50.0;20.0;30.0;30.0;0.0;0.0
5361;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2012/'13;40.0;10.0;30.0;30.0;0.0;0.0
5362;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2013/'14;50.0;10.0;50.0;40.0;10.0;0.0
5363;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2014/'15;30.0;10.0;30.0;20.0;10.0;0.0
5364;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2015/'16;30.0;0.0;30.0;20.0;10.0;0.0
5365;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2016/'17;20.0;0.0;20.0;20.0;0.0;0.0
5366;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2017/'18;;;;;;
5367;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2018/'19;;;;;;
5368;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Totaal voortijdig schoolverlaters;2019/'20;;;;;;
5369;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2007/'08;30.0;10.0;20.0;10.0;10.0;0.0
5370;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2008/'09;20.0;10.0;10.0;10.0;0.0;0.0
5371;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2009/'10;20.0;10.0;20.0;10.0;10.0;0.0
5372;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2010/'11;20.0;0.0;20.0;10.0;10.0;0.0
5373;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2011/'12;10.0;0.0;10.0;10.0;0.0;0.0
5374;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2012/'13;10.0;0.0;10.0;0.0;0.0;0.0
5375;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2013/'14;20.0;0.0;10.0;10.0;0.0;0.0
5376;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2014/'15;10.0;0.0;10.0;10.0;0.0;0.0
5377;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2015/'16;10.0;0.0;10.0;10.0;0.0;0.0
5378;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2016/'17;10.0;0.0;10.0;0.0;0.0;0.0
5379;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2017/'18;;;;;;
5380;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2018/'19;;;;;;
5381;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Met startkwalificatie;2019/'20;;;;;;
5382;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2007/'08;40.0;10.0;30.0;30.0;10.0;0.0
5383;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2008/'09;30.0;10.0;30.0;20.0;10.0;0.0
5384;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2009/'10;40.0;10.0;20.0;20.0;0.0;0.0
5385;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2010/'11;20.0;10.0;20.0;10.0;0.0;0.0
5386;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2011/'12;40.0;10.0;20.0;20.0;0.0;0.0
5387;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2012/'13;30.0;10.0;30.0;20.0;0.0;0.0
5388;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2013/'14;40.0;0.0;40.0;30.0;10.0;0.0
5389;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2014/'15;20.0;10.0;20.0;10.0;0.0;0.0
5390;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2015/'16;20.0;0.0;20.0;10.0;0.0;0.0
5391;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2016/'17;10.0;0.0;10.0;10.0;0.0;0.0
5392;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2017/'18;;;;;;
5393;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2018/'19;;;;;;
5394;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Zonder startkwalificatie;2019/'20;;;;;;
5395;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Startkwalificatie onbekend;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0
5396;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Startkwalificatie onbekend;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0
5397;Totaal mannen en vrouwen;Jonger dan 23 jaar;Totaal migratieachtergrond;4 jaar na verlaten onderwijs;Extranei niveau 3;Startkwalificatie onbekend;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0
