ID;VormenVanJeugdzorg;Wijken;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;k_0Tot4Jaar_2;k_4Tot12Jaar_3;k_12Tot18Jaar_4;k_18Tot23Jaar_5;ThuiswonendKindInEenouderhuishouden_6;ThuiswonendKindBijEenPaar_7;AnderHuishouden_8;TotaalTrajectenInNatura_9;StabilisatieVanEenCrisissituatie_10;Diagnostiek_11;Begeleiden_12;Behandelen_13;GemeentelijkeToegang_14;Huisarts_15;Jeugdarts_16;GecertificeerdeInstelling_17;MedischSpecialist_18;RechterOfficierVanJustitie_19;GeenVerwijzer_20;VerwijzerOnbekend_21;Gemeentenaam_22;SoortRegio_23;Codering_24;IndelingswijzigingWijken_25
5978;Totaal alle jeugdzorg in natura;Midden-Delfland;2018;340.0;10.0;190.0;130.0;10.0;70.0;255.0;15.0;490.0;;;;;120.0;215.0;15.0;40.0;30.0;;;35.0;Midden-Delfland                         ;Gemeente ;GM1842    ;
5979;Totaal alle jeugdzorg in natura;Wijk 00 Schipluiden;1e halfjaar 2018;200.0;;110.0;75.0;;40.0;155.0;;255.0;;;;;55.0;120.0;;20.0;20.0;;;20.0;Midden-Delfland                         ;Wijk     ;WK184200  ;1.0
5980;Totaal alle jeugdzorg in natura;Wijk 00 Schipluiden;2e halfjaar 2018;200.0;;115.0;75.0;;40.0;150.0;;270.0;;;;;55.0;120.0;10.0;20.0;20.0;;;25.0;Midden-Delfland                         ;Wijk     ;WK184200  ;1.0
5981;Totaal alle jeugdzorg in natura;Wijk 00 Schipluiden;2018;235.0;;130.0;90.0;;45.0;180.0;;325.0;;;;;65.0;155.0;10.0;25.0;20.0;;;30.0;Midden-Delfland                         ;Wijk     ;WK184200  ;1.0
5982;Totaal alle jeugdzorg in natura;Wijk 01 Maasland;1e halfjaar 2018;75.0;;40.0;30.0;;20.0;50.0;;110.0;;;;;30.0;40.0;;10.0;10.0;;;;Midden-Delfland                         ;Wijk     ;WK184201  ;1.0
5983;Totaal alle jeugdzorg in natura;Wijk 01 Maasland;2e halfjaar 2018;85.0;;45.0;35.0;;20.0;60.0;;115.0;;;;;30.0;50.0;;10.0;10.0;;;;Midden-Delfland                         ;Wijk     ;WK184201  ;1.0
5984;Totaal alle jeugdzorg in natura;Wijk 01 Maasland;2018;95.0;;50.0;35.0;;25.0;65.0;;135.0;;;;;35.0;55.0;;15.0;10.0;;;;Midden-Delfland                         ;Wijk     ;WK184201  ;1.0
5985;Totaal alle jeugdzorg in natura;Midden-Drenthe;1e halfjaar 2018;880.0;20.0;360.0;440.0;60.0;200.0;605.0;75.0;1835.0;;;;;250.0;975.0;20.0;185.0;60.0;30.0;55.0;165.0;Midden-Drenthe                          ;Gemeente ;GM1731    ;
5986;Totaal alle jeugdzorg in natura;Midden-Drenthe;2e halfjaar 2018;920.0;40.0;390.0;440.0;50.0;205.0;640.0;75.0;1940.0;;;;;285.0;1040.0;20.0;200.0;75.0;40.0;55.0;150.0;Midden-Drenthe                          ;Gemeente ;GM1731    ;
5987;Totaal alle jeugdzorg in natura;Midden-Drenthe;2018;985.0;40.0;410.0;475.0;60.0;215.0;685.0;85.0;2195.0;;;;;315.0;1160.0;25.0;225.0;85.0;40.0;65.0;185.0;Midden-Drenthe                          ;Gemeente ;GM1731    ;
5988;Totaal alle jeugdzorg in natura;Wijk 00 Beilen;1e halfjaar 2018;265.0;10.0;100.0;140.0;15.0;75.0;165.0;25.0;555.0;;;;;65.0;315.0;;55.0;10.0;10.0;20.0;45.0;Midden-Drenthe                          ;Wijk     ;WK173100  ;1.0
5989;Totaal alle jeugdzorg in natura;Wijk 00 Beilen;2e halfjaar 2018;300.0;15.0;115.0;155.0;15.0;85.0;185.0;30.0;620.0;;;;;75.0;355.0;;70.0;15.0;10.0;15.0;45.0;Midden-Drenthe                          ;Wijk     ;WK173100  ;1.0
5990;Totaal alle jeugdzorg in natura;Wijk 00 Beilen;2018;315.0;15.0;115.0;165.0;15.0;85.0;200.0;30.0;690.0;;;;;85.0;390.0;;75.0;15.0;10.0;20.0;55.0;Midden-Drenthe                          ;Wijk     ;WK173100  ;1.0
5991;Totaal alle jeugdzorg in natura;Wijk 01 Hijken;1e halfjaar 2018;30.0;;;20.0;;;25.0;;50.0;;;;;;40.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173101  ;1.0
5992;Totaal alle jeugdzorg in natura;Wijk 01 Hijken;2e halfjaar 2018;30.0;;;20.0;;;25.0;;55.0;;;;;;40.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173101  ;1.0
5993;Totaal alle jeugdzorg in natura;Wijk 01 Hijken;2018;30.0;;;20.0;;;25.0;;60.0;;;;;;45.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173101  ;1.0
5994;Totaal alle jeugdzorg in natura;Wijk 02 Hooghalen;1e halfjaar 2018;50.0;;15.0;25.0;;;30.0;10.0;100.0;;;;;15.0;40.0;;20.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173102  ;1.0
5995;Totaal alle jeugdzorg in natura;Wijk 02 Hooghalen;2e halfjaar 2018;45.0;;20.0;25.0;;;30.0;10.0;105.0;;;;;20.0;40.0;;25.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173102  ;1.0
5996;Totaal alle jeugdzorg in natura;Wijk 02 Hooghalen;2018;50.0;;20.0;25.0;;;30.0;10.0;120.0;;;;;20.0;45.0;;25.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173102  ;1.0
5997;Totaal alle jeugdzorg in natura;Wijk 03 Wijster;1e halfjaar 2018;30.0;;10.0;15.0;;;25.0;;60.0;;;;;10.0;25.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173103  ;1.0
5998;Totaal alle jeugdzorg in natura;Wijk 03 Wijster;2e halfjaar 2018;30.0;;10.0;15.0;;;25.0;;60.0;;;;;15.0;25.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173103  ;1.0
5999;Totaal alle jeugdzorg in natura;Wijk 03 Wijster;2018;30.0;;10.0;15.0;;;25.0;;75.0;;;;;15.0;30.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173103  ;1.0
6000;Totaal alle jeugdzorg in natura;Wijk 04 Spier;1e halfjaar 2018;10.0;;;;;;10.0;;20.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173104  ;1.0
6001;Totaal alle jeugdzorg in natura;Wijk 04 Spier;2e halfjaar 2018;10.0;;;;;;;;15.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173104  ;1.0
6002;Totaal alle jeugdzorg in natura;Wijk 04 Spier;2018;10.0;;;;;;10.0;;20.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173104  ;1.0
6003;Totaal alle jeugdzorg in natura;Wijk 05 Drijber;1e halfjaar 2018;10.0;;;;;;;;15.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173105  ;1.0
6004;Totaal alle jeugdzorg in natura;Wijk 05 Drijber;2e halfjaar 2018;;;;;;;;;15.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173105  ;1.0
6005;Totaal alle jeugdzorg in natura;Wijk 05 Drijber;2018;10.0;;;;;;;;20.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173105  ;1.0
6006;Totaal alle jeugdzorg in natura;Wijk 06 Smilde;1e halfjaar 2018;155.0;;75.0;60.0;15.0;35.0;105.0;15.0;320.0;;;;;50.0;160.0;;25.0;20.0;;10.0;30.0;Midden-Drenthe                          ;Wijk     ;WK173106  ;1.0
6007;Totaal alle jeugdzorg in natura;Wijk 06 Smilde;2e halfjaar 2018;155.0;10.0;75.0;60.0;10.0;35.0;105.0;10.0;330.0;;;;;55.0;165.0;;25.0;20.0;10.0;10.0;25.0;Midden-Drenthe                          ;Wijk     ;WK173106  ;1.0
6008;Totaal alle jeugdzorg in natura;Wijk 06 Smilde;2018;170.0;10.0;80.0;70.0;15.0;40.0;115.0;15.0;370.0;;;;;60.0;185.0;;30.0;25.0;10.0;15.0;30.0;Midden-Drenthe                          ;Wijk     ;WK173106  ;1.0
6009;Totaal alle jeugdzorg in natura;Wijk 07 Bovensmilde;1e halfjaar 2018;125.0;;65.0;45.0;10.0;30.0;85.0;10.0;245.0;;;;;40.0;135.0;;10.0;10.0;;;25.0;Midden-Drenthe                          ;Wijk     ;WK173107  ;1.0
6010;Totaal alle jeugdzorg in natura;Wijk 07 Bovensmilde;2e halfjaar 2018;130.0;;70.0;45.0;10.0;30.0;90.0;10.0;265.0;;;;;45.0;145.0;;10.0;15.0;;;30.0;Midden-Drenthe                          ;Wijk     ;WK173107  ;1.0
6011;Totaal alle jeugdzorg in natura;Wijk 07 Bovensmilde;2018;140.0;;75.0;50.0;10.0;30.0;95.0;10.0;295.0;;;;;50.0;160.0;;15.0;15.0;;;30.0;Midden-Drenthe                          ;Wijk     ;WK173107  ;1.0
6012;Totaal alle jeugdzorg in natura;Wijk 08 Hoogersmilde;1e halfjaar 2018;45.0;;15.0;25.0;;;35.0;;85.0;;;;;;50.0;;15.0;;;;10.0;Midden-Drenthe                          ;Wijk     ;WK173108  ;1.0
6013;Totaal alle jeugdzorg in natura;Wijk 08 Hoogersmilde;2e halfjaar 2018;45.0;;15.0;30.0;;;40.0;;90.0;;;;;;55.0;;15.0;;;;10.0;Midden-Drenthe                          ;Wijk     ;WK173108  ;1.0
6014;Totaal alle jeugdzorg in natura;Wijk 08 Hoogersmilde;2018;45.0;;15.0;30.0;;;40.0;;100.0;;;;;;60.0;;15.0;;;;10.0;Midden-Drenthe                          ;Wijk     ;WK173108  ;1.0
6015;Totaal alle jeugdzorg in natura;Wijk 09 Westerbork;1e halfjaar 2018;95.0;;35.0;50.0;;20.0;70.0;;205.0;;;;;20.0;120.0;;25.0;;;;15.0;Midden-Drenthe                          ;Wijk     ;WK173109  ;1.0
6016;Totaal alle jeugdzorg in natura;Wijk 09 Westerbork;2e halfjaar 2018;95.0;;40.0;45.0;;20.0;70.0;;200.0;;;;;20.0;120.0;;25.0;;;;15.0;Midden-Drenthe                          ;Wijk     ;WK173109  ;1.0
6017;Totaal alle jeugdzorg in natura;Wijk 09 Westerbork;2018;105.0;;40.0;55.0;;20.0;80.0;10.0;240.0;;;;;30.0;140.0;;25.0;10.0;;;15.0;Midden-Drenthe                          ;Wijk     ;WK173109  ;1.0
6018;Totaal alle jeugdzorg in natura;Wijk 10 Elp;1e halfjaar 2018;;;;;;;;;15.0;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173110  ;1.0
6019;Totaal alle jeugdzorg in natura;Wijk 10 Elp;2e halfjaar 2018;;;;;;;;;10.0;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173110  ;1.0
6020;Totaal alle jeugdzorg in natura;Wijk 10 Elp;2018;;;;;;;;;15.0;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173110  ;1.0
6021;Totaal alle jeugdzorg in natura;Wijk 11 Witteveen;1e halfjaar 2018;10.0;;;;;;10.0;;20.0;;;;;10.0;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173111  ;1.0
6022;Totaal alle jeugdzorg in natura;Wijk 11 Witteveen;2e halfjaar 2018;10.0;;;;;;10.0;;20.0;;;;;10.0;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173111  ;1.0
6023;Totaal alle jeugdzorg in natura;Wijk 11 Witteveen;2018;10.0;;;;;;10.0;;25.0;;;;;10.0;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173111  ;1.0
6024;Totaal alle jeugdzorg in natura;Wijk 12 Nieuw-Balinge;1e halfjaar 2018;20.0;;10.0;10.0;;10.0;10.0;;50.0;;;;;10.0;15.0;;10.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173112  ;1.0
6025;Totaal alle jeugdzorg in natura;Wijk 12 Nieuw-Balinge;2e halfjaar 2018;25.0;;10.0;10.0;;10.0;10.0;;55.0;;;;;10.0;20.0;;10.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173112  ;1.0
6026;Totaal alle jeugdzorg in natura;Wijk 12 Nieuw-Balinge;2018;25.0;;10.0;10.0;;10.0;15.0;;65.0;;;;;15.0;25.0;;10.0;;;;;Midden-Drenthe                          ;Wijk     ;WK173112  ;1.0
6027;Totaal alle jeugdzorg in natura;Wijk 13 Nieuweroord;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173113  ;1.0
6028;Totaal alle jeugdzorg in natura;Wijk 13 Nieuweroord;2e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173113  ;1.0
6029;Totaal alle jeugdzorg in natura;Wijk 13 Nieuweroord;2018;;;;;;;;;;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173113  ;1.0
6030;Totaal alle jeugdzorg in natura;Wijk 14 Zwiggelte;1e halfjaar 2018;15.0;;;10.0;;;10.0;;30.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173114  ;1.0
6031;Totaal alle jeugdzorg in natura;Wijk 14 Zwiggelte;2e halfjaar 2018;15.0;;;10.0;;;10.0;;30.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173114  ;1.0
6032;Totaal alle jeugdzorg in natura;Wijk 14 Zwiggelte;2018;15.0;;;10.0;;;10.0;;35.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173114  ;1.0
6033;Totaal alle jeugdzorg in natura;Wijk 15 Orvelte;1e halfjaar 2018;;;;;;;;;10.0;;;;;;;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173115  ;1.0
6034;Totaal alle jeugdzorg in natura;Wijk 15 Orvelte;2e halfjaar 2018;;;;;;;;;10.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173115  ;1.0
6035;Totaal alle jeugdzorg in natura;Wijk 15 Orvelte;2018;;;;;;;;;10.0;;;;;;10.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173115  ;1.0
6036;Totaal alle jeugdzorg in natura;Wijk 16 De Broekstreek;1e halfjaar 2018;15.0;;;10.0;;;15.0;;30.0;;;;;;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173116  ;1.0
6037;Totaal alle jeugdzorg in natura;Wijk 16 De Broekstreek;2e halfjaar 2018;20.0;;;10.0;;;15.0;;40.0;;;;;10.0;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173116  ;1.0
6038;Totaal alle jeugdzorg in natura;Wijk 16 De Broekstreek;2018;20.0;;;10.0;;;15.0;;40.0;;;;;10.0;15.0;;;;;;;Midden-Drenthe                          ;Wijk     ;WK173116  ;1.0
6039;Totaal alle jeugdzorg in natura;Midden-Groningen;1e halfjaar 2018;1675.0;75.0;750.0;770.0;75.0;450.0;1065.0;160.0;2320.0;;;;;575.0;975.0;25.0;265.0;90.0;10.0;65.0;105.0;Midden-Groningen                        ;Gemeente ;GM1952    ;
6040;Totaal alle jeugdzorg in natura;Midden-Groningen;2e halfjaar 2018;1635.0;85.0;785.0;705.0;60.0;445.0;1030.0;160.0;2255.0;;;;;585.0;945.0;20.0;255.0;75.0;10.0;75.0;90.0;Midden-Groningen                        ;Gemeente ;GM1952    ;
6041;Totaal alle jeugdzorg in natura;Midden-Groningen;2018;1885.0;100.0;875.0;835.0;80.0;510.0;1205.0;170.0;2740.0;;;;;700.0;1155.0;30.0;305.0;105.0;15.0;80.0;105.0;Midden-Groningen                        ;Gemeente ;GM1952    ;
6042;Totaal alle jeugdzorg in natura;Foxham en Hoogezand-Noord;1e halfjaar 2018;135.0;;70.0;60.0;;50.0;80.0;;180.0;;;;;35.0;95.0;;15.0;;;;10.0;Midden-Groningen                        ;Wijk     ;WK195201  ;3.0
6043;Totaal alle jeugdzorg in natura;Foxham en Hoogezand-Noord;2e halfjaar 2018;140.0;10.0;80.0;50.0;;55.0;80.0;;190.0;;;;;40.0;105.0;;15.0;;;;;Midden-Groningen                        ;Wijk     ;WK195201  ;3.0
6044;Totaal alle jeugdzorg in natura;Foxham en Hoogezand-Noord;2018;160.0;;85.0;65.0;;60.0;95.0;;220.0;;;;;50.0;120.0;;20.0;;;;10.0;Midden-Groningen                        ;Wijk     ;WK195201  ;3.0
6045;Totaal alle jeugdzorg in natura;Hoogezand-Zuid;1e halfjaar 2018;375.0;10.0;165.0;175.0;20.0;140.0;215.0;25.0;535.0;;;;;130.0;225.0;10.0;55.0;20.0;;20.0;20.0;Midden-Groningen                        ;Wijk     ;WK195202  ;3.0
6046;Totaal alle jeugdzorg in natura;Hoogezand-Zuid;2e halfjaar 2018;355.0;15.0;165.0;155.0;15.0;135.0;195.0;20.0;500.0;;;;;135.0;200.0;;45.0;15.0;;20.0;20.0;Midden-Groningen                        ;Wijk     ;WK195202  ;3.0
6047;Totaal alle jeugdzorg in natura;Hoogezand-Zuid;2018;415.0;15.0;190.0;190.0;20.0;160.0;230.0;25.0;615.0;;;;;155.0;255.0;10.0;60.0;25.0;;20.0;20.0;Midden-Groningen                        ;Wijk     ;WK195202  ;3.0
6048;Totaal alle jeugdzorg in natura;Kalkwijk;1e halfjaar 2018;55.0;;25.0;25.0;;;50.0;;70.0;;;;;10.0;35.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195203  ;3.0
6049;Totaal alle jeugdzorg in natura;Kalkwijk;2e halfjaar 2018;60.0;;25.0;30.0;;;50.0;;65.0;;;;;15.0;35.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195203  ;3.0
6050;Totaal alle jeugdzorg in natura;Kalkwijk;2018;70.0;;30.0;35.0;;;60.0;;85.0;;;;;15.0;45.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195203  ;3.0
6051;Totaal alle jeugdzorg in natura;Sappemeer;1e halfjaar 2018;210.0;;95.0;105.0;;45.0;145.0;20.0;300.0;;;;;50.0;145.0;;30.0;15.0;;15.0;10.0;Midden-Groningen                        ;Wijk     ;WK195204  ;3.0
6052;Totaal alle jeugdzorg in natura;Sappemeer;2e halfjaar 2018;205.0;;105.0;90.0;;40.0;145.0;20.0;300.0;;;;;60.0;140.0;;35.0;15.0;;15.0;10.0;Midden-Groningen                        ;Wijk     ;WK195204  ;3.0
6053;Totaal alle jeugdzorg in natura;Sappemeer;2018;230.0;;110.0;110.0;;50.0;160.0;25.0;355.0;;;;;65.0;170.0;;40.0;20.0;;15.0;10.0;Midden-Groningen                        ;Wijk     ;WK195204  ;3.0
6054;Totaal alle jeugdzorg in natura;Kiel-Windeweer;1e halfjaar 2018;20.0;;10.0;10.0;;;15.0;;30.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195205  ;3.0
6055;Totaal alle jeugdzorg in natura;Kiel-Windeweer;2e halfjaar 2018;20.0;;10.0;10.0;;;15.0;;25.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195205  ;3.0
6056;Totaal alle jeugdzorg in natura;Kiel-Windeweer;2018;20.0;;10.0;10.0;;;15.0;;30.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195205  ;3.0
6057;Totaal alle jeugdzorg in natura;Kropswolde;1e halfjaar 2018;20.0;;;15.0;;;20.0;;25.0;;;;;;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195206  ;3.0
6058;Totaal alle jeugdzorg in natura;Kropswolde;2e halfjaar 2018;25.0;;10.0;15.0;;;20.0;;30.0;;;;;;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195206  ;3.0
6059;Totaal alle jeugdzorg in natura;Kropswolde;2018;30.0;;;20.0;;;25.0;;30.0;;;;;;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195206  ;3.0
6060;Totaal alle jeugdzorg in natura;Foxhol;1e halfjaar 2018;30.0;;20.0;10.0;;10.0;25.0;;45.0;;;;;10.0;25.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195207  ;3.0
6061;Totaal alle jeugdzorg in natura;Foxhol;2e halfjaar 2018;35.0;;25.0;10.0;;15.0;20.0;;45.0;;;;;10.0;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195207  ;3.0
6062;Totaal alle jeugdzorg in natura;Foxhol;2018;35.0;;25.0;10.0;;15.0;25.0;;55.0;;;;;10.0;25.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195207  ;3.0
6063;Totaal alle jeugdzorg in natura;Westerbroek en Waterhuizen;1e halfjaar 2018;40.0;;20.0;15.0;;;35.0;;50.0;;;;;20.0;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195208  ;3.0
6064;Totaal alle jeugdzorg in natura;Westerbroek en Waterhuizen;2e halfjaar 2018;35.0;;20.0;10.0;;;30.0;;45.0;;;;;25.0;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195208  ;3.0
6065;Totaal alle jeugdzorg in natura;Westerbroek en Waterhuizen;2018;40.0;;20.0;15.0;;;35.0;;55.0;;;;;25.0;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195208  ;3.0
6066;Totaal alle jeugdzorg in natura;Harkstede, Scharmer en Woudbloem;1e halfjaar 2018;75.0;;30.0;40.0;;15.0;55.0;;95.0;;;;;25.0;50.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195209  ;3.0
6067;Totaal alle jeugdzorg in natura;Harkstede, Scharmer en Woudbloem;2e halfjaar 2018;75.0;;35.0;35.0;;15.0;55.0;;95.0;;;;;25.0;45.0;;;;;10.0;;Midden-Groningen                        ;Wijk     ;WK195209  ;3.0
6068;Totaal alle jeugdzorg in natura;Harkstede, Scharmer en Woudbloem;2018;85.0;;40.0;40.0;;15.0;65.0;;110.0;;;;;25.0;60.0;;;;;10.0;;Midden-Groningen                        ;Wijk     ;WK195209  ;3.0
6069;Totaal alle jeugdzorg in natura;Kolham;1e halfjaar 2018;20.0;;10.0;10.0;;;15.0;;20.0;;;;;;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195210  ;3.0
6070;Totaal alle jeugdzorg in natura;Kolham;2e halfjaar 2018;25.0;;10.0;15.0;;;20.0;;30.0;;;;;;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195210  ;3.0
6071;Totaal alle jeugdzorg in natura;Kolham;2018;25.0;;10.0;15.0;;;20.0;;30.0;;;;;;20.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195210  ;3.0
6072;Totaal alle jeugdzorg in natura;Froombosch;1e halfjaar 2018;15.0;;10.0;;;;15.0;;20.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195211  ;3.0
6073;Totaal alle jeugdzorg in natura;Froombosch;2e halfjaar 2018;15.0;;10.0;;;;15.0;;25.0;;;;;;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195211  ;3.0
6074;Totaal alle jeugdzorg in natura;Froombosch;2018;20.0;;10.0;;;;15.0;;25.0;;;;;;15.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195211  ;3.0
6075;Totaal alle jeugdzorg in natura;Slochteren;1e halfjaar 2018;45.0;;25.0;20.0;;15.0;30.0;;75.0;;;;;25.0;25.0;;10.0;;;;;Midden-Groningen                        ;Wijk     ;WK195212  ;3.0
6076;Totaal alle jeugdzorg in natura;Slochteren;2e halfjaar 2018;50.0;;25.0;15.0;;15.0;30.0;10.0;75.0;;;;;25.0;25.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195212  ;3.0
6077;Totaal alle jeugdzorg in natura;Slochteren;2018;55.0;;30.0;20.0;;15.0;35.0;;90.0;;;;;30.0;30.0;;10.0;;;;;Midden-Groningen                        ;Wijk     ;WK195212  ;3.0
6078;Totaal alle jeugdzorg in natura;Schildwolde;1e halfjaar 2018;45.0;;20.0;20.0;;15.0;30.0;;50.0;;;;;15.0;30.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195213  ;3.0
6079;Totaal alle jeugdzorg in natura;Schildwolde;2e halfjaar 2018;45.0;;25.0;20.0;;10.0;35.0;;55.0;;;;;20.0;30.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195213  ;3.0
6080;Totaal alle jeugdzorg in natura;Schildwolde;2018;50.0;;25.0;25.0;;10.0;40.0;;60.0;;;;;20.0;35.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195213  ;3.0
6081;Totaal alle jeugdzorg in natura;Hellum;1e halfjaar 2018;10.0;;;;;;;;15.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195214  ;3.0
6082;Totaal alle jeugdzorg in natura;Hellum;2e halfjaar 2018;10.0;;;;;;;;10.0;;;;;;;;;;;;;Midden-Groningen                        ;Wijk     ;WK195214  ;3.0
6083;Totaal alle jeugdzorg in natura;Hellum;2018;10.0;;;;;;;;15.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195214  ;3.0
6084;Totaal alle jeugdzorg in natura;Siddeburen;1e halfjaar 2018;50.0;;20.0;20.0;;10.0;35.0;;80.0;;;;;15.0;35.0;;10.0;;;;;Midden-Groningen                        ;Wijk     ;WK195215  ;3.0
6085;Totaal alle jeugdzorg in natura;Siddeburen;2e halfjaar 2018;55.0;;25.0;25.0;;15.0;40.0;;85.0;;;;;15.0;40.0;;15.0;;;;;Midden-Groningen                        ;Wijk     ;WK195215  ;3.0
6086;Totaal alle jeugdzorg in natura;Siddeburen;2018;65.0;;30.0;25.0;;15.0;45.0;;100.0;;;;;15.0;50.0;;15.0;;;;;Midden-Groningen                        ;Wijk     ;WK195215  ;3.0
6087;Totaal alle jeugdzorg in natura;Eemskanaal-Zuid;1e halfjaar 2018;15.0;;;10.0;;;15.0;;25.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195216  ;3.0
6088;Totaal alle jeugdzorg in natura;Eemskanaal-Zuid;2e halfjaar 2018;15.0;;;10.0;;;15.0;;25.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195216  ;3.0
6089;Totaal alle jeugdzorg in natura;Eemskanaal-Zuid;2018;15.0;;;10.0;;;15.0;;25.0;;;;;;10.0;;;;;;;Midden-Groningen                        ;Wijk     ;WK195216  ;3.0
6090;Totaal alle jeugdzorg in natura;Tjuchem en Steendam;1e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Midden-Groningen                        ;Wijk     ;WK195217  ;3.0
6091;Totaal alle jeugdzorg in natura;Tjuchem en Steendam;2e halfjaar 2018;;;;;;;;;;;;;;;;;;;;;;Midden-Groningen                        ;Wijk     ;WK195217  ;3.0
6092;Totaal alle jeugdzorg in natura;Tjuchem en Steendam;2018;;;;;;;;;;;;;;;;;;;;;;Midden-Groningen                        ;Wijk     ;WK195217  ;3.0
6093;Totaal alle jeugdzorg in natura;Muntendam;1e halfjaar 2018;120.0;;55.0;50.0;10.0;30.0;80.0;;170.0;;;;;35.0;80.0;;15.0;;;;10.0;Midden-Groningen                        ;Wijk     ;WK195218  ;3.0
6094;Totaal alle jeugdzorg in natura;Muntendam;2e halfjaar 2018;120.0;;55.0;45.0;10.0;30.0;80.0;10.0;165.0;;;;;40.0;80.0;;15.0;;;;10.0;Midden-Groningen                        ;Wijk     ;WK195218  ;3.0
6095;Totaal alle jeugdzorg in natura;Muntendam;2018;130.0;;65.0;50.0;10.0;30.0;95.0;10.0;195.0;;;;;45.0;90.0;;15.0;;;;10.0;Midden-Groningen                        ;Wijk     ;WK195218  ;3.0
