ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;k_1eEn2eGeneratieMigratieachtergrond_1;k_1eGeneratieMigratieachtergrond_2;k_2eGeneratieMigratieachtergrond_3
5653;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2015;8763;8744;19
5654;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2016;8627;8606;21
5655;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2017;9665;9651;14
5656;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2018;9933;9918;15
5657;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2019;10700;10684;16
5658;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2020;11853;11837;16
5659;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2021;14069;14052;17
5660;Totaal mannen en vrouwen;60 tot 65 jaar;Turkije;2022;15071;15053;18
5661;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1972;581;515;66
5662;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1973;552;485;67
5663;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1974;572;504;68
5664;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1975;541;479;62
5665;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1976;522;457;65
5666;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1977;512;443;69
5667;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1978;541;455;86
5668;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1979;539;440;99
5669;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1980;572;461;111
5670;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1981;613;486;127
5671;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1982;669;528;141
5672;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1983;715;555;160
5673;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1984;824;644;180
5674;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1985;925;709;216
5675;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1986;1057;821;236
5676;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1987;1153;908;245
5677;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1988;1291;1022;269
5678;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1989;1411;1135;276
5679;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1990;1561;1286;275
5680;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1991;1814;1531;283
5681;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1992;2065;1779;286
5682;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1993;2337;2074;263
5683;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1994;2585;2329;256
5684;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1995;2858;2593;265
5685;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1996;3090;2845;245
5686;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1997;3412;3161;251
5687;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1998;3787;3529;258
5688;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;1999;4210;3939;271
5689;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2000;4743;4461;282
5690;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2001;5283;4988;295
5691;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2002;5706;5397;309
5692;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2003;6154;5840;314
5693;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2004;6623;6285;338
5694;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2005;7044;6674;370
5695;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2006;7682;7304;378
5696;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2007;8704;8251;453
5697;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2008;9757;9211;546
5698;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2009;11069;10465;604
5699;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2010;12313;11682;631
5700;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2011;14067;13390;677
5701;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2012;15497;14834;663
5702;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2013;17205;16544;661
5703;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2014;18859;18210;649
5704;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2015;21147;20486;661
5705;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2016;23019;22358;661
5706;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2017;25757;25072;685
5707;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2018;28223;27520;703
5708;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2019;30731;30005;726
5709;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2020;32932;32178;754
5710;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2021;35866;35051;815
5711;Totaal mannen en vrouwen;60 tot 65 jaar;Overige niet-westerse migratieachterg...;2022;37688;36834;854
5712;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1972;30767;22617;8150
5713;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1973;31980;23852;8128
5714;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1974;34189;25572;8617
5715;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1975;36184;27478;8706
5716;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1976;38082;29111;8971
5717;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1977;39436;30362;9074
5718;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1978;40992;31629;9363
5719;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1979;42243;32572;9671
5720;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1980;43009;32845;10164
5721;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1981;42776;32196;10580
5722;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1982;41404;30114;11290
5723;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1983;39588;27390;12198
5724;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1984;37640;24972;12668
5725;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1985;36593;23182;13411
5726;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1986;38546;23692;14854
5727;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1987;41873;25553;16320
5728;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1988;45618;28188;17430
5729;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1989;49840;30942;18898
5730;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1990;53458;33153;20305
5731;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1991;55319;34016;21303
5732;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1992;56838;34485;22353
5733;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1993;57941;34103;23838
5734;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1994;59418;33825;25593
5735;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1995;61053;33941;27112
5736;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1996;63586;34608;28978
5737;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1997;65438;34613;30825
5738;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1998;68551;35743;32808
5739;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;1999;71587;37140;34447
5740;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2000;75333;38947;36386
5741;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2001;78992;40958;38034
5742;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2002;84056;44382;39674
5743;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2003;88279;47405;40874
5744;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2004;93582;51191;42391
5745;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2005;98442;54988;43454
5746;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2006;104310;59858;44452
5747;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2007;106951;62409;44542
5748;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2008;110305;65671;44634
5749;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2009;110377;65705;44672
5750;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2010;111152;66482;44670
5751;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2011;110412;66294;44118
5752;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2012;116974;68838;48136
5753;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2013;124310;72685;51625
5754;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2014;133262;79751;53511
5755;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2015;140724;86027;54697
5756;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2016;148864;92721;56143
5757;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2017;150665;95993;54672
5758;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2018;152016;98160;53856
5759;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2019;153319;99822;53497
5760;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2020;156160;102402;53758
5761;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2021;158206;104098;54108
5762;Totaal mannen en vrouwen;65 tot 70 jaar;Met migratieachtergrond;2022;162624;109030;53594
5763;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1972;29526;21444;8082
5764;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1973;30624;22578;8046
5765;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1974;32732;24233;8499
5766;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1975;34530;25943;8587
5767;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1976;36014;27170;8844
5768;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1977;37263;28338;8925
5769;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1978;38716;29499;9217
5770;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1979;39796;30270;9526
5771;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1980;40437;30428;10009
5772;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1981;40062;29658;10404
5773;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1982;38609;27501;11108
5774;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1983;36621;24638;11983
5775;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1984;34556;22104;12452
5776;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1985;33314;20136;13178
5777;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1986;35045;20441;14604
5778;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1987;38084;22041;16043
5779;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1988;41369;24247;17122
5780;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1989;45125;26568;18557
5781;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1990;48290;28374;19916
5782;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1991;49540;28645;20895
5783;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1992;50493;28572;21921
5784;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1993;51058;27669;23389
5785;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1994;51944;26812;25132
5786;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1995;52883;26270;26613
5787;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1996;54456;25990;28466
5788;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1997;55642;25334;30308
5789;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1998;57453;25162;32291
5790;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;1999;58984;25054;33930
5791;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2000;61066;25206;35860
5792;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2001;63066;25559;37507
5793;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2002;65851;26714;39137
5794;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2003;67972;27653;40319
5795;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2004;70974;29162;41812
5796;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2005;73685;30836;42849
5797;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2006;76501;32668;43833
5798;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2007;77889;33971;43918
5799;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2008;79212;35208;44004
5800;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2009;78412;34390;44022
5801;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2010;77720;33740;43980
5802;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2011;76186;32774;43412
5803;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2012;80681;33378;47303
5804;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2013;86700;36048;50652
5805;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2014;92920;40495;52425
5806;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2015;98255;44714;53541
5807;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2016;103105;48235;54870
5808;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2017;102394;49010;53384
5809;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2018;100178;47626;52552
5810;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2019;98195;46022;52173
5811;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2020;96579;44208;52371
5812;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2021;95296;42624;52672
5813;Totaal mannen en vrouwen;65 tot 70 jaar;Westerse migratieachtergrond;2022;94408;42329;52079
5814;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1972;1241;1173;68
5815;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1973;1356;1274;82
5816;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1974;1457;1339;118
5817;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1975;1654;1535;119
5818;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1976;2068;1941;127
5819;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1977;2173;2024;149
5820;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1978;2276;2130;146
5821;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1979;2447;2302;145
5822;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1980;2572;2417;155
5823;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1981;2714;2538;176
5824;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1982;2795;2613;182
5825;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1983;2967;2752;215
5826;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1984;3084;2868;216
5827;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1985;3279;3046;233
5828;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1986;3501;3251;250
5829;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1987;3789;3512;277
5830;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1988;4249;3941;308
5831;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1989;4715;4374;341
5832;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1990;5168;4779;389
5833;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1991;5779;5371;408
5834;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1992;6345;5913;432
5835;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1993;6883;6434;449
5836;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1994;7474;7013;461
5837;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1995;8170;7671;499
5838;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1996;9130;8618;512
5839;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1997;9796;9279;517
5840;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1998;11098;10581;517
5841;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;1999;12603;12086;517
5842;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2000;14267;13741;526
5843;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2001;15926;15399;527
5844;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2002;18205;17668;537
5845;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2003;20307;19752;555
5846;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2004;22608;22029;579
5847;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2005;24757;24152;605
5848;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2006;27809;27190;619
5849;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2007;29062;28438;624
5850;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2008;31093;30463;630
5851;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2009;31965;31315;650
5852;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2010;33432;32742;690
5853;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2011;34226;33520;706
5854;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2012;36293;35460;833
5855;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2013;37610;36637;973
5856;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2014;40342;39256;1086
5857;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2015;42469;41313;1156
5858;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2016;45759;44486;1273
5859;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2017;48271;46983;1288
5860;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2018;51838;50534;1304
5861;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2019;55124;53800;1324
5862;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2020;59581;58194;1387
5863;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2021;62910;61474;1436
5864;Totaal mannen en vrouwen;65 tot 70 jaar;Niet-westerse migratieachtergrond;2022;68216;66701;1515
5865;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1972;2;2;0
5866;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1973;8;8;0
5867;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1974;10;10;0
5868;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1975;14;14;0
5869;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1976;17;17;0
5870;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1977;23;23;0
5871;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1978;31;31;0
5872;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1979;43;43;0
5873;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1980;53;53;0
5874;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1981;62;62;0
5875;Totaal mannen en vrouwen;65 tot 70 jaar;Marokko;1982;69;69;0
