ID;Geslacht;Migratieachtergrond;Onderwijssoort;StudierichtingISCED2013;Perioden;TotaalIngeschrevenen_1;Eerstejaarsstudenten_2;Ouderejaarsstudenten_3
6290;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2012/'13;23266;3653;19613
6291;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2013/'14;23543;3809;19734
6292;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2014/'15;23849;3746;20103
6293;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2015/'16;23606;3713;19893
6294;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2016/'17;23758;3856;19902
6295;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2017/'18;24314;4033;20281
6296;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2018/'19;24908;4214;20694
6297;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2019/'20;25742;4484;21258
6298;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2020/'21;28152;5580;22572
6299;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0421 Recht;2021/'22;28806;4771;24035
6300;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2010/'11;18374;3908;14466
6301;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2011/'12;19248;4032;15216
6302;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2012/'13;20370;4300;16070
6303;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2013/'14;22777;4992;17785
6304;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2014/'15;24531;5011;19520
6305;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2015/'16;26448;5130;21318
6306;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2016/'17;28171;5702;22469
6307;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2017/'18;29394;5682;23712
6308;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2018/'19;30570;5529;25041
6309;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2019/'20;31169;5360;25809
6310;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2020/'21;32673;5934;26739
6311;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;05 Wiskunde, natuurwetenschappen;2021/'22;32450;5234;27216
6312;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2010/'11;468;114;354
6313;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2011/'12;461;105;356
6314;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2012/'13;494;122;372
6315;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2013/'14;551;136;415
6316;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2014/'15;659;187;472
6317;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2015/'16;1082;296;786
6318;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2016/'17;1085;262;823
6319;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2017/'18;1076;217;859
6320;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2018/'19;1034;185;849
6321;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2019/'20;1022;209;813
6322;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2020/'21;995;232;763
6323;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;050 Wiskunde, natuurwetenschappen z.n.d.;2021/'22;880;127;753
6324;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2010/'11;468;114;354
6325;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2011/'12;461;105;356
6326;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2012/'13;494;122;372
6327;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2013/'14;551;136;415
6328;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2014/'15;659;187;472
6329;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2015/'16;1082;296;786
6330;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2016/'17;1085;262;823
6331;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2017/'18;1076;217;859
6332;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2018/'19;1034;185;849
6333;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2019/'20;1022;209;813
6334;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2020/'21;995;232;763
6335;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0500 Wiskunde,natuurwetenschappen z.n.d.;2021/'22;880;127;753
6336;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2010/'11;9494;2283;7211
6337;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2011/'12;10031;2314;7717
6338;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2012/'13;10553;2431;8122
6339;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2013/'14;11839;2822;9017
6340;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2014/'15;12479;2631;9848
6341;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2015/'16;13266;2779;10487
6342;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2016/'17;14089;2953;11136
6343;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2017/'18;14832;3196;11636
6344;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2018/'19;15521;3052;12469
6345;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2019/'20;15881;2948;12933
6346;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2020/'21;17055;3442;13613
6347;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;051 Biologie en biochemie;2021/'22;17384;3148;14236
6348;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2010/'11;0;0;0
6349;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2011/'12;0;0;0
6350;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2012/'13;0;0;0
6351;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2013/'14;0;0;0
6352;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2014/'15;0;0;0
6353;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2015/'16;0;0;0
6354;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2016/'17;0;0;0
6355;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2017/'18;0;0;0
6356;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2018/'19;0;0;0
6357;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2019/'20;0;0;0
6358;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2020/'21;0;0;0
6359;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0510 Biologie en biochemie z.n.d.;2021/'22;0;0;0
6360;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2010/'11;3718;911;2807
6361;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2011/'12;4032;923;3109
6362;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2012/'13;4263;945;3318
6363;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2013/'14;4736;1046;3690
6364;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2014/'15;4929;1036;3893
6365;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2015/'16;5143;999;4144
6366;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2016/'17;5381;1105;4276
6367;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2017/'18;5714;1235;4479
6368;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2018/'19;5965;1187;4778
6369;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2019/'20;6188;1126;5062
6370;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2020/'21;6825;1416;5409
6371;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0511 Biologie;2021/'22;7054;1201;5853
6372;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2010/'11;5776;1372;4404
6373;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2011/'12;5999;1391;4608
6374;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2012/'13;6290;1486;4804
6375;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2013/'14;7103;1776;5327
6376;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2014/'15;7550;1595;5955
6377;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2015/'16;8123;1780;6343
6378;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2016/'17;8708;1848;6860
6379;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2017/'18;9118;1961;7157
6380;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2018/'19;9556;1865;7691
6381;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2019/'20;9693;1822;7871
6382;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2020/'21;10230;2026;8204
6383;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0512 Biochemie;2021/'22;10330;1947;8383
6384;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2010/'11;1321;208;1113
6385;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2011/'12;1332;176;1156
6386;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2012/'13;1450;194;1256
6387;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2013/'14;1639;311;1328
6388;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2014/'15;1791;308;1483
6389;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2015/'16;1891;259;1632
6390;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2016/'17;2064;376;1688
6391;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2017/'18;2174;389;1785
6392;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2018/'19;2373;392;1981
6393;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2019/'20;2554;383;2171
6394;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2020/'21;2732;425;2307
6395;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;052 Milieu en natuurbeheer;2021/'22;2628;282;2346
6396;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2010/'11;0;0;0
6397;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2011/'12;0;0;0
6398;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2012/'13;0;0;0
6399;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2013/'14;0;0;0
6400;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2014/'15;0;0;0
6401;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2015/'16;0;0;0
6402;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2016/'17;0;0;0
6403;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2017/'18;0;0;0
6404;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2018/'19;0;0;0
6405;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2019/'20;0;0;0
6406;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2020/'21;0;0;0
6407;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0520 Milieu en natuurbeheer z.n.d.;2021/'22;0;0;0
6408;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2010/'11;1321;208;1113
6409;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2011/'12;1332;176;1156
6410;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2012/'13;1450;194;1256
6411;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2013/'14;1639;311;1328
6412;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2014/'15;1791;308;1483
6413;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2015/'16;1891;259;1632
6414;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2016/'17;2064;376;1688
6415;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2017/'18;2174;389;1785
6416;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2018/'19;2373;392;1981
6417;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2019/'20;2554;383;2171
6418;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2020/'21;2732;425;2307
6419;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0521 Milieu;2021/'22;2628;282;2346
6420;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2010/'11;0;0;0
6421;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2011/'12;0;0;0
6422;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2012/'13;0;0;0
6423;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2013/'14;0;0;0
6424;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2014/'15;0;0;0
6425;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2015/'16;0;0;0
6426;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2016/'17;0;0;0
6427;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2017/'18;0;0;0
6428;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2018/'19;0;0;0
6429;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2019/'20;0;0;0
6430;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2020/'21;0;0;0
6431;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0522 Natuurbeheer;2021/'22;0;0;0
6432;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2010/'11;5232;943;4289
6433;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2011/'12;5431;1046;4385
6434;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2012/'13;5769;1141;4628
6435;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2013/'14;6399;1284;5115
6436;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2014/'15;7107;1460;5647
6437;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2015/'16;7419;1294;6125
6438;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2016/'17;7914;1516;6398
6439;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2017/'18;8173;1353;6820
6440;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2018/'19;8422;1382;7040
6441;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2019/'20;8448;1344;7104
6442;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2020/'21;8580;1389;7191
6443;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;053 Natuurwetenschappen;2021/'22;8332;1235;7097
6444;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2010/'11;0;0;0
6445;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2011/'12;0;0;0
6446;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2012/'13;0;0;0
6447;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2013/'14;0;0;0
6448;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2014/'15;0;0;0
6449;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2015/'16;0;0;0
6450;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2016/'17;0;0;0
6451;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2017/'18;0;0;0
6452;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2018/'19;0;0;0
6453;Totaal mannen en vrouwen;Nederlandse achtergrond;Hoger onderwijs;0530 Natuurwetenschappen z.n.d.;2019/'20;0;0;0
