ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
5512;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Alkmaar en omgeving (CR);2022 december;0.0;140.7
5513;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Alkmaar en omgeving (CR);2023 december;0.0;144.2
5514;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);IJmond (CR);2021 december;0.0;148.6
5515;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);IJmond (CR);2022 december;0.0;149.5
5516;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);IJmond (CR);2023 december;0.0;147.9
5517;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Haarlem (CR);2021 december;0.0;146.2
5518;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Haarlem (CR);2022 december;0.0;147.4
5519;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Haarlem (CR);2023 december;0.0;146.6
5520;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zaanstreek (CR);2021 december;0.0;139.8
5521;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zaanstreek (CR);2022 december;0.1;141.1
5522;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zaanstreek (CR);2023 december;0.1;145.5
5523;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Amsterdam (CR);2021 december;0.7;130.2
5524;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Amsterdam (CR);2022 december;0.8;129.8
5525;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Amsterdam (CR);2023 december;0.9;129.7
5526;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Het Gooi en Vechtstreek (CR);2021 december;0.1;103.7
5527;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Het Gooi en Vechtstreek (CR);2022 december;0.1;108.3
5528;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Het Gooi en Vechtstreek (CR);2023 december;0.1;107.9
5529;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.1;156.0
5530;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.1;156.4
5531;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.1;156.1
5532;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2021 december;0.2;177.4
5533;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2022 december;0.3;178.0
5534;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Agglomeratie 's-Gravenhage (CR);2023 december;0.2;176.5
5535;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delft en Westland (CR);2021 december;0.1;184.3
5536;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delft en Westland (CR);2022 december;0.0;185.3
5537;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Delft en Westland (CR);2023 december;0.0;188.1
5538;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Zuid-Holland (CR);2021 december;0.1;160.1
5539;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Zuid-Holland (CR);2022 december;0.1;159.9
5540;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Oost-Zuid-Holland (CR);2023 december;0.1;159.4
5541;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Rijnmond (CR);2021 december;0.3;181.9
5542;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Rijnmond (CR);2022 december;0.3;181.3
5543;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Groot-Rijnmond (CR);2023 december;0.3;182.0
5544;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2021 december;0.1;170.2
5545;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2022 december;0.1;170.8
5546;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Zuid-Holland (CR);2023 december;0.1;168.1
5547;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;278.9
5548;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;288.4
5549;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;292.4
5550;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Zeeland (CR);2021 december;0.0;256.1
5551;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Zeeland (CR);2022 december;0.0;262.0
5552;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Overig Zeeland (CR);2023 december;0.0;255.1
5553;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Noord-Brabant (CR);2021 december;0.1;192.1
5554;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Noord-Brabant (CR);2022 december;0.1;190.7
5555;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);West-Noord-Brabant (CR);2023 december;0.1;191.5
5556;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Noord-Brabant (CR);2021 december;0.2;184.5
5557;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Noord-Brabant (CR);2022 december;0.1;184.0
5558;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Noord-Brabant (CR);2023 december;0.1;184.5
5559;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noordoost-Noord-Brabant (CR);2021 december;0.1;153.2
5560;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noordoost-Noord-Brabant (CR);2022 december;0.1;152.9
5561;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noordoost-Noord-Brabant (CR);2023 december;0.1;154.8
5562;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.1;174.8
5563;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.2;176.2
5564;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.1;179.5
5565;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Limburg (CR);2021 december;0.0;169.3
5566;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Limburg (CR);2022 december;0.0;173.6
5567;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Noord-Limburg (CR);2023 december;0.0;174.4
5568;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Limburg (CR);2021 december;0.0;196.7
5569;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Limburg (CR);2022 december;0.0;196.9
5570;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Midden-Limburg (CR);2023 december;0.0;197.0
5571;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Limburg (CR);2021 december;0.0;236.3
5572;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Limburg (CR);2022 december;0.0;237.4
5573;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Zuid-Limburg (CR);2023 december;0.0;234.8
5574;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (CR);2021 december;0.7;58.7
5575;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (CR);2022 december;0.7;59.5
5576;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Flevoland (CR);2023 december;0.6;60.3
5577;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (CR);2021 december;0.1;
5578;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (CR);2022 december;0.1;
5579;Totaal mannen en vrouwen;Totaal;Zuidwest-Drenthe (CR);Niet in te delen (CR);2023 december;0.1;
5580;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2021 december;192.7;21.9
5581;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2022 december;198.3;21.9
5582;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland, Buitenland, Niet in te delen;2023 december;199.8;22.1
5583;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland;2021 december;192.5;21.9
5584;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland;2022 december;198.2;21.9
5585;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Nederland;2023 december;199.6;22.1
5586;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);"Nederland; niet in te delen";2021 december;0.1;
5587;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);"Nederland; niet in te delen";2022 december;0.1;
5588;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);"Nederland; niet in te delen";2023 december;0.2;
5589;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Nederland (LD);2021 december;16.8;34.8
5590;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Nederland (LD);2022 december;16.9;34.7
5591;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Nederland (LD);2023 december;17.3;34.6
5592;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Nederland (LD);2021 december;163.9;13.6
5593;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Nederland (LD);2022 december;168.7;13.5
5594;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Nederland (LD);2023 december;169.3;13.4
5595;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);West-Nederland (LD);2021 december;10.1;110.7
5596;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);West-Nederland (LD);2022 december;10.9;111.2
5597;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);West-Nederland (LD);2023 december;11.3;111.1
5598;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Nederland (LD);2021 december;1.7;154.4
5599;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Nederland (LD);2022 december;1.7;156.2
5600;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Nederland (LD);2023 december;1.8;155.7
5601;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (LD);2021 december;0.1;
5602;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (LD);2022 december;0.1;
5603;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (LD);2023 december;0.2;
5604;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groningen (PV);2021 december;1.3;88.0
5605;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groningen (PV);2022 december;1.3;88.6
5606;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groningen (PV);2023 december;1.3;88.4
5607;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Fryslân (PV);2021 december;3.2;47.1
5608;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Fryslân (PV);2022 december;3.2;44.8
5609;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Fryslân (PV);2023 december;3.3;46.9
5610;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Drenthe (PV);2021 december;12.3;25.9
5611;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Drenthe (PV);2022 december;12.3;26.2
5612;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Drenthe (PV);2023 december;12.7;26.0
5613;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overijssel (PV);2021 december;141.7;9.7
5614;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overijssel (PV);2022 december;147.1;9.7
5615;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overijssel (PV);2023 december;147.2;9.5
5616;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Flevoland (PV);2021 december;7.5;34.7
5617;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Flevoland (PV);2022 december;6.9;34.9
5618;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Flevoland (PV);2023 december;6.9;34.9
5619;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Gelderland (PV);2021 december;14.7;40.8
5620;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Gelderland (PV);2022 december;14.7;41.5
5621;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Gelderland (PV);2023 december;15.2;41.7
5622;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (PV);2021 december;4.3;92.4
5623;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (PV);2022 december;4.5;93.0
5624;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (PV);2023 december;4.8;93.7
5625;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Holland (PV);2021 december;3.6;106.5
5626;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Holland (PV);2022 december;4.0;106.8
5627;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Holland (PV);2023 december;4.0;106.6
5628;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Holland (PV);2021 december;2.2;149.6
5629;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Holland (PV);2022 december;2.4;150.3
5630;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuid-Holland (PV);2023 december;2.4;150.6
5631;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zeeland (PV);2021 december;0.0;248.5
5632;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zeeland (PV);2022 december;0.0;245.0
5633;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zeeland (PV);2023 december;0.0;243.4
5634;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Brabant (PV);2021 december;1.5;151.4
5635;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Brabant (PV);2022 december;1.5;152.5
5636;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Brabant (PV);2023 december;1.6;152.0
5637;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Limburg (PV);2021 december;0.2;179.6
5638;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Limburg (PV);2022 december;0.2;187.4
5639;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Limburg (PV);2023 december;0.2;184.4
5640;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (PV);2021 december;0.1;
5641;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (PV);2022 december;0.1;
5642;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Niet in te delen (PV);2023 december;0.2;
5643;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Groningen (CR);2021 december;0.1;79.5
5644;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Groningen (CR);2022 december;0.1;81.0
5645;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Groningen (CR);2023 december;0.1;80.0
5646;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delfzijl en omgeving (CR);2021 december;0.1;111.3
5647;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delfzijl en omgeving (CR);2022 december;0.1;113.8
5648;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delfzijl en omgeving (CR);2023 december;0.1;111.7
5649;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overig Groningen (CR);2021 december;1.1;87.2
5650;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overig Groningen (CR);2022 december;1.2;88.1
5651;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Overig Groningen (CR);2023 december;1.1;88.1
5652;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Friesland (CR);2021 december;0.7;80.3
5653;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Friesland (CR);2022 december;0.6;79.1
5654;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Friesland (CR);2023 december;0.6;81.0
5655;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Friesland (CR);2021 december;0.5;54.5
5656;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Friesland (CR);2022 december;0.4;53.5
5657;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Friesland (CR);2023 december;0.4;50.5
5658;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Friesland (CR);2021 december;2.0;34.3
5659;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Friesland (CR);2022 december;2.2;33.0
5660;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Friesland (CR);2023 december;2.2;36.6
5661;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Drenthe (CR);2021 december;1.1;55.6
5662;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Drenthe (CR);2022 december;1.1;55.4
5663;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Drenthe (CR);2023 december;1.2;57.5
5664;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Drenthe (CR);2021 december;1.8;32.2
5665;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Drenthe (CR);2022 december;1.8;32.1
5666;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidoost-Drenthe (CR);2023 december;1.8;32.0
5667;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Drenthe (CR);2021 december;9.4;21.3
5668;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Drenthe (CR);2022 december;9.4;21.7
5669;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Drenthe (CR);2023 december;9.8;21.2
5670;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Overijssel (CR);2021 december;131.3;7.9
5671;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Overijssel (CR);2022 december;136.3;7.9
5672;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Noord-Overijssel (CR);2023 december;136.5;7.7
5673;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Overijssel (CR);2021 december;4.5;27.2
5674;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Overijssel (CR);2022 december;4.5;27.3
5675;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Overijssel (CR);2023 december;4.4;27.3
5676;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Twente (CR);2021 december;5.9;36.4
5677;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Twente (CR);2022 december;6.3;36.7
5678;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Twente (CR);2023 december;6.3;35.9
5679;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Veluwe (CR);2021 december;12.9;35.4
5680;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Veluwe (CR);2022 december;12.8;35.9
5681;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Veluwe (CR);2023 december;13.2;36.1
5682;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Achterhoek (CR);2021 december;0.6;64.1
5683;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Achterhoek (CR);2022 december;0.6;63.5
5684;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Achterhoek (CR);2023 december;0.7;66.2
5685;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Arnhem/Nijmegen (CR);2021 december;1.0;81.4
5686;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Arnhem/Nijmegen (CR);2022 december;1.1;80.4
5687;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Arnhem/Nijmegen (CR);2023 december;1.1;79.9
5688;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Gelderland (CR);2021 december;0.2;111.1
5689;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Gelderland (CR);2022 december;0.2;112.7
5690;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zuidwest-Gelderland (CR);2023 december;0.2;113.3
5691;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (CR);2021 december;4.3;92.4
5692;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (CR);2022 december;4.5;93.0
5693;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Utrecht (CR);2023 december;4.8;93.7
5694;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Kop van Noord-Holland (CR);2021 december;0.2;116.8
5695;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Kop van Noord-Holland (CR);2022 december;0.2;116.4
5696;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Kop van Noord-Holland (CR);2023 december;0.2;110.3
5697;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Alkmaar en omgeving (CR);2021 december;0.1;128.0
5698;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Alkmaar en omgeving (CR);2022 december;0.1;123.3
5699;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Alkmaar en omgeving (CR);2023 december;0.1;125.9
5700;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);IJmond (CR);2021 december;0.1;135.6
5701;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);IJmond (CR);2022 december;0.1;131.6
5702;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);IJmond (CR);2023 december;0.1;132.2
5703;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Haarlem (CR);2021 december;0.1;124.9
5704;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Haarlem (CR);2022 december;0.1;125.3
5705;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Haarlem (CR);2023 december;0.1;127.6
5706;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zaanstreek (CR);2021 december;0.1;120.2
5707;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zaanstreek (CR);2022 december;0.1;118.2
5708;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Zaanstreek (CR);2023 december;0.1;119.8
5709;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groot-Amsterdam (CR);2021 december;2.7;106.6
5710;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groot-Amsterdam (CR);2022 december;2.9;107.6
5711;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groot-Amsterdam (CR);2023 december;3.1;107.3
5712;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Het Gooi en Vechtstreek (CR);2021 december;0.4;84.4
5713;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Het Gooi en Vechtstreek (CR);2022 december;0.5;84.0
5714;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Het Gooi en Vechtstreek (CR);2023 december;0.4;84.3
5715;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.2;138.1
5716;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.2;140.1
5717;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.2;139.7
5718;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie 's-Gravenhage (CR);2021 december;0.6;152.0
5719;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie 's-Gravenhage (CR);2022 december;0.7;152.4
5720;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Agglomeratie 's-Gravenhage (CR);2023 december;0.6;152.2
5721;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delft en Westland (CR);2021 december;0.2;157.4
5722;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delft en Westland (CR);2022 december;0.1;161.9
5723;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Delft en Westland (CR);2023 december;0.1;163.0
5724;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Zuid-Holland (CR);2021 december;0.2;138.9
5725;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Zuid-Holland (CR);2022 december;0.2;138.0
5726;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Oost-Zuid-Holland (CR);2023 december;0.3;137.4
5727;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groot-Rijnmond (CR);2021 december;0.7;154.4
5728;Totaal mannen en vrouwen;Totaal;Noord-Overijssel (CR);Groot-Rijnmond (CR);2022 december;0.8;154.6
