ID;Arbeidspositie;Gezondheid;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
4648;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;266
4649;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;312
4650;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;330
4651;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;343
4652;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;128
4653;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;145
4654;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;158
4655;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;151
4656;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;123
4657;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;148
4658;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;154
4659;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;164
4660;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;15
4661;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;19
4662;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;18
4663;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Leeftijd: 65 tot 75 jaar;2024;28
4664;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;113
4665;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;123
4666;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;142
4667;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;146
4668;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2021;217
4669;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2022;253
4670;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2023;275
4671;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;2 Havo, vwo, mbo2-4;2024;277
4672;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2021;193
4673;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2022;231
4674;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2023;235
4675;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;3 Hbo, wo;2024;256
4676;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2021;3
4677;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2022;4
4678;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2023;4
4679;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: gaat wel;Vrouwen;Onderwijsniveau: onbekend;2024;6
4680;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2021;141
4681;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2022;173
4682;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2023;202
4683;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Totaal personen;2024;204
4684;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;17
4685;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;18
4686;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;23
4687;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;19
4688;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2021;45
4689;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2022;61
4690;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2023;68
4691;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;2024;72
4692;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;21
4693;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;31
4694;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;32
4695;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;38
4696;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;25
4697;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;30
4698;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;36
4699;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;34
4700;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2021;79
4701;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2022;94
4702;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2023;112
4703;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;2024;113
4704;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;30
4705;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;37
4706;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;47
4707;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;47
4708;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;45
4709;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;49
4710;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;52
4711;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;53
4712;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;4
4713;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;8
4714;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;13
4715;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;13
4716;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;41
4717;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;49
4718;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;55
4719;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;55
4720;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;56
4721;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;67
4722;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;80
4723;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;80
4724;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2021;43
4725;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2022;55
4726;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2023;65
4727;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;3 Hbo, wo;2024;67
4728;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2021;1
4729;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2022;2
4730;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2023;2
4731;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Totaal mannen en vrouwen;Onderwijsniveau: onbekend;2024;2
4732;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2021;72
4733;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2022;87
4734;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2023;99
4735;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Totaal personen;2024;100
4736;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2021;7
4737;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2022;7
4738;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2023;7
4739;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 15 tot 25 jaar;2024;7
4740;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2021;21
4741;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2022;29
4742;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2023;28
4743;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 45 jaar;2024;33
4744;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2021;9
4745;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2022;16
4746;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2023;11
4747;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 25 tot 35 jaar;2024;16
4748;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2021;12
4749;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2022;13
4750;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2023;16
4751;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 35 tot 45 jaar;2024;17
4752;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2021;44
4753;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2022;51
4754;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2023;65
4755;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 75 jaar;2024;60
4756;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2021;15
4757;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2022;19
4758;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2023;23
4759;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 45 tot 55 jaar;2024;20
4760;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2021;27
4761;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2022;26
4762;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2023;32
4763;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 55 tot 65 jaar;2024;32
4764;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2021;2
4765;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2022;6
4766;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2023;10
4767;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Leeftijd: 65 tot 75 jaar;2024;8
4768;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2021;23
4769;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2022;28
4770;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2023;32
4771;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;1 Basisonderwijs, vmbo, mbo1;2024;28
4772;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2021;28
4773;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2022;34
4774;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2023;38
4775;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;2 Havo, vwo, mbo2-4;2024;39
4776;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2021;20
4777;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2022;24
4778;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2023;28
4779;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;3 Hbo, wo;2024;31
4780;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2021;1
4781;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2022;1
4782;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2023;1
4783;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Mannen;Onderwijsniveau: onbekend;2024;1
4784;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2021;69
4785;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2022;86
4786;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2023;103
4787;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Totaal personen;2024;104
4788;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;10
4789;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2022;11
4790;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2023;16
4791;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 15 tot 25 jaar;2024;12
4792;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;24
4793;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2022;32
4794;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2023;40
4795;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 45 jaar;2024;39
4796;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;12
4797;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2022;15
4798;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2023;21
4799;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 25 tot 35 jaar;2024;21
4800;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;13
4801;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2022;17
4802;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2023;19
4803;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 35 tot 45 jaar;2024;18
4804;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2021;35
4805;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2022;43
4806;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2023;47
4807;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 75 jaar;2024;53
4808;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2021;15
4809;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2022;18
4810;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2023;24
4811;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 45 tot 55 jaar;2024;27
4812;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2021;18
4813;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2022;24
4814;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2023;20
4815;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 55 tot 65 jaar;2024;21
4816;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2021;2
4817;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2022;1
4818;Wil niet meer werken of niet beschikbaar;Ervaren gezondheid: (zeer) slecht;Vrouwen;Leeftijd: 65 tot 75 jaar;2023;3
