ID;SamenstellingVanHetHuishouden;PrognoseInterval;RegioIndeling2015;Perioden;ParticuliereHuishoudens_1
4569;Particulier huishouden;Prognose;Heerde;2026;8.0
4570;Particulier huishouden;Prognose;Heerde;2027;8.0
4571;Particulier huishouden;Prognose;Heerde;2028;8.0
4572;Particulier huishouden;Prognose;Heerde;2029;8.0
4573;Particulier huishouden;Prognose;Heerde;2030;8.0
4574;Particulier huishouden;Prognose;Heerde;2031;8.1
4575;Particulier huishouden;Prognose;Heerde;2032;8.1
4576;Particulier huishouden;Prognose;Heerde;2033;8.1
4577;Particulier huishouden;Prognose;Heerde;2034;8.1
4578;Particulier huishouden;Prognose;Heerde;2035;8.1
4579;Particulier huishouden;Prognose;Heerde;2036;8.1
4580;Particulier huishouden;Prognose;Heerde;2037;8.1
4581;Particulier huishouden;Prognose;Heerde;2038;8.1
4582;Particulier huishouden;Prognose;Heerde;2039;8.1
4583;Particulier huishouden;Prognose;Heerde;2040;8.1
4584;Particulier huishouden;Prognose;Heerenveen;2017;22.6
4585;Particulier huishouden;Prognose;Heerenveen;2018;22.8
4586;Particulier huishouden;Prognose;Heerenveen;2019;23.0
4587;Particulier huishouden;Prognose;Heerenveen;2020;23.2
4588;Particulier huishouden;Prognose;Heerenveen;2021;23.3
4589;Particulier huishouden;Prognose;Heerenveen;2022;23.4
4590;Particulier huishouden;Prognose;Heerenveen;2023;23.5
4591;Particulier huishouden;Prognose;Heerenveen;2024;23.6
4592;Particulier huishouden;Prognose;Heerenveen;2025;23.6
4593;Particulier huishouden;Prognose;Heerenveen;2026;23.7
4594;Particulier huishouden;Prognose;Heerenveen;2027;23.8
4595;Particulier huishouden;Prognose;Heerenveen;2028;23.9
4596;Particulier huishouden;Prognose;Heerenveen;2029;23.9
4597;Particulier huishouden;Prognose;Heerenveen;2030;24.0
4598;Particulier huishouden;Prognose;Heerenveen;2031;24.0
4599;Particulier huishouden;Prognose;Heerenveen;2032;24.1
4600;Particulier huishouden;Prognose;Heerenveen;2033;24.1
4601;Particulier huishouden;Prognose;Heerenveen;2034;24.1
4602;Particulier huishouden;Prognose;Heerenveen;2035;24.1
4603;Particulier huishouden;Prognose;Heerenveen;2036;24.1
4604;Particulier huishouden;Prognose;Heerenveen;2037;24.1
4605;Particulier huishouden;Prognose;Heerenveen;2038;24.1
4606;Particulier huishouden;Prognose;Heerenveen;2039;24.1
4607;Particulier huishouden;Prognose;Heerenveen;2040;24.0
4608;Particulier huishouden;Prognose;Heerhugowaard;2017;22.9
4609;Particulier huishouden;Prognose;Heerhugowaard;2018;23.2
4610;Particulier huishouden;Prognose;Heerhugowaard;2019;23.4
4611;Particulier huishouden;Prognose;Heerhugowaard;2020;23.6
4612;Particulier huishouden;Prognose;Heerhugowaard;2021;23.9
4613;Particulier huishouden;Prognose;Heerhugowaard;2022;24.2
4614;Particulier huishouden;Prognose;Heerhugowaard;2023;24.5
4615;Particulier huishouden;Prognose;Heerhugowaard;2024;24.8
4616;Particulier huishouden;Prognose;Heerhugowaard;2025;25.0
4617;Particulier huishouden;Prognose;Heerhugowaard;2026;25.2
4618;Particulier huishouden;Prognose;Heerhugowaard;2027;25.4
4619;Particulier huishouden;Prognose;Heerhugowaard;2028;25.6
4620;Particulier huishouden;Prognose;Heerhugowaard;2029;25.9
4621;Particulier huishouden;Prognose;Heerhugowaard;2030;26.1
4622;Particulier huishouden;Prognose;Heerhugowaard;2031;26.2
4623;Particulier huishouden;Prognose;Heerhugowaard;2032;26.3
4624;Particulier huishouden;Prognose;Heerhugowaard;2033;26.4
4625;Particulier huishouden;Prognose;Heerhugowaard;2034;26.5
4626;Particulier huishouden;Prognose;Heerhugowaard;2035;26.6
4627;Particulier huishouden;Prognose;Heerhugowaard;2036;26.6
4628;Particulier huishouden;Prognose;Heerhugowaard;2037;26.6
4629;Particulier huishouden;Prognose;Heerhugowaard;2038;26.6
4630;Particulier huishouden;Prognose;Heerhugowaard;2039;26.6
4631;Particulier huishouden;Prognose;Heerhugowaard;2040;26.6
4632;Particulier huishouden;Prognose;Heerlen;2017;45.0
4633;Particulier huishouden;Prognose;Heerlen;2018;45.2
4634;Particulier huishouden;Prognose;Heerlen;2019;45.3
4635;Particulier huishouden;Prognose;Heerlen;2020;45.3
4636;Particulier huishouden;Prognose;Heerlen;2021;45.3
4637;Particulier huishouden;Prognose;Heerlen;2022;45.3
4638;Particulier huishouden;Prognose;Heerlen;2023;45.4
4639;Particulier huishouden;Prognose;Heerlen;2024;45.3
4640;Particulier huishouden;Prognose;Heerlen;2025;45.4
4641;Particulier huishouden;Prognose;Heerlen;2026;45.4
4642;Particulier huishouden;Prognose;Heerlen;2027;45.5
4643;Particulier huishouden;Prognose;Heerlen;2028;45.5
4644;Particulier huishouden;Prognose;Heerlen;2029;45.6
4645;Particulier huishouden;Prognose;Heerlen;2030;45.7
4646;Particulier huishouden;Prognose;Heerlen;2031;45.7
4647;Particulier huishouden;Prognose;Heerlen;2032;45.7
4648;Particulier huishouden;Prognose;Heerlen;2033;45.8
4649;Particulier huishouden;Prognose;Heerlen;2034;45.8
4650;Particulier huishouden;Prognose;Heerlen;2035;45.7
4651;Particulier huishouden;Prognose;Heerlen;2036;45.7
4652;Particulier huishouden;Prognose;Heerlen;2037;45.7
4653;Particulier huishouden;Prognose;Heerlen;2038;45.7
4654;Particulier huishouden;Prognose;Heerlen;2039;45.7
4655;Particulier huishouden;Prognose;Heerlen;2040;45.8
4656;Particulier huishouden;Prognose;Heeze-Leende;2017;6.6
4657;Particulier huishouden;Prognose;Heeze-Leende;2018;6.7
4658;Particulier huishouden;Prognose;Heeze-Leende;2019;6.7
4659;Particulier huishouden;Prognose;Heeze-Leende;2020;6.8
4660;Particulier huishouden;Prognose;Heeze-Leende;2021;6.9
4661;Particulier huishouden;Prognose;Heeze-Leende;2022;7.0
4662;Particulier huishouden;Prognose;Heeze-Leende;2023;7.0
4663;Particulier huishouden;Prognose;Heeze-Leende;2024;7.0
4664;Particulier huishouden;Prognose;Heeze-Leende;2025;7.1
4665;Particulier huishouden;Prognose;Heeze-Leende;2026;7.1
4666;Particulier huishouden;Prognose;Heeze-Leende;2027;7.1
4667;Particulier huishouden;Prognose;Heeze-Leende;2028;7.2
4668;Particulier huishouden;Prognose;Heeze-Leende;2029;7.2
4669;Particulier huishouden;Prognose;Heeze-Leende;2030;7.3
4670;Particulier huishouden;Prognose;Heeze-Leende;2031;7.3
4671;Particulier huishouden;Prognose;Heeze-Leende;2032;7.3
4672;Particulier huishouden;Prognose;Heeze-Leende;2033;7.4
4673;Particulier huishouden;Prognose;Heeze-Leende;2034;7.4
4674;Particulier huishouden;Prognose;Heeze-Leende;2035;7.4
4675;Particulier huishouden;Prognose;Heeze-Leende;2036;7.4
4676;Particulier huishouden;Prognose;Heeze-Leende;2037;7.4
4677;Particulier huishouden;Prognose;Heeze-Leende;2038;7.5
4678;Particulier huishouden;Prognose;Heeze-Leende;2039;7.5
4679;Particulier huishouden;Prognose;Heeze-Leende;2040;7.5
4680;Particulier huishouden;Prognose;Heiloo;2017;10.2
4681;Particulier huishouden;Prognose;Heiloo;2018;10.3
4682;Particulier huishouden;Prognose;Heiloo;2019;10.4
4683;Particulier huishouden;Prognose;Heiloo;2020;10.5
4684;Particulier huishouden;Prognose;Heiloo;2021;10.5
4685;Particulier huishouden;Prognose;Heiloo;2022;10.6
4686;Particulier huishouden;Prognose;Heiloo;2023;10.6
4687;Particulier huishouden;Prognose;Heiloo;2024;10.7
4688;Particulier huishouden;Prognose;Heiloo;2025;10.8
4689;Particulier huishouden;Prognose;Heiloo;2026;10.8
4690;Particulier huishouden;Prognose;Heiloo;2027;10.9
4691;Particulier huishouden;Prognose;Heiloo;2028;11.0
4692;Particulier huishouden;Prognose;Heiloo;2029;11.0
4693;Particulier huishouden;Prognose;Heiloo;2030;11.1
4694;Particulier huishouden;Prognose;Heiloo;2031;11.2
4695;Particulier huishouden;Prognose;Heiloo;2032;11.3
4696;Particulier huishouden;Prognose;Heiloo;2033;11.3
4697;Particulier huishouden;Prognose;Heiloo;2034;11.3
4698;Particulier huishouden;Prognose;Heiloo;2035;11.4
4699;Particulier huishouden;Prognose;Heiloo;2036;11.4
4700;Particulier huishouden;Prognose;Heiloo;2037;11.4
4701;Particulier huishouden;Prognose;Heiloo;2038;11.4
4702;Particulier huishouden;Prognose;Heiloo;2039;11.4
4703;Particulier huishouden;Prognose;Heiloo;2040;11.4
4704;Particulier huishouden;Prognose;Den Helder;2017;26.8
4705;Particulier huishouden;Prognose;Den Helder;2018;26.9
4706;Particulier huishouden;Prognose;Den Helder;2019;26.8
4707;Particulier huishouden;Prognose;Den Helder;2020;26.8
4708;Particulier huishouden;Prognose;Den Helder;2021;26.7
4709;Particulier huishouden;Prognose;Den Helder;2022;26.7
4710;Particulier huishouden;Prognose;Den Helder;2023;26.6
4711;Particulier huishouden;Prognose;Den Helder;2024;26.6
4712;Particulier huishouden;Prognose;Den Helder;2025;26.5
4713;Particulier huishouden;Prognose;Den Helder;2026;26.5
4714;Particulier huishouden;Prognose;Den Helder;2027;26.5
4715;Particulier huishouden;Prognose;Den Helder;2028;26.4
4716;Particulier huishouden;Prognose;Den Helder;2029;26.4
4717;Particulier huishouden;Prognose;Den Helder;2030;26.3
4718;Particulier huishouden;Prognose;Den Helder;2031;26.3
4719;Particulier huishouden;Prognose;Den Helder;2032;26.3
4720;Particulier huishouden;Prognose;Den Helder;2033;26.2
4721;Particulier huishouden;Prognose;Den Helder;2034;26.1
4722;Particulier huishouden;Prognose;Den Helder;2035;26.0
4723;Particulier huishouden;Prognose;Den Helder;2036;26.0
4724;Particulier huishouden;Prognose;Den Helder;2037;25.9
4725;Particulier huishouden;Prognose;Den Helder;2038;25.8
4726;Particulier huishouden;Prognose;Den Helder;2039;25.7
4727;Particulier huishouden;Prognose;Den Helder;2040;25.6
4728;Particulier huishouden;Prognose;Hellendoorn;2017;14.5
4729;Particulier huishouden;Prognose;Hellendoorn;2018;14.5
4730;Particulier huishouden;Prognose;Hellendoorn;2019;14.6
4731;Particulier huishouden;Prognose;Hellendoorn;2020;14.6
4732;Particulier huishouden;Prognose;Hellendoorn;2021;14.7
4733;Particulier huishouden;Prognose;Hellendoorn;2022;14.7
4734;Particulier huishouden;Prognose;Hellendoorn;2023;14.8
4735;Particulier huishouden;Prognose;Hellendoorn;2024;14.8
4736;Particulier huishouden;Prognose;Hellendoorn;2025;14.9
4737;Particulier huishouden;Prognose;Hellendoorn;2026;15.0
4738;Particulier huishouden;Prognose;Hellendoorn;2027;15.0
4739;Particulier huishouden;Prognose;Hellendoorn;2028;15.0
4740;Particulier huishouden;Prognose;Hellendoorn;2029;15.0
4741;Particulier huishouden;Prognose;Hellendoorn;2030;15.1
4742;Particulier huishouden;Prognose;Hellendoorn;2031;15.1
4743;Particulier huishouden;Prognose;Hellendoorn;2032;15.1
4744;Particulier huishouden;Prognose;Hellendoorn;2033;15.1
4745;Particulier huishouden;Prognose;Hellendoorn;2034;15.1
4746;Particulier huishouden;Prognose;Hellendoorn;2035;15.1
4747;Particulier huishouden;Prognose;Hellendoorn;2036;15.1
4748;Particulier huishouden;Prognose;Hellendoorn;2037;15.1
4749;Particulier huishouden;Prognose;Hellendoorn;2038;15.1
4750;Particulier huishouden;Prognose;Hellendoorn;2039;15.0
4751;Particulier huishouden;Prognose;Hellendoorn;2040;15.0
4752;Particulier huishouden;Prognose;Hellevoetsluis;2017;17.3
4753;Particulier huishouden;Prognose;Hellevoetsluis;2018;17.4
4754;Particulier huishouden;Prognose;Hellevoetsluis;2019;17.5
4755;Particulier huishouden;Prognose;Hellevoetsluis;2020;17.5
4756;Particulier huishouden;Prognose;Hellevoetsluis;2021;17.6
4757;Particulier huishouden;Prognose;Hellevoetsluis;2022;17.7
4758;Particulier huishouden;Prognose;Hellevoetsluis;2023;17.8
4759;Particulier huishouden;Prognose;Hellevoetsluis;2024;17.9
4760;Particulier huishouden;Prognose;Hellevoetsluis;2025;17.9
4761;Particulier huishouden;Prognose;Hellevoetsluis;2026;17.9
4762;Particulier huishouden;Prognose;Hellevoetsluis;2027;18.0
4763;Particulier huishouden;Prognose;Hellevoetsluis;2028;18.0
4764;Particulier huishouden;Prognose;Hellevoetsluis;2029;18.0
4765;Particulier huishouden;Prognose;Hellevoetsluis;2030;18.0
4766;Particulier huishouden;Prognose;Hellevoetsluis;2031;18.0
4767;Particulier huishouden;Prognose;Hellevoetsluis;2032;18.1
4768;Particulier huishouden;Prognose;Hellevoetsluis;2033;18.1
4769;Particulier huishouden;Prognose;Hellevoetsluis;2034;18.1
4770;Particulier huishouden;Prognose;Hellevoetsluis;2035;18.1
4771;Particulier huishouden;Prognose;Hellevoetsluis;2036;18.1
4772;Particulier huishouden;Prognose;Hellevoetsluis;2037;18.1
4773;Particulier huishouden;Prognose;Hellevoetsluis;2038;18.0
4774;Particulier huishouden;Prognose;Hellevoetsluis;2039;18.1
4775;Particulier huishouden;Prognose;Hellevoetsluis;2040;18.0
4776;Particulier huishouden;Prognose;Helmond;2017;39.9
4777;Particulier huishouden;Prognose;Helmond;2018;40.3
4778;Particulier huishouden;Prognose;Helmond;2019;40.6
4779;Particulier huishouden;Prognose;Helmond;2020;40.9
4780;Particulier huishouden;Prognose;Helmond;2021;41.3
4781;Particulier huishouden;Prognose;Helmond;2022;41.6
4782;Particulier huishouden;Prognose;Helmond;2023;41.9
4783;Particulier huishouden;Prognose;Helmond;2024;42.3
4784;Particulier huishouden;Prognose;Helmond;2025;42.6
4785;Particulier huishouden;Prognose;Helmond;2026;43.0
4786;Particulier huishouden;Prognose;Helmond;2027;43.4
4787;Particulier huishouden;Prognose;Helmond;2028;43.7
4788;Particulier huishouden;Prognose;Helmond;2029;44.0
4789;Particulier huishouden;Prognose;Helmond;2030;44.3
4790;Particulier huishouden;Prognose;Helmond;2031;44.5
4791;Particulier huishouden;Prognose;Helmond;2032;44.8
4792;Particulier huishouden;Prognose;Helmond;2033;45.0
4793;Particulier huishouden;Prognose;Helmond;2034;45.2
4794;Particulier huishouden;Prognose;Helmond;2035;45.4
4795;Particulier huishouden;Prognose;Helmond;2036;45.6
4796;Particulier huishouden;Prognose;Helmond;2037;45.7
4797;Particulier huishouden;Prognose;Helmond;2038;45.9
4798;Particulier huishouden;Prognose;Helmond;2039;46.1
4799;Particulier huishouden;Prognose;Helmond;2040;46.2
4800;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2017;12.0
4801;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2018;12.2
4802;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2019;12.4
4803;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2020;12.4
4804;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2021;12.4
4805;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2022;12.6
4806;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2023;12.7
4807;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2024;12.9
4808;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2025;13.0
4809;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2026;13.1
4810;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2027;13.3
4811;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2028;13.4
4812;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2029;13.5
4813;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2030;13.7
4814;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2031;13.8
4815;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2032;13.9
4816;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2033;14.1
4817;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2034;14.1
4818;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2035;14.2
4819;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2036;14.3
4820;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2037;14.4
4821;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2038;14.5
4822;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2039;14.5
4823;Particulier huishouden;Prognose;Hendrik-Ido-Ambacht;2040;14.5
4824;Particulier huishouden;Prognose;Hengelo (O.);2017;36.8
4825;Particulier huishouden;Prognose;Hengelo (O.);2018;36.9
4826;Particulier huishouden;Prognose;Hengelo (O.);2019;36.9
4827;Particulier huishouden;Prognose;Hengelo (O.);2020;36.9
4828;Particulier huishouden;Prognose;Hengelo (O.);2021;37.0
4829;Particulier huishouden;Prognose;Hengelo (O.);2022;37.1
4830;Particulier huishouden;Prognose;Hengelo (O.);2023;37.1
4831;Particulier huishouden;Prognose;Hengelo (O.);2024;37.2
4832;Particulier huishouden;Prognose;Hengelo (O.);2025;37.3
4833;Particulier huishouden;Prognose;Hengelo (O.);2026;37.3
4834;Particulier huishouden;Prognose;Hengelo (O.);2027;37.5
4835;Particulier huishouden;Prognose;Hengelo (O.);2028;37.5
4836;Particulier huishouden;Prognose;Hengelo (O.);2029;37.7
4837;Particulier huishouden;Prognose;Hengelo (O.);2030;37.8
4838;Particulier huishouden;Prognose;Hengelo (O.);2031;37.8
4839;Particulier huishouden;Prognose;Hengelo (O.);2032;37.8
4840;Particulier huishouden;Prognose;Hengelo (O.);2033;37.8
4841;Particulier huishouden;Prognose;Hengelo (O.);2034;37.8
4842;Particulier huishouden;Prognose;Hengelo (O.);2035;37.7
4843;Particulier huishouden;Prognose;Hengelo (O.);2036;37.7
4844;Particulier huishouden;Prognose;Hengelo (O.);2037;37.6
4845;Particulier huishouden;Prognose;Hengelo (O.);2038;37.5
4846;Particulier huishouden;Prognose;Hengelo (O.);2039;37.4
4847;Particulier huishouden;Prognose;Hengelo (O.);2040;37.2
4848;Particulier huishouden;Prognose;'s-Hertogenbosch;2017;71.2
4849;Particulier huishouden;Prognose;'s-Hertogenbosch;2018;72.0
4850;Particulier huishouden;Prognose;'s-Hertogenbosch;2019;72.8
4851;Particulier huishouden;Prognose;'s-Hertogenbosch;2020;73.4
4852;Particulier huishouden;Prognose;'s-Hertogenbosch;2021;73.9
4853;Particulier huishouden;Prognose;'s-Hertogenbosch;2022;74.4
4854;Particulier huishouden;Prognose;'s-Hertogenbosch;2023;74.9
4855;Particulier huishouden;Prognose;'s-Hertogenbosch;2024;75.2
4856;Particulier huishouden;Prognose;'s-Hertogenbosch;2025;75.7
4857;Particulier huishouden;Prognose;'s-Hertogenbosch;2026;76.1
4858;Particulier huishouden;Prognose;'s-Hertogenbosch;2027;76.5
4859;Particulier huishouden;Prognose;'s-Hertogenbosch;2028;77.0
4860;Particulier huishouden;Prognose;'s-Hertogenbosch;2029;77.4
4861;Particulier huishouden;Prognose;'s-Hertogenbosch;2030;77.8
4862;Particulier huishouden;Prognose;'s-Hertogenbosch;2031;78.2
4863;Particulier huishouden;Prognose;'s-Hertogenbosch;2032;78.3
4864;Particulier huishouden;Prognose;'s-Hertogenbosch;2033;78.6
4865;Particulier huishouden;Prognose;'s-Hertogenbosch;2034;78.8
4866;Particulier huishouden;Prognose;'s-Hertogenbosch;2035;78.9
4867;Particulier huishouden;Prognose;'s-Hertogenbosch;2036;79.0
4868;Particulier huishouden;Prognose;'s-Hertogenbosch;2037;79.2
4869;Particulier huishouden;Prognose;'s-Hertogenbosch;2038;79.3
4870;Particulier huishouden;Prognose;'s-Hertogenbosch;2039;79.3
4871;Particulier huishouden;Prognose;'s-Hertogenbosch;2040;79.6
4872;Particulier huishouden;Prognose;Heumen;2017;7.1
4873;Particulier huishouden;Prognose;Heumen;2018;7.2
4874;Particulier huishouden;Prognose;Heumen;2019;7.1
4875;Particulier huishouden;Prognose;Heumen;2020;7.2
4876;Particulier huishouden;Prognose;Heumen;2021;7.2
4877;Particulier huishouden;Prognose;Heumen;2022;7.3
4878;Particulier huishouden;Prognose;Heumen;2023;7.4
4879;Particulier huishouden;Prognose;Heumen;2024;7.4
4880;Particulier huishouden;Prognose;Heumen;2025;7.5
4881;Particulier huishouden;Prognose;Heumen;2026;7.5
4882;Particulier huishouden;Prognose;Heumen;2027;7.5
4883;Particulier huishouden;Prognose;Heumen;2028;7.5
4884;Particulier huishouden;Prognose;Heumen;2029;7.6
4885;Particulier huishouden;Prognose;Heumen;2030;7.6
4886;Particulier huishouden;Prognose;Heumen;2031;7.6
4887;Particulier huishouden;Prognose;Heumen;2032;7.6
4888;Particulier huishouden;Prognose;Heumen;2033;7.6
4889;Particulier huishouden;Prognose;Heumen;2034;7.6
4890;Particulier huishouden;Prognose;Heumen;2035;7.7
4891;Particulier huishouden;Prognose;Heumen;2036;7.7
4892;Particulier huishouden;Prognose;Heumen;2037;7.7
4893;Particulier huishouden;Prognose;Heumen;2038;7.8
4894;Particulier huishouden;Prognose;Heumen;2039;7.8
4895;Particulier huishouden;Prognose;Heumen;2040;7.7
4896;Particulier huishouden;Prognose;Heusden;2017;18.3
